tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	586	613	8,8	2	4.5	8	2	2	2	7	1	620	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	595	621	8,8	2	4.5	8	2	2	2	7	1	628	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	608	629	8,8	2	4.5	8	2	2	2	7	1	636	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	620	637	8,8	2	4.5	8	2	2	2	7	1	644	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	629	645	8,8	2	4.5	8	2	2	2	7	1	652	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	639	653	8,8	2	4.5	8	2	2	2	11	1	664	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	654	665	8,8	2	4.5	8	2	2	2	7	1	672	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	663	673	8,8	2	4.5	8	2	2	2	7	1	680	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	676	681	8,8	2	4.5	8	2	2	2	7	1	688	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	688	689	8,8	2	4.5	8	2	2	2	7	1	696	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	699	697	8,8	2	4.5	8	2	2	2	7	1	704	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	713	706	8,8	2	4.5	8	2	2	2	6	1	712	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	722	713	8,8	2	4.5	8	2	2	2	7	1	720	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	738	724	8,8	2	4.5	8	2	2	2	4	1	728	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	747	730	8,8	2	4.5	8	2	2	2	6	1	736	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	756	737	8,8	2	4.5	8	2	2	2	7	1	744	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	767	745	8,8	2	4.5	8	2	2	2	7	1	752	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	779	753	8,8	2	4.5	8	2	2	2	7	1	760	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	796	761	8,8	2	4.5	8	2	2	2	7	1	768	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	812	769	8,8	2	4.5	8	2	2	2	7	1	776	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	828	777	8,8	2	4.5	8	2	2	2	7	1	784	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	840	785	8,8	2	4.5	8	2	2	2	7	1	792	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	852	793	8,8	2	4.5	8	2	2	2	7	1	800	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	872	802	8,8	2	4.5	8	2	2	2	6	1	808	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	903	819	8,8	2	4.5	8	2	2	2	2	1	821	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	912	824	8,8	2	4.5	8	2	2	2	2	1	826	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	922	831	8,8	2	4.5	8	2	2	2	2	1	833	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	929	836	8,8	2	4.5	8	2	2	2	4	1	840	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	939	843	8,8	2	4.5	8	2	2	2	5	1	848	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	947	849	8,8	2	4.5	8	2	2	2	7	1	856	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	972	866	8,8	2	4.5	8	2	2	2	2	1	868	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	980	872	8,8	2	4.5	8	2	2	2	2	1	874	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	990	879	8,8	2	4.5	8	2	2	2	2	1	881	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	997	884	8,8	2	4.5	8	2	2	2	4	1	888	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1008	892	8,8	2	4.5	8	2	2	2	4	1	896	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1017	898	8,8	2	4.5	8	2	2	2	6	1	904	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1026	905	8,8	2	4.5	8	2	2	2	7	1	912	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1037	913	8,8	2	4.5	8	2	2	2	7	1	920	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1048	921	8,8	2	4.5	8	2	2	2	7	1	928	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1059	929	8,8	2	4.5	8	2	2	2	7	1	936	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1071	937	8,8	2	4.5	8	2	2	2	7	1	944	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1094	948	8,8	2	4.5	8	2	2	2	4	1	952	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1102	953	8,8	2	4.5	8	2	2	2	27	1	980	1	0	1
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1148	981	8,8	2	4.5	8	2	2	2	7	1	988	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1161	989	8,8	2	4.5	8	2	2	2	7	1	996	0	0	0
nordkap_s50_B	nordkap	50	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	7	1174	997	8,8	2	4.5	8	2	2	2	3	0	-1	0	0	0
nordkap_s51_A	nordkap	51	A	OPP	Core destroyed	519	flagoff	519	7	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s51_A	nordkap	51	A	OPP	Core destroyed	519	flagoff	519	7	24	8	11,20	2	4.5	8	2	2	2	3	1	11	1	0	1
nordkap_s51_A	nordkap	51	A	OPP	Core destroyed	519	flagoff	519	7	479	389	11,12	26	44.5	8	0	0	2	1	1	390	1	0	1
nordkap_s51_A	nordkap	51	A	OPP	Core destroyed	519	flagoff	519	7	524	431	11,12	26	44.5	8	0	0	2	1	1	432	1	0	1
nordkap_s51_A	nordkap	51	A	OPP	Core destroyed	519	flagoff	519	7	577	479	11,12	26	44.5	8	0	0	2	1	1	480	1	0	1
nordkap_s51_A	nordkap	51	A	OPP	Core destroyed	519	flagoff	519	7	609	513	11,12	26	44.5	8	0	0	2	1	1	514	1	0	1
nordkap_s51_B	nordkap	51	B	US	Core destroyed	180	flagoff	180	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
atoll_s52_A	atoll	52	A	OPP	Core destroyed	486	flagoff	486	24	21	6	13,4	2	4.5	8	2	2	2	3	1	9	0	0	0
atoll_s52_A	atoll	52	A	OPP	Core destroyed	486	flagoff	486	24	39	12	12,2	1	6.5	8	2	2	2	81	1	93	10	0	1
atoll_s52_A	atoll	52	A	OPP	Core destroyed	486	flagoff	486	24	578	259	10,7	25	40.5	8	0	0	2	1	1	260	1	0	1
atoll_s52_A	atoll	52	A	OPP	Core destroyed	486	flagoff	486	24	601	268	12,6	10	18.5	8	0	0	2	1	1	269	1	0	1
atoll_s52_A	atoll	52	A	OPP	Core destroyed	486	flagoff	486	24	677	304	12,7	17	26.5	8	0	0	2	1	1	305	1	0	1
atoll_s52_A	atoll	52	A	OPP	Core destroyed	486	flagoff	486	24	869	404	10,4	10	22.5	8	0	0	2	1	1	405	1	0	1
atoll_s52_A	atoll	52	A	OPP	Core destroyed	486	flagoff	486	24	980	466	10,3	9	20.5	8	0	0	2	1	1	467	1	0	1
atoll_s52_B	atoll	52	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	688	24	6	4,13	2	4.5	8	2	2	2	994	0	-1	69	33	1
atoll_s53_A	atoll	53	A	US	Core destroyed	419	flagoff	419	15	27	8	13,5	5	8.5	8	1	1	2	3	1	11	1	0	1
atoll_s53_A	atoll	53	A	US	Core destroyed	419	flagoff	419	15	48	20	16,4	2	4.5	8	2	2	2	399	0	-1	12	0	1
atoll_s53_B	atoll	53	B	OPP	Core destroyed	422	flagoff	422	56	24	6	4,13	2	4.5	8	2	2	2	198	1	204	37	7	1
atoll_s53_B	atoll	53	B	OPP	Core destroyed	422	flagoff	422	56	359	197	5,10	13	26.5	8	0	0	2	1	1	198	1	0	1
atoll_s53_B	atoll	53	B	OPP	Core destroyed	422	flagoff	422	56	418	233	7,10	25	40.5	8	0	0	2	1	1	234	1	0	1
atoll_s53_B	atoll	53	B	OPP	Core destroyed	422	flagoff	422	56	581	332	2,11	4	12.5	8	0	0	2	1	1	333	1	0	1
atoll_s53_B	atoll	53	B	OPP	Core destroyed	422	flagoff	422	56	639	368	2,11	4	12.5	8	0	0	2	1	1	369	1	0	1
atoll_s53_B	atoll	53	B	OPP	Core destroyed	422	flagoff	422	56	716	416	2,11	4	12.5	8	0	0	2	1	1	417	1	0	1
atoll_s54_A	atoll	54	A	US	Core destroyed	160	flagoff	160	22	29	8	13,5	5	8.5	8	1	1	2	2	1	10	1	0	1
atoll_s54_A	atoll	54	A	US	Core destroyed	160	flagoff	160	22	39	12	13,5	5	8.5	8	1	1	2	2	1	14	0	0	0
atoll_s54_A	atoll	54	A	US	Core destroyed	160	flagoff	160	22	46	17	12,3	1	6.5	8	2	2	2	135	1	152	19	0	1
drakkarfjord_s52_A	drakkarfjord	52	A	US	Core destroyed	239	flagoff	239	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s52_B	drakkarfjord	52	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	72	15	9	6,20	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s52_B	drakkarfjord	52	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	72	558	510	7,21	20	32.5	8	0	0	2	1	1	511	1	0	1
drakkarfjord_s52_B	drakkarfjord	52	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	72	731	612	7,21	20	32.5	8	0	0	2	1	1	613	1	0	1
drakkarfjord_s52_B	drakkarfjord	52	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	72	795	647	7,20	25	40.5	8	0	0	2	1	1	648	1	0	1
drakkarfjord_s52_B	drakkarfjord	52	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	72	872	694	4,20	10	22.5	8	0	0	2	15	1	709	1	0	1
drakkarfjord_s52_B	drakkarfjord	52	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	72	1053	820	6,20	18	32.5	8	0	0	2	41	1	861	0	0	0
drakkarfjord_s52_B	drakkarfjord	52	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	72	1305	973	7,27	20	26.5	8	0	0	2	27	0	-1	0	0	0
drakkarfjord_s52_B	drakkarfjord	52	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	72	1312	978	3,27	4	6.5	8	2	2	2	22	0	-1	0	0	0
drakkarfjord_s52_B	drakkarfjord	52	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	72	1327	989	0,22	2	12.5	8	0	0	2	11	0	-1	0	0	0
drakkarfjord_s53_A	drakkarfjord	53	A	US	Core destroyed	178	flagoff	178	15	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s53_A	drakkarfjord	53	A	US	Core destroyed	178	flagoff	178	15	96	39	27,7	4	6.5	8	2	2	2	139	0	-1	10	1	1
drakkarfjord_s53_B	drakkarfjord	53	B	US	Core destroyed	153	flagoff	153	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s54_A	drakkarfjord	54	A	OPP	Core destroyed	775	flagoff	775	71	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s54_A	drakkarfjord	54	A	OPP	Core destroyed	775	flagoff	775	71	191	184	24,5	1	6.5	8	2	2	2	591	0	-1	66	1	1
drakkarfjord_s54_B	drakkarfjord	54	B	OPP	Core destroyed	359	flagoff	359	133	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s54_B	drakkarfjord	54	B	OPP	Core destroyed	359	flagoff	359	133	107	45	2,22	1	6.5	8	2	2	2	314	0	-1	127	3	1
glacierkeep_s52_A	glacierkeep	52	A	US	Core destroyed	174	flagoff	174	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s52_B	glacierkeep	52	B	US	Core destroyed	405	flagoff	405	4	14	7	17,6	13	18.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s53_A	glacierkeep	53	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	4	14	8	17,23	8	18.5	8	0	0	2	1	1	9	1	0	1
glacierkeep_s53_B	glacierkeep	53	B	OPP	Core destroyed	656	flagoff	656	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s54_A	glacierkeep	54	A	US	Core destroyed	249	flagoff	249	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s54_B	glacierkeep	54	B	US	Core destroyed	169	flagoff	169	4	14	7	17,6	13	18.5	8	0	0	2	1	1	8	1	0	1
nordkap_s52_A	nordkap	52	A	OPP	Core destroyed	236	flagoff	236	46	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s52_A	nordkap	52	A	OPP	Core destroyed	236	flagoff	236	46	23	8	12,19	4	6.5	8	2	2	2	120	1	128	41	4	1
nordkap_s52_B	nordkap	52	B	US	Core destroyed	231	flagoff	231	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s52_B	nordkap	52	B	US	Core destroyed	231	flagoff	231	2	90	100	12,7	4	6.5	8	2	2	2	131	0	-1	0	0	0
nordkap_s53_A	nordkap	53	A	OPP	Core destroyed	330	flagoff	330	27	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s53_A	nordkap	53	A	OPP	Core destroyed	330	flagoff	330	27	23	8	12,19	4	6.5	8	2	2	2	66	1	74	24	2	1
nordkap_s53_A	nordkap	53	A	OPP	Core destroyed	330	flagoff	330	27	739	327	8,13	17	32.5	8	0	0	2	1	1	328	1	0	1
nordkap_s53_B	nordkap	53	B	US	Core destroyed	213	flagoff	213	5	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s53_B	nordkap	53	B	US	Core destroyed	213	flagoff	213	5	105	148	8,9	5	8.5	8	1	1	2	65	0	-1	3	0	1
nordkap_s54_A	nordkap	54	A	OPP	Core destroyed	189	flagoff	189	12	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s54_A	nordkap	54	A	OPP	Core destroyed	189	flagoff	189	12	17	6	11,20	2	4.5	8	2	2	2	183	0	-1	10	0	1
nordkap_s54_B	nordkap	54	B	US	Core destroyed	280	flagoff	280	6	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s54_B	nordkap	54	B	US	Core destroyed	280	flagoff	280	6	335	216	12,6	4	6.5	8	2	2	2	64	0	-1	4	0	1
atoll_s55_A	atoll	55	A	OPP	Core destroyed	203	flagoff	203	5	21	6	13,4	2	4.5	8	2	2	2	7	1	13	1	0	1
atoll_s55_A	atoll	55	A	OPP	Core destroyed	203	flagoff	203	5	39	14	13,4	2	4.5	8	2	2	2	3	1	17	2	1	1
atoll_s55_B	atoll	55	B	OPP	Core destroyed	164	flagoff	164	14	28	8	2,12	1	6.5	8	2	2	2	156	0	-1	12	0	1
atoll_s56_A	atoll	56	A	OPP	Core destroyed	237	flagoff	237	8	19	5	12,4	2	8.5	8	1	1	2	14	1	19	4	0	1
atoll_s56_B	atoll	56	B	OPP	Core destroyed	193	flagoff	193	8	50	18	3,17	4	6.5	8	2	2	2	19	1	37	2	0	1
atoll_s56_B	atoll	56	B	OPP	Core destroyed	193	flagoff	193	8	89	38	3,17	4	6.5	8	2	2	2	4	1	42	0	0	0
atoll_s56_B	atoll	56	B	OPP	Core destroyed	193	flagoff	193	8	102	45	3,17	4	6.5	8	2	2	2	19	1	64	0	0	0
atoll_s57_A	atoll	57	A	US	Core destroyed	230	flagoff	230	5	28	7	12,4	2	8.5	8	1	1	2	8	1	15	2	0	1
atoll_s57_A	atoll	57	A	US	Core destroyed	230	flagoff	230	5	52	18	14,0	1	6.5	8	2	2	2	11	1	29	0	0	0
atoll_s57_A	atoll	57	A	US	Core destroyed	230	flagoff	230	5	80	32	14,0	1	6.5	8	2	2	2	198	0	-1	1	1	1
drakkarfjord_s55_A	drakkarfjord	55	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	474	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s55_A	drakkarfjord	55	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	474	680	221	24,4	1	6.5	8	2	2	2	10	1	231	2	1	1
drakkarfjord_s55_A	drakkarfjord	55	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	474	842	266	23,8	13	24.5	8	0	0	2	1	1	267	1	0	1
drakkarfjord_s55_A	drakkarfjord	55	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	474	1071	329	24,7	5	12.5	8	0	0	2	3	1	332	1	0	1
drakkarfjord_s55_A	drakkarfjord	55	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	474	1617	485	23,7	8	18.5	8	0	0	2	1	1	486	1	0	1
drakkarfjord_s55_B	drakkarfjord	55	B	US	Core destroyed	173	flagoff	173	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s56_A	drakkarfjord	56	A	OPP	Core destroyed	881	flagoff	881	498	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s56_A	drakkarfjord	56	A	OPP	Core destroyed	881	flagoff	881	498	679	210	23,8	13	24.5	8	0	0	2	1	1	211	1	0	1
drakkarfjord_s56_A	drakkarfjord	56	A	OPP	Core destroyed	881	flagoff	881	498	824	256	24,7	5	12.5	8	0	0	2	1	1	257	0	0	0
drakkarfjord_s56_A	drakkarfjord	56	A	OPP	Core destroyed	881	flagoff	881	498	2137	815	21,4	16	30.5	8	0	0	2	66	0	-1	5	0	1
drakkarfjord_s56_B	drakkarfjord	56	B	OPP	Core destroyed	790	flagoff	790	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s57_A	drakkarfjord	57	A	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	156	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s57_A	drakkarfjord	57	A	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	156	849	356	22,9	25	40.5	8	0	0	2	1	1	357	1	0	1
drakkarfjord_s57_A	drakkarfjord	57	A	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	156	1475	768	22,1	13	32.5	8	0	0	2	41	1	809	0	0	0
drakkarfjord_s57_A	drakkarfjord	57	A	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	156	1786	984	24,7	5	12.5	8	0	0	2	16	0	-1	0	0	0
drakkarfjord_s57_B	drakkarfjord	57	B	US	Core destroyed	173	flagoff	173	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
glacierkeep_s55_A	glacierkeep	55	A	US	Core destroyed	343	flagoff	343	6	14	8	17,23	8	18.5	8	0	0	2	1	1	9	1	0	1
glacierkeep_s55_A	glacierkeep	55	A	US	Core destroyed	343	flagoff	343	6	480	272	16,23	5	14.5	8	0	0	2	1	1	273	1	0	1
glacierkeep_s55_B	glacierkeep	55	B	US	Core destroyed	245	flagoff	245	9	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s55_B	glacierkeep	55	B	US	Core destroyed	245	flagoff	245	9	115	143	14,0	1	6.5	8	2	2	2	102	0	-1	5	1	1
glacierkeep_s56_A	glacierkeep	56	A	US	Core destroyed	173	flagoff	173	4	14	8	15,23	4	12.5	8	0	0	2	1	1	9	1	0	1
glacierkeep_s56_B	glacierkeep	56	B	OPP	Core destroyed	861	flagoff	861	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s57_A	glacierkeep	57	A	US	Core destroyed	221	flagoff	221	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s57_B	glacierkeep	57	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
nordkap_s55_A	nordkap	55	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	18	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s55_A	nordkap	55	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	18	87	39	11,17	2	4.5	8	2	2	2	961	0	-1	16	0	1
nordkap_s55_B	nordkap	55	B	US	Core destroyed	318	flagoff	318	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s56_A	nordkap	56	A	US	Core destroyed	704	flagoff	704	7	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s56_A	nordkap	56	A	US	Core destroyed	704	flagoff	704	7	420	386	7,13	17	36.5	8	0	0	2	1	1	387	1	0	1
nordkap_s56_A	nordkap	56	A	US	Core destroyed	704	flagoff	704	7	453	408	10,16	1	6.5	8	2	2	2	8	1	416	0	0	0
nordkap_s56_A	nordkap	56	A	US	Core destroyed	704	flagoff	704	7	561	455	13,15	13	24.5	8	0	0	2	1	1	456	1	0	1
nordkap_s56_A	nordkap	56	A	US	Core destroyed	704	flagoff	704	7	582	466	12,19	4	6.5	8	2	2	2	238	0	-1	1	1	1
nordkap_s56_A	nordkap	56	A	US	Core destroyed	704	flagoff	704	7	635	491	12,14	13	26.5	8	0	0	2	1	1	492	1	0	1
nordkap_s56_B	nordkap	56	B	US	Core destroyed	224	flagoff	224	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s56_B	nordkap	56	B	US	Core destroyed	224	flagoff	224	2	33	12	8,4	2	8.5	8	1	1	2	212	0	-1	0	0	0
nordkap_s57_A	nordkap	57	A	OPP	Core destroyed	512	flagoff	512	7	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s57_A	nordkap	57	A	OPP	Core destroyed	512	flagoff	512	7	1357	503	12,15	8	18.5	8	0	0	2	1	1	504	1	0	1
nordkap_s57_B	nordkap	57	B	US	Core destroyed	185	flagoff	185	15	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s57_B	nordkap	57	B	US	Core destroyed	185	flagoff	185	15	130	105	11,5	2	4.5	8	2	2	2	7	1	112	0	0	0
nordkap_s57_B	nordkap	57	B	US	Core destroyed	185	flagoff	185	15	137	116	12,6	4	6.5	8	2	2	2	69	0	-1	13	0	1
atoll_s4_A	atoll	4	A	US	Core destroyed	603	flagoff	603	72	28	10	13,4	2	4.5	8	2	2	2	2	1	12	0	0	0
atoll_s4_A	atoll	4	A	US	Core destroyed	603	flagoff	603	72	38	14	14,5	4	6.5	8	2	2	2	589	0	-1	70	2	1
atoll_s4_B	atoll	4	B	OPP	Core destroyed	174	flagoff	174	32	22	6	4,13	2	4.5	8	2	2	2	168	0	-1	30	3	1
atoll_s5_A	atoll	5	A	US	Core destroyed	485	flagoff	485	36	21	6	13,4	2	4.5	8	2	2	2	4	1	10	1	0	1
atoll_s5_A	atoll	5	A	US	Core destroyed	485	flagoff	485	36	40	12	12,2	1	6.5	8	2	2	2	122	1	134	31	0	1
atoll_s6_A	atoll	6	A	US	Core destroyed	205	flagoff	205	30	29	10	14,5	4	6.5	8	2	2	2	3	1	13	1	0	1
atoll_s6_A	atoll	6	A	US	Core destroyed	205	flagoff	205	30	40	14	16,4	2	4.5	8	2	2	2	191	0	-1	27	0	1
atoll_s6_B	atoll	6	B	US	Core destroyed	190	flagoff	190	3	41	18	4,13	2	4.5	8	2	2	2	2	1	20	1	0	1
atoll_s6_B	atoll	6	B	US	Core destroyed	190	flagoff	190	3	90	58	5,14	4	6.5	8	2	2	2	132	0	-1	0	0	0
drakkarfjord_s4_A	drakkarfjord	4	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	1122	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s4_A	drakkarfjord	4	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	1122	3150	811	20,4	25	42.5	8	0	0	2	41	1	852	0	0	0
drakkarfjord_s4_B	drakkarfjord	4	B	US	Core destroyed	129	flagoff	129	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s5_A	drakkarfjord	5	A	OPP	Core destroyed	343	flagoff	343	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s5_B	drakkarfjord	5	B	US	Core destroyed	123	flagoff	123	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s6_A	drakkarfjord	6	A	US	Core destroyed	417	flagoff	417	11	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s6_B	drakkarfjord	6	B	US	Core destroyed	126	flagoff	126	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
glacierkeep_s4_A	glacierkeep	4	A	US	Core destroyed	132	flagoff	132	4	14	7	15,23	4	12.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s4_B	glacierkeep	4	B	OPP	Core destroyed	656	flagoff	656	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
