file	team	kind	band	turns	tled	exec_sum	exec_max	over10k
00523979-1b99-4a61-ad7e-0ed466cac31a_game_1.replay26	0	builder_bot	r500p	2000	0	2922295	2837	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_1.replay26	1	builder_bot	r500p	500	0	253093	599	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_1.replay26	0	launcher	r500p	1000	0	99895	124	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_1.replay26	0	gunner	r500p	2500	0	223290	188	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_1.replay26	1	gunner	r500p	500	0	4786	22	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	core	r0_99	100	0	3278	326	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	core	r0_99	100	0	126650	2873	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	builder_bot	r0_99	294	0	255513	2961	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	builder_bot	r0_99	398	0	214195	1954	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	gunner	r0_99	111	0	3432	110	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	gunner	r0_99	223	0	5854	58	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	launcher	r0_99	93	0	8024	217	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	core	r100_249	150	0	3679	56	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	core	r100_249	150	0	181321	1414	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	builder_bot	r100_249	450	0	350082	2653	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	builder_bot	r100_249	600	0	295813	1205	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	gunner	r100_249	594	0	18593	61	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	launcher	r100_249	439	0	55431	240	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	gunner	r100_249	32	0	594	39	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	core	r250_499	250	0	5745	49	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	core	r250_499	250	0	302383	1320	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	builder_bot	r250_499	750	0	622041	2648	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	builder_bot	r250_499	1000	0	533843	1159	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	gunner	r250_499	1000	0	30779	57	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	launcher	r250_499	750	0	95315	199	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	core	r500p	500	0	11817	102	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	core	r500p	500	0	623652	1568	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	builder_bot	r500p	1615	0	1416416	3625	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	builder_bot	r500p	2000	0	1104810	1637	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	1	gunner	r500p	1925	0	63516	112	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	launcher	r500p	1500	0	197917	296	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_2.replay26	0	gunner	r500p	191	0	5109	60	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	0	core	r0_99	100	0	3553	391	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	1	core	r0_99	100	0	203056	3142	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	0	builder_bot	r0_99	294	0	392221	3667	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	1	builder_bot	r0_99	541	0	275736	2542	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	0	launcher	r0_99	91	0	7982	174	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	0	gunner	r0_99	189	0	7937	180	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	1	gunner	r0_99	169	0	4541	64	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	1	sentinel	r0_99	40	0	4179	125	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	0	core	r100_249	1	0	32	32	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	1	core	r100_249	1	0	1444	1444	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	0	builder_bot	r100_249	3	0	2859	1205	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	1	builder_bot	r100_249	6	0	4308	1286	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	0	launcher	r100_249	1	0	151	151	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	1	gunner	r100_249	2	0	69	44	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	0	gunner	r100_249	4	0	93	32	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_3.replay26	1	sentinel	r100_249	1	0	103	103	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	core	r0_99	100	0	3697	425	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	core	r0_99	100	0	311428	5994	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	builder_bot	r0_99	294	0	449586	3632	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	builder_bot	r0_99	507	0	351031	1447	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	gunner	r0_99	341	0	13720	127	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	launcher	r0_99	90	0	14922	221	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	gunner	r0_99	93	0	3070	56	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	sentinel	r0_99	87	0	5766	114	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	core	r100_249	150	0	4509	61	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	core	r100_249	150	0	481234	3302	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	builder_bot	r100_249	450	0	325870	3294	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	builder_bot	r100_249	450	0	419782	1692	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	gunner	r100_249	512	0	16615	65	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	launcher	r100_249	150	0	25705	262	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	gunner	r100_249	834	0	25592	80	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	sentinel	r100_249	150	0	9355	84	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	core	r250_499	64	0	1642	37	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	core	r250_499	64	0	205596	3250	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	builder_bot	r250_499	192	0	109220	794	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	builder_bot	r250_499	192	0	178483	1287	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	gunner	r250_499	192	0	5825	47	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	0	launcher	r250_499	64	0	10590	250	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	gunner	r250_499	576	0	14939	71	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_4.replay26	1	sentinel	r250_499	64	0	3857	75	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	0	core	r0_99	100	0	3493	386	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	1	core	r0_99	100	0	289149	6718	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	0	builder_bot	r0_99	294	0	351565	3304	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	1	builder_bot	r0_99	491	0	296468	1919	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	0	gunner	r0_99	196	0	6603	152	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	0	launcher	r0_99	7	0	1769	435	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	1	gunner	r0_99	99	0	2365	61	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	0	core	r100_249	78	0	2257	55	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	1	core	r100_249	78	0	164080	2491	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	0	builder_bot	r100_249	234	0	129334	1043	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	1	builder_bot	r100_249	390	0	223000	1402	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	0	gunner	r100_249	156	0	6574	59	0
00523979-1b99-4a61-ad7e-0ed466cac31a_game_5.replay26	1	gunner	r100_249	438	0	10244	74	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	core	r0_99	100	0	51494	891	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	1	core	r0_99	100	0	26079	1213	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	builder_bot	r0_99	482	0	349715	1224	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	1	builder_bot	r0_99	453	0	142840	1976	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	gunner	r0_99	161	0	34455	741	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	core	r100_249	150	0	83618	665	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	1	core	r100_249	150	0	51420	407	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	builder_bot	r100_249	750	0	681121	1518	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	1	builder_bot	r100_249	529	0	197637	1352	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	gunner	r100_249	645	0	145262	726	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	sentinel	r100_249	136	0	52422	973	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	core	r250_499	250	0	150875	682	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	1	core	r250_499	250	0	86501	486	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	builder_bot	r250_499	1250	0	1410203	1565	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	1	builder_bot	r250_499	531	0	230797	1336	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	gunner	r250_499	3600	0	814423	757	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	sentinel	r250_499	316	0	118241	1200	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	core	r500p	66	0	39498	667	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	1	core	r500p	66	0	23958	408	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	builder_bot	r500p	330	0	352159	1599	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	1	builder_bot	r500p	140	0	61818	901	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	gunner	r500p	1254	0	276740	302	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_1.replay26	0	sentinel	r500p	300	0	111679	1239	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	0	core	r0_99	100	0	64782	1471	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	1	core	r0_99	100	0	39134	1274	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	0	builder_bot	r0_99	484	0	365075	1380	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	1	builder_bot	r0_99	609	0	256314	1323	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	0	gunner	r0_99	33	0	9577	730	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	1	gunner	r0_99	147	0	29497	618	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	0	sentinel	r0_99	60	0	20753	930	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	0	core	r100_249	150	0	94154	778	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	1	core	r100_249	150	0	71375	542	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	0	builder_bot	r100_249	644	0	529779	1191	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	1	builder_bot	r100_249	900	0	605842	1538	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	1	gunner	r100_249	717	0	159416	613	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	0	sentinel	r100_249	150	0	49063	389	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	0	core	r250_499	181	0	111101	789	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	1	core	r250_499	181	0	83248	525	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	0	builder_bot	r250_499	362	0	225379	1174	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	1	builder_bot	r250_499	1176	0	952777	2049	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	1	gunner	r250_499	2097	0	255373	343	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_2.replay26	0	sentinel	r250_499	181	0	62122	436	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	core	r0_99	100	0	71565	1666	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	1	core	r0_99	100	0	36934	1278	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	builder_bot	r0_99	481	0	365607	1370	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	1	builder_bot	r0_99	637	0	327638	1361	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	gunner	r0_99	88	0	22231	772	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	1	gunner	r0_99	63	0	7596	736	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	sentinel	r0_99	37	0	18042	1277	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	core	r100_249	150	0	115098	958	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	1	core	r100_249	150	0	69657	556	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	builder_bot	r100_249	750	0	706884	1361	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	1	builder_bot	r100_249	616	0	358881	1475	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	gunner	r100_249	901	0	235368	937	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	sentinel	r100_249	150	0	68360	531	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	1	gunner	r100_249	91	0	25703	734	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	core	r250_499	54	0	41886	857	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	1	core	r250_499	54	0	24742	502	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	builder_bot	r250_499	270	0	245375	1280	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	1	builder_bot	r250_499	76	0	37663	900	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	gunner	r250_499	828	0	203241	724	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_3.replay26	0	sentinel	r250_499	54	0	24156	493	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	0	core	r0_99	100	0	55540	1040	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	1	core	r0_99	100	0	32789	954	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	0	builder_bot	r0_99	483	0	330513	1324	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	1	builder_bot	r0_99	583	0	302500	1332	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	0	gunner	r0_99	216	0	53120	665	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	1	gunner	r0_99	20	0	2688	457	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	0	core	r100_249	89	0	49993	640	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	1	core	r100_249	89	0	37311	591	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	0	builder_bot	r100_249	445	0	331377	1117	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	1	builder_bot	r100_249	504	0	251959	1302	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	0	gunner	r100_249	640	0	144033	629	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_4.replay26	0	sentinel	r100_249	138	0	51079	1191	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	0	core	r0_99	100	0	48097	898	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	1	core	r0_99	100	0	28803	949	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	0	builder_bot	r0_99	554	0	372636	1084	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	1	builder_bot	r0_99	502	0	253087	1440	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	0	sentinel	r0_99	81	0	27812	780	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	1	gunner	r0_99	277	0	9477	333	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	0	core	r100_249	22	0	10563	548	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	1	core	r100_249	22	0	7131	488	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	0	builder_bot	r100_249	105	0	72431	895	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	1	builder_bot	r100_249	88	0	33956	1123	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	0	sentinel	r100_249	22	0	7458	419	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	1	gunner	r100_249	80	0	2151	66	0
010a31c1-5786-44ef-b06f-4d0d14194c0b_game_5.replay26	0	gunner	r100_249	12	0	3183	628	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	core	r0_99	100	0	2463	97	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	1	core	r0_99	100	0	977	63	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	builder_bot	r0_99	485	0	1928847	8353	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	1	builder_bot	r0_99	485	0	75529	363	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	gunner	r0_99	248	0	5505	46	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	core	r100_249	150	0	3395	56	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	1	core	r100_249	150	0	1261	16	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	builder_bot	r100_249	750	0	3932368	8363	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	1	builder_bot	r100_249	750	0	127570	292	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	gunner	r100_249	600	0	13671	39	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	core	r250_499	250	0	5652	58	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	1	core	r250_499	250	0	2017	17	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	builder_bot	r250_499	1250	0	6516408	8374	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	1	builder_bot	r250_499	1250	0	240247	315	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	gunner	r250_499	1000	0	22734	49	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	core	r500p	500	0	11521	57	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	1	core	r500p	500	0	4124	18	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	builder_bot	r500p	2500	0	13063842	8774	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	1	builder_bot	r500p	2500	0	483773	349	0
010eb62d-8337-4411-beef-811b8fbf6543_game_1.replay26	0	gunner	r500p	2000	0	45980	39	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	0	core	r0_99	100	0	3211	98	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	1	core	r0_99	100	0	1161	68	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	0	builder_bot	r0_99	512	274	3354541	10506	274
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	1	builder_bot	r0_99	485	0	82931	387	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	0	gunner	r0_99	239	0	6070	46	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	0	core	r100_249	150	0	5915	96	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	1	core	r100_249	150	0	1844	21	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	0	builder_bot	r100_249	1228	1022	11169297	10510	1022
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	1	builder_bot	r100_249	620	0	118691	345	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	0	gunner	r100_249	600	0	16936	47	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	0	core	r250_499	173	0	7370	100	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	1	core	r250_499	173	0	2207	20	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	0	builder_bot	r250_499	2024	1385	16335144	10509	1385
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	1	builder_bot	r250_499	317	0	69725	366	0
010eb62d-8337-4411-beef-811b8fbf6543_game_2.replay26	0	gunner	r250_499	692	0	20723	73	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	0	core	r0_99	100	0	2519	108	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	1	core	r0_99	100	0	980	64	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	0	builder_bot	r0_99	485	0	1498059	3788	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	1	builder_bot	r0_99	485	0	86831	387	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	0	gunner	r0_99	262	0	5747	53	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	0	core	r100_249	150	0	3914	75	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	1	core	r100_249	150	0	1362	19	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	0	builder_bot	r100_249	670	0	2432351	6633	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	1	builder_bot	r100_249	750	0	124378	342	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	0	gunner	r100_249	450	0	10493	72	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	1	gunner	r100_249	88	0	566	17	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	0	core	r250_499	250	0	6319	62	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	1	core	r250_499	250	0	2441	31	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	0	builder_bot	r250_499	1250	0	4456360	6622	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	1	builder_bot	r250_499	1250	0	219767	347	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	0	gunner	r250_499	750	0	16620	38	0
010eb62d-8337-4411-beef-811b8fbf6543_game_3.replay26	1	gunner	r250_499	72	0	567	17	0
