file	ev	rnd	team	kind	x	y	d2_own	d2_enemy	mw	mh
_v166gunearly150__antler__602.json	BUILD	107	1	conveyor	8	8	20	20	14	18
_v166gunearly150__antler__602.json	BUILD	109	1	conveyor	8	9	13	29	14	18
_v166gunearly150__antler__602.json	BUILD	111	1	conveyor	8	10	8	40	14	18
_v166gunearly150__antler__602.json	BUILD	116	0	sentinel	4	1	13	125	14	18
_v166gunearly150__antler__602.json	DEATH	119	1	builder_bot	4	3	85	5	14	18
_v166gunearly150__antler__602.json	BUILD	124	1	builder_bot	8	13	5	85	14	18
_v166gunearly150__antler__602.json	BUILD	136	0	builder_bot	8	4	4	68	14	18
_v166gunearly150__antler__602.json	DEATH	138	1	builder_bot	9	7	34	18	14	18
_v166gunearly150__antler__602.json	BUILD	140	1	builder_bot	6	14	4	100	14	18
_v166gunearly150__antler__602.json	BUILD	149	0	sentinel	9	10	45	13	14	18
_v166gunearly150__antler__602.json	BUILD	154	1	sentinel	9	15	18	130	14	18
_v166gunearly150__antler__602.json	DEATH	159	0	sentinel	9	10	45	13	14	18
_v166gunearly150__antler__602.json	BUILD	174	0	sentinel	3	9	34	18	14	18
_v166gunearly150__antler__602.json	BUILD	184	1	builder_bot	6	11	1	49	14	18
_v166gunearly150__antler__602.json	BUILD	186	1	barrier	5	5	50	2	14	18
_v166gunearly150__antler__602.json	DEATH	192	1	builder_bot	5	6	37	5	14	18
_v166gunearly150__antler__602.json	DEATH	199	1	barrier	5	5	50	2	14	18
_v166gunearly150__antler__602.json	BUILD	212	1	builder_bot	6	11	1	49	14	18
_v166gunearly150__antler__602.json	BUILD	214	1	barrier	5	5	50	2	14	18
_v166gunearly150__antler__602.json	DEATH	220	1	builder_bot	5	6	37	5	14	18
_v166gunearly150__antler__602.json	DEATH	227	1	barrier	5	5	50	2	14	18
_v166gunearly150__antler__602.json	BUILD	244	1	builder_bot	5	13	2	82	14	18
_v166gunearly150__antler__602.json	BUILD	248	0	sentinel	6	8	16	16	14	18
_v166gunearly150__antler__602.json	BUILD	268	1	builder_bot	8	14	8	104	14	18
_v166gunearly150__antler__602.json	DEATH	269	1	core	6	12	0	64	14	18
_v166gunearly150__antler__606.json	BUILD	0	0	builder_bot	7	3	2	82	14	18
_v166gunearly150__antler__606.json	BUILD	0	1	builder_bot	7	14	5	101	14	18
_v166gunearly150__antler__606.json	BUILD	1	0	builder_bot	7	6	5	37	14	18
_v166gunearly150__antler__606.json	BUILD	1	1	builder_bot	6	14	4	100	14	18
_v166gunearly150__antler__606.json	BUILD	2	0	builder_bot	6	6	4	36	14	18
_v166gunearly150__antler__606.json	BUILD	2	1	builder_bot	5	14	5	101	14	18
_v166gunearly150__antler__606.json	BUILD	3	0	builder_bot	5	6	5	37	14	18
_v166gunearly150__antler__606.json	BUILD	3	1	builder_bot	8	12	4	68	14	18
_v166gunearly150__antler__606.json	BUILD	3	1	harvester	7	15	10	122	14	18
_v166gunearly150__antler__606.json	BUILD	4	0	builder_bot	8	4	4	68	14	18
_v166gunearly150__antler__606.json	BUILD	4	1	builder_bot	5	14	5	101	14	18
_v166gunearly150__antler__606.json	BUILD	4	1	harvester	5	16	17	145	14	18
_v166gunearly150__antler__606.json	BUILD	5	1	conveyor	7	14	5	101	14	18
_v166gunearly150__antler__606.json	BUILD	5	1	launcher	5	15	10	122	14	18
_v166gunearly150__antler__606.json	BUILD	6	1	conveyor	6	16	16	144	14	18
_v166gunearly150__antler__606.json	BUILD	6	0	harvester	3	7	18	34	14	18
_v166gunearly150__antler__606.json	BUILD	7	0	builder_bot	8	4	4	68	14	18
_v166gunearly150__antler__606.json	BUILD	7	0	launcher	7	2	5	101	14	18
_v166gunearly150__antler__606.json	BUILD	8	1	sentinel	7	10	5	37	14	18
_v166gunearly150__antler__606.json	BUILD	8	1	conveyor	6	15	9	121	14	18
_v166gunearly150__antler__606.json	BUILD	8	0	conveyor	4	7	13	29	14	18
_v166gunearly150__antler__606.json	BUILD	10	0	harvester	5	1	10	122	14	18
_v166gunearly150__antler__606.json	BUILD	10	1	conveyor	6	14	4	100	14	18
_v166gunearly150__antler__606.json	BUILD	10	0	conveyor	4	6	8	40	14	18
_v166gunearly150__antler__606.json	BUILD	10	1	harvester	3	10	13	45	14	18
_v166gunearly150__antler__606.json	BUILD	11	0	barrier	6	11	49	1	14	18
_v166gunearly150__antler__606.json	BUILD	12	0	conveyor	5	2	5	101	14	18
_v166gunearly150__antler__606.json	BUILD	12	1	conveyor	4	10	8	40	14	18
_v166gunearly150__antler__606.json	BUILD	14	1	conveyor	4	11	5	53	14	18
_v166gunearly150__antler__606.json	BUILD	15	0	barrier	8	12	68	4	14	18
_v166gunearly150__antler__606.json	BUILD	16	1	conveyor	5	11	2	50	14	18
_v166gunearly150__antler__606.json	BUILD	16	0	barrier	7	11	50	2	14	18
_v166gunearly150__antler__606.json	BUILD	17	0	conveyor	5	3	2	82	14	18
_v166gunearly150__antler__606.json	BUILD	17	0	conveyor	5	6	5	37	14	18
_v166gunearly150__antler__606.json	BUILD	19	0	barrier	5	12	65	1	14	18
_v166gunearly150__antler__606.json	BUILD	20	0	conveyor	5	5	2	50	14	18
_v166gunearly150__antler__606.json	BUILD	24	1	barrier	7	6	37	5	14	18
_v166gunearly150__antler__606.json	BUILD	24	0	conveyor	5	4	1	65	14	18
_v166gunearly150__antler__606.json	BUILD	33	1	barrier	6	6	36	4	14	18
_v166gunearly150__antler__606.json	BUILD	34	0	sentinel	3	12	73	9	14	18
_v166gunearly150__antler__606.json	BUILD	64	1	sentinel	9	9	18	34	14	18
_v166gunearly150__antler__606.json	DEATH	69	0	builder_bot	5	13	82	2	14	18
_v166gunearly150__antler__606.json	DEATH	73	0	barrier	7	11	50	2	14	18
_v166gunearly150__antler__606.json	BUILD	235	1	gunner	3	15	18	130	14	18
_v166gunearly150__antler__606.json	DEATH	241	0	sentinel	3	12	73	9	14	18
_v166gunearly150__antler__606.json	BUILD	256	0	sentinel	8	2	8	104	14	18
_v166gunearly150__antler__606.json	DEATH	261	1	builder_bot	8	6	40	8	14	18
_v166gunearly150__antler__606.json	DEATH	277	1	builder_bot	8	6	40	8	14	18
_v166gunearly150__antler__606.json	BUILD	288	0	sentinel	3	12	73	9	14	18
_v166gunearly150__antler__606.json	DEATH	296	0	builder_bot	3	13	90	10	14	18
_v166gunearly150__antler__606.json	DEATH	325	0	sentinel	3	12	73	9	14	18
_v166gunearly150__antler__606.json	BUILD	334	0	builder_bot	8	3	5	85	14	18
_v166gunearly150__antler__606.json	DEATH	343	0	builder_bot	3	16	153	25	14	18
_v166gunearly150__antler__606.json	BUILD	346	0	builder_bot	8	6	8	40	14	18
_v166gunearly150__antler__606.json	BUILD	352	0	barrier	7	11	50	2	14	18
_v166gunearly150__antler__606.json	DEATH	357	0	barrier	7	11	50	2	14	18
_v166gunearly150__antler__606.json	BUILD	357	0	barrier	7	11	50	2	14	18
_v166gunearly150__antler__606.json	BUILD	362	0	sentinel	3	16	153	25	14	18
_v166gunearly150__antler__606.json	DEATH	368	0	barrier	7	11	50	2	14	18
_v166gunearly150__antler__606.json	BUILD	370	0	barrier	7	11	50	2	14	18
_v166gunearly150__antler__606.json	DEATH	403	0	barrier	7	11	50	2	14	18
_v166gunearly150__antler__606.json	BUILD	405	0	barrier	7	11	50	2	14	18
_v166gunearly150__antler__606.json	DEATH	417	1	core	6	12	0	64	14	18
_v166gunearly150__atoll__603.json	BUILD	0	0	builder_bot	4	14	4	244	18	18
_v166gunearly150__atoll__603.json	BUILD	0	1	builder_bot	13	4	5	221	18	18
_v166gunearly150__atoll__603.json	BUILD	1	0	builder_bot	1	16	5	365	18	18
_v166gunearly150__atoll__603.json	BUILD	1	1	builder_bot	16	2	4	340	18	18
_v166gunearly150__atoll__603.json	BUILD	2	0	builder_bot	1	15	2	338	18	18
_v166gunearly150__atoll__603.json	BUILD	2	1	builder_bot	13	4	5	221	18	18
_v166gunearly150__atoll__603.json	BUILD	2	0	harvester	1	17	10	394	18	18
_v166gunearly150__atoll__603.json	BUILD	3	0	builder_bot	4	16	8	296	18	18
_v166gunearly150__atoll__603.json	BUILD	3	1	builder_bot	13	3	2	242	18	18
_v166gunearly150__atoll__603.json	BUILD	3	1	harvester	16	0	8	392	18	18
_v166gunearly150__atoll__603.json	BUILD	4	0	builder_bot	3	16	5	317	18	18
_v166gunearly150__atoll__603.json	BUILD	4	1	builder_bot	16	4	8	296	18	18
_v166gunearly150__atoll__603.json	BUILD	4	0	conveyor	1	16	5	365	18	18
_v166gunearly150__atoll__603.json	BUILD	4	0	harvester	5	16	13	277	18	18
_v166gunearly150__atoll__603.json	BUILD	5	1	builder_bot	13	2	1	265	18	18
_v166gunearly150__atoll__603.json	BUILD	5	1	conveyor	15	0	5	365	18	18
_v166gunearly150__atoll__603.json	BUILD	5	0	launcher	4	16	8	296	18	18
_v166gunearly150__atoll__603.json	BUILD	5	1	launcher	17	4	13	325	18	18
_v166gunearly150__atoll__603.json	BUILD	6	0	conveyor	1	15	2	338	18	18
_v166gunearly150__atoll__603.json	BUILD	7	1	conveyor	15	1	2	338	18	18
_v166gunearly150__atoll__603.json	BUILD	11	1	harvester	12	1	5	269	18	18
_v166gunearly150__atoll__603.json	BUILD	12	1	harvester	9	8	61	85	18	18
_v166gunearly150__atoll__603.json	BUILD	13	1	conveyor	13	1	2	290	18	18
_v166gunearly150__atoll__603.json	BUILD	14	1	conveyor	10	8	52	100	18	18
_v166gunearly150__atoll__603.json	BUILD	15	0	sentinel	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	BUILD	15	1	conveyor	14	1	1	313	18	18
_v166gunearly150__atoll__603.json	BUILD	16	1	conveyor	11	8	45	117	18	18
_v166gunearly150__atoll__603.json	BUILD	18	1	conveyor	12	8	40	136	18	18
_v166gunearly150__atoll__603.json	BUILD	18	0	sentinel	1	12	5	269	18	18
_v166gunearly150__atoll__603.json	BUILD	19	1	barrier	4	14	244	4	18	18
_v166gunearly150__atoll__603.json	BUILD	20	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	BUILD	20	1	conveyor	13	8	37	157	18	18
_v166gunearly150__atoll__603.json	BUILD	22	1	conveyor	14	8	36	180	18	18
_v166gunearly150__atoll__603.json	BUILD	24	1	conveyor	14	7	25	193	18	18
_v166gunearly150__atoll__603.json	BUILD	25	0	conveyor	3	16	5	317	18	18
_v166gunearly150__atoll__603.json	BUILD	26	1	conveyor	14	6	16	208	18	18
_v166gunearly150__atoll__603.json	BUILD	28	1	conveyor	14	5	9	225	18	18
_v166gunearly150__atoll__603.json	DEATH	29	1	builder_bot	2	12	244	4	18	18
_v166gunearly150__atoll__603.json	BUILD	30	1	gunner	14	4	4	244	18	18
_v166gunearly150__atoll__603.json	DEATH	42	0	builder_bot	12	2	244	4	18	18
_v166gunearly150__atoll__603.json	BUILD	48	1	sentinel	13	4	5	221	18	18
_v166gunearly150__atoll__603.json	DEATH	53	0	sentinel	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	DEATH	55	1	builder_bot	2	12	244	4	18	18
_v166gunearly150__atoll__603.json	BUILD	65	1	harvester	9	9	74	74	18	18
_v166gunearly150__atoll__603.json	BUILD	67	1	conveyor	10	9	65	89	18	18
_v166gunearly150__atoll__603.json	BUILD	72	0	harvester	8	9	61	85	18	18
_v166gunearly150__atoll__603.json	BUILD	72	1	sentinel	12	7	29	149	18	18
_v166gunearly150__atoll__603.json	BUILD	75	0	conveyor	7	9	50	98	18	18
_v166gunearly150__atoll__603.json	BUILD	80	0	conveyor	6	9	41	113	18	18
_v166gunearly150__atoll__603.json	BUILD	82	0	conveyor	5	9	34	130	18	18
_v166gunearly150__atoll__603.json	DEATH	83	0	builder_bot	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	BUILD	84	0	conveyor	4	9	29	149	18	18
_v166gunearly150__atoll__603.json	BUILD	85	0	barrier	15	4	269	5	18	18
_v166gunearly150__atoll__603.json	BUILD	86	0	conveyor	3	9	26	170	18	18
_v166gunearly150__atoll__603.json	BUILD	88	0	conveyor	3	10	17	185	18	18
_v166gunearly150__atoll__603.json	BUILD	88	1	gunner	16	4	8	296	18	18
_v166gunearly150__atoll__603.json	BUILD	90	0	conveyor	3	11	10	202	18	18
_v166gunearly150__atoll__603.json	BUILD	92	0	conveyor	3	12	5	221	18	18
_v166gunearly150__atoll__603.json	DEATH	95	0	barrier	15	4	269	5	18	18
_v166gunearly150__atoll__603.json	BUILD	96	0	sentinel	0	10	20	260	18	18
_v166gunearly150__atoll__603.json	DEATH	99	1	builder_bot	2	12	244	4	18	18
_v166gunearly150__atoll__603.json	DEATH	101	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	DEATH	104	0	builder_bot	16	6	260	20	18	18
_v166gunearly150__atoll__603.json	DEATH	105	1	barrier	4	14	244	4	18	18
_v166gunearly150__atoll__603.json	BUILD	112	1	sentinel	12	5	13	181	18	18
_v166gunearly150__atoll__603.json	BUILD	122	0	harvester	8	8	72	72	18	18
_v166gunearly150__atoll__603.json	BUILD	124	0	conveyor	7	8	61	85	18	18
_v166gunearly150__atoll__603.json	DEATH	125	0	builder_bot	8	7	85	61	18	18
_v166gunearly150__atoll__603.json	DEATH	134	0	builder_bot	7	7	74	74	18	18
_v166gunearly150__atoll__603.json	BUILD	140	0	builder_bot	4	15	5	269	18	18
_v166gunearly150__atoll__603.json	BUILD	140	1	builder_bot	16	3	5	317	18	18
_v166gunearly150__atoll__603.json	BUILD	150	1	launcher	13	0	5	317	18	18
_v166gunearly150__atoll__603.json	BUILD	152	0	builder_bot	2	16	4	340	18	18
_v166gunearly150__atoll__603.json	BUILD	160	1	builder_bot	13	1	2	290	18	18
_v166gunearly150__atoll__603.json	BUILD	162	0	barrier	15	4	269	5	18	18
_v166gunearly150__atoll__603.json	DEATH	163	0	builder_bot	15	5	250	10	18	18
_v166gunearly150__atoll__603.json	BUILD	167	1	barrier	4	14	244	4	18	18
_v166gunearly150__atoll__603.json	BUILD	168	0	builder_bot	1	16	5	365	18	18
_v166gunearly150__atoll__603.json	BUILD	168	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	DEATH	169	0	barrier	15	4	269	5	18	18
_v166gunearly150__atoll__603.json	DEATH	172	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	BUILD	172	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	DEATH	176	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	BUILD	176	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	BUILD	179	0	barrier	15	4	269	5	18	18
_v166gunearly150__atoll__603.json	DEATH	180	1	builder_bot	3	12	221	5	18	18
_v166gunearly150__atoll__603.json	DEATH	180	0	builder_bot	15	5	250	10	18	18
_v166gunearly150__atoll__603.json	DEATH	180	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	BUILD	182	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	DEATH	186	0	barrier	15	4	269	5	18	18
_v166gunearly150__atoll__603.json	DEATH	186	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	BUILD	186	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	DEATH	190	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	BUILD	190	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	BUILD	193	0	barrier	13	3	242	2	18	18
_v166gunearly150__atoll__603.json	DEATH	194	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	BUILD	194	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	DEATH	196	1	builder_bot	2	12	244	4	18	18
_v166gunearly150__atoll__603.json	BUILD	197	1	gunner	11	2	9	225	18	18
_v166gunearly150__atoll__603.json	DEATH	198	1	barrier	3	13	242	2	18	18
_v166gunearly150__atoll__603.json	DEATH	202	1	barrier	4	14	244	4	18	18
_v166gunearly150__atoll__603.json	DEATH	204	0	builder_bot	12	3	221	5	18	18
_v166gunearly150__atoll__603.json	DEATH	206	0	barrier	13	3	242	2	18	18
_v166gunearly150__atoll__603.json	BUILD	217	1	gunner	12	2	4	244	18	18
_v166gunearly150__atoll__603.json	BUILD	228	1	gunner	13	3	2	242	18	18
_v166gunearly150__atoll__603.json	BUILD	231	0	builder_bot	4	14	4	244	18	18
_v166gunearly150__atoll__603.json	BUILD	243	0	builder_bot	1	15	2	338	18	18
_v166gunearly150__atoll__603.json	BUILD	244	1	sentinel	10	5	25	145	18	18
_v166gunearly150__atoll__603.json	DEATH	250	0	builder_bot	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	BUILD	255	0	builder_bot	4	13	5	221	18	18
_v166gunearly150__atoll__603.json	BUILD	267	0	builder_bot	4	13	5	221	18	18
_v166gunearly150__atoll__603.json	BUILD	272	1	builder_bot	13	1	2	290	18	18
_v166gunearly150__atoll__603.json	DEATH	279	0	builder_bot	9	7	98	50	18	18
_v166gunearly150__atoll__603.json	BUILD	280	0	builder_bot	3	16	5	317	18	18
_v166gunearly150__atoll__603.json	DEATH	287	0	builder_bot	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	BUILD	296	1	builder_bot	16	2	4	340	18	18
_v166gunearly150__atoll__603.json	DEATH	305	0	builder_bot	7	7	74	74	18	18
_v166gunearly150__atoll__603.json	DEATH	310	0	builder_bot	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	BUILD	320	0	builder_bot	2	16	4	340	18	18
_v166gunearly150__atoll__603.json	BUILD	320	1	launcher	8	4	40	136	18	18
_v166gunearly150__atoll__603.json	BUILD	331	0	builder_bot	1	16	5	365	18	18
_v166gunearly150__atoll__603.json	BUILD	343	0	builder_bot	4	14	4	244	18	18
_v166gunearly150__atoll__603.json	BUILD	344	1	builder_bot	16	2	4	340	18	18
_v166gunearly150__atoll__603.json	DEATH	351	0	builder_bot	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	BUILD	351	0	sentinel	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	DEATH	354	0	sentinel	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	BUILD	354	0	sentinel	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	BUILD	356	1	sentinel	8	5	45	117	18	18
_v166gunearly150__atoll__603.json	DEATH	357	0	sentinel	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	BUILD	357	0	sentinel	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	DEATH	360	0	sentinel	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	DEATH	369	0	builder_bot	14	5	225	9	18	18
_v166gunearly150__atoll__603.json	BUILD	371	0	sentinel	10	2	208	16	18	18
_v166gunearly150__atoll__603.json	DEATH	372	0	builder_bot	10	3	185	17	18	18
_v166gunearly150__atoll__603.json	DEATH	379	0	sentinel	10	2	208	16	18	18
_v166gunearly150__atoll__603.json	BUILD	412	1	launcher	8	16	232	40	18	18
_v166gunearly150__atoll__603.json	BUILD	436	1	builder_bot	16	1	5	365	18	18
_v166gunearly150__atoll__603.json	BUILD	456	1	builder_bot	16	1	5	365	18	18
_v166gunearly150__atoll__603.json	BUILD	512	0	builder_bot	4	14	4	244	18	18
_v166gunearly150__atoll__603.json	BUILD	524	0	builder_bot	1	15	2	338	18	18
_v166gunearly150__atoll__603.json	DEATH	531	0	builder_bot	10	7	113	41	18	18
_v166gunearly150__atoll__603.json	BUILD	536	0	builder_bot	4	13	5	221	18	18
_v166gunearly150__atoll__603.json	BUILD	536	1	builder_bot	15	4	5	269	18	18
_v166gunearly150__atoll__603.json	BUILD	560	1	builder_bot	16	3	5	317	18	18
