file	ev	rnd	team	kind	x	y	d2_own	d2_enemy	mw	mh
_v146gunaxis__antler__602.json	BUILD	79	0	gunner	5	8	17	17	14	18
_v146gunaxis__antler__602.json	DEATH	88	1	builder_bot	7	6	37	5	14	18
_v146gunaxis__antler__602.json	BUILD	94	1	builder_bot	8	14	8	104	14	18
_v146gunaxis__antler__602.json	BUILD	95	0	sentinel	3	16	153	25	14	18
_v146gunaxis__antler__602.json	BUILD	97	1	gunner	3	15	18	130	14	18
_v146gunaxis__antler__602.json	DEATH	109	0	sentinel	3	16	153	25	14	18
_v146gunaxis__antler__602.json	BUILD	112	0	sentinel	4	15	125	13	14	18
_v146gunaxis__antler__602.json	DEATH	114	0	builder_bot	4	16	148	20	14	18
_v146gunaxis__antler__602.json	DEATH	117	0	sentinel	4	15	125	13	14	18
_v146gunaxis__antler__602.json	BUILD	124	0	builder_bot	6	3	1	81	14	18
_v146gunaxis__antler__602.json	BUILD	135	0	builder_bot	5	3	2	82	14	18
_v146gunaxis__antler__602.json	BUILD	143	0	sentinel	2	8	32	32	14	18
_v146gunaxis__antler__602.json	BUILD	144	1	builder_bot	8	14	8	104	14	18
_v146gunaxis__antler__602.json	BUILD	164	0	builder_bot	8	4	4	68	14	18
_v146gunaxis__antler__602.json	BUILD	178	1	builder_bot	6	14	4	100	14	18
_v146gunaxis__antler__602.json	BUILD	180	0	sentinel	8	10	40	8	14	18
_v146gunaxis__antler__602.json	BUILD	180	1	sentinel	6	8	16	16	14	18
_v146gunaxis__antler__602.json	DEATH	187	1	sentinel	6	8	16	16	14	18
_v146gunaxis__antler__602.json	DEATH	194	1	harvester	3	10	13	45	14	18
_v146gunaxis__antler__602.json	DEATH	214	1	core	6	12	0	64	14	18
_v146gunaxis__antler__606.json	BUILD	0	0	builder_bot	5	6	5	37	14	18
_v146gunaxis__antler__606.json	BUILD	0	1	builder_bot	8	13	5	85	14	18
_v146gunaxis__antler__606.json	BUILD	1	0	builder_bot	8	4	4	68	14	18
_v146gunaxis__antler__606.json	BUILD	1	1	builder_bot	6	14	4	100	14	18
_v146gunaxis__antler__606.json	BUILD	2	0	builder_bot	5	5	2	50	14	18
_v146gunaxis__antler__606.json	BUILD	2	1	builder_bot	5	14	5	101	14	18
_v146gunaxis__antler__606.json	BUILD	3	0	builder_bot	8	4	4	68	14	18
_v146gunaxis__antler__606.json	BUILD	3	1	builder_bot	8	12	4	68	14	18
_v146gunaxis__antler__606.json	BUILD	3	1	harvester	7	15	10	122	14	18
_v146gunaxis__antler__606.json	BUILD	4	0	builder_bot	8	6	8	40	14	18
_v146gunaxis__antler__606.json	BUILD	4	1	builder_bot	5	13	2	82	14	18
_v146gunaxis__antler__606.json	BUILD	4	0	harvester	7	2	5	101	14	18
_v146gunaxis__antler__606.json	BUILD	4	1	harvester	5	16	17	145	14	18
_v146gunaxis__antler__606.json	BUILD	5	0	builder_bot	7	6	5	37	14	18
_v146gunaxis__antler__606.json	BUILD	5	1	sentinel	7	9	10	26	14	18
_v146gunaxis__antler__606.json	BUILD	5	1	conveyor	7	14	5	101	14	18
_v146gunaxis__antler__606.json	BUILD	5	0	launcher	9	6	13	45	14	18
_v146gunaxis__antler__606.json	BUILD	5	1	launcher	5	14	5	101	14	18
_v146gunaxis__antler__606.json	BUILD	6	0	conveyor	7	3	2	82	14	18
_v146gunaxis__antler__606.json	BUILD	6	0	harvester	5	1	10	122	14	18
_v146gunaxis__antler__606.json	BUILD	6	1	conveyor	6	16	16	144	14	18
_v146gunaxis__antler__606.json	BUILD	7	0	sentinel	9	7	18	34	14	18
_v146gunaxis__antler__606.json	BUILD	8	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	BUILD	8	0	conveyor	5	2	5	101	14	18
_v146gunaxis__antler__606.json	BUILD	8	1	conveyor	6	15	9	121	14	18
_v146gunaxis__antler__606.json	BUILD	10	1	conveyor	6	14	4	100	14	18
_v146gunaxis__antler__606.json	DEATH	12	1	sentinel	7	9	10	26	14	18
_v146gunaxis__antler__606.json	BUILD	14	1	harvester	3	10	13	45	14	18
_v146gunaxis__antler__606.json	BUILD	16	0	conveyor	5	3	2	82	14	18
_v146gunaxis__antler__606.json	BUILD	16	1	conveyor	4	10	8	40	14	18
_v146gunaxis__antler__606.json	BUILD	18	1	conveyor	4	11	5	53	14	18
_v146gunaxis__antler__606.json	BUILD	20	1	barrier	7	6	37	5	14	18
_v146gunaxis__antler__606.json	BUILD	20	0	conveyor	5	4	1	65	14	18
_v146gunaxis__antler__606.json	BUILD	20	1	conveyor	5	11	2	50	14	18
_v146gunaxis__antler__606.json	BUILD	22	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	24	0	barrier	5	12	65	1	14	18
_v146gunaxis__antler__606.json	BUILD	24	0	barrier	7	11	50	2	14	18
_v146gunaxis__antler__606.json	DEATH	24	0	builder_bot	5	11	50	2	14	18
_v146gunaxis__antler__606.json	BUILD	28	1	sentinel	4	15	13	125	14	18
_v146gunaxis__antler__606.json	BUILD	29	0	barrier	8	12	68	4	14	18
_v146gunaxis__antler__606.json	DEATH	30	1	conveyor	5	11	2	50	14	18
_v146gunaxis__antler__606.json	BUILD	32	1	barrier	5	5	50	2	14	18
_v146gunaxis__antler__606.json	BUILD	36	0	harvester	9	0	25	153	14	18
_v146gunaxis__antler__606.json	BUILD	36	1	harvester	9	17	34	178	14	18
_v146gunaxis__antler__606.json	BUILD	38	0	conveyor	8	0	20	148	14	18
_v146gunaxis__antler__606.json	BUILD	38	1	conveyor	9	16	25	153	14	18
_v146gunaxis__antler__606.json	DEATH	38	1	builder_bot	8	8	20	20	14	18
_v146gunaxis__antler__606.json	BUILD	40	0	conveyor	8	1	13	125	14	18
_v146gunaxis__antler__606.json	BUILD	40	1	conveyor	9	15	18	130	14	18
_v146gunaxis__antler__606.json	BUILD	42	0	conveyor	8	2	8	104	14	18
_v146gunaxis__antler__606.json	BUILD	42	1	conveyor	8	15	13	125	14	18
_v146gunaxis__antler__606.json	BUILD	44	0	conveyor	8	3	5	85	14	18
_v146gunaxis__antler__606.json	BUILD	44	1	conveyor	8	14	8	104	14	18
_v146gunaxis__antler__606.json	BUILD	46	0	conveyor	8	4	4	68	14	18
_v146gunaxis__antler__606.json	BUILD	46	1	conveyor	8	13	5	85	14	18
_v146gunaxis__antler__606.json	BUILD	48	0	harvester	12	2	40	136	14	18
_v146gunaxis__antler__606.json	BUILD	48	1	harvester	3	7	34	18	14	18
_v146gunaxis__antler__606.json	BUILD	50	0	conveyor	11	2	29	125	14	18
_v146gunaxis__antler__606.json	BUILD	50	1	conveyor	4	7	29	13	14	18
_v146gunaxis__antler__606.json	BUILD	52	0	conveyor	11	3	26	106	14	18
_v146gunaxis__antler__606.json	BUILD	52	1	conveyor	4	8	20	20	14	18
_v146gunaxis__antler__606.json	BUILD	54	0	conveyor	10	3	17	97	14	18
_v146gunaxis__antler__606.json	BUILD	54	1	conveyor	4	9	13	29	14	18
_v146gunaxis__antler__606.json	BUILD	56	0	conveyor	10	4	16	80	14	18
_v146gunaxis__antler__606.json	BUILD	56	0	gunner	6	3	1	81	14	18
_v146gunaxis__antler__606.json	BUILD	57	1	sentinel	3	16	25	153	14	18
_v146gunaxis__antler__606.json	BUILD	58	0	conveyor	10	5	17	65	14	18
_v146gunaxis__antler__606.json	BUILD	58	1	conveyor	5	11	2	50	14	18
_v146gunaxis__antler__606.json	BUILD	60	0	conveyor	10	6	20	52	14	18
_v146gunaxis__antler__606.json	BUILD	62	0	conveyor	10	7	25	41	14	18
_v146gunaxis__antler__606.json	DEATH	62	0	builder_bot	3	11	58	10	14	18
_v146gunaxis__antler__606.json	DEATH	64	1	builder_bot	5	11	2	50	14	18
_v146gunaxis__antler__606.json	DEATH	66	1	conveyor	5	11	2	50	14	18
_v146gunaxis__antler__606.json	DEATH	66	1	builder_bot	5	4	65	1	14	18
_v146gunaxis__antler__606.json	BUILD	67	0	conveyor	8	7	13	29	14	18
_v146gunaxis__antler__606.json	BUILD	67	1	sentinel	3	13	10	90	14	18
_v146gunaxis__antler__606.json	BUILD	69	0	conveyor	8	6	8	40	14	18
_v146gunaxis__antler__606.json	BUILD	76	1	sentinel	1	11	26	74	14	18
_v146gunaxis__antler__606.json	DEATH	79	0	builder_bot	3	12	73	9	14	18
_v146gunaxis__antler__606.json	DEATH	79	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	BUILD	80	0	builder_bot	8	5	5	53	14	18
_v146gunaxis__antler__606.json	BUILD	82	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	DEATH	84	0	builder_bot	3	12	73	9	14	18
_v146gunaxis__antler__606.json	BUILD	86	0	harvester	12	3	37	117	14	18
_v146gunaxis__antler__606.json	DEATH	87	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	BUILD	89	0	sentinel	9	8	25	25	14	18
_v146gunaxis__antler__606.json	DEATH	92	1	barrier	7	6	37	5	14	18
_v146gunaxis__antler__606.json	DEATH	93	0	builder_bot	5	11	50	2	14	18
_v146gunaxis__antler__606.json	BUILD	94	0	conveyor	10	8	32	32	14	18
_v146gunaxis__antler__606.json	DEATH	95	1	builder_bot	5	11	2	50	14	18
_v146gunaxis__antler__606.json	BUILD	99	0	conveyor	8	8	20	20	14	18
_v146gunaxis__antler__606.json	BUILD	100	1	builder_bot	8	11	5	53	14	18
_v146gunaxis__antler__606.json	BUILD	103	0	conveyor	7	6	5	37	14	18
_v146gunaxis__antler__606.json	BUILD	106	0	sentinel	12	7	45	61	14	18
_v146gunaxis__antler__606.json	BUILD	107	1	sentinel	11	8	41	41	14	18
_v146gunaxis__antler__606.json	BUILD	110	0	gunner	12	8	52	52	14	18
_v146gunaxis__antler__606.json	DEATH	110	0	builder_bot	6	11	49	1	14	18
_v146gunaxis__antler__606.json	DEATH	114	1	builder_bot	8	7	29	13	14	18
_v146gunaxis__antler__606.json	DEATH	116	1	sentinel	11	8	41	41	14	18
_v146gunaxis__antler__606.json	BUILD	124	1	builder_bot	8	14	8	104	14	18
_v146gunaxis__antler__606.json	BUILD	128	0	builder_bot	5	6	5	37	14	18
_v146gunaxis__antler__606.json	BUILD	132	1	builder_bot	7	14	5	101	14	18
_v146gunaxis__antler__606.json	BUILD	136	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	DEATH	137	0	builder_bot	5	11	50	2	14	18
_v146gunaxis__antler__606.json	DEATH	141	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	BUILD	144	0	builder_bot	8	4	4	68	14	18
_v146gunaxis__antler__606.json	BUILD	144	1	builder_bot	6	14	4	100	14	18
_v146gunaxis__antler__606.json	DEATH	145	1	builder_bot	8	8	20	20	14	18
_v146gunaxis__antler__606.json	BUILD	146	0	gunner	7	7	10	26	14	18
_v146gunaxis__antler__606.json	DEATH	148	0	builder_bot	5	11	50	2	14	18
_v146gunaxis__antler__606.json	DEATH	153	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	154	0	builder_bot	8	11	53	5	14	18
_v146gunaxis__antler__606.json	DEATH	158	1	barrier	5	5	50	2	14	18
_v146gunaxis__antler__606.json	BUILD	160	1	builder_bot	5	11	2	50	14	18
_v146gunaxis__antler__606.json	BUILD	166	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	168	0	builder_bot	8	4	4	68	14	18
_v146gunaxis__antler__606.json	DEATH	168	1	builder_bot	6	8	16	16	14	18
_v146gunaxis__antler__606.json	BUILD	169	1	builder_bot	5	11	2	50	14	18
_v146gunaxis__antler__606.json	DEATH	177	0	builder_bot	6	10	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	178	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	179	1	barrier	5	5	50	2	14	18
_v146gunaxis__antler__606.json	BUILD	180	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	181	1	sentinel	4	6	40	8	14	18
_v146gunaxis__antler__606.json	BUILD	184	0	builder_bot	8	4	4	68	14	18
_v146gunaxis__antler__606.json	DEATH	185	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	185	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	194	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	194	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	200	0	builder_bot	8	6	8	40	14	18
_v146gunaxis__antler__606.json	BUILD	202	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	DEATH	203	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	203	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	206	0	builder_bot	6	10	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	207	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	DEATH	212	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	212	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	216	0	builder_bot	7	6	5	37	14	18
_v146gunaxis__antler__606.json	DEATH	221	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	221	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	230	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	230	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	236	1	builder_bot	5	11	2	50	14	18
_v146gunaxis__antler__606.json	DEATH	239	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	239	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	248	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	248	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	253	1	builder_bot	5	4	65	1	14	18
_v146gunaxis__antler__606.json	DEATH	257	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	257	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	266	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	266	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	270	1	builder_bot	5	13	2	82	14	18
_v146gunaxis__antler__606.json	DEATH	275	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	275	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	280	0	builder_bot	8	5	5	53	14	18
_v146gunaxis__antler__606.json	BUILD	282	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	DEATH	283	1	builder_bot	13	9	58	74	14	18
_v146gunaxis__antler__606.json	DEATH	284	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	284	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	286	0	builder_bot	6	10	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	287	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	DEATH	293	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	293	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	302	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	302	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	311	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	311	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	316	0	builder_bot	8	5	5	53	14	18
_v146gunaxis__antler__606.json	BUILD	318	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	BUILD	319	0	sentinel	6	9	25	9	14	18
_v146gunaxis__antler__606.json	DEATH	320	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	320	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	321	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	BUILD	321	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	DEATH	322	0	builder_bot	6	10	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	325	0	barrier	6	11	49	1	14	18
_v146gunaxis__antler__606.json	DEATH	329	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	329	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	338	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	338	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	347	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	347	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	356	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	356	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	365	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	365	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	385	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	385	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	405	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	405	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	425	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	425	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	440	1	builder_bot	8	14	8	104	14	18
_v146gunaxis__antler__606.json	DEATH	445	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	445	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	465	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	BUILD	465	1	barrier	6	6	36	4	14	18
_v146gunaxis__antler__606.json	DEATH	480	0	core	6	4	0	64	14	18
_v146gunaxis__atoll__603.json	BUILD	0	0	builder_bot	3	13	2	242	18	18
_v146gunaxis__atoll__603.json	BUILD	0	1	builder_bot	16	1	5	365	18	18
_v146gunaxis__atoll__603.json	BUILD	1	0	builder_bot	3	16	5	317	18	18
_v146gunaxis__atoll__603.json	BUILD	1	1	builder_bot	16	4	8	296	18	18
_v146gunaxis__atoll__603.json	BUILD	2	0	builder_bot	2	16	4	340	18	18
_v146gunaxis__atoll__603.json	BUILD	2	1	builder_bot	15	4	5	269	18	18
_v146gunaxis__atoll__603.json	BUILD	3	0	builder_bot	1	16	5	365	18	18
_v146gunaxis__atoll__603.json	BUILD	3	1	builder_bot	14	4	4	244	18	18
_v146gunaxis__atoll__603.json	BUILD	4	0	builder_bot	4	14	4	244	18	18
_v146gunaxis__atoll__603.json	BUILD	4	1	builder_bot	16	3	5	317	18	18
_v146gunaxis__atoll__603.json	BUILD	4	0	harvester	1	17	10	394	18	18
_v146gunaxis__atoll__603.json	BUILD	5	0	builder_bot	1	16	5	365	18	18
_v146gunaxis__atoll__603.json	BUILD	5	1	harvester	16	0	8	392	18	18
_v146gunaxis__atoll__603.json	BUILD	5	0	launcher	4	13	5	221	18	18
_v146gunaxis__atoll__603.json	BUILD	6	1	builder_bot	13	4	5	221	18	18
_v146gunaxis__atoll__603.json	BUILD	6	1	launcher	16	1	5	365	18	18
_v146gunaxis__atoll__603.json	BUILD	7	1	conveyor	15	0	5	365	18	18
_v146gunaxis__atoll__603.json	BUILD	8	0	harvester	5	16	13	277	18	18
_v146gunaxis__atoll__603.json	BUILD	9	1	conveyor	15	1	2	338	18	18
_v146gunaxis__atoll__603.json	BUILD	10	0	conveyor	4	16	8	296	18	18
_v146gunaxis__atoll__603.json	BUILD	12	1	harvester	9	8	61	85	18	18
_v146gunaxis__atoll__603.json	BUILD	13	1	harvester	12	1	5	269	18	18
_v146gunaxis__atoll__603.json	BUILD	14	0	conveyor	1	16	5	365	18	18
_v146gunaxis__atoll__603.json	BUILD	14	1	conveyor	10	8	52	100	18	18
_v146gunaxis__atoll__603.json	BUILD	15	1	conveyor	13	1	2	290	18	18
_v146gunaxis__atoll__603.json	BUILD	16	0	conveyor	1	15	2	338	18	18
_v146gunaxis__atoll__603.json	BUILD	16	1	conveyor	11	8	45	117	18	18
_v146gunaxis__atoll__603.json	BUILD	17	1	conveyor	14	1	1	313	18	18
_v146gunaxis__atoll__603.json	BUILD	17	0	harvester	8	9	61	85	18	18
_v146gunaxis__atoll__603.json	BUILD	18	1	conveyor	12	8	40	136	18	18
_v146gunaxis__atoll__603.json	BUILD	19	0	conveyor	7	9	50	98	18	18
_v146gunaxis__atoll__603.json	BUILD	20	1	conveyor	13	8	37	157	18	18
_v146gunaxis__atoll__603.json	BUILD	21	0	conveyor	6	9	41	113	18	18
_v146gunaxis__atoll__603.json	BUILD	22	1	conveyor	14	8	36	180	18	18
_v146gunaxis__atoll__603.json	BUILD	23	0	conveyor	5	9	34	130	18	18
_v146gunaxis__atoll__603.json	BUILD	24	0	barrier	13	3	242	2	18	18
_v146gunaxis__atoll__603.json	BUILD	24	1	conveyor	14	7	25	193	18	18
_v146gunaxis__atoll__603.json	BUILD	24	0	conveyor	3	16	5	317	18	18
_v146gunaxis__atoll__603.json	BUILD	24	1	gunner	12	3	5	221	18	18
_v146gunaxis__atoll__603.json	BUILD	25	0	barrier	14	4	244	4	18	18
_v146gunaxis__atoll__603.json	BUILD	25	0	conveyor	4	9	29	149	18	18
_v146gunaxis__atoll__603.json	BUILD	26	1	barrier	2	13	265	1	18	18
