match	game	opp	map	w	h	rounds	rnd	victim	victim_team	thrower_team	amb	ours_threw	enemy_victim	border	d2_launch	launcher_margin	removed_rnd	gap	undamaged_removal	within3
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	562	10	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	565	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	571	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	577	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	583	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	589	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	595	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	601	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	607	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	613	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	619	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	625	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	631	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	635	10	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	637	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	641	10	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	643	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	648	10	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	649	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	657	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	663	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	669	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	675	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	681	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	687	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	693	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	699	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	saga	24	24	711	705	15	0	1	one	0	0	0	25	4	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	3	6	1	1	one	0	1	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	20	8	1	1	one	0	1	0	25	2	79	59	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	39	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	44	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	50	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	55	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	58	132	1	1	one	0	1	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	59	6	1	0	one	1	1	1	26	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	60	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	65	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	70	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	75	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	75	132	1	0	one	1	1	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	78	174	1	1	one	0	1	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	80	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	81	132	1	0	one	1	1	1	26	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	85	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	86	191	1	1	one	0	1	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	90	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	94	174	1	0	one	1	1	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	95	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	99	174	1	0	one	1	1	1	26	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	100	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	102	191	1	0	one	1	1	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	105	3	0	1	one	0	0	0	25	5	-1	-1	0	0
9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	snowflake	26	26	108	107	191	1	0	one	1	1	1	26	5	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	1	CtrlAltDefeat	fjordgate	10	10	592	94	59	0	0	one	1	0	0	25	0	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	2	CtrlAltDefeat	jackpot	16	16	269	2	4	1	1	one	0	1	0	25	2	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	2	CtrlAltDefeat	jackpot	16	16	269	3	6	1	1	one	0	1	0	25	2	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	2	CtrlAltDefeat	jackpot	16	16	269	4	9	1	1	one	0	1	1	13	2	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	2	CtrlAltDefeat	jackpot	16	16	269	34	4	1	0	one	1	1	1	26	1	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	2	CtrlAltDefeat	jackpot	16	16	269	65	4	1	0	one	1	1	0	25	1	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	3	CtrlAltDefeat	atoll	18	18	328	2	4	1	1	one	0	1	0	25	4	24	22	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	3	CtrlAltDefeat	atoll	18	18	328	3	6	1	1	one	0	1	0	25	4	89	86	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	3	CtrlAltDefeat	atoll	18	18	328	4	13	1	1	one	0	1	1	26	4	173	169	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	3	CtrlAltDefeat	atoll	18	18	328	79	119	0	0	one	1	0	0	25	0	202	123	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	4	CtrlAltDefeat	saga	24	24	257	2	4	1	1	one	0	1	0	25	6	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	4	CtrlAltDefeat	saga	24	24	257	176	284	0	0	one	1	0	0	25	6	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	4	CtrlAltDefeat	saga	24	24	257	244	414	0	0	one	1	0	0	25	6	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	5	CtrlAltDefeat	snowflake	26	26	159	2	4	1	1	one	0	1	0	25	7	102	100	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	5	CtrlAltDefeat	snowflake	26	26	159	19	9	0	0	one	1	0	0	25	2	-1	-1	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	5	CtrlAltDefeat	snowflake	26	26	159	43	4	1	0	one	1	1	1	20	2	102	59	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	5	CtrlAltDefeat	snowflake	26	26	159	69	4	1	0	one	1	1	0	25	2	102	33	0	0
10dc4f40-16ce-491d-8e91-3376f476d548	5	CtrlAltDefeat	snowflake	26	26	159	79	4	1	0	one	1	1	1	20	2	102	23	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	2	The Bisons	jackpot	16	16	63	8	15	1	1	one	1	0	0	25	2	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	2	The Bisons	jackpot	16	16	63	30	5	0	1	one	1	1	1	13	2	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	2	The Bisons	jackpot	16	16	63	33	5	0	1	one	1	1	0	25	2	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	2	The Bisons	jackpot	16	16	63	45	7	0	1	one	1	1	1	13	2	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	3	The Bisons	atoll	18	18	62	44	3	0	1	one	1	1	1	4	0	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	4	The Bisons	saga	24	24	66	22	12	1	1	one	1	0	0	25	3	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	4	The Bisons	saga	24	24	66	53	11	0	1	one	1	1	0	26	3	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	4	The Bisons	saga	24	24	66	57	8	0	1	one	1	1	0	20	3	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	4	The Bisons	saga	24	24	66	61	8	0	1	one	1	1	0	26	3	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	4	The Bisons	saga	24	24	66	65	8	0	1	one	1	1	0	26	3	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	5	The Bisons	snowflake	26	26	80	59	10	0	1	one	1	1	0	26	7	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	5	The Bisons	snowflake	26	26	80	61	8	0	1	one	1	1	0	26	7	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	5	The Bisons	snowflake	26	26	80	66	8	0	1	one	1	1	0	26	7	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	5	The Bisons	snowflake	26	26	80	71	8	0	1	one	1	1	0	26	7	-1	-1	0	0
8a614e5e-82bb-431c-a1cd-379e3f100432	5	The Bisons	snowflake	26	26	80	76	8	0	1	one	1	1	0	26	7	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	1	I Stone	fjordgate	10	10	619	17	7	0	1	one	1	1	1	25	0	300	283	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	1	I Stone	fjordgate	10	10	619	25	7	0	1	one	1	1	0	26	0	300	275	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	2	I Stone	jackpot	16	16	215	33	5	0	1	one	1	1	1	20	2	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	2	I Stone	jackpot	16	16	215	72	5	0	1	one	1	1	0	25	2	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	50	5	0	1	one	1	1	1	2	1	93	43	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	51	5	0	1	one	1	1	0	25	1	93	42	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	60	5	0	1	one	1	1	1	2	1	93	33	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	61	5	0	1	one	1	1	0	25	1	93	32	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	82	5	0	1	one	1	1	1	2	1	93	11	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	83	5	0	1	one	1	1	0	25	1	93	10	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	126	207	0	1	one	1	1	1	2	1	141	15	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	127	207	0	1	one	1	1	0	25	1	141	14	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	133	207	0	1	one	1	1	1	2	1	141	8	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	134	207	0	1	one	1	1	0	25	1	141	7	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	140	207	0	1	one	1	1	1	2	1	141	1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	3	I Stone	atoll	18	18	268	141	207	0	1	one	1	1	0	25	1	141	0	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	66	5	0	1	one	1	1	1	2	1	159	93	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	67	5	0	1	one	1	1	0	8	1	159	92	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	69	5	0	1	one	1	1	1	2	1	159	90	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	70	5	0	1	one	1	1	0	8	1	159	89	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	72	5	0	1	one	1	1	1	2	1	159	87	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	73	5	0	1	one	1	1	0	8	1	159	86	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	75	5	0	1	one	1	1	1	2	1	159	84	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	76	5	0	1	one	1	1	0	8	1	159	83	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	78	5	0	1	one	1	1	1	2	1	159	81	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	79	5	0	1	one	1	1	0	8	1	159	80	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	81	5	0	1	one	1	1	1	2	1	159	78	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	82	5	0	1	one	1	1	0	8	1	159	77	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	84	5	0	1	one	1	1	1	2	1	159	75	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	85	5	0	1	one	1	1	0	8	1	159	74	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	87	5	0	1	one	1	1	1	2	1	159	72	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	88	5	0	1	one	1	1	0	8	1	159	71	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	90	5	0	1	one	1	1	1	2	1	159	69	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	91	5	0	1	one	1	1	0	8	1	159	68	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	93	5	0	1	one	1	1	1	2	1	159	66	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	94	5	0	1	one	1	1	0	8	1	159	65	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	96	5	0	1	one	1	1	1	2	1	159	63	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	97	5	0	1	one	1	1	0	8	1	159	62	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	99	5	0	1	one	1	1	1	2	1	159	60	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	100	5	0	1	one	1	1	0	13	1	159	59	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	103	5	0	1	one	1	1	1	2	1	159	56	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	104	5	0	1	one	1	1	0	13	1	159	55	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	144	5	0	1	one	1	1	1	2	1	159	15	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	145	5	0	1	one	1	1	0	8	1	159	14	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	147	5	0	1	one	1	1	1	2	1	159	12	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	148	5	0	1	one	1	1	0	8	1	159	11	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	221	333	0	1	one	1	1	1	2	1	225	4	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	222	333	0	1	one	1	1	0	8	1	225	3	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	224	333	0	1	one	1	1	1	2	1	225	1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	225	333	0	1	one	1	1	0	8	1	225	0	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	281	539	0	1	one	1	1	1	2	1	285	4	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	282	539	0	1	one	1	1	0	8	1	285	3	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	284	539	0	1	one	1	1	1	2	1	285	1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	285	539	0	1	one	1	1	0	8	1	285	0	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	453	796	0	1	one	1	1	0	26	6	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	459	796	0	1	one	1	1	0	26	6	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	465	796	0	1	one	1	1	0	26	6	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	471	796	0	1	one	1	1	0	26	6	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	477	796	0	1	one	1	1	0	26	6	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	483	796	0	1	one	1	1	0	26	6	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	489	796	0	1	one	1	1	0	26	6	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	4	I Stone	saga	24	24	572	495	796	0	1	one	1	1	0	26	6	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	5	I Stone	snowflake	26	26	521	80	3	0	1	one	1	1	1	25	3	-1	-1	0	0
644e4e5d-a051-4427-8a19-d6e4adbe6d55	5	I Stone	snowflake	26	26	521	86	3	0	1	one	1	1	0	25	3	-1	-1	0	0
4e644548-d1f5-4b1a-b9a2-61cae7a749e6	5	Leviathan	snowflake	26	26	100	12	16	0	0	one	1	0	0	25	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	1	gsxWins	fjordgate	10	10	223	3	4	1	0	one	0	0	1	20	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	1	gsxWins	fjordgate	10	10	223	4	5	0	0	one	0	1	0	9	3	25	21	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	1	gsxWins	fjordgate	10	10	223	7	4	1	0	one	0	0	0	25	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	3	7	0	0	one	0	1	0	25	1	28	25	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	4	5	0	0	one	0	1	0	25	1	34	30	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	7	14	1	1	one	1	0	0	25	2	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	19	45	0	0	one	0	1	0	25	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	21	7	0	1	one	1	1	1	8	2	28	7	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	22	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	23	7	0	1	one	1	1	0	25	2	28	5	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	26	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	28	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	29	63	0	0	one	0	1	0	25	1	84	55	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	30	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	32	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	34	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	35	73	0	0	one	0	1	0	25	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	36	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	38	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	40	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	42	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	44	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	46	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	48	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	50	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	52	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	54	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	56	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	58	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	60	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	62	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	63	63	0	1	one	1	1	1	8	2	84	21	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	64	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	66	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	66	63	0	1	one	1	1	0	25	2	84	18	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	68	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	70	4	1	0	one	0	0	0	26	1	-1	-1	0	0
