file	ev	rnd	team	kind	x	y	d2_own	d2_enemy	mw	mh
_v171late160ammo__antler__910.json	BUILD	1	0	builder_bot	8	4	4	68	14	18
_v171late160ammo__antler__910.json	BUILD	1	1	builder_bot	7	14	5	101	14	18
_v171late160ammo__antler__910.json	BUILD	2	0	builder_bot	5	5	2	50	14	18
_v171late160ammo__antler__910.json	BUILD	2	1	builder_bot	6	14	4	100	14	18
_v171late160ammo__antler__910.json	BUILD	2	1	harvester	7	15	10	122	14	18
_v171late160ammo__antler__910.json	BUILD	3	0	builder_bot	8	6	8	40	14	18
_v171late160ammo__antler__910.json	BUILD	3	1	builder_bot	5	14	5	101	14	18
_v171late160ammo__antler__910.json	BUILD	4	0	builder_bot	8	3	5	85	14	18
_v171late160ammo__antler__910.json	BUILD	4	1	builder_bot	8	12	4	68	14	18
_v171late160ammo__antler__910.json	BUILD	4	0	harvester	7	2	5	101	14	18
_v171late160ammo__antler__910.json	BUILD	4	1	conveyor	7	14	5	101	14	18
_v171late160ammo__antler__910.json	BUILD	5	1	harvester	5	16	17	145	14	18
_v171late160ammo__antler__910.json	BUILD	6	1	sentinel	7	9	10	26	14	18
_v171late160ammo__antler__910.json	BUILD	6	0	conveyor	7	3	2	82	14	18
_v171late160ammo__antler__910.json	BUILD	6	0	harvester	5	1	10	122	14	18
_v171late160ammo__antler__910.json	BUILD	7	0	sentinel	4	10	40	8	14	18
_v171late160ammo__antler__910.json	BUILD	7	1	conveyor	6	16	16	144	14	18
_v171late160ammo__antler__910.json	BUILD	8	0	sentinel	5	11	50	2	14	18
_v171late160ammo__antler__910.json	BUILD	8	1	sentinel	8	7	29	13	14	18
_v171late160ammo__antler__910.json	BUILD	8	0	conveyor	5	2	5	101	14	18
_v171late160ammo__antler__910.json	BUILD	31	1	conveyor	6	15	9	121	14	18
_v171late160ammo__antler__910.json	BUILD	32	0	conveyor	5	3	2	82	14	18
_v171late160ammo__antler__910.json	BUILD	35	1	conveyor	6	14	4	100	14	18
_v171late160ammo__antler__910.json	BUILD	960	1	barrier	8	5	53	5	14	18
_v171late160ammo__antler__910.json	BUILD	961	1	barrier	7	6	37	5	14	18
_v171late160ammo__antler__910.json	BUILD	964	0	barrier	5	13	82	2	14	18
_v171late160ammo__antler__910.json	BUILD	967	1	harvester	12	15	45	157	14	18
_v171late160ammo__antler__910.json	BUILD	969	1	barrier	6	6	36	4	14	18
_v171late160ammo__antler__910.json	BUILD	972	0	barrier	8	13	85	5	14	18
_v171late160ammo__antler__910.json	BUILD	972	0	harvester	9	0	25	153	14	18
_v171late160ammo__antler__910.json	BUILD	974	1	barrier	5	5	50	2	14	18
_v171late160ammo__antler__910.json	BUILD	976	1	harvester	12	14	40	136	14	18
_v171late160ammo__antler__910.json	BUILD	980	1	barrier	5	4	65	1	14	18
_v171late160ammo__antler__910.json	BUILD	985	0	gunner	4	3	5	85	14	18
_v171late160ammo__antler__910.json	BUILD	987	1	barrier	6	3	81	1	14	18
_v171late160ammo__antler__910.json	BUILD	987	1	sentinel	8	14	8	104	14	18
_v171late160ammo__antler__910.json	BUILD	996	1	harvester	3	10	13	45	14	18
_v171late160ammo__atoll__903.json	BUILD	0	0	builder_bot	4	14	4	244	18	18
_v171late160ammo__atoll__903.json	BUILD	0	1	builder_bot	13	3	2	242	18	18
_v171late160ammo__atoll__903.json	BUILD	1	0	builder_bot	1	16	5	365	18	18
_v171late160ammo__atoll__903.json	BUILD	1	1	builder_bot	16	4	8	296	18	18
_v171late160ammo__atoll__903.json	BUILD	2	0	builder_bot	1	15	2	338	18	18
_v171late160ammo__atoll__903.json	BUILD	2	1	builder_bot	15	4	5	269	18	18
_v171late160ammo__atoll__903.json	BUILD	2	0	harvester	1	17	10	394	18	18
_v171late160ammo__atoll__903.json	BUILD	3	0	builder_bot	4	16	8	296	18	18
_v171late160ammo__atoll__903.json	BUILD	3	1	builder_bot	14	1	1	313	18	18
_v171late160ammo__atoll__903.json	BUILD	4	0	builder_bot	3	16	5	317	18	18
_v171late160ammo__atoll__903.json	BUILD	4	1	builder_bot	14	4	4	244	18	18
_v171late160ammo__atoll__903.json	BUILD	4	0	conveyor	1	16	5	365	18	18
_v171late160ammo__atoll__903.json	BUILD	4	0	harvester	5	16	13	277	18	18
_v171late160ammo__atoll__903.json	BUILD	5	1	harvester	16	0	8	392	18	18
_v171late160ammo__atoll__903.json	BUILD	5	1	harvester	12	1	5	269	18	18
_v171late160ammo__atoll__903.json	BUILD	6	0	conveyor	1	15	2	338	18	18
_v171late160ammo__atoll__903.json	BUILD	6	0	conveyor	4	16	8	296	18	18
_v171late160ammo__atoll__903.json	BUILD	7	1	conveyor	15	0	5	365	18	18
_v171late160ammo__atoll__903.json	BUILD	7	1	conveyor	13	1	2	290	18	18
_v171late160ammo__atoll__903.json	BUILD	8	0	conveyor	3	16	5	317	18	18
_v171late160ammo__atoll__903.json	BUILD	9	1	conveyor	15	1	2	338	18	18
_v171late160ammo__atoll__903.json	BUILD	9	1	conveyor	14	1	1	313	18	18
_v171late160ammo__atoll__903.json	BUILD	13	0	sentinel	10	7	113	41	18	18
_v171late160ammo__atoll__903.json	BUILD	16	1	sentinel	5	11	162	18	18	18
_v171late160ammo__atoll__903.json	BUILD	17	0	sentinel	12	6	164	20	18	18
_v171late160ammo__atoll__903.json	BUILD	17	0	sentinel	1	11	10	250	18	18
_v171late160ammo__atoll__903.json	BUILD	18	1	sentinel	3	10	185	17	18	18
_v171late160ammo__atoll__903.json	DEATH	554	0	core	2	14	0	288	18	18
_v171late160ammo__atoll__907.json	BUILD	0	0	builder_bot	1	15	2	338	18	18
_v171late160ammo__atoll__907.json	BUILD	0	1	builder_bot	16	3	5	317	18	18
_v171late160ammo__atoll__907.json	BUILD	1	0	builder_bot	4	16	8	296	18	18
_v171late160ammo__atoll__907.json	BUILD	1	1	builder_bot	14	4	4	244	18	18
_v171late160ammo__atoll__907.json	BUILD	2	0	builder_bot	3	16	5	317	18	18
_v171late160ammo__atoll__907.json	BUILD	2	1	builder_bot	13	4	5	221	18	18
_v171late160ammo__atoll__907.json	BUILD	2	0	harvester	5	16	13	277	18	18
_v171late160ammo__atoll__907.json	BUILD	3	0	builder_bot	4	15	5	269	18	18
_v171late160ammo__atoll__907.json	BUILD	3	1	builder_bot	16	2	4	340	18	18
_v171late160ammo__atoll__907.json	BUILD	4	0	builder_bot	2	16	4	340	18	18
_v171late160ammo__atoll__907.json	BUILD	4	1	builder_bot	13	4	5	221	18	18
_v171late160ammo__atoll__907.json	BUILD	4	0	conveyor	4	16	8	296	18	18
_v171late160ammo__atoll__907.json	BUILD	6	0	conveyor	3	16	5	317	18	18
_v171late160ammo__atoll__907.json	BUILD	6	1	harvester	12	1	5	269	18	18
_v171late160ammo__atoll__907.json	BUILD	6	0	harvester	1	17	10	394	18	18
_v171late160ammo__atoll__907.json	BUILD	8	0	conveyor	1	16	5	365	18	18
_v171late160ammo__atoll__907.json	BUILD	10	1	conveyor	13	1	2	290	18	18
_v171late160ammo__atoll__907.json	BUILD	10	0	conveyor	1	15	2	338	18	18
_v171late160ammo__atoll__907.json	BUILD	15	0	harvester	8	9	61	85	18	18
_v171late160ammo__atoll__907.json	BUILD	16	1	builder_bot	16	4	8	296	18	18
_v171late160ammo__atoll__907.json	BUILD	16	1	harvester	9	8	61	85	18	18
_v171late160ammo__atoll__907.json	BUILD	17	0	conveyor	7	9	50	98	18	18
_v171late160ammo__atoll__907.json	BUILD	18	1	conveyor	14	1	1	313	18	18
_v171late160ammo__atoll__907.json	BUILD	18	0	harvester	8	8	72	72	18	18
_v171late160ammo__atoll__907.json	BUILD	18	1	conveyor	10	8	52	100	18	18
_v171late160ammo__atoll__907.json	BUILD	19	0	sentinel	10	7	113	41	18	18
_v171late160ammo__atoll__907.json	BUILD	19	1	sentinel	3	9	170	26	18	18
_v171late160ammo__atoll__907.json	BUILD	20	1	conveyor	11	8	45	117	18	18
_v171late160ammo__atoll__907.json	BUILD	21	0	sentinel	1	11	10	250	18	18
_v171late160ammo__atoll__907.json	BUILD	22	1	conveyor	12	8	40	136	18	18
_v171late160ammo__atoll__907.json	BUILD	24	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__907.json	BUILD	24	1	conveyor	13	8	37	157	18	18
_v171late160ammo__atoll__907.json	BUILD	25	1	barrier	3	13	242	2	18	18
_v171late160ammo__atoll__907.json	BUILD	26	1	conveyor	14	8	36	180	18	18
_v171late160ammo__atoll__907.json	DEATH	26	1	sentinel	3	9	170	26	18	18
_v171late160ammo__atoll__907.json	BUILD	28	1	conveyor	14	7	25	193	18	18
_v171late160ammo__atoll__907.json	BUILD	30	0	conveyor	7	8	61	85	18	18
_v171late160ammo__atoll__907.json	BUILD	30	1	conveyor	14	6	16	208	18	18
_v171late160ammo__atoll__907.json	BUILD	31	0	conveyor	6	9	41	113	18	18
_v171late160ammo__atoll__907.json	BUILD	33	0	conveyor	5	9	34	130	18	18
_v171late160ammo__atoll__907.json	BUILD	35	0	conveyor	4	9	29	149	18	18
_v171late160ammo__atoll__907.json	BUILD	37	0	conveyor	3	9	26	170	18	18
_v171late160ammo__atoll__907.json	BUILD	39	0	conveyor	3	10	17	185	18	18
_v171late160ammo__atoll__907.json	BUILD	41	1	barrier	1	14	313	1	18	18
_v171late160ammo__atoll__907.json	BUILD	41	0	conveyor	3	11	10	202	18	18
_v171late160ammo__atoll__907.json	BUILD	43	0	conveyor	3	12	5	221	18	18
_v171late160ammo__atoll__907.json	BUILD	45	1	barrier	4	15	269	5	18	18
_v171late160ammo__atoll__907.json	BUILD	47	1	conveyor	14	5	9	225	18	18
_v171late160ammo__atoll__907.json	BUILD	49	1	barrier	2	16	340	4	18	18
_v171late160ammo__atoll__907.json	BUILD	56	1	barrier	2	13	265	1	18	18
_v171late160ammo__atoll__907.json	BUILD	66	1	harvester	9	9	74	74	18	18
_v171late160ammo__atoll__907.json	BUILD	68	1	conveyor	10	9	65	89	18	18
_v171late160ammo__atoll__907.json	BUILD	79	0	barrier	13	3	242	2	18	18
_v171late160ammo__atoll__907.json	BUILD	84	0	barrier	15	4	269	5	18	18
_v171late160ammo__atoll__907.json	BUILD	87	0	barrier	16	3	317	5	18	18
_v171late160ammo__atoll__907.json	BUILD	88	1	conveyor	14	4	4	244	18	18
_v171late160ammo__atoll__907.json	BUILD	91	0	barrier	16	2	340	4	18	18
_v171late160ammo__atoll__907.json	BUILD	91	1	sentinel	13	4	5	221	18	18
_v171late160ammo__atoll__907.json	BUILD	93	0	barrier	13	2	265	1	18	18
_v171late160ammo__atoll__907.json	DEATH	96	0	sentinel	10	7	113	41	18	18
_v171late160ammo__atoll__907.json	BUILD	99	0	gunner	0	15	5	365	18	18
_v171late160ammo__atoll__907.json	BUILD	100	1	sentinel	13	0	5	317	18	18
_v171late160ammo__atoll__907.json	BUILD	103	0	barrier	15	1	338	2	18	18
_v171late160ammo__atoll__907.json	BUILD	110	1	harvester	16	0	8	392	18	18
_v171late160ammo__atoll__907.json	DEATH	110	1	barrier	1	14	313	1	18	18
_v171late160ammo__atoll__907.json	BUILD	111	1	barrier	1	14	313	1	18	18
_v171late160ammo__atoll__907.json	BUILD	116	1	gunner	15	5	10	250	18	18
_v171late160ammo__atoll__907.json	DEATH	119	1	barrier	1	14	313	1	18	18
_v171late160ammo__atoll__907.json	BUILD	120	1	barrier	1	14	313	1	18	18
_v171late160ammo__atoll__907.json	DEATH	122	0	builder_bot	14	4	244	4	18	18
_v171late160ammo__atoll__907.json	BUILD	123	0	sentinel	0	16	8	392	18	18
_v171late160ammo__atoll__907.json	DEATH	128	1	barrier	1	14	313	1	18	18
_v171late160ammo__atoll__907.json	DEATH	128	0	barrier	15	4	269	5	18	18
_v171late160ammo__atoll__907.json	DEATH	128	1	builder_bot	3	16	317	5	18	18
_v171late160ammo__atoll__907.json	BUILD	129	1	barrier	1	14	313	1	18	18
_v171late160ammo__atoll__907.json	DEATH	132	1	barrier	2	16	340	4	18	18
_v171late160ammo__atoll__907.json	BUILD	134	1	sentinel	12	3	5	221	18	18
_v171late160ammo__atoll__907.json	DEATH	135	0	builder_bot	14	1	313	1	18	18
_v171late160ammo__atoll__907.json	DEATH	139	0	barrier	13	2	265	1	18	18
_v171late160ammo__atoll__907.json	BUILD	150	1	sentinel	14	0	4	340	18	18
_v171late160ammo__atoll__907.json	BUILD	161	1	sentinel	11	4	13	181	18	18
_v171late160ammo__atoll__907.json	BUILD	175	0	builder_bot	2	16	4	340	18	18
_v171late160ammo__atoll__907.json	BUILD	180	1	sentinel	1	12	269	5	18	18
_v171late160ammo__atoll__907.json	BUILD	207	0	builder_bot	1	16	5	365	18	18
_v171late160ammo__atoll__907.json	BUILD	213	1	sentinel	0	13	317	5	18	18
_v171late160ammo__atoll__907.json	DEATH	238	0	core	2	14	0	288	18	18
_v171late160ammo__atoll__911.json	BUILD	0	0	builder_bot	1	13	2	290	18	18
_v171late160ammo__atoll__911.json	BUILD	0	1	builder_bot	13	4	5	221	18	18
_v171late160ammo__atoll__911.json	BUILD	1	0	builder_bot	1	16	5	365	18	18
_v171late160ammo__atoll__911.json	BUILD	1	1	builder_bot	16	2	4	340	18	18
_v171late160ammo__atoll__911.json	BUILD	2	0	builder_bot	4	14	4	244	18	18
_v171late160ammo__atoll__911.json	BUILD	2	1	builder_bot	13	4	5	221	18	18
_v171late160ammo__atoll__911.json	BUILD	2	0	harvester	1	17	10	394	18	18
_v171late160ammo__atoll__911.json	BUILD	3	0	builder_bot	1	15	2	338	18	18
_v171late160ammo__atoll__911.json	BUILD	3	1	builder_bot	13	3	2	242	18	18
_v171late160ammo__atoll__911.json	BUILD	3	1	harvester	16	0	8	392	18	18
_v171late160ammo__atoll__911.json	BUILD	4	0	builder_bot	4	16	8	296	18	18
_v171late160ammo__atoll__911.json	BUILD	4	1	builder_bot	16	4	8	296	18	18
_v171late160ammo__atoll__911.json	BUILD	4	0	conveyor	1	16	5	365	18	18
_v171late160ammo__atoll__911.json	BUILD	5	1	conveyor	15	0	5	365	18	18
_v171late160ammo__atoll__911.json	BUILD	5	0	harvester	5	16	13	277	18	18
_v171late160ammo__atoll__911.json	BUILD	6	0	conveyor	1	15	2	338	18	18
_v171late160ammo__atoll__911.json	BUILD	7	1	conveyor	15	1	2	338	18	18
_v171late160ammo__atoll__911.json	BUILD	9	0	conveyor	4	16	8	296	18	18
_v171late160ammo__atoll__911.json	BUILD	11	1	harvester	12	1	5	269	18	18
_v171late160ammo__atoll__911.json	BUILD	11	0	conveyor	3	16	5	317	18	18
_v171late160ammo__atoll__911.json	BUILD	12	1	harvester	9	8	61	85	18	18
_v171late160ammo__atoll__911.json	BUILD	13	1	conveyor	13	1	2	290	18	18
_v171late160ammo__atoll__911.json	BUILD	14	1	conveyor	10	8	52	100	18	18
_v171late160ammo__atoll__911.json	BUILD	15	0	sentinel	10	7	113	41	18	18
_v171late160ammo__atoll__911.json	BUILD	15	1	sentinel	5	11	162	18	18	18
_v171late160ammo__atoll__911.json	BUILD	15	1	conveyor	14	1	1	313	18	18
_v171late160ammo__atoll__911.json	BUILD	16	1	conveyor	11	8	45	117	18	18
_v171late160ammo__atoll__911.json	BUILD	16	0	sentinel	4	10	20	164	18	18
_v171late160ammo__atoll__911.json	BUILD	18	1	conveyor	12	8	40	136	18	18
_v171late160ammo__atoll__911.json	BUILD	20	1	conveyor	13	8	37	157	18	18
_v171late160ammo__atoll__911.json	DEATH	21	1	sentinel	5	11	162	18	18	18
_v171late160ammo__atoll__911.json	BUILD	22	1	conveyor	14	8	36	180	18	18
_v171late160ammo__atoll__911.json	BUILD	24	0	harvester	8	9	61	85	18	18
_v171late160ammo__atoll__911.json	BUILD	24	1	conveyor	14	7	25	193	18	18
_v171late160ammo__atoll__911.json	BUILD	24	1	sentinel	15	5	10	250	18	18
_v171late160ammo__atoll__911.json	BUILD	26	0	conveyor	7	9	50	98	18	18
_v171late160ammo__atoll__911.json	BUILD	28	0	barrier	13	3	242	2	18	18
_v171late160ammo__atoll__911.json	BUILD	28	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__911.json	BUILD	28	0	conveyor	6	9	41	113	18	18
_v171late160ammo__atoll__911.json	BUILD	29	1	conveyor	14	6	16	208	18	18
_v171late160ammo__atoll__911.json	DEATH	30	0	builder_bot	12	5	181	13	18	18
_v171late160ammo__atoll__911.json	BUILD	31	0	conveyor	5	9	34	130	18	18
_v171late160ammo__atoll__911.json	BUILD	33	0	conveyor	4	9	29	149	18	18
_v171late160ammo__atoll__911.json	BUILD	35	0	conveyor	3	9	26	170	18	18
_v171late160ammo__atoll__911.json	BUILD	36	1	barrier	3	13	242	2	18	18
_v171late160ammo__atoll__911.json	BUILD	37	0	conveyor	3	10	17	185	18	18
_v171late160ammo__atoll__911.json	BUILD	39	0	conveyor	3	11	10	202	18	18
_v171late160ammo__atoll__911.json	BUILD	41	0	conveyor	3	12	5	221	18	18
_v171late160ammo__atoll__911.json	BUILD	45	1	barrier	2	13	265	1	18	18
_v171late160ammo__atoll__911.json	BUILD	45	1	harvester	9	9	74	74	18	18
_v171late160ammo__atoll__911.json	BUILD	47	1	conveyor	10	9	65	89	18	18
_v171late160ammo__atoll__911.json	BUILD	48	1	barrier	1	14	313	1	18	18
_v171late160ammo__atoll__911.json	BUILD	55	1	barrier	2	16	340	4	18	18
_v171late160ammo__atoll__911.json	BUILD	56	1	conveyor	14	5	9	225	18	18
_v171late160ammo__atoll__911.json	BUILD	58	1	conveyor	14	4	4	244	18	18
_v171late160ammo__atoll__911.json	BUILD	61	1	sentinel	13	4	5	221	18	18
_v171late160ammo__atoll__911.json	DEATH	66	0	builder_bot	14	5	225	9	18	18
_v171late160ammo__atoll__911.json	DEATH	66	0	sentinel	10	7	113	41	18	18
_v171late160ammo__atoll__911.json	BUILD	69	0	harvester	8	8	72	72	18	18
_v171late160ammo__atoll__911.json	BUILD	71	0	conveyor	7	8	61	85	18	18
_v171late160ammo__atoll__911.json	BUILD	76	1	builder_bot	15	4	5	269	18	18
_v171late160ammo__atoll__911.json	BUILD	80	1	sentinel	15	7	26	218	18	18
_v171late160ammo__atoll__911.json	BUILD	84	0	builder_bot	4	16	8	296	18	18
_v171late160ammo__atoll__911.json	BUILD	88	1	sentinel	0	15	365	5	18	18
_v171late160ammo__atoll__911.json	BUILD	93	0	sentinel	5	11	18	162	18	18
_v171late160ammo__atoll__911.json	BUILD	95	1	gunner	9	7	50	98	18	18
_v171late160ammo__atoll__911.json	DEATH	100	1	builder_bot	1	15	338	2	18	18
_v171late160ammo__atoll__911.json	DEATH	101	0	harvester	8	8	72	72	18	18
_v171late160ammo__atoll__911.json	BUILD	103	0	gunner	5	13	10	202	18	18
_v171late160ammo__atoll__911.json	DEATH	104	1	barrier	3	13	242	2	18	18
_v171late160ammo__atoll__911.json	BUILD	112	0	barrier	16	3	317	5	18	18
_v171late160ammo__atoll__911.json	BUILD	113	0	barrier	15	4	269	5	18	18
_v171late160ammo__atoll__911.json	DEATH	113	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__911.json	BUILD	114	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__911.json	BUILD	117	0	barrier	16	2	340	4	18	18
_v171late160ammo__atoll__911.json	BUILD	120	1	sentinel	6	14	208	16	18	18
_v171late160ammo__atoll__911.json	DEATH	121	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__911.json	BUILD	122	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__911.json	BUILD	123	0	barrier	13	2	265	1	18	18
