tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
atoll_s61_A	atoll	61	A	US	mCHAN	Core destroyed	403	0	1180	960
atoll_s61_B	atoll	61	B	US	mCHAN	Core destroyed	165	0	470	200
atoll_s62_A	atoll	62	A	US	mCHAN	Core destroyed	503	0	2480	40
atoll_s62_B	atoll	62	B	US	mCHAN	Core destroyed	481	0	1230	1290
atoll_s63_A	atoll	63	A	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	4210	4950
atoll_s63_B	atoll	63	B	US	mCHAN	Titanium collected (tiebreak)	1000	0	2720	2530
drakkarfjord_s61_A	drakkarfjord	61	A	US	mCHAN	Core destroyed	92	0	340	0
drakkarfjord_s61_B	drakkarfjord	61	B	US	mCHAN	Core destroyed	406	0	2560	0
drakkarfjord_s62_A	drakkarfjord	62	A	US	mCHAN	Core destroyed	248	0	1130	630
drakkarfjord_s62_B	drakkarfjord	62	B	US	mCHAN	Core destroyed	459	0	3960	0
drakkarfjord_s63_A	drakkarfjord	63	A	US	mCHAN	Core destroyed	88	0	270	0
drakkarfjord_s63_B	drakkarfjord	63	B	US	mCHAN	Core destroyed	461	0	420	0
glacierkeep_s61_A	glacierkeep	61	A	US	mCHAN	Core destroyed	127	0	310	0
glacierkeep_s61_B	glacierkeep	61	B	OPP	_v488beltbreak2	Core destroyed	773	0	0	0
glacierkeep_s62_A	glacierkeep	62	A	US	mCHAN	Core destroyed	143	0	410	0
glacierkeep_s62_B	glacierkeep	62	B	OPP	_v488beltbreak2	Harvesters (tiebreak)	1000	0	0	0
glacierkeep_s63_A	glacierkeep	63	A	US	mCHAN	Core destroyed	201	0	560	0
glacierkeep_s63_B	glacierkeep	63	B	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	290	1400
midgard_s61_A	midgard	61	A	OPP	_v488beltbreak2	Core destroyed	429	0	2450	1610
midgard_s61_B	midgard	61	B	OPP	_v488beltbreak2	Core destroyed	214	0	670	1170
midgard_s62_A	midgard	62	A	US	mCHAN	Core destroyed	139	0	1180	600
midgard_s62_B	midgard	62	B	OPP	_v488beltbreak2	Core destroyed	278	0	940	1120
midgard_s63_A	midgard	63	A	OPP	_v488beltbreak2	Core destroyed	296	0	710	1660
midgard_s63_B	midgard	63	B	US	mCHAN	Core destroyed	283	0	2700	1040
nordkap_s61_A	nordkap	61	A	US	mCHAN	Core destroyed	167	0	640	130
nordkap_s61_B	nordkap	61	B	US	mCHAN	Core destroyed	225	0	540	90
nordkap_s62_A	nordkap	62	A	US	mCHAN	Titanium collected (tiebreak)	1000	0	390	120
nordkap_s62_B	nordkap	62	B	OPP	_v488beltbreak2	Core destroyed	297	0	200	10
nordkap_s63_A	nordkap	63	A	US	mCHAN	Core destroyed	240	0	1710	50
nordkap_s63_B	nordkap	63	B	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	130	150
yulerune_s61_A	yulerune	61	A	OPP	_v488beltbreak2	Core destroyed	156	0	360	750
yulerune_s61_B	yulerune	61	B	US	mCHAN	Titanium collected (tiebreak)	1000	0	2470	220
yulerune_s62_A	yulerune	62	A	OPP	_v488beltbreak2	Core destroyed	348	0	290	2090
yulerune_s62_B	yulerune	62	B	US	mCHAN	Core destroyed	285	0	2210	1910
yulerune_s63_A	yulerune	63	A	US	mCHAN	Core destroyed	290	0	2130	390
yulerune_s63_B	yulerune	63	B	OPP	_v488beltbreak2	Core destroyed	248	0	280	1780
