tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
auroraveil_s930300_A	auroraveil	930300	A	OPP	_x3r0v168mjolnir	Core destroyed	129	0	0	430
auroraveil_s930300_B	auroraveil	930300	B	OPP	_x3r0v168mjolnir	Titanium collected (tiebreak)	1000	0	0	250
auroraveil_s930301_A	auroraveil	930301	A	OPP	_x3r0v168mjolnir	Core destroyed	129	0	0	430
auroraveil_s930301_B	auroraveil	930301	B	OPP	_x3r0v168mjolnir	Core destroyed	161	0	0	630
auroraveil_s930302_A	auroraveil	930302	A	OPP	_x3r0v168mjolnir	Core destroyed	229	0	0	800
auroraveil_s930302_B	auroraveil	930302	B	OPP	_x3r0v168mjolnir	Titanium collected (tiebreak)	1000	0	0	250
bifrost_s930300_A	bifrost	930300	A	OPP	_x3r0v168mjolnir	Core destroyed	169	0	100	770
bifrost_s930300_B	bifrost	930300	B	OPP	_x3r0v168mjolnir	Core destroyed	146	0	340	670
bifrost_s930301_A	bifrost	930301	A	OPP	_x3r0v168mjolnir	Core destroyed	166	0	100	760
bifrost_s930301_B	bifrost	930301	B	OPP	_x3r0v168mjolnir	Core destroyed	135	0	310	600
bifrost_s930302_A	bifrost	930302	A	OPP	_x3r0v168mjolnir	Core destroyed	169	0	100	770
bifrost_s930302_B	bifrost	930302	B	OPP	_x3r0v168mjolnir	Core destroyed	130	0	80	580
fimbulwinter_s930300_A	fimbulwinter	930300	A	US	_v623healweld	Core destroyed	280	0	1310	280
fimbulwinter_s930300_B	fimbulwinter	930300	B	US	_v623healweld	Core destroyed	165	0	760	180
fimbulwinter_s930301_A	fimbulwinter	930301	A	OPP	_x3r0v168mjolnir	Core destroyed	302	0	740	1430
fimbulwinter_s930301_B	fimbulwinter	930301	B	US	_v623healweld	Core destroyed	145	0	660	0
fimbulwinter_s930302_A	fimbulwinter	930302	A	OPP	_x3r0v168mjolnir	Core destroyed	420	0	1820	2010
fimbulwinter_s930302_B	fimbulwinter	930302	B	OPP	_x3r0v168mjolnir	Core destroyed	158	0	720	570
glacierkeep_s930300_A	glacierkeep	930300	A	OPP	_x3r0v168mjolnir	Core destroyed	312	0	140	1160
glacierkeep_s930300_B	glacierkeep	930300	B	OPP	_x3r0v168mjolnir	Core destroyed	545	0	0	470
glacierkeep_s930301_A	glacierkeep	930301	A	OPP	_x3r0v168mjolnir	Core destroyed	269	0	130	1110
glacierkeep_s930301_B	glacierkeep	930301	B	OPP	_x3r0v168mjolnir	Core destroyed	170	0	0	580
glacierkeep_s930302_A	glacierkeep	930302	A	OPP	_x3r0v168mjolnir	Titanium collected (tiebreak)	1000	0	140	2830
glacierkeep_s930302_B	glacierkeep	930302	B	OPP	_x3r0v168mjolnir	Core destroyed	233	0	0	900
helheim_s930300_A	helheim	930300	A	US	_v623healweld	Core destroyed	374	0	920	1260
