tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
atoll_s20_A	atoll	20	A	US	287	8	287	0	93	187	12	0	-1	0	12	0	0		504	0	504		1.7561
atoll_s20_B	atoll	20	B	OPP	276	8	276	0	33	165	3	0	-1	0	3	0	0		82	82	0		0.0
atoll_s21_A	atoll	21	A	OPP	1000	8	1000	0	516	479	3	0	-1	0	3	0	0		180	0	180		0.18
atoll_s21_B	atoll	21	B	US	153	8	153	0	93	121	70	0	-1	0	70	0	0		664	164	500		3.268
drakkarfjord_s19_A	drakkarfjord	19	A	US	401	8	401	65	366	178	157	51	35	14	106	450	0	450	918	864	54	8.8235	0.1543
drakkarfjord_s19_B	drakkarfjord	19	B	US	248	8	248	29	208	164	138	20	40	9	118	180	0	180	838	518	320	9.0	1.4035
drakkarfjord_s20_A	drakkarfjord	20	A	US	122	8	122	91	90	60	42	42	32	49	0	360	0	360	144	0	144	8.5714	1.8
drakkarfjord_s20_B	drakkarfjord	20	B	US	437	8	437	83	397	107	81	33	40	50	48	270	0	270	1124	884	240	8.1818	0.5941
drakkarfjord_s21_A	drakkarfjord	21	A	OPP	476	8	476	0	415	50	3	0	-1	0	3	0	0		36	36	0		0.0
drakkarfjord_s21_B	drakkarfjord	21	B	US	309	8	309	58	269	110	84	30	40	28	54	324	0	324	962	782	180	10.8	0.6452
glacierkeep_s19_A	glacierkeep	19	A	US	177	8	177	134	105	49	3	3	84	131	0	0	0	0	504	0	504	0.0	2.8966
glacierkeep_s19_B	glacierkeep	19	B	US	305	8	305	135	124	111	3	3	181	132	0	18	0	18	486	0	486	6.0	1.6093
glacierkeep_s20_A	glacierkeep	20	A	US	186	8	186	140	82	136	49	49	60	91	0	414	0	414	90	0	90	8.449	0.6569
glacierkeep_s20_B	glacierkeep	20	B	US	286	8	286	239	218	43	12	12	68	227	0	90	0	90	414	0	414	7.5	1.5109
glacierkeep_s21_A	glacierkeep	21	A	US	141	8	141	113	89	6	6	6	60	107	0	0	0	0	504	0	504	0.0	3.7333
glacierkeep_s21_B	glacierkeep	21	B	US	1000	8	1000	0	0	928	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s19_A	midgard	19	A	OPP	301	8	301	0	255	214	177	0	-1	0	177	0	0		1214	1100	114		0.3787
midgard_s19_B	midgard	19	B	OPP	201	8	201	0	0	96	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s20_A	midgard	20	A	US	253	8	253	0	203	234	203	0	-1	0	203	0	0		504	0	504		1.9921
midgard_s20_B	midgard	20	B	OPP	249	8	249	0	85	145	16	0	-1	0	16	0	0		468	0	468		1.8795
midgard_s21_A	midgard	21	A	US	243	8	243	0	192	228	191	0	-1	0	191	0	0		504	0	504		2.0741
midgard_s21_B	midgard	21	B	US	829	8	829	0	781	572	534	0	-1	0	534	0	0		536	32	504		0.608
nordkap_s19_A	nordkap	19	A	US	652	8	652	499	546	570	524	432	128	67	92	414	0	414	108	8	100	0.9583	0.4545
nordkap_s19_B	nordkap	19	B	US	373	8	373	308	366	365	365	308	64	0	57	504	0	504	0	0	0	1.6364	0.0
nordkap_s20_A	nordkap	20	A	US	190	8	190	62	128	65	25	5	69	57	20	36	0	36	576	108	468	7.2	2.5297
nordkap_s20_B	nordkap	20	B	OPP	309	8	309	268	302	203	203	170	41	98	33	36	0	36	432	0	432	0.2118	3.1079
nordkap_s21_A	nordkap	21	A	US	1000	8	1000	146	864	238	115	3	136	143	112	18	0	18	2478	2252	226	6.0	0.2267
nordkap_s21_B	nordkap	21	B	US	197	8	197	119	85	90	22	22	112	97	0	180	0	180	324	0	324	8.1818	1.8514
yulerune_s19_A	yulerune	19	A	US	219	8	219	0	56	208	56	0	-1	0	56	0	0		504	0	504		2.3014
yulerune_s19_B	yulerune	19	B	OPP	288	8	288	0	0	104	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s20_A	yulerune	20	A	US	455	8	455	0	46	426	46	0	-1	0	46	0	0		504	0	504		1.1077
yulerune_s20_B	yulerune	20	B	US	613	8	613	0	554	97	47	0	-1	0	47	0	0		2096	1596	500		0.8157
yulerune_s21_A	yulerune	21	A	US	1000	8	1000	0	0	158	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s21_B	yulerune	21	B	OPP	641	8	641	0	0	205	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s22_A	atoll	22	A	OPP	266	8	266	0	0	147	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s22_B	atoll	22	B	US	119	8	119	0	64	74	28	0	-1	0	28	0	0		504	0	504		4.2353
atoll_s23_A	atoll	23	A	OPP	342	8	342	0	0	216	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s23_B	atoll	23	B	OPP	339	8	339	0	60	54	1	0	-1	0	1	0	0		18	18	0		0.0
atoll_s24_A	atoll	24	A	OPP	193	8	193	0	0	169	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s24_B	atoll	24	B	OPP	539	8	539	0	0	498	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s22_A	drakkarfjord	22	A	US	93	8	93	64	56	79	56	56	37	8	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s22_B	drakkarfjord	22	B	US	842	8	842	39	416	490	102	27	40	12	75	234	0	234	1342	1072	270	8.6667	0.3313
drakkarfjord_s23_A	drakkarfjord	23	A	US	257	8	257	31	169	160	86	8	88	23	78	72	0	72	900	464	436	9.0	1.751
drakkarfjord_s23_B	drakkarfjord	23	B	US	187	8	187	90	147	102	76	55	40	35	21	486	0	486	218	200	18	8.8364	0.1364
drakkarfjord_s24_A	drakkarfjord	24	A	US	257	8	257	31	169	160	86	8	88	23	78	72	0	72	900	464	436	9.0	1.751
drakkarfjord_s24_B	drakkarfjord	24	B	US	578	8	578	39	276	338	96	28	40	11	68	252	0	252	704	452	252	9.0	0.4582
glacierkeep_s22_A	glacierkeep	22	A	US	162	8	162	110	63	75	31	31	99	79	0	270	0	270	234	0	234	8.7097	1.7863
glacierkeep_s22_B	glacierkeep	22	B	US	1000	8	1000	89	11	892	11	0	-1	89	11	0	0		82	12	70		0.07
glacierkeep_s23_A	glacierkeep	23	A	US	120	8	120	75	56	104	56	56	64	19	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s23_B	glacierkeep	23	B	US	273	8	273	204	165	85	22	22	108	182	0	198	0	198	306	0	306	9.0	1.2191
glacierkeep_s24_A	glacierkeep	24	A	US	249	8	249	42	146	97	19	0	-1	42	19	0	0		608	108	500		2.008
glacierkeep_s24_B	glacierkeep	24	B	US	225	8	225	92	112	96	1	1	113	91	0	0	0	0	504	0	504	0.0	2.25
midgard_s22_A	midgard	22	A	US	433	8	433	0	383	245	212	0	-1	0	212	0	0		504	0	504		1.164
midgard_s22_B	midgard	22	B	OPP	305	8	305	0	234	184	128	0	-1	0	128	0	0		0	0	0		0.0
midgard_s23_A	midgard	23	A	US	253	8	253	0	61	202	34	0	-1	0	34	0	0		504	0	504		1.9921
midgard_s23_B	midgard	23	B	OPP	801	8	801	0	429	348	16	0	-1	0	16	0	0		1172	1172	0		0.0
midgard_s24_A	midgard	24	A	US	231	8	231	0	56	212	56	0	-1	0	56	0	0		504	0	504		2.1818
midgard_s24_B	midgard	24	B	OPP	235	8	235	0	0	108	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s22_A	nordkap	22	A	US	185	8	185	138	178	176	176	138	46	0	38	504	0	504	0	0	0	3.6522	0.0
nordkap_s22_B	nordkap	22	B	OPP	1000	8	1000	0	162	865	45	0	-1	0	45	0	0		428	428	0		0.0
nordkap_s23_A	nordkap	23	A	OPP	852	8	852	129	50	512	21	21	47	108	0	180	0	180	162	342	-180	8.5714	-0.2166
nordkap_s23_B	nordkap	23	B	US	265	8	265	55	258	130	130	25	42	30	105	36	0	36	468	0	468	1.44	1.95
nordkap_s24_A	nordkap	24	A	OPP	422	8	422	0	166	410	166	0	-1	0	166	0	0		0	0	0		0.0
nordkap_s24_B	nordkap	24	B	US	365	8	365	206	357	125	125	50	120	156	75	18	0	18	486	0	486	0.36	1.5429
yulerune_s22_A	yulerune	22	A	US	254	8	254	0	230	244	230	0	-1	0	230	0	0		646	140	506		1.9921
yulerune_s22_B	yulerune	22	B	US	157	8	157	0	57	126	37	0	-1	0	37	0	0		504	0	504		3.2102
yulerune_s23_A	yulerune	23	A	US	191	8	191	0	56	179	56	0	-1	0	56	0	0		504	0	504		2.6387
yulerune_s23_B	yulerune	23	B	US	292	8	292	0	56	276	56	0	-1	0	56	0	0		504	0	504		1.726
yulerune_s24_A	yulerune	24	A	OPP	1000	8	1000	0	0	720	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s24_B	yulerune	24	B	OPP	285	8	285	0	0	94	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s25_A	atoll	25	A	US	253	8	253	199	196	68	18	18	57	181	0	144	0	144	360	0	360	8.0	1.5319
atoll_s25_B	atoll	25	B	US	304	8	304	0	158	288	156	0	-1	0	156	0	0		1064	548	516		1.6974
atoll_s26_A	atoll	26	A	US	238	8	238	0	98	231	98	0	-1	0	98	0	0		690	188	502		2.1092
atoll_s26_B	atoll	26	B	OPP	271	8	271	0	0	75	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s27_A	atoll	27	A	OPP	224	8	224	0	0	127	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s27_B	atoll	27	B	US	213	8	213	0	139	173	112	0	-1	0	112	0	0		808	304	504		2.3662
drakkarfjord_s25_A	drakkarfjord	25	A	US	93	8	93	64	56	79	56	56	37	8	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s25_B	drakkarfjord	25	B	US	343	8	343	39	245	194	115	28	40	11	87	252	0	252	768	516	252	9.0	0.8
drakkarfjord_s26_A	drakkarfjord	26	A	US	1000	8	1000	49	967	63	44	37	33	12	7	324	0	324	118	442	-324	8.7568	-0.3364
drakkarfjord_s26_B	drakkarfjord	26	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s27_A	drakkarfjord	27	A	US	1000	8	1000	136	833	64	41	15	37	121	26	108	0	108	1704	1812	-108	7.2	-0.1096
drakkarfjord_s27_B	drakkarfjord	27	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s25_A	glacierkeep	25	A	US	115	8	115	72	56	99	55	55	59	17	0	486	0	486	18	0	18	8.8364	0.3
glacierkeep_s25_B	glacierkeep	25	B	US	1000	8	1000	235	820	158	37	26	128	209	11	216	0	216	1170	1218	-48	8.3077	-0.0493
glacierkeep_s26_A	glacierkeep	26	A	OPP	1000	8	1000	135	863	120	9	6	84	129	3	36	0	36	936	972	-36	6.0	-0.0362
glacierkeep_s26_B	glacierkeep	26	B	OPP	1000	8	1000	888	0	256	0	0	-1	888	0	0	0		0	0	0		0.0
glacierkeep_s27_A	glacierkeep	27	A	US	428	8	428	40	131	315	93	0	-1	40	93	0	0		806	304	502		1.1729
glacierkeep_s27_B	glacierkeep	27	B	US	1000	8	1000	658	940	16	3	0	-1	658	3	0	0		32	32	0		0.0
midgard_s25_A	midgard	25	A	US	178	8	178	0	56	167	56	0	-1	0	56	0	0		504	0	504		2.8315
midgard_s25_B	midgard	25	B	OPP	1000	8	1000	0	0	99	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s26_A	midgard	26	A	US	357	8	357	0	101	256	16	0	-1	0	16	0	0		504	0	504		1.4118
midgard_s26_B	midgard	26	B	OPP	417	8	417	0	0	297	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s27_A	midgard	27	A	OPP	321	8	321	0	0	205	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s27_B	midgard	27	B	OPP	208	8	208	0	156	82	42	0	-1	0	42	0	0		632	632	0		0.0
nordkap_s25_A	nordkap	25	A	US	365	8	365	100	73	258	3	0	-1	100	3	0	0		504	0	504		1.3808
nordkap_s25_B	nordkap	25	B	US	477	8	477	0	192	448	188	0	-1	0	188	0	0		632	128	504		1.0566
nordkap_s26_A	nordkap	26	A	US	247	8	247	0	85	193	52	0	-1	0	52	0	0		504	0	504		2.0405
nordkap_s26_B	nordkap	26	B	US	265	8	265	55	258	130	130	25	42	30	105	36	0	36	468	0	468	1.44	1.95
nordkap_s27_A	nordkap	27	A	US	278	8	278	57	187	183	112	17	91	40	95	90	0	90	836	424	412	5.2941	1.5785
nordkap_s27_B	nordkap	27	B	OPP	206	8	206	0	78	161	78	0	-1	0	78	0	0		0	0	0		0.0
yulerune_s25_A	yulerune	25	A	US	153	8	153	0	74	138	74	0	-1	0	74	0	0		602	100	502		3.281
yulerune_s25_B	yulerune	25	B	OPP	315	8	315	0	0	194	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s26_A	yulerune	26	A	US	384	8	384	0	126	219	22	0	-1	0	22	0	0		504	0	504		1.3125
yulerune_s26_B	yulerune	26	B	OPP	170	8	170	0	0	83	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s27_A	yulerune	27	A	US	347	8	347	0	63	301	28	0	-1	0	28	0	0		504	0	504		1.4524
yulerune_s27_B	yulerune	27	B	OPP	345	8	345	0	0	266	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s28_A	atoll	28	A	US	261	8	261	0	200	57	3	0	-1	0	3	0	0		504	0	504		1.931
atoll_s28_B	atoll	28	B	OPP	358	8	358	0	0	49	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s29_A	atoll	29	A	US	509	8	509	0	107	401	98	0	-1	0	98	0	0		732	224	508		0.998
atoll_s29_B	atoll	29	B	US	137	8	137	0	71	103	50	0	-1	0	50	0	0		504	0	504		3.6788
atoll_s30_A	atoll	30	A	US	1000	8	1000	0	940	61	8	0	-1	0	8	0	0		892	798	94		0.094
atoll_s30_B	atoll	30	B	US	231	8	231	0	113	143	34	0	-1	0	34	0	0		716	208	508		2.1991
drakkarfjord_s28_A	drakkarfjord	28	A	US	172	8	172	88	56	157	56	56	116	32	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s28_B	drakkarfjord	28	B	US	241	8	241	75	200	34	7	7	41	68	0	54	0	54	540	90	450	7.7143	1.9231
drakkarfjord_s29_A	drakkarfjord	29	A	US	92	8	92	56	56	77	55	55	36	1	0	486	0	486	18	0	18	8.8364	0.4865
drakkarfjord_s29_B	drakkarfjord	29	B	US	269	8	269	87	201	71	17	17	68	70	0	144	0	144	360	0	360	8.4706	1.4286
drakkarfjord_s30_A	drakkarfjord	30	A	OPP	307	8	307	0	0	245	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s30_B	drakkarfjord	30	B	US	199	8	199	89	159	92	66	52	40	37	14	468	0	468	264	232	32	9.0	0.2177
glacierkeep_s28_A	glacierkeep	28	A	US	126	8	126	98	58	52	52	52	72	46	0	468	0	468	36	0	36	9.0	0.4865
glacierkeep_s28_B	glacierkeep	28	B	OPP	689	8	689	589	188	90	0	0	-1	589	0	0	0		18	0	18		0.0261
glacierkeep_s29_A	glacierkeep	29	A	OPP	479	8	479	40	56	183	19	0	-1	40	19	0	0		288	232	56		0.1169
glacierkeep_s29_B	glacierkeep	29	B	US	525	8	525	89	429	23	3	3	96	86	0	18	0	18	594	108	486	6.0	0.931
glacierkeep_s30_A	glacierkeep	30	A	US	136	8	136	90	68	50	12	12	88	78	0	0	0	0	504	0	504	0.0	4.0645
glacierkeep_s30_B	glacierkeep	30	B	US	504	8	504	0	164	466	153	0	-1	0	153	0	0		994	490	504		1.0
midgard_s28_A	midgard	28	A	US	361	8	361	0	137	221	14	0	-1	0	14	0	0		504	0	504		1.3961
midgard_s28_B	midgard	28	B	OPP	609	8	609	479	558	210	168	94	156	385	74	0	0	0	0	0	0	0.0	0.0
midgard_s29_A	midgard	29	A	US	285	8	285	0	236	199	159	0	-1	0	159	0	0		504	0	504		1.7684
midgard_s29_B	midgard	29	B	US	183	8	183	0	56	166	56	0	-1	0	56	0	0		504	0	504		2.7541
midgard_s30_A	midgard	30	A	OPP	1000	8	1000	0	0	644	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s30_B	midgard	30	B	US	199	8	199	0	56	184	56	0	-1	0	56	0	0		504	0	504		2.5327
nordkap_s28_A	nordkap	28	A	US	292	8	292	0	230	254	202	0	-1	0	202	0	0		504	0	504		1.726
nordkap_s28_B	nordkap	28	B	OPP	249	8	249	0	64	231	53	0	-1	0	53	0	0		36	36	0		0.0
nordkap_s29_A	nordkap	29	A	US	127	8	127	88	56	115	56	56	71	32	0	504	0	504	0	0	0	9.0	0.0
nordkap_s29_B	nordkap	29	B	US	150	8	150	74	64	138	63	45	94	29	18	378	0	378	126	0	126	8.4	1.2
nordkap_s30_A	nordkap	30	A	US	636	8	636	27	584	45	6	3	52	24	3	18	0	18	1370	884	486	6.0	0.7678
nordkap_s30_B	nordkap	30	B	US	290	8	290	222	62	279	58	50	56	172	8	396	0	396	108	0	108	7.92	0.45
yulerune_s28_A	yulerune	28	A	US	515	8	515	0	56	502	56	0	-1	0	56	0	0		504	0	504		0.9786
yulerune_s28_B	yulerune	28	B	OPP	316	8	316	0	0	78	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_A	yulerune	29	A	US	228	8	228	0	56	216	56	0	-1	0	56	0	0		504	0	504		2.2105
yulerune_s29_B	yulerune	29	B	OPP	159	8	159	0	0	117	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s30_A	yulerune	30	A	US	340	8	340	0	307	329	307	0	-1	0	307	0	0		504	0	504		1.4824
yulerune_s30_B	yulerune	30	B	OPP	250	8	250	0	0	38	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_A	atoll	31	A	OPP	302	8	302	0	0	283	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_B	atoll	31	B	US	594	8	594	0	69	574	63	0	-1	0	63	0	0		676	174	502		0.8451
atoll_s32_A	atoll	32	A	OPP	605	8	605	0	20	333	4	0	-1	0	4	0	0		72	72	0		0.0
atoll_s32_B	atoll	32	B	US	137	8	137	0	71	103	50	0	-1	0	50	0	0		504	0	504		3.6788
atoll_s33_A	atoll	33	A	OPP	203	8	203	0	0	79	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s33_B	atoll	33	B	US	129	8	129	0	63	111	54	0	-1	0	54	0	0		504	0	504		3.907
drakkarfjord_s31_A	drakkarfjord	31	A	US	251	8	251	47	215	197	175	14	36	33	161	108	0	108	916	524	392	7.7143	1.654
drakkarfjord_s31_B	drakkarfjord	31	B	US	139	8	139	81	82	89	46	39	57	42	7	306	0	306	198	0	198	7.8462	1.98
drakkarfjord_s32_A	drakkarfjord	32	A	US	251	8	251	47	215	197	175	14	36	33	161	108	0	108	916	524	392	7.7143	1.654
drakkarfjord_s32_B	drakkarfjord	32	B	OPP	1000	8	1000	54	682	412	112	21	42	33	91	108	0	108	1810	1900	-90	5.1429	-0.0919
drakkarfjord_s33_A	drakkarfjord	33	A	US	279	8	279	106	238	108	81	29	41	77	52	216	0	216	610	318	292	7.4483	1.168
drakkarfjord_s33_B	drakkarfjord	33	B	US	268	8	268	112	228	116	90	60	40	52	30	522	0	522	396	414	-18	8.7	-0.0865
glacierkeep_s31_A	glacierkeep	31	A	US	177	8	177	134	105	49	3	3	84	131	0	0	0	0	504	0	504	0.0	2.8966
glacierkeep_s31_B	glacierkeep	31	B	US	421	8	421	89	329	54	27	3	92	86	24	18	0	18	594	108	486	6.0	1.1627
glacierkeep_s32_A	glacierkeep	32	A	US	250	8	250	188	142	58	0	0	-1	188	0	0	0		504	0	504		2.016
glacierkeep_s32_B	glacierkeep	32	B	US	253	8	253	207	161	1	1	1	92	206	0	0	0	0	504	0	504	0.0	2.0
glacierkeep_s33_A	glacierkeep	33	A	US	1000	8	1000	958	137	715	0	0	-1	958	0	0	0		18	0	18		0.018
glacierkeep_s33_B	glacierkeep	33	B	US	525	8	525	89	429	23	3	3	96	86	0	18	0	18	594	108	486	6.0	0.931
midgard_s31_A	midgard	31	A	OPP	1000	8	1000	0	950	68	27	0	-1	0	27	0	0		0	0	0		0.0
midgard_s31_B	midgard	31	B	US	490	8	490	0	139	375	43	0	-1	0	43	0	0		594	90	504		1.0286
midgard_s32_A	midgard	32	A	US	341	8	341	0	285	233	192	0	-1	0	192	0	0		504	0	504		1.478
midgard_s32_B	midgard	32	B	OPP	210	8	210	0	0	81	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s33_A	midgard	33	A	OPP	170	8	170	0	0	153	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s33_B	midgard	33	B	OPP	244	8	244	0	0	175	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s31_A	nordkap	31	A	US	450	8	450	24	374	365	301	4	76	20	297	36	0	36	1620	1156	464	9.0	1.0404
nordkap_s31_B	nordkap	31	B	OPP	309	8	309	268	302	203	203	170	41	98	33	36	0	36	432	0	432	0.2118	3.1079
nordkap_s32_A	nordkap	32	A	US	285	8	285	40	240	189	155	18	45	22	137	144	0	144	944	582	362	8.0	1.3558
nordkap_s32_B	nordkap	32	B	US	1000	8	1000	0	48	990	48	0	-1	0	48	0	0		190	190	0		0.0
nordkap_s33_A	nordkap	33	A	US	569	8	569	10	495	111	52	0	-1	10	52	0	0		2374	1874	500		0.8787
nordkap_s33_B	nordkap	33	B	US	265	8	265	55	258	130	130	25	42	30	105	36	0	36	468	0	468	1.44	1.95
yulerune_s31_A	yulerune	31	A	OPP	1000	8	1000	0	0	241	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s31_B	yulerune	31	B	US	353	8	353	0	160	335	160	0	-1	0	160	0	0		986	484	502		1.4221
yulerune_s32_A	yulerune	32	A	US	309	8	309	0	141	175	22	0	-1	0	22	0	0		596	92	504		1.6311
yulerune_s32_B	yulerune	32	B	OPP	353	8	353	0	0	80	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s33_A	yulerune	33	A	US	347	8	347	0	63	301	28	0	-1	0	28	0	0		504	0	504		1.4524
yulerune_s33_B	yulerune	33	B	OPP	276	8	276	0	0	89	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s34_A	atoll	34	A	US	216	8	216	0	63	209	63	0	-1	0	63	0	0		550	46	504		2.3333
atoll_s34_B	atoll	34	B	US	1000	8	1000	0	5	987	3	0	-1	0	3	0	0		36	0	36		0.036
atoll_s35_A	atoll	35	A	OPP	202	8	202	0	0	179	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s35_B	atoll	35	B	US	352	8	352	14	143	287	107	0	-1	14	107	0	0		800	292	508		1.4432
atoll_s36_A	atoll	36	A	US	532	8	532	0	98	521	95	0	-1	0	95	0	0		684	180	504		0.9474
atoll_s36_B	atoll	36	B	OPP	1000	8	1000	0	362	638	14	0	-1	0	14	0	0		408	408	0		0.0
drakkarfjord_s34_A	drakkarfjord	34	A	US	188	8	188	34	66	169	62	32	129	2	30	306	0	306	230	36	194	9.5625	1.2436
drakkarfjord_s34_B	drakkarfjord	34	B	US	285	8	285	0	56	265	55	0	-1	0	55	0	0		504	0	504		1.7684
drakkarfjord_s35_A	drakkarfjord	35	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s35_B	drakkarfjord	35	B	US	248	8	248	29	208	164	138	20	40	9	118	180	0	180	838	518	320	9.0	1.4035
drakkarfjord_s36_A	drakkarfjord	36	A	US	300	8	300	267	155	181	50	50	34	217	0	432	0	432	72	0	72	8.64	0.288
drakkarfjord_s36_B	drakkarfjord	36	B	US	1000	8	1000	54	958	171	143	21	42	33	122	108	0	108	2132	2132	0	5.1429	0.0
glacierkeep_s34_A	glacierkeep	34	A	US	127	8	127	82	56	111	55	55	71	27	0	486	0	486	18	0	18	8.8364	0.25
glacierkeep_s34_B	glacierkeep	34	B	OPP	902	8	902	82	529	309	21	2	130	80	19	18	0	18	756	774	-18	9.0	-0.02
glacierkeep_s35_A	glacierkeep	35	A	US	208	8	208	94	97	93	22	13	60	81	9	0	0	0	714	208	506	0.0	2.5949
glacierkeep_s35_B	glacierkeep	35	B	OPP	954	8	954	0	0	902	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s36_A	glacierkeep	36	A	US	173	8	173	108	60	146	49	45	65	63	4	396	0	396	108	0	108	8.8	0.8438
glacierkeep_s36_B	glacierkeep	36	B	US	329	8	329	141	109	135	3	3	220	138	0	18	0	18	486	0	486	6.0	1.4908
midgard_s34_A	midgard	34	A	US	881	8	881	0	173	699	12	0	-1	0	12	0	0		504	0	504		0.5721
midgard_s34_B	midgard	34	B	US	1000	8	1000	0	953	158	123	0	-1	0	123	0	0		2860	2860	0		0.0
midgard_s35_A	midgard	35	A	OPP	501	8	501	0	306	220	32	0	-1	0	32	0	0		1264	886	378		0.7545
midgard_s35_B	midgard	35	B	OPP	214	8	214	0	163	165	127	0	-1	0	127	0	0		0	0	0		0.0
midgard_s36_A	midgard	36	A	OPP	696	8	696	0	0	53	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s36_B	midgard	36	B	OPP	272	8	272	0	7	265	7	0	-1	0	7	0	0		60	60	0		0.0
nordkap_s34_A	nordkap	34	A	US	569	8	569	10	495	111	52	0	-1	10	52	0	0		2374	1874	500		0.8787
nordkap_s34_B	nordkap	34	B	US	501	8	501	195	129	439	77	24	77	171	53	288	0	288	360	144	216	12.0	0.4528
nordkap_s35_A	nordkap	35	A	US	355	8	355	56	302	76	34	6	53	50	28	18	0	18	786	300	486	3.0	1.3926
nordkap_s35_B	nordkap	35	B	US	161	8	161	0	154	59	59	0	-1	0	59	0	0		504	0	504		3.1304
nordkap_s36_A	nordkap	36	A	US	723	8	723	216	441	226	61	0	-1	216	61	0	0		1248	744	504		0.6971
nordkap_s36_B	nordkap	36	B	OPP	286	8	286	0	185	115	57	0	-1	0	57	0	0		0	0	0		0.0
yulerune_s34_A	yulerune	34	A	OPP	313	8	313	0	0	297	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s34_B	yulerune	34	B	OPP	1000	8	1000	0	910	322	242	0	-1	0	242	0	0		2644	2644	0		0.0
yulerune_s35_A	yulerune	35	A	OPP	377	8	377	0	349	287	274	0	-1	0	274	0	0		450	0	450		1.1936
yulerune_s35_B	yulerune	35	B	OPP	343	8	343	0	0	304	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s36_A	yulerune	36	A	OPP	337	8	337	0	49	255	16	0	-1	0	16	0	0		306	0	306		0.908
yulerune_s36_B	yulerune	36	B	OPP	208	8	208	0	0	193	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s37_A	atoll	37	A	OPP	232	8	232	0	62	155	7	0	-1	0	7	0	0		110	110	0		0.0
atoll_s37_B	atoll	37	B	OPP	233	8	233	0	0	63	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s38_A	atoll	38	A	US	575	8	575	0	432	478	365	0	-1	0	365	0	0		2024	1524	500		0.8696
atoll_s38_B	atoll	38	B	US	576	8	576	252	56	450	56	0	-1	252	56	0	0		504	0	504		0.875
atoll_s39_A	atoll	39	A	US	287	8	287	0	224	274	218	0	-1	0	218	0	0		1064	560	504		1.7561
atoll_s39_B	atoll	39	B	US	907	8	907	0	412	897	412	0	-1	0	412	0	0		2194	1694	500		0.5513
drakkarfjord_s37_A	drakkarfjord	37	A	US	221	8	221	80	188	50	31	23	33	57	8	180	0	180	450	126	324	7.8261	1.6364
