tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
v537socket_midgard_s20_B	midgard	20	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	635	0	8970	4920
v538refine_midgard_s20_B	midgard	20	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	156	0	1240	920
v536trust_midgard_s21_A	midgard	21	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	290	0	2490	3190
v537socket_midgard_s21_A	midgard	21	A	v537socket	US	_v537socket	Core destroyed	337	0	3680	1950
v538refine_midgard_s21_A	midgard	21	A	v538refine	US	_v538refine	Core destroyed	480	0	3550	2160
v536trust_midgard_s21_B	midgard	21	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	499	0	1780	4360
v537socket_midgard_s21_B	midgard	21	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	248	0	960	1740
v538refine_midgard_s21_B	midgard	21	B	v538refine	US	_v538refine	Core destroyed	600	0	4850	3060
v536trust_midgard_s22_A	midgard	22	A	v536trust	US	_v536trustport	Core destroyed	478	0	3530	2150
v537socket_midgard_s22_A	midgard	22	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	375	0	2550	4120
v538refine_midgard_s22_A	midgard	22	A	v538refine	US	_v538refine	Core destroyed	415	0	3700	3510
v536trust_midgard_s22_B	midgard	22	B	v536trust	US	_v536trustport	Core destroyed	216	0	2150	1130
v537socket_midgard_s22_B	midgard	22	B	v537socket	US	_v537socket	Core destroyed	205	0	1480	620
v538refine_midgard_s22_B	midgard	22	B	v538refine	US	_v538refine	Core destroyed	203	0	1660	1440
v536trust_midgard_s23_A	midgard	23	A	v536trust	US	_v536trustport	Core destroyed	306	0	2570	430
v537socket_midgard_s23_A	midgard	23	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	273	0	920	970
v538refine_midgard_s23_A	midgard	23	A	v538refine	US	_v538refine	Core destroyed	199	0	1510	700
v536trust_midgard_s23_B	midgard	23	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	225	0	1870	2210
v537socket_midgard_s23_B	midgard	23	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	201	0	1690	1520
v538refine_midgard_s23_B	midgard	23	B	v538refine	US	_v538refine	Core destroyed	337	0	4770	1820
v536trust_midgard_s24_A	midgard	24	A	v536trust	US	_v536trustport	Core destroyed	216	0	1470	1170
v537socket_midgard_s24_A	midgard	24	A	v537socket	US	_v537socket	Core destroyed	513	0	2830	3050
v538refine_midgard_s24_A	midgard	24	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	93	0	290	520
v536trust_midgard_s24_B	midgard	24	B	v536trust	US	_v536trustport	Core destroyed	234	0	2650	1220
v537socket_midgard_s24_B	midgard	24	B	v537socket	US	_v537socket	Core destroyed	201	0	1910	1070
v538refine_midgard_s24_B	midgard	24	B	v538refine	US	_v538refine	Core destroyed	275	0	2520	1960
v536trust_midgard_s25_A	midgard	25	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	308	0	390	3210
v537socket_midgard_s25_A	midgard	25	A	v537socket	US	_v537socket	Core destroyed	145	0	1160	1240
v538refine_midgard_s25_A	midgard	25	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	93	0	290	520
v536trust_midgard_s25_B	midgard	25	B	v536trust	US	_v536trustport	Core destroyed	374	0	2400	1840
v537socket_midgard_s25_B	midgard	25	B	v537socket	US	_v537socket	Core destroyed	140	0	1250	730
v538refine_midgard_s25_B	midgard	25	B	v538refine	US	_v538refine	Core destroyed	208	0	1360	1100
v536trust_midgard_s26_A	midgard	26	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	93	0	290	520
v537socket_midgard_s26_A	midgard	26	A	v537socket	US	_v537socket	Core destroyed	290	0	2400	1010
v538refine_midgard_s26_A	midgard	26	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	383	0	1870	5400
v536trust_midgard_s26_B	midgard	26	B	v536trust	US	_v536trustport	Core destroyed	236	0	1370	1240
v537socket_midgard_s26_B	midgard	26	B	v537socket	US	_v537socket	Core destroyed	234	0	2510	1330
v538refine_midgard_s26_B	midgard	26	B	v538refine	US	_v538refine	Core destroyed	124	0	980	370
v536trust_midgard_s27_A	midgard	27	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	93	0	290	520
v537socket_midgard_s27_A	midgard	27	A	v537socket	US	_v537socket	Core destroyed	416	0	3520	1090
