tag	arm	map	g	seed	ord	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
parB_glacierkeep_g0	parB	glacierkeep	0	7500	A	US	_v513siegecrew	Core destroyed	177	0	160	0
parB_glacierkeep_g1	parB	glacierkeep	1	7501	B	US	_v513siegecrew	Core destroyed	173	0	190	0
parB_glacierkeep_g2	parB	glacierkeep	2	7502	A	US	_v513siegecrew	Core destroyed	193	0	160	0
parB_glacierkeep_g3	parB	glacierkeep	3	7503	B	US	_v513siegecrew	Core destroyed	724	0	140	0
parB_glacierkeep_g4	parB	glacierkeep	4	7504	A	US	_v513siegecrew	Core destroyed	169	0	130	0
parB_glacierkeep_g5	parB	glacierkeep	5	7505	B	US	_v513siegecrew	Titanium collected (tiebreak)	1000	0	170	0
parB_nordkap_g0	parB	nordkap	0	7500	A	OPP	_v488beltbreak2	Core destroyed	127	0	110	1210
parB_nordkap_g1	parB	nordkap	1	7501	B	US	_v513siegecrew	Core destroyed	532	0	350	410
parB_nordkap_g2	parB	nordkap	2	7502	A	US	_v513siegecrew	Core destroyed	288	0	1690	240
parB_nordkap_g3	parB	nordkap	3	7503	B	US	_v513siegecrew	Titanium collected (tiebreak)	1000	0	2380	110
parB_nordkap_g4	parB	nordkap	4	7504	A	OPP	_v488beltbreak2	Core destroyed	733	0	220	180
parB_nordkap_g5	parB	nordkap	5	7505	B	OPP	_v488beltbreak2	Core destroyed	280	0	1640	3260
parB_atoll_g0	parB	atoll	0	7500	A	OPP	_v488beltbreak2	Core destroyed	212	0	650	1300
parB_atoll_g1	parB	atoll	1	7501	B	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	270	670
parB_atoll_g2	parB	atoll	2	7502	A	OPP	_v488beltbreak2	Core destroyed	506	0	2510	2500
parB_atoll_g3	parB	atoll	3	7503	B	US	_v513siegecrew	Core destroyed	86	0	400	400
parB_atoll_g4	parB	atoll	4	7504	A	OPP	_v488beltbreak2	Core destroyed	274	0	800	2340
parB_atoll_g5	parB	atoll	5	7505	B	OPP	_v488beltbreak2	Core destroyed	317	0	340	870
parB_midgard_g0	parB	midgard	0	7500	A	OPP	_v488beltbreak2	Core destroyed	200	0	1890	1370
parB_midgard_g1	parB	midgard	1	7501	B	OPP	_v488beltbreak2	Core destroyed	320	0	1140	3700
parB_midgard_g2	parB	midgard	2	7502	A	OPP	_v488beltbreak2	Core destroyed	296	0	690	2760
parB_midgard_g3	parB	midgard	3	7503	B	OPP	_v488beltbreak2	Core destroyed	122	0	670	1550
parB_midgard_g4	parB	midgard	4	7504	A	OPP	_v488beltbreak2	Core destroyed	369	0	1510	4790
parB_midgard_g5	parB	midgard	5	7505	B	OPP	_v488beltbreak2	Core destroyed	184	0	550	1670
parB_drakkarfjord_g0	parB	drakkarfjord	0	7500	A	US	_v513siegecrew	Titanium collected (tiebreak)	1000	0	460	0
parB_drakkarfjord_g1	parB	drakkarfjord	1	7501	B	US	_v513siegecrew	Core destroyed	289	0	150	340
parB_drakkarfjord_g2	parB	drakkarfjord	2	7502	A	US	_v513siegecrew	Core destroyed	182	0	800	0
parB_drakkarfjord_g3	parB	drakkarfjord	3	7503	B	OPP	_v488beltbreak2	Core destroyed	845	0	360	5110
parB_drakkarfjord_g4	parB	drakkarfjord	4	7504	A	US	_v513siegecrew	Titanium collected (tiebreak)	1000	0	13210	4010
parB_drakkarfjord_g5	parB	drakkarfjord	5	7505	B	US	_v513siegecrew	Core destroyed	173	0	760	0
