tag	arm	map	g	seed	ord	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
h2hB_glacierkeep_g0	h2hB	glacierkeep	0	7500	A	OPP	_v513siegecrew	Core destroyed	313	0	0	0
h2hB_glacierkeep_g1	h2hB	glacierkeep	1	7501	B	US	_v514ferrycrew	Harvesters (tiebreak)	1000	0	0	0
h2hB_glacierkeep_g2	h2hB	glacierkeep	2	7502	A	OPP	_v513siegecrew	Core destroyed	374	0	0	0
h2hB_glacierkeep_g3	h2hB	glacierkeep	3	7503	B	OPP	_v513siegecrew	Core destroyed	555	0	150	0
h2hB_glacierkeep_g4	h2hB	glacierkeep	4	7504	A	OPP	_v513siegecrew	Core destroyed	650	0	0	3040
h2hB_glacierkeep_g5	h2hB	glacierkeep	5	7505	B	US	_v514ferrycrew	Harvesters (tiebreak)	1000	0	0	0
h2hB_nordkap_g0	h2hB	nordkap	0	7500	A	OPP	_v513siegecrew	Core destroyed	165	0	80	870
h2hB_nordkap_g1	h2hB	nordkap	1	7501	B	OPP	_v513siegecrew	Core destroyed	926	0	2710	3810
h2hB_nordkap_g2	h2hB	nordkap	2	7502	A	US	_v514ferrycrew	Core destroyed	274	0	2310	530
h2hB_nordkap_g3	h2hB	nordkap	3	7503	B	OPP	_v513siegecrew	Core destroyed	184	0	40	650
h2hB_nordkap_g4	h2hB	nordkap	4	7504	A	US	_v514ferrycrew	Core destroyed	530	0	1300	60
h2hB_nordkap_g5	h2hB	nordkap	5	7505	B	US	_v514ferrycrew	Core destroyed	245	0	650	70
h2hB_atoll_g0	h2hB	atoll	0	7500	A	US	_v514ferrycrew	Core destroyed	295	0	990	170
h2hB_atoll_g1	h2hB	atoll	1	7501	B	US	_v514ferrycrew	Core destroyed	128	0	500	340
h2hB_atoll_g2	h2hB	atoll	2	7502	A	OPP	_v513siegecrew	Core destroyed	348	0	260	1470
h2hB_atoll_g3	h2hB	atoll	3	7503	B	OPP	_v513siegecrew	Core destroyed	271	0	100	710
h2hB_atoll_g4	h2hB	atoll	4	7504	A	US	_v514ferrycrew	Core destroyed	106	0	500	360
h2hB_atoll_g5	h2hB	atoll	5	7505	B	US	_v514ferrycrew	Core destroyed	190	0	710	490
h2hB_midgard_g0	h2hB	midgard	0	7500	A	US	_v514ferrycrew	Core destroyed	185	0	190	110
h2hB_midgard_g1	h2hB	midgard	1	7501	B	OPP	_v513siegecrew	Core destroyed	129	0	100	310
h2hB_midgard_g2	h2hB	midgard	2	7502	A	US	_v514ferrycrew	Core destroyed	352	0	870	220
h2hB_midgard_g3	h2hB	midgard	3	7503	B	OPP	_v513siegecrew	Core destroyed	129	0	100	310
h2hB_midgard_g4	h2hB	midgard	4	7504	A	US	_v514ferrycrew	Core destroyed	264	0	650	280
h2hB_midgard_g5	h2hB	midgard	5	7505	B	OPP	_v513siegecrew	Core destroyed	133	0	100	320
h2hB_drakkarfjord_g0	h2hB	drakkarfjord	0	7500	A	US	_v514ferrycrew	Core destroyed	571	0	6990	1370
h2hB_drakkarfjord_g1	h2hB	drakkarfjord	1	7501	B	OPP	_v513siegecrew	Titanium collected (tiebreak)	1000	0	90	100
h2hB_drakkarfjord_g2	h2hB	drakkarfjord	2	7502	A	US	_v514ferrycrew	Core destroyed	468	0	2580	240
h2hB_drakkarfjord_g3	h2hB	drakkarfjord	3	7503	B	OPP	_v513siegecrew	Core destroyed	457	0	0	0
h2hB_drakkarfjord_g4	h2hB	drakkarfjord	4	7504	A	US	_v514ferrycrew	Titanium collected (tiebreak)	1000	0	5000	260
h2hB_drakkarfjord_g5	h2hB	drakkarfjord	5	7505	B	US	_v514ferrycrew	Core destroyed	374	0	1560	330
