tag	arm	map	g	seed	ord	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
g4_v513_saga_g0	g4_v513	saga	0	8300	A	US	_v513siegecrew	Core destroyed	193	0	540	290
g4_v513_saga_g1	g4_v513	saga	1	8301	B	OPP	_v468kladturbo	Core destroyed	334	0	790	920
g4_v513_saga_g2	g4_v513	saga	2	8302	A	US	_v513siegecrew	Core destroyed	164	0	1360	210
g4_v513_saga_g3	g4_v513	saga	3	8303	B	OPP	_v468kladturbo	Core destroyed	147	0	210	530
g4_v513_saga_g4	g4_v513	saga	4	8304	A	US	_v513siegecrew	Core destroyed	412	0	2910	1430
g4_v513_saga_g5	g4_v513	saga	5	8305	B	OPP	_v468kladturbo	Core destroyed	140	0	580	1690
g4_v513_saga_g6	g4_v513	saga	6	8306	A	OPP	_v468kladturbo	Titanium collected (tiebreak)	1000	0	180	230
g4_v513_saga_g7	g4_v513	saga	7	8307	B	OPP	_v468kladturbo	Core destroyed	128	0	260	520
g4_v513_saga_g8	g4_v513	saga	8	8308	A	OPP	_v468kladturbo	Core destroyed	225	0	540	240
g4_v513_saga_g9	g4_v513	saga	9	8309	B	US	_v513siegecrew	Core destroyed	325	0	280	230
g4_v513_saga_g10	g4_v513	saga	10	8310	A	OPP	_v468kladturbo	Core destroyed	446	0	410	2120
g4_v513_saga_g11	g4_v513	saga	11	8311	B	OPP	_v468kladturbo	Core destroyed	129	0	260	610
g4_v513_saga_g12	g4_v513	saga	12	8312	A	US	_v513siegecrew	Core destroyed	134	0	1420	220
g4_v513_saga_g13	g4_v513	saga	13	8313	B	OPP	_v468kladturbo	Core destroyed	260	0	380	800
g4_v513_saga_g14	g4_v513	saga	14	8314	A	OPP	_v468kladturbo	Core destroyed	441	0	120	210
g4_v513_saga_g15	g4_v513	saga	15	8315	B	US	_v513siegecrew	Core destroyed	325	0	280	230
g4_v513_saga_g16	g4_v513	saga	16	8316	A	US	_v513siegecrew	Core destroyed	167	0	1260	270
g4_v513_saga_g17	g4_v513	saga	17	8317	B	OPP	_v468kladturbo	Core destroyed	206	0	280	2800
g4_v513_saga_g18	g4_v513	saga	18	8318	A	US	_v513siegecrew	Core destroyed	149	0	1480	240
g4_v513_saga_g19	g4_v513	saga	19	8319	B	OPP	_v468kladturbo	Core destroyed	79	0	150	190
g4_v513_saga_g20	g4_v513	saga	20	8320	A	US	_v513siegecrew	Core destroyed	167	0	1180	230
g4_v513_saga_g21	g4_v513	saga	21	8321	B	OPP	_v468kladturbo	Core destroyed	159	0	290	1300
g4_v513_saga_g22	g4_v513	saga	22	8322	A	US	_v513siegecrew	Core destroyed	311	0	950	250
g4_v513_saga_g23	g4_v513	saga	23	8323	B	OPP	_v468kladturbo	Core destroyed	128	0	270	790
