tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
v526_antler_s4_A	antler	4	A	v526	OPP	_v488beltbreak2	Core destroyed	217	0	530	2070
parent_antler_s4_A	antler	4	A	parent	US	inst_parent	Core destroyed	213	0	1040	860
v526_antler_s4_B	antler	4	B	v526	US	inst_v526	Core destroyed	281	0	1370	670
parent_antler_s4_B	antler	4	B	parent	US	inst_parent	Core destroyed	141	0	430	280
v526_antler_s5_A	antler	5	A	v526	OPP	_v488beltbreak2	Core destroyed	213	0	520	750
parent_antler_s5_A	antler	5	A	parent	US	inst_parent	Core destroyed	318	0	850	1110
v526_antler_s5_B	antler	5	B	v526	US	inst_v526	Core destroyed	181	0	860	140
parent_antler_s5_B	antler	5	B	parent	US	inst_parent	Core destroyed	406	0	3410	1320
v526_antler_s6_A	antler	6	A	v526	US	inst_v526	Core destroyed	914	0	2280	2710
parent_antler_s6_A	antler	6	A	parent	US	inst_parent	Core destroyed	219	0	1200	350
v526_antler_s6_B	antler	6	B	v526	OPP	_v488beltbreak2	Core destroyed	229	0	110	2460
parent_antler_s6_B	antler	6	B	parent	US	inst_parent	Core destroyed	306	0	1340	750
v526_fjordgate_s1_A	fjordgate	1	A	v526	OPP	_v488beltbreak2	Core destroyed	132	0	100	490
parent_fjordgate_s1_A	fjordgate	1	A	parent	OPP	_v488beltbreak2	Core destroyed	173	0	820	930
v526_fjordgate_s1_B	fjordgate	1	B	v526	US	inst_v526	Core destroyed	484	0	1200	700
parent_fjordgate_s1_B	fjordgate	1	B	parent	US	inst_parent	Core destroyed	191	0	1120	0
v526_fjordgate_s2_A	fjordgate	2	A	v526	US	inst_v526	Core destroyed	843	0	2120	0
parent_fjordgate_s2_A	fjordgate	2	A	parent	US	inst_parent	Core destroyed	298	0	1430	30
v526_fjordgate_s2_B	fjordgate	2	B	v526	US	inst_v526	Core destroyed	194	0	780	180
parent_fjordgate_s2_B	fjordgate	2	B	parent	US	inst_parent	Core destroyed	333	0	1620	2250
v526_fjordgate_s3_A	fjordgate	3	A	v526	OPP	_v488beltbreak2	Core destroyed	224	0	1200	1430
parent_fjordgate_s3_A	fjordgate	3	A	parent	US	inst_parent	Core destroyed	320	0	1560	540
v526_fjordgate_s3_B	fjordgate	3	B	v526	US	inst_v526	Core destroyed	147	0	680	0
parent_fjordgate_s3_B	fjordgate	3	B	parent	US	inst_parent	Core destroyed	174	0	950	320
v526_fjordgate_s4_A	fjordgate	4	A	v526	US	inst_v526	Core destroyed	200	0	560	220
parent_fjordgate_s4_A	fjordgate	4	A	parent	US	inst_parent	Core destroyed	145	0	680	180
v526_fjordgate_s4_B	fjordgate	4	B	v526	US	inst_v526	Core destroyed	386	0	1220	620
parent_fjordgate_s4_B	fjordgate	4	B	parent	US	inst_parent	Core destroyed	141	0	390	130
v526_fjordgate_s5_A	fjordgate	5	A	v526	US	inst_v526	Core destroyed	387	0	1900	260
parent_fjordgate_s5_A	fjordgate	5	A	parent	US	inst_parent	Core destroyed	198	0	870	0
v526_fjordgate_s5_B	fjordgate	5	B	v526	OPP	_v488beltbreak2	Core destroyed	152	0	60	1110
parent_fjordgate_s5_B	fjordgate	5	B	parent	OPP	_v488beltbreak2	Core destroyed	227	0	250	1570
v526_fjordgate_s6_A	fjordgate	6	A	v526	US	inst_v526	Core destroyed	245	0	590	290
parent_fjordgate_s6_A	fjordgate	6	A	parent	OPP	_v488beltbreak2	Core destroyed	165	0	440	540
v526_fjordgate_s6_B	fjordgate	6	B	v526	US	inst_v526	Core destroyed	124	0	910	0
parent_fjordgate_s6_B	fjordgate	6	B	parent	US	inst_parent	Core destroyed	661	0	3260	980
v526_midgard_s1_A	midgard	1	A	v526	US	inst_v526	Core destroyed	193	0	1340	590
parent_midgard_s1_A	midgard	1	A	parent	US	inst_parent	Core destroyed	221	0	950	860
v526_midgard_s1_B	midgard	1	B	v526	US	inst_v526	Core destroyed	181	0	980	760
parent_midgard_s1_B	midgard	1	B	parent	OPP	_v488beltbreak2	Core destroyed	521	0	680	780
v526_midgard_s2_A	midgard	2	A	v526	US	inst_v526	Core destroyed	380	0	2560	780
parent_midgard_s2_A	midgard	2	A	parent	OPP	_v488beltbreak2	Core destroyed	237	0	1640	2210
v526_midgard_s2_B	midgard	2	B	v526	OPP	_v488beltbreak2	Core destroyed	297	0	540	740
parent_midgard_s2_B	midgard	2	B	parent	US	inst_parent	Core destroyed	210	0	1770	600
v526_midgard_s3_A	midgard	3	A	v526	US	inst_v526	Core destroyed	265	0	1450	420
parent_midgard_s3_A	midgard	3	A	parent	US	inst_parent	Core destroyed	285	0	750	750
v526_midgard_s3_B	midgard	3	B	v526	OPP	_v488beltbreak2	Core destroyed	280	0	660	1120
parent_midgard_s3_B	midgard	3	B	parent	US	inst_parent	Titanium collected (tiebreak)	1000	0	1010	640
v526_midgard_s4_A	midgard	4	A	v526	OPP	_v488beltbreak2	Core destroyed	187	0	630	1210
parent_midgard_s4_A	midgard	4	A	parent	OPP	_v488beltbreak2	Core destroyed	282	0	730	1060
v526_midgard_s4_B	midgard	4	B	v526	US	inst_v526	Core destroyed	264	0	2040	930
parent_midgard_s4_B	midgard	4	B	parent	US	inst_parent	Titanium collected (tiebreak)	1000	0	760	640
v526_midgard_s5_A	midgard	5	A	v526	US	inst_v526	Titanium collected (tiebreak)	1000	0	760	660
parent_midgard_s5_A	midgard	5	A	parent	US	inst_parent	Core destroyed	436	0	1530	680
v526_midgard_s5_B	midgard	5	B	v526	OPP	_v488beltbreak2	Core destroyed	628	0	800	610
parent_midgard_s5_B	midgard	5	B	parent	OPP	_v488beltbreak2	Core destroyed	364	0	600	2290
v526_midgard_s6_A	midgard	6	A	v526	US	inst_v526	Core destroyed	187	0	1120	680
parent_midgard_s6_A	midgard	6	A	parent	US	inst_parent	Core destroyed	257	0	2220	900
v526_midgard_s6_B	midgard	6	B	v526	OPP	_v488beltbreak2	Core destroyed	294	0	470	2160
parent_midgard_s6_B	midgard	6	B	parent	US	inst_parent	Core destroyed	993	0	650	790
