tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
nordkap_s14_B	nordkap	14	B	US	Core destroyed	580	v519	900	900	500	504	0	-4	0.0	1.0	7	44	2	29	31	2	125	3	1	524	5	1	12	
nordkap_s15_A	nordkap	15	A	US	Core destroyed	405	v519	0	0	500	504	0	-4	0.0		4	15	0	1	1	1	19	1	1	228	3	1	52	
nordkap_s15_B	nordkap	15	B	US	Core destroyed	200	v519	54	54	500	828	328	0	0.3961	1.0	3	8	1	2	3	2	12	3	1	108	2	1	15	
yulerune_s13_A	yulerune	13	A	US	Core destroyed	188	v519	1386	1160	274	612	112	0	0.183	0.8369	7	31	2	6	8	1	19	1	1	87	0		7	
yulerune_s13_B	yulerune	13	B	OPP	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			6	28	3	9	12	1	19	3	0		0		13	
yulerune_s14_A	yulerune	14	A	OPP	Core destroyed	561	v519	504	0	-4	0	0	500		0.0	10	57	3	26	29	2	20	4	0		0		11	
yulerune_s14_B	yulerune	14	B	OPP	Core destroyed	224	v519	504	0	-4	108	0	392	0.0	0.0	7	43	3	12	15	1	19	1	1	212	0		8	
yulerune_s15_A	yulerune	15	A	OPP	Core destroyed	205	v519	504	0	-4	0	0	500		0.0	10	50	3	9	12	1	19	2	0		0		8	
yulerune_s15_B	yulerune	15	B	US	Core destroyed	501	v519	0	0	500	504	0	-4	0.0		4	22	0	7	7	1	42	1	1	324	0		26	
atoll_s16_A	atoll	16	A	OPP	Core destroyed	586	v519	1224	724	0	0	0	500		0.5915	7	24	2	10	12	1	58	5	0		5	3	4	
atoll_s16_B	atoll	16	B	OPP	Core destroyed	280	v519	1602	1100	-2	0	0	500		0.6866	4	15	0	1	1	1	50	1	0		2	3	1	
atoll_s17_A	atoll	17	A	US	Core destroyed	201	v519	792	792	500	738	238	0	0.3225	1.0	2	2	1	2	3	0		0	1	68	3	3	10	
atoll_s17_B	atoll	17	B	US	Core destroyed	464	v519	90	90	500	882	380	-2	0.4308	1.0	4	25	1	13	14	1	48	6	1	366	6	3	7	
atoll_s18_A	atoll	18	A	US	Core destroyed	922	v519	36	36	500	504	0	-4	0.0	1.0	6	18	2	0	2	0		2	2	891	4	3	11	
atoll_s18_B	atoll	18	B	OPP	Core destroyed	415	v519	2826	2324	-2	0	0	500		0.8224	4	17	0	2	2	1	54	2	0		2	3	6	
drakkarfjord_s16_A	drakkarfjord	16	A	US	Core destroyed	257	v519	0	0	500	882	376	-6	0.4263		3	25	0	1	1	0		0	1	73	1	9	13	
drakkarfjord_s16_B	drakkarfjord	16	B	US	Core destroyed	778	v519	0	0	500	504	0	-4	0.0		8	100	0	21	21	1	88	1	2	726	11	9	10	
drakkarfjord_s17_A	drakkarfjord	17	A	US	Core destroyed	141	v519	0	0	500	504	0	-4	0.0		3	24	0	4	4	1	65	1	1	83	1	9	15	
drakkarfjord_s17_B	drakkarfjord	17	B	US	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			9	143	1	58	59	2	157	2	0		6	9	19	
drakkarfjord_s18_A	drakkarfjord	18	A	US	Core destroyed	132	v519	0	0	500	504	0	-4	0.0		3	23	0	0	0	0		0	1	76	1	9	14	
drakkarfjord_s18_B	drakkarfjord	18	B	US	Core destroyed	143	v519	0	0	500	504	0	-4	0.0		3	19	0	1	1	0		0	1	87	1	9	21	
glacierkeep_s16_A	glacierkeep	16	A	US	Core destroyed	213	v519	0	0	500	504	0	-4	0.0		5	35	0	8	8	1	40	1	1	76	2	5	11	
glacierkeep_s16_B	glacierkeep	16	B	OPP	Core destroyed	689	v519	504	0	-4	1026	792	266	0.7719	0.0	7	62	0	0	0	0		1	1	53	3	5	15	
glacierkeep_s17_A	glacierkeep	17	A	OPP	Core destroyed	626	v519	630	124	-6	360	360	500	1.0	0.1968	7	69	0	5	5	1	36	3	1	75	2	5	11	
glacierkeep_s17_B	glacierkeep	17	B	OPP	Core destroyed	689	v519	504	0	-4	1026	792	266	0.7719	0.0	7	62	0	0	0	0		1	1	53	3	5	15	
glacierkeep_s18_A	glacierkeep	18	A	US	Core destroyed	177	v519	0	0	500	504	0	-4	0.0		4	27	0	4	4	1	36	1	1	72	2	5	13	
glacierkeep_s18_B	glacierkeep	18	B	US	Core destroyed	197	v519	0	0	500	504	0	-4	0.0		5	37	0	0	0	0		0	1	92	2	5	12	
midgard_s16_A	midgard	16	A	US	Core destroyed	237	v519	288	0	212	504	0	-4	0.0	0.0	8	32	2	10	12	2	34	3	1	148	0		9	
midgard_s16_B	midgard	16	B	US	Core destroyed	165	v519	0	0	500	504	0	-4	0.0		7	39	3	6	9	2	45	3	1	88	0		9	
midgard_s17_A	midgard	17	A	US	Core destroyed	345	v519	378	0	122	504	0	-4	0.0	0.0	10	65	4	17	21	2	34	2	1	252	0		8	
midgard_s17_B	midgard	17	B	US	Core destroyed	239	v519	0	0	500	594	90	-4	0.1515		8	27	4	13	17	1	33	3	2	40	0		9	
midgard_s18_A	midgard	18	A	US	Core destroyed	257	v519	0	0	500	504	0	-4	0.0		8	42	2	5	7	1	34	1	1	201	0		13	
midgard_s18_B	midgard	18	B	US	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			8	31	5	10	15	3	40	4	0		0		10	
nordkap_s16_A	nordkap	16	A	US	Core destroyed	284	v519	1026	1026	500	504	0	-4	0.0	1.0	2	6	1	2	3	1	11	2	1	228	3	1	16	
nordkap_s16_B	nordkap	16	B	OPP	Core destroyed	196	v519	504	0	-4	378	356	478	0.9418	0.0	8	25	0	0	0	2	86	2	2	34	4	1	7	
nordkap_s17_A	nordkap	17	A	US	Core destroyed	262	v519	0	0	500	504	0	-4	0.0		3	8	0	1	1	1	13	1	1	100	3	1	12	
nordkap_s17_B	nordkap	17	B	US	Core destroyed	357	v519	198	0	302	504	0	-4	0.0	0.0	13	13	9	2	11	6	16	6	1	261	4	1	9	
nordkap_s18_A	nordkap	18	A	US	Core destroyed	313	v519	1188	888	200	504	0	-4	0.0	0.7475	11	36	4	5	9	1	123	1	1	257	7	1	20	
nordkap_s18_B	nordkap	18	B	US	Core destroyed	193	v519	738	720	482	504	0	-4	0.0	0.9756	3	13	0	3	3	0		1	1	125	3	1	13	
yulerune_s16_A	yulerune	16	A	US	Core destroyed	132	v519	252	0	248	504	0	-4	0.0	0.0	6	21	2	3	5	1	28	2	1	63	0		6	
yulerune_s16_B	yulerune	16	B	OPP	Core destroyed	312	v519	504	0	-4	0	0	500		0.0	16	57	8	5	13	1	23	1	0		0		7	
yulerune_s17_A	yulerune	17	A	US	Core destroyed	188	v519	1386	1160	274	612	112	0	0.183	0.8369	7	31	2	6	8	1	19	1	1	87	0		7	
yulerune_s17_B	yulerune	17	B	US	Core destroyed	274	v519	0	0	500	918	412	-6	0.4488		6	25	3	5	8	1	24	1	2	139	0		18	
yulerune_s18_A	yulerune	18	A	US	Core destroyed	301	v519	0	0	500	504	0	-4	0.0		8	40	5	13	18	4	19	6	2	265	2	217	15	
yulerune_s18_B	yulerune	18	B	OPP	Core destroyed	157	v519	504	0	-4	0	0	500		0.0	10	44	5	9	14	2	19	2	0		0		5	
atoll_s19_A	atoll	19	A	OPP	Core destroyed	364	v519	2700	2196	-4	1944	1600	156	0.823	0.8133	3	4	0	0	0	0		0	1	31	3	3	2	
atoll_s19_B	atoll	19	B	OPP	Core destroyed	349	v519	504	0	-4	0	0	500		0.0	5	25	0	5	5	1	54	5	0		6	3	5	
atoll_s20_A	atoll	20	A	OPP	Core destroyed	332	v519	846	340	-6	0	0	500		0.4019	5	18	0	2	2	0		1	0		3	3	74	
atoll_s20_B	atoll	20	B	OPP	Core destroyed	219	v519	810	304	-6	0	0	500		0.3753	4	16	0	0	0	0		1	0		2	3	2	
atoll_s21_A	atoll	21	A	US	Titanium collected (tiebreak)	1000	v519	324	152	328	180	0	320	0.0	0.4691	4	13	0	2	2	2	989	4	4	991	10	3	4	
atoll_s21_B	atoll	21	B	OPP	Core destroyed	128	v519	576	72	-4	0	0	500		0.125	8	17	6	0	6	0		0	0		2	3	2	
drakkarfjord_s19_A	drakkarfjord	19	A	OPP	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			8	106	0	1	1	1	99	3	0		2	9	14	
drakkarfjord_s19_B	drakkarfjord	19	B	US	Core destroyed	997	v519	954	954	500	2250	1746	-4	0.776	1.0	11	123	0	2	2	0		2	2	69	4	9	29	
drakkarfjord_s20_A	drakkarfjord	20	A	US	Titanium collected (tiebreak)	1000	v519	0	0	500	288	288	500	1.0		8	166	0	66	66	1	91	3	1	121	60	9	14	
drakkarfjord_s20_B	drakkarfjord	20	B	OPP	Core destroyed	562	v519	2322	1820	-2	0	0	500		0.7838	14	157	0	0	0	0		2	0		1	9	8	
drakkarfjord_s21_A	drakkarfjord	21	A	US	Core destroyed	173	v519	0	0	500	504	0	-4	0.0		5	39	0	2	2	0		0	1	71	2	9	14	
drakkarfjord_s21_B	drakkarfjord	21	B	OPP	Core destroyed	504	v519	504	0	-4	0	0	500		0.0	10	118	1	12	13	2	72	3	0		1	9	24	
glacierkeep_s19_A	glacierkeep	19	A	US	Core destroyed	193	v519	0	0	500	504	0	-4	0.0		6	39	0	4	4	1	36	1	1	84	2	5	10	
glacierkeep_s19_B	glacierkeep	19	B	OPP	Core destroyed	861	v519	504	0	-4	3060	2708	148	0.885	0.0	6	60	0	0	0	0		0	1	64	2	5	14	
glacierkeep_s20_A	glacierkeep	20	A	US	Core destroyed	289	v519	0	0	500	504	0	-4	0.0		3	27	0	3	3	1	43	1	1	89	2	5	36	
glacierkeep_s20_B	glacierkeep	20	B	OPP	Core destroyed	518	v519	504	0	-4	414	252	338	0.6087	0.0	10	69	0	0	0	0		0	1	80	2	5	16	
glacierkeep_s21_A	glacierkeep	21	A	US	Core destroyed	153	v519	0	0	500	504	0	-4	0.0		3	26	0	0	0	0		2	1	91	2	5	15	
glacierkeep_s21_B	glacierkeep	21	B	US	Core destroyed	209	v519	0	0	500	504	0	-4	0.0		5	25	0	2	2	1	40	1	1	108	2	5	11	
midgard_s19_A	midgard	19	A	US	Core destroyed	344	v519	0	0	500	504	0	-4	0.0		7	40	1	20	21	3	46	4	1	288	0		9	
midgard_s19_B	midgard	19	B	OPP	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			19	49	13	10	23	2	38	4	0		0		14	
midgard_s20_A	midgard	20	A	US	Core destroyed	293	v519	0	0	500	504	0	-4	0.0		8	39	2	6	8	2	37	4	2	250	0		10	
midgard_s20_B	midgard	20	B	OPP	Harvesters (tiebreak)	1000	v519	540	540	500	738	738	500	1.0	1.0	15	42	6	6	12	1	34	4	1	468	0		11	
midgard_s21_A	midgard	21	A	US	Core destroyed	237	v519	324	0	176	504	0	-4	0.0	0.0	7	30	2	4	6	2	37	3	1	144	0		9	
midgard_s21_B	midgard	21	B	OPP	Core destroyed	297	v519	504	0	-4	468	0	32	0.0	0.0	8	51	2	15	17	2	40	3	1	216	0		10	
nordkap_s19_A	nordkap	19	A	US	Core destroyed	236	v519	306	306	500	504	0	-4	0.0	1.0	5	17	0	2	2	0		0	1	180	3	1	11	
nordkap_s19_B	nordkap	19	B	OPP	Core destroyed	308	v519	2232	1732	0	0	0	500		0.776	8	38	2	3	5	3	125	4	0		4	1	8	
nordkap_s20_A	nordkap	20	A	OPP	Core destroyed	131	v519	648	144	-4	0	0	500		0.2222	7	12	3	1	4	0		1	0		2	1	10	
nordkap_s20_B	nordkap	20	B	US	Core destroyed	140	v519	702	702	500	504	0	-4	0.0	1.0	2	5	1	1	2	1	18	2	1	84	3	1	10	
nordkap_s21_A	nordkap	21	A	OPP	Core destroyed	209	v519	504	0	-4	0	0	500		0.0	15	41	6	7	13	2	17	2	0		2	1	8	
nordkap_s21_B	nordkap	21	B	OPP	Core destroyed	546	v519	504	0	-4	0	0	500		0.0	18	78	0	4	4	2	12	3	0		4	1	7	
yulerune_s19_A	yulerune	19	A	US	Core destroyed	329	v519	0	0	500	774	272	-2	0.3514		7	32	4	8	12	3	19	5	2	249	1	287	11	
yulerune_s19_B	yulerune	19	B	OPP	Core destroyed	466	v519	504	0	-4	144	0	356	0.0	0.0	8	47	1	16	17	1	24	2	1	312	0		10	
yulerune_s20_A	yulerune	20	A	US	Core destroyed	386	v519	792	792	500	504	0	-4	0.0	1.0	7	17	5	8	13	2	19	4	1	330	0		8	
yulerune_s20_B	yulerune	20	B	US	Core destroyed	177	v519	0	0	500	504	0	-4	0.0		5	22	2	6	8	2	24	2	1	72	0		9	
yulerune_s21_A	yulerune	21	A	US	Core destroyed	279	v519	0	0	500	504	0	-4	0.0		8	40	4	12	16	3	19	5	2	236	2	217	15	
yulerune_s21_B	yulerune	21	B	US	Core destroyed	393	v519	360	0	140	504	0	-4	0.0	0.0	6	34	2	12	14	2	19	2	1	300	1	208	9	
atoll_s22_A	atoll	22	A	US	Core destroyed	624	v519	504	504	500	756	252	-4	0.3333	1.0	6	21	2	6	8	2	475	3	2	76	6	3	21	
atoll_s22_B	atoll	22	B	OPP	Core destroyed	275	v519	972	472	0	0	0	500		0.4856	3	14	0	4	4	1	54	3	0		5	3	4	
atoll_s23_A	atoll	23	A	US	Core destroyed	321	v519	378	160	282	738	234	-4	0.3171	0.4233	5	23	0	6	6	1	30	6	1	158	2	3	4	
atoll_s23_B	atoll	23	B	US	Core destroyed	158	v519	936	926	490	828	328	0	0.3961	0.9893	3	10	0	1	1	1	23	1	1	66	3	3	6	
atoll_s24_A	atoll	24	A	US	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			5	16	0	1	1	0		4	0		5	3	5	
atoll_s24_B	atoll	24	B	US	Core destroyed	622	v519	378	0	122	1548	1048	0	0.677	0.0	6	16	0	5	5	2	118	7	1	450	5	3	11	
drakkarfjord_s22_A	drakkarfjord	22	A	US	Core destroyed	239	v519	0	0	500	1710	1204	-6	0.7041		4	25	0	2	2	1	171	1	2	58	1	9	13	
drakkarfjord_s22_B	drakkarfjord	22	B	OPP	Core destroyed	618	v519	648	144	-4	0	0	500		0.2222	10	130	0	1	1	0		2	0		1	9	8	
drakkarfjord_s23_A	drakkarfjord	23	A	US	Core destroyed	152	v519	0	0	500	792	288	-4	0.3636		3	25	0	1	1	0		0	1	64	1	9	14	
drakkarfjord_s23_B	drakkarfjord	23	B	US	Core destroyed	142	v519	0	0	500	648	148	0	0.2284		3	19	0	1	1	0		1	1	70	1	9	15	
drakkarfjord_s24_A	drakkarfjord	24	A	US	Core destroyed	205	v519	0	0	500	504	0	-4	0.0		6	50	0	3	3	0		1	1	149	3	9	17	
drakkarfjord_s24_B	drakkarfjord	24	B	US	Core destroyed	143	v519	0	0	500	504	0	-4	0.0		3	19	0	1	1	0		0	1	87	1	9	21	
glacierkeep_s22_A	glacierkeep	22	A	US	Core destroyed	180	v519	0	0	500	504	0	-4	0.0		4	27	0	1	1	1	88	1	1	124	2	5	8	
glacierkeep_s22_B	glacierkeep	22	B	US	Core destroyed	193	v519	0	0	500	504	0	-4	0.0		3	23	0	0	0	0		0	1	88	2	5	12	
glacierkeep_s23_A	glacierkeep	23	A	US	Core destroyed	112	v519	108	72	464	504	0	-4	0.0	0.6667	2	16	0	0	0	0		0	1	56	2	5	12	
glacierkeep_s23_B	glacierkeep	23	B	US	Core destroyed	280	v519	0	0	500	504	0	-4	0.0		2	17	0	0	0	0		0	1	224	2	5	24	
glacierkeep_s24_A	glacierkeep	24	A	US	Core destroyed	160	v519	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		1	1	99	2	5	21	
glacierkeep_s24_B	glacierkeep	24	B	US	Core destroyed	185	v519	0	0	500	504	0	-4	0.0		4	25	0	2	2	1	36	1	1	84	3	5	13	
midgard_s22_A	midgard	22	A	US	Core destroyed	190	v519	0	0	500	504	0	-4	0.0		9	39	1	5	6	1	48	4	2	148	0		9	
midgard_s22_B	midgard	22	B	US	Core destroyed	161	v519	522	474	452	504	0	-4	0.0	0.908	7	35	1	9	10	2	40	5	1	105	0		9	
midgard_s23_A	midgard	23	A	US	Core destroyed	201	v519	0	0	500	504	0	-4	0.0		8	35	3	7	10	2	34	2	2	159	0		9	
midgard_s23_B	midgard	23	B	OPP	Core destroyed	399	v519	504	0	-4	486	486	500	1.0	0.0	14	57	5	5	10	1	52	2	1	47	0		30	
midgard_s24_A	midgard	24	A	OPP	Core destroyed	641	v519	504	0	-4	2106	1664	58	0.7901	0.0	8	39	3	16	19	2	42	3	1	192	0		8	
midgard_s24_B	midgard	24	B	US	Core destroyed	349	v519	1494	1360	366	504	0	-4	0.0	0.9103	4	13	1	7	8	1	40	2	1	196	0		9	
nordkap_s22_A	nordkap	22	A	OPP	Core destroyed	174	v519	1476	974	-2	0	0	500		0.6599	10	31	2	1	3	1	11	2	0		3	1	6	
nordkap_s22_B	nordkap	22	B	US	Core destroyed	293	v519	2034	1728	194	504	0	-4	0.0	0.8496	5	16	0	2	2	0		0	1	212	4	1	10	
nordkap_s23_A	nordkap	23	A	US	Core destroyed	153	v519	0	0	500	504	0	-4	0.0		5	18	0	2	2	0		0	1	80	4	1	11	
nordkap_s23_B	nordkap	23	B	US	Core destroyed	173	v519	1026	990	464	504	0	-4	0.0	0.9649	3	9	0	3	3	0		0	1	96	2	1	9	
nordkap_s24_A	nordkap	24	A	OPP	Core destroyed	505	v519	738	226	-12	126	108	482	0.8571	0.3062	4	8	0	0	0	0		1	1	360	2	1	95	
nordkap_s24_B	nordkap	24	B	US	Core destroyed	215	v519	1134	1128	494	504	0	-4	0.0	0.9947	2	7	1	2	3	1	12	2	1	148	3	1	10	
yulerune_s22_A	yulerune	22	A	OPP	Core destroyed	797	v519	504	0	-4	1134	892	258	0.7866	0.0	8	36	3	7	10	2	19	3	1	560	0		16	
yulerune_s22_B	yulerune	22	B	US	Core destroyed	782	v519	0	0	500	504	0	-4	0.0		8	38	4	7	11	2	19	5	2	728	0		11	
yulerune_s23_A	yulerune	23	A	OPP	Core destroyed	581	v519	504	0	-4	396	0	104	0.0	0.0	9	44	3	7	10	1	19	1	1	356	0		63	
yulerune_s23_B	yulerune	23	B	US	Titanium collected (tiebreak)	1000	v519	2322	2322	500	0	0	500		1.0	7	37	1	9	10	1	24	3	0		0		9	
yulerune_s24_A	yulerune	24	A	OPP	Core destroyed	197	v519	720	212	-8	0	0	500		0.2944	8	42	1	3	4	1	19	2	0		0		7	
yulerune_s24_B	yulerune	24	B	US	Core destroyed	492	v519	0	0	500	504	0	-4	0.0		5	22	4	7	11	2	19	2	3	232	0		29	
atoll_s25_A	atoll	25	A	US	Core destroyed	355	v519	126	126	500	810	308	-2	0.3802	1.0	4	18	2	7	9	2	180	4	1	265	5	3	34	
atoll_s25_B	atoll	25	B	OPP	Core destroyed	152	v519	504	0	-4	0	0	500		0.0	4	16	0	2	2	1	20	1	0		1	3	5	
atoll_s26_A	atoll	26	A	OPP	Core destroyed	460	v519	1188	680	-8	0	0	500		0.5724	5	26	0	9	9	1	367	3	0		5	3	7	
atoll_s26_B	atoll	26	B	OPP	Core destroyed	164	v519	810	308	-2	666	600	434	0.9009	0.3802	4	16	0	1	1	0		2	1	71	2	3	11	
atoll_s27_A	atoll	27	A	OPP	Core destroyed	786	v519	3168	2668	0	36	36	500	1.0	0.8422	6	19	0	0	0	0		3	2	476	6	3	3	
atoll_s27_B	atoll	27	B	US	Core destroyed	196	v519	0	0	500	882	376	-6	0.4263		3	12	0	1	1	0		2	1	98	2	3	34	
drakkarfjord_s25_A	drakkarfjord	25	A	US	Core destroyed	170	v519	0	0	500	666	160	-6	0.2402		3	26	0	3	3	1	68	1	1	96	1	9	17	
drakkarfjord_s25_B	drakkarfjord	25	B	OPP	Core destroyed	482	v519	504	4	0	198	198	500	1.0	0.0079	8	87	2	6	8	2	417	4	2	164	7	9	15	
drakkarfjord_s26_A	drakkarfjord	26	A	US	Core destroyed	387	v519	0	0	500	540	36	-4	0.0667		7	90	0	5	5	1	91	3	2	108	5	9	7	
drakkarfjord_s26_B	drakkarfjord	26	B	US	Core destroyed	126	v519	0	0	500	504	0	-4	0.0		3	19	0	1	1	0		0	1	70	1	9	17	
drakkarfjord_s27_A	drakkarfjord	27	A	US	Core destroyed	182	v519	0	0	500	828	324	-4	0.3913		3	25	0	1	1	0		0	1	73	1	9	18	
drakkarfjord_s27_B	drakkarfjord	27	B	US	Core destroyed	252	v519	0	0	500	810	308	-2	0.3802		3	14	0	0	0	0		2	2	60	2	9	10	
glacierkeep_s25_A	glacierkeep	25	A	US	Core destroyed	473	v519	0	0	500	504	0	-4	0.0		7	66	0	16	16	1	37	2	1	380	2	5	9	
glacierkeep_s25_B	glacierkeep	25	B	OPP	Core destroyed	744	v519	504	0	-4	1224	1224	500	1.0	0.0	12	99	1	7	8	1	564	1	1	60	2	5	14	
glacierkeep_s26_A	glacierkeep	26	A	US	Core destroyed	140	v519	0	0	500	504	0	-4	0.0		4	32	0	0	0	0		2	1	84	2	5	11	
glacierkeep_s26_B	glacierkeep	26	B	US	Core destroyed	333	v519	0	0	500	684	176	-8	0.2573		3	23	1	1	2	0		1	1	104	3	5	33	
glacierkeep_s27_A	glacierkeep	27	A	US	Titanium collected (tiebreak)	1000	v519	0	0	500	18	0	482	0.0		10	71	0	0	0	0		2	1	164	2	5	13	
glacierkeep_s27_B	glacierkeep	27	B	US	Core destroyed	177	v519	0	0	500	504	0	-4	0.0		5	33	0	2	2	1	36	1	1	84	2	5	13	
midgard_s25_A	midgard	25	A	US	Core destroyed	185	v519	0	0	500	864	364	0	0.4213		6	29	3	6	9	2	34	2	1	89	0		8	
midgard_s25_B	midgard	25	B	OPP	Core destroyed	167	v519	504	0	-4	0	0	500		0.0	7	22	5	5	10	3	38	5	0		0		4	
midgard_s26_A	midgard	26	A	US	Core destroyed	281	v519	0	0	500	504	0	-4	0.0		6	17	2	9	11	2	41	3	1	180	0		9	
midgard_s26_B	midgard	26	B	OPP	Core destroyed	278	v519	504	0	-4	774	664	390	0.8579	0.0	7	41	2	9	11	2	40	3	1	100	0		8	
midgard_s27_A	midgard	27	A	OPP	Core destroyed	232	v519	504	0	-4	288	288	500	1.0	0.0	9	45	2	14	16	1	37	1	1	61	0		6	
midgard_s27_B	midgard	27	B	US	Core destroyed	256	v519	0	0	500	918	414	-4	0.451		8	38	3	11	14	1	33	4	3	40	0		11	
nordkap_s25_A	nordkap	25	A	US	Core destroyed	538	v519	1314	1314	500	504	0	-4	0.0	1.0	7	23	5	4	9	3	12	7	2	502	6	1	10	
nordkap_s25_B	nordkap	25	B	US	Core destroyed	357	v519	0	0	500	918	406	-12	0.4423		15	67	4	14	18	11	13	12	3	250	4	1	8	
nordkap_s26_A	nordkap	26	A	US	Core destroyed	329	v519	0	0	500	720	216	-4	0.3		3	8	1	0	1	1	15	1	1	44	3	1	40	
nordkap_s26_B	nordkap	26	B	OPP	Titanium collected (tiebreak)	1000	v519	8568	8568	500	0	0	500		1.0	6	9	0	2	2	0		0	0		2	1	10	
nordkap_s27_A	nordkap	27	A	OPP	Core destroyed	481	v519	684	184	0	0	0	500		0.269	16	69	6	20	26	4	176	5	1	468	10	1	21	
nordkap_s27_B	nordkap	27	B	US	Core destroyed	189	v519	378	378	500	504	0	-4	0.0	1.0	2	7	1	2	3	1	20	2	1	120	3	1	19	
yulerune_s25_A	yulerune	25	A	US	Titanium collected (tiebreak)	1000	v519	0	0	500	2430	2430	500	1.0		10	39	4	8	12	2	19	5	1	240	0		11	
yulerune_s25_B	yulerune	25	B	US	Core destroyed	193	v519	0	0	500	504	0	-4	0.0		9	42	5	12	17	1	19	1	1	96	0		10	
yulerune_s26_A	yulerune	26	A	OPP	Core destroyed	203	v519	504	0	-4	0	0	500		0.0	8	43	2	5	7	1	19	1	0		0		9	
yulerune_s26_B	yulerune	26	B	OPP	Core destroyed	220	v519	504	0	-4	0	0	500		0.0	8	27	3	2	5	2	24	2	0		0		18	
yulerune_s27_A	yulerune	27	A	OPP	Core destroyed	293	v519	504	0	-4	270	0	230	0.0	0.0	8	37	4	10	14	1	19	2	1	252	0		11	
yulerune_s27_B	yulerune	27	B	OPP	Core destroyed	262	v519	504	0	-4	0	0	500		0.0	18	68	11	19	30	2	19	2	0		0		5	
atoll_s28_A	atoll	28	A	US	Core destroyed	494	v519	108	108	500	954	454	0	0.4759	1.0	4	16	2	7	9	2	281	6	1	204	5	3	6	
atoll_s28_B	atoll	28	B	OPP	Titanium collected (tiebreak)	1000	v519	702	254	52	0	0	500		0.3618	4	53	0	39	39	2	50	5	0		4	3	10	
atoll_s29_A	atoll	29	A	US	Core destroyed	191	v519	864	664	300	1152	652	0	0.566	0.7685	2	4	0	2	2	0		0	1	32	3	3	8	
atoll_s29_B	atoll	29	B	US	Core destroyed	193	v519	1206	1174	468	810	304	-6	0.3753	0.9735	2	4	0	1	1	0		1	1	103	4	3	16	
atoll_s30_A	atoll	30	A	OPP	Core destroyed	664	v519	4284	3784	0	306	306	500	1.0	0.8833	5	23	0	9	9	2	202	4	3	370	2	3	3	
atoll_s30_B	atoll	30	B	US	Core destroyed	446	v519	414	414	500	810	308	-2	0.3802	1.0	5	15	0	0	0	0		2	1	356	3	3	31	
drakkarfjord_s28_A	drakkarfjord	28	A	US	Core destroyed	151	v519	0	0	500	720	212	-8	0.2944		3	25	0	1	1	0		0	1	71	1	9	20	
drakkarfjord_s28_B	drakkarfjord	28	B	OPP	Core destroyed	504	v519	504	0	-4	0	0	500		0.0	10	118	1	12	13	2	72	3	0		1	9	24	
drakkarfjord_s29_A	drakkarfjord	29	A	US	Titanium collected (tiebreak)	1000	v519	0	0	500	324	324	500	1.0		8	161	0	62	62	1	91	3	2	121	10	9	10	
drakkarfjord_s29_B	drakkarfjord	29	B	US	Core destroyed	123	v519	0	0	500	504	0	-4	0.0		3	19	0	1	1	0		0	1	67	1	9	15	
drakkarfjord_s30_A	drakkarfjord	30	A	US	Core destroyed	141	v519	0	0	500	504	0	-4	0.0		3	24	0	4	4	1	65	1	1	83	1	9	15	
drakkarfjord_s30_B	drakkarfjord	30	B	OPP	Titanium collected (tiebreak)	1000	v519	0	0	500	2934	2728	294	0.9298		10	104	0	2	2	0		1	1	308	2	9	42	
glacierkeep_s28_A	glacierkeep	28	A	US	Core destroyed	337	v519	0	0	500	504	0	-4	0.0		3	27	0	5	5	1	43	1	1	172	2	5	42	
glacierkeep_s28_B	glacierkeep	28	B	US	Core destroyed	197	v519	0	0	500	504	0	-4	0.0		5	38	0	0	0	0		0	1	92	2	5	12	
glacierkeep_s29_A	glacierkeep	29	A	OPP	Core destroyed	869	v519	504	0	-4	954	954	500	1.0	0.0	8	92	1	21	22	1	28	1	1	79	2	5	9	
glacierkeep_s29_B	glacierkeep	29	B	US	Core destroyed	189	v519	0	0	500	504	0	-4	0.0		3	21	0	2	2	1	36	1	1	73	2	5	24	
glacierkeep_s30_A	glacierkeep	30	A	US	Core destroyed	171	v519	0	0	500	504	0	-4	0.0		3	26	0	0	0	0		1	1	115	2	5	12	
glacierkeep_s30_B	glacierkeep	30	B	US	Core destroyed	265	v519	0	0	500	1044	540	-4	0.5172		5	36	0	0	0	0		0	1	52	2	5	16	
midgard_s28_A	midgard	28	A	OPP	Titanium collected (tiebreak)	1000	v519	36	36	500	648	380	232	0.5864	1.0	8	38	1	10	11	2	34	3	1	736	0		43	
