file	team	kind	band	turns	tled	exec_sum	exec_max	over10k
off_ouroboros_hive_1.replay26	0	gunner	r250_499	250	0	0	0	0
off_ouroboros_hive_1.replay26	0	core	r500p	500	0	0	0	0
off_ouroboros_hive_1.replay26	1	core	r500p	500	0	0	0	0
off_ouroboros_hive_1.replay26	0	builder_bot	r500p	2979	0	0	0	0
off_ouroboros_hive_1.replay26	0	launcher	r500p	500	0	0	0	0
off_ouroboros_hive_1.replay26	1	gunner	r500p	3000	0	0	0	0
off_ouroboros_hive_1.replay26	0	sentinel	r500p	2500	0	0	0	0
off_ouroboros_hive_1.replay26	0	gunner	r500p	500	0	0	0	0
off_ouroboros_hive_1.replay26	1	builder_bot	r500p	66	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	core	r0_99	100	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	core	r0_99	100	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	builder_bot	r0_99	328	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	builder_bot	r0_99	417	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	gunner	r0_99	160	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	sentinel	r0_99	92	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	core	r100_249	150	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	core	r100_249	150	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	builder_bot	r100_249	416	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	builder_bot	r100_249	798	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	gunner	r100_249	718	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	sentinel	r100_249	150	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	core	r250_499	250	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	core	r250_499	250	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	builder_bot	r250_499	1325	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	gunner	r250_499	2250	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	sentinel	r250_499	250	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	builder_bot	r250_499	695	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	core	r500p	500	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	core	r500p	500	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	builder_bot	r500p	2500	0	0	0	0
off_ouroboros_nordkap_0.replay26	1	gunner	r500p	4500	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	sentinel	r500p	500	0	0	0	0
off_ouroboros_nordkap_0.replay26	0	builder_bot	r500p	1500	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	core	r0_99	100	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	core	r0_99	100	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	builder_bot	r0_99	328	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	builder_bot	r0_99	417	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	gunner	r0_99	160	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	sentinel	r0_99	92	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	core	r100_249	150	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	core	r100_249	150	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	builder_bot	r100_249	403	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	builder_bot	r100_249	782	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	gunner	r100_249	695	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	sentinel	r100_249	150	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	core	r250_499	250	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	core	r250_499	250	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	builder_bot	r250_499	1289	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	gunner	r250_499	2473	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	sentinel	r250_499	250	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	builder_bot	r250_499	732	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	core	r500p	500	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	core	r500p	500	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	builder_bot	r500p	1500	0	0	0	0
off_ouroboros_nordkap_1.replay26	1	gunner	r500p	5000	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	sentinel	r500p	500	0	0	0	0
off_ouroboros_nordkap_1.replay26	0	builder_bot	r500p	1450	0	0	0	0
