tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
atoll_s41_A	atoll	41	A	OPP	_v488beltbreak2	Core destroyed	861	0	4410	9210
atoll_s41_B	atoll	41	B	OPP	_v488beltbreak2	Core destroyed	413	0	1160	1260
atoll_s42_A	atoll	42	A	US	_v522floor	Core destroyed	266	0	1300	220
atoll_s42_B	atoll	42	B	US	_v522floor	Core destroyed	500	0	2460	570
atoll_s43_A	atoll	43	A	US	_v522floor	Core destroyed	135	0	640	170
atoll_s43_B	atoll	43	B	US	_v522floor	Core destroyed	234	0	1140	750
nordkap_s41_A	nordkap	41	A	US	_v522floor	Core destroyed	116	0	520	260
nordkap_s41_B	nordkap	41	B	US	_v522floor	Core destroyed	220	0	800	300
nordkap_s42_A	nordkap	42	A	US	_v522floor	Core destroyed	185	0	400	90
nordkap_s42_B	nordkap	42	B	OPP	_v488beltbreak2	Core destroyed	426	0	660	3330
nordkap_s43_A	nordkap	43	A	US	_v522floor	Core destroyed	104	0	240	0
nordkap_s43_B	nordkap	43	B	US	_v522floor	Core destroyed	129	0	570	110
