tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
rdv_nordkap_s101_A	nordkap	101	A	rdv	US	arm_rdv_only	Titanium collected (tiebreak)	1000	0	120	60
parent_nordkap_s101_B	nordkap	101	B	parent	OPP	_v488beltbreak2	Core destroyed	784	0	80	960
v526_nordkap_s101_B	nordkap	101	B	v526	OPP	_v488beltbreak2	Core destroyed	231	0	40	4140
tempo_nordkap_s101_B	nordkap	101	B	tempo	US	arm_tempo_only	Core destroyed	142	0	430	210
rdv_nordkap_s101_B	nordkap	101	B	rdv	OPP	_v488beltbreak2	Core destroyed	309	0	90	60
parent_nordkap_s102_A	nordkap	102	A	parent	US	_v525flip	Core destroyed	277	0	190	190
v526_nordkap_s102_A	nordkap	102	A	v526	US	_v526transit	Core destroyed	443	0	710	170
tempo_nordkap_s102_A	nordkap	102	A	tempo	US	arm_tempo_only	Core destroyed	557	0	2760	160
rdv_nordkap_s102_A	nordkap	102	A	rdv	US	arm_rdv_only	Core destroyed	198	0	590	60
parent_nordkap_s102_B	nordkap	102	B	parent	US	_v525flip	Core destroyed	129	0	570	110
v526_nordkap_s102_B	nordkap	102	B	v526	US	_v526transit	Core destroyed	235	0	840	630
tempo_nordkap_s102_B	nordkap	102	B	tempo	US	arm_tempo_only	Core destroyed	128	0	580	40
rdv_nordkap_s102_B	nordkap	102	B	rdv	US	arm_rdv_only	Core destroyed	365	0	190	90
parent_nordkap_s103_A	nordkap	103	A	parent	US	_v525flip	Core destroyed	108	0	420	60
v526_nordkap_s103_A	nordkap	103	A	v526	US	_v526transit	Core destroyed	437	0	260	190
tempo_nordkap_s103_A	nordkap	103	A	tempo	US	arm_tempo_only	Core destroyed	369	0	160	120
rdv_nordkap_s103_A	nordkap	103	A	rdv	OPP	_v488beltbreak2	Core destroyed	641	0	120	60
parent_nordkap_s103_B	nordkap	103	B	parent	OPP	_v488beltbreak2	Core destroyed	314	0	230	2620
v526_nordkap_s103_B	nordkap	103	B	v526	OPP	_v488beltbreak2	Core destroyed	211	0	40	3550
tempo_nordkap_s103_B	nordkap	103	B	tempo	US	arm_tempo_only	Core destroyed	97	0	430	0
rdv_nordkap_s103_B	nordkap	103	B	rdv	OPP	_v488beltbreak2	Core destroyed	428	0	1040	4980
parent_yulerune_s101_A	yulerune	101	A	parent	OPP	_v488beltbreak2	Core destroyed	673	0	270	0
v526_yulerune_s101_A	yulerune	101	A	v526	OPP	_v488beltbreak2	Core destroyed	717	0	440	1580
tempo_yulerune_s101_A	yulerune	101	A	tempo	US	arm_tempo_only	Core destroyed	689	0	1700	3110
rdv_yulerune_s101_A	yulerune	101	A	rdv	US	arm_rdv_only	Core destroyed	324	0	2010	0
parent_yulerune_s101_B	yulerune	101	B	parent	US	_v525flip	Core destroyed	95	0	270	0
v526_yulerune_s101_B	yulerune	101	B	v526	US	_v526transit	Core destroyed	136	0	250	0
tempo_yulerune_s101_B	yulerune	101	B	tempo	OPP	_v488beltbreak2	Core destroyed	457	0	150	0
rdv_yulerune_s101_B	yulerune	101	B	rdv	US	arm_rdv_only	Core destroyed	100	0	370	0
parent_yulerune_s102_A	yulerune	102	A	parent	US	_v525flip	Core destroyed	97	0	230	0
v526_yulerune_s102_A	yulerune	102	A	v526	US	_v526transit	Core destroyed	117	0	430	0
tempo_yulerune_s102_A	yulerune	102	A	tempo	US	arm_tempo_only	Core destroyed	103	0	410	0
rdv_yulerune_s102_A	yulerune	102	A	rdv	US	arm_rdv_only	Core destroyed	85	0	210	0
parent_yulerune_s102_B	yulerune	102	B	parent	US	_v525flip	Core destroyed	90	0	400	0
v526_yulerune_s102_B	yulerune	102	B	v526	US	_v526transit	Core destroyed	125	0	140	0
tempo_yulerune_s102_B	yulerune	102	B	tempo	US	arm_tempo_only	Core destroyed	137	0	490	0
rdv_yulerune_s102_B	yulerune	102	B	rdv	US	arm_rdv_only	Core destroyed	84	0	210	0
parent_yulerune_s103_A	yulerune	103	A	parent	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	250	3420
v526_yulerune_s103_A	yulerune	103	A	v526	US	_v526transit	Core destroyed	112	0	290	0
tempo_yulerune_s103_A	yulerune	103	A	tempo	OPP	_v488beltbreak2	Core destroyed	713	0	220	0
rdv_yulerune_s103_A	yulerune	103	A	rdv	US	arm_rdv_only	Titanium collected (tiebreak)	1000	0	4880	0
parent_yulerune_s103_B	yulerune	103	B	parent	US	_v525flip	Core destroyed	190	0	450	0
v526_yulerune_s103_B	yulerune	103	B	v526	US	_v526transit	Core destroyed	230	0	2150	0
tempo_yulerune_s103_B	yulerune	103	B	tempo	OPP	_v488beltbreak2	Core destroyed	457	0	150	0
rdv_yulerune_s103_B	yulerune	103	B	rdv	US	arm_rdv_only	Core destroyed	125	0	200	50
parent_antler_s101_A	antler	101	A	parent	US	_v525flip	Core destroyed	264	0	1860	160
v526_antler_s101_A	antler	101	A	v526	US	_v526transit	Core destroyed	372	0	1090	890
tempo_antler_s101_A	antler	101	A	tempo	US	arm_tempo_only	Core destroyed	227	0	1780	180
rdv_antler_s101_A	antler	101	A	rdv	US	arm_rdv_only	Core destroyed	334	0	2850	2820
parent_antler_s101_B	antler	101	B	parent	US	_v525flip	Core destroyed	178	0	440	100
v526_antler_s101_B	antler	101	B	v526	OPP	_v488beltbreak2	Core destroyed	184	0	290	1400
tempo_antler_s101_B	antler	101	B	tempo	US	arm_tempo_only	Core destroyed	345	0	850	330
rdv_antler_s101_B	antler	101	B	rdv	US	arm_rdv_only	Core destroyed	202	0	500	290
parent_antler_s102_A	antler	102	A	parent	OPP	_v488beltbreak2	Core destroyed	139	0	810	880
v526_antler_s102_A	antler	102	A	v526	OPP	_v488beltbreak2	Core destroyed	431	0	3060	2820
tempo_antler_s102_A	antler	102	A	tempo	US	arm_tempo_only	Core destroyed	107	0	490	500
rdv_antler_s102_A	antler	102	A	rdv	US	arm_rdv_only	Core destroyed	249	0	1420	580
parent_antler_s102_B	antler	102	B	parent	US	_v525flip	Core destroyed	229	0	1420	240
v526_antler_s102_B	antler	102	B	v526	US	_v526transit	Core destroyed	375	0	2800	360
tempo_antler_s102_B	antler	102	B	tempo	OPP	_v488beltbreak2	Core destroyed	217	0	1230	1740
rdv_antler_s102_B	antler	102	B	rdv	US	arm_rdv_only	Core destroyed	116	0	490	180
parent_antler_s103_A	antler	103	A	parent	OPP	_v488beltbreak2	Core destroyed	534	0	4380	2670
v526_antler_s103_A	antler	103	A	v526	US	_v526transit	Core destroyed	294	0	1440	770
tempo_antler_s103_A	antler	103	A	tempo	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	4940	7080
rdv_antler_s103_A	antler	103	A	rdv	OPP	_v488beltbreak2	Core destroyed	514	0	1760	3660
parent_antler_s103_B	antler	103	B	parent	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	2480	7300
v526_antler_s103_B	antler	103	B	v526	OPP	_v488beltbreak2	Core destroyed	107	0	260	740
tempo_antler_s103_B	antler	103	B	tempo	US	arm_tempo_only	Core destroyed	356	0	880	180
rdv_antler_s103_B	antler	103	B	rdv	OPP	_v488beltbreak2	Core destroyed	589	0	1550	140
parent_fjordgate_s101_A	fjordgate	101	A	parent	US	_v525flip	Core destroyed	133	0	620	170
v526_fjordgate_s101_A	fjordgate	101	A	v526	US	_v526transit	Core destroyed	325	0	1430	780
tempo_fjordgate_s101_A	fjordgate	101	A	tempo	OPP	_v488beltbreak2	Core destroyed	173	0	550	1450
rdv_fjordgate_s101_A	fjordgate	101	A	rdv	US	arm_rdv_only	Core destroyed	133	0	620	170
parent_fjordgate_s101_B	fjordgate	101	B	parent	OPP	_v488beltbreak2	Core destroyed	453	0	170	0
v526_fjordgate_s101_B	fjordgate	101	B	v526	US	_v526transit	Core destroyed	233	0	390	0
tempo_fjordgate_s101_B	fjordgate	101	B	tempo	US	arm_tempo_only	Core destroyed	257	0	930	1080
rdv_fjordgate_s101_B	fjordgate	101	B	rdv	US	arm_rdv_only	Core destroyed	492	0	2650	890
parent_fjordgate_s102_A	fjordgate	102	A	parent	US	_v525flip	Core destroyed	235	0	1140	450
v526_fjordgate_s102_A	fjordgate	102	A	v526	OPP	_v488beltbreak2	Core destroyed	161	0	400	380
tempo_fjordgate_s102_A	fjordgate	102	A	tempo	OPP	_v488beltbreak2	Core destroyed	106	0	0	890
rdv_fjordgate_s102_A	fjordgate	102	A	rdv	US	arm_rdv_only	Core destroyed	234	0	960	280
parent_fjordgate_s102_B	fjordgate	102	B	parent	US	_v525flip	Core destroyed	172	0	810	100
v526_fjordgate_s102_B	fjordgate	102	B	v526	US	_v526transit	Core destroyed	409	0	1070	1120
tempo_fjordgate_s102_B	fjordgate	102	B	tempo	OPP	_v488beltbreak2	Core destroyed	424	0	50	430
rdv_fjordgate_s102_B	fjordgate	102	B	rdv	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	60	2470
parent_fjordgate_s103_A	fjordgate	103	A	parent	OPP	_v488beltbreak2	Core destroyed	330	0	570	1600
v526_fjordgate_s103_A	fjordgate	103	A	v526	OPP	_v488beltbreak2	Core destroyed	125	0	50	570
tempo_fjordgate_s103_A	fjordgate	103	A	tempo	US	arm_tempo_only	Titanium collected (tiebreak)	1000	0	7170	2470
rdv_fjordgate_s103_A	fjordgate	103	A	rdv	OPP	_v488beltbreak2	Core destroyed	95	0	20	520
parent_fjordgate_s103_B	fjordgate	103	B	parent	OPP	_v488beltbreak2	Core destroyed	240	0	90	1690
v526_fjordgate_s103_B	fjordgate	103	B	v526	OPP	_v488beltbreak2	Core destroyed	721	0	1660	3950
tempo_fjordgate_s103_B	fjordgate	103	B	tempo	OPP	_v488beltbreak2	Core destroyed	128	0	480	760
rdv_fjordgate_s103_B	fjordgate	103	B	rdv	US	arm_rdv_only	Core destroyed	162	0	930	290
parent_midgard_s101_A	midgard	101	A	parent	OPP	_v488beltbreak2	Core destroyed	306	0	590	1370
v526_midgard_s101_A	midgard	101	A	v526	US	_v526transit	Core destroyed	253	0	1470	730
tempo_midgard_s101_A	midgard	101	A	tempo	US	arm_tempo_only	Core destroyed	366	0	2640	780
rdv_midgard_s101_A	midgard	101	A	rdv	US	arm_rdv_only	Titanium collected (tiebreak)	1000	0	780	630
parent_midgard_s101_B	midgard	101	B	parent	US	_v525flip	Core destroyed	561	0	6850	4630
v526_midgard_s101_B	midgard	101	B	v526	OPP	_v488beltbreak2	Core destroyed	625	0	790	580
tempo_midgard_s101_B	midgard	101	B	tempo	OPP	_v488beltbreak2	Core destroyed	959	0	680	2690
rdv_midgard_s101_B	midgard	101	B	rdv	OPP	_v488beltbreak2	Core destroyed	389	0	490	1290
parent_midgard_s102_A	midgard	102	A	parent	OPP	_v488beltbreak2	Core destroyed	465	0	800	1620
v526_midgard_s102_A	midgard	102	A	v526	US	_v526transit	Core destroyed	212	0	940	810
tempo_midgard_s102_A	midgard	102	A	tempo	US	arm_tempo_only	Core destroyed	277	0	2680	1100
rdv_midgard_s102_A	midgard	102	A	rdv	OPP	_v488beltbreak2	Core destroyed	223	0	660	2220
parent_midgard_s102_B	midgard	102	B	parent	OPP	_v488beltbreak2	Core destroyed	212	0	550	1960
v526_midgard_s102_B	midgard	102	B	v526	OPP	_v488beltbreak2	Core destroyed	603	0	820	1870
tempo_midgard_s102_B	midgard	102	B	tempo	US	arm_tempo_only	Core destroyed	169	0	1260	550
rdv_midgard_s102_B	midgard	102	B	rdv	OPP	_v488beltbreak2	Core destroyed	281	0	780	600
parent_midgard_s103_A	midgard	103	A	parent	OPP	_v488beltbreak2	Core destroyed	845	0	640	670
v526_midgard_s103_A	midgard	103	A	v526	US	_v526transit	Core destroyed	143	0	1090	760
tempo_midgard_s103_A	midgard	103	A	tempo	OPP	_v488beltbreak2	Core destroyed	662	0	690	2240
rdv_midgard_s103_A	midgard	103	A	rdv	OPP	_v488beltbreak2	Core destroyed	429	0	2450	1610
parent_midgard_s103_B	midgard	103	B	parent	US	_v525flip	Titanium collected (tiebreak)	1000	0	690	560
v526_midgard_s103_B	midgard	103	B	v526	US	_v526transit	Core destroyed	373	0	1430	470
tempo_midgard_s103_B	midgard	103	B	tempo	OPP	_v488beltbreak2	Core destroyed	177	0	500	1910
rdv_midgard_s103_B	midgard	103	B	rdv	OPP	_v488beltbreak2	Core destroyed	477	0	550	660
parent_atoll_s104_A	atoll	104	A	parent	OPP	_v488beltbreak2	Core destroyed	215	0	310	1020
v526_atoll_s104_A	atoll	104	A	v526	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	260	440
tempo_atoll_s104_A	atoll	104	A	tempo	US	arm_tempo_only	Core destroyed	162	0	890	120
rdv_atoll_s104_A	atoll	104	A	rdv	US	arm_rdv_only	Core destroyed	518	0	3530	2550
parent_atoll_s104_B	atoll	104	B	parent	OPP	_v488beltbreak2	Core destroyed	201	0	1390	970
v526_atoll_s104_B	atoll	104	B	v526	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	430	2330
tempo_atoll_s104_B	atoll	104	B	tempo	US	arm_tempo_only	Core destroyed	564	0	2780	770
rdv_atoll_s104_B	atoll	104	B	rdv	OPP	_v488beltbreak2	Core destroyed	400	0	870	1970
parent_atoll_s105_A	atoll	105	A	parent	OPP	_v488beltbreak2	Core destroyed	373	0	230	230
v526_atoll_s105_A	atoll	105	A	v526	US	_v526transit	Core destroyed	281	0	1340	120
tempo_atoll_s105_A	atoll	105	A	tempo	OPP	_v488beltbreak2	Core destroyed	197	0	390	960
rdv_atoll_s105_A	atoll	105	A	rdv	US	arm_rdv_only	Core destroyed	300	0	1470	100
parent_atoll_s105_B	atoll	105	B	parent	OPP	_v488beltbreak2	Core destroyed	522	0	2550	2580
v526_atoll_s105_B	atoll	105	B	v526	OPP	_v488beltbreak2	Core destroyed	176	0	320	840
tempo_atoll_s105_B	atoll	105	B	tempo	US	arm_tempo_only	Titanium collected (tiebreak)	1000	0	4980	4970
rdv_atoll_s105_B	atoll	105	B	rdv	OPP	_v488beltbreak2	Core destroyed	554	0	940	6350
parent_atoll_s106_A	atoll	106	A	parent	OPP	_v488beltbreak2	Core destroyed	343	0	1200	3890
v526_atoll_s106_A	atoll	106	A	v526	OPP	_v488beltbreak2	Core destroyed	280	0	300	1270
tempo_atoll_s106_A	atoll	106	A	tempo	US	arm_tempo_only	Core destroyed	379	0	1080	50
rdv_atoll_s106_A	atoll	106	A	rdv	US	arm_rdv_only	Core destroyed	398	0	2800	140
parent_atoll_s106_B	atoll	106	B	parent	OPP	_v488beltbreak2	Core destroyed	208	0	360	1010
v526_atoll_s106_B	atoll	106	B	v526	US	_v526transit	Core destroyed	195	0	990	560
tempo_atoll_s106_B	atoll	106	B	tempo	OPP	_v488beltbreak2	Core destroyed	339	0	950	890
rdv_atoll_s106_B	atoll	106	B	rdv	US	arm_rdv_only	Titanium collected (tiebreak)	1000	0	2700	2610
parent_drakkarfjord_s104_A	drakkarfjord	104	A	parent	US	_v525flip	Core destroyed	141	0	670	80
v526_drakkarfjord_s104_A	drakkarfjord	104	A	v526	US	_v526transit	Core destroyed	317	0	1280	160
tempo_drakkarfjord_s104_A	drakkarfjord	104	A	tempo	US	arm_tempo_only	Core destroyed	180	0	390	0
rdv_drakkarfjord_s104_A	drakkarfjord	104	A	rdv	US	arm_rdv_only	Core destroyed	89	0	340	0
parent_drakkarfjord_s104_B	drakkarfjord	104	B	parent	US	_v525flip	Core destroyed	125	0	360	0
v526_drakkarfjord_s104_B	drakkarfjord	104	B	v526	US	_v526transit	Core destroyed	320	0	1880	0
tempo_drakkarfjord_s104_B	drakkarfjord	104	B	tempo	US	arm_tempo_only	Core destroyed	238	0	870	0
rdv_drakkarfjord_s104_B	drakkarfjord	104	B	rdv	US	arm_rdv_only	Titanium collected (tiebreak)	1000	0	330	0
parent_drakkarfjord_s105_A	drakkarfjord	105	A	parent	US	_v525flip	Core destroyed	106	0	410	0
v526_drakkarfjord_s105_A	drakkarfjord	105	A	v526	US	_v526transit	Core destroyed	273	0	160	0
tempo_drakkarfjord_s105_A	drakkarfjord	105	A	tempo	US	arm_tempo_only	Core destroyed	265	0	150	0
rdv_drakkarfjord_s105_A	drakkarfjord	105	A	rdv	US	arm_rdv_only	Core destroyed	88	0	270	0
parent_drakkarfjord_s105_B	drakkarfjord	105	B	parent	US	_v525flip	Core destroyed	153	0	330	0
v526_drakkarfjord_s105_B	drakkarfjord	105	B	v526	US	_v526transit	Core destroyed	273	0	1130	0
tempo_drakkarfjord_s105_B	drakkarfjord	105	B	tempo	US	arm_tempo_only	Titanium collected (tiebreak)	1000	0	1430	0
rdv_drakkarfjord_s105_B	drakkarfjord	105	B	rdv	US	arm_rdv_only	Core destroyed	101	0	280	0
parent_drakkarfjord_s106_A	drakkarfjord	106	A	parent	US	_v525flip	Core destroyed	116	0	360	90
v526_drakkarfjord_s106_A	drakkarfjord	106	A	v526	US	_v526transit	Core destroyed	189	0	150	0
tempo_drakkarfjord_s106_A	drakkarfjord	106	A	tempo	US	arm_tempo_only	Core destroyed	189	0	150	0
rdv_drakkarfjord_s106_A	drakkarfjord	106	A	rdv	US	arm_rdv_only	Core destroyed	92	0	330	0
parent_drakkarfjord_s106_B	drakkarfjord	106	B	parent	US	_v525flip	Core destroyed	383	0	800	0
v526_drakkarfjord_s106_B	drakkarfjord	106	B	v526	US	_v526transit	Titanium collected (tiebreak)	1000	0	8320	0
tempo_drakkarfjord_s106_B	drakkarfjord	106	B	tempo	US	arm_tempo_only	Core destroyed	109	0	160	0
rdv_drakkarfjord_s106_B	drakkarfjord	106	B	rdv	OPP	_v488beltbreak2	Core destroyed	521	0	240	0
parent_glacierkeep_s104_A	glacierkeep	104	A	parent	US	_v525flip	Core destroyed	128	0	340	0
v526_glacierkeep_s104_A	glacierkeep	104	A	v526	US	_v526transit	Core destroyed	205	0	0	0
tempo_glacierkeep_s104_A	glacierkeep	104	A	tempo	US	arm_tempo_only	Core destroyed	149	0	10	0
rdv_glacierkeep_s104_A	glacierkeep	104	A	rdv	US	arm_rdv_only	Core destroyed	355	0	2440	150
parent_glacierkeep_s104_B	glacierkeep	104	B	parent	US	_v525flip	Titanium collected (tiebreak)	1000	0	430	0
v526_glacierkeep_s104_B	glacierkeep	104	B	v526	US	_v526transit	Core destroyed	219	0	710	0
tempo_glacierkeep_s104_B	glacierkeep	104	B	tempo	US	arm_tempo_only	Core destroyed	257	0	0	0
rdv_glacierkeep_s104_B	glacierkeep	104	B	rdv	US	arm_rdv_only	Core destroyed	245	0	0	0
parent_glacierkeep_s105_A	glacierkeep	105	A	parent	US	_v525flip	Core destroyed	136	0	300	0
v526_glacierkeep_s105_A	glacierkeep	105	A	v526	US	_v526transit	Titanium collected (tiebreak)	1000	0	10	0
tempo_glacierkeep_s105_A	glacierkeep	105	A	tempo	US	arm_tempo_only	Core destroyed	500	0	2790	0
rdv_glacierkeep_s105_A	glacierkeep	105	A	rdv	OPP	_v488beltbreak2	Core destroyed	956	0	310	1060
parent_glacierkeep_s105_B	glacierkeep	105	B	parent	US	_v525flip	Core destroyed	285	0	110	0
v526_glacierkeep_s105_B	glacierkeep	105	B	v526	US	_v526transit	Core destroyed	301	0	0	0
tempo_glacierkeep_s105_B	glacierkeep	105	B	tempo	US	arm_tempo_only	Core destroyed	353	0	0	0
rdv_glacierkeep_s105_B	glacierkeep	105	B	rdv	OPP	_v488beltbreak2	Harvesters (tiebreak)	1000	0	0	0
