r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	62	14	40	1	4	0	0	0	0	5	0	0	0	0
30	500	500	72	14	50	1	4	0	0	0	0	5	1	0	0	0
31	500	500	76	14	50	11	4	0	0	0	0	5	1	0	0	0
32	500	500	86	14	60	4	4	0	0	0	0	5	1	0	0	0
33	500	500	80	14	60	4	4	0	0	0	0	5	1	0	0	0
34	500	500	90	14	70	4	4	0	0	0	0	5	0	0	0	0
35	500	500	100	14	70	14	4	0	0	0	0	5	1	0	0	0
36	500	500	104	14	80	0	4	0	0	0	0	5	1	0	0	0
37	500	500	104	14	80	0	4	0	0	0	0	5	0	0	0	0
38	500	500	104	24	90	0	4	0	0	0	0	5	1	0	0	0
39	500	500	47	24	90	10	4	0	1	0	0	5	1	0	0	1
40	500	500	50	24	100	3	4	0	1	0	0	5	1	0	0	1
41	500	500	50	24	100	3	4	0	1	0	0	5	0	0	0	0
42	500	500	60	24	110	3	4	0	1	0	0	5	1	0	0	1
43	500	500	63	24	110	13	4	0	1	0	0	5	1	0	0	1
44	500	500	73	24	120	6	4	0	1	0	0	5	0	0	0	1
45	500	500	73	24	120	6	4	0	1	0	0	5	1	0	0	0
46	500	500	83	24	130	6	4	0	1	0	0	5	1	0	0	1
47	500	500	19	24	130	16	4	0	2	0	0	5	0	0	0	1
48	500	500	29	14	140	5	8	0	2	0	0	5	1	0	0	1
49	500	500	19	24	140	5	8	0	2	0	0	5	0	0	0	1
50	500	500	29	14	150	5	8	0	2	0	0	5	0	0	0	1
51	500	500	29	24	150	15	8	0	2	0	0	5	0	0	0	1
52	500	500	39	14	160	1	8	0	2	0	0	5	0	0	0	0
53	500	500	29	24	160	11	8	10	2	0	0	5	0	0	0	0
54	500	500	39	14	170	14	8	20	2	0	0	5	0	0	0	0
55	500	500	39	24	170	27	8	30	2	0	0	5	0	0	0	0
56	500	500	49	14	180	15	13	40	2	0	0	5	0	0	0	0
57	500	500	39	24	180	18	13	50	2	0	0	5	0	0	0	0
58	500	500	49	14	190	22	9	60	2	0	0	5	0	0	0	0
59	500	500	49	24	190	25	19	70	2	0	0	5	0	0	0	0
60	500	500	59	14	200	23	14	80	2	0	0	5	0	0	0	0
61	500	500	49	24	200	23	24	90	2	0	0	5	0	0	0	0
62	500	500	59	24	210	33	14	100	2	0	0	5	0	0	0	0
63	500	500	62	24	210	36	24	110	2	0	0	5	0	0	0	0
64	500	500	72	24	220	56	14	130	2	0	0	5	1	0	0	0
65	500	500	65	24	220	66	24	150	2	0	0	5	1	0	0	0
66	500	500	75	24	230	76	14	160	2	0	0	5	1	0	0	0
67	500	500	83	24	230	48	24	180	2	0	0	5	1	0	0	0
68	500	500	91	24	240	68	14	200	2	0	0	5	1	0	0	0
69	500	500	89	24	240	61	24	210	2	0	0	5	1	0	0	0
70	500	500	97	24	250	71	14	220	2	0	0	5	1	0	0	0
71	500	500	105	24	250	74	24	230	2	0	0	5	1	0	0	0
72	500	500	62	24	260	84	24	240	2	0	1	5	1	0	1	0
73	500	500	60	24	260	2	24	240	2	0	1	5	1	0	1	0
74	500	500	70	24	270	12	14	250	2	0	1	5	0	0	1	0
75	500	500	80	24	270	24	4	260	2	0	1	5	1	0	1	0
76	500	500	90	24	280	22	6	270	2	0	1	5	1	0	1	0
77	500	500	90	24	280	4	16	270	2	0	1	5	1	0	1	0
78	500	500	98	24	290	14	16	280	2	0	1	5	1	0	1	0
79	500	500	106	24	290	26	16	290	2	0	1	5	1	0	1	0
80	500	500	114	24	300	28	24	300	2	0	1	5	1	0	1	0
81	500	500	112	24	300	20	24	300	2	0	1	5	1	0	1	0
82	500	500	120	24	310	30	24	310	2	0	1	5	1	0	1	0
83	500	500	128	24	310	42	24	320	2	0	1	5	1	0	1	0
84	500	500	56	24	320	52	24	330	3	0	1	5	1	1	1	0
85	500	482	54	14	320	44	24	330	3	0	1	5	1	1	1	0
86	500	482	34	44	330	54	24	340	3	0	1	5	1	1	1	0
87	500	464	26	52	330	66	24	350	3	0	1	5	1	1	1	0
88	500	464	26	62	340	21	24	360	3	0	1	5	1	1	1	0
89	500	446	16	62	340	5	24	360	3	0	1	5	1	1	1	0
90	500	446	26	62	350	15	24	370	3	0	1	5	1	1	1	0
91	500	428	26	62	350	27	24	380	3	0	1	5	1	1	1	0
92	500	428	26	72	360	19	24	380	3	0	1	5	1	1	1	0
93	500	410	16	72	360	19	24	380	3	0	1	5	1	1	1	0
94	500	410	26	72	370	21	24	390	3	0	1	5	1	1	1	0
95	500	392	26	72	370	40	24	400	3	0	1	5	1	1	1	0
96	500	392	26	82	380	41	24	410	3	0	1	5	1	1	1	0
97	500	374	16	82	380	40	24	410	3	0	1	5	1	1	1	0
98	500	374	26	82	390	41	24	420	3	0	1	5	1	1	1	0
99	500	356	26	82	390	61	24	430	3	0	1	5	1	1	1	0
100	500	360	26	92	400	52	14	430	3	0	1	5	0	1	1	0
101	500	346	16	92	400	41	24	430	3	0	1	5	0	1	1	0
102	500	350	26	92	410	42	14	440	3	0	1	4	0	1	1	1
103	500	336	26	82	410	43	24	450	3	0	1	4	0	1	1	1
104	500	340	26	92	420	43	24	460	3	0	1	4	0	1	1	1
105	500	326	16	82	420	41	24	460	3	0	1	4	0	1	1	1
106	500	330	26	82	430	41	24	470	3	0	1	4	0	1	1	1
107	500	316	26	72	430	59	24	480	3	0	1	4	0	1	1	1
108	500	320	26	82	440	52	24	490	3	0	1	4	0	1	1	1
109	500	306	16	72	440	51	24	490	3	0	1	4	0	1	1	1
110	500	310	26	72	450	44	24	500	3	0	1	4	0	1	1	1
111	500	296	26	62	450	63	24	510	3	0	1	4	0	1	1	0
112	500	300	26	72	460	72	24	520	3	0	1	4	0	1	1	1
113	500	286	16	62	460	71	24	520	3	0	1	4	0	1	1	1
114	500	290	26	62	470	80	24	530	3	0	1	4	0	1	1	1
115	500	276	26	52	470	99	24	540	3	0	1	4	0	1	1	0
116	500	284	26	62	480	107	24	550	3	0	1	4	0	1	1	1
117	500	274	16	52	480	105	24	550	3	0	1	4	0	1	1	1
118	500	282	26	52	490	105	24	560	3	0	1	4	0	1	1	1
119	500	272	26	42	490	123	24	570	3	0	1	4	0	1	1	0
120	500	280	26	52	500	131	24	580	3	0	1	4	0	1	1	1
121	500	270	16	52	500	121	24	580	3	0	1	4	0	1	1	1
122	500	278	26	52	510	129	24	590	3	0	1	4	0	1	1	0
123	500	268	26	52	510	147	24	600	3	0	1	4	0	1	1	1
124	500	276	26	62	520	66	24	610	3	0	1	4	0	1	1	1
125	482	266	16	62	520	64	14	610	3	0	1	4	0	1	1	0
126	482	274	26	62	530	56	30	620	3	0	1	4	0	1	1	0
127	464	264	26	52	530	58	36	630	3	0	1	4	0	1	1	0
128	464	272	26	62	540	50	52	640	3	0	1	4	0	1	1	0
129	446	262	16	62	540	40	50	640	3	0	1	4	0	1	1	0
130	446	270	26	62	550	38	60	650	3	0	1	4	0	1	1	0
131	428	260	26	62	550	56	50	660	3	0	1	4	0	1	1	0
132	428	268	26	72	560	54	60	670	3	0	1	4	0	1	1	0
133	410	258	16	72	560	52	50	670	3	0	1	4	0	1	1	0
134	410	266	26	72	570	50	60	680	3	0	1	4	0	1	1	0
135	392	256	26	72	570	68	50	690	3	0	1	4	0	1	1	0
136	392	264	26	82	580	66	60	700	3	0	1	4	0	1	1	0
137	374	254	16	82	580	64	50	700	3	0	1	4	0	1	1	0
138	374	262	26	82	590	62	60	710	3	0	1	4	0	1	1	0
139	356	252	26	82	590	80	50	720	3	0	1	4	0	1	1	0
140	356	260	26	92	600	78	60	730	3	0	1	4	0	1	1	0
141	338	250	16	92	600	76	50	730	3	0	1	4	0	1	1	0
142	338	258	26	92	610	74	60	740	3	0	1	4	0	1	1	0
143	320	248	26	92	610	92	50	750	3	0	1	4	0	1	1	0
144	320	256	26	102	620	90	60	760	3	0	1	4	0	1	1	0
145	302	246	16	102	620	88	50	760	3	0	1	4	0	1	1	0
146	302	254	26	102	630	86	60	770	3	0	1	4	0	1	1	0
147	284	244	26	102	630	104	50	780	3	0	1	4	0	1	1	0
148	284	252	26	112	640	102	60	790	3	0	1	4	0	1	1	0
149	266	242	16	112	640	100	50	790	3	0	1	4	0	1	1	0
150	266	250	26	112	650	98	60	800	3	0	1	4	0	1	1	0
151	248	240	26	112	650	116	50	810	3	0	1	4	0	1	1	0
152	248	248	26	122	660	114	60	820	3	0	1	4	0	1	1	0
153	230	238	16	122	660	112	50	820	3	0	1	4	0	1	1	0
154	230	246	26	122	670	110	60	830	3	0	1	4	0	1	1	0
155	212	236	26	122	670	128	50	840	3	0	1	4	0	1	1	0
156	212	244	26	132	680	126	60	850	3	0	1	4	0	1	1	0
157	194	234	16	132	680	123	50	850	3	0	1	4	0	1	1	0
158	194	242	26	132	690	120	60	860	3	0	1	4	0	1	1	0
159	176	232	26	132	690	137	50	870	3	0	1	4	0	1	1	0
160	176	240	26	142	700	135	60	880	3	0	1	4	0	1	1	0
161	158	230	16	142	700	133	50	880	3	0	1	4	0	1	1	0
162	158	238	26	142	710	131	60	890	3	0	1	4	0	1	1	0
163	140	228	26	142	710	149	50	900	3	0	1	4	0	1	1	0
164	140	236	26	152	720	147	60	910	3	0	1	4	0	1	1	0
165	122	226	26	142	720	145	50	910	3	0	1	4	0	1	1	0
166	122	234	26	152	730	143	60	920	3	0	1	4	0	1	1	0
167	104	224	36	142	730	161	50	930	3	0	1	4	0	1	1	0
168	104	232	26	162	740	70	60	940	3	0	1	4	0	1	1	0
169	86	222	26	152	740	68	50	940	3	0	1	4	0	1	1	0
170	86	230	36	152	750	66	60	950	3	0	1	4	0	1	1	0
171	68	220	46	142	750	84	50	960	3	0	1	4	0	1	1	0
172	68	228	26	172	760	82	60	970	3	0	1	4	0	1	1	0
173	50	218	26	162	760	80	50	970	3	0	1	4	0	1	1	0
174	50	226	36	162	770	78	60	980	3	0	1	4	0	1	1	0
175	32	216	46	152	770	96	50	990	3	0	1	4	0	1	1	0
176	32	224	56	152	780	94	60	1000	3	0	1	4	0	1	1	0
177	14	214	56	142	780	92	50	1000	3	0	1	4	0	1	1	0
178	14	222	36	172	790	90	60	1010	3	0	1	4	0	1	1	0
179	0	212	46	162	790	108	50	1020	3	0	1	4	0	1	1	0
