r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	33	24	120	37	60	120	2	0	1	4	0	0	1	1
30	500	500	33	24	120	47	60	130	2	0	1	4	0	0	1	1
31	500	500	43	14	120	50	60	130	2	0	1	4	0	0	1	0
32	500	500	33	14	120	2	60	130	2	0	1	4	0	0	1	0
33	500	500	43	14	140	12	60	140	2	0	1	4	0	0	1	0
34	500	500	33	14	140	22	60	150	2	0	1	4	0	0	1	1
35	500	500	33	24	140	32	60	150	2	0	1	4	0	0	1	0
36	500	500	33	14	140	32	60	150	2	0	1	4	0	0	1	1
37	500	500	43	24	160	42	60	160	2	0	1	4	0	0	1	0
38	500	500	43	14	160	52	60	170	2	0	1	4	0	0	1	1
39	500	500	43	24	160	55	60	170	2	0	1	4	0	0	1	1
40	500	500	43	14	160	0	60	170	2	0	1	4	0	0	1	1
41	500	500	53	24	180	10	60	180	2	0	1	4	0	0	1	0
42	500	500	5	14	180	13	60	190	2	0	1	4	0	0	1	1
43	500	500	15	14	180	16	60	190	2	0	1	4	0	0	1	2
44	500	500	15	14	180	9	60	190	2	0	1	4	0	0	1	2
45	500	500	35	14	200	12	60	200	2	0	1	4	0	0	1	2
46	500	500	25	24	200	15	60	210	2	0	1	4	0	0	1	1
47	500	500	35	24	200	25	50	210	2	0	1	4	1	0	1	2
48	500	500	28	24	200	6	60	210	2	0	1	4	1	0	1	1
49	500	500	41	24	220	16	50	220	2	0	1	4	1	0	1	2
50	500	500	41	24	220	15	54	230	2	0	1	4	0	0	1	1
51	500	500	51	24	220	25	44	230	2	0	1	3	0	0	1	2
52	500	500	51	24	220	5	57	230	2	0	1	3	0	0	1	2
53	500	500	71	24	240	13	47	240	2	0	1	3	0	0	1	1
54	500	500	2	24	240	14	47	250	3	0	1	3	0	0	1	2
55	500	500	12	24	240	24	37	250	3	0	1	3	0	0	1	2
56	500	500	12	24	240	3	49	250	3	0	1	3	0	0	1	2
57	500	500	32	24	260	13	49	260	3	0	1	3	0	0	1	2
58	500	500	32	24	260	12	49	270	3	0	1	3	0	0	1	2
59	500	500	42	24	260	28	49	280	3	0	1	3	0	0	1	2
60	500	500	42	24	260	23	60	290	3	0	1	3	0	0	1	2
61	500	500	62	24	280	39	60	310	3	0	1	3	0	0	1	2
62	500	500	62	24	280	55	60	330	3	0	1	3	0	0	1	2
63	500	500	72	24	280	71	60	340	3	0	1	3	0	0	1	2
64	500	500	22	24	280	77	60	350	3	0	1	3	0	0	1	2
65	500	500	22	24	280	83	60	360	3	0	1	3	0	0	1	2
66	500	500	15	24	280	89	60	370	3	0	1	3	0	0	1	2
67	500	500	25	14	280	92	60	370	3	0	1	3	0	0	1	2
68	500	500	15	24	280	83	60	370	3	0	1	3	0	0	1	2
69	500	500	15	4	280	91	60	380	3	0	1	3	0	0	1	2
70	500	500	15	4	280	109	60	400	3	0	1	3	0	0	1	2
71	500	500	25	4	280	117	60	400	3	0	1	3	0	0	1	2
72	500	500	5	7	280	57	60	410	3	0	1	3	0	0	1	1
73	482	500	5	7	280	75	50	430	3	0	1	3	0	0	1	1
74	482	500	5	7	280	73	60	440	3	0	1	3	0	0	1	1
75	464	500	15	7	280	81	50	440	3	0	1	3	0	0	1	1
76	464	500	15	7	280	69	60	440	3	0	1	3	0	0	1	1
77	446	500	15	7	280	30	50	450	3	0	1	3	0	0	1	1
78	446	500	15	7	280	33	60	470	3	0	1	3	0	0	1	1
79	428	500	25	7	280	43	50	470	3	0	1	3	0	0	1	1
80	428	500	12	10	280	43	60	480	3	0	1	3	0	0	1	1
81	410	500	12	10	280	63	50	500	3	0	1	3	0	0	1	1
82	410	500	12	0	280	63	60	510	3	0	1	3	0	0	1	1
83	392	500	22	0	280	73	50	510	3	0	1	3	0	0	1	1
84	392	500	12	10	280	63	60	510	3	0	1	3	0	0	1	1
85	374	500	12	10	280	73	50	520	3	0	1	3	0	0	1	1
86	374	500	12	0	280	36	60	540	3	0	1	3	0	0	1	1
87	356	500	22	0	280	45	50	540	3	0	1	3	0	0	1	1
88	356	500	12	0	280	44	60	550	3	0	1	3	0	0	1	1
89	338	500	12	0	280	63	50	570	3	0	1	3	0	0	1	1
90	338	500	12	0	280	72	60	590	3	0	1	3	0	0	1	1
91	320	500	22	0	280	81	50	590	3	0	1	3	0	0	1	1
92	320	500	12	0	280	70	60	590	3	0	1	3	0	0	1	1
93	302	500	12	0	280	43	50	610	3	0	1	3	0	0	1	1
94	302	500	12	0	280	53	60	630	3	0	1	3	0	0	1	1
95	284	500	22	0	280	73	50	640	3	0	1	3	0	0	1	1
96	284	500	12	0	280	63	60	640	3	0	1	3	0	0	1	1
97	266	500	12	0	280	83	50	660	3	0	1	3	0	0	1	1
98	266	500	12	0	280	21	60	680	3	0	1	3	0	0	1	1
99	248	500	22	0	280	41	50	690	3	0	1	3	0	0	1	1
100	248	500	5	0	280	31	60	690	3	0	1	3	0	0	1	1
101	230	500	5	0	280	51	50	710	3	0	1	3	0	0	1	1
102	230	500	5	0	280	66	55	730	3	0	1	3	0	0	1	1
103	212	500	15	0	280	81	50	740	3	0	1	3	0	0	1	1
104	212	500	8	0	280	71	60	740	3	0	1	3	0	0	1	1
105	194	500	8	0	280	91	50	760	3	0	1	3	0	0	1	1
106	194	500	1	0	280	101	60	780	3	0	1	3	0	0	1	1
107	176	500	11	0	280	121	50	790	3	0	1	3	0	0	1	1
108	176	500	4	0	280	111	60	790	3	0	1	3	0	0	1	1
109	158	500	4	0	280	121	50	800	3	0	1	3	0	0	1	1
110	158	500	4	0	280	131	60	820	3	0	1	3	0	0	1	1
111	140	500	14	0	280	151	50	830	3	0	1	3	0	0	1	1
112	140	500	7	0	280	65	60	830	3	0	1	3	0	0	1	1
113	122	500	7	0	280	85	50	850	3	0	1	3	0	0	1	1
114	122	500	7	0	280	95	60	870	3	0	1	3	0	0	1	1
115	104	500	17	0	280	105	50	870	3	0	1	3	0	0	1	1
116	104	500	12	5	280	105	60	880	3	0	1	3	0	0	1	1
117	86	500	12	5	280	115	50	890	3	0	1	3	0	0	1	1
118	86	500	12	5	280	115	60	900	3	0	1	3	0	0	1	1
119	68	500	22	5	280	125	50	900	3	0	1	3	0	0	1	1
120	68	500	12	15	280	60	60	900	3	0	1	3	0	0	1	1
121	50	500	12	15	280	79	46	920	3	0	1	3	0	0	1	1
122	50	500	12	15	280	85	56	940	3	0	1	3	0	0	1	1
123	32	500	22	15	280	91	46	940	3	0	1	3	0	0	1	1
124	32	500	13	24	280	87	56	950	3	0	1	3	0	0	1	1
125	14	500	13	24	280	93	50	960	3	0	1	3	0	0	1	1
126	14	500	13	24	280	93	60	970	3	0	1	3	0	0	1	1
127	0	500	23	24	280	103	50	970	3	0	1	3	0	0	1	1
