tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
parent_drakkarfjord_s2_B	drakkarfjord	2	B	parent	US	parent_arm	Core destroyed	101	0	280	0
flagoff_drakkarfjord_s2_B	drakkarfjord	2	B	flagoff	US	flagoff_arm	Core destroyed	101	0	280	0
v527_glacierkeep_s1_A	glacierkeep	1	A	v527	US	_v527collar	Core destroyed	165	0	350	0
parent_glacierkeep_s1_A	glacierkeep	1	A	parent	US	parent_arm	Core destroyed	195	0	430	0
flagoff_glacierkeep_s1_A	glacierkeep	1	A	flagoff	OPP	_v488beltbreak2	Core destroyed	884	0	220	5540
v527_glacierkeep_s1_B	glacierkeep	1	B	v527	US	_v527collar	Core destroyed	217	0	0	0
parent_glacierkeep_s1_B	glacierkeep	1	B	parent	US	parent_arm	Core destroyed	617	0	0	0
flagoff_glacierkeep_s1_B	glacierkeep	1	B	flagoff	OPP	_v488beltbreak2	Harvesters (tiebreak)	1000	0	0	0
v527_glacierkeep_s2_A	glacierkeep	2	A	v527	US	_v527collar	Core destroyed	129	0	180	0
parent_glacierkeep_s2_A	glacierkeep	2	A	parent	US	parent_arm	Core destroyed	166	0	470	0
flagoff_glacierkeep_s2_A	glacierkeep	2	A	flagoff	US	flagoff_arm	Core destroyed	123	0	330	0
v527_glacierkeep_s2_B	glacierkeep	2	B	v527	US	_v527collar	Core destroyed	617	0	0	0
parent_glacierkeep_s2_B	glacierkeep	2	B	parent	OPP	_v488beltbreak2	Core destroyed	889	0	0	0
flagoff_glacierkeep_s2_B	glacierkeep	2	B	flagoff	US	flagoff_arm	Core destroyed	353	0	370	0
v527_nordkap_s1_A	nordkap	1	A	v527	US	_v527collar	Core destroyed	108	0	420	60
parent_nordkap_s1_A	nordkap	1	A	parent	US	parent_arm	Core destroyed	144	0	380	120
flagoff_nordkap_s1_A	nordkap	1	A	flagoff	US	flagoff_arm	Core destroyed	256	0	440	100
v527_nordkap_s1_B	nordkap	1	B	v527	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	90	2480
parent_nordkap_s1_B	nordkap	1	B	parent	US	parent_arm	Core destroyed	117	0	270	10
flagoff_nordkap_s1_B	nordkap	1	B	flagoff	US	flagoff_arm	Core destroyed	161	0	90	470
v527_nordkap_s2_A	nordkap	2	A	v527	US	_v527collar	Core destroyed	129	0	300	90
parent_nordkap_s2_A	nordkap	2	A	parent	US	parent_arm	Core destroyed	181	0	450	60
flagoff_nordkap_s2_A	nordkap	2	A	flagoff	US	flagoff_arm	Core destroyed	134	0	310	90
v527_nordkap_s2_B	nordkap	2	B	v527	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	70	410
parent_nordkap_s2_B	nordkap	2	B	parent	OPP	_v488beltbreak2	Core destroyed	365	0	320	4270
flagoff_nordkap_s2_B	nordkap	2	B	flagoff	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	70	410
v527_yulerune_s1_A	yulerune	1	A	v527	US	_v527collar	Core destroyed	91	0	250	0
parent_yulerune_s1_A	yulerune	1	A	parent	US	parent_arm	Core destroyed	109	0	190	0
flagoff_yulerune_s1_A	yulerune	1	A	flagoff	US	flagoff_arm	Core destroyed	93	0	220	0
v527_yulerune_s1_B	yulerune	1	B	v527	US	_v527collar	Core destroyed	93	0	160	0
parent_yulerune_s1_B	yulerune	1	B	parent	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	210	2160
flagoff_yulerune_s1_B	yulerune	1	B	flagoff	US	flagoff_arm	Core destroyed	84	0	210	0
v527_yulerune_s2_A	yulerune	2	A	v527	US	_v527collar	Core destroyed	90	0	490	0
parent_yulerune_s2_A	yulerune	2	A	parent	US	parent_arm	Core destroyed	91	0	250	0
flagoff_yulerune_s2_A	yulerune	2	A	flagoff	OPP	_v488beltbreak2	Core destroyed	733	0	250	2930
v527_yulerune_s2_B	yulerune	2	B	v527	US	_v527collar	Core destroyed	226	0	2840	0
parent_yulerune_s2_B	yulerune	2	B	parent	US	parent_arm	Core destroyed	85	0	170	0
flagoff_yulerune_s2_B	yulerune	2	B	flagoff	US	flagoff_arm	Core destroyed	155	0	250	0
v527_antler_s1_A	antler	1	A	v527	US	_v527collar	Core destroyed	401	0	3020	1130
parent_antler_s1_A	antler	1	A	parent	US	parent_arm	Core destroyed	133	0	900	1040
flagoff_antler_s1_A	antler	1	A	flagoff	US	flagoff_arm	Core destroyed	227	0	1110	1470
v527_antler_s1_B	antler	1	B	v527	US	_v527collar	Core destroyed	308	0	1440	370
parent_antler_s1_B	antler	1	B	parent	US	parent_arm	Core destroyed	109	0	510	100
flagoff_antler_s1_B	antler	1	B	flagoff	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	2480	7300
v527_antler_s2_A	antler	2	A	v527	US	_v527collar	Core destroyed	231	0	1160	840
parent_antler_s2_A	antler	2	A	parent	OPP	_v488beltbreak2	Core destroyed	154	0	1090	740
flagoff_antler_s2_A	antler	2	A	flagoff	OPP	_v488beltbreak2	Core destroyed	112	0	500	1060
v527_antler_s2_B	antler	2	B	v527	US	_v527collar	Core destroyed	116	0	490	180
parent_antler_s2_B	antler	2	B	parent	OPP	_v488beltbreak2	Core destroyed	247	0	1760	1140
flagoff_antler_s2_B	antler	2	B	flagoff	OPP	_v488beltbreak2	Core destroyed	233	0	640	1970
v527_fjordgate_s1_A	fjordgate	1	A	v527	OPP	_v488beltbreak2	Core destroyed	180	0	60	830
parent_fjordgate_s1_A	fjordgate	1	A	parent	OPP	_v488beltbreak2	Core destroyed	416	0	1060	3920
flagoff_fjordgate_s1_A	fjordgate	1	A	flagoff	US	flagoff_arm	Core destroyed	608	0	1540	60
v527_fjordgate_s1_B	fjordgate	1	B	v527	US	_v527collar	Core destroyed	150	0	690	300
parent_fjordgate_s1_B	fjordgate	1	B	parent	US	parent_arm	Core destroyed	247	0	1430	0
flagoff_fjordgate_s1_B	fjordgate	1	B	flagoff	US	flagoff_arm	Core destroyed	233	0	1000	570
v527_fjordgate_s2_A	fjordgate	2	A	v527	US	_v527collar	Core destroyed	249	0	1460	370
parent_fjordgate_s2_A	fjordgate	2	A	parent	US	parent_arm	Core destroyed	400	0	1290	480
flagoff_fjordgate_s2_A	fjordgate	2	A	flagoff	US	flagoff_arm	Core destroyed	448	0	2200	230
v527_fjordgate_s2_B	fjordgate	2	B	v527	US	_v527collar	Core destroyed	228	0	1050	550
parent_fjordgate_s2_B	fjordgate	2	B	parent	US	parent_arm	Core destroyed	233	0	570	350
flagoff_fjordgate_s2_B	fjordgate	2	B	flagoff	US	flagoff_arm	Core destroyed	281	0	1360	330
v527_midgard_s1_A	midgard	1	A	v527	OPP	_v488beltbreak2	Core destroyed	390	0	680	1500
parent_midgard_s1_A	midgard	1	A	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	780	630
flagoff_midgard_s1_A	midgard	1	A	flagoff	US	flagoff_arm	Core destroyed	201	0	780	720
v527_midgard_s1_B	midgard	1	B	v527	US	_v527collar	Core destroyed	473	0	700	780
parent_midgard_s1_B	midgard	1	B	parent	US	parent_arm	Core destroyed	678	0	610	800
flagoff_midgard_s1_B	midgard	1	B	flagoff	US	flagoff_arm	Core destroyed	173	0	980	590
v527_midgard_s2_A	midgard	2	A	v527	OPP	_v488beltbreak2	Core destroyed	165	0	700	1070
parent_midgard_s2_A	midgard	2	A	parent	OPP	_v488beltbreak2	Core destroyed	201	0	820	1020
flagoff_midgard_s2_A	midgard	2	A	flagoff	US	flagoff_arm	Core destroyed	300	0	1370	580
v527_midgard_s2_B	midgard	2	B	v527	OPP	_v488beltbreak2	Core destroyed	257	0	590	440
parent_midgard_s2_B	midgard	2	B	parent	US	parent_arm	Core destroyed	993	0	650	790
flagoff_midgard_s2_B	midgard	2	B	flagoff	US	flagoff_arm	Core destroyed	169	0	1160	570
v527_atoll_s3_A	atoll	3	A	v527	OPP	_v488beltbreak2	Core destroyed	179	0	790	830
parent_atoll_s3_A	atoll	3	A	parent	US	parent_arm	Core destroyed	272	0	1330	670
flagoff_atoll_s3_A	atoll	3	A	flagoff	OPP	_v488beltbreak2	Core destroyed	229	0	340	1100
v527_atoll_s3_B	atoll	3	B	v527	US	_v527collar	Core destroyed	142	0	680	430
parent_atoll_s3_B	atoll	3	B	parent	OPP	_v488beltbreak2	Core destroyed	549	0	1480	2710
flagoff_atoll_s3_B	atoll	3	B	flagoff	US	flagoff_arm	Core destroyed	558	0	1720	3060
v527_atoll_s4_A	atoll	4	A	v527	US	_v527collar	Core destroyed	234	0	1140	650
parent_atoll_s4_A	atoll	4	A	parent	US	parent_arm	Core destroyed	137	0	650	210
flagoff_atoll_s4_A	atoll	4	A	flagoff	US	flagoff_arm	Core destroyed	237	0	730	160
v527_atoll_s4_B	atoll	4	B	v527	OPP	_v488beltbreak2	Core destroyed	358	0	460	950
parent_atoll_s4_B	atoll	4	B	parent	OPP	_v488beltbreak2	Core destroyed	539	0	1460	3360
flagoff_atoll_s4_B	atoll	4	B	flagoff	OPP	_v488beltbreak2	Core destroyed	306	0	340	820
v527_drakkarfjord_s3_A	drakkarfjord	3	A	v527	US	_v527collar	Core destroyed	353	0	310	0
parent_drakkarfjord_s3_A	drakkarfjord	3	A	parent	US	parent_arm	Core destroyed	88	0	270	0
flagoff_drakkarfjord_s3_A	drakkarfjord	3	A	flagoff	US	flagoff_arm	Core destroyed	141	0	670	80
v527_drakkarfjord_s3_B	drakkarfjord	3	B	v527	US	_v527collar	Core destroyed	265	0	1040	0
parent_drakkarfjord_s3_B	drakkarfjord	3	B	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	340	0
flagoff_drakkarfjord_s3_B	drakkarfjord	3	B	flagoff	US	flagoff_arm	Core destroyed	431	0	3460	0
v527_drakkarfjord_s4_A	drakkarfjord	4	A	v527	US	_v527collar	Titanium collected (tiebreak)	1000	0	660	190
parent_drakkarfjord_s4_A	drakkarfjord	4	A	parent	US	parent_arm	Core destroyed	106	0	410	0
flagoff_drakkarfjord_s4_A	drakkarfjord	4	A	flagoff	US	flagoff_arm	Core destroyed	100	0	430	0
v527_drakkarfjord_s4_B	drakkarfjord	4	B	v527	US	_v527collar	Core destroyed	518	0	2530	0
parent_drakkarfjord_s4_B	drakkarfjord	4	B	parent	US	parent_arm	Core destroyed	98	0	300	0
flagoff_drakkarfjord_s4_B	drakkarfjord	4	B	flagoff	US	flagoff_arm	Core destroyed	98	0	320	0
v527_glacierkeep_s3_A	glacierkeep	3	A	v527	US	_v527collar	Core destroyed	162	0	350	130
parent_glacierkeep_s3_A	glacierkeep	3	A	parent	US	parent_arm	Core destroyed	355	0	2440	150
flagoff_glacierkeep_s3_A	glacierkeep	3	A	flagoff	US	flagoff_arm	Core destroyed	143	0	590	0
v527_glacierkeep_s3_B	glacierkeep	3	B	v527	US	_v527collar	Core destroyed	617	0	0	0
parent_glacierkeep_s3_B	glacierkeep	3	B	parent	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	290	1430
flagoff_glacierkeep_s3_B	glacierkeep	3	B	flagoff	US	flagoff_arm	Core destroyed	477	0	0	0
v527_glacierkeep_s4_A	glacierkeep	4	A	v527	US	_v527collar	Core destroyed	141	0	150	0
parent_glacierkeep_s4_A	glacierkeep	4	A	parent	US	parent_arm	Core destroyed	183	0	400	0
flagoff_glacierkeep_s4_A	glacierkeep	4	A	flagoff	OPP	_v488beltbreak2	Core destroyed	591	0	1120	5680
v527_glacierkeep_s4_B	glacierkeep	4	B	v527	US	_v527collar	Core destroyed	123	0	320	0
parent_glacierkeep_s4_B	glacierkeep	4	B	parent	US	parent_arm	Core destroyed	123	0	320	0
flagoff_glacierkeep_s4_B	glacierkeep	4	B	flagoff	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	290	1430
v527_nordkap_s3_A	nordkap	3	A	v527	OPP	_v488beltbreak2	Core destroyed	490	0	360	3900
parent_nordkap_s3_A	nordkap	3	A	parent	US	parent_arm	Core destroyed	472	0	2150	390
flagoff_nordkap_s3_A	nordkap	3	A	flagoff	US	flagoff_arm	Core destroyed	189	0	120	120
v527_nordkap_s3_B	nordkap	3	B	v527	OPP	_v488beltbreak2	Core destroyed	185	0	120	10
parent_nordkap_s3_B	nordkap	3	B	parent	US	parent_arm	Core destroyed	217	0	820	130
flagoff_nordkap_s3_B	nordkap	3	B	flagoff	US	flagoff_arm	Core destroyed	317	0	80	320
v527_nordkap_s4_A	nordkap	4	A	v527	US	_v527collar	Core destroyed	145	0	180	50
parent_nordkap_s4_A	nordkap	4	A	parent	US	parent_arm	Core destroyed	257	0	110	80
flagoff_nordkap_s4_A	nordkap	4	A	flagoff	US	flagoff_arm	Core destroyed	515	0	1220	60
v527_nordkap_s4_B	nordkap	4	B	v527	US	_v527collar	Core destroyed	121	0	270	10
parent_nordkap_s4_B	nordkap	4	B	parent	OPP	_v488beltbreak2	Core destroyed	306	0	630	2100
flagoff_nordkap_s4_B	nordkap	4	B	flagoff	OPP	_v488beltbreak2	Core destroyed	272	0	1850	2650
v527_yulerune_s3_A	yulerune	3	A	v527	US	_v527collar	Core destroyed	197	0	200	150
parent_yulerune_s3_A	yulerune	3	A	parent	US	parent_arm	Core destroyed	89	0	210	0
flagoff_yulerune_s3_A	yulerune	3	A	flagoff	US	flagoff_arm	Core destroyed	232	0	250	0
v527_yulerune_s3_B	yulerune	3	B	v527	US	_v527collar	Core destroyed	185	0	170	0
parent_yulerune_s3_B	yulerune	3	B	parent	US	parent_arm	Core destroyed	89	0	210	0
flagoff_yulerune_s3_B	yulerune	3	B	flagoff	US	flagoff_arm	Core destroyed	160	0	500	0
v527_yulerune_s4_A	yulerune	4	A	v527	US	_v527collar	Core destroyed	109	0	230	0
parent_yulerune_s4_A	yulerune	4	A	parent	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	250	3420
flagoff_yulerune_s4_A	yulerune	4	A	flagoff	OPP	_v488beltbreak2	Core destroyed	489	0	210	110
v527_yulerune_s4_B	yulerune	4	B	v527	US	_v527collar	Core destroyed	140	0	610	0
parent_yulerune_s4_B	yulerune	4	B	parent	US	parent_arm	Core destroyed	140	0	610	0
flagoff_yulerune_s4_B	yulerune	4	B	flagoff	US	flagoff_arm	Core destroyed	224	0	1040	0
v527_antler_s3_A	antler	3	A	v527	US	_v527collar	Core destroyed	219	0	1070	860
parent_antler_s3_A	antler	3	A	parent	US	parent_arm	Core destroyed	145	0	810	540
flagoff_antler_s3_A	antler	3	A	flagoff	US	flagoff_arm	Core destroyed	166	0	1340	180
v527_antler_s3_B	antler	3	B	v527	US	_v527collar	Core destroyed	143	0	480	100
parent_antler_s3_B	antler	3	B	parent	US	parent_arm	Core destroyed	185	0	510	110
flagoff_antler_s3_B	antler	3	B	flagoff	OPP	_v488beltbreak2	Titanium stored (tiebreak)	1000	0	230	230
v527_antler_s4_A	antler	4	A	v527	US	_v527collar	Core destroyed	250	0	1810	1210
parent_antler_s4_A	antler	4	A	parent	US	parent_arm	Core destroyed	264	0	1860	160
flagoff_antler_s4_A	antler	4	A	flagoff	OPP	_v488beltbreak2	Core destroyed	276	0	1430	1350
v527_antler_s4_B	antler	4	B	v527	US	_v527collar	Core destroyed	392	0	3220	3020
parent_antler_s4_B	antler	4	B	parent	US	parent_arm	Core destroyed	458	0	4180	2140
flagoff_antler_s4_B	antler	4	B	flagoff	OPP	_v488beltbreak2	Core destroyed	201	0	610	1450
v527_fjordgate_s3_A	fjordgate	3	A	v527	US	_v527collar	Core destroyed	314	0	810	810
parent_fjordgate_s3_A	fjordgate	3	A	parent	US	parent_arm	Core destroyed	323	0	1090	250
flagoff_fjordgate_s3_A	fjordgate	3	A	flagoff	US	flagoff_arm	Core destroyed	184	0	770	90
v527_fjordgate_s3_B	fjordgate	3	B	v527	OPP	_v488beltbreak2	Core destroyed	155	0	80	180
parent_fjordgate_s3_B	fjordgate	3	B	parent	US	parent_arm	Core destroyed	236	0	1010	0
flagoff_fjordgate_s3_B	fjordgate	3	B	flagoff	OPP	_v488beltbreak2	Core destroyed	269	0	420	1850
v527_fjordgate_s4_A	fjordgate	4	A	v527	US	_v527collar	Core destroyed	237	0	1410	560
parent_fjordgate_s4_A	fjordgate	4	A	parent	OPP	_v488beltbreak2	Core destroyed	134	0	80	380
flagoff_fjordgate_s4_A	fjordgate	4	A	flagoff	US	flagoff_arm	Core destroyed	227	0	1080	370
v527_fjordgate_s4_B	fjordgate	4	B	v527	OPP	_v488beltbreak2	Core destroyed	561	0	60	640
parent_fjordgate_s4_B	fjordgate	4	B	parent	US	parent_arm	Core destroyed	426	0	1040	0
flagoff_fjordgate_s4_B	fjordgate	4	B	flagoff	OPP	_v488beltbreak2	Core destroyed	306	0	1480	2120
v527_midgard_s3_A	midgard	3	A	v527	OPP	_v488beltbreak2	Core destroyed	340	0	730	2680
parent_midgard_s3_A	midgard	3	A	parent	OPP	_v488beltbreak2	Core destroyed	390	0	680	1500
flagoff_midgard_s3_A	midgard	3	A	flagoff	US	flagoff_arm	Core destroyed	436	0	1530	680
v527_midgard_s3_B	midgard	3	B	v527	US	_v527collar	Core destroyed	725	0	680	580
parent_midgard_s3_B	midgard	3	B	parent	OPP	_v488beltbreak2	Core destroyed	131	0	1010	1110
flagoff_midgard_s3_B	midgard	3	B	flagoff	OPP	_v488beltbreak2	Core destroyed	204	0	610	1550
v527_midgard_s4_A	midgard	4	A	v527	US	_v527collar	Core destroyed	273	0	700	800
parent_midgard_s4_A	midgard	4	A	parent	US	parent_arm	Core destroyed	186	0	1960	590
flagoff_midgard_s4_A	midgard	4	A	flagoff	US	flagoff_arm	Core destroyed	258	0	2120	580
v527_midgard_s4_B	midgard	4	B	v527	US	_v527collar	Core destroyed	283	0	2140	660
parent_midgard_s4_B	midgard	4	B	parent	US	parent_arm	Core destroyed	298	0	2260	1600
flagoff_midgard_s4_B	midgard	4	B	flagoff	US	flagoff_arm	Core destroyed	805	0	810	810
v527_atoll_s5_A	atoll	5	A	v527	OPP	_v488beltbreak2	Core destroyed	342	0	960	1680
parent_atoll_s5_A	atoll	5	A	parent	US	parent_arm	Core destroyed	306	0	1680	40
flagoff_atoll_s5_A	atoll	5	A	flagoff	US	flagoff_arm	Core destroyed	797	0	4020	2960
v527_atoll_s5_B	atoll	5	B	v527	US	_v527collar	Core destroyed	471	0	2330	2320
parent_atoll_s5_B	atoll	5	B	parent	OPP	_v488beltbreak2	Core destroyed	212	0	270	1160
flagoff_atoll_s5_B	atoll	5	B	flagoff	OPP	_v488beltbreak2	Core destroyed	177	0	270	1690
v527_atoll_s6_A	atoll	6	A	v527	OPP	_v488beltbreak2	Core destroyed	529	0	1900	3930
parent_atoll_s6_A	atoll	6	A	parent	US	parent_arm	Core destroyed	159	0	760	190
flagoff_atoll_s6_A	atoll	6	A	flagoff	US	flagoff_arm	Core destroyed	574	0	4550	3480
v527_atoll_s6_B	atoll	6	B	v527	OPP	_v488beltbreak2	Core destroyed	534	0	2620	2630
parent_atoll_s6_B	atoll	6	B	parent	US	parent_arm	Core destroyed	158	0	760	430
flagoff_atoll_s6_B	atoll	6	B	flagoff	US	flagoff_arm	Core destroyed	466	0	2300	2120
v527_drakkarfjord_s5_A	drakkarfjord	5	A	v527	US	_v527collar	Core destroyed	121	0	300	0
parent_drakkarfjord_s5_A	drakkarfjord	5	A	parent	US	parent_arm	Core destroyed	116	0	360	90
flagoff_drakkarfjord_s5_A	drakkarfjord	5	A	flagoff	US	flagoff_arm	Core destroyed	91	0	260	0
v527_drakkarfjord_s5_B	drakkarfjord	5	B	v527	US	_v527collar	Core destroyed	96	0	320	0
parent_drakkarfjord_s5_B	drakkarfjord	5	B	parent	US	parent_arm	Core destroyed	917	0	300	0
flagoff_drakkarfjord_s5_B	drakkarfjord	5	B	flagoff	OPP	_v488beltbreak2	Core destroyed	521	0	250	0
v527_drakkarfjord_s6_A	drakkarfjord	6	A	v527	US	_v527collar	Core destroyed	99	0	290	0
parent_drakkarfjord_s6_A	drakkarfjord	6	A	parent	US	parent_arm	Core destroyed	106	0	410	0
flagoff_drakkarfjord_s6_A	drakkarfjord	6	A	flagoff	US	flagoff_arm	Core destroyed	92	0	330	0
v527_drakkarfjord_s6_B	drakkarfjord	6	B	v527	US	_v527collar	Core destroyed	265	0	1040	0
parent_drakkarfjord_s6_B	drakkarfjord	6	B	parent	US	parent_arm	Core destroyed	120	0	380	0
flagoff_drakkarfjord_s6_B	drakkarfjord	6	B	flagoff	US	flagoff_arm	Titanium collected (tiebreak)	1000	0	330	0
v527_glacierkeep_s5_A	glacierkeep	5	A	v527	OPP	_v488beltbreak2	Core destroyed	598	0	1000	5800
parent_glacierkeep_s5_A	glacierkeep	5	A	parent	US	parent_arm	Core destroyed	143	0	590	0
flagoff_glacierkeep_s5_A	glacierkeep	5	A	flagoff	US	flagoff_arm	Core destroyed	201	0	560	0
v527_glacierkeep_s5_B	glacierkeep	5	B	v527	US	_v527collar	Titanium collected (tiebreak)	1000	0	430	0
parent_glacierkeep_s5_B	glacierkeep	5	B	parent	US	parent_arm	Titanium stored (tiebreak)	1000	0	0	0
flagoff_glacierkeep_s5_B	glacierkeep	5	B	flagoff	US	flagoff_arm	Core destroyed	617	0	0	0
v527_glacierkeep_s6_A	glacierkeep	6	A	v527	US	_v527collar	Core destroyed	132	0	530	0
parent_glacierkeep_s6_A	glacierkeep	6	A	parent	US	parent_arm	Core destroyed	110	0	230	0
flagoff_glacierkeep_s6_A	glacierkeep	6	A	flagoff	US	flagoff_arm	Core destroyed	162	0	350	130
v527_glacierkeep_s6_B	glacierkeep	6	B	v527	US	_v527collar	Harvesters (tiebreak)	1000	0	0	0
parent_glacierkeep_s6_B	glacierkeep	6	B	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	330	0
flagoff_glacierkeep_s6_B	glacierkeep	6	B	flagoff	US	flagoff_arm	Core destroyed	249	0	340	0
v527_nordkap_s5_A	nordkap	5	A	v527	US	_v527collar	Core destroyed	545	0	550	60
parent_nordkap_s5_A	nordkap	5	A	parent	US	parent_arm	Core destroyed	225	0	180	0
flagoff_nordkap_s5_A	nordkap	5	A	flagoff	US	flagoff_arm	Core destroyed	204	0	2290	60
v527_nordkap_s5_B	nordkap	5	B	v527	OPP	_v488beltbreak2	Core destroyed	573	0	110	110
parent_nordkap_s5_B	nordkap	5	B	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	11400	8180
flagoff_nordkap_s5_B	nordkap	5	B	flagoff	US	flagoff_arm	Core destroyed	290	0	160	50
v527_nordkap_s6_A	nordkap	6	A	v527	OPP	_v488beltbreak2	Core destroyed	426	0	2240	6130
parent_nordkap_s6_A	nordkap	6	A	parent	US	parent_arm	Core destroyed	153	0	250	20
flagoff_nordkap_s6_A	nordkap	6	A	flagoff	US	flagoff_arm	Core destroyed	129	0	300	90
v527_nordkap_s6_B	nordkap	6	B	v527	OPP	_v488beltbreak2	Core destroyed	272	0	130	3270
parent_nordkap_s6_B	nordkap	6	B	parent	US	parent_arm	Core destroyed	225	0	540	90
flagoff_nordkap_s6_B	nordkap	6	B	flagoff	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	80	2480
v527_yulerune_s5_A	yulerune	5	A	v527	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	250	3420
parent_yulerune_s5_A	yulerune	5	A	parent	US	parent_arm	Core destroyed	109	0	190	0
flagoff_yulerune_s5_A	yulerune	5	A	flagoff	US	flagoff_arm	Core destroyed	97	0	250	0
v527_yulerune_s5_B	yulerune	5	B	v527	US	_v527collar	Core destroyed	157	0	150	0
parent_yulerune_s5_B	yulerune	5	B	parent	US	parent_arm	Core destroyed	101	0	130	0
flagoff_yulerune_s5_B	yulerune	5	B	flagoff	US	flagoff_arm	Core destroyed	88	0	230	0
v527_yulerune_s6_A	yulerune	6	A	v527	US	_v527collar	Core destroyed	106	0	330	0
parent_yulerune_s6_A	yulerune	6	A	parent	US	parent_arm	Core destroyed	101	0	180	0
flagoff_yulerune_s6_A	yulerune	6	A	flagoff	US	flagoff_arm	Titanium collected (tiebreak)	1000	0	2410	1530
v527_yulerune_s6_B	yulerune	6	B	v527	US	_v527collar	Core destroyed	97	0	170	0
parent_yulerune_s6_B	yulerune	6	B	parent	US	parent_arm	Core destroyed	216	0	2120	0
flagoff_yulerune_s6_B	yulerune	6	B	flagoff	US	flagoff_arm	Core destroyed	688	0	1770	0
v527_antler_s5_A	antler	5	A	v527	US	_v527collar	Core destroyed	278	0	1280	980
parent_antler_s5_A	antler	5	A	parent	US	parent_arm	Core destroyed	433	0	2140	2130
flagoff_antler_s5_A	antler	5	A	flagoff	US	flagoff_arm	Core destroyed	199	0	950	500
v527_antler_s5_B	antler	5	B	v527	OPP	_v488beltbreak2	Core destroyed	351	0	940	1690
parent_antler_s5_B	antler	5	B	parent	US	parent_arm	Core destroyed	144	0	590	630
flagoff_antler_s5_B	antler	5	B	flagoff	US	flagoff_arm	Core destroyed	436	0	3710	870
v527_antler_s6_A	antler	6	A	v527	US	_v527collar	Core destroyed	177	0	510	260
parent_antler_s6_A	antler	6	A	parent	US	parent_arm	Core destroyed	233	0	1180	840
flagoff_antler_s6_A	antler	6	A	flagoff	US	flagoff_arm	Core destroyed	244	0	1290	340
