tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
yulerune_s201_A	yulerune	201	A	US	pinceronly	Titanium collected (tiebreak)	1000	0	2310	300
yulerune_s201_B	yulerune	201	B	US	pinceronly	Core destroyed	533	0	2420	450
yulerune_s202_A	yulerune	202	A	US	pinceronly	Core destroyed	221	0	430	410
yulerune_s202_B	yulerune	202	B	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	240	610
yulerune_s203_A	yulerune	203	A	OPP	_v488beltbreak2	Core destroyed	453	0	610	1780
yulerune_s203_B	yulerune	203	B	OPP	_v488beltbreak2	Core destroyed	221	0	480	700
yulerune_s204_A	yulerune	204	A	OPP	_v488beltbreak2	Core destroyed	179	0	280	830
yulerune_s204_B	yulerune	204	B	US	pinceronly	Core destroyed	186	0	1060	530
yulerune_s205_A	yulerune	205	A	OPP	_v488beltbreak2	Core destroyed	321	0	280	190
yulerune_s205_B	yulerune	205	B	OPP	_v488beltbreak2	Core destroyed	145	0	350	530
yulerune_s206_A	yulerune	206	A	US	pinceronly	Core destroyed	309	0	1150	450
yulerune_s206_B	yulerune	206	B	OPP	_v488beltbreak2	Core destroyed	222	0	340	1020
yulerune_s207_A	yulerune	207	A	OPP	_v488beltbreak2	Core destroyed	649	0	350	2410
yulerune_s207_B	yulerune	207	B	OPP	_v488beltbreak2	Core destroyed	445	0	5260	3570
yulerune_s208_A	yulerune	208	A	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	410	460
yulerune_s208_B	yulerune	208	B	OPP	_v488beltbreak2	Core destroyed	228	0	360	2230
yulerune_s209_A	yulerune	209	A	US	pinceronly	Core destroyed	193	0	620	340
yulerune_s209_B	yulerune	209	B	OPP	_v488beltbreak2	Core destroyed	395	0	360	1260
yulerune_s210_A	yulerune	210	A	US	pinceronly	Core destroyed	609	0	1630	420
yulerune_s210_B	yulerune	210	B	OPP	_v488beltbreak2	Core destroyed	280	0	430	3210
yulerune_s211_A	yulerune	211	A	US	pinceronly	Core destroyed	425	0	150	420
yulerune_s211_B	yulerune	211	B	OPP	_v488beltbreak2	Core destroyed	244	0	330	780
yulerune_s212_A	yulerune	212	A	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	400	2660
yulerune_s212_B	yulerune	212	B	US	pinceronly	Core destroyed	242	0	2120	320
