tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
archipelago_s19_A	archipelago	19	A	OPP	_v468kladturbo	Core destroyed	164	0	1490	840
archipelago_s19_B	archipelago	19	B	US	_v516teardown	Titanium collected (tiebreak)	1000	0	5050	4960
archipelago_s20_A	archipelago	20	A	OPP	_v468kladturbo	Core destroyed	107	0	710	810
archipelago_s20_B	archipelago	20	B	US	_v516teardown	Core destroyed	122	0	760	590
archipelago_s21_A	archipelago	21	A	US	_v516teardown	Core destroyed	179	0	1510	660
archipelago_s21_B	archipelago	21	B	US	_v516teardown	Core destroyed	102	0	880	680
archipelago_s22_A	archipelago	22	A	US	_v516teardown	Core destroyed	269	0	1400	710
archipelago_s22_B	archipelago	22	B	US	_v516teardown	Core destroyed	152	0	860	850
archipelago_s23_A	archipelago	23	A	US	_v516teardown	Core destroyed	144	0	1280	960
archipelago_s23_B	archipelago	23	B	US	_v516teardown	Core destroyed	374	0	2680	1950
archipelago_s24_A	archipelago	24	A	US	_v516teardown	Core destroyed	293	0	2220	1570
archipelago_s24_B	archipelago	24	B	US	_v516teardown	Core destroyed	133	0	880	650
archipelago_s25_A	archipelago	25	A	US	_v516teardown	Core destroyed	535	0	4020	2810
archipelago_s25_B	archipelago	25	B	US	_v516teardown	Core destroyed	138	0	930	790
archipelago_s26_A	archipelago	26	A	US	_v516teardown	Core destroyed	128	0	1210	860
archipelago_s26_B	archipelago	26	B	US	_v516teardown	Core destroyed	134	0	1200	920
archipelago_s27_A	archipelago	27	A	OPP	_v468kladturbo	Core destroyed	669	0	5050	4920
archipelago_s27_B	archipelago	27	B	US	_v516teardown	Titanium collected (tiebreak)	1000	0	8070	5000
archipelago_s28_A	archipelago	28	A	OPP	_v468kladturbo	Core destroyed	123	0	680	1070
archipelago_s28_B	archipelago	28	B	US	_v516teardown	Core destroyed	320	0	3130	1090
archipelago_s29_A	archipelago	29	A	US	_v516teardown	Core destroyed	245	0	1820	1260
archipelago_s29_B	archipelago	29	B	US	_v516teardown	Core destroyed	209	0	1790	1090
archipelago_s30_A	archipelago	30	A	US	_v516teardown	Core destroyed	81	0	650	490
archipelago_s30_B	archipelago	30	B	US	_v516teardown	Core destroyed	163	0	1410	980
archipelago_s31_A	archipelago	31	A	US	_v516teardown	Core destroyed	180	0	1680	930
archipelago_s31_B	archipelago	31	B	US	_v516teardown	Core destroyed	157	0	1370	810
archipelago_s32_A	archipelago	32	A	US	_v516teardown	Core destroyed	354	0	2560	1830
archipelago_s32_B	archipelago	32	B	US	_v516teardown	Core destroyed	238	0	2160	1370
archipelago_s33_A	archipelago	33	A	OPP	_v468kladturbo	Core destroyed	213	0	1560	1540
archipelago_s33_B	archipelago	33	B	US	_v516teardown	Core destroyed	150	0	950	770
archipelago_s34_A	archipelago	34	A	US	_v516teardown	Core destroyed	183	0	1420	670
archipelago_s34_B	archipelago	34	B	US	_v516teardown	Core destroyed	476	0	3450	2350
archipelago_s35_A	archipelago	35	A	US	_v516teardown	Core destroyed	263	0	1960	920
archipelago_s35_B	archipelago	35	B	US	_v516teardown	Core destroyed	180	0	1640	730
archipelago_s36_A	archipelago	36	A	US	_v516teardown	Core destroyed	173	0	1290	890
archipelago_s36_B	archipelago	36	B	OPP	_v468kladturbo	Core destroyed	315	0	1730	2290
