file	map_w	map_h	rounds	winner	win_condition	a_titanium	b_titanium	a_ti_collected	b_ti_collected	a_chain	b_chain	a_chain_dir	b_chain_dir	a_shipped	b_shipped	a_core_deliv	b_core_deliv	a_sentinel_r	a_sentinel_at	b_sentinel_r	b_sentinel_at	a_gunner_r	a_gunner_at	b_gunner_r	b_gunner_at	a_launcher_r	a_launcher_at	b_launcher_r	b_launcher_at	a_barrier_r	a_barrier_at	b_barrier_r	b_barrier_at	a_harvester_r	a_harvester_at	b_harvester_r	b_harvester_at	a_conveyor_r	a_conveyor_at	b_conveyor_r	b_conveyor_at	a_splitter_r	a_splitter_at	b_splitter_r	b_splitter_at	a_n_builder_bot	b_n_builder_bot	a_n_core	b_n_core	a_n_harvester	b_n_harvester	a_n_conveyor	b_n_conveyor	a_n_splitter	b_n_splitter	a_n_barrier	b_n_barrier	a_n_sentinel	b_n_sentinel	a_n_gunner	b_n_gunner	a_n_launcher	b_n_launcher
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	16	16	228	B	core_destroyed	22	29	0	750	0/1	3/4	0/1	3/4	1/1	4/4	0	75	20	2,2	19	5,5	24	12,12	64	3,3	1	2,3							20	1,4	4	14,11	22	1,5	6	14,12					4	6	0	1	1	4	2	23	0	0	0	0	0	0	2	0	1	0
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	21	8	444	A	core_destroyed	39	10	3860	1090	4/5	0/0	4/5	0/0	5/5	0/0	386	109	14	7,0	2	11,4	8	15,2			1	8,4							9	1,4	8	11,5	11	2,4	10	12,5					9	5	1	0	5	0	14	9	0	0	0	0	0	1	9	0	1	0
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	28	20	444	A	core_destroyed	309	1346	2450	2880	4/4	7/7	4/4	4/7	4/4	7/7	245	288			5	17,10	10	19,8			1	10,10							13	1,11	13	26,11	15	1,10	15	25,11					8	8	1	0	4	7	26	61	0	0	0	0	0	0	2	0	1	0
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	26	26	251	B	core_destroyed	1133	691	2410	3600	5/6	13/13	5/6	13/13	6/6	13/13	241	360	21	7,7	28	13,18	37	19,16	25	15,17	74	6,2	1	18,17					6	3,2	9	15,19	8	4,2	11	15,18					7	8	0	1	6	13	34	61	0	0	0	0	1	2	1	1	1	1
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_2.replay26	28	20	1000	A	titanium_collected	106	175	6430	5050	12/15	7/9	4/15	6/9	15/15	8/9	643	505	5	9,11	912	11,7	500	14,9	8	9,8	332	13,7	1	17,10					8	1,11	12	15,5	10	2,11	14	14,5					9	4	1	1	15	9	91	91	0	0	0	0	0	1	1	4	0	1
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_3.replay26	20	26	1000	A	titanium_collected	1022	396	7810	7760	2/7	7/10	2/7	7/10	7/7	9/10	781	776	5	9,8	11	10,15	17	12,9	15	11,7			1	10,16					5	9,2	10	10,14	7	9,3	12	9,14					5	5	1	1	7	10	72	63	0	0	0	0	0	0	1	9	0	1
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_4.replay26	14	18	553	B	core_destroyed	41	83	2050	3750	2/4	6/6	2/4	6/6	4/4	6/6	205	375	1	7,7	8	7,9	374	6,7	9	6,8	101	6,1	1	7,10					5	7,2	10	7,15	7	7,3	12	6,15					3	3	0	1	4	6	27	36	0	0	0	0	1	1	0	4	1	1
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_5.replay26	25	25	250	B	core_destroyed	41	16	600	1720	1/3	7/8	1/3	7/8	3/3	7/8	60	172	33	17,8	34	20,5			40	1,21	15	3,18	1	19,5					7	1,17	13	23,7	9	1,18	15	22,7					6	5	0	1	3	8	17	38	0	0	0	0	0	0	0	2	1	1
cfb0faf5-641d-4593-8adf-6a27040c5ebd_game_1.replay26	26	26	1000	A	titanium_collected	4285	1240	20680	15410	20/21	4/5	17/21	4/5	21/21	5/5	2068	1541	178	23,22	32	18,18	40	8,9	62	9,5	2	7,7	24	17,21					8	2,6	9	13,20	10	2,5	11	18,20					7	12	1	1	21	5	100	60	0	0	0	0	0	1	9	0	1	0
cfb0faf5-641d-4593-8adf-6a27040c5ebd_game_2.replay26	20	26	370	A	core_destroyed	269	23	5030	3940	7/11	5/11	7/11	5/11	10/11	10/11	503	394	10	6,8	6	11,16	9	10,17	89	12,17	1	10,9	97	11,17					8	9,2	7	14,18	10	8,2	11	13,18					4	5	1	0	11	11	46	68	0	0	0	0	1	0	6	0	1	1
cfb0faf5-641d-4593-8adf-6a27040c5ebd_game_3.replay26	21	8	426	A	core_destroyed	41	46	2850	970	4/7	1/1	4/7	1/1	6/7	1/1	285	97			6	14,1	9	15,2	50	17,4	1	8,4	44	14,6					9	1,4	3	11,5	11	2,4	5	12,5					5	3	1	0	7	1	18	16	0	0	0	0	0	0	11	0	1	1
cfb0faf5-641d-4593-8adf-6a27040c5ebd_game_4.replay26	28	20	139	A	core_destroyed	88	428	610	300	3/4	1/2	3/4	1/2	4/4	2/2	61	30			6	18,10	16	18,9			1	10,10							13	1,11	11	26,11	15	1,10	13	25,11					3	5	1	0	4	2	28	10	0	0	0	0	0	2	1	0	1	0
cfb0faf5-641d-4593-8adf-6a27040c5ebd_game_5.replay26	16	16	670	A	core_destroyed	69	51	5780	4290	6/7	2/2	6/7	2/2	7/7	2/2	578	429	460	8,9	5	13,14	16	11,10	19	13,10	1	6,5							9	1,6	5	14,9	11	2,6	7	13,9					6	4	1	0	7	2	29	37	0	0	0	0	2	0	8	1	0	0
ef7f11f0-da6d-4f46-a933-99a440a22d54_game_1.replay26	16	16	1000	B	titanium_collected	2851	6890	4940	10720	4/7	4/7	2/7	4/7	7/7	4/7	494	1072	18	10,10	19	13,13			25	10,13	59	4,1	1	13,12					5	5,0	5	14,11	7	2,3	7	14,12					8	9	1	1	7	7	50	31	0	0	0	0	1	1	0	2	1	1
ef7f11f0-da6d-4f46-a933-99a440a22d54_game_2.replay26	26	26	120	A	core_destroyed	38	21	770	180	3/7	1/1	3/7	1/1	4/7	1/1	77	18	48	4,3	52	8,2			47	7,6	19	7,7	3	20,17					6	4,2	16	15,15	8	4,5	18	14,15					5	5	1	0	7	1	23	11	0	0	0	0	2	0	0	0	1	1
ef7f11f0-da6d-4f46-a933-99a440a22d54_game_3.replay26	16	16	1000	A	titanium_collected	67	115	12800	11210	6/6	4/4	6/6	4/4	6/6	4/4	1280	1121	5	7,4			57	6,8	10	6,2	64	7,7	1	9,10					3	1,6	10	7,12	5	2,6	12	7,11					10	10	1	1	6	4	45	18	0	0	0	0	0	0	0	10	0	1
ef7f11f0-da6d-4f46-a933-99a440a22d54_game_4.replay26	28	20	647	B	core_destroyed	585	453	5970	7820	4/10	11/14	3/10	8/14	7/10	12/14	597	782	5	10,9	11	16,10	156	10,9	10	9,8	184	10,11	1	17,10					17	1,11	12	15,5	19	2,11	14	14,5					8	8	0	1	10	14	52	113	0	0	0	0	0	0	0	7	0	1
ef7f11f0-da6d-4f46-a933-99a440a22d54_game_5.replay26	26	26	1000	B	titanium_collected	2515	5253	21060	22270	11/17	13/14	8/17	12/14	17/17	13/14	2106	2227	20	15,16	26	13,18	40	6,8	26	7,6	11	6,3	1	18,17					5	1,6	9	15,19	7	2,6	11	15,18					14	9	1	1	17	14	173	137	0	0	0	0	3	1	0	5	1	1
7beb69d8-fd78-46fb-ba3e-b87605042baa_game_1.replay26	24	24	231	B	core_destroyed	58	169	540	1730	7/7	8/8	1/7	7/8	4/7	8/8	54	173			217	8,8	25	7,7	48	2,6	1	7,6	18	21,18					8	0,2	8	23,21	10	1,2	10	22,21					2	7	0	1	7	8	30	49	0	0	0	0	0	1	0	4	1	1
7beb69d8-fd78-46fb-ba3e-b87605042baa_game_2.replay26	16	16	1000	B	titanium_collected	42	8319	2570	15440	0/2	7/9	0/2	7/9	2/2	9/9	257	1544	845	6,5	4	13,9	8	11,10			1	6,5	246	8,8					9	1,6	7	7,11	11	2,6	9	8,11					1	8	1	1	2	9	18	89	0	0	0	0	0	11	0	0	0	1
7beb69d8-fd78-46fb-ba3e-b87605042baa_game_3.replay26	25	25	1000	B	titanium_collected	156	648	14930	15030	17/20	8/10	12/20	5/10	20/20	10/10	1493	1503	22	7,7	21	10,10	25	17,18	193	20,21	1	8,7	18	19,16					10	1,7	6	14,18	12	1,6	8	20,17					7	11	1	1	20	10	101	159	0	0	0	0	1	0	4	1	1	1
7beb69d8-fd78-46fb-ba3e-b87605042baa_game_4.replay26	20	26	560	A	core_destroyed	649	31	7990	5600	7/8	1/3	7/8	1/3	8/8	3/3	799	560	10	6,8	6	11,16	10	9,17	62	11,17	1	10,9	92	13,15					8	9,2	7	14,18	10	8,2	11	13,18					6	6	1	0	8	3	87	34	0	0	0	0	2	0	10	0	1	0
7beb69d8-fd78-46fb-ba3e-b87605042baa_game_5.replay26	10	10	1000	B	titanium_collected	27	242	70	840	0/2	3/3	0/2	1/3	2/2	3/3	7	84	9	1,1	1	5,5	6	5,7	17	4,8	1	5,4							261	6,2	6	3,9	264	6,3	8	4,9					1	6	1	1	2	3	4	48	0	0	0	0	1	0	2	2	0	0
d318ad37-39ba-47df-9a47-d7f1def60223_game_1.replay26	28	20	387	A	core_destroyed	45	2363	7130	5800	16/17	8/9	14/17	8/9	17/17	9/9	713	580	234	23,7	5	19,12	8	18,8	178	14,10	1	10,10	72	18,11					5	6,6	8	16,8	7	6,7	10	20,11					8	5	1	0	17	9	83	38	0	0	0	0	4	1	7	0	1	1
d318ad37-39ba-47df-9a47-d7f1def60223_game_2.replay26	10	10	1000	B	titanium_collected	16	318	4400	5190	2/3	2/3	2/3	2/3	3/3	3/3	440	519			3	8,5	7	7,5			1	5,4							20	1,8	8	3,7	24	1,7	10	4,7					2	4	1	1	3	3	9	25	0	0	0	0	0	0	4	0	1	0
d318ad37-39ba-47df-9a47-d7f1def60223_game_3.replay26	25	25	120	A	core_destroyed	23	26	480	400	2/2	1/3	2/2	1/3	2/2	3/3	48	40	26	4,19	25	7,16	32	6,18	104	22,7	1	5,19	17	20,2			6	20,4	5	1,17	5	23,7	7	1,18	7	23,6					4	4	1	0	2	3	11	32	0	0	0	1	0	0	3	1	1	1
d318ad37-39ba-47df-9a47-d7f1def60223_game_4.replay26	16	16	100	B	core_destroyed	11	19	0	580	0/2	4/4	0/2	3/4	2/2	4/4	0	58	20	2,2	19	5,5	38	15,13	34	11,14	1	2,3							20	1,4	4	14,11	22	1,5	6	14,12					4	6	0	1	2	4	11	32	0	0	0	0	0	0	1	3	1	0
d318ad37-39ba-47df-9a47-d7f1def60223_game_5.replay26	26	26	1000	A	titanium_collected	11541	430	21670	7060	23/25	2/4	23/25	2/4	25/25	4/4	2167	706			23	17,22	25	18,19	71	17,20	2	7,7	187	16,21					8	2,6	9	19,14	10	2,5	11	20,14					7	12	1	1	25	4	123	87	0	0	0	0	0	0	5	0	1	1
7d2234bf-e507-4f07-9281-c29e8a5e83d8_game_1.replay26	26	26	116	A	core_destroyed	39	43	850	350	4/5	6/6	4/5	6/6	5/5	6/6	85	35	43	4,8			77	20,16	58	5,7	36	7,7	3	20,17					6	4,2	16	15,15	8	5,2	18	14,15					5	4	1	0	5	6	32	16	0	0	0	0	0	0	3	0	0	0
7d2234bf-e507-4f07-9281-c29e8a5e83d8_game_2.replay26	25	25	1000	B	titanium_collected	34	1796	1300	9290	0/0	11/12	0/0	11/12	0/0	12/12	130	929	33	17,8	34	20,5	123	6,20	39	2,19	16	4,18	1	19,5					7	1,17	13	23,7	9	1,18	15	22,7					3	3	1	1	0	12	1	68	0	0	0	0	2	0	0	7	0	1
7d2234bf-e507-4f07-9281-c29e8a5e83d8_game_3.replay26	21	8	342	B	core_destroyed	31	31	880	1990	1/1	4/6	1/1	4/6	1/1	5/6	88	199	2	9,3	9	11,1	52	8,4	10	11,3			1	12,4					4	1,4	9	11,5	6	2,4	11	12,5					2	5	0	1	1	6	20	19	0	0	0	0	0	1	0	4	0	1
7d2234bf-e507-4f07-9281-c29e8a5e83d8_game_4.replay26	16	16	1000	B	titanium_collected	364	6467	7480	15240	2/3	7/8	2/3	7/8	3/3	8/8	748	1524	5	6,3	304	1,7	127	7,8	13	2,3	32	6,2	1	9,10					5	1,6	10	7,12	7	2,6	12	7,11					5	8	1	1	3	8	30	38	0	0	0	0	0	1	0	7	1	1
7d2234bf-e507-4f07-9281-c29e8a5e83d8_game_5.replay26	25	25	1000	B	titanium_collected	425	190	7900	9580	11/16	6/14	3/16	6/14	15/16	14/14	790	958	18	14,14	19	17,17	28	6,8	23	14,16	13	7,3	1	17,16					9	1,7	9	14,18	11	2,7	11	14,17					8	9	1	1	16	14	154	109	0	0	0	0	0	0	0	3	1	1
a1f4f5d0-443f-490c-a805-784611a0c61f_game_1.replay26	26	26	84	B	core_destroyed	13	125	430	550	3/3	5/5	3/3	4/5	3/3	5/5	43	55			24	9,10	24	7,9			1	8,7							8	1,5	8	24,20	10	1,4	10	23,20					5	5	0	1	3	5	7	21	0	0	0	0	0	1	3	0	1	0
a1f4f5d0-443f-490c-a805-784611a0c61f_game_2.replay26	28	20	285	A	core_destroyed	176	24	4800	2280	11/11	5/5	11/11	4/5	11/11	5/5	480	228	209	20,12	4	16,10	11	20,8	39	15,8	1	10,10	91	15,10					5	6,6	6	19,13	7	6,7	8	19,12					7	6	1	0	11	5	78	25	0	0	0	0	2	0	9	0	1	0
a1f4f5d0-443f-490c-a805-784611a0c61f_game_3.replay26	25	15	182	A	core_destroyed	30	11	1470	0	9/9	0/3	9/9	0/3	9/9	3/3	147	0			2	12,9	6	11,9			1	13,5							9	6,1	8	7,8	11	6,2	10	8,8					5	3	1	0	9	3	38	6	0	0	0	0	0	0	4	0	1	0
a1f4f5d0-443f-490c-a805-784611a0c61f_game_4.replay26	14	18	438	A	core_destroyed	393	6	5410	2040	10/10	1/2	7/10	1/2	10/10	2/2	541	204	11	4,8	6	6,10	8	8,10	88	6,8	1	7,7							5	5,1	3	7,15	7	5,2	5	7,14					9	9	1	0	10	2	54	18	0	0	0	0	0	0	11	0	1	0
a1f4f5d0-443f-490c-a805-784611a0c61f_game_5.replay26	18	18	956	A	core_destroyed	40	10	7310	7000	3/3	1/4	3/3	1/4	3/3	4/4	731	700	20	3,12	19	3,9	16	14,6	72	15,5	1	5,13	68	12,4					8	1,17	6	12,1	10	1,16	10	13,1					5	3	1	0	3	4	36	46	0	0	0	0	1	0	4	0	1	1
f11aa340-348c-40c0-9e81-52050b4e44b1_game_1.replay26	28	20	318	B	core_destroyed	18	106	1060	3360	1/3	14/14	1/3	14/14	3/3	14/14	106	336	5	9,7			35	11,9	7	9,9	96	6,7	1	17,10					5	4,11	15	15,12	7	5,11	17	15,11					3	5	0	1	3	14	12	51	0	0	0	0	0	0	0	6	1	1
f11aa340-348c-40c0-9e81-52050b4e44b1_game_2.replay26	25	25	173	B	core_destroyed	5	35	400	1090	1/3	5/5	1/3	5/5	3/3	5/5	40	109	29	17,8	30	20,5			36	18,6	17	3,18	1	19,5					8	1,17	13	23,7	10	1,18	15	22,7					6	5	0	1	3	5	16	25	0	0	0	0	0	0	0	3	1	1
f11aa340-348c-40c0-9e81-52050b4e44b1_game_3.replay26	21	8	249	A	core_destroyed	43	31	1030	80	4/6	0/0	3/6	0/0	6/6	0/0	103	8	4	9,4	15	11,2	36	9,4	10	7,3			1	12,4					6	1,4	9	11,5	8	2,4	11	11,4					4	1	1	0	6	0	36	0	0	0	0	0	0	0	3	0	0	0
f11aa340-348c-40c0-9e81-52050b4e44b1_game_4.replay26	26	26	483	B	core_destroyed	0	106	8660	8900	12/15	10/13	8/15	10/13	15/15	12/13	866	890	21	8,6	437	5,9	25	6,8	22	5,7	11	4,7	1	18,17					5	1,6	9	15,19	7	2,6	11	15,18					7	5	0	1	15	13	151	90	0	0	0	0	0	2	1	5	0	1
f11aa340-348c-40c0-9e81-52050b4e44b1_game_5.replay26	26	26	109	A	core_destroyed	28	1	860	220	4/4	0/2	4/4	0/2	4/4	2/2	86	22	54	7,7	52	8,2	93	17,17	47	7,6	21	7,7	3	20,17					4	4,2	16	15,15	6	5,2	18	14,15					5	5	1	0	4	2	26	10	0	0	0	0	3	1	1	0	0	1
573f0040-13c4-452c-8cd2-87cf5435435b_game_1.replay26	28	20	421	B	core_destroyed	64	101	1580	3790	3/7	5/6	2/7	5/6	5/7	6/6	158	379	5	11,10	13	16,10	19	10,11	9	9,8			1	17,10					13	1,11	12	15,5	15	2,11	14	14,5					5	7	0	1	7	6	40	67	0	0	0	0	0	1	0	9	0	1
573f0040-13c4-452c-8cd2-87cf5435435b_game_2.replay26	21	8	363	B	core_destroyed	21	25	1710	2560	1/1	4/6	1/1	4/6	1/1	6/6	171	256	2	9,3	9	11,1	28	9,4	10	11,3			1	12,4					5	1,4	9	11,5	7	2,4	11	12,5					4	7	0	1	1	6	38	12	0	0	0	0	0	0	0	8	0	1
573f0040-13c4-452c-8cd2-87cf5435435b_game_3.replay26	16	16	650	B	core_destroyed	1859	34	7920	7930	2/2	6/6	2/2	6/6	2/2	6/6	792	793	5	5,4	476	6,0	29	6,4	8	6,2	58	3,7	1	9,10					3	1,6	10	7,12	5	2,6	12	7,11					3	8	0	1	2	6	30	41	0	0	0	0	0	2	0	11	1	1
573f0040-13c4-452c-8cd2-87cf5435435b_game_4.replay26	16	16	489	B	core_destroyed	32	1435	3350	5070	5/8	5/6	3/8	5/6	7/8	5/6	335	507	18	10,10	19	13,13			25	10,13	22	0,3	1	13,12					4	1,4	5	14,11	6	1,3	7	14,12					4	9	0	1	8	6	65	32	0	0	0	0	0	2	0	1	1	1
573f0040-13c4-452c-8cd2-87cf5435435b_game_5.replay26	10	10	382	B	core_destroyed	5	19	380	980	0/3	1/3	0/3	1/3	3/3	2/3	38	98	5	4,0			89	0,2	5	4,6	76	4,0	1	5,4					4	6,2	10	8,1	6	5,2	12	8,2					3	2	0	1	3	3	12	5	0	0	0	0	0	0	1	3	1	0
e59372e7-038d-46d9-89ce-ea294dcaa9cd_game_1.replay26	28	20	125	B	core_destroyed	25	29	420	520	3/4	2/2	3/4	2/2	3/4	2/2	42	52	119	13,8	6	16,11	9	18,8	41	16,9	1	10,10							13	1,11	10	26,11	15	1,10	12	25,11					1	4	0	1	4	2	23	17	0	0	0	0	1	3	0	1	1	0
e59372e7-038d-46d9-89ce-ea294dcaa9cd_game_2.replay26	25	25	194	B	core_destroyed	4	78	490	1380	0/4	5/5	0/4	4/5	4/4	5/5	49	138	22	7,7	21	10,10	28	7,10	51	21,15	1	8,7	36	16,17					10	1,7	12	13,19	12	1,6	14	14,19					3	8	0	1	4	5	19	33	0	0	0	0	0	2	1	1	1	1
e59372e7-038d-46d9-89ce-ea294dcaa9cd_game_3.replay26	21	8	1000	B	titanium_collected	95	2069	4700	9760	2/2	5/6	2/2	5/6	2/2	6/6	470	976	288	17,7	5	13,6	6	11,3	65	15,1	1	8,4	48	15,0					9	1,4	6	11,5	11	2,4	8	15,5					1	6	1	1	2	6	6	47	0	0	0	0	0	1	2	1	0	1
e59372e7-038d-46d9-89ce-ea294dcaa9cd_game_4.replay26	26	26	242	A	core_destroyed	93	1021	2680	2750	9/10	5/10	9/10	5/10	10/10	10/10	268	275	164	20,16	32	9,10	26	7,9			1	8,7	19	21,21					8	1,5	7	15,19	10	1,4	9	16,19					6	4	1	0	10	10	77	61	0	0	0	0	1	0	1	0	1	1
e59372e7-038d-46d9-89ce-ea294dcaa9cd_game_5.replay26	16	16	229	B	core_destroyed	2	33	0	600	0/1	1/4	0/1	1/4	1/1	4/4	0	60	20	2,2	19	5,5	24	12,12	64	3,3	1	2,3							20	1,4	4	14,11	22	1,5	6	14,12					4	4	0	1	1	4	2	21	0	0	0	0	0	0	2	0	1	0
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_1.replay26	26	26	735	B	core_destroyed	30	5686	700	11770	0/9	16/17	0/9	14/17	8/9	17/17	70	1177			24	9,9	27	4,8	31	8,8			12	20,17	263	12,11			6	2,6	6	23,19	8	2,5	8	23,20					5	13	0	1	9	17	46	86	0	0	3	0	0	1	4	2	0	1
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_2.replay26	26	26	1000	B	titanium_collected	12851	14404	18340	22060	13/14	15/17	13/14	10/17	14/14	17/17	1834	2206			23	9,10	17	8,7					58	19,22	137	14,11			5	3,2	9	15,19	8	3,3	11	16,19					4	6	1	1	14	17	69	152	0	0	2	0	0	0	13	0	0	1
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_3.replay26	16	16	1000	B	titanium_collected	32	7430	3590	13430	1/6	5/6	1/6	5/6	6/6	6/6	359	1343			6	8,8	29	1,2	20	6,6					200	9,6			7	1,6	6	14,9	29	2,6	8	13,9					5	8	1	1	6	6	18	68	0	0	5	0	0	0	5	0	0	0
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_4.replay26	21	8	319	B	core_destroyed	365	291	0	2150	0/0	6/7	0/0	4/7	0/0	7/7	0	215			3	11,4	5	3,2	221	8,6			148	12,4							8	11,5			9	13,3					3	5	0	1	0	7	0	48	0	0	0	0	0	1	1	1	0	1
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	16	16	1000	A	titanium_collected	7551	3195	8890	4950	5/7	3/7	5/7	2/7	6/7	5/7	889	495			18	5,5	29	5,4	144	11,13			28	12,14	192	4,13			7	1,4	5	14,11	9	1,3	7	14,12					3	11	1	1	7	7	35	83	0	0	21	0	0	2	9	1	0	1
d5f709c0-1e16-4761-856f-8a455d98ce71_game_1.replay26	14	18	406	A	core_destroyed	1408	12	7100	2280	9/9	3/3	9/9	3/3	9/9	3/3	710	228	10	3,6	5	7,10	11	8,12	80	7,8	1	7,7	191	4,14					5	5,1	4	7,15	7	5,2	6	7,14					10	7	1	0	9	3	53	14	0	0	0	0	1	0	9	0	0	1
d5f709c0-1e16-4761-856f-8a455d98ce71_game_2.replay26	26	26	159	A	core_destroyed	65	815	1360	1350	7/7	5/5	7/7	4/5	7/7	5/5	136	135			31	9,10	24	19,21			1	8,7	18	19,17					8	1,5	5	24,19	10	1,4	7	23,19					4	6	1	0	7	5	17	36	0	0	0	0	0	0	3	0	1	1
d5f709c0-1e16-4761-856f-8a455d98ce71_game_3.replay26	16	16	355	A	core_destroyed	308	56	3310	1580	7/8	1/5	7/8	1/5	7/8	5/5	331	158	19	2,2	18	5,5	93	4,4	27	15,12	1	2,3							20	1,4	4	14,11	22	1,5	6	14,12					7	2	1	0	8	5	34	29	0	0	0	0	2	1	5	0	1	0
d5f709c0-1e16-4761-856f-8a455d98ce71_game_4.replay26	21	8	894	A	core_destroyed	32	510	5740	7500	3/4	2/3	3/4	2/3	4/4	3/3	574	750	466	18,1	5	13,6	6	11,3	65	15,1	1	8,4	48	15,0					9	1,4	6	11,5	11	2,4	8	15,5					5	4	1	0	4	3	18	37	0	0	0	0	1	0	6	0	0	1
d5f709c0-1e16-4761-856f-8a455d98ce71_game_5.replay26	20	26	1000	A	titanium_collected	38	889	8010	7690	7/10	2/10	2/10	0/10	9/10	10/10	801	769	10	6,8	6	11,16	10	9,17	60	12,17	1	10,9	162	9,15					8	9,2	7	14,18	10	8,2	11	13,18					4	5	1	1	10	10	68	75	0	0	0	0	0	0	4	1	1	1
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_1.replay26	25	15	701	B	core_destroyed	829	43	8070	6700	8/14	9/9	4/14	9/9	13/14	9/9	807	670	2	11,5	16	13,7	137	12,6	7	12,5			1	13,9					5	16,6	8	7,8	7	16,5	10	8,8					8	7	0	1	14	9	92	49	0	0	0	0	0	0	0	5	0	1
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_2.replay26	26	26	610	B	core_destroyed	27	218	6850	9280	6/11	13/15	3/11	13/15	11/11	15/15	685	928	19	15,16	24	13,18	36	19,16	22	15,17	73	3,6	1	18,17					6	1,5	9	15,19	8	2,5	11	15,18					3	6	0	1	11	15	97	73	0	0	0	0	0	1	0	12	1	1
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_3.replay26	25	25	264	B	core_destroyed	18	36	180	2070	0/1	8/9	0/1	8/9	1/1	9/9	18	207	28	17,8	29	20,5	93	0,20	35	18,6	16	3,18	1	19,5					5	1,17	13	23,7	7	1,18	15	22,7					1	6	0	1	1	9	5	43	0	0	0	0	0	0	0	5	0	1
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_4.replay26	16	16	200	A	core_destroyed	350	82	2230	1290	6/6	4/4	6/6	4/4	6/6	4/4	223	129	10	5,8					10	5,4	72	5,14	1	9,10					4	1,6	10	7,12	6	2,6	12	7,11					6	5	1	0	6	4	40	18	0	0	0	0	7	0	0	2	1	1
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_5.replay26	28	20	151	A	core_destroyed	74	15	1770	0	9/9	0/0	9/9	0/0	9/9	0/0	177	0	6	14,10	7	17,7	8	7,7	8	9,8	72	12,7	1	17,10					4	8,13			6	8,12							5	0	1	0	9	0	38	0	0	0	0	0	0	0	6	1	1	0
86ee6317-8690-45c1-b193-a28059a06b7a_game_1.replay26	25	25	329	A	core_destroyed	791	68	3040	880	6/6	0/3	6/6	0/3	6/6	3/3	304	88	307	24,0	27	7,16	31	4,18					15	20,2	146	11,3	10	20,4	3	1,17	4	23,7	10	1,18	6	23,6					5	3	1	0	6	3	41	70	0	0	8	1	1	0	11	0	0	1
86ee6317-8690-45c1-b193-a28059a06b7a_game_2.replay26	26	26	1000	B	titanium_collected	5766	7601	16600	18070	7/15	7/15	7/15	5/15	15/15	15/15	1660	1807	442	19,17	22	9,10	18	8,7	36	9,6			64	17,21	135	5,22			5	3,2	6	15,19	12	3,3	8	16,19					5	6	1	1	15	15	93	146	0	0	26	0	1	0	15	0	0	1
86ee6317-8690-45c1-b193-a28059a06b7a_game_3.replay26	14	18	1000	B	titanium_collected	93	1566	2430	8970	1/7	5/5	1/7	3/5	7/7	5/5	243	897			5	6,10	13	4,3	41	6,8			131	4,14	326	6,7			2	7,2	4	5,16	5	7,3	6	6,16					3	13	1	1	7	5	6	92	0	0	0	0	0	0	2	6	0	1
86ee6317-8690-45c1-b193-a28059a06b7a_game_4.replay26	21	8	132	B	core_destroyed	28	28	0	840	0/1	3/3	0/1	3/3	1/1	3/3	0	84			3	11,4	5	3,2	36	9,4									8	1,4	8	10,1	10	2,4	9	14,5					3	3	0	1	1	3	1	27	0	0	0	0	0	1	3	2	0	0
86ee6317-8690-45c1-b193-a28059a06b7a_game_5.replay26	16	16	1000	B	titanium_collected	50	13003	4510	17250	2/3	6/7	2/3	6/7	3/3	7/7	451	1725			8	8,8	63	6,5	16	6,6									3	1,6	5	11,7	10	3,8	7	11,8					4	7	1	1	3	7	6	82	0	0	0	0	0	0	4	0	0	0
d6c71870-17d3-4ee7-995f-b400bfc57c7d_game_1.replay26	25	25	97	A	core_destroyed	20	13	370	220	2/2	2/3	2/2	1/3	2/2	3/3	37	22	31	4,19	28	20,2	37	4,16	92	5,18	1	5,19					5	20,4	5	1,17	5	23,7	7	1,18	7	23,6					5	4	1	0	2	3	13	20	0	0	0	1	0	0	2	1	1	0
d6c71870-17d3-4ee7-995f-b400bfc57c7d_game_2.replay26	18	18	1000	B	titanium_collected	26	8979	5050	12960	2/3	5/5	2/3	5/5	3/3	5/5	505	1296	25	3,12	20	17,2	21	13,4	52	13,5	1	5,13	22	17,3					8	1,17	2	16,0	10	1,16	4	15,0					6	9	1	1	3	5	16	75	0	0	0	0	0	1	5	0	1	1
