file	match	game	us_side	our_won	ourver	oppver	completedAt	game_winner_side
af3775ea-829f-41de-8255-9431178316ab_game_5.replay26	af3775ea-829f-41de-8255-9431178316ab	5	a	0	92	57	2026-08-09T13:25:29.254Z	b
5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23_game_1.replay26	5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23	1	a	0	94	57	2026-08-09T15:16:44.382Z	b
5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23_game_2.replay26	5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23	2	a	1	94	57	2026-08-09T15:16:44.382Z	a
5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23_game_3.replay26	5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23	3	a	1	94	57	2026-08-09T15:16:44.382Z	a
5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23_game_4.replay26	5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23	4	a	1	94	57	2026-08-09T15:16:44.382Z	a
5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23_game_5.replay26	5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23	5	a	0	94	57	2026-08-09T15:16:44.382Z	b
622afdb3-5718-4034-a84a-8273261b7b9a_game_1.replay26	622afdb3-5718-4034-a84a-8273261b7b9a	1	a	1	94	57	2026-08-09T17:27:22.631Z	a
622afdb3-5718-4034-a84a-8273261b7b9a_game_2.replay26	622afdb3-5718-4034-a84a-8273261b7b9a	2	a	1	94	57	2026-08-09T17:27:22.631Z	a
622afdb3-5718-4034-a84a-8273261b7b9a_game_3.replay26	622afdb3-5718-4034-a84a-8273261b7b9a	3	a	1	94	57	2026-08-09T17:27:22.631Z	a
622afdb3-5718-4034-a84a-8273261b7b9a_game_4.replay26	622afdb3-5718-4034-a84a-8273261b7b9a	4	a	0	94	57	2026-08-09T17:27:22.631Z	b
622afdb3-5718-4034-a84a-8273261b7b9a_game_5.replay26	622afdb3-5718-4034-a84a-8273261b7b9a	5	a	1	94	57	2026-08-09T17:27:22.631Z	a
9355e281-cc02-4e0b-8c96-93990aac9624_game_1.replay26	9355e281-cc02-4e0b-8c96-93990aac9624	1	a	0	99	44	2026-08-09T17:48:41.840Z	b
9355e281-cc02-4e0b-8c96-93990aac9624_game_2.replay26	9355e281-cc02-4e0b-8c96-93990aac9624	2	a	1	99	44	2026-08-09T17:48:41.840Z	a
9355e281-cc02-4e0b-8c96-93990aac9624_game_3.replay26	9355e281-cc02-4e0b-8c96-93990aac9624	3	a	0	99	44	2026-08-09T17:48:41.840Z	b
9355e281-cc02-4e0b-8c96-93990aac9624_game_4.replay26	9355e281-cc02-4e0b-8c96-93990aac9624	4	a	1	99	44	2026-08-09T17:48:41.840Z	a
9355e281-cc02-4e0b-8c96-93990aac9624_game_5.replay26	9355e281-cc02-4e0b-8c96-93990aac9624	5	a	1	99	44	2026-08-09T17:48:41.840Z	a
87658c94-a5d3-46dd-8723-07d6b32b85d6_game_1.replay26	87658c94-a5d3-46dd-8723-07d6b32b85d6	1	a	0	94	44	2026-08-09T17:49:24.343Z	b
87658c94-a5d3-46dd-8723-07d6b32b85d6_game_2.replay26	87658c94-a5d3-46dd-8723-07d6b32b85d6	2	a	1	94	44	2026-08-09T17:49:24.343Z	a
87658c94-a5d3-46dd-8723-07d6b32b85d6_game_3.replay26	87658c94-a5d3-46dd-8723-07d6b32b85d6	3	a	1	94	44	2026-08-09T17:49:24.343Z	a
87658c94-a5d3-46dd-8723-07d6b32b85d6_game_4.replay26	87658c94-a5d3-46dd-8723-07d6b32b85d6	4	a	1	94	44	2026-08-09T17:49:24.343Z	a
87658c94-a5d3-46dd-8723-07d6b32b85d6_game_5.replay26	87658c94-a5d3-46dd-8723-07d6b32b85d6	5	a	0	94	44	2026-08-09T17:49:24.343Z	b
0ae0c1f7-00d7-49b9-b683-6d9dc852f3de_game_1.replay26	0ae0c1f7-00d7-49b9-b683-6d9dc852f3de	1	b	1	102	44	2026-08-09T21:18:09.252Z	b
0ae0c1f7-00d7-49b9-b683-6d9dc852f3de_game_2.replay26	0ae0c1f7-00d7-49b9-b683-6d9dc852f3de	2	b	0	102	44	2026-08-09T21:18:09.252Z	a
0ae0c1f7-00d7-49b9-b683-6d9dc852f3de_game_3.replay26	0ae0c1f7-00d7-49b9-b683-6d9dc852f3de	3	b	1	102	44	2026-08-09T21:18:09.252Z	b
0ae0c1f7-00d7-49b9-b683-6d9dc852f3de_game_4.replay26	0ae0c1f7-00d7-49b9-b683-6d9dc852f3de	4	b	1	102	44	2026-08-09T21:18:09.252Z	b
0ae0c1f7-00d7-49b9-b683-6d9dc852f3de_game_5.replay26	0ae0c1f7-00d7-49b9-b683-6d9dc852f3de	5	b	0	102	44	2026-08-09T21:18:09.252Z	a
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_1.replay26	4c203553-9aa9-4f63-b4b6-a34f1d5cc906	1	a	1	102	59	2026-08-10T03:07:01.720Z	a
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_2.replay26	4c203553-9aa9-4f63-b4b6-a34f1d5cc906	2	a	0	102	59	2026-08-10T03:07:01.720Z	b
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_3.replay26	4c203553-9aa9-4f63-b4b6-a34f1d5cc906	3	a	0	102	59	2026-08-10T03:07:01.720Z	b
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_4.replay26	4c203553-9aa9-4f63-b4b6-a34f1d5cc906	4	a	0	102	59	2026-08-10T03:07:01.720Z	b
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_5.replay26	4c203553-9aa9-4f63-b4b6-a34f1d5cc906	5	a	0	102	59	2026-08-10T03:07:01.720Z	b
4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b_game_1.replay26	4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b	1	a	1	102	59	2026-08-10T06:58:19.399Z	a
4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b_game_2.replay26	4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b	2	a	0	102	59	2026-08-10T06:58:19.399Z	b
4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b_game_3.replay26	4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b	3	a	1	102	59	2026-08-10T06:58:19.399Z	a
4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b_game_4.replay26	4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b	4	a	0	102	59	2026-08-10T06:58:19.399Z	b
4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b_game_5.replay26	4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b	5	a	0	102	59	2026-08-10T06:58:19.399Z	b
3c500b15-869f-42de-862d-f565b9490de8_game_1.replay26	3c500b15-869f-42de-862d-f565b9490de8	1	a	1	104	59	2026-08-10T08:04:52.388Z	a
3c500b15-869f-42de-862d-f565b9490de8_game_2.replay26	3c500b15-869f-42de-862d-f565b9490de8	2	a	0	104	59	2026-08-10T08:04:52.388Z	b
3c500b15-869f-42de-862d-f565b9490de8_game_3.replay26	3c500b15-869f-42de-862d-f565b9490de8	3	a	1	104	59	2026-08-10T08:04:52.388Z	a
3c500b15-869f-42de-862d-f565b9490de8_game_4.replay26	3c500b15-869f-42de-862d-f565b9490de8	4	a	1	104	59	2026-08-10T08:04:52.388Z	a
3c500b15-869f-42de-862d-f565b9490de8_game_5.replay26	3c500b15-869f-42de-862d-f565b9490de8	5	a	1	104	59	2026-08-10T08:04:52.388Z	a
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_1.replay26	c8ab6e65-1edb-4c37-8ac1-0b60d7974b02	1	b	1	104	60	2026-08-10T10:27:15.458Z	b
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_2.replay26	c8ab6e65-1edb-4c37-8ac1-0b60d7974b02	2	b	0	104	60	2026-08-10T10:27:15.458Z	a
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_3.replay26	c8ab6e65-1edb-4c37-8ac1-0b60d7974b02	3	b	0	104	60	2026-08-10T10:27:15.458Z	a
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_4.replay26	c8ab6e65-1edb-4c37-8ac1-0b60d7974b02	4	b	0	104	60	2026-08-10T10:27:15.458Z	a
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_5.replay26	c8ab6e65-1edb-4c37-8ac1-0b60d7974b02	5	b	1	104	60	2026-08-10T10:27:15.458Z	b
