file	match	game	us_side	our_won	ourver	oppver	completedAt	game_winner_side
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	8768b36d-8afc-4113-b33b-7c78eab51c80	4	b	1	71	73	2026-08-07T23:44:31.374Z	b
8768b36d-8afc-4113-b33b-7c78eab51c80_game_5.replay26	8768b36d-8afc-4113-b33b-7c78eab51c80	5	b	0	71	73	2026-08-07T23:44:31.374Z	a
e9a40d9d-3772-46b2-92a2-70aac39443f3_game_1.replay26	e9a40d9d-3772-46b2-92a2-70aac39443f3	1	b	1	72	73	2026-08-08T01:25:32.793Z	b
e9a40d9d-3772-46b2-92a2-70aac39443f3_game_2.replay26	e9a40d9d-3772-46b2-92a2-70aac39443f3	2	b	1	72	73	2026-08-08T01:25:32.793Z	b
e9a40d9d-3772-46b2-92a2-70aac39443f3_game_3.replay26	e9a40d9d-3772-46b2-92a2-70aac39443f3	3	b	1	72	73	2026-08-08T01:25:32.793Z	b
e9a40d9d-3772-46b2-92a2-70aac39443f3_game_4.replay26	e9a40d9d-3772-46b2-92a2-70aac39443f3	4	b	1	72	73	2026-08-08T01:25:32.793Z	b
e9a40d9d-3772-46b2-92a2-70aac39443f3_game_5.replay26	e9a40d9d-3772-46b2-92a2-70aac39443f3	5	b	1	72	73	2026-08-08T01:25:32.793Z	b
e7730656-d59f-40cc-b213-01c7e1243715_game_1.replay26	e7730656-d59f-40cc-b213-01c7e1243715	1	b	1	74	73	2026-08-08T06:37:25.462Z	b
e7730656-d59f-40cc-b213-01c7e1243715_game_2.replay26	e7730656-d59f-40cc-b213-01c7e1243715	2	b	1	74	73	2026-08-08T06:37:25.462Z	b
e7730656-d59f-40cc-b213-01c7e1243715_game_3.replay26	e7730656-d59f-40cc-b213-01c7e1243715	3	b	1	74	73	2026-08-08T06:37:25.462Z	b
e7730656-d59f-40cc-b213-01c7e1243715_game_4.replay26	e7730656-d59f-40cc-b213-01c7e1243715	4	b	1	74	73	2026-08-08T06:37:25.462Z	b
e7730656-d59f-40cc-b213-01c7e1243715_game_5.replay26	e7730656-d59f-40cc-b213-01c7e1243715	5	b	1	74	73	2026-08-08T06:37:25.462Z	b
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_1.replay26	3c4858e9-5564-4794-85fc-b5eef0dfbead	1	a	1	76	73	2026-08-08T10:15:57.989Z	a
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	3c4858e9-5564-4794-85fc-b5eef0dfbead	2	a	1	76	73	2026-08-08T10:15:57.989Z	a
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_3.replay26	3c4858e9-5564-4794-85fc-b5eef0dfbead	3	a	1	76	73	2026-08-08T10:15:57.989Z	a
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_4.replay26	3c4858e9-5564-4794-85fc-b5eef0dfbead	4	a	1	76	73	2026-08-08T10:15:57.989Z	a
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	3c4858e9-5564-4794-85fc-b5eef0dfbead	5	a	1	76	73	2026-08-08T10:15:57.989Z	a
eb59c8bb-df28-48e5-800f-59b8c90132b6_game_1.replay26	eb59c8bb-df28-48e5-800f-59b8c90132b6	1	a	1	77	73	2026-08-08T11:20:48.153Z	a
eb59c8bb-df28-48e5-800f-59b8c90132b6_game_2.replay26	eb59c8bb-df28-48e5-800f-59b8c90132b6	2	a	1	77	73	2026-08-08T11:20:48.153Z	a
eb59c8bb-df28-48e5-800f-59b8c90132b6_game_3.replay26	eb59c8bb-df28-48e5-800f-59b8c90132b6	3	a	1	77	73	2026-08-08T11:20:48.153Z	a
eb59c8bb-df28-48e5-800f-59b8c90132b6_game_4.replay26	eb59c8bb-df28-48e5-800f-59b8c90132b6	4	a	1	77	73	2026-08-08T11:20:48.153Z	a
eb59c8bb-df28-48e5-800f-59b8c90132b6_game_5.replay26	eb59c8bb-df28-48e5-800f-59b8c90132b6	5	a	1	77	73	2026-08-08T11:20:48.153Z	a
c758475a-f2ab-484b-b78a-660f8870d47d_game_1.replay26	c758475a-f2ab-484b-b78a-660f8870d47d	1	b	1	79	73	2026-08-08T12:57:02.099Z	b
c758475a-f2ab-484b-b78a-660f8870d47d_game_2.replay26	c758475a-f2ab-484b-b78a-660f8870d47d	2	b	1	79	73	2026-08-08T12:57:02.099Z	b
c758475a-f2ab-484b-b78a-660f8870d47d_game_3.replay26	c758475a-f2ab-484b-b78a-660f8870d47d	3	b	1	79	73	2026-08-08T12:57:02.099Z	b
c758475a-f2ab-484b-b78a-660f8870d47d_game_4.replay26	c758475a-f2ab-484b-b78a-660f8870d47d	4	b	0	79	73	2026-08-08T12:57:02.099Z	a
c758475a-f2ab-484b-b78a-660f8870d47d_game_5.replay26	c758475a-f2ab-484b-b78a-660f8870d47d	5	b	0	79	73	2026-08-08T12:57:02.099Z	a
8c430a07-ca8c-4de4-997c-836fd15e1a0a_game_1.replay26	8c430a07-ca8c-4de4-997c-836fd15e1a0a	1	b	0	80	75	2026-08-08T16:59:36.031Z	a
8c430a07-ca8c-4de4-997c-836fd15e1a0a_game_2.replay26	8c430a07-ca8c-4de4-997c-836fd15e1a0a	2	b	1	80	75	2026-08-08T16:59:36.031Z	b
8c430a07-ca8c-4de4-997c-836fd15e1a0a_game_3.replay26	8c430a07-ca8c-4de4-997c-836fd15e1a0a	3	b	0	80	75	2026-08-08T16:59:36.031Z	a
8c430a07-ca8c-4de4-997c-836fd15e1a0a_game_4.replay26	8c430a07-ca8c-4de4-997c-836fd15e1a0a	4	b	0	80	75	2026-08-08T16:59:36.031Z	a
8c430a07-ca8c-4de4-997c-836fd15e1a0a_game_5.replay26	8c430a07-ca8c-4de4-997c-836fd15e1a0a	5	b	1	80	75	2026-08-08T16:59:36.031Z	b
7f79ff9f-f7ea-4c06-9082-f1ce9f810e23_game_1.replay26	7f79ff9f-f7ea-4c06-9082-f1ce9f810e23	1	b	1	82	75	2026-08-08T18:16:09.931Z	b
7f79ff9f-f7ea-4c06-9082-f1ce9f810e23_game_2.replay26	7f79ff9f-f7ea-4c06-9082-f1ce9f810e23	2	b	1	82	75	2026-08-08T18:16:09.931Z	b
7f79ff9f-f7ea-4c06-9082-f1ce9f810e23_game_3.replay26	7f79ff9f-f7ea-4c06-9082-f1ce9f810e23	3	b	1	82	75	2026-08-08T18:16:09.931Z	b
7f79ff9f-f7ea-4c06-9082-f1ce9f810e23_game_4.replay26	7f79ff9f-f7ea-4c06-9082-f1ce9f810e23	4	b	1	82	75	2026-08-08T18:16:09.931Z	b
7f79ff9f-f7ea-4c06-9082-f1ce9f810e23_game_5.replay26	7f79ff9f-f7ea-4c06-9082-f1ce9f810e23	5	b	1	82	75	2026-08-08T18:16:09.931Z	b
56bb6298-e36e-42b2-aa12-b1f6f9b0c7b1_game_1.replay26	56bb6298-e36e-42b2-aa12-b1f6f9b0c7b1	1	a	1	86	75	2026-08-08T20:36:32.693Z	a
56bb6298-e36e-42b2-aa12-b1f6f9b0c7b1_game_2.replay26	56bb6298-e36e-42b2-aa12-b1f6f9b0c7b1	2	a	0	86	75	2026-08-08T20:36:32.693Z	b
56bb6298-e36e-42b2-aa12-b1f6f9b0c7b1_game_3.replay26	56bb6298-e36e-42b2-aa12-b1f6f9b0c7b1	3	a	0	86	75	2026-08-08T20:36:32.693Z	b
56bb6298-e36e-42b2-aa12-b1f6f9b0c7b1_game_4.replay26	56bb6298-e36e-42b2-aa12-b1f6f9b0c7b1	4	a	0	86	75	2026-08-08T20:36:32.693Z	b
56bb6298-e36e-42b2-aa12-b1f6f9b0c7b1_game_5.replay26	56bb6298-e36e-42b2-aa12-b1f6f9b0c7b1	5	a	1	86	75	2026-08-08T20:36:32.693Z	a
3875df08-306a-4116-9656-6c9b70ee40ea_game_1.replay26	3875df08-306a-4116-9656-6c9b70ee40ea	1	a	0	90	79	2026-08-09T07:36:39.539Z	b
3875df08-306a-4116-9656-6c9b70ee40ea_game_2.replay26	3875df08-306a-4116-9656-6c9b70ee40ea	2	a	1	90	79	2026-08-09T07:36:39.539Z	a
3875df08-306a-4116-9656-6c9b70ee40ea_game_3.replay26	3875df08-306a-4116-9656-6c9b70ee40ea	3	a	0	90	79	2026-08-09T07:36:39.539Z	b
3875df08-306a-4116-9656-6c9b70ee40ea_game_4.replay26	3875df08-306a-4116-9656-6c9b70ee40ea	4	a	1	90	79	2026-08-09T07:36:39.539Z	a
3875df08-306a-4116-9656-6c9b70ee40ea_game_5.replay26	3875df08-306a-4116-9656-6c9b70ee40ea	5	a	0	90	79	2026-08-09T07:36:39.539Z	b
5f9230e7-4e87-42e1-abe4-8ef090b8e560_game_1.replay26	5f9230e7-4e87-42e1-abe4-8ef090b8e560	1	b	0	92	79	2026-08-09T13:16:20.716Z	a
5f9230e7-4e87-42e1-abe4-8ef090b8e560_game_2.replay26	5f9230e7-4e87-42e1-abe4-8ef090b8e560	2	b	1	92	79	2026-08-09T13:16:20.716Z	b
5f9230e7-4e87-42e1-abe4-8ef090b8e560_game_3.replay26	5f9230e7-4e87-42e1-abe4-8ef090b8e560	3	b	1	92	79	2026-08-09T13:16:20.716Z	b
5f9230e7-4e87-42e1-abe4-8ef090b8e560_game_4.replay26	5f9230e7-4e87-42e1-abe4-8ef090b8e560	4	b	1	92	79	2026-08-09T13:16:20.716Z	b
5f9230e7-4e87-42e1-abe4-8ef090b8e560_game_5.replay26	5f9230e7-4e87-42e1-abe4-8ef090b8e560	5	b	0	92	79	2026-08-09T13:16:20.716Z	a
2046c23b-6ae5-4417-a619-9e85628893f7_game_1.replay26	2046c23b-6ae5-4417-a619-9e85628893f7	1	a	0	94	79	2026-08-09T14:45:17.391Z	b
2046c23b-6ae5-4417-a619-9e85628893f7_game_2.replay26	2046c23b-6ae5-4417-a619-9e85628893f7	2	a	1	94	79	2026-08-09T14:45:17.391Z	a
2046c23b-6ae5-4417-a619-9e85628893f7_game_3.replay26	2046c23b-6ae5-4417-a619-9e85628893f7	3	a	1	94	79	2026-08-09T14:45:17.391Z	a
2046c23b-6ae5-4417-a619-9e85628893f7_game_4.replay26	2046c23b-6ae5-4417-a619-9e85628893f7	4	a	0	94	79	2026-08-09T14:45:17.391Z	b
2046c23b-6ae5-4417-a619-9e85628893f7_game_5.replay26	2046c23b-6ae5-4417-a619-9e85628893f7	5	a	1	94	79	2026-08-09T14:45:17.391Z	a
cf66aec9-33f3-4dd2-9b1c-78eda9374e23_game_1.replay26	cf66aec9-33f3-4dd2-9b1c-78eda9374e23	1	b	0	94	79	2026-08-09T16:17:19.164Z	a
cf66aec9-33f3-4dd2-9b1c-78eda9374e23_game_2.replay26	cf66aec9-33f3-4dd2-9b1c-78eda9374e23	2	b	0	94	79	2026-08-09T16:17:19.164Z	a
cf66aec9-33f3-4dd2-9b1c-78eda9374e23_game_3.replay26	cf66aec9-33f3-4dd2-9b1c-78eda9374e23	3	b	0	94	79	2026-08-09T16:17:19.164Z	a
cf66aec9-33f3-4dd2-9b1c-78eda9374e23_game_4.replay26	cf66aec9-33f3-4dd2-9b1c-78eda9374e23	4	b	1	94	79	2026-08-09T16:17:19.164Z	b
cf66aec9-33f3-4dd2-9b1c-78eda9374e23_game_5.replay26	cf66aec9-33f3-4dd2-9b1c-78eda9374e23	5	b	0	94	79	2026-08-09T16:17:19.164Z	a
2a91edc5-00de-4e83-aee1-9834bef85a7e_game_1.replay26	2a91edc5-00de-4e83-aee1-9834bef85a7e	1	b	0	94	79	2026-08-09T18:16:27.578Z	a
2a91edc5-00de-4e83-aee1-9834bef85a7e_game_2.replay26	2a91edc5-00de-4e83-aee1-9834bef85a7e	2	b	0	94	79	2026-08-09T18:16:27.578Z	a
2a91edc5-00de-4e83-aee1-9834bef85a7e_game_3.replay26	2a91edc5-00de-4e83-aee1-9834bef85a7e	3	b	0	94	79	2026-08-09T18:16:27.578Z	a
2a91edc5-00de-4e83-aee1-9834bef85a7e_game_4.replay26	2a91edc5-00de-4e83-aee1-9834bef85a7e	4	b	1	94	79	2026-08-09T18:16:27.578Z	b
2a91edc5-00de-4e83-aee1-9834bef85a7e_game_5.replay26	2a91edc5-00de-4e83-aee1-9834bef85a7e	5	b	0	94	79	2026-08-09T18:16:27.578Z	a
dabfaf0a-3c0d-43f9-8cee-9833d93cbaad_game_1.replay26	dabfaf0a-3c0d-43f9-8cee-9833d93cbaad	1	a	1	102	82	2026-08-09T19:25:36.760Z	a
dabfaf0a-3c0d-43f9-8cee-9833d93cbaad_game_2.replay26	dabfaf0a-3c0d-43f9-8cee-9833d93cbaad	2	a	0	102	82	2026-08-09T19:25:36.760Z	b
dabfaf0a-3c0d-43f9-8cee-9833d93cbaad_game_3.replay26	dabfaf0a-3c0d-43f9-8cee-9833d93cbaad	3	a	1	102	82	2026-08-09T19:25:36.760Z	a
dabfaf0a-3c0d-43f9-8cee-9833d93cbaad_game_4.replay26	dabfaf0a-3c0d-43f9-8cee-9833d93cbaad	4	a	0	102	82	2026-08-09T19:25:36.760Z	b
dabfaf0a-3c0d-43f9-8cee-9833d93cbaad_game_5.replay26	dabfaf0a-3c0d-43f9-8cee-9833d93cbaad	5	a	1	102	82	2026-08-09T19:25:36.760Z	a
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_1.replay26	4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb	1	a	1	102	83	2026-08-09T19:29:45.465Z	a
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_2.replay26	4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb	2	a	1	102	83	2026-08-09T19:29:45.465Z	a
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb	3	a	1	102	83	2026-08-09T19:29:45.465Z	a
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_4.replay26	4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb	4	a	1	102	83	2026-08-09T19:29:45.465Z	a
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_5.replay26	4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb	5	a	0	102	83	2026-08-09T19:29:45.465Z	b
7aba35b6-b675-4e3d-b019-b9b08bb024a7_game_1.replay26	7aba35b6-b675-4e3d-b019-b9b08bb024a7	1	b	1	102	87	2026-08-09T23:45:52.675Z	b
7aba35b6-b675-4e3d-b019-b9b08bb024a7_game_2.replay26	7aba35b6-b675-4e3d-b019-b9b08bb024a7	2	b	1	102	87	2026-08-09T23:45:52.675Z	b
7aba35b6-b675-4e3d-b019-b9b08bb024a7_game_3.replay26	7aba35b6-b675-4e3d-b019-b9b08bb024a7	3	b	0	102	87	2026-08-09T23:45:52.675Z	a
7aba35b6-b675-4e3d-b019-b9b08bb024a7_game_4.replay26	7aba35b6-b675-4e3d-b019-b9b08bb024a7	4	b	1	102	87	2026-08-09T23:45:52.675Z	b
7aba35b6-b675-4e3d-b019-b9b08bb024a7_game_5.replay26	7aba35b6-b675-4e3d-b019-b9b08bb024a7	5	b	0	102	87	2026-08-09T23:45:52.675Z	a
3d2150b9-e4df-418c-944b-696779b61b28_game_1.replay26	3d2150b9-e4df-418c-944b-696779b61b28	1	a	0	104	87	2026-08-10T10:14:10.503Z	b
3d2150b9-e4df-418c-944b-696779b61b28_game_2.replay26	3d2150b9-e4df-418c-944b-696779b61b28	2	a	1	104	87	2026-08-10T10:14:10.503Z	a
3d2150b9-e4df-418c-944b-696779b61b28_game_3.replay26	3d2150b9-e4df-418c-944b-696779b61b28	3	a	1	104	87	2026-08-10T10:14:10.503Z	a
3d2150b9-e4df-418c-944b-696779b61b28_game_4.replay26	3d2150b9-e4df-418c-944b-696779b61b28	4	a	1	104	87	2026-08-10T10:14:10.503Z	a
3d2150b9-e4df-418c-944b-696779b61b28_game_5.replay26	3d2150b9-e4df-418c-944b-696779b61b28	5	a	0	104	87	2026-08-10T10:14:10.503Z	b
25662616-b6b2-4b12-9321-1f7f77a78539_game_1.replay26	25662616-b6b2-4b12-9321-1f7f77a78539	1	b	1	104	87	2026-08-10T11:24:17.009Z	b
25662616-b6b2-4b12-9321-1f7f77a78539_game_2.replay26	25662616-b6b2-4b12-9321-1f7f77a78539	2	b	1	104	87	2026-08-10T11:24:17.009Z	b
25662616-b6b2-4b12-9321-1f7f77a78539_game_3.replay26	25662616-b6b2-4b12-9321-1f7f77a78539	3	b	0	104	87	2026-08-10T11:24:17.009Z	a
25662616-b6b2-4b12-9321-1f7f77a78539_game_4.replay26	25662616-b6b2-4b12-9321-1f7f77a78539	4	b	0	104	87	2026-08-10T11:24:17.009Z	a
25662616-b6b2-4b12-9321-1f7f77a78539_game_5.replay26	25662616-b6b2-4b12-9321-1f7f77a78539	5	b	0	104	87	2026-08-10T11:24:17.009Z	a
c1baf2ca-8cfb-4864-86fe-78d5189fbab0_game_1.replay26	c1baf2ca-8cfb-4864-86fe-78d5189fbab0	1	b	1	104	87	2026-08-10T13:55:56.477Z	b
c1baf2ca-8cfb-4864-86fe-78d5189fbab0_game_2.replay26	c1baf2ca-8cfb-4864-86fe-78d5189fbab0	2	b	1	104	87	2026-08-10T13:55:56.477Z	b
c1baf2ca-8cfb-4864-86fe-78d5189fbab0_game_3.replay26	c1baf2ca-8cfb-4864-86fe-78d5189fbab0	3	b	0	104	87	2026-08-10T13:55:56.477Z	a
c1baf2ca-8cfb-4864-86fe-78d5189fbab0_game_4.replay26	c1baf2ca-8cfb-4864-86fe-78d5189fbab0	4	b	1	104	87	2026-08-10T13:55:56.477Z	b
c1baf2ca-8cfb-4864-86fe-78d5189fbab0_game_5.replay26	c1baf2ca-8cfb-4864-86fe-78d5189fbab0	5	b	1	104	87	2026-08-10T13:55:56.477Z	b
