tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
v537socket_archipelago_s5_B	archipelago	5	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	189	0	970	2270
v538refine_archipelago_s5_B	archipelago	5	B	v538refine	US	_v538refine	Core destroyed	302	0	3200	2350
v536trust_yulerune_s1_A	yulerune	1	A	v536trust	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	150
v537socket_yulerune_s1_A	yulerune	1	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	413	0	290	2470
v538refine_yulerune_s1_A	yulerune	1	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	219	0	340	1590
v536trust_yulerune_s1_B	yulerune	1	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	303	0	0	1200
v537socket_yulerune_s1_B	yulerune	1	B	v537socket	US	_v537socket	Core destroyed	215	0	1100	0
v538refine_yulerune_s1_B	yulerune	1	B	v538refine	US	_v538refine	Core destroyed	318	0	1020	10
v536trust_yulerune_s2_A	yulerune	2	A	v536trust	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	600
v537socket_yulerune_s2_A	yulerune	2	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	327	0	290	770
v538refine_yulerune_s2_A	yulerune	2	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	407	0	270	3200
v536trust_yulerune_s2_B	yulerune	2	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	367	0	740	1200
v537socket_yulerune_s2_B	yulerune	2	B	v537socket	US	_v537socket	Core destroyed	305	0	1870	0
v538refine_yulerune_s2_B	yulerune	2	B	v538refine	US	_v538refine	Core destroyed	434	0	3570	2190
v536trust_yulerune_s3_A	yulerune	3	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	182	0	0	1130
v537socket_yulerune_s3_A	yulerune	3	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	232	0	330	1630
v538refine_yulerune_s3_A	yulerune	3	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	276	0	340	540
v536trust_yulerune_s3_B	yulerune	3	B	v536trust	US	_v536trustport	Core destroyed	410	0	2100	760
v537socket_yulerune_s3_B	yulerune	3	B	v537socket	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	4260	13620
v538refine_yulerune_s3_B	yulerune	3	B	v538refine	US	_v538refine	Core destroyed	314	0	1970	0
v536trust_yulerune_s4_A	yulerune	4	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	769	0	0	150
v537socket_yulerune_s4_A	yulerune	4	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	413	0	290	2470
v538refine_yulerune_s4_A	yulerune	4	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	227	0	220	940
v536trust_yulerune_s4_B	yulerune	4	B	v536trust	US	_v536trustport	Titanium collected (tiebreak)	1000	0	2340	180
v537socket_yulerune_s4_B	yulerune	4	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	592	0	480	430
v538refine_yulerune_s4_B	yulerune	4	B	v538refine	US	_v538refine	Core destroyed	722	0	120	10
v536trust_yulerune_s5_A	yulerune	5	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	101	0	0	520
v537socket_yulerune_s5_A	yulerune	5	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	239	0	330	1800
v538refine_yulerune_s5_A	yulerune	5	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	275	0	340	530
v536trust_yulerune_s5_B	yulerune	5	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	319	0	70	2300
v537socket_yulerune_s5_B	yulerune	5	B	v537socket	US	_v537socket	Core destroyed	259	0	2230	0
v538refine_yulerune_s5_B	yulerune	5	B	v538refine	US	_v538refine	Core destroyed	530	0	2600	990
v536trust_glacierkeep_s1_A	glacierkeep	1	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	588	0	0	920
v537socket_glacierkeep_s1_A	glacierkeep	1	A	v537socket	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	1780
v538refine_glacierkeep_s1_A	glacierkeep	1	A	v538refine	US	_v538refine	Core destroyed	770	0	0	0
v536trust_glacierkeep_s1_B	glacierkeep	1	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	690	0	0	3800
v537socket_glacierkeep_s1_B	glacierkeep	1	B	v537socket	US	_v537socket	Core destroyed	849	0	2730	0
v538refine_glacierkeep_s1_B	glacierkeep	1	B	v538refine	US	_v538refine	Core destroyed	579	0	4580	950
v536trust_glacierkeep_s2_A	glacierkeep	2	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	598	0	0	2830
v537socket_glacierkeep_s2_A	glacierkeep	2	A	v537socket	US	_v537socket	Core destroyed	485	0	0	0
v538refine_glacierkeep_s2_A	glacierkeep	2	A	v538refine	US	_v538refine	Core destroyed	470	0	1550	0
v536trust_glacierkeep_s2_B	glacierkeep	2	B	v536trust	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	5780	6740
v537socket_glacierkeep_s2_B	glacierkeep	2	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	539	0	0	1950
v538refine_glacierkeep_s2_B	glacierkeep	2	B	v538refine	US	_v538refine	Core destroyed	421	0	80	0
v536trust_glacierkeep_s3_A	glacierkeep	3	A	v536trust	US	_v536trustport	Core destroyed	460	0	0	0
v537socket_glacierkeep_s3_A	glacierkeep	3	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	717	0	1290	4790
v538refine_glacierkeep_s3_A	glacierkeep	3	A	v538refine	US	_v538refine	Core destroyed	574	0	0	0
v536trust_glacierkeep_s3_B	glacierkeep	3	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	689	0	0	6460
v537socket_glacierkeep_s3_B	glacierkeep	3	B	v537socket	US	_v537socket	Core destroyed	808	0	6150	3030
v538refine_glacierkeep_s3_B	glacierkeep	3	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	559	0	0	1210
v536trust_glacierkeep_s4_A	glacierkeep	4	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	334	0	0	620
v537socket_glacierkeep_s4_A	glacierkeep	4	A	v537socket	US	_v537socket	Core destroyed	305	0	330	0
v538refine_glacierkeep_s4_A	glacierkeep	4	A	v538refine	US	_v538refine	Core destroyed	429	0	0	0
v536trust_glacierkeep_s4_B	glacierkeep	4	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	512	0	0	2560
v537socket_glacierkeep_s4_B	glacierkeep	4	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	529	0	0	1030
v538refine_glacierkeep_s4_B	glacierkeep	4	B	v538refine	US	_v538refine	Titanium collected (tiebreak)	1000	0	3350	1630
v536trust_glacierkeep_s5_A	glacierkeep	5	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	344	0	0	1060
v537socket_glacierkeep_s5_A	glacierkeep	5	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	713	0	0	0
v538refine_glacierkeep_s5_A	glacierkeep	5	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	290	0	0	1840
v536trust_glacierkeep_s5_B	glacierkeep	5	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	593	0	0	5220
v537socket_glacierkeep_s5_B	glacierkeep	5	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	485	0	0	1310
v538refine_glacierkeep_s5_B	glacierkeep	5	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	582	0	0	2810
v536trust_archipelago_s6_A	archipelago	6	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	211	0	1410	1910
v537socket_archipelago_s6_A	archipelago	6	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	504	0	4100	6280
v538refine_archipelago_s6_A	archipelago	6	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	308	0	2980	3560
v536trust_archipelago_s6_B	archipelago	6	B	v536trust	US	_v536trustport	Core destroyed	419	0	5080	4660
v537socket_archipelago_s6_B	archipelago	6	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	405	0	1940	5260
v538refine_archipelago_s6_B	archipelago	6	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	360	0	1120	1980
v536trust_archipelago_s7_A	archipelago	7	A	v536trust	US	_v536trustport	Core destroyed	196	0	2580	600
v537socket_archipelago_s7_A	archipelago	7	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	172	0	700	1810
v538refine_archipelago_s7_A	archipelago	7	A	v538refine	US	_v538refine	Core destroyed	218	0	2130	1470
v536trust_archipelago_s7_B	archipelago	7	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	453	0	5080	6690
v537socket_archipelago_s7_B	archipelago	7	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	160	0	290	1750
v538refine_archipelago_s7_B	archipelago	7	B	v538refine	US	_v538refine	Core destroyed	212	0	2840	1800
v536trust_archipelago_s8_A	archipelago	8	A	v536trust	US	_v536trustport	Core destroyed	224	0	2710	1080
v537socket_archipelago_s8_A	archipelago	8	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	169	0	760	1700
v538refine_archipelago_s8_A	archipelago	8	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	354	0	4720	4700
v536trust_archipelago_s8_B	archipelago	8	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	158	0	790	1210
v537socket_archipelago_s8_B	archipelago	8	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	180	0	710	1830
v538refine_archipelago_s8_B	archipelago	8	B	v538refine	US	_v538refine	Core destroyed	587	0	5380	2850
v536trust_archipelago_s9_A	archipelago	9	A	v536trust	US	_v536trustport	Core destroyed	382	0	3380	2070
v537socket_archipelago_s9_A	archipelago	9	A	v537socket	US	_v537socket	Core destroyed	260	0	1430	1280
v538refine_archipelago_s9_A	archipelago	9	A	v538refine	US	_v538refine	Core destroyed	427	0	6170	3860
v536trust_archipelago_s9_B	archipelago	9	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	231	0	1670	1450
v537socket_archipelago_s9_B	archipelago	9	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	213	0	940	2790
v538refine_archipelago_s9_B	archipelago	9	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	541	0	4250	3790
v536trust_archipelago_s10_A	archipelago	10	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	270	0	1620	1850
v537socket_archipelago_s10_A	archipelago	10	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	212	0	1000	1940
v538refine_archipelago_s10_A	archipelago	10	A	v538refine	US	_v538refine	Core destroyed	200	0	2280	730
v536trust_archipelago_s10_B	archipelago	10	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	250	0	2210	2170
v537socket_archipelago_s10_B	archipelago	10	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	135	0	570	1170
v538refine_archipelago_s10_B	archipelago	10	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	383	0	2220	4810
v536trust_yulerune_s6_A	yulerune	6	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	133	0	0	590
v537socket_yulerune_s6_A	yulerune	6	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	227	0	220	940
v538refine_yulerune_s6_A	yulerune	6	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	399	0	270	3050
v536trust_yulerune_s6_B	yulerune	6	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	382	0	0	2990
v537socket_yulerune_s6_B	yulerune	6	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	308	0	880	710
v538refine_yulerune_s6_B	yulerune	6	B	v538refine	US	_v538refine	Core destroyed	194	0	750	50
v536trust_yulerune_s7_A	yulerune	7	A	v536trust	US	_v536trustport	Core destroyed	440	0	0	190
v537socket_yulerune_s7_A	yulerune	7	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	343	0	270	2300
v538refine_yulerune_s7_A	yulerune	7	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	377	0	340	470
v536trust_yulerune_s7_B	yulerune	7	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	306	0	0	1470
v537socket_yulerune_s7_B	yulerune	7	B	v537socket	US	_v537socket	Core destroyed	259	0	1280	0
v538refine_yulerune_s7_B	yulerune	7	B	v538refine	US	_v538refine	Core destroyed	215	0	1100	0
v536trust_yulerune_s8_A	yulerune	8	A	v536trust	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	600
v537socket_yulerune_s8_A	yulerune	8	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	376	0	340	460
v538refine_yulerune_s8_A	yulerune	8	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	245	0	230	500
v536trust_yulerune_s8_B	yulerune	8	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	624	0	160	1280
v537socket_yulerune_s8_B	yulerune	8	B	v537socket	US	_v537socket	Core destroyed	130	0	380	0
v538refine_yulerune_s8_B	yulerune	8	B	v538refine	US	_v538refine	Core destroyed	121	0	120	10
v536trust_yulerune_s9_A	yulerune	9	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	269	0	0	360
v537socket_yulerune_s9_A	yulerune	9	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	362	0	630	1180
v538refine_yulerune_s9_A	yulerune	9	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	234	0	330	1660
v536trust_yulerune_s9_B	yulerune	9	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	354	0	2480	1800
v537socket_yulerune_s9_B	yulerune	9	B	v537socket	US	_v537socket	Core destroyed	185	0	600	100
v538refine_yulerune_s9_B	yulerune	9	B	v538refine	US	_v538refine	Core destroyed	789	0	5930	11120
v536trust_yulerune_s10_A	yulerune	10	A	v536trust	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	1760
v537socket_yulerune_s10_A	yulerune	10	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	361	0	290	860
v538refine_yulerune_s10_A	yulerune	10	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	275	0	340	530
v536trust_yulerune_s10_B	yulerune	10	B	v536trust	US	_v536trustport	Core destroyed	437	0	150	170
v537socket_yulerune_s10_B	yulerune	10	B	v537socket	US	_v537socket	Core destroyed	144	0	330	20
v538refine_yulerune_s10_B	yulerune	10	B	v538refine	US	_v538refine	Core destroyed	92	0	270	0
v536trust_glacierkeep_s6_A	glacierkeep	6	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	501	0	0	5860
v537socket_glacierkeep_s6_A	glacierkeep	6	A	v537socket	US	_v537socket	Core destroyed	445	0	0	0
v538refine_glacierkeep_s6_A	glacierkeep	6	A	v538refine	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	4340
v536trust_glacierkeep_s6_B	glacierkeep	6	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	487	0	0	3580
v537socket_glacierkeep_s6_B	glacierkeep	6	B	v537socket	US	_v537socket	Core destroyed	333	0	0	0
v538refine_glacierkeep_s6_B	glacierkeep	6	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	591	0	0	3670
v536trust_glacierkeep_s7_A	glacierkeep	7	A	v536trust	US	_v536trustport	Harvesters (tiebreak)	1000	0	0	0
v537socket_glacierkeep_s7_A	glacierkeep	7	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	549	0	1870	8660
v538refine_glacierkeep_s7_A	glacierkeep	7	A	v538refine	US	_v538refine	Core destroyed	846	0	0	0
v536trust_glacierkeep_s7_B	glacierkeep	7	B	v536trust	US	_v536trustport	Core destroyed	261	0	0	0
v537socket_glacierkeep_s7_B	glacierkeep	7	B	v537socket	US	_v537socket	Core destroyed	341	0	0	0
v538refine_glacierkeep_s7_B	glacierkeep	7	B	v538refine	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	12080
v536trust_glacierkeep_s8_A	glacierkeep	8	A	v536trust	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	5820
v537socket_glacierkeep_s8_A	glacierkeep	8	A	v537socket	US	_v537socket	Core destroyed	380	0	0	0
v538refine_glacierkeep_s8_A	glacierkeep	8	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	779	0	0	590
v536trust_glacierkeep_s8_B	glacierkeep	8	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	495	0	0	5200
v537socket_glacierkeep_s8_B	glacierkeep	8	B	v537socket	US	_v537socket	Core destroyed	377	0	0	0
v538refine_glacierkeep_s8_B	glacierkeep	8	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	661	0	0	700
v536trust_glacierkeep_s9_A	glacierkeep	9	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	431	0	0	950
v537socket_glacierkeep_s9_A	glacierkeep	9	A	v537socket	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	2900
v538refine_glacierkeep_s9_A	glacierkeep	9	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	290	0	0	1840
v536trust_glacierkeep_s9_B	glacierkeep	9	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	277	0	0	1090
v537socket_glacierkeep_s9_B	glacierkeep	9	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	585	0	1710	3660
v538refine_glacierkeep_s9_B	glacierkeep	9	B	v538refine	US	_v538refine	Core destroyed	550	0	560	0
v536trust_glacierkeep_s10_A	glacierkeep	10	A	v536trust	US	_v536trustport	Core destroyed	732	0	0	0
v537socket_glacierkeep_s10_A	glacierkeep	10	A	v537socket	US	_v537socket	Core destroyed	429	0	0	0
v538refine_glacierkeep_s10_A	glacierkeep	10	A	v538refine	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	1780
v536trust_glacierkeep_s10_B	glacierkeep	10	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	580	0	0	5820
v537socket_glacierkeep_s10_B	glacierkeep	10	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	454	0	0	600
v538refine_glacierkeep_s10_B	glacierkeep	10	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	468	0	0	1690
v536trust_archipelago_s11_A	archipelago	11	A	v536trust	US	_v536trustport	Core destroyed	188	0	1180	1290
v537socket_archipelago_s11_A	archipelago	11	A	v537socket	US	_v537socket	Core destroyed	414	0	2880	1920
v538refine_archipelago_s11_A	archipelago	11	A	v538refine	US	_v538refine	Core destroyed	288	0	3600	1390
v536trust_archipelago_s11_B	archipelago	11	B	v536trust	US	_v536trustport	Core destroyed	319	0	2730	1950
v537socket_archipelago_s11_B	archipelago	11	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	143	0	740	1230
v538refine_archipelago_s11_B	archipelago	11	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	289	0	1390	2660
v536trust_archipelago_s12_A	archipelago	12	A	v536trust	US	_v536trustport	Core destroyed	272	0	1840	1270
v537socket_archipelago_s12_A	archipelago	12	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	308	0	2810	4360
v538refine_archipelago_s12_A	archipelago	12	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	207	0	1380	2100
v536trust_archipelago_s12_B	archipelago	12	B	v536trust	US	_v536trustport	Core destroyed	183	0	2270	620
v537socket_archipelago_s12_B	archipelago	12	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	417	0	2790	6420
v538refine_archipelago_s12_B	archipelago	12	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	465	0	4530	4750
v536trust_archipelago_s13_A	archipelago	13	A	v536trust	US	_v536trustport	Core destroyed	282	0	3840	1920
v537socket_archipelago_s13_A	archipelago	13	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	308	0	2810	4360
v538refine_archipelago_s13_A	archipelago	13	A	v538refine	US	_v538refine	Core destroyed	244	0	3200	1770
v536trust_archipelago_s13_B	archipelago	13	B	v536trust	US	_v536trustport	Core destroyed	373	0	4850	2050
v537socket_archipelago_s13_B	archipelago	13	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	162	0	630	1810
v538refine_archipelago_s13_B	archipelago	13	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	432	0	5520	7090
v536trust_archipelago_s14_A	archipelago	14	A	v536trust	US	_v536trustport	Core destroyed	170	0	1950	810
v537socket_archipelago_s14_A	archipelago	14	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	303	0	2720	4260
v538refine_archipelago_s14_A	archipelago	14	A	v538refine	US	_v538refine	Core destroyed	294	0	2120	1670
v536trust_archipelago_s14_B	archipelago	14	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	380	0	2780	5720
v537socket_archipelago_s14_B	archipelago	14	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	179	0	410	1440
v538refine_archipelago_s14_B	archipelago	14	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	202	0	940	940
v536trust_archipelago_s15_A	archipelago	15	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	553	0	3510	2960
v537socket_archipelago_s15_A	archipelago	15	A	v537socket	US	_v537socket	Core destroyed	189	0	1320	1470
v538refine_archipelago_s15_A	archipelago	15	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	377	0	2520	2770
v536trust_archipelago_s15_B	archipelago	15	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	212	0	1270	3010
v537socket_archipelago_s15_B	archipelago	15	B	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	359	0	640	2940
v538refine_archipelago_s15_B	archipelago	15	B	v538refine	US	_v538refine	Core destroyed	343	0	4320	2070
v536trust_yulerune_s11_A	yulerune	11	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	154	0	0	490
v537socket_yulerune_s11_A	yulerune	11	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	239	0	330	1810
v538refine_yulerune_s11_A	yulerune	11	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	421	0	290	750
v536trust_yulerune_s11_B	yulerune	11	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	428	0	70	2000
v537socket_yulerune_s11_B	yulerune	11	B	v537socket	US	_v537socket	Core destroyed	541	0	8010	1520
v538refine_yulerune_s11_B	yulerune	11	B	v538refine	US	_v538refine	Core destroyed	508	0	2980	3670
v536trust_yulerune_s12_A	yulerune	12	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	269	0	0	360
v537socket_yulerune_s12_A	yulerune	12	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	376	0	340	460
v538refine_yulerune_s12_A	yulerune	12	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	413	0	290	2470
v536trust_yulerune_s12_B	yulerune	12	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	277	0	120	1400
v537socket_yulerune_s12_B	yulerune	12	B	v537socket	US	_v537socket	Core destroyed	139	0	420	0
v538refine_yulerune_s12_B	yulerune	12	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	532	0	2300	990
v536trust_yulerune_s13_A	yulerune	13	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	326	0	0	2080
v537socket_yulerune_s13_A	yulerune	13	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	263	0	310	1290
v538refine_yulerune_s13_A	yulerune	13	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	263	0	310	1290
v536trust_yulerune_s13_B	yulerune	13	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	332	0	120	1740
v537socket_yulerune_s13_B	yulerune	13	B	v537socket	US	_v537socket	Core destroyed	427	0	2480	4250
v538refine_yulerune_s13_B	yulerune	13	B	v538refine	US	_v538refine	Core destroyed	259	0	1280	0
v536trust_yulerune_s14_A	yulerune	14	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	157	0	0	350
