w1_8	midgard	B	340003	153	CTRL	C63	B	12	152	35	0	29	28	1	6	4	4	0	0	3	0	0	2	0	0	0	0	3	1	2	1
w1_11	midgard	A	340005	213	INSTR	C63	A	3	212	58	0	58	56	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_11	midgard	A	340005	213	INSTR	C63	A	5	212	155	20	146	141	5	9	8	5	3	0	1	0	0	1	0	0	0	0	8	0	1	5
w1_11	midgard	A	340005	213	INSTR	C63	A	7	212	155	14	146	145	1	9	8	1	7	0	1	0	0	1	0	0	0	0	4	3	2	4
w1_11	midgard	A	340005	213	INSTR	C63	A	9	110	66	1	59	56	3	7	7	2	5	0	6	0	0	0	0	0	0	0	5	2	0	3
w1_11	midgard	A	340005	213	INSTR	C63	A	112	212	57	0	53	51	2	4	4	1	3	0	2	0	0	0	0	0	0	0	3	1	0	2
w1_11	midgard	A	340005	213	INSTR	C63	A	11	212	118	81	103	85	18	15	15	0	15	0	9	0	0	0	0	0	0	0	14	1	0	7
w1_12	midgard	B	340005	121	CTRL	C63	B	4	120	59	0	59	57	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_12	midgard	B	340005	121	CTRL	C63	B	6	120	107	5	92	89	3	15	15	10	5	0	7	0	0	0	0	0	0	0	10	5	0	38
w1_12	midgard	B	340005	121	CTRL	C63	B	8	120	82	10	64	48	16	18	17	5	12	0	12	0	0	1	0	0	0	0	17	0	1	23
w1_12	midgard	B	340005	121	CTRL	C63	B	10	120	69	5	64	63	1	5	5	5	0	0	5	0	0	0	0	0	0	0	4	0	1	2
w1_12	midgard	B	340005	121	CTRL	C63	B	12	120	108	0	72	70	2	36	34	5	29	0	33	0	0	2	0	0	0	0	34	0	2	54
w1_12	midgard	B	340005	121	CTRL	C63	B	19	120	48	0	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_15	midgard	A	340007	108	INSTR	C63	A	3	107	57	0	56	54	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
w1_15	midgard	A	340007	108	INSTR	C63	A	5	107	29	5	27	24	3	2	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1
w1_15	midgard	A	340007	108	INSTR	C63	A	7	107	21	5	21	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_15	midgard	A	340007	108	INSTR	C63	A	9	107	54	0	53	52	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
w1_15	midgard	A	340007	108	INSTR	C63	A	11	107	37	0	35	30	5	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
w1_15	midgard	A	340007	108	INSTR	C63	A	61	107	82	0	78	62	16	4	4	0	4	0	1	0	0	0	0	0	0	0	4	0	0	11
w1_16	midgard	B	340007	331	INSTR	C63	B	4	123	76	0	68	66	2	8	8	0	8	0	0	0	0	0	0	0	0	0	8	0	0	15
w1_16	midgard	B	340007	331	INSTR	C63	B	6	330	269	4	179	155	24	90	90	10	80	0	10	0	0	0	0	0	0	0	90	0	0	197
w1_16	midgard	B	340007	331	INSTR	C63	B	8	330	276	25	246	201	45	30	28	22	6	0	26	0	0	2	0	0	0	0	19	9	2	83
w1_16	midgard	B	340007	331	INSTR	C63	B	407	330	91	0	77	71	6	14	10	10	0	0	4	3	0	1	0	0	0	0	13	0	1	2
w1_16	midgard	B	340007	331	INSTR	C63	B	10	117	65	0	58	58	0	7	7	7	0	0	3	0	0	0	0	0	0	0	7	0	0	0
w1_16	midgard	B	340007	331	INSTR	C63	B	12	330	314	0	279	176	103	35	34	12	22	0	25	0	0	1	0	0	0	0	33	1	1	195
w1_16	midgard	B	340007	331	INSTR	C63	B	459	330	54	5	54	51	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_16	midgard	B	340007	331	INSTR	C63	B	16	56	48	0	39	39	0	9	9	7	2	0	0	0	0	0	0	0	0	0	8	1	0	4
w1_16	midgard	B	340007	331	INSTR	C63	B	426	330	106	0	102	73	29	4	4	4	0	0	0	0	0	0	0	0	0	0	4	0	0	43
w1_16	midgard	B	340007	331	INSTR	C63	B	473	330	74	5	65	57	8	9	9	9	0	0	1	0	0	0	0	0	0	0	4	5	0	4
w1_16	midgard	B	340007	331	INSTR	C63	B	396	290	61	15	55	51	4	6	6	6	0	0	5	0	0	0	0	0	0	0	5	1	0	3
w1_16	midgard	B	340007	331	INSTR	C63	B	384	330	124	5	99	68	31	25	24	24	0	0	14	1	0	0	0	0	0	0	20	4	1	47
w1_19	midgard	A	340009	272	CTRL	C63	A	3	65	54	0	52	50	2	2	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
w1_19	midgard	A	340009	272	CTRL	C63	A	5	271	185	19	178	160	18	7	7	5	2	0	2	0	0	0	0	0	0	0	6	1	0	20
w1_19	midgard	A	340009	272	CTRL	C63	A	352	271	119	15	102	100	2	17	17	0	17	0	17	0	0	0	0	0	0	0	17	0	0	5
w1_19	midgard	A	340009	272	CTRL	C63	A	7	271	182	21	168	161	7	14	13	11	2	0	2	0	0	1	0	0	0	0	13	0	1	15
w1_19	midgard	A	340009	272	CTRL	C63	A	9	100	76	0	66	64	2	10	10	3	7	0	8	0	0	0	0	0	0	0	8	0	2	0
w1_19	midgard	A	340009	272	CTRL	C63	A	691	271	4	0	3	3	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
w1_19	midgard	A	340009	272	CTRL	C63	A	740	271	15	0	7	7	0	8	8	8	0	0	1	0	0	0	0	0	0	0	8	0	0	12
w1_19	midgard	A	340009	272	CTRL	C63	A	11	271	100	156	75	67	8	25	24	4	20	0	11	0	0	1	0	0	0	0	23	1	1	20
w1_19	midgard	A	340009	272	CTRL	C63	A	583	271	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_19	midgard	A	340009	272	CTRL	C63	A	14	88	64	0	63	55	8	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	13
w1_19	midgard	A	340009	272	CTRL	C63	A	713	271	23	0	4	4	0	19	19	19	0	0	18	0	0	0	0	0	0	0	19	0	0	16
w1_19	midgard	A	340009	272	CTRL	C63	A	497	271	5	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_19	midgard	A	340009	272	CTRL	C63	A	335	271	77	0	68	65	3	9	9	9	0	0	6	0	0	0	0	0	0	0	6	3	0	8
w1_20	midgard	B	340009	363	INSTR	C63	B	4	98	61	0	59	57	2	2	2	0	2	0	0	0	0	0	0	0	0	0	1	0	1	1
w1_20	midgard	B	340009	363	INSTR	C63	B	6	362	190	10	163	160	3	27	25	25	0	0	23	0	0	2	0	0	0	0	3	21	3	44
w1_20	midgard	B	340009	363	INSTR	C63	B	8	362	268	20	251	241	10	17	14	8	6	0	11	0	0	3	0	0	0	0	11	3	3	5
w1_20	midgard	B	340009	363	INSTR	C63	B	562	271	68	15	63	57	6	5	4	0	4	0	4	1	0	0	0	0	0	0	5	0	0	0
w1_20	midgard	B	340009	363	INSTR	C63	B	727	359	90	5	84	79	5	6	6	0	6	0	5	0	0	0	0	0	0	0	6	0	0	0
w1_20	midgard	B	340009	363	INSTR	C63	B	535	345	130	5	120	88	32	10	10	7	3	0	10	0	0	0	0	0	0	0	9	1	0	56
w1_20	midgard	B	340009	363	INSTR	C63	B	10	102	85	4	73	66	7	12	12	7	5	0	7	0	0	0	0	0	0	0	10	2	0	3
w1_20	midgard	B	340009	363	INSTR	C63	B	12	362	294	13	198	167	31	96	74	47	27	0	65	22	0	0	0	0	0	0	83	11	2	112
w1_20	midgard	B	340009	363	INSTR	C63	B	952	362	42	0	27	16	11	15	15	15	0	0	3	0	0	0	0	0	0	0	15	0	0	22
w1_20	midgard	B	340009	363	INSTR	C63	B	16	92	59	0	47	47	0	12	4	1	3	0	0	8	0	0	0	0	0	0	4	0	8	3
w1_20	midgard	B	340009	363	INSTR	C63	B	680	362	115	0	72	66	6	43	43	35	8	0	22	0	0	0	0	0	0	0	38	5	0	58
w1_20	midgard	B	340009	363	INSTR	C63	B	890	362	42	0	41	41	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1
w1_20	midgard	B	340009	363	INSTR	C63	B	603	360	107	11	87	58	29	20	20	20	0	0	18	0	0	0	0	0	0	0	18	1	1	45
w1_20	midgard	B	340009	363	INSTR	C63	B	703	336	70	5	68	66	2	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1
w1_23	midgard	A	340011	89	INSTR	C63	A	3	88	59	0	53	52	1	6	6	3	3	0	0	0	0	0	0	0	0	0	6	0	0	6
w1_23	midgard	A	340011	89	INSTR	C63	A	5	88	73	5	66	57	9	7	6	3	3	0	1	0	0	1	0	0	0	0	6	0	1	5
w1_23	midgard	A	340011	89	INSTR	C63	A	7	88	74	0	61	60	1	13	13	12	1	0	6	0	0	0	0	0	0	0	11	2	0	18
w1_23	midgard	A	340011	89	INSTR	C63	A	9	88	57	3	54	52	2	3	3	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0
w1_23	midgard	A	340011	89	INSTR	C63	A	11	88	53	5	46	41	5	7	6	4	2	0	0	0	0	1	0	0	0	0	6	0	1	1
w1_23	midgard	A	340011	89	INSTR	C63	A	14	88	57	0	57	55	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_24	midgard	B	340011	92	CTRL	C63	B	4	91	74	0	62	58	4	12	12	3	9	0	5	0	0	0	0	0	0	0	12	0	0	7
w1_24	midgard	B	340011	92	CTRL	C63	B	6	91	26	5	19	17	2	7	7	7	0	0	5	0	0	0	0	0	0	0	5	1	1	3
w1_24	midgard	B	340011	92	CTRL	C63	B	8	91	67	5	57	56	1	10	8	7	1	0	6	0	0	2	0	0	0	0	8	0	2	10
w1_24	midgard	B	340011	92	CTRL	C63	B	10	91	80	0	69	67	2	11	11	10	1	0	9	0	0	0	0	0	0	0	10	1	0	4
w1_24	midgard	B	340011	92	CTRL	C63	B	13	91	45	0	38	38	0	7	6	1	5	0	0	0	0	1	0	0	0	0	6	0	1	5
w1_24	midgard	B	340011	92	CTRL	C63	B	19	91	60	0	58	56	2	2	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
w1_24	midgard	B	340011	92	CTRL	C63	B	122	91	47	0	44	44	0	3	3	3	0	0	1	0	0	0	0	0	0	0	3	0	0	0
w1_27	midgard	A	340013	93	INSTR	C63	A	3	92	59	0	57	55	2	2	2	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0
w1_27	midgard	A	340013	93	INSTR	C63	A	5	92	32	5	31	25	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
w1_27	midgard	A	340013	93	INSTR	C63	A	7	92	79	0	76	74	2	3	2	0	2	0	0	0	0	1	0	0	0	0	2	0	1	24
w1_27	midgard	A	340013	93	INSTR	C63	A	9	92	74	2	71	64	7	3	3	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0
w1_27	midgard	A	340013	93	INSTR	C63	A	12	92	49	5	42	36	6	7	7	7	0	0	2	0	0	0	0	0	0	0	4	3	0	0
w1_27	midgard	A	340013	93	INSTR	C63	A	14	81	63	1	59	56	3	4	4	2	2	0	1	0	0	0	0	0	0	0	4	0	0	0
w1_28	midgard	B	340013	162	INSTR	C63	B	4	161	78	0	69	63	6	9	9	5	4	0	3	0	0	0	0	0	0	0	6	3	0	3
w1_28	midgard	B	340013	162	INSTR	C63	B	6	161	51	10	45	42	3	6	6	4	2	0	3	0	0	0	0	0	0	0	6	0	0	2
w1_28	midgard	B	340013	162	INSTR	C63	B	8	161	133	0	118	117	1	15	12	7	5	0	4	0	0	3	0	0	0	0	11	1	3	48
w1_28	midgard	B	340013	162	INSTR	C63	B	10	96	62	4	55	51	4	7	7	6	1	0	1	0	0	0	0	0	0	0	4	3	0	2
w1_28	midgard	B	340013	162	INSTR	C63	B	13	161	50	15	43	40	3	7	7	4	3	0	3	0	0	0	0	0	0	0	7	0	0	3
w1_28	midgard	B	340013	162	INSTR	C63	B	19	161	69	0	64	60	4	5	5	2	3	0	1	0	0	0	0	0	0	0	4	0	1	2
w1_31	midgard	A	340015	139	INSTR	C63	A	3	138	65	0	61	54	7	4	4	1	3	0	1	0	0	0	0	0	0	0	4	0	0	5
w1_31	midgard	A	340015	139	INSTR	C63	A	5	138	55	5	53	48	5	2	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	3
w1_31	midgard	A	340015	139	INSTR	C63	A	7	138	44	0	40	39	1	4	4	4	0	0	2	0	0	0	0	0	0	0	3	1	0	4
w1_31	midgard	A	340015	139	INSTR	C63	A	9	138	79	0	70	65	5	9	9	3	6	0	1	0	0	0	0	0	0	0	6	3	0	0
w1_31	midgard	A	340015	139	INSTR	C63	A	11	138	79	0	75	62	13	4	3	2	1	0	1	1	0	0	0	0	0	0	3	0	1	0
w1_31	midgard	A	340015	139	INSTR	C63	A	14	54	40	0	38	38	0	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
w1_32	midgard	B	340015	219	INSTR	C63	B	4	99	89	0	72	66	6	17	17	5	12	0	1	0	0	0	0	0	0	0	12	5	0	1
w1_32	midgard	B	340015	219	INSTR	C63	B	6	218	167	5	118	103	15	49	49	49	0	0	45	0	0	0	0	0	0	0	5	43	1	104
w1_32	midgard	B	340015	219	INSTR	C63	B	435	218	58	0	56	53	3	2	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0
w1_32	midgard	B	340015	219	INSTR	C63	B	8	218	56	5	53	51	2	3	1	1	0	0	1	0	0	2	0	0	0	0	1	0	2	1
w1_32	midgard	B	340015	219	INSTR	C63	B	10	84	65	5	53	51	2	12	12	12	0	0	7	0	0	0	0	0	0	0	5	0	7	5
w1_32	midgard	B	340015	219	INSTR	C63	B	12	218	60	0	50	44	6	10	9	1	8	0	0	0	0	1	0	0	0	0	8	0	2	6
w1_32	midgard	B	340015	219	INSTR	C63	B	459	218	54	0	52	49	3	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
w1_32	midgard	B	340015	219	INSTR	C63	B	16	87	72	0	59	51	8	13	13	9	4	0	2	0	0	0	0	0	0	0	10	3	0	4
w1_32	midgard	B	340015	219	INSTR	C63	B	343	163	56	0	55	51	4	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
w1_32	midgard	B	340015	219	INSTR	C63	B	393	218	80	0	74	61	13	6	6	4	2	0	2	0	0	0	0	0	0	0	6	0	0	12
w1_35	midgard	A	340017	136	CTRL	C63	A	3	135	72	0	66	64	2	6	6	3	3	0	3	0	0	0	0	0	0	0	4	2	0	2
w1_35	midgard	A	340017	136	CTRL	C63	A	5	135	95	9	92	87	5	3	3	3	0	0	0	0	0	0	0	0	0	0	3	0	0	43
w1_35	midgard	A	340017	136	CTRL	C63	A	7	135	62	5	52	48	4	10	10	8	2	0	2	0	0	0	0	0	0	0	10	0	0	1
w1_35	midgard	A	340017	136	CTRL	C63	A	9	135	78	0	71	67	4	7	7	5	2	0	5	0	0	0	0	0	0	0	3	3	1	4
w1_35	midgard	A	340017	136	CTRL	C63	A	11	135	111	0	104	69	35	7	6	4	2	0	0	0	0	1	0	0	0	0	5	1	1	43
w1_35	midgard	A	340017	136	CTRL	C63	A	15	135	61	0	54	53	1	7	7	0	7	0	0	0	0	0	0	0	0	0	4	3	0	0
w1_36	midgard	B	340017	103	CTRL	C63	B	4	102	52	0	52	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_36	midgard	B	340017	103	CTRL	C63	B	6	102	86	5	77	75	2	9	8	8	0	0	5	0	0	1	0	0	0	0	8	0	1	14
w1_36	midgard	B	340017	103	CTRL	C63	B	8	102	71	0	67	66	1	4	1	1	0	0	0	0	0	3	0	0	0	0	1	0	3	1
w1_36	midgard	B	340017	103	CTRL	C63	B	10	102	71	0	62	60	2	9	9	9	0	0	7	0	0	0	0	0	0	0	8	1	0	2
w1_36	midgard	B	340017	103	CTRL	C63	B	12	102	57	8	44	41	3	13	13	3	10	0	0	0	0	0	0	0	0	0	11	2	0	15
w1_39	midgard	A	340019	168	CTRL	C63	A	3	69	60	0	60	57	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_39	midgard	A	340019	168	CTRL	C63	A	5	167	139	7	136	130	6	3	2	2	0	0	0	0	0	1	0	0	0	0	2	0	1	81
w1_39	midgard	A	340019	168	CTRL	C63	A	7	167	134	4	127	93	34	7	6	3	3	0	2	0	0	1	0	0	0	0	6	0	1	55
w1_39	midgard	A	340019	168	CTRL	C63	A	9	57	54	0	51	48	3	3	3	2	1	0	0	0	0	0	0	0	0	0	3	0	0	1
w1_39	midgard	A	340019	168	CTRL	C63	A	11	167	80	0	57	52	5	23	23	1	22	0	3	0	0	0	0	0	0	0	15	6	2	5
w1_39	midgard	A	340019	168	CTRL	C63	A	16	49	43	0	43	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_40	midgard	B	340019	157	INSTR	C63	B	4	156	62	0	54	54	0	8	8	0	8	0	0	0	0	0	0	0	0	0	5	3	0	0
w1_40	midgard	B	340019	157	INSTR	C63	B	6	156	29	5	22	21	1	7	7	7	0	0	6	0	0	0	0	0	0	0	7	0	0	2
w1_40	midgard	B	340019	157	INSTR	C63	B	8	156	40	0	34	33	1	6	5	5	0	0	2	0	0	1	0	0	0	0	4	0	2	1
w1_40	midgard	B	340019	157	INSTR	C63	B	10	156	145	0	136	77	59	9	9	9	0	0	5	0	0	0	0	0	0	0	9	0	0	108
w1_40	midgard	B	340019	157	INSTR	C63	B	12	156	134	15	80	75	5	54	54	54	0	0	52	0	0	0	0	0	0	0	53	0	1	102
w1_40	midgard	B	340019	157	INSTR	C63	B	19	156	53	0	51	50	1	2	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
w1_43	midgard	A	340021	122	CTRL	C63	A	3	121	60	0	55	55	0	5	5	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0
w1_43	midgard	A	340021	122	CTRL	C63	A	5	121	29	4	25	20	5	4	4	4	0	0	0	0	0	0	0	0	0	0	4	0	0	2
w1_43	midgard	A	340021	122	CTRL	C63	A	7	121	40	5	30	26	4	10	10	8	2	0	0	0	0	0	0	0	0	0	10	0	0	0
w1_43	midgard	A	340021	122	CTRL	C63	A	9	121	76	0	72	68	4	4	4	3	1	0	1	0	0	0	0	0	0	0	3	0	1	0
w1_43	midgard	A	340021	122	CTRL	C63	A	90	121	64	0	61	56	5	3	3	2	1	0	1	0	0	0	0	0	0	0	3	0	0	0
w1_43	midgard	A	340021	122	CTRL	C63	A	11	121	64	0	50	42	8	14	13	5	8	0	1	0	0	1	0	0	0	0	13	0	1	6
w1_43	midgard	A	340021	122	CTRL	C63	A	16	121	109	0	77	77	0	32	32	0	32	0	0	0	0	0	0	0	0	0	32	0	0	58
w1_44	midgard	B	340021	85	CTRL	C63	B	4	84	48	0	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_44	midgard	B	340021	85	CTRL	C63	B	6	84	69	5	63	61	2	6	6	6	0	0	4	0	0	0	0	0	0	0	5	1	0	17
w1_44	midgard	B	340021	85	CTRL	C63	B	8	84	63	0	58	56	2	5	2	2	0	0	0	0	0	3	0	0	0	0	2	0	3	1
w1_44	midgard	B	340021	85	CTRL	C63	B	10	84	50	0	49	49	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
w1_44	midgard	B	340021	85	CTRL	C63	B	12	84	37	0	35	27	8	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
w1_44	midgard	B	340021	85	CTRL	C63	B	106	84	45	0	44	44	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
w1_47	midgard	A	340023	258	INSTR	C63	A	467	241	101	0	67	64	3	34	34	30	4	0	31	0	0	0	0	0	0	0	31	2	1	22
w1_47	midgard	A	340023	258	INSTR	C63	A	3	98	61	0	56	55	1	5	5	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0
w1_47	midgard	A	340023	258	INSTR	C63	A	595	257	81	0	70	56	14	11	11	11	0	0	10	0	0	0	0	0	0	0	5	6	0	28
w1_47	midgard	A	340023	258	INSTR	C63	A	5	257	193	19	158	150	8	35	34	31	3	0	29	0	0	1	0	0	0	0	18	16	1	49
w1_47	midgard	A	340023	258	INSTR	C63	A	7	257	204	22	194	190	4	10	9	8	1	0	0	0	0	1	0	0	0	0	9	0	1	11
w1_47	midgard	A	340023	258	INSTR	C63	A	561	251	84	0	73	49	24	11	11	6	5	0	10	0	0	0	0	0	0	0	11	0	0	37
w1_47	midgard	A	340023	258	INSTR	C63	A	9	153	91	0	86	76	10	5	5	3	2	0	1	0	0	0	0	0	0	0	4	0	1	0
w1_47	midgard	A	340023	258	INSTR	C63	A	613	257	70	5	62	54	8	8	8	7	1	0	8	0	0	0	0	0	0	0	8	0	0	15
w1_47	midgard	A	340023	258	INSTR	C63	A	91	126	58	0	55	52	3	3	3	0	3	0	2	0	0	0	0	0	0	0	2	1	0	1
w1_47	midgard	A	340023	258	INSTR	C63	A	11	257	237	0	221	132	89	16	15	9	6	0	7	0	0	1	0	0	0	0	15	0	1	158
w1_47	midgard	A	340023	258	INSTR	C63	A	14	110	89	1	82	67	15	7	7	0	7	0	0	0	0	0	0	0	0	0	6	1	0	20
w1_47	midgard	A	340023	258	INSTR	C63	A	829	257	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_47	midgard	A	340023	258	INSTR	C63	A	794	257	14	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_47	midgard	A	340023	258	INSTR	C63	A	637	257	62	5	52	50	2	10	10	9	1	0	10	0	0	0	0	0	0	0	10	0	0	10
w1_47	midgard	A	340023	258	INSTR	C63	A	520	214	56	0	49	48	1	7	7	7	0	0	7	0	0	0	0	0	0	0	7	0	0	7
w1_47	midgard	A	340023	258	INSTR	C63	A	766	257	24	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_48	midgard	B	340023	97	CTRL	C63	B	4	64	54	0	52	52	0	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
w1_48	midgard	B	340023	97	CTRL	C63	B	6	96	75	5	53	49	4	22	21	21	0	0	19	0	0	1	0	0	0	0	6	15	1	31
w1_48	midgard	B	340023	97	CTRL	C63	B	8	96	65	10	58	55	3	7	6	6	0	0	0	0	0	1	0	0	0	0	6	0	1	17
w1_48	midgard	B	340023	97	CTRL	C63	B	111	96	54	0	49	49	0	5	5	3	2	0	2	0	0	0	0	0	0	0	5	0	0	2
w1_48	midgard	B	340023	97	CTRL	C63	B	10	96	84	5	78	62	16	6	6	5	1	0	1	0	0	0	0	0	0	0	6	0	0	27
w1_48	midgard	B	340023	97	CTRL	C63	B	48	96	46	0	43	43	0	3	3	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0
w1_48	midgard	B	340023	97	CTRL	C63	B	12	96	84	0	67	58	9	17	15	0	15	0	15	0	0	2	0	0	0	0	15	0	2	28
w1_51	ragnarok	A	340001	114	INSTR	C63	A	3	113	49	0	48	48	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
w1_51	ragnarok	A	340001	114	INSTR	C63	A	5	113	77	0	74	71	3	3	2	2	0	0	0	0	0	1	0	0	0	0	2	0	1	2
w1_51	ragnarok	A	340001	114	INSTR	C63	A	7	113	36	0	34	32	2	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
w1_51	ragnarok	A	340001	114	INSTR	C63	A	9	113	92	0	84	69	15	8	8	6	2	0	0	0	0	0	0	0	0	0	8	0	0	33
w1_51	ragnarok	A	340001	114	INSTR	C63	A	11	113	67	0	67	59	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
