w1_3	midgard	A	342001	282	INSTR	C63	A	505	281	104	10	72	71	1	32	32	4	28	0	27	0	0	0	0	0	0	0	31	1	0	44	0	0	0	0	0	0	0	0	0
w1_4	midgard	B	342001	84	INSTR	C63	B	4	83	58	0	56	55	1	2	2	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
w1_4	midgard	B	342001	84	INSTR	C63	B	6	83	54	10	49	42	7	5	5	3	2	0	1	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0
w1_4	midgard	B	342001	84	INSTR	C63	B	8	83	63	0	57	56	1	6	3	3	0	0	1	0	0	3	0	0	0	0	3	0	3	1	0	0	0	0	0	0	0	0	0
w1_4	midgard	B	342001	84	INSTR	C63	B	10	83	70	5	60	56	4	10	10	3	7	0	0	0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	0	0	0
w1_4	midgard	B	342001	84	INSTR	C63	B	12	83	38	10	32	30	2	6	6	6	0	0	2	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0
w1_4	midgard	B	342001	84	INSTR	C63	B	21	83	56	1	52	47	5	4	4	2	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
w1_7	midgard	A	342003	215	INSTR	C63	A	3	104	64	0	57	57	0	7	7	5	2	0	0	0	0	0	0	0	0	0	5	1	1	1	0	0	0	0	0	0	0	0	0
w1_7	midgard	A	342003	215	INSTR	C63	A	5	214	178	4	120	115	5	58	57	57	0	0	53	0	0	1	0	0	0	0	55	2	1	95	0	0	0	0	0	0	0	0	0
w1_7	midgard	A	342003	215	INSTR	C63	A	7	214	173	11	127	123	4	46	46	45	1	0	37	0	0	0	0	0	0	0	44	2	0	75	0	0	0	0	0	0	0	0	0
w1_7	midgard	A	342003	215	INSTR	C63	A	9	214	80	4	77	69	8	3	3	3	0	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0
w1_7	midgard	A	342003	215	INSTR	C63	A	91	214	62	0	56	51	5	6	6	1	5	0	4	0	0	0	0	0	0	0	5	1	0	1	0	0	0	0	0	0	0	0	0
w1_7	midgard	A	342003	215	INSTR	C63	A	11	214	195	0	125	119	6	70	12	8	4	0	6	57	0	1	0	0	0	0	67	0	3	118	0	57	0	0	0	0	57	0	0
w1_7	midgard	A	342003	215	INSTR	C63	A	14	116	102	0	90	71	19	12	12	0	12	0	0	0	0	0	0	0	0	0	11	1	0	40	0	0	0	0	0	0	0	0	0
w1_8	midgard	B	342003	262	CTRL	C63	B	4	94	78	0	69	66	3	9	9	6	3	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0
w1_8	midgard	B	342003	262	CTRL	C63	B	6	261	180	28	173	167	6	7	7	7	0	0	2	0	0	0	0	0	0	0	6	1	0	7	0	0	0	0	0	0	0	0	0
w1_8	midgard	B	342003	262	CTRL	C63	B	28	118	83	0	69	65	4	14	14	5	9	0	4	0	0	0	0	0	0	0	11	3	0	2	0	0	0	0	0	0	0	0	0
w1_8	midgard	B	342003	262	CTRL	C63	B	8	261	223	5	211	179	32	12	10	9	1	0	0	0	0	2	0	0	0	0	10	0	2	61	0	0	0	0	0	0	0	0	0
w1_8	midgard	B	342003	262	CTRL	C63	B	10	261	66	0	64	60	4	2	2	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
w1_8	midgard	B	342003	262	CTRL	C63	B	13	261	130	0	106	82	24	24	17	9	8	0	4	6	0	1	0	0	0	0	11	1	12	23	0	6	0	0	0	0	0	6	0
w1_8	midgard	B	342003	262	CTRL	C63	B	796	261	4	0	3	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
w1_8	midgard	B	342003	262	CTRL	C63	B	766	261	16	0	0	0	0	16	0	0	0	0	0	16	0	0	0	0	0	0	1	0	15	0	0	16	0	0	8	0	8	0	0
w1_8	midgard	B	342003	262	CTRL	C63	B	608	261	74	0	1	1	0	73	0	0	0	0	0	73	0	0	0	0	0	0	73	0	0	71	0	73	0	0	73	0	0	0	0
w1_11	midgard	A	342005	161	INSTR	C63	A	3	160	60	0	58	56	2	2	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
w1_11	midgard	A	342005	161	INSTR	C63	A	5	160	123	9	83	76	7	40	40	3	37	0	0	0	0	0	0	0	0	0	40	0	0	64	0	0	0	0	0	0	0	0	0
w1_11	midgard	A	342005	161	INSTR	C63	A	7	160	130	5	112	109	3	18	17	2	15	0	2	0	0	1	0	0	0	0	17	0	1	26	0	0	0	0	0	0	0	0	0
w1_11	midgard	A	342005	161	INSTR	C63	A	9	66	55	5	48	46	2	7	7	5	2	0	4	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0
w1_11	midgard	A	342005	161	INSTR	C63	A	439	160	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_11	midgard	A	342005	161	INSTR	C63	A	11	160	140	10	123	84	39	17	17	2	15	0	1	0	0	0	0	0	0	0	12	5	0	55	0	0	0	0	0	0	0	0	0
w1_11	midgard	A	342005	161	INSTR	C63	A	14	160	47	0	46	46	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
w1_11	midgard	A	342005	161	INSTR	C63	A	108	160	46	0	45	45	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
w1_12	midgard	B	342005	195	CTRL	C63	B	4	83	69	0	65	62	3	4	4	0	4	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
w1_12	midgard	B	342005	195	CTRL	C63	B	6	194	130	10	90	81	9	40	40	40	0	0	39	0	0	0	0	0	0	0	40	0	0	75	0	0	0	0	0	0	0	0	0
w1_12	midgard	B	342005	195	CTRL	C63	B	8	194	110	0	94	82	12	16	13	10	3	0	8	0	0	3	0	0	0	0	12	1	3	23	0	0	0	0	0	0	0	0	0
w1_12	midgard	B	342005	195	CTRL	C63	B	10	75	58	4	52	51	1	6	6	0	6	0	4	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0
w1_12	midgard	B	342005	195	CTRL	C63	B	12	194	167	17	104	94	10	63	13	4	9	0	6	50	0	0	0	0	0	0	63	0	0	104	0	50	0	0	0	0	50	0	0
w1_12	midgard	B	342005	195	CTRL	C63	B	16	68	50	0	48	48	0	2	2	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
w1_15	midgard	A	342007	113	INSTR	C63	A	3	112	58	0	58	56	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_15	midgard	A	342007	113	INSTR	C63	A	5	112	26	4	24	18	6	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
w1_15	midgard	A	342007	113	INSTR	C63	A	7	112	85	0	80	79	1	5	4	0	4	0	3	0	0	1	0	0	0	0	1	3	1	17	0	0	0	0	0	0	0	0	0
w1_15	midgard	A	342007	113	INSTR	C63	A	9	112	55	5	49	46	3	6	6	6	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
w1_15	midgard	A	342007	113	INSTR	C63	A	11	112	97	10	75	65	10	22	22	19	3	0	4	0	0	0	0	0	0	0	22	0	0	28	0	0	0	0	0	0	0	0	0
w1_15	midgard	A	342007	113	INSTR	C63	A	14	112	47	0	46	46	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	549	246	53	15	53	49	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	4	134	85	0	69	68	1	16	16	5	11	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	6	295	238	30	223	214	9	15	15	9	6	0	7	0	0	0	0	0	0	0	14	1	0	4	0	0	0	0	0	0	0	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	8	295	180	15	162	155	7	18	16	14	2	0	16	0	0	2	0	0	0	0	14	2	2	1	0	0	0	0	0	0	0	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	10	93	64	5	51	49	2	13	5	3	2	0	0	8	0	0	0	0	0	0	5	0	8	3	0	8	0	0	6	0	2	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	12	295	97	143	79	62	17	18	17	1	16	0	5	0	0	1	0	0	0	0	15	1	2	30	0	0	0	0	0	0	0	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	504	281	117	5	83	73	10	34	34	33	1	0	1	0	0	0	0	0	0	0	32	2	0	59	0	0	0	0	0	0	0	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	16	105	87	0	69	64	5	18	18	14	4	0	4	0	0	0	0	0	0	0	15	3	0	4	0	0	0	0	0	0	0	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	814	295	32	0	27	26	1	5	5	4	1	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	652	294	76	10	65	54	11	11	7	7	0	0	4	4	0	0	0	0	0	0	4	2	5	9	0	4	0	0	0	1	0	3	0
w1_16	midgard	B	342007	296	INSTR	C63	B	622	295	95	0	76	71	5	19	16	16	0	0	0	3	0	0	0	0	0	0	17	2	0	32	0	3	0	0	0	0	3	0	0
w1_16	midgard	B	342007	296	INSTR	C63	B	707	295	66	0	58	48	10	8	7	7	0	0	3	1	0	0	0	0	0	0	8	0	0	15	0	1	0	0	0	1	0	0	0
w1_19	ragnarok	A	342001	165	INSTR	C63	A	3	164	42	0	42	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_19	ragnarok	A	342001	165	INSTR	C63	A	5	164	123	4	76	75	1	47	47	25	22	0	46	0	0	0	0	0	0	0	46	1	0	84	0	0	0	0	0	0	0	0	0
w1_19	ragnarok	A	342001	165	INSTR	C63	A	7	164	111	0	70	66	4	41	41	11	30	0	23	0	0	0	0	0	0	0	41	0	0	60	0	0	0	0	0	0	0	0	0
w1_19	ragnarok	A	342001	165	INSTR	C63	A	9	164	15	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_19	ragnarok	A	342001	165	INSTR	C63	A	12	164	93	5	64	63	1	29	10	1	9	0	7	0	19	0	0	0	0	0	29	0	0	49	0	0	0	0	0	0	0	0	0
w1_19	ragnarok	A	342001	165	INSTR	C63	A	14	164	55	0	55	54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_20	ragnarok	B	342001	227	CTRL	C63	B	4	54	48	0	47	47	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
w1_20	ragnarok	B	342001	227	CTRL	C63	B	6	226	187	10	121	116	5	66	66	66	0	0	0	0	0	0	0	0	0	0	66	0	0	125	0	0	0	0	0	0	0	0	0
w1_20	ragnarok	B	342001	227	CTRL	C63	B	8	226	185	0	116	46	70	69	4	4	0	0	2	0	64	1	0	0	0	0	68	0	1	128	0	0	0	0	0	0	0	0	0
w1_20	ragnarok	B	342001	227	CTRL	C63	B	10	126	92	0	84	76	8	8	7	1	6	0	1	0	0	1	0	0	0	0	4	3	1	6	0	0	0	0	0	0	0	0	0
w1_20	ragnarok	B	342001	227	CTRL	C63	B	13	226	209	10	129	124	5	80	55	3	52	0	17	21	4	0	0	0	0	0	65	15	0	100	0	21	0	0	0	0	18	3	0
w1_20	ragnarok	B	342001	227	CTRL	C63	B	16	67	58	0	56	55	1	2	2	0	2	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
w1_23	ragnarok	A	342003	204	CTRL	C63	A	547	203	30	0	15	15	0	15	15	15	0	0	0	0	0	0	0	0	0	0	15	0	0	27	0	0	0	0	0	0	0	0	0
w1_23	ragnarok	A	342003	204	CTRL	C63	A	3	85	69	6	66	63	3	3	3	3	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
w1_23	ragnarok	A	342003	204	CTRL	C63	A	5	203	177	5	118	118	0	59	59	59	0	0	57	0	0	0	0	0	0	0	57	2	0	103	0	0	0	0	0	0	0	0	0
w1_23	ragnarok	A	342003	204	CTRL	C63	A	7	203	157	0	98	95	3	59	59	59	0	0	2	0	0	0	0	0	0	0	58	1	0	112	0	0	0	0	0	0	0	0	0
w1_23	ragnarok	A	342003	204	CTRL	C63	A	9	203	173	0	172	103	69	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	135	0	0	0	0	0	0	0	0	0
w1_23	ragnarok	A	342003	204	CTRL	C63	A	11	203	106	33	100	95	5	6	5	1	4	0	1	0	0	1	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0
w1_23	ragnarok	A	342003	204	CTRL	C63	A	14	203	47	0	47	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_23	ragnarok	A	342003	204	CTRL	C63	A	441	195	61	0	52	52	0	9	9	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
w1_24	ragnarok	B	342003	146	CTRL	C63	B	4	145	45	0	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_24	ragnarok	B	342003	146	CTRL	C63	B	6	145	135	4	124	70	54	11	3	3	0	0	0	0	8	0	0	0	0	0	10	1	0	93	0	0	0	0	0	0	0	0	0
w1_24	ragnarok	B	342003	146	CTRL	C63	B	8	145	84	0	80	79	1	4	2	2	0	0	0	0	0	2	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0
w1_24	ragnarok	B	342003	146	CTRL	C63	B	10	145	18	0	18	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_24	ragnarok	B	342003	146	CTRL	C63	B	12	145	140	0	90	89	1	50	50	0	50	0	0	0	0	0	0	0	0	0	50	0	0	89	0	0	0	0	0	0	0	0	0
w1_24	ragnarok	B	342003	146	CTRL	C63	B	17	145	135	0	94	91	3	41	41	0	41	0	0	0	0	0	0	0	0	0	41	0	0	73	0	0	0	0	0	0	0	0	0
w1_27	ragnarok	A	342005	222	INSTR	C63	A	3	176	113	0	90	78	12	23	23	4	19	0	1	0	0	0	0	0	0	0	23	0	0	22	0	0	0	0	0	0	0	0	0
w1_27	ragnarok	A	342005	222	INSTR	C63	A	5	221	185	5	113	112	1	72	53	53	0	0	33	19	0	0	0	0	0	0	71	1	0	92	0	19	0	0	0	0	19	0	0
w1_27	ragnarok	A	342005	222	INSTR	C63	A	7	221	119	0	79	78	1	40	1	1	0	0	1	0	38	1	0	0	0	0	38	0	2	73	0	0	0	0	0	0	0	0	0
w1_27	ragnarok	A	342005	222	INSTR	C63	A	9	221	102	0	98	84	14	4	4	3	1	0	3	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0
w1_27	ragnarok	A	342005	222	INSTR	C63	A	11	221	184	10	161	158	3	23	23	0	23	0	0	0	0	0	0	0	0	0	18	5	0	29	0	0	0	0	0	0	0	0	0
w1_27	ragnarok	A	342005	222	INSTR	C63	A	16	221	57	0	56	54	2	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
w1_27	ragnarok	A	342005	222	INSTR	C63	A	54	221	166	0	164	105	59	2	2	1	1	0	0	0	0	0	0	0	0	0	2	0	0	111	0	0	0	0	0	0	0	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	4	125	68	0	63	61	2	5	5	5	0	0	3	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	6	403	37	5	31	28	3	6	6	5	1	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	8	403	43	0	39	38	1	4	3	3	0	0	0	0	0	1	0	0	0	0	3	0	1	4	0	0	0	0	0	0	0	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	371	403	25	0	13	13	0	12	12	12	0	0	12	0	0	0	0	0	0	0	12	0	0	21	0	0	0	0	0	0	0	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	11	121	87	0	71	66	5	16	13	0	13	0	0	3	0	0	0	0	0	0	11	3	2	12	0	3	0	0	0	0	3	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	13	403	215	5	137	128	9	78	77	77	0	0	77	0	0	1	0	0	0	0	77	0	1	180	0	0	0	0	0	0	0	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	18	90	46	0	46	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	716	403	141	0	70	70	0	71	71	71	0	0	71	0	0	0	0	0	0	0	71	0	0	138	0	0	0	0	0	0	0	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	396	403	268	0	153	146	7	115	0	0	0	0	0	0	115	0	0	0	0	0	115	0	0	226	0	0	0	0	0	0	0	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	655	403	164	0	82	82	0	82	82	82	0	0	0	0	0	0	0	0	0	0	82	0	0	161	0	0	0	0	0	0	0	0	0
w1_28	ragnarok	B	342005	404	INSTR	C63	B	496	403	227	0	113	113	0	114	114	114	0	0	114	0	0	0	0	0	0	0	0	114	0	224	0	0	0	0	0	0	0	0	0
w1_31	ragnarok	A	342007	174	INSTR	C63	A	3	173	55	0	51	51	0	4	4	2	2	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0
w1_31	ragnarok	A	342007	174	INSTR	C63	A	5	173	146	5	100	100	0	46	46	46	0	0	42	0	0	0	0	0	0	0	46	0	0	80	0	0	0	0	0	0	0	0	0
w1_31	ragnarok	A	342007	174	INSTR	C63	A	7	173	47	0	35	33	2	12	8	0	8	0	6	0	4	0	0	0	0	0	12	0	0	11	0	0	0	0	0	0	0	0	0
w1_31	ragnarok	A	342007	174	INSTR	C63	A	9	173	61	0	59	59	0	2	2	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
w1_31	ragnarok	A	342007	174	INSTR	C63	A	11	173	63	0	48	47	1	15	0	0	0	0	0	13	1	1	0	0	0	0	13	0	2	20	0	13	0	0	2	11	0	0	0
w1_31	ragnarok	A	342007	174	INSTR	C63	A	15	173	42	0	42	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	629	999	652	0	16	16	0	636	636	636	0	0	0	0	0	0	0	0	0	0	636	0	0	632	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	4	86	50	0	47	47	0	3	1	1	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	6	999	994	0	570	86	484	424	1	1	0	0	0	0	423	0	0	0	0	0	424	0	0	948	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	8	999	963	5	510	506	4	453	448	448	0	0	0	0	2	3	0	0	0	0	450	0	3	882	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	328	999	864	0	444	78	366	420	44	44	0	0	0	0	376	0	0	0	0	0	419	1	0	826	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	10	999	965	0	193	193	0	772	45	44	1	0	0	0	727	0	0	0	0	0	772	0	0	913	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	13	999	959	26	566	180	386	393	393	383	10	0	0	0	0	0	0	0	0	0	392	0	1	768	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	504	999	743	5	381	381	0	362	362	362	0	0	0	0	0	0	0	0	0	0	362	0	0	722	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	16	999	994	0	85	84	1	909	60	0	60	0	0	0	849	0	0	0	0	0	59	0	850	116	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	346	999	851	0	437	435	2	414	378	54	324	0	0	0	36	0	0	0	0	0	414	0	0	818	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	604	999	671	0	344	344	0	327	327	327	0	0	0	0	0	0	0	0	0	0	327	0	0	651	0	0	0	0	0	0	0	0	0
w1_32	ragnarok	B	342007	1000	CTRL	C63	B	656	999	627	5	27	26	1	600	0	0	0	0	0	600	0	0	0	0	0	0	600	0	0	597	0	600	0	0	0	600	0	0	0
w1_35	valkyrie	A	342001	127	INSTR	C63	A	3	126	48	0	48	36	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_35	valkyrie	A	342001	127	INSTR	C63	A	5	126	35	5	33	27	6	2	2	2	0	0	2	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0
w1_35	valkyrie	A	342001	127	INSTR	C63	A	7	126	103	10	87	64	23	16	15	0	15	0	0	0	0	1	0	0	0	0	15	0	1	26	0	0	0	0	0	0	0	0	0
w1_35	valkyrie	A	342001	127	INSTR	C63	A	9	126	52	0	51	44	7	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
w1_35	valkyrie	A	342001	127	INSTR	C63	A	11	126	34	5	29	26	3	5	5	0	5	0	2	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0
w1_35	valkyrie	A	342001	127	INSTR	C63	A	16	126	40	0	38	33	5	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
w1_36	valkyrie	B	342001	192	INSTR	C63	B	4	191	41	0	39	33	6	2	2	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
w1_36	valkyrie	B	342001	192	INSTR	C63	B	6	191	113	7	96	94	2	17	15	1	14	0	1	0	0	2	0	0	0	0	13	1	3	15	0	0	0	0	0	0	0	0	0
w1_36	valkyrie	B	342001	192	INSTR	C63	B	8	191	49	10	48	46	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
w1_36	valkyrie	B	342001	192	INSTR	C63	B	10	191	62	0	56	47	9	6	5	5	0	0	0	0	0	1	0	0	0	0	5	0	1	3	0	0	0	0	0	0	0	0	0
w1_36	valkyrie	B	342001	192	INSTR	C63	B	12	191	19	5	19	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_36	valkyrie	B	342001	192	INSTR	C63	B	14	191	156	0	153	106	47	3	3	0	3	0	0	0	0	0	0	0	0	0	3	0	0	24	0	0	0	0	0	0	0	0	0
w1_39	valkyrie	A	342003	576	INSTR	C63	A	3	575	69	0	63	51	12	6	5	4	1	0	1	1	0	0	0	0	0	0	4	1	1	4	0	1	0	0	0	0	1	0	0
w1_39	valkyrie	A	342003	576	INSTR	C63	A	5	575	212	38	204	189	15	8	7	3	4	0	5	0	0	1	0	0	0	0	4	3	1	13	0	0	0	0	0	0	0	0	0
w1_39	valkyrie	A	342003	576	INSTR	C63	A	7	575	475	72	470	465	5	5	5	5	0	0	5	0	0	0	0	0	0	0	4	0	1	405	0	0	0	0	0	0	0	0	0
w1_39	valkyrie	A	342003	576	INSTR	C63	A	9	575	543	2	543	374	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_39	valkyrie	A	342003	576	INSTR	C63	A	11	575	570	0	546	537	9	24	24	7	17	0	17	0	0	0	0	0	0	0	22	2	0	516	0	0	0	0	0	0	0	0	0
w1_39	valkyrie	A	342003	576	INSTR	C63	A	18	575	546	0	544	288	256	2	2	2	0	0	1	0	0	0	0	0	0	0	2	0	0	491	0	0	0	0	0	0	0	0	0
w1_40	valkyrie	B	342003	157	CTRL	C63	B	4	45	40	0	40	34	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_40	valkyrie	B	342003	157	CTRL	C63	B	6	156	53	10	50	48	2	3	2	2	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0
w1_40	valkyrie	B	342003	157	CTRL	C63	B	8	156	118	6	114	80	34	4	3	0	3	0	3	0	0	1	0	0	0	0	2	1	1	53	0	0	0	0	0	0	0	0	0
w1_40	valkyrie	B	342003	157	CTRL	C63	B	10	156	137	0	129	81	48	8	7	0	7	0	5	0	0	1	0	0	0	0	6	1	1	1	0	0	0	0	0	0	0	0	0
