tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
atoll_s10_A	atoll	10	A	US	v541	Core destroyed	125	0	710	250
atoll_s10_B	atoll	10	B	US	v541	Core destroyed	464	0	2200	210
atoll_s11_A	atoll	11	A	US	v541	Core destroyed	125	0	710	250
atoll_s11_B	atoll	11	B	US	v541	Core destroyed	464	0	2200	210
atoll_s12_A	atoll	12	A	US	v541	Core destroyed	125	0	710	250
atoll_s12_B	atoll	12	B	US	v541	Core destroyed	464	0	2200	210
drakkarfjord_s10_A	drakkarfjord	10	A	US	v541	Core destroyed	92	0	280	0
drakkarfjord_s10_B	drakkarfjord	10	B	US	v541	Core destroyed	97	0	280	0
drakkarfjord_s11_A	drakkarfjord	11	A	US	v541	Core destroyed	92	0	280	0
drakkarfjord_s11_B	drakkarfjord	11	B	US	v541	Core destroyed	97	0	280	0
drakkarfjord_s12_A	drakkarfjord	12	A	US	v541	Core destroyed	92	0	280	0
drakkarfjord_s12_B	drakkarfjord	12	B	US	v541	Core destroyed	97	0	280	0
glacierkeep_s10_A	glacierkeep	10	A	US	v541	Core destroyed	121	0	200	0
glacierkeep_s10_B	glacierkeep	10	B	OPP	beltbreak2	Harvesters (tiebreak)	1000	0	0	0
glacierkeep_s11_A	glacierkeep	11	A	US	v541	Core destroyed	121	0	200	0
glacierkeep_s11_B	glacierkeep	11	B	OPP	beltbreak2	Harvesters (tiebreak)	1000	0	0	0
glacierkeep_s12_A	glacierkeep	12	A	US	v541	Core destroyed	121	0	200	0
glacierkeep_s12_B	glacierkeep	12	B	OPP	beltbreak2	Harvesters (tiebreak)	1000	0	0	0
midgard_s10_A	midgard	10	A	OPP	beltbreak2	Core destroyed	365	0	490	610
midgard_s10_B	midgard	10	B	OPP	beltbreak2	Core destroyed	289	0	2180	1820
midgard_s11_A	midgard	11	A	OPP	beltbreak2	Core destroyed	365	0	490	610
midgard_s11_B	midgard	11	B	OPP	beltbreak2	Core destroyed	289	0	2180	1820
midgard_s12_A	midgard	12	A	OPP	beltbreak2	Core destroyed	365	0	490	610
midgard_s12_B	midgard	12	B	OPP	beltbreak2	Core destroyed	289	0	2180	1820
nordkap_s10_A	nordkap	10	A	US	v541	Core destroyed	191	0	560	100
nordkap_s10_B	nordkap	10	B	US	v541	Core destroyed	122	0	390	80
nordkap_s11_A	nordkap	11	A	US	v541	Core destroyed	191	0	560	100
nordkap_s11_B	nordkap	11	B	US	v541	Core destroyed	122	0	390	80
nordkap_s12_A	nordkap	12	A	US	v541	Core destroyed	191	0	560	100
nordkap_s12_B	nordkap	12	B	US	v541	Core destroyed	122	0	390	80
