r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	31	0	0	5	2	0	0	0	0	6	1	0	0	0
30	500	500	24	0	0	5	2	0	0	0	0	6	0	0	0	0
31	500	500	44	0	10	15	2	0	0	0	0	6	1	0	0	0
32	500	500	47	0	20	1	2	0	0	0	0	6	1	0	0	0
33	500	500	57	0	30	1	2	0	0	0	0	6	0	0	0	0
34	500	500	9	0	30	1	2	0	0	1	0	6	1	0	0	0
35	500	500	19	0	30	11	2	0	0	1	0	6	1	0	0	0
36	500	500	5	3	30	4	2	0	0	1	0	6	1	0	0	0
37	500	500	5	3	30	4	2	0	0	1	0	6	0	0	0	1
38	500	500	5	3	30	4	2	0	0	1	0	6	1	0	0	1
39	500	500	15	3	30	14	2	0	0	1	0	6	0	0	0	1
40	500	500	15	3	30	0	2	0	0	1	0	6	1	0	0	1
41	500	500	15	3	30	0	2	0	0	1	0	6	0	0	0	1
42	500	500	8	3	30	0	2	0	0	1	0	6	1	0	0	1
43	500	500	18	3	30	10	2	0	0	1	0	6	2	0	0	1
44	500	500	5	5	30	2	2	0	0	1	0	6	1	0	0	1
45	500	500	5	1	30	2	2	0	0	1	0	6	2	0	0	0
46	500	500	5	1	30	2	2	0	0	1	0	6	0	0	0	1
47	500	500	15	1	30	12	2	0	0	1	0	6	2	0	0	1
48	500	500	15	1	30	4	2	0	0	1	0	6	1	0	0	0
49	500	500	15	1	30	4	2	0	0	1	0	6	2	0	0	1
50	500	500	15	1	30	2	2	0	0	1	0	6	2	0	0	1
51	500	500	25	1	30	12	2	0	0	1	0	6	1	0	0	1
52	500	500	5	14	30	4	2	0	0	1	0	6	1	0	0	1
53	500	500	5	14	30	2	2	0	0	1	0	6	1	0	0	1
54	500	500	5	14	30	2	2	0	0	1	0	6	1	0	0	1
55	500	500	15	14	30	12	2	0	0	1	0	6	1	0	0	1
56	500	500	15	14	30	2	2	0	0	1	0	6	1	0	0	1
57	500	500	15	14	30	2	2	0	0	1	0	6	1	0	0	0
58	500	500	15	14	30	2	2	0	0	1	0	6	1	0	0	1
59	500	500	25	14	30	12	2	0	0	1	0	6	1	0	0	1
60	500	500	15	24	30	4	2	0	0	1	0	6	1	0	0	1
61	500	500	15	24	30	4	2	0	0	1	0	6	2	0	0	0
62	500	500	15	24	30	4	2	0	0	1	0	6	1	0	0	1
63	500	500	25	24	30	14	2	0	0	1	0	6	1	0	0	1
64	500	500	25	24	30	6	2	0	0	1	0	6	1	0	0	1
65	500	500	25	24	30	6	2	0	0	1	0	6	1	0	0	1
66	500	500	25	24	30	6	2	0	0	1	0	6	1	0	0	1
67	500	500	35	24	30	16	2	0	0	1	0	6	1	0	0	1
68	500	500	25	24	30	4	6	0	0	1	0	6	1	0	0	1
69	500	500	25	20	30	4	6	0	0	1	0	6	1	0	0	0
70	500	500	21	20	30	4	6	0	0	1	0	6	1	0	0	1
71	500	500	27	20	30	14	6	0	0	1	0	6	2	0	0	1
72	500	500	23	20	30	6	6	0	0	1	0	6	1	0	0	1
73	500	500	19	20	30	6	6	0	0	1	0	6	2	0	0	0
74	500	500	15	20	30	6	6	0	0	1	0	6	1	0	0	1
75	500	500	25	20	30	16	6	0	0	1	0	6	2	0	0	1
76	500	500	21	24	30	5	0	0	0	1	0	6	1	0	0	1
77	500	500	21	24	30	5	0	0	0	1	0	6	2	0	0	1
78	500	500	21	24	30	5	0	0	0	1	0	6	1	0	0	1
79	500	500	31	24	30	15	0	0	0	1	0	6	2	0	0	1
80	500	500	31	24	30	15	0	0	0	1	0	6	1	0	0	1
81	500	500	31	24	30	8	0	0	0	1	0	6	2	0	0	0
82	500	500	31	24	30	8	0	0	0	1	0	6	1	0	0	1
83	500	500	41	24	30	11	0	0	0	1	0	6	1	0	0	1
84	500	500	41	24	30	11	0	0	0	1	0	6	1	0	0	0
85	500	500	41	24	30	4	0	0	0	1	0	6	1	0	0	1
86	500	500	41	24	30	4	0	0	0	1	0	6	1	0	0	0
87	500	500	51	24	30	14	0	0	0	1	0	6	1	0	0	1
88	500	500	51	24	30	7	0	0	0	1	0	6	1	0	0	1
89	500	500	51	24	30	7	0	0	0	1	0	6	1	0	0	1
90	500	500	51	24	30	5	0	0	0	1	0	6	1	0	0	1
91	500	500	61	24	30	13	0	0	0	1	0	6	2	0	0	1
92	500	500	61	24	30	4	0	0	0	1	0	6	1	0	0	1
93	500	500	61	24	30	2	0	0	0	1	0	6	2	0	0	1
94	500	500	61	24	30	2	0	0	0	1	0	6	1	0	0	1
95	500	500	71	20	30	12	0	0	0	1	0	6	2	0	0	1
96	500	500	67	24	30	3	0	0	0	1	0	6	1	0	0	1
97	500	500	67	24	30	3	0	0	0	1	0	6	2	0	0	1
98	500	500	67	24	30	3	0	0	0	1	0	6	1	0	0	1
99	500	500	77	24	30	13	0	0	0	1	0	6	2	0	0	1
100	500	500	77	24	30	4	0	0	0	1	0	6	1	0	0	1
101	500	500	77	24	30	2	0	0	0	1	0	6	2	0	0	1
102	500	500	77	24	30	2	0	0	0	1	0	6	1	0	0	1
103	500	500	87	24	30	12	0	0	0	1	0	6	2	0	0	1
104	500	500	8	24	30	10	0	0	1	1	0	6	2	1	0	1
105	500	482	8	14	30	8	0	0	1	1	0	6	1	1	0	1
106	500	482	8	14	30	6	0	0	1	1	0	6	2	1	0	1
107	500	464	18	4	30	16	0	0	1	1	0	6	1	1	0	1
108	500	464	12	10	30	12	4	0	1	1	0	6	2	1	0	1
109	500	446	12	0	30	12	4	0	1	1	0	6	1	1	0	1
110	500	446	12	0	30	12	4	0	1	1	0	6	2	1	0	1
111	500	446	22	0	30	22	4	0	1	1	0	6	1	1	0	1
112	500	428	12	0	30	12	4	0	1	1	0	6	1	1	0	1
113	500	428	12	0	30	12	4	0	1	1	0	6	1	1	0	1
114	500	428	12	0	30	12	4	0	1	1	0	6	1	1	0	1
115	500	428	22	0	30	22	4	0	1	1	0	6	1	1	0	1
116	500	410	12	0	30	12	4	0	1	1	0	6	1	1	0	1
117	500	410	12	0	30	12	4	0	1	1	0	6	1	1	0	1
118	500	410	12	0	30	12	4	0	1	1	0	6	1	1	0	1
119	500	410	22	0	30	22	4	0	1	1	0	6	1	1	0	1
120	500	392	12	0	30	12	4	0	1	1	0	6	2	1	0	1
121	500	392	12	0	30	12	4	0	1	1	0	6	2	1	0	1
122	500	392	12	0	30	12	4	0	1	1	0	6	1	1	0	1
123	500	392	22	0	30	22	4	0	1	1	0	6	2	1	0	1
124	500	374	12	0	30	12	4	0	1	1	0	6	1	1	0	1
125	500	374	12	0	30	12	4	0	1	1	0	6	1	1	0	1
126	500	374	12	0	30	12	4	0	1	1	0	6	2	1	0	1
127	500	374	14	0	30	22	4	0	1	1	0	6	2	1	0	1
128	500	374	14	0	30	12	4	0	1	1	0	6	0	1	0	1
129	500	374	6	0	30	12	4	0	1	1	0	6	0	1	0	1
130	500	374	6	0	30	12	4	0	1	1	0	6	1	1	0	1
131	500	374	16	0	30	22	4	0	1	1	0	6	1	1	0	1
132	500	374	12	4	30	12	4	0	1	1	0	6	0	1	0	1
133	500	374	12	4	30	12	4	0	1	1	0	6	1	1	0	1
134	500	374	12	4	30	12	4	0	1	1	0	6	0	1	0	1
135	500	374	22	4	30	22	4	0	1	1	0	6	1	1	0	2
136	500	356	12	4	30	12	4	0	1	1	0	6	0	1	0	1
137	500	356	12	4	30	12	4	0	1	1	0	6	1	1	0	2
138	500	356	12	4	30	10	4	0	1	1	0	6	1	1	0	2
139	500	356	22	4	30	18	4	0	1	1	0	6	0	1	0	2
140	500	338	4	4	30	10	0	0	1	1	0	6	1	1	0	2
141	500	338	4	4	30	8	0	0	1	1	0	6	0	1	0	2
142	500	338	4	4	30	6	0	0	1	1	0	6	1	1	0	2
143	500	338	14	4	30	14	0	0	1	1	0	6	2	1	0	2
144	500	338	14	4	30	12	0	0	1	1	0	6	2	1	0	2
145	500	338	14	4	30	12	0	0	1	1	0	6	1	1	0	2
146	500	338	14	4	30	12	0	0	1	1	0	6	2	1	0	2
147	500	338	24	4	30	22	0	0	1	1	0	6	1	1	0	2
148	500	320	12	6	30	12	0	0	1	1	0	6	2	1	0	2
149	500	320	12	6	30	12	0	0	1	1	0	6	1	1	0	2
150	500	320	12	6	30	12	0	0	1	1	0	6	2	1	0	2
151	500	320	22	6	30	22	0	0	1	1	0	6	1	1	0	2
152	500	302	12	6	30	12	0	0	1	1	0	6	2	1	0	2
153	500	302	12	6	30	12	0	0	1	1	0	6	1	1	0	2
154	500	302	12	6	30	12	0	0	1	1	0	6	2	1	0	2
155	500	302	22	6	30	22	0	0	1	1	0	6	1	1	0	2
156	500	284	12	6	30	12	0	0	1	1	0	5	1	1	0	2
157	500	284	12	6	30	12	0	0	1	1	0	5	1	1	0	2
158	500	284	12	6	30	12	0	0	1	1	0	5	1	1	0	2
159	500	284	22	6	30	22	0	0	1	1	0	5	1	1	0	2
160	500	266	12	6	30	12	0	0	1	1	0	5	1	1	0	2
161	500	266	12	6	30	12	0	0	1	1	0	5	1	1	0	2
162	500	266	12	6	30	12	0	0	1	1	0	5	1	1	0	2
163	500	266	22	6	30	22	0	0	1	1	0	5	1	1	0	2
164	500	248	12	6	30	12	0	0	1	1	0	5	1	1	0	2
165	500	248	12	6	30	12	0	0	1	1	0	5	1	1	0	2
166	500	248	12	6	30	12	0	0	1	1	0	5	1	1	0	2
167	500	248	22	6	30	22	0	0	1	1	0	5	0	1	0	2
168	500	230	12	6	30	12	0	0	1	1	0	5	1	1	0	2
169	500	230	12	6	30	12	0	0	1	1	0	5	1	1	0	2
170	500	230	12	6	30	12	0	0	1	1	0	5	0	1	0	2
171	500	230	22	6	30	22	0	0	1	1	0	5	0	1	0	2
172	500	212	12	6	30	12	10	0	1	1	0	5	0	1	0	2
173	500	212	12	6	30	12	10	0	1	1	0	5	0	1	0	2
174	500	212	12	6	30	12	10	0	1	1	0	5	0	1	0	2
175	500	212	22	6	30	22	10	0	1	1	0	5	1	1	0	2
176	500	194	5	6	30	12	10	0	1	1	0	5	1	1	0	2
177	500	194	5	6	30	12	10	0	1	1	0	5	1	1	0	2
178	500	194	5	6	30	12	0	0	1	1	0	5	1	1	0	2
179	500	194	15	6	30	22	0	0	1	1	0	5	0	1	0	2
180	500	194	15	6	30	12	0	0	1	1	0	5	1	1	0	2
181	500	194	14	6	30	12	0	0	1	1	0	5	1	1	0	2
182	500	194	13	6	30	12	0	0	1	1	0	5	1	1	0	2
183	500	194	22	6	30	22	0	0	1	1	0	5	1	1	0	2
184	500	176	11	6	30	12	0	0	1	1	0	5	1	1	0	2
185	500	176	10	6	30	12	0	0	1	1	0	5	1	1	0	2
186	500	176	9	6	30	12	0	0	1	1	0	5	1	1	0	2
187	500	176	18	6	30	22	0	0	1	1	0	5	1	1	0	2
188	500	158	11	2	30	12	0	0	1	1	0	5	1	1	0	2
189	500	158	10	2	30	12	0	0	1	1	0	5	1	1	0	2
190	500	158	9	2	30	12	0	0	1	1	0	5	1	1	0	2
191	500	158	18	2	30	22	0	0	1	1	0	5	1	1	0	2
192	500	158	11	8	30	12	0	0	1	1	0	5	1	1	0	2
193	500	158	10	8	30	12	0	0	1	1	0	5	1	1	0	2
194	500	158	9	8	30	12	0	0	1	1	0	5	1	1	0	2
195	500	158	18	8	30	22	0	0	1	1	0	5	1	1	0	2
196	500	144	5	4	30	11	0	0	1	1	0	5	1	1	0	2
197	500	148	5	4	30	10	0	0	1	1	0	5	1	1	0	2
198	500	152	5	4	30	9	0	0	1	1	0	5	0	1	0	2
199	500	156	15	4	30	18	0	0	1	1	0	5	1	1	0	2
200	500	160	15	4	30	11	6	0	1	1	0	5	1	1	0	2
201	500	164	15	4	30	10	6	0	1	1	0	5	1	1	0	2
202	500	168	15	4	30	9	6	0	1	1	0	5	1	1	0	2
203	500	172	25	4	30	18	6	0	1	1	0	5	1	1	0	2
204	500	158	12	7	30	11	2	0	1	1	0	4	0	1	0	2
205	500	162	12	7	30	10	2	0	1	1	0	4	0	1	0	2
206	500	166	12	7	30	9	2	0	1	1	0	4	0	1	0	2
207	500	170	22	7	30	18	2	0	1	1	0	4	0	1	0	2
208	500	156	12	7	30	11	8	0	1	1	0	4	0	1	0	2
209	500	160	12	7	30	10	8	0	1	1	0	4	0	1	0	2
210	500	164	12	7	30	9	8	0	1	1	0	4	0	1	0	2
211	500	168	22	7	30	18	8	0	1	1	0	4	0	1	0	2
212	500	154	12	7	30	11	4	0	1	1	0	4	0	1	0	2
213	500	158	12	7	30	10	4	0	1	1	0	4	0	1	0	2
214	500	162	12	7	30	9	4	0	1	1	0	4	0	1	0	2
215	500	166	22	7	30	18	4	0	1	1	0	4	0	1	0	2
216	500	152	12	7	30	11	0	0	1	1	0	4	0	1	0	2
217	500	156	12	7	30	10	0	0	1	1	0	4	0	1	0	2
218	500	160	12	7	30	9	0	0	1	1	0	4	0	1	0	2
219	500	164	22	7	30	18	0	0	1	1	0	4	0	1	0	2
220	500	150	12	7	30	11	6	0	1	1	0	4	0	1	0	2
221	500	154	12	7	30	10	6	0	1	1	0	4	0	1	0	2
222	500	158	12	7	30	9	6	0	1	1	0	4	0	1	0	2
223	500	162	22	7	30	18	6	0	1	1	0	4	0	1	0	2
224	500	148	12	7	30	11	12	0	1	1	0	4	0	1	0	2
225	500	152	12	7	30	10	12	0	1	1	0	4	0	1	0	2
226	500	156	12	7	30	9	12	0	1	1	0	4	0	1	0	2
227	500	160	22	7	30	18	12	0	1	1	0	4	0	1	0	2
228	500	146	12	7	30	11	18	0	1	1	0	4	0	1	0	2
229	500	150	12	7	30	10	18	0	1	1	0	4	0	1	0	2
230	500	154	12	7	30	9	18	0	1	1	0	4	0	1	0	2
231	500	158	22	7	30	18	18	0	1	1	0	4	0	1	0	2
232	500	144	12	7	30	11	24	0	1	1	0	4	0	1	0	2
233	500	148	12	7	30	10	24	0	1	1	0	4	0	1	0	2
234	500	152	12	7	30	9	24	0	1	1	0	4	0	1	0	2
235	500	156	22	7	30	18	24	0	1	1	0	4	0	1	0	2
236	500	142	12	7	30	17	24	0	1	1	0	4	0	1	0	2
237	500	146	12	7	30	16	24	0	1	1	0	4	0	1	0	2
238	500	150	12	7	30	15	24	0	1	1	0	4	0	1	0	2
239	500	154	22	7	30	24	24	0	1	1	0	4	0	1	0	2
240	500	140	12	7	30	16	24	0	1	1	0	4	0	1	0	2
241	500	144	12	7	30	15	24	0	1	1	0	4	0	1	0	2
242	500	148	12	7	30	14	24	0	1	1	0	4	0	1	0	2
243	500	152	22	7	30	23	24	0	1	1	0	4	0	1	0	2
244	500	138	12	7	30	22	24	0	1	1	0	4	0	1	0	2
245	500	142	12	7	30	21	24	0	1	1	0	4	0	1	0	2
246	500	146	12	7	30	20	24	0	1	1	0	4	0	1	0	2
247	500	150	22	7	30	29	24	0	1	1	0	4	0	1	0	2
248	500	136	12	7	30	28	24	0	1	1	0	4	0	1	0	2
249	500	140	12	7	30	27	24	0	1	1	0	4	0	1	0	2
250	500	144	12	7	30	26	24	0	1	1	0	4	0	1	0	2
251	500	148	22	7	30	35	24	0	1	1	0	4	0	1	0	2
252	500	134	12	7	30	24	24	0	1	1	0	4	0	1	0	2
253	500	138	12	7	30	23	20	0	1	1	0	4	0	1	0	2
254	500	142	12	7	30	18	20	0	1	1	0	4	0	1	0	2
255	500	146	22	7	30	23	20	0	1	1	0	4	0	1	0	2
256	500	132	12	7	30	18	24	0	1	1	0	4	0	1	0	2
257	500	136	12	7	30	17	24	0	1	1	0	4	0	1	0	2
258	500	140	12	7	30	16	24	0	1	1	0	4	0	1	0	2
259	500	144	22	7	30	25	24	0	1	1	0	4	0	1	0	2
260	500	130	12	7	30	24	24	0	1	1	0	4	0	1	0	2
261	500	134	12	7	30	23	24	0	1	1	0	4	0	1	0	2
262	500	138	12	7	30	22	24	0	1	1	0	4	0	1	0	2
263	500	142	22	7	30	31	24	0	1	1	0	4	0	1	0	2
264	500	128	12	7	30	30	24	0	1	1	0	4	0	1	0	2
265	500	132	12	7	30	29	24	0	1	1	0	4	0	1	0	2
266	500	136	12	7	30	28	24	0	1	1	0	4	0	1	0	2
267	500	140	22	7	30	37	24	0	1	1	0	4	0	1	0	2
268	500	126	12	7	30	36	24	0	1	1	0	4	0	1	0	2
269	500	130	12	7	30	35	24	0	1	1	0	4	0	1	0	2
270	500	134	12	7	30	34	24	0	1	1	0	4	0	1	0	2
271	500	138	22	7	30	43	24	0	1	1	0	4	0	1	0	2
272	500	124	12	7	30	42	24	0	1	1	0	4	0	1	0	2
273	500	128	12	7	30	41	24	0	1	1	0	4	0	1	0	2
274	500	132	12	7	30	40	24	0	1	1	0	4	0	1	0	2
275	500	136	22	7	30	49	24	0	1	1	0	4	0	1	0	2
276	500	122	12	7	30	48	24	0	1	1	0	4	0	1	0	2
277	500	126	12	7	30	47	24	0	1	1	0	4	0	1	0	2
278	500	130	12	7	30	46	24	0	1	1	0	4	0	1	0	2
279	500	134	22	7	30	55	24	0	1	1	0	4	0	1	0	2
280	500	120	12	7	30	54	24	0	1	1	0	4	0	1	0	2
281	500	124	12	7	30	53	24	0	1	1	0	4	0	1	0	2
282	500	128	12	7	30	52	24	0	1	1	0	4	0	1	0	2
283	500	132	22	7	30	61	24	0	1	1	0	4	0	1	0	2
284	500	118	12	7	30	60	24	0	1	1	0	4	0	1	0	2
285	500	122	12	7	30	59	24	0	1	1	0	4	0	1	0	2
286	500	126	12	7	30	58	24	0	1	1	0	4	0	1	0	2
287	500	130	22	7	30	67	24	0	1	1	0	4	0	1	0	2
288	500	116	12	7	30	66	24	0	1	1	0	4	0	1	0	2
289	500	120	12	7	30	65	24	0	1	1	0	4	0	1	0	2
290	500	124	12	7	30	64	24	0	1	1	0	4	0	1	0	2
291	500	128	22	7	30	73	24	0	1	1	0	4	0	1	0	2
292	500	114	12	7	30	20	24	0	1	1	0	4	0	1	0	2
293	500	118	12	7	30	19	24	0	1	1	0	4	0	1	0	2
294	500	122	12	7	30	18	24	0	1	1	0	4	0	1	0	2
295	500	126	22	7	30	27	24	0	1	1	0	4	0	1	0	2
296	500	112	12	7	30	18	24	0	1	1	0	4	0	1	0	2
297	500	116	12	7	30	17	24	0	1	1	0	4	0	1	0	2
298	500	120	12	7	30	16	24	0	1	1	0	4	0	1	0	2
299	500	124	22	7	30	25	24	0	1	1	0	4	0	1	0	2
300	500	110	12	7	30	16	24	0	1	1	0	4	0	1	0	2
301	500	114	12	7	30	15	24	0	1	1	0	4	0	1	0	2
302	500	118	12	7	30	14	24	0	1	1	0	4	0	1	0	2
303	500	122	22	7	30	23	24	0	1	1	0	4	0	1	0	2
304	500	108	12	7	30	22	24	0	1	1	0	4	0	1	0	2
305	500	112	12	7	30	21	24	0	1	1	0	4	0	1	0	2
306	500	116	12	7	30	20	24	0	1	1	0	4	0	1	0	2
307	500	120	22	7	30	29	24	0	1	1	0	4	0	1	0	2
308	500	106	12	7	30	20	24	0	1	1	0	4	0	1	0	2
309	500	110	12	7	30	19	24	0	1	1	0	4	0	1	0	2
310	500	114	12	7	30	18	24	0	1	1	0	4	0	1	0	2
311	500	118	22	7	30	27	24	0	1	1	0	4	0	1	0	2
312	500	104	12	7	30	18	24	0	1	1	0	4	0	1	0	2
313	500	108	12	7	30	17	24	0	1	1	0	4	0	1	0	2
314	500	112	12	7	30	16	24	0	1	1	0	4	0	1	0	2
315	500	116	22	7	30	25	24	0	1	1	0	4	0	1	0	2
316	500	102	12	7	30	16	24	0	1	1	0	4	0	1	0	2
317	500	106	12	7	30	15	24	0	1	1	0	4	0	1	0	2
318	500	110	12	7	30	14	24	0	1	1	0	4	0	1	0	2
319	500	114	22	7	30	23	24	0	1	1	0	4	0	1	0	2
320	500	100	12	7	30	22	24	0	1	1	0	4	0	1	0	2
321	500	104	12	7	30	21	24	0	1	1	0	4	0	1	0	2
322	500	108	12	7	30	20	24	0	1	1	0	4	0	1	0	2
323	500	112	22	7	30	29	24	0	1	1	0	4	0	1	0	2
324	500	98	12	7	30	20	24	0	1	1	0	4	0	1	0	2
325	500	102	12	7	30	19	24	0	1	1	0	4	0	1	0	2
326	500	106	12	3	30	18	24	0	1	1	0	4	0	1	0	2
327	500	110	22	3	30	27	24	0	1	1	0	4	0	1	0	2
328	500	96	12	3	30	26	24	0	1	1	0	4	0	1	0	2
329	500	100	12	3	30	25	24	0	1	1	0	4	0	1	0	2
330	500	104	12	3	30	24	24	0	1	1	0	4	0	1	0	2
331	500	108	22	3	30	33	24	0	1	1	0	4	0	1	0	2
332	500	94	12	3	30	32	24	0	1	1	0	4	0	1	0	2
333	500	98	12	3	30	31	24	0	1	1	0	4	0	1	0	2
334	500	102	12	3	30	30	24	0	1	1	0	4	0	1	0	2
335	500	106	22	3	30	39	24	0	1	1	0	4	0	1	0	2
336	500	92	12	3	30	38	24	0	1	1	0	4	0	1	0	2
337	500	96	12	3	30	37	24	0	1	1	0	4	0	1	0	2
338	500	100	12	3	30	36	24	0	1	1	0	4	0	1	0	2
339	500	104	22	3	30	45	24	0	1	1	0	4	0	1	0	2
340	500	90	12	3	30	44	24	0	1	1	0	4	0	1	0	2
341	500	94	12	3	30	43	24	0	1	1	0	4	0	1	0	2
342	500	98	12	3	30	42	24	0	1	1	0	4	0	1	0	2
343	500	102	22	3	30	51	24	0	1	1	0	4	0	1	0	2
344	500	88	12	3	30	50	24	0	1	1	0	4	0	1	0	2
345	500	92	12	3	30	49	24	0	1	1	0	4	0	1	0	2
346	500	96	12	3	30	48	24	0	1	1	0	4	0	1	0	2
347	500	100	22	3	30	57	24	0	1	1	0	4	0	1	0	2
348	500	86	12	3	30	56	24	0	1	1	0	4	0	1	0	2
349	500	90	12	3	30	55	24	0	1	1	0	4	0	1	0	2
350	500	94	12	3	30	54	24	0	1	1	0	4	0	1	0	2
351	500	98	22	3	30	63	24	0	1	1	0	4	0	1	0	2
352	500	84	12	3	30	62	24	0	1	1	0	4	0	1	0	2
353	500	88	12	3	30	61	24	0	1	1	0	4	0	1	0	2
354	500	92	12	3	30	60	24	0	1	1	0	4	0	1	0	2
355	500	96	22	3	30	69	24	0	1	1	0	4	0	1	0	2
356	500	82	12	3	30	68	24	0	1	1	0	4	0	1	0	2
357	500	86	12	3	30	67	24	0	1	1	0	4	0	1	0	2
358	500	90	12	3	30	66	24	0	1	1	0	4	0	1	0	2
359	500	94	22	3	30	75	24	0	1	1	0	4	0	1	0	2
360	500	80	12	3	30	74	24	0	1	1	0	4	0	1	0	2
361	500	84	12	3	30	73	24	0	1	1	0	4	0	1	0	2
362	500	88	12	3	30	72	24	0	1	1	0	4	0	1	0	2
363	500	92	22	3	30	81	24	0	1	1	0	4	0	1	0	2
364	500	78	12	3	30	80	24	0	1	1	0	4	0	1	0	2
365	500	82	12	3	30	79	24	0	1	1	0	4	0	1	0	2
366	500	86	12	3	30	78	24	0	1	1	0	4	0	1	0	2
367	500	90	22	3	30	87	24	0	1	1	0	4	0	1	0	2
368	500	76	12	3	30	86	24	0	1	1	0	4	0	1	0	2
369	500	80	12	3	30	85	24	0	1	1	0	4	0	1	0	2
370	500	84	12	3	30	84	24	0	1	1	0	4	0	1	0	2
371	500	88	22	3	30	93	24	0	1	1	0	4	0	1	0	2
372	500	74	12	3	30	92	24	0	1	1	0	4	0	1	0	2
373	500	78	12	3	30	91	24	0	1	1	0	4	0	1	0	2
374	500	82	12	3	30	90	24	0	1	1	0	4	0	1	0	2
375	500	86	22	3	30	99	24	0	1	1	0	4	0	1	0	2
376	500	72	12	3	30	98	24	0	1	1	0	4	0	1	0	2
377	500	76	12	3	30	97	24	0	1	1	0	4	0	1	0	2
378	500	80	12	3	30	96	24	0	1	1	0	4	0	1	0	2
379	500	84	22	3	30	105	24	0	1	1	0	4	0	1	0	2
380	500	70	12	3	30	104	24	0	1	1	0	4	0	1	0	2
381	500	74	12	3	30	103	24	0	1	1	0	4	0	1	0	2
382	500	78	12	3	30	102	24	0	1	1	0	4	0	1	0	2
383	500	82	22	3	30	111	24	0	1	1	0	4	0	1	0	2
384	500	68	12	3	30	110	24	0	1	1	0	4	0	1	0	2
385	500	72	12	3	30	109	24	0	1	1	0	4	0	1	0	2
386	500	76	12	3	30	108	24	0	1	1	0	4	0	1	0	2
387	500	80	22	3	30	117	24	0	1	1	0	4	0	1	0	2
388	500	66	12	3	30	116	24	0	1	1	0	4	0	1	0	2
389	500	70	12	3	30	115	24	0	1	1	0	4	0	1	0	2
390	500	74	12	3	30	114	24	0	1	1	0	4	0	1	0	2
391	500	78	22	3	30	123	24	0	1	1	0	4	0	1	0	2
392	500	64	12	3	30	40	24	0	1	1	0	4	0	1	0	2
393	482	68	12	3	30	39	14	0	1	1	0	4	0	1	0	2
394	482	72	12	3	30	22	30	0	1	1	0	4	0	1	0	2
395	464	76	22	3	30	21	30	0	1	1	0	4	0	1	0	2
396	464	62	12	3	30	11	39	0	1	1	0	4	0	1	0	2
397	446	66	12	3	30	10	29	0	1	1	0	4	0	1	0	2
398	446	70	12	3	30	9	29	0	1	1	0	4	0	1	0	2
399	428	74	22	3	30	18	19	0	1	1	0	4	0	1	0	2
400	428	60	12	3	30	11	25	0	1	1	0	4	0	1	0	2
401	410	64	12	3	30	10	15	0	1	1	0	4	0	1	0	2
402	410	68	12	3	30	9	15	0	1	1	0	4	0	1	0	2
403	392	72	22	3	30	18	5	0	1	1	0	4	0	1	0	2
404	392	58	12	3	30	11	11	0	1	1	0	4	0	1	0	2
405	374	62	12	3	30	10	1	0	1	1	0	4	0	1	0	2
