r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	61	24	90	17	20	120	1	0	1	5	1	0	1	0
30	500	500	59	24	90	16	20	130	1	0	1	5	1	0	1	0
31	500	500	87	24	110	32	20	140	1	0	1	5	1	0	1	0
32	500	500	85	24	110	38	20	150	1	0	1	5	1	0	1	0
33	500	500	83	24	110	34	20	150	1	0	1	5	1	0	1	0
34	500	500	8	24	110	20	24	150	2	0	1	5	1	1	1	0
35	500	500	38	14	130	50	20	170	2	0	1	5	1	1	1	0
36	500	500	28	24	130	56	24	180	2	0	1	5	1	1	1	0
37	500	500	28	14	130	56	24	180	2	0	1	5	1	1	1	0
38	500	500	18	14	130	19	24	190	2	0	1	5	1	1	1	1
39	500	500	32	20	140	25	24	200	2	0	1	5	1	1	1	1
40	500	500	28	14	140	34	24	210	2	0	1	5	1	1	1	1
41	500	500	18	24	140	26	24	210	2	0	1	5	1	1	1	1
42	500	500	18	14	140	19	24	210	2	0	1	5	1	1	1	0
43	500	500	32	20	150	49	24	230	2	0	1	5	1	1	1	0
44	500	500	28	24	150	53	24	240	2	0	1	5	1	1	1	0
45	500	500	28	24	150	53	24	240	2	0	1	5	1	1	1	0
46	500	500	28	24	150	62	24	250	2	0	1	5	1	1	1	0
47	500	500	48	24	160	92	24	270	2	0	1	5	1	1	1	0
48	500	500	48	24	160	34	24	280	2	0	1	5	1	1	1	0
49	500	500	48	24	160	34	24	280	2	0	1	5	1	1	1	0
50	500	500	48	24	160	44	14	290	2	0	1	5	1	1	1	0
51	500	500	68	24	170	64	24	310	2	0	1	5	1	1	1	0
52	500	500	14	24	170	74	24	320	2	0	1	5	1	1	1	0
53	500	500	14	24	170	1	24	320	2	0	1	5	1	1	1	0
54	500	500	6	24	170	11	4	330	2	0	1	4	0	1	1	0
55	500	500	26	24	180	41	4	350	2	0	1	4	0	1	1	0
56	500	500	19	24	180	35	10	360	2	0	0	4	0	1	0	0
57	500	500	19	24	180	21	24	360	2	0	0	4	0	1	0	0
58	500	500	12	24	180	31	24	370	2	0	0	4	0	1	0	0
59	500	500	32	24	190	61	24	390	2	0	0	4	0	1	0	0
60	500	500	25	14	190	18	24	400	2	0	0	4	0	1	0	0
61	500	500	15	24	190	2	24	400	2	0	0	4	0	1	0	0
62	500	500	8	14	190	12	24	410	2	0	0	4	1	1	0	0
63	500	500	28	14	200	34	24	430	2	0	0	4	1	1	0	0
64	500	500	18	14	200	44	24	440	2	0	0	4	0	1	0	0
65	500	500	12	20	200	38	24	450	2	0	0	4	1	1	0	0
66	500	500	15	20	210	58	14	470	2	0	0	4	1	1	0	0
67	500	500	44	20	230	70	24	490	2	0	0	4	1	1	0	0
68	500	500	49	24	240	26	14	500	2	0	0	4	1	1	0	0
69	500	500	0	24	240	18	20	510	2	0	0	4	1	1	0	0
70	500	500	10	24	250	34	10	530	2	0	0	4	1	1	0	0
71	500	500	23	24	260	52	20	560	2	0	0	4	1	1	0	0
72	500	500	23	24	260	48	14	570	2	0	0	4	0	1	0	0
73	500	500	23	24	260	38	20	570	2	0	0	4	0	1	0	0
74	500	500	33	24	270	44	10	580	2	0	0	4	0	1	0	0
75	500	500	53	24	280	60	20	600	2	0	0	4	0	1	0	0
76	500	500	14	24	290	66	20	610	2	0	0	4	0	1	0	0
77	500	500	14	24	290	72	20	620	2	0	0	4	0	1	0	0
78	500	500	24	24	300	78	24	630	2	0	0	4	0	1	0	0
79	500	500	54	14	320	118	24	660	2	0	0	4	0	1	0	0
80	500	500	44	24	320	118	24	670	2	0	0	4	0	1	0	0
81	500	500	44	24	320	30	20	670	2	0	0	4	1	1	0	0
82	500	500	47	24	330	36	20	680	2	0	0	4	1	1	0	0
83	500	500	70	24	350	62	10	700	2	0	0	4	1	1	0	0
84	500	500	28	24	360	58	20	710	2	0	0	4	1	1	0	0
85	500	500	27	24	360	64	10	720	2	0	0	4	1	1	0	0
86	500	500	29	24	370	60	24	730	2	0	0	4	1	1	0	0
87	500	500	58	24	390	100	14	760	2	0	0	4	1	1	0	0
88	500	500	44	24	390	28	24	770	2	0	0	4	1	1	0	0
89	500	500	54	24	400	38	6	780	2	0	0	4	1	1	0	0
90	500	500	56	24	410	32	14	790	2	0	0	4	1	1	0	0
91	500	500	75	24	420	52	6	810	2	0	0	3	0	1	0	0
92	500	500	30	24	430	46	14	820	2	0	0	3	0	1	0	0
93	500	500	30	24	430	46	16	830	2	0	0	3	0	1	0	0
94	500	500	33	24	440	48	16	840	2	0	0	3	0	1	0	0
95	500	500	63	24	460	70	20	860	2	0	0	3	0	1	0	0
96	500	500	66	24	470	10	20	870	2	0	0	3	0	1	0	0
97	500	500	17	24	470	10	20	880	2	0	0	3	0	1	0	0
98	500	500	20	24	480	10	20	890	2	0	0	3	0	1	0	0
99	500	500	40	24	490	30	20	910	2	0	0	3	0	1	0	0
100	500	500	50	24	500	16	24	920	2	0	0	3	0	1	0	0
101	500	500	60	24	510	26	24	930	2	0	0	3	0	1	0	0
102	500	500	70	24	520	36	24	950	2	0	0	3	0	1	0	0
103	500	500	90	24	530	76	24	980	2	0	0	3	0	1	0	0
104	500	500	100	24	540	76	24	990	2	0	0	3	0	1	0	0
105	500	500	100	24	540	18	24	1000	2	0	0	3	0	1	0	0
106	500	500	110	24	550	28	24	1020	2	0	0	3	0	1	0	0
107	500	500	140	24	570	58	24	1040	2	0	0	3	0	1	0	0
108	500	500	75	24	580	58	24	1050	2	0	0	4	0	1	0	0
109	500	500	75	24	580	58	24	1060	2	0	0	4	0	1	0	0
110	500	500	85	24	590	68	24	1080	2	0	0	4	0	1	0	0
111	500	500	51	24	600	98	24	1110	2	0	1	4	0	1	0	0
112	500	500	61	24	610	98	24	1120	2	0	0	4	0	1	0	0
113	500	500	71	24	620	98	24	1130	2	0	0	4	0	1	0	0
114	500	500	81	24	630	118	24	1150	2	0	0	4	0	1	0	0
115	500	500	91	24	630	128	24	1170	2	0	0	4	0	1	0	0
116	500	500	111	24	650	138	24	1180	2	0	0	4	0	1	0	0
117	500	500	67	24	660	138	24	1190	2	0	1	4	0	1	1	0
118	500	500	87	24	680	51	24	1210	2	0	0	4	1	1	0	0
119	500	500	117	24	700	60	14	1240	2	0	0	4	1	1	0	0
120	500	500	129	24	720	56	28	1250	2	0	0	4	1	1	0	0
121	500	500	129	24	720	55	10	1260	2	0	0	4	1	1	0	0
122	500	500	131	24	730	59	18	1280	2	0	0	4	1	1	0	0
123	500	500	149	24	740	68	14	1300	1	0	0	4	1	0	0	0
124	500	500	157	24	750	64	28	1310	1	0	0	4	1	0	0	0
125	500	500	125	24	770	63	18	1320	1	0	0	4	1	0	0	0
126	500	500	125	24	780	73	28	1340	1	0	0	4	1	0	0	0
127	500	500	142	24	790	92	18	1370	1	0	0	4	1	0	0	0
128	500	500	159	24	810	92	24	1380	1	0	0	4	1	0	0	0
129	500	500	156	24	810	87	14	1390	1	0	0	4	1	0	0	0
130	500	500	108	24	820	83	24	1400	1	0	0	4	1	0	0	0
131	500	500	131	24	840	98	4	1420	1	0	0	4	1	0	0	0
132	500	500	134	24	850	92	6	1430	1	0	0	4	1	0	0	0
133	500	500	136	24	860	75	2	1440	1	0	0	4	1	0	0	0
134	500	500	145	24	870	69	4	1450	1	0	0	4	0	0	0	0
135	500	500	86	24	880	83	0	1470	2	0	0	4	0	1	0	0
136	500	482	105	14	900	77	2	1480	2	0	0	4	1	1	0	0
137	500	482	36	30	910	71	14	1490	2	0	0	4	1	1	0	0
138	500	464	22	36	920	67	4	1500	2	0	0	4	1	1	0	0
139	500	464	24	46	930	81	6	1520	2	0	0	4	1	1	0	0
140	500	446	14	48	940	75	2	1530	2	0	0	4	1	1	0	0
141	500	446	34	48	960	69	4	1540	2	0	0	4	0	1	0	0
142	500	428	32	50	970	63	0	1550	2	0	0	4	1	1	0	0
143	500	428	34	60	980	77	12	1570	2	0	0	4	1	1	0	0
144	500	410	38	50	1000	71	4	1580	2	0	0	4	1	1	0	0
145	500	410	38	60	1010	65	16	1590	2	0	0	4	0	1	0	0
146	500	392	40	50	1020	63	4	1600	2	0	0	4	1	1	0	0
147	500	396	42	60	1030	76	20	1620	2	0	0	4	1	1	0	0
148	500	382	44	50	1040	77	8	1630	2	0	0	4	1	1	0	0
149	500	386	46	60	1060	70	20	1640	2	0	0	4	1	1	0	0
150	500	372	48	50	1070	71	4	1650	2	0	0	4	1	1	0	0
151	500	376	60	60	1090	84	16	1670	2	0	0	4	0	1	0	0
152	500	362	80	50	1110	81	4	1680	2	0	0	4	1	1	0	0
153	500	366	17	60	1120	74	16	1690	2	1	0	4	1	1	0	0
154	500	352	19	50	1130	71	4	1700	2	1	0	4	1	1	0	0
155	500	356	34	57	1150	84	16	1720	2	1	0	4	1	1	0	0
156	500	342	26	47	1160	81	4	1730	2	1	0	4	1	1	0	0
157	500	346	33	56	1180	74	16	1740	2	1	0	4	0	1	0	0
158	500	332	39	46	1190	71	4	1750	2	1	0	4	1	1	0	0
159	500	336	47	56	1210	84	16	1770	2	1	0	4	1	1	0	0
160	500	322	55	50	1230	81	4	1780	2	1	0	4	1	1	0	0
161	500	326	47	60	1240	74	16	1790	2	1	0	4	1	1	0	0
162	500	312	49	50	1250	71	4	1800	2	1	0	4	1	1	0	0
163	500	316	69	60	1270	84	16	1820	2	1	0	4	0	1	0	0
164	500	302	79	50	1280	81	4	1830	2	1	0	4	1	1	0	0
165	500	306	81	60	1300	74	16	1840	2	1	0	4	1	1	0	0
166	500	292	83	50	1310	71	4	1850	2	1	0	4	1	1	0	0
167	500	296	95	60	1330	84	16	1870	2	1	0	4	1	1	0	0
168	500	282	107	50	1350	81	4	1880	2	1	0	4	1	1	0	0
169	500	286	97	60	1350	74	16	1890	2	1	0	4	0	1	0	0
170	500	272	107	50	1360	71	4	1900	2	1	0	4	1	1	0	0
171	500	276	119	60	1380	84	16	1920	2	1	0	4	1	1	0	0
172	500	262	121	50	1390	81	4	1930	2	1	0	4	1	1	0	0
173	500	266	123	60	1410	74	16	1940	2	1	0	4	1	1	0	0
174	500	252	125	50	1420	71	4	1950	2	1	0	4	1	1	0	0
175	500	256	145	60	1440	84	16	1970	2	1	0	4	0	1	0	0
176	500	242	106	50	1460	81	4	1980	2	1	1	4	1	1	0	0
177	500	246	26	60	1460	74	16	1990	2	1	1	4	1	1	0	0
178	500	232	18	50	1470	71	4	2000	2	1	1	4	1	1	0	0
179	500	236	39	50	1490	84	16	2020	2	1	1	4	1	1	0	0
180	500	222	31	40	1500	81	4	2030	2	1	1	4	1	1	0	0
181	500	226	42	40	1520	74	16	2040	2	1	1	4	0	1	0	0
182	500	212	52	30	1530	71	4	2050	2	1	1	4	1	1	0	0
183	500	216	58	36	1550	84	16	2070	2	1	1	4	1	1	0	0
184	500	202	57	38	1570	81	4	2080	2	1	1	4	1	1	0	0
185	500	206	28	49	1570	74	16	2090	2	1	1	4	1	1	0	0
186	500	192	29	39	1580	71	4	2100	2	1	1	4	1	1	0	0
187	500	196	50	39	1600	84	16	2120	2	1	1	4	0	1	0	0
188	500	182	56	33	1610	81	4	2130	2	1	1	4	1	1	0	0
189	500	186	48	43	1630	74	16	2140	2	1	1	4	1	1	0	0
190	500	172	49	33	1640	71	4	2150	2	1	1	4	1	1	0	0
191	500	176	70	33	1660	84	16	2170	2	1	1	4	1	1	0	0
192	500	162	65	39	1680	81	4	2180	2	1	1	4	1	1	0	0
193	500	166	49	55	1680	74	16	2190	2	1	1	4	0	1	0	0
194	500	152	59	45	1690	71	4	2200	2	1	1	4	1	1	0	0
195	500	156	67	58	1710	84	16	2220	2	1	1	4	1	1	0	0
196	500	142	68	48	1720	81	4	2230	2	1	1	4	1	1	0	0
197	500	146	67	60	1740	74	16	2240	2	1	1	4	1	1	0	0
198	500	132	13	50	1750	71	4	2250	2	1	1	4	1	1	0	0
199	500	136	34	50	1770	84	16	2270	2	1	1	4	1	1	0	0
200	500	122	45	40	1790	81	24	2280	2	1	1	4	1	1	0	0
201	500	126	27	40	1790	86	4	2290	2	1	1	4	1	1	0	0
202	500	112	19	20	1800	79	16	2300	2	1	1	4	1	1	0	0
203	500	116	30	20	1820	96	4	2320	2	1	1	4	1	1	0	0
204	500	102	24	16	1830	89	16	2330	2	1	1	4	0	1	0	0
205	500	106	32	28	1850	86	4	2340	2	1	1	4	1	1	0	0
206	500	92	17	34	1860	79	16	2350	2	1	1	4	1	1	0	0
207	500	96	33	39	1880	96	4	2370	2	1	1	4	1	1	0	0
208	500	82	28	45	1900	89	16	2380	2	1	1	4	1	1	0	0
209	500	86	4	60	1900	86	4	2390	2	1	1	4	1	1	0	0
210	500	72	14	50	1910	79	16	2400	2	1	1	4	0	1	0	0
211	500	76	44	50	1930	96	4	2420	2	1	1	4	1	1	0	0
212	500	62	26	50	1940	89	16	2430	2	1	1	4	1	1	0	0
213	500	66	27	60	1960	86	4	2440	2	1	1	4	1	1	0	0
214	500	52	19	50	1970	79	16	2450	2	1	1	4	1	1	0	0
215	500	56	33	57	1990	96	4	2470	2	1	1	4	1	1	0	0
216	500	42	44	47	2010	89	16	2480	2	1	1	4	0	1	0	0
217	500	46	31	60	2010	86	4	2490	2	1	1	4	1	1	0	0
218	500	32	32	50	2020	79	16	2500	2	1	1	4	1	1	0	0
219	500	36	43	60	2040	96	4	2520	2	1	1	4	1	1	0	0
220	500	22	44	50	2050	89	16	2530	2	1	1	4	1	1	0	0
221	500	26	45	60	2070	86	4	2540	2	1	1	4	1	1	0	0
222	500	12	55	50	2080	79	6	2550	2	1	1	4	0	1	0	0
223	500	16	75	60	2100	92	2	2570	2	1	1	4	1	1	0	0
224	500	2	86	50	2120	85	4	2580	2	1	1	3	1	1	0	0
225	500	6	77	60	2130	78	0	2590	2	1	1	3	1	1	0	0
226	500	0	87	50	2140	61	12	2590	2	1	1	3	0	1	0	0
