r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	188	16	130	116	16	140	0	0	1	3	0	0	1	0
30	500	500	182	16	130	119	16	150	0	0	1	3	0	0	1	0
31	500	500	192	16	130	132	16	160	0	0	1	3	0	0	1	0
32	500	500	216	16	160	87	16	180	0	0	1	3	0	0	1	0
33	500	500	216	16	160	79	20	180	0	0	1	3	0	0	1	0
34	500	500	210	16	160	67	20	180	0	0	1	3	0	0	1	0
35	500	500	220	16	160	83	20	190	0	0	1	3	0	0	1	0
36	500	500	240	16	180	71	20	190	0	0	1	3	0	0	1	0
37	500	500	250	16	190	87	20	210	0	0	1	3	0	0	1	0
38	500	500	250	16	190	113	24	240	0	0	1	3	0	0	1	0
39	500	500	260	16	190	143	24	260	0	0	1	3	0	0	1	0
40	500	500	290	16	220	109	24	280	0	0	1	3	0	0	1	0
41	500	500	300	16	230	109	20	280	0	0	1	3	0	0	1	0
42	500	500	251	16	240	125	20	300	1	0	1	3	0	1	1	0
43	500	482	261	6	240	64	20	320	1	0	1	3	0	1	1	0
44	500	486	265	22	260	79	10	340	1	0	1	3	0	1	1	0
45	500	472	258	28	270	64	24	340	1	0	1	3	0	1	1	0
46	500	476	255	40	280	93	10	370	1	0	1	3	0	1	1	0
47	500	462	221	30	280	36	16	380	1	0	1	3	0	1	1	0
48	500	466	230	40	300	47	6	400	1	0	1	3	0	1	1	0
49	500	452	179	30	300	30	10	400	1	0	1	3	0	1	1	0
50	500	456	172	40	310	35	2	420	0	0	1	3	0	0	1	0
51	500	460	119	40	310	48	6	440	1	0	1	3	0	1	1	0
52	500	446	132	30	330	51	8	460	1	0	1	3	0	1	1	0
53	500	450	124	40	340	34	20	460	1	0	1	3	0	1	1	0
54	500	436	34	30	340	59	10	490	1	0	1	3	0	1	1	1
55	500	440	33	40	340	55	20	500	1	0	1	3	0	1	1	1
56	500	426	56	30	370	68	10	520	1	0	1	3	0	1	1	1
57	500	430	44	40	370	53	20	520	1	0	1	3	0	1	1	0
58	500	438	46	40	380	67	10	540	0	0	1	3	0	0	1	1
59	500	446	55	40	380	81	20	560	0	0	1	3	0	0	1	1
60	500	458	18	40	390	84	10	580	0	1	1	3	0	0	1	1
61	500	470	28	36	400	67	20	580	0	1	1	3	0	0	1	0
62	500	482	28	36	410	90	10	610	0	1	1	3	0	0	1	1
63	500	494	44	36	420	83	20	620	0	1	1	3	0	0	1	1
64	500	500	54	40	440	97	20	640	0	1	1	3	1	0	1	0
65	500	500	54	40	440	93	20	640	0	1	1	3	1	0	1	1
66	500	500	48	40	440	89	24	650	0	1	1	3	1	0	1	1
67	500	500	58	40	440	109	20	670	0	1	1	3	1	0	1	1
68	500	500	10	40	450	125	20	690	0	1	1	3	1	0	1	0
69	500	500	18	40	460	121	20	690	0	1	1	3	1	0	1	1
70	500	500	9	40	460	127	20	710	0	1	1	3	1	0	1	1
71	500	500	19	40	460	133	16	720	0	1	1	3	1	0	1	1
72	500	500	31	40	480	133	20	740	0	1	1	3	1	0	1	1
73	500	500	39	40	490	127	12	740	0	1	1	3	1	0	1	1
74	500	500	31	40	490	123	16	750	0	1	1	3	1	0	1	1
75	500	500	38	40	490	143	12	770	0	1	1	3	1	0	1	1
76	500	500	45	40	500	149	16	790	0	1	1	2	1	0	1	2
77	500	500	11	40	510	40	16	790	0	1	1	2	1	0	1	2
78	482	500	9	40	510	40	14	810	0	1	1	2	1	0	1	2
79	482	500	17	40	510	40	22	820	0	1	1	2	1	0	1	2
80	468	500	34	40	530	40	24	840	0	1	1	2	1	0	1	2
81	472	500	41	40	540	20	36	840	0	1	1	2	1	0	1	2
82	458	500	34	40	540	18	34	850	0	1	1	2	1	0	1	2
83	462	500	41	40	540	30	40	860	0	1	1	2	1	0	1	2
84	448	500	38	40	540	22	46	870	0	1	1	2	1	0	1	2
85	452	500	45	40	550	20	56	880	0	1	1	2	1	0	1	2
86	438	500	42	40	550	34	50	900	0	1	1	2	1	0	1	2
87	442	500	49	40	550	32	60	910	0	1	1	2	1	0	1	2
88	428	500	46	40	550	50	50	930	0	1	1	2	1	0	1	2
89	432	500	43	40	550	38	60	930	0	1	1	2	1	0	1	2
90	418	500	40	40	550	46	50	940	0	1	1	2	1	0	1	2
91	422	500	47	40	550	54	60	950	0	1	1	2	1	0	1	2
92	408	500	44	40	550	62	50	960	0	1	1	2	1	0	1	2
93	412	500	37	40	550	60	60	970	0	1	1	2	1	0	1	2
94	398	500	30	40	550	68	50	980	0	1	1	2	1	0	1	2
95	402	500	39	40	550	76	60	990	0	1	1	2	1	0	1	2
96	388	500	38	40	550	23	50	1010	0	1	1	2	1	0	1	2
97	392	500	37	40	550	11	60	1010	0	1	1	2	1	0	1	2
98	378	500	36	40	550	21	50	1020	0	1	1	2	1	0	1	2
99	382	500	45	40	550	32	59	1030	0	1	1	2	1	0	1	2
100	368	500	44	40	550	32	49	1040	0	1	1	2	1	0	1	2
101	372	500	43	40	550	31	60	1050	0	1	1	2	1	0	1	2
102	358	500	42	40	550	31	50	1060	0	1	1	2	1	0	1	2
103	362	500	51	40	550	41	60	1070	0	1	1	2	1	0	1	2
104	348	500	50	40	550	41	50	1090	0	1	1	2	1	0	1	2
105	352	500	49	40	550	31	60	1090	0	1	1	2	1	0	1	2
106	338	500	48	40	550	31	50	1100	0	1	1	2	1	0	1	2
107	342	500	57	40	550	41	60	1110	0	1	1	2	1	0	1	2
108	328	500	56	40	550	41	50	1120	0	1	1	2	1	0	1	2
109	332	500	55	40	550	41	60	1130	0	1	1	2	1	0	1	2
110	318	500	54	40	550	40	50	1140	0	1	1	2	1	0	1	2
111	322	500	63	40	550	50	60	1150	0	1	1	2	1	0	1	2
112	304	500	0	40	550	59	50	1170	0	1	1	3	1	0	1	2
113	304	500	0	40	550	49	60	1170	0	1	1	3	1	0	1	2
114	286	500	0	40	550	48	50	1180	0	1	1	3	1	0	1	2
115	286	500	10	40	550	58	60	1190	0	1	1	3	1	0	1	2
116	272	500	9	40	550	57	50	1200	0	1	1	3	1	0	1	2
117	276	500	8	40	550	57	60	1210	0	1	1	3	1	0	1	2
118	262	500	7	40	550	56	50	1220	0	1	1	3	1	0	1	2
119	266	500	16	40	550	66	60	1230	0	1	1	3	1	0	1	2
120	252	500	15	40	550	75	50	1250	0	1	1	3	1	0	1	2
121	256	500	14	40	550	65	60	1250	0	1	1	3	1	0	1	2
122	242	500	13	40	550	64	50	1260	0	1	1	3	1	0	1	2
123	246	500	22	40	550	74	60	1270	0	1	1	3	1	0	1	2
124	232	500	21	40	550	73	50	1280	0	1	1	3	1	0	1	2
125	236	500	20	40	550	73	60	1290	0	1	1	3	1	0	1	2
126	222	500	19	40	550	72	50	1300	0	1	1	3	1	0	1	2
127	226	500	28	40	550	82	60	1310	0	1	1	3	1	0	1	2
128	212	500	27	40	550	102	50	1330	0	1	1	3	1	0	1	2
129	216	500	26	40	550	92	60	1330	0	1	1	3	1	0	1	2
130	202	500	25	40	550	27	42	1340	0	1	1	3	1	0	1	2
131	206	500	34	40	550	21	53	1350	0	1	1	3	1	0	1	2
132	192	500	33	40	550	24	50	1360	0	1	1	3	1	0	1	2
133	196	500	32	40	550	24	60	1370	0	1	1	3	1	0	1	2
134	182	500	31	40	550	34	50	1380	0	1	1	3	1	0	1	2
135	186	500	40	40	550	44	60	1390	0	1	1	3	1	0	1	2
136	172	500	29	40	550	53	50	1410	0	1	1	3	1	0	1	2
137	176	500	28	36	550	42	60	1420	0	1	1	3	1	0	1	2
138	162	500	23	36	550	52	50	1430	0	1	1	3	1	0	1	2
139	166	500	28	36	550	51	60	1440	0	1	1	3	1	0	1	2
140	152	500	23	40	550	61	50	1450	0	1	1	3	1	0	1	2
141	156	500	22	40	550	61	60	1460	0	1	1	3	1	0	1	2
142	142	500	21	40	550	71	50	1470	0	1	1	3	1	0	1	2
143	146	500	30	40	550	81	60	1480	0	1	1	3	1	0	1	2
144	132	500	29	40	550	101	50	1500	0	1	1	3	1	0	1	2
145	136	500	28	40	550	101	60	1510	0	1	1	3	1	0	1	2
146	122	500	27	40	550	111	50	1520	0	1	1	3	1	0	1	2
147	126	500	36	36	550	110	60	1530	0	1	1	3	1	0	1	2
148	112	500	31	36	550	120	50	1540	0	1	1	3	1	0	1	2
149	116	500	26	36	550	120	60	1550	0	1	1	3	1	0	1	2
150	102	500	21	36	550	119	50	1560	0	1	1	3	1	0	1	2
151	106	500	26	36	550	128	60	1570	0	1	1	3	1	0	1	2
152	92	500	21	36	550	147	50	1590	0	1	1	3	1	0	1	2
153	96	500	16	36	550	146	60	1600	0	1	1	3	1	0	1	2
154	82	500	11	36	550	155	50	1610	0	1	1	3	1	0	1	2
155	86	500	20	32	550	164	60	1620	0	1	1	3	1	0	1	2
156	72	500	11	40	550	173	50	1630	0	1	1	3	1	0	1	2
157	76	500	10	36	550	172	60	1640	0	1	1	3	1	0	1	2
158	62	500	9	32	550	181	50	1650	0	1	1	3	1	0	1	2
159	66	500	18	28	550	190	60	1660	0	1	1	3	1	0	1	2
160	52	500	11	30	550	199	50	1680	0	1	1	3	1	0	1	2
161	56	500	10	26	550	121	60	1690	0	1	1	3	1	0	1	2
162	42	500	9	22	550	130	50	1700	0	1	1	3	1	0	1	2
163	46	500	18	18	550	139	60	1710	0	1	1	3	1	0	1	2
164	32	500	11	20	550	148	50	1720	0	1	1	3	1	0	1	2
165	36	500	10	16	550	147	60	1730	0	1	1	3	1	0	1	2
166	22	500	9	12	550	146	50	1740	0	1	1	3	1	0	1	2
167	26	500	18	8	550	155	60	1750	0	1	1	3	2	0	1	2
168	12	500	11	10	550	174	50	1770	0	1	1	3	2	0	1	2
169	16	500	10	6	550	173	60	1780	0	1	1	3	1	0	1	2
170	2	500	9	2	550	182	50	1790	0	1	1	3	2	0	1	2
171	6	500	18	2	550	191	60	1800	0	1	1	3	2	0	1	2
172	0	500	11	4	550	200	50	1810	0	1	1	3	1	0	1	2
