r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	14	2	120	56	24	100	1	1	1	5	1	0	1	2
30	500	500	6	2	120	74	24	120	1	1	1	5	1	0	1	2
31	500	500	26	2	130	102	24	140	1	1	1	5	1	0	1	2
32	500	500	4	6	130	21	24	140	1	1	1	5	1	0	1	1
33	500	500	14	6	140	31	4	150	1	1	1	5	1	0	1	1
34	500	500	6	6	140	16	20	160	1	1	1	5	1	0	1	1
35	500	500	26	6	150	31	4	170	1	1	1	4	0	0	1	1
36	500	500	12	20	150	14	20	170	1	1	1	4	0	0	1	1
37	500	500	22	20	160	23	20	180	1	1	1	4	0	0	1	1
38	500	500	18	24	160	29	24	190	1	1	1	4	0	0	1	1
39	500	500	38	24	170	49	24	200	1	1	1	4	0	0	1	0
40	500	500	38	24	170	49	24	200	1	1	1	4	0	0	1	1
41	500	500	48	24	180	59	24	210	1	1	1	4	0	0	1	1
42	500	500	48	24	180	69	24	220	1	1	1	4	0	0	1	1
43	500	500	68	24	190	31	24	230	1	1	1	4	0	0	1	1
44	500	500	66	24	190	15	24	230	1	1	1	4	0	0	1	1
45	500	500	74	24	200	25	24	240	1	1	1	4	0	0	1	1
46	500	500	72	24	200	27	24	250	1	1	1	4	0	0	1	1
47	500	500	90	24	210	39	24	260	1	1	1	4	0	0	1	1
48	500	500	88	24	210	39	24	260	1	1	1	4	0	0	1	0
49	500	500	96	24	220	49	24	270	1	1	1	4	0	0	1	1
50	500	500	94	24	220	59	24	280	1	1	1	4	0	0	1	0
51	500	500	35	24	230	79	24	290	2	1	1	4	0	0	1	1
52	500	500	35	14	230	79	24	290	2	1	1	4	1	0	1	0
53	500	500	35	24	240	79	24	290	2	1	1	4	1	0	1	1
54	500	500	35	24	240	29	24	300	2	1	1	4	1	0	1	1
55	500	500	55	24	250	49	20	310	2	1	1	4	1	0	1	1
56	500	500	55	24	250	43	20	310	2	1	1	4	1	0	1	1
57	500	500	65	24	260	47	20	320	2	1	1	4	1	0	1	1
58	500	500	65	24	260	61	20	340	2	1	1	4	1	0	1	1
59	500	500	85	24	270	85	20	360	2	1	1	4	1	0	1	1
60	500	500	0	24	270	79	20	360	3	1	1	4	1	0	1	1
61	500	500	10	14	280	73	24	370	3	1	1	4	1	0	1	0
62	500	500	10	4	280	93	20	390	3	1	1	4	1	0	1	0
63	500	500	30	4	290	49	20	400	3	1	1	4	1	0	1	1
64	500	500	14	0	290	45	20	400	3	1	1	4	1	0	1	0
65	500	500	24	0	300	33	20	400	3	1	1	4	1	0	1	0
66	500	500	12	2	300	49	20	420	3	1	1	4	1	0	1	0
67	500	500	24	2	310	75	20	440	3	1	1	4	1	0	1	0
68	500	500	12	14	310	71	20	440	3	1	1	4	1	0	1	0
69	500	500	22	14	320	77	20	450	3	1	1	4	1	0	1	0
70	500	500	12	24	320	93	24	470	3	1	1	4	1	0	1	0
71	500	500	32	24	330	113	24	480	3	1	1	4	1	0	1	0
72	500	500	32	24	330	113	24	480	3	1	1	4	1	0	1	0
73	500	500	41	24	340	113	24	480	3	1	1	4	1	0	1	0
74	500	500	40	24	340	133	24	500	3	1	1	4	1	0	1	0
75	500	500	60	24	350	163	24	520	3	1	1	4	1	0	1	0
76	500	500	60	24	350	88	24	530	3	1	1	4	1	0	1	0
77	500	500	70	24	360	98	24	540	3	1	1	4	1	0	1	0
78	500	500	70	24	360	118	24	560	3	1	1	4	1	0	1	0
79	500	500	82	24	370	148	20	580	3	1	1	4	1	0	1	0
80	500	500	80	24	370	144	20	580	3	1	1	4	1	0	1	0
81	500	500	88	24	380	140	20	580	3	1	1	4	1	0	1	0
82	500	500	86	24	380	156	24	600	3	1	1	4	1	0	1	0
83	500	500	104	24	390	95	24	620	3	1	1	4	1	0	1	0
84	500	500	14	24	390	105	24	630	4	1	1	4	1	0	1	0
85	500	500	24	14	400	114	24	640	4	1	1	4	1	0	1	0
86	500	500	14	24	400	37	24	660	4	1	1	4	1	0	1	0
87	500	500	34	14	410	66	24	680	4	1	1	4	1	0	1	0
88	500	500	24	24	410	65	24	680	4	1	1	4	1	0	1	0
89	500	500	16	24	420	65	24	680	4	1	1	4	1	0	1	0
90	500	500	16	24	420	84	24	700	4	1	1	4	1	0	1	0
91	500	500	36	24	430	113	24	720	4	1	1	4	1	0	1	0
92	500	500	36	24	430	123	24	730	4	1	1	4	1	0	1	0
93	500	500	46	24	440	133	24	740	4	1	1	4	1	0	1	0
94	500	500	46	14	440	153	24	760	4	1	1	4	1	0	1	1
95	500	500	56	20	450	86	24	780	4	1	1	4	1	0	1	1
96	500	500	52	24	450	17	24	780	4	1	1	4	0	0	1	0
97	500	500	62	14	460	17	10	780	4	1	1	3	0	0	1	0
98	500	500	52	24	460	32	15	800	4	1	1	3	0	0	1	0
99	500	500	72	24	470	53	24	820	4	1	1	3	0	0	1	0
100	500	500	72	24	470	63	24	830	4	1	1	3	0	0	1	0
101	500	500	82	24	480	73	24	840	4	1	1	3	0	0	1	0
102	500	500	82	24	480	93	24	860	4	1	1	3	0	0	1	0
103	500	500	102	24	490	123	24	880	4	1	1	3	0	0	1	0
104	500	500	13	24	490	123	24	880	5	1	1	3	0	0	1	0
105	500	500	23	24	500	123	24	880	5	1	1	3	0	0	1	0
106	500	500	13	24	500	40	24	900	5	1	1	3	0	0	1	0
107	500	500	33	24	510	66	28	920	5	1	1	3	0	0	1	1
108	500	500	33	24	510	66	28	930	5	1	1	3	0	0	1	1
109	500	500	43	14	520	75	28	940	5	1	1	3	0	0	1	1
110	500	500	33	24	520	94	28	960	5	1	1	3	0	0	1	1
111	500	500	53	14	530	123	28	980	5	1	1	3	0	0	1	1
112	500	500	43	24	530	13	28	980	5	1	1	3	0	0	1	1
113	500	500	53	14	540	2	28	980	5	1	1	3	0	0	1	1
114	500	500	33	24	540	22	28	1000	5	1	1	3	0	0	1	1
115	500	500	53	10	550	51	28	1020	5	1	1	3	0	0	1	1
116	500	500	39	20	550	60	28	1030	5	1	1	3	0	0	1	1
117	500	500	45	10	560	69	28	1040	5	1	1	3	0	0	1	1
118	500	500	31	20	560	88	28	1060	5	1	1	3	0	0	1	1
119	500	500	47	10	570	107	28	1080	5	1	1	3	0	0	1	1
120	500	500	33	20	570	107	28	1080	5	1	1	3	0	0	1	0
121	500	500	39	14	580	107	28	1080	5	1	1	3	0	0	1	0
122	500	500	19	24	580	127	28	1100	5	1	1	3	0	0	1	0
123	500	500	39	14	590	157	28	1120	5	1	1	3	0	0	1	0
124	500	500	29	24	590	167	28	1130	5	1	1	3	0	0	1	0
125	500	500	39	24	600	68	28	1140	5	1	1	3	0	0	1	0
126	500	500	39	24	600	88	28	1160	5	1	1	3	0	0	1	0
127	500	500	59	24	610	118	28	1180	5	1	1	3	0	0	1	0
128	500	500	59	24	610	3	28	1180	5	1	1	3	0	0	1	0
129	500	500	69	24	620	3	28	1180	5	1	1	3	0	0	1	0
130	500	500	69	24	620	23	28	1200	5	1	1	3	0	0	1	0
131	500	500	89	24	630	53	28	1220	5	1	1	3	0	0	1	0
132	500	500	89	24	630	63	28	1230	5	1	1	3	0	0	1	0
133	500	500	99	24	640	73	28	1240	5	1	1	3	0	0	1	0
134	500	500	99	24	640	93	28	1260	5	1	1	3	0	0	1	0
135	500	500	119	24	650	123	28	1280	5	1	1	3	0	0	1	0
136	500	500	119	24	650	123	28	1280	5	1	1	3	0	0	1	0
137	500	500	129	24	660	2	28	1280	5	1	1	3	0	0	1	0
138	500	500	129	24	660	22	28	1300	5	1	1	3	0	0	1	0
139	500	500	54	24	670	52	28	1320	6	1	1	3	0	0	1	0
140	500	500	54	24	670	62	28	1330	6	1	1	3	0	0	1	0
141	500	500	64	24	680	72	28	1340	6	1	1	3	0	0	1	0
142	500	500	64	24	680	92	28	1360	6	1	1	3	0	0	1	0
143	500	500	84	24	690	122	28	1380	6	1	1	3	0	0	1	0
144	500	500	84	24	690	122	28	1380	6	1	1	3	0	0	1	0
145	500	500	94	24	700	122	28	1380	6	1	1	3	0	0	1	0
146	500	500	94	24	700	142	28	1400	6	1	1	3	0	0	1	0
147	500	500	114	24	710	172	28	1420	6	1	1	3	0	0	1	0
148	500	500	114	24	710	182	28	1430	6	1	1	3	0	0	1	0
149	500	500	124	24	720	192	28	1440	6	1	1	3	0	0	1	0
150	500	500	124	24	720	85	28	1460	6	1	1	3	0	0	1	0
151	500	500	143	24	730	115	28	1480	6	1	1	3	0	0	1	0
152	500	500	143	24	730	115	28	1480	6	1	1	3	0	0	1	0
153	500	500	153	24	740	115	28	1480	6	1	1	3	0	0	1	0
154	500	500	153	24	740	135	28	1500	6	1	1	3	0	0	1	0
155	500	500	173	24	750	165	28	1520	6	1	1	3	0	0	1	0
156	500	500	72	24	750	175	28	1530	6	1	1	4	0	0	1	0
157	500	500	82	24	760	185	28	1540	6	1	1	4	0	0	1	0
158	500	500	82	24	760	205	28	1560	6	1	1	4	0	0	1	0
159	500	500	31	24	770	102	28	1580	6	1	2	4	0	0	1	0
160	500	500	31	24	770	102	28	1580	6	1	1	4	0	0	1	0
161	500	500	41	24	780	102	28	1580	6	1	1	4	0	0	1	0
162	500	500	41	24	780	122	28	1600	6	1	1	4	0	0	1	0
163	500	500	61	24	790	152	28	1620	6	1	1	4	0	0	1	0
164	500	500	61	24	790	162	28	1630	6	1	1	4	0	0	1	0
165	500	500	71	24	800	172	28	1640	6	1	1	4	0	0	1	0
166	500	500	71	24	800	192	28	1660	6	1	1	4	0	0	1	0
167	500	500	91	24	810	129	28	1680	6	1	1	4	0	0	1	0
168	500	500	20	24	810	129	28	1680	6	1	2	4	0	0	2	0
169	500	500	30	24	820	129	28	1680	6	1	1	4	1	0	1	0
170	500	500	30	24	820	149	28	1700	6	1	1	4	1	0	1	0
171	500	500	50	24	830	179	28	1720	6	1	1	4	1	0	1	0
172	500	500	50	24	830	189	28	1730	6	1	1	4	1	0	1	0
173	500	500	60	24	840	199	28	1740	6	1	1	4	1	0	1	0
174	500	500	60	24	840	219	28	1760	6	1	1	4	1	0	1	0
175	500	500	80	24	850	107	28	1780	6	1	1	4	1	0	1	0
176	500	500	70	24	850	107	28	1780	6	1	1	4	1	0	1	0
177	500	500	70	24	860	107	28	1780	6	1	1	4	1	0	1	0
178	500	500	70	24	860	127	28	1800	6	1	1	4	0	0	1	0
179	500	500	90	24	870	157	28	1820	6	1	1	4	1	0	1	0
180	500	500	90	24	870	167	28	1830	6	1	1	4	1	0	1	0
181	500	500	98	24	880	177	28	1840	6	1	1	4	1	0	1	0
182	500	500	96	24	880	197	28	1860	6	1	1	4	1	0	1	0
183	500	500	114	24	890	227	28	1880	6	1	1	4	1	0	1	0
184	500	500	112	24	890	227	28	1880	6	1	1	4	1	0	1	0
185	500	500	120	24	900	227	28	1880	6	1	1	4	1	0	1	0
186	500	500	118	24	900	247	28	1900	6	1	1	4	1	0	1	0
187	500	500	136	24	910	277	28	1920	6	1	1	4	1	0	1	0
188	500	500	134	24	910	139	28	1930	6	1	1	4	1	0	1	0
189	500	500	144	24	920	148	28	1940	6	1	1	4	0	0	1	0
190	500	500	144	24	920	168	8	1960	6	1	1	4	1	0	1	0
191	500	500	164	24	930	182	24	1980	6	1	1	4	0	0	1	0
192	500	500	164	24	930	166	30	1980	6	1	1	3	0	0	1	0
193	500	500	174	24	940	152	44	1980	6	1	1	3	0	0	1	0
194	500	500	174	24	940	172	44	2000	6	1	1	3	0	0	1	0
195	500	500	194	24	950	201	44	2020	6	1	1	3	0	0	1	0
196	500	500	194	24	950	210	44	2030	6	1	1	3	0	0	1	0
197	500	500	204	24	960	219	44	2040	6	1	1	3	0	0	1	0
198	500	500	204	24	960	238	44	2060	6	1	1	3	0	0	1	0
199	500	500	224	24	970	268	44	2080	6	1	1	3	0	0	1	0
200	500	500	224	24	970	114	44	2080	6	1	1	3	0	0	1	0
201	500	500	234	24	980	113	44	2080	6	1	1	3	0	0	1	0
202	500	500	167	24	980	133	44	2100	6	1	2	3	0	0	1	0
203	500	500	187	24	990	163	44	2120	6	1	2	3	0	0	1	0
204	500	500	83	24	990	173	44	2130	6	1	2	4	0	0	1	0
205	500	500	20	24	1000	183	44	2140	6	1	3	4	0	0	1	0
206	500	500	20	24	1000	203	44	2160	6	1	2	4	0	0	1	0
207	500	500	40	24	1010	233	44	2180	6	1	2	4	0	0	1	0
208	500	500	40	24	1010	233	44	2180	6	1	2	4	0	0	1	0
209	500	500	50	24	1020	233	44	2180	6	1	2	4	0	0	1	0
210	500	500	50	24	1020	253	44	2200	6	1	2	4	0	0	1	0
211	500	500	70	24	1030	283	44	2220	6	1	2	4	0	0	1	0
212	500	500	70	24	1030	133	44	2230	6	1	2	4	0	0	1	0
213	500	500	80	24	1040	143	44	2240	6	1	2	4	0	0	1	0
214	500	500	7	24	1040	163	44	2260	6	1	3	4	0	0	2	0
215	500	500	27	24	1050	193	44	2280	6	1	2	4	1	0	1	0
216	500	500	27	24	1050	193	44	2280	6	1	2	4	0	0	1	0
217	500	500	37	24	1060	193	44	2280	6	1	2	4	1	0	1	0
218	500	500	37	24	1060	213	44	2300	6	1	2	4	1	0	1	0
219	500	500	57	24	1070	243	44	2320	6	1	2	4	1	0	1	0
220	500	500	57	24	1070	253	44	2330	6	1	2	4	1	0	1	0
221	500	500	67	24	1080	263	44	2340	6	1	2	4	1	0	1	0
222	500	500	65	24	1080	117	44	2360	6	1	2	4	1	0	1	0
223	482	500	83	24	1090	147	34	2380	6	1	2	4	1	0	1	0
224	486	500	80	24	1090	131	50	2380	6	1	2	4	1	0	1	0
225	472	500	87	24	1100	121	50	2380	6	1	2	4	1	0	1	0
226	476	500	84	24	1100	131	60	2400	6	1	2	4	1	0	1	0
227	462	500	101	24	1110	46	50	2420	6	1	2	4	1	0	1	0
228	466	500	98	24	1110	46	56	2430	6	1	2	4	1	0	1	0
229	452	500	105	24	1120	52	46	2440	6	1	2	4	1	0	1	0
230	456	500	104	24	1120	58	56	2460	6	1	2	4	0	0	1	0
231	442	500	113	24	1130	84	26	2480	6	1	2	4	1	0	1	0
232	450	500	111	20	1130	68	38	2480	6	1	2	4	0	0	1	0
233	440	500	111	14	1140	42	34	2480	6	1	2	3	0	0	1	0
234	448	500	95	24	1140	46	46	2500	6	1	2	3	0	0	1	0
235	438	500	109	14	1150	62	46	2520	6	1	2	3	0	0	1	0
236	446	500	93	24	1150	58	56	2530	6	1	2	3	0	0	1	0
237	454	500	97	24	1160	64	56	2540	6	1	2	3	0	0	1	0
238	462	500	91	28	1160	80	60	2560	6	1	2	3	0	0	1	0
239	470	500	109	28	1170	108	60	2580	6	1	2	3	0	0	1	0
240	478	500	107	28	1170	106	60	2580	6	1	2	3	0	0	1	0
241	486	500	115	28	1180	104	60	2580	6	1	2	3	0	0	1	0
242	494	500	113	28	1180	124	60	2600	6	1	2	3	0	0	1	0
243	500	500	131	28	1190	154	60	2620	6	1	2	3	0	0	1	0
244	500	500	131	28	1190	164	60	2630	6	1	2	3	0	0	1	0
245	500	500	141	28	1200	174	60	2640	6	1	2	3	0	0	1	0
246	500	500	141	18	1200	194	60	2660	6	1	2	3	0	0	1	0
247	500	500	151	28	1210	109	60	2680	6	1	2	3	0	0	1	0
248	500	500	151	28	1210	109	56	2680	6	1	2	3	0	0	1	1
249	500	500	151	18	1220	88	56	2680	6	1	2	3	0	0	1	1
250	500	500	39	14	1220	103	56	2700	7	1	2	3	0	0	1	1
251	500	500	43	6	1230	129	56	2720	7	1	2	3	0	0	1	0
252	500	500	27	12	1230	125	60	2730	7	1	2	3	0	0	1	0
253	500	500	22	27	1240	135	56	2740	7	1	2	3	0	0	1	0
254	500	500	17	12	1240	151	56	2760	7	1	2	3	0	0	1	0
255	500	500	32	17	1250	177	56	2780	7	1	2	3	0	0	1	0
256	500	500	17	32	1250	173	56	2780	7	1	2	3	0	0	1	0
257	500	500	27	32	1260	169	56	2780	7	1	2	3	0	0	1	0
258	500	500	27	32	1260	185	56	2800	6	1	2	3	0	0	1	0
259	500	500	47	32	1270	211	60	2820	6	1	2	3	0	0	1	0
260	500	500	47	32	1270	221	56	2830	6	1	2	3	0	0	1	0
261	500	500	57	32	1280	227	60	2840	6	1	2	3	0	0	1	0
262	500	500	57	32	1280	247	60	2860	6	1	2	3	0	0	1	0
263	500	500	77	32	1290	277	56	2880	6	1	2	3	0	0	1	0
264	500	500	77	32	1290	113	60	2880	6	1	2	3	0	0	1	0
265	500	500	87	32	1300	113	56	2880	6	1	2	3	0	0	1	0
266	500	500	19	32	1300	129	56	2900	6	1	2	3	0	0	1	0
267	500	500	39	32	1310	155	60	2920	6	1	2	3	0	0	1	0
268	500	500	29	32	1310	165	56	2930	6	1	2	3	0	0	1	0
269	500	500	29	32	1320	171	56	2940	6	1	2	3	0	0	1	0
270	500	500	28	32	1320	187	56	2960	6	1	2	3	0	0	1	0
271	500	500	47	32	1330	213	56	2980	6	1	2	3	0	0	1	0
272	500	500	37	32	1330	209	56	2980	6	1	2	3	0	0	1	0
273	500	500	46	32	1340	205	56	2980	6	1	2	3	0	0	1	0
274	500	500	45	32	1340	221	56	3000	6	1	2	3	0	0	1	0
275	500	500	64	32	1350	247	56	3020	6	1	2	3	0	0	1	0
276	500	500	63	32	1350	253	56	3030	6	1	2	3	0	0	1	0
277	500	500	72	32	1360	259	56	3040	6	1	2	3	0	0	1	0
278	500	500	62	32	1360	275	56	3060	6	1	2	3	0	0	1	0
279	500	500	81	32	1370	135	56	3080	6	1	2	3	0	0	1	0
280	500	500	80	32	1370	131	56	3080	6	1	2	3	0	0	1	0
281	500	500	89	32	1380	131	52	3080	6	1	2	3	0	0	1	0
282	500	500	88	32	1380	143	56	3100	6	1	2	3	0	0	1	0
283	500	500	107	32	1390	169	56	3120	6	1	2	3	0	0	1	0
284	500	500	97	32	1390	175	56	3130	6	1	2	3	0	0	1	0
285	500	500	106	32	1400	181	56	3140	6	1	2	3	0	0	1	0
286	500	500	105	32	1400	197	56	3160	6	1	2	3	0	0	1	0
287	500	500	124	32	1410	223	56	3180	6	1	2	3	0	0	1	0
288	500	500	123	32	1410	219	56	3180	6	1	2	3	0	0	1	0
289	500	500	132	32	1420	215	56	3180	6	1	2	3	0	0	1	0
290	500	500	122	32	1420	231	56	3200	6	1	2	3	0	0	1	0
291	500	500	141	32	1430	257	56	3220	6	1	2	3	0	0	1	0
292	500	500	140	32	1430	263	56	3230	6	1	2	3	0	0	1	0
293	500	500	149	32	1440	269	56	3240	6	1	2	3	0	0	1	0
294	500	500	148	32	1440	117	52	3260	6	1	2	3	0	0	1	0
295	500	500	167	32	1450	139	56	3280	6	1	2	3	0	0	1	0
296	500	500	52	32	1450	135	56	3280	6	1	2	4	0	0	1	0
297	500	500	61	32	1460	131	56	3280	6	1	2	4	0	0	1	0
298	500	500	60	32	1460	147	56	3300	6	1	2	4	0	0	1	0
299	500	500	79	32	1470	173	56	3320	6	1	2	4	0	0	1	0
300	500	500	78	32	1470	179	56	3330	6	1	1	4	0	0	1	0
301	500	500	16	32	1480	185	56	3340	6	1	2	4	0	0	1	0
302	500	500	16	32	1480	201	56	3360	6	1	1	4	0	0	1	0
303	500	500	36	32	1490	227	60	3380	6	1	1	4	0	0	1	0
304	500	500	26	32	1490	227	56	3380	6	1	1	4	0	0	1	0
305	500	500	35	32	1500	223	46	3380	6	1	1	4	0	0	1	0
306	500	500	34	32	1500	51	56	3400	6	1	1	4	0	0	1	0
307	500	500	53	32	1510	77	46	3420	6	1	1	3	0	0	1	0
308	500	500	52	32	1510	73	56	3430	6	1	1	3	0	0	1	0
309	500	500	61	32	1520	79	56	3440	6	1	1	3	0	0	1	0
310	500	500	61	32	1520	95	56	3460	6	1	1	3	0	0	1	0
311	500	500	81	32	1530	121	56	3480	6	1	1	2	0	0	1	0
312	500	500	81	32	1530	117	60	3480	6	1	1	2	0	0	1	0
313	500	500	91	32	1540	117	60	3480	6	1	1	2	0	0	1	0
314	500	500	91	32	1540	137	60	3500	6	1	1	2	0	0	1	0
315	500	500	111	32	1550	167	60	3520	6	1	1	2	0	0	1	0
316	500	500	111	32	1550	177	60	3530	6	1	1	2	0	0	1	0
317	500	500	121	32	1560	187	60	3540	6	1	1	2	0	0	1	0
318	500	500	121	32	1560	207	60	3560	6	1	1	2	0	0	1	0
319	500	500	141	32	1570	237	60	3580	6	1	1	2	0	0	1	0
320	500	500	141	32	1570	237	60	3580	6	1	1	2	0	0	1	0
321	500	500	151	32	1580	237	60	3580	6	1	1	2	0	0	1	0
322	500	500	151	32	1580	257	60	3600	6	1	1	2	0	0	1	0
323	500	500	171	32	1590	287	60	3620	6	1	1	2	0	0	1	0
324	500	500	76	32	1590	297	60	3630	6	1	1	3	0	0	1	0
325	500	500	86	32	1600	307	60	3640	6	1	1	3	0	0	1	0
326	500	500	86	32	1600	327	60	3660	6	1	1	3	0	0	1	0
327	500	500	39	32	1610	357	60	3680	6	1	2	3	0	0	1	0
328	500	500	39	32	1610	357	60	3680	6	1	1	3	0	0	1	0
329	500	500	49	32	1620	357	56	3680	6	1	1	3	0	0	1	0
330	500	500	49	32	1620	373	60	3700	6	1	1	3	0	0	1	0
331	500	500	69	32	1630	403	60	3720	6	1	1	3	0	0	1	0
332	500	500	69	32	1630	413	60	3730	6	1	1	3	0	0	1	0
333	500	500	79	32	1640	423	60	3740	6	1	1	3	0	0	1	0
334	500	500	12	32	1640	443	60	3760	6	1	2	3	0	0	1	0
335	500	500	32	32	1650	473	60	3780	6	1	1	3	0	0	1	0
336	500	500	32	32	1650	473	50	3780	6	1	1	3	0	0	1	0
337	500	500	42	32	1660	463	60	3780	6	1	1	3	0	0	1	0
338	500	500	42	32	1660	483	50	3800	6	1	1	2	0	0	1	0
339	500	500	62	32	1670	503	60	3820	6	1	1	2	0	0	1	0
340	500	500	62	32	1670	513	60	3830	6	1	1	2	0	0	1	0
341	500	500	72	32	1680	523	60	3840	6	1	1	2	0	0	1	0
342	500	500	72	32	1680	543	60	3860	6	1	1	2	0	0	1	0
343	500	500	92	32	1690	573	60	3880	6	1	1	2	0	0	1	0
344	500	500	92	32	1690	573	60	3880	6	1	1	2	0	0	1	0
345	500	500	102	32	1700	573	60	3880	6	1	1	2	0	0	1	0
346	500	500	102	32	1700	593	60	3900	6	1	1	2	0	0	1	0
347	500	500	122	32	1710	623	60	3920	6	1	1	2	0	0	1	0
348	500	500	122	32	1710	633	60	3930	6	1	1	2	0	0	1	0
349	500	500	132	32	1720	643	60	3940	6	1	1	2	0	0	1	0
350	500	500	132	32	1720	663	60	3960	6	1	1	2	0	0	1	0
351	500	500	152	32	1730	693	60	3980	6	1	1	2	0	0	1	0
352	500	500	152	32	1730	693	60	3980	6	1	1	2	0	0	1	0
353	500	500	162	32	1740	693	60	3980	6	1	1	2	0	0	1	0
354	500	500	99	32	1740	713	60	4000	6	1	2	2	0	0	1	0
355	500	500	119	32	1750	559	60	4020	6	1	2	2	0	0	1	0
356	500	500	119	32	1750	569	60	4030	6	1	2	2	0	0	1	0
357	500	500	129	32	1760	579	60	4040	6	1	2	2	0	0	1	0
358	500	500	129	32	1760	599	60	4060	6	1	2	2	0	0	1	0
359	500	500	149	32	1770	629	60	4080	6	1	2	2	0	0	1	0
360	500	500	149	32	1770	629	60	4080	6	1	2	2	0	0	1	0
361	500	500	159	32	1780	629	60	4080	6	1	2	2	0	0	1	0
362	500	500	159	32	1780	649	60	4100	6	1	2	2	0	0	1	0
363	500	500	179	32	1790	679	60	4120	6	1	2	2	0	0	1	0
364	500	500	179	32	1790	689	60	4130	6	1	2	2	0	0	1	0
365	500	500	189	32	1800	699	60	4140	6	1	2	2	0	0	1	0
366	500	500	189	32	1800	719	60	4160	6	1	2	2	0	0	1	0
367	500	500	209	32	1810	559	60	4180	6	1	2	2	0	0	1	0
368	500	500	209	32	1810	559	60	4180	6	1	2	2	0	0	1	0
369	500	500	219	32	1820	559	60	4180	6	1	2	2	0	0	1	0
370	500	500	219	32	1820	579	60	4200	6	1	2	2	0	0	1	0
371	500	500	239	32	1830	608	60	4220	6	1	2	2	0	0	1	0
372	500	500	239	32	1830	617	60	4230	6	1	2	2	0	0	1	0
373	500	500	249	32	1840	626	60	4240	6	1	2	2	0	0	1	0
374	500	500	249	32	1840	645	60	4260	6	1	2	2	0	0	1	0
375	500	500	269	32	1850	675	60	4280	6	1	2	2	0	0	1	0
376	500	500	269	32	1850	675	60	4280	6	1	2	2	0	0	1	0
377	500	500	279	32	1860	675	60	4280	6	1	2	2	0	0	1	0
378	500	500	279	32	1860	695	60	4300	6	1	2	2	0	0	1	0
379	500	500	299	32	1870	725	60	4320	6	1	2	2	0	0	1	0
380	500	500	299	32	1870	539	60	4330	6	1	2	2	0	0	1	0
381	500	500	309	32	1880	549	60	4340	6	1	2	2	0	0	1	0
382	500	500	309	32	1880	569	60	4360	6	1	2	2	0	0	1	0
383	500	500	329	32	1890	599	60	4380	6	1	2	2	0	0	1	0
384	500	500	329	32	1890	599	60	4380	6	1	2	2	0	0	1	0
385	500	500	339	32	1900	599	60	4380	6	1	2	2	0	0	1	0
386	500	500	339	32	1900	619	60	4400	6	1	2	2	0	0	1	0
387	500	500	359	32	1910	649	60	4420	6	1	2	2	0	0	1	0
388	500	500	359	32	1910	659	60	4430	6	1	2	2	0	0	1	0
389	500	500	369	32	1920	669	60	4440	6	1	2	2	0	0	1	0
390	500	500	369	32	1920	689	60	4460	6	1	2	2	0	0	1	0
391	500	500	389	32	1930	719	60	4480	6	1	2	2	0	0	1	0
