r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	188	16	130	103	16	150	0	0	1	3	0	0	1	0
30	500	500	182	16	130	113	16	160	0	0	1	3	0	0	1	0
31	500	500	192	16	130	126	16	170	0	0	1	3	0	0	1	0
32	500	500	216	16	160	84	16	180	0	0	1	3	0	0	1	0
33	500	500	216	16	160	68	20	180	0	0	1	3	0	0	1	0
34	500	500	210	16	160	28	20	200	0	0	1	3	0	0	1	0
35	500	500	220	16	160	32	16	210	0	0	1	3	0	0	1	0
36	500	500	240	16	180	32	12	210	0	0	1	3	0	0	1	0
37	500	500	250	16	190	26	8	220	0	0	1	3	0	0	1	0
38	500	500	250	16	190	38	8	240	0	0	1	3	0	0	1	0
39	500	500	260	16	190	60	8	260	0	0	1	3	0	0	1	0
40	500	500	290	16	220	72	16	280	0	0	1	3	0	0	1	0
41	500	500	300	16	230	72	16	280	0	0	1	3	0	0	1	0
42	500	500	251	16	240	92	16	300	1	0	1	3	0	1	1	0
43	500	482	261	6	240	114	24	320	1	0	1	3	0	1	1	0
44	500	482	265	22	260	27	24	320	1	0	1	3	0	1	1	0
45	500	464	259	28	270	37	14	330	1	0	1	3	0	1	1	0
46	500	464	256	40	280	37	24	340	1	0	1	3	0	1	1	0
47	500	446	222	30	280	67	10	360	1	0	1	3	0	1	1	0
48	500	446	231	40	300	83	20	390	1	0	1	3	0	1	1	0
49	500	428	186	30	300	17	10	390	1	0	1	3	0	1	1	0
50	500	428	179	40	310	32	7	410	1	0	1	3	0	1	1	0
51	500	414	188	30	310	45	5	430	0	0	1	3	0	0	1	1
52	500	418	130	40	330	39	17	450	1	0	1	3	0	1	1	2
53	500	404	133	30	340	31	10	450	1	0	1	3	0	1	1	2
54	500	408	76	40	340	26	20	460	1	0	1	3	0	1	1	1
55	500	394	84	30	340	51	10	480	1	0	1	3	0	1	1	2
56	500	398	96	40	370	46	20	510	1	0	1	3	0	1	1	2
57	500	388	94	30	370	38	10	510	1	0	1	3	0	1	1	1
58	500	396	42	40	380	40	20	530	1	0	1	3	0	1	1	2
59	500	404	51	40	380	64	10	550	0	0	1	3	0	0	1	1
60	500	412	65	40	400	58	20	570	0	0	1	3	0	0	1	2
61	500	420	33	40	410	52	10	570	0	1	1	3	0	0	1	1
62	500	428	26	36	410	36	20	580	0	1	1	3	0	0	1	2
63	500	436	32	36	410	60	14	600	0	1	1	3	0	0	1	0
64	500	444	42	36	430	68	24	630	0	1	1	3	0	0	1	2
65	500	448	48	40	440	0	14	630	0	1	0	3	1	0	0	1
66	500	448	42	40	440	20	10	650	0	1	0	3	1	0	0	1
67	500	456	52	40	440	20	14	660	0	1	0	3	1	0	0	1
68	500	464	56	40	450	30	18	680	0	1	0	3	1	0	0	2
69	500	472	16	40	460	10	20	680	0	1	0	3	1	0	0	2
70	500	480	8	40	460	16	16	690	0	1	0	3	1	0	0	3
71	500	480	16	40	460	30	16	710	0	1	0	3	1	0	0	2
72	500	488	20	40	470	36	20	730	0	1	0	3	0	0	0	3
73	500	496	19	40	470	16	20	730	0	1	0	3	1	0	0	2
74	500	500	23	40	480	27	20	750	0	1	0	3	1	0	0	3
75	500	500	27	40	480	29	16	760	0	1	0	3	1	0	0	3
76	500	500	31	40	490	37	20	780	0	1	0	3	0	0	0	2
77	500	500	31	40	490	19	20	780	0	1	0	3	1	0	0	3
78	500	500	19	40	490	21	20	790	0	1	0	3	1	0	0	2
79	500	500	29	40	490	35	20	810	0	1	0	3	0	0	0	3
80	500	500	33	40	500	39	24	830	0	1	0	3	1	0	0	3
81	500	500	33	40	500	17	20	830	0	1	0	2	1	0	0	3
82	500	500	37	40	510	29	24	850	0	1	0	2	1	0	0	3
83	500	500	47	40	510	35	24	860	0	1	0	2	0	0	0	3
84	500	500	47	40	510	43	24	880	0	1	0	2	0	0	0	3
85	500	500	47	40	510	21	24	880	0	1	0	2	0	0	0	3
86	500	500	5	40	510	29	20	890	0	1	0	2	0	0	0	3
87	500	500	15	40	510	43	20	910	0	1	0	2	1	0	0	3
88	500	500	9	40	510	45	20	930	0	1	0	2	1	0	0	3
89	500	500	19	40	520	37	16	930	0	1	0	2	1	0	0	3
90	500	500	29	40	530	45	16	950	0	1	0	2	1	0	0	3
91	500	500	49	40	540	53	20	960	0	1	0	2	1	0	0	3
92	500	500	18	40	550	65	20	980	0	1	0	2	1	0	0	3
93	500	500	28	40	560	57	20	980	0	1	0	2	1	0	0	3
94	500	500	37	40	570	59	20	990	0	1	0	2	1	0	0	3
95	500	500	46	40	580	81	20	1010	0	1	0	2	1	0	0	3
96	500	500	55	36	590	93	20	1030	0	1	0	2	1	0	0	3
97	500	500	61	36	600	85	24	1030	0	1	0	2	1	0	0	3
98	500	500	26	36	610	101	20	1050	0	1	0	2	1	0	0	3
99	500	500	39	40	620	113	20	1060	0	1	0	2	1	0	0	3
100	500	500	46	40	630	125	20	1080	0	1	0	2	1	0	0	3
101	500	500	53	40	640	117	20	1080	0	1	0	2	1	0	0	3
102	500	500	45	40	640	119	20	1090	0	1	0	2	1	0	0	3
103	500	500	52	40	640	141	20	1110	0	1	0	2	1	0	0	3
104	500	500	9	40	640	49	20	1130	0	1	0	2	1	0	0	3
105	500	500	7	40	640	43	10	1130	0	1	0	2	1	0	0	3
106	500	500	5	40	640	47	20	1150	0	1	0	2	1	0	0	3
107	500	500	13	40	640	61	10	1160	0	0	0	2	1	0	0	3
108	500	500	6	40	640	53	20	1170	0	0	0	2	1	0	0	3
109	500	500	11	40	650	45	24	1170	0	0	0	2	1	0	0	3
110	500	500	19	40	660	41	20	1170	0	0	0	2	1	0	0	3
111	500	500	37	40	670	53	24	1180	0	0	0	2	1	0	0	3
112	500	500	30	40	670	59	24	1190	0	0	0	2	1	0	0	3
113	500	500	28	40	670	55	20	1190	0	0	0	2	1	0	0	3
114	500	500	36	40	680	57	24	1200	0	0	0	2	1	0	0	3
115	500	500	54	40	690	63	20	1200	0	0	0	2	1	0	0	3
116	500	500	62	40	700	65	24	1210	0	0	0	2	1	0	0	3
117	500	500	22	40	700	61	20	1210	0	0	0	2	1	0	0	3
118	500	500	19	40	700	55	20	1210	0	0	0	2	1	0	0	3
119	500	500	27	40	700	69	20	1220	0	0	0	2	1	0	0	3
120	500	500	17	40	700	63	20	1220	0	0	0	2	1	0	0	3
121	500	500	22	40	710	57	20	1220	0	0	0	2	1	0	0	3
122	500	500	32	40	720	63	24	1230	0	0	0	2	1	0	0	3
123	500	500	51	40	730	73	24	1230	0	0	0	2	1	0	0	3
124	500	500	50	40	730	73	24	1230	0	0	0	2	1	0	0	3
125	500	500	50	40	730	73	20	1230	0	0	0	1	1	0	0	3
126	500	500	50	40	730	69	24	1230	0	0	0	1	1	0	0	3
127	500	500	60	40	730	89	24	1240	0	0	0	1	1	0	0	3
128	500	500	70	40	740	89	24	1240	0	0	0	1	1	0	0	3
129	500	500	70	40	740	89	24	1240	0	0	0	1	1	0	0	3
130	500	500	80	40	750	99	24	1250	0	0	0	1	1	0	0	3
131	500	500	90	40	750	109	24	1250	0	0	0	1	1	0	0	3
132	500	500	90	40	750	109	24	1250	0	0	0	1	1	0	0	3
133	500	500	90	40	750	109	24	1250	0	0	0	1	1	0	0	3
134	500	500	90	40	750	109	24	1250	0	0	0	1	1	0	0	3
135	500	500	100	40	750	129	24	1260	0	0	0	1	1	0	0	3
136	500	500	110	40	760	129	24	1260	0	0	0	1	1	0	0	3
137	500	500	110	40	760	129	24	1260	0	0	0	1	1	0	0	3
138	500	500	120	40	770	139	24	1270	0	0	0	1	1	0	0	3
139	500	500	130	40	770	149	24	1270	0	0	0	1	1	0	0	3
140	500	500	130	40	770	149	24	1270	0	0	0	1	1	0	0	3
141	500	500	130	40	770	149	24	1270	0	0	0	1	1	0	0	3
142	500	500	130	40	770	149	24	1270	0	0	0	1	1	0	0	3
143	500	500	140	40	770	169	24	1280	0	0	0	1	1	0	0	3
144	500	500	150	40	780	169	24	1280	0	0	0	1	1	0	0	3
145	500	500	150	40	780	169	24	1280	0	0	0	1	1	0	0	3
146	500	500	160	40	790	179	24	1290	0	0	0	1	1	0	0	3
147	500	500	170	40	790	189	24	1290	0	0	0	1	1	0	0	3
148	500	500	170	40	790	189	24	1290	0	0	0	1	1	0	0	3
149	500	500	170	40	790	189	24	1290	0	0	0	1	1	0	0	3
150	500	500	170	40	790	189	24	1290	0	0	0	1	1	0	0	3
151	500	500	180	40	790	209	24	1300	0	0	0	1	1	0	0	3
152	500	500	190	40	800	209	24	1300	0	0	0	1	1	0	0	3
153	500	500	190	40	800	209	24	1300	0	0	0	1	1	0	0	3
154	500	500	200	40	810	219	24	1310	0	0	0	1	1	0	0	3
155	500	500	210	40	810	229	24	1310	0	0	0	1	1	0	0	3
156	500	500	210	40	810	229	24	1310	0	0	0	1	1	0	0	3
157	500	500	210	40	810	229	24	1310	0	0	0	1	1	0	0	3
158	500	500	210	40	810	229	24	1310	0	0	0	1	1	0	0	3
159	500	500	220	40	810	249	24	1320	0	0	0	1	1	0	0	3
160	500	500	230	40	820	175	24	1320	0	0	0	1	1	0	0	3
161	500	500	230	40	820	175	24	1320	0	0	0	1	1	0	0	3
162	500	500	240	40	830	185	24	1330	0	0	0	1	1	0	0	3
163	500	500	250	40	830	195	24	1330	0	0	0	1	1	0	0	3
164	500	500	250	40	830	195	24	1330	0	0	0	1	1	0	0	3
165	500	500	250	40	830	119	24	1330	0	0	0	1	1	0	0	3
166	500	500	250	40	830	119	24	1330	0	0	0	1	1	0	0	3
167	500	500	260	40	830	139	24	1340	0	0	0	1	1	0	0	3
168	500	500	270	40	840	139	24	1340	0	0	0	1	1	0	0	3
169	500	500	270	40	840	139	24	1340	0	0	0	1	1	0	0	3
170	500	500	280	40	850	149	24	1350	0	0	0	1	1	0	0	3
171	500	500	290	40	850	159	24	1350	0	0	0	1	1	0	0	3
172	500	500	290	40	850	159	24	1350	0	0	0	1	1	0	0	3
173	500	500	290	40	850	41	24	1350	0	0	0	1	1	0	0	3
174	500	500	290	40	850	41	14	1350	0	0	0	1	1	0	0	3
175	500	500	300	40	850	51	24	1360	0	0	0	1	1	0	0	3
176	500	500	310	40	860	51	14	1360	0	0	0	0	0	0	0	3
177	500	500	310	40	860	41	24	1360	0	0	0	0	0	0	0	3
178	500	500	320	40	870	51	24	1370	0	0	0	0	0	0	0	3
179	500	500	330	40	870	61	24	1370	0	0	0	0	0	0	0	3
180	500	500	330	40	870	61	24	1370	0	0	0	0	0	0	0	3
181	500	500	330	40	870	61	24	1370	0	0	0	0	0	0	0	3
182	500	500	330	40	870	61	24	1370	0	0	0	0	0	0	0	3
183	500	500	340	40	870	81	24	1380	0	0	0	0	0	0	0	3
184	500	500	350	40	880	81	24	1380	0	0	0	0	0	0	0	3
185	500	500	350	40	880	81	24	1380	0	0	0	0	0	0	0	3
186	500	500	360	40	890	91	24	1390	0	0	0	0	0	0	0	3
187	500	500	370	40	890	101	24	1390	0	0	0	0	0	0	0	3
188	500	500	370	40	890	19	24	1390	0	0	0	0	0	0	0	3
189	500	500	325	40	890	9	24	1390	0	0	0	1	0	0	0	3
190	500	500	325	40	890	9	20	1390	0	0	0	1	0	0	0	3
191	500	500	301	40	890	29	16	1400	0	0	1	1	0	0	0	3
192	500	500	311	40	900	21	20	1400	0	0	0	1	0	0	0	3
193	500	500	277	40	900	17	20	1400	0	0	1	1	0	0	0	3
194	500	500	287	40	910	23	20	1410	0	0	0	1	0	0	0	3
195	500	500	263	40	910	29	16	1410	0	0	1	1	0	0	0	3
196	500	500	263	40	910	21	16	1410	0	0	0	1	0	0	0	3
197	500	500	229	40	910	13	20	1410	0	0	1	1	0	0	0	3
198	500	500	229	40	910	13	16	1410	0	0	0	1	0	0	0	3
199	500	500	205	40	910	33	12	1420	0	0	1	1	0	0	0	3
200	500	500	215	40	920	21	20	1420	0	0	0	1	0	0	0	3
201	500	500	215	40	920	17	20	1420	0	0	0	1	0	0	0	3
202	500	500	191	40	930	23	20	1430	0	0	1	1	0	0	0	3
203	500	500	201	40	930	29	20	1430	0	0	0	1	0	0	0	3
204	500	500	201	40	930	25	10	1430	0	0	0	1	0	0	0	3
205	500	500	95	40	930	2	23	1430	1	0	0	2	0	1	0	3
206	500	482	95	30	930	2	9	1430	1	0	0	2	1	1	0	3
207	500	482	25	46	930	22	5	1440	2	0	0	2	1	1	0	3
208	500	464	22	39	940	12	1	1440	2	0	0	2	1	1	0	3
209	500	464	12	49	940	12	1	1440	2	0	0	2	1	1	0	3
210	500	446	22	29	950	22	1	1450	2	0	0	2	1	1	0	3
211	500	446	22	39	950	22	1	1450	1	0	0	2	1	0	0	3
212	500	446	12	39	950	12	1	1450	1	0	0	1	0	0	0	2
213	500	446	12	39	950	12	1	1450	1	0	0	1	0	0	0	2
214	500	446	12	29	950	12	1	1450	1	0	0	1	0	0	0	2
215	500	446	22	29	950	32	1	1460	1	0	0	1	0	0	0	2
216	500	446	22	29	960	16	13	1460	1	0	0	1	0	0	0	2
217	500	446	12	39	960	12	13	1460	1	0	0	1	0	0	0	2
218	500	446	22	29	970	22	13	1470	1	0	0	1	0	0	0	2
219	500	446	22	39	970	22	23	1470	1	0	0	1	0	0	0	2
220	500	446	12	39	970	22	23	1470	1	0	0	1	0	0	0	2
221	500	446	12	39	970	22	23	1470	1	0	0	1	0	0	0	2
222	500	446	12	39	970	22	23	1470	1	0	0	1	0	0	0	2
223	500	450	22	39	970	41	23	1480	1	0	0	1	0	0	0	2
224	500	454	22	49	980	40	23	1480	1	0	0	1	0	0	0	2
225	500	458	12	59	980	39	23	1480	1	0	0	1	0	0	0	2
226	500	462	22	59	990	48	23	1490	1	0	0	1	0	0	0	2
227	500	466	22	69	990	57	23	1490	1	0	0	1	0	0	0	2
228	500	470	12	79	990	56	23	1490	1	0	0	1	0	0	0	2
229	500	474	12	79	990	55	23	1490	1	0	0	1	0	0	0	2
230	500	478	12	79	990	54	23	1490	1	0	0	1	0	0	0	2
231	500	482	22	79	990	73	23	1500	1	0	0	1	0	0	0	2
232	500	486	32	79	1000	72	23	1500	1	0	0	1	0	0	0	2
233	500	490	32	79	1000	71	23	1500	1	0	0	1	0	0	0	2
234	500	494	42	79	1010	80	23	1510	1	0	0	1	0	0	0	2
235	500	498	52	79	1010	89	23	1510	1	0	0	1	0	0	0	2
236	500	500	52	79	1010	88	23	1510	1	0	0	1	0	0	0	2
237	500	500	52	79	1010	88	23	1510	1	0	0	1	0	0	0	2
238	500	500	52	79	1010	88	23	1510	1	0	0	1	0	0	0	2
239	500	500	62	79	1010	108	23	1520	1	0	0	1	0	0	0	2
240	500	500	16	79	1020	108	23	1520	2	0	0	1	0	0	0	2
241	500	500	16	69	1020	108	23	1520	2	0	0	1	0	0	0	2
242	500	500	22	73	1030	117	23	1530	2	0	0	1	0	0	0	2
243	500	500	25	70	1030	126	23	1530	2	0	0	1	0	0	0	2
244	500	500	15	80	1030	125	23	1530	2	0	0	1	0	0	0	2
245	500	500	15	70	1030	124	23	1530	2	0	0	1	0	0	0	2
246	500	500	15	70	1030	123	23	1530	2	0	0	1	0	0	0	2
247	500	500	25	60	1030	142	23	1540	2	0	0	1	0	0	0	1
248	500	500	22	73	1040	131	23	1540	2	0	0	1	0	0	0	1
249	500	500	15	70	1040	14	23	1540	2	0	0	1	0	0	0	1
250	500	500	25	70	1050	23	23	1550	2	0	0	1	0	0	0	1
251	500	500	25	70	1050	32	23	1550	2	0	0	1	0	0	0	1
252	500	500	15	80	1050	31	23	1550	2	0	0	1	0	0	0	1
253	500	500	15	70	1050	30	23	1550	2	0	0	1	0	0	0	1
254	500	500	15	70	1050	18	23	1550	2	0	0	1	0	0	0	1
255	500	500	25	60	1050	38	23	1560	2	0	0	1	0	0	0	1
256	500	500	22	73	1060	37	23	1560	2	0	0	1	0	0	0	1
257	500	500	15	70	1060	36	23	1560	2	0	0	1	0	0	0	1
258	500	500	25	70	1070	45	23	1570	2	0	0	1	0	0	0	1
259	500	500	25	70	1070	54	23	1570	2	0	0	1	0	0	0	1
260	500	500	15	80	1070	42	23	1570	2	0	0	1	0	0	0	1
261	500	500	15	70	1070	42	23	1570	2	0	0	1	0	0	0	1
262	500	500	15	70	1070	41	23	1570	2	0	0	1	0	0	0	1
263	500	500	25	60	1070	60	23	1580	2	0	0	1	0	0	0	1
264	500	500	22	73	1080	59	23	1580	2	0	0	1	0	0	0	1
265	500	500	15	70	1080	58	23	1580	2	0	0	1	0	0	0	1
266	500	500	25	70	1090	56	23	1590	2	0	0	1	0	0	0	1
267	500	500	25	70	1090	66	23	1590	2	0	0	1	0	0	0	1
268	500	500	15	80	1090	65	23	1590	2	0	0	1	0	0	0	1
269	500	500	15	70	1090	64	23	1590	2	0	0	1	0	0	0	1
270	500	500	15	70	1090	63	23	1590	2	0	0	1	0	0	0	1
271	500	500	25	60	1090	82	23	1600	2	0	0	1	0	0	0	1
272	500	500	22	73	1100	70	23	1600	2	0	0	1	0	0	0	1
273	500	500	15	70	1100	70	23	1600	2	0	0	1	0	0	0	1
274	500	500	25	70	1110	79	23	1610	2	0	0	1	0	0	0	1
275	500	500	25	70	1110	88	23	1610	2	0	0	1	0	0	0	1
276	500	500	15	80	1110	87	23	1610	2	0	0	1	0	0	0	1
277	500	500	15	70	1110	86	23	1610	2	0	0	1	0	0	0	1
278	500	500	15	70	1110	74	23	1610	2	0	0	1	0	0	0	1
279	500	500	25	60	1110	94	23	1620	2	0	0	1	0	0	0	1
280	500	500	22	73	1120	93	23	1620	2	0	0	1	0	0	0	1
281	500	500	15	70	1120	92	23	1620	2	0	0	1	0	0	0	1
282	500	500	25	70	1130	101	23	1630	2	0	0	1	0	0	0	1
283	500	500	25	70	1130	110	23	1630	2	0	0	1	0	0	0	1
284	500	500	15	80	1130	98	23	1630	2	0	0	1	0	0	0	1
285	500	500	15	70	1130	98	23	1630	2	0	0	1	0	0	0	1
286	500	500	15	70	1130	15	23	1630	2	0	0	1	0	0	0	1
287	500	500	25	60	1130	22	23	1640	2	0	0	1	0	0	0	1
288	500	500	22	73	1140	21	23	1640	2	0	0	1	0	0	0	1
289	500	500	15	70	1140	8	23	1640	2	0	0	1	0	0	0	1
290	500	500	25	70	1150	18	23	1650	2	0	0	1	0	0	0	1
291	500	500	25	70	1150	16	23	1650	2	0	0	1	0	0	0	1
292	500	500	15	80	1150	3	23	1650	2	0	0	1	0	0	0	1
293	500	500	15	70	1150	2	23	1650	2	0	0	1	0	0	0	1
294	500	500	15	70	1150	1	23	1650	2	0	0	1	0	0	0	1
295	500	500	25	60	1150	20	23	1660	2	0	0	1	0	0	0	1
296	500	500	22	73	1160	8	23	1660	2	0	0	1	0	0	0	1
297	500	500	15	80	1160	8	23	1660	2	0	0	1	0	0	0	1
298	500	500	25	80	1170	18	23	1670	2	0	0	1	0	0	0	1
299	500	500	35	80	1170	16	23	1670	2	0	0	1	0	0	0	1
300	500	500	35	70	1170	4	23	1670	2	0	0	1	0	0	0	1
301	500	500	25	80	1170	3	23	1670	2	0	0	1	0	0	0	1
302	500	500	25	70	1170	2	23	1670	2	0	0	1	0	0	0	1
303	500	500	25	80	1170	21	23	1680	2	0	0	1	0	0	0	1
304	500	500	35	70	1180	20	23	1680	2	0	0	1	0	0	0	1
305	500	500	25	80	1180	8	23	1680	2	0	0	1	0	0	0	1
306	500	500	35	70	1190	18	23	1690	2	0	0	1	0	0	0	1
307	500	500	35	80	1190	27	23	1690	2	0	0	1	0	0	0	1
308	500	500	35	70	1190	26	23	1690	2	0	0	1	0	0	0	1
309	500	500	25	80	1190	13	23	1690	2	0	0	1	0	0	0	1
310	500	500	25	70	1190	12	23	1690	2	0	0	1	0	0	0	1
311	500	500	25	80	1190	20	23	1700	2	0	0	1	0	0	0	1
312	500	500	35	70	1200	20	23	1700	2	0	0	1	0	0	0	1
313	500	500	25	80	1200	19	23	1700	2	0	0	1	0	0	0	1
314	500	500	35	70	1210	28	23	1710	2	0	0	1	0	0	0	1
315	500	500	35	80	1210	37	23	1710	2	0	0	1	0	0	0	1
316	500	500	35	70	1210	36	23	1710	2	0	0	1	0	0	0	1
317	500	500	25	80	1210	24	23	1710	2	0	0	1	0	0	0	1
318	500	500	25	70	1210	24	23	1710	2	0	0	1	0	0	0	1
319	500	500	25	80	1210	43	23	1720	2	0	0	1	0	0	0	1
320	500	500	35	70	1220	42	23	1720	2	0	0	1	0	0	0	1
321	500	500	25	80	1220	41	23	1720	2	0	0	1	0	0	0	1
322	500	500	35	70	1230	50	23	1730	2	0	0	1	0	0	0	1
323	500	500	35	80	1230	48	23	1730	2	0	0	1	0	0	0	1
324	500	500	35	70	1230	48	23	1730	2	0	0	1	0	0	0	1
325	500	500	25	80	1230	47	23	1730	2	0	0	1	0	0	0	1
326	500	500	25	70	1230	46	23	1730	2	0	0	1	0	0	0	1
327	500	500	25	80	1230	65	23	1740	2	0	0	1	0	0	0	1
328	500	500	35	70	1240	64	23	1740	2	0	0	1	0	0	0	1
329	500	500	25	80	1240	52	23	1740	2	0	0	1	0	0	0	1
330	500	500	35	70	1250	62	23	1750	2	0	0	1	0	0	0	1
331	500	500	35	80	1250	71	23	1750	2	0	0	1	0	0	0	1
332	500	500	35	70	1250	70	23	1750	2	0	0	1	0	0	0	1
333	500	500	25	80	1250	69	23	1750	2	0	0	1	0	0	0	1
334	500	500	25	70	1250	68	23	1750	2	0	0	1	0	0	0	1
335	500	500	25	80	1250	76	23	1760	2	0	0	1	0	0	0	1
336	500	500	35	70	1260	76	23	1760	2	0	0	1	0	0	0	1
337	500	500	25	80	1260	75	23	1760	2	0	0	1	0	0	0	1
338	500	500	35	70	1270	84	23	1770	2	0	0	1	0	0	0	1
339	500	500	35	80	1270	93	23	1770	2	0	0	1	0	0	0	1
340	500	500	35	70	1270	92	23	1770	2	0	0	1	0	0	0	1
341	500	500	25	80	1270	80	23	1770	2	0	0	1	0	0	0	1
342	500	500	25	70	1270	80	23	1770	2	0	0	1	0	0	0	1
343	500	500	25	80	1270	99	23	1780	2	0	0	1	0	0	0	1
344	500	500	35	70	1280	98	23	1780	2	0	0	1	0	0	0	1
345	500	500	25	80	1280	97	23	1780	2	0	0	1	0	0	0	1
346	500	500	35	70	1290	106	23	1790	2	0	0	1	0	0	0	1
347	500	500	35	80	1290	104	23	1790	2	0	0	1	0	0	0	1
348	500	500	35	70	1290	104	23	1790	2	0	0	1	0	0	0	1
349	500	500	25	80	1290	103	23	1790	2	0	0	1	0	0	0	1
350	500	500	25	70	1290	102	23	1790	2	0	0	1	0	0	0	1
351	500	500	25	80	1290	121	23	1800	2	0	0	1	0	0	0	1
352	500	500	35	70	1300	120	23	1800	2	0	0	1	0	0	0	1
353	500	500	25	80	1300	108	23	1800	2	0	0	1	0	0	0	1
354	500	500	35	70	1310	118	23	1810	2	0	0	1	0	0	0	1
355	500	500	35	80	1310	127	23	1810	2	0	0	1	0	0	0	1
356	500	500	35	70	1310	126	23	1810	2	0	0	1	0	0	0	1
357	500	500	25	80	1310	125	23	1810	2	0	0	1	0	0	0	1
358	500	500	25	70	1310	124	23	1810	2	0	0	1	0	0	0	1
359	500	500	25	80	1310	132	23	1820	2	0	0	1	0	0	0	1
360	500	500	35	70	1320	132	23	1820	2	0	0	1	0	0	0	1
361	500	500	25	80	1320	131	23	1820	2	0	0	1	0	0	0	1
362	500	500	35	70	1330	140	23	1830	2	0	0	1	0	0	0	1
363	500	500	35	80	1330	149	23	1830	2	0	0	1	0	0	0	1
364	500	500	35	70	1330	148	23	1830	2	0	0	1	0	0	0	1
365	500	500	25	80	1330	136	23	1830	2	0	0	1	0	0	0	1
366	500	500	25	70	1330	136	23	1830	2	0	0	1	0	0	0	1
367	500	500	25	80	1330	155	23	1840	2	0	0	1	0	0	0	1
368	500	500	35	70	1340	154	23	1840	2	0	0	1	0	0	0	1
369	500	500	25	80	1340	153	23	1840	2	0	0	1	0	0	0	1
370	500	500	35	70	1350	162	23	1850	2	0	0	1	0	0	0	1
371	500	500	35	80	1350	160	23	1850	2	0	0	1	0	0	0	1
372	500	500	35	70	1350	160	23	1850	2	0	0	1	0	0	0	1
373	500	500	25	80	1350	159	23	1850	2	0	0	1	0	0	0	1
374	500	500	25	70	1350	158	23	1850	2	0	0	1	0	0	0	1
375	500	500	25	80	1350	177	23	1860	2	0	0	1	0	0	0	1
376	500	500	35	70	1360	176	23	1860	2	0	0	1	0	0	0	1
377	500	500	25	80	1360	164	23	1860	2	0	0	1	0	0	0	1
378	500	500	35	70	1370	174	23	1870	2	0	0	1	0	0	0	1
379	500	500	35	80	1370	183	23	1870	2	0	0	1	0	0	0	1
380	500	500	35	70	1370	182	23	1870	2	0	0	1	0	0	0	1
381	500	500	25	80	1370	181	23	1870	2	0	0	1	0	0	0	1
382	500	500	25	70	1370	180	23	1870	2	0	0	1	0	0	0	1
383	500	500	25	80	1370	188	23	1880	2	0	0	1	0	0	0	1
384	500	500	35	70	1380	61	23	1880	2	0	0	1	0	0	0	1
385	500	500	25	80	1380	60	23	1880	2	0	0	1	0	0	0	1
386	500	500	35	70	1390	69	23	1890	2	0	0	1	0	0	0	1
387	500	500	35	80	1390	78	23	1890	2	0	0	1	0	0	0	1
388	500	500	35	70	1390	77	23	1890	2	0	0	1	0	0	0	1
389	500	500	25	80	1390	64	23	1890	2	0	0	1	0	0	0	1
390	500	500	25	70	1390	64	23	1890	2	0	0	1	0	0	0	1
391	500	500	25	80	1390	83	23	1900	2	0	0	1	0	0	0	1
392	500	500	35	70	1400	82	23	1900	2	0	0	1	0	0	0	1
