r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	14	24	120	29	60	110	1	1	0	6	1	0	0	1
30	500	500	14	20	120	32	60	120	1	1	0	6	0	0	0	0
31	500	500	34	16	130	42	60	120	1	1	0	6	1	0	0	1
32	500	500	26	20	130	45	60	130	1	1	0	6	1	0	0	1
33	500	500	32	24	140	45	60	130	1	1	0	6	2	0	0	1
34	500	500	24	24	140	55	60	140	1	1	0	6	1	0	0	1
35	500	500	44	24	150	58	50	140	1	1	0	6	1	0	0	1
36	500	500	34	24	150	56	60	150	1	1	0	6	0	0	0	1
37	500	500	44	20	160	54	50	150	1	1	0	6	1	0	0	1
38	500	500	40	20	160	54	60	160	1	1	0	6	0	0	0	0
39	500	500	56	20	170	14	50	160	1	1	0	5	1	0	0	0
40	500	500	52	24	170	17	50	170	1	1	0	5	0	0	0	0
41	500	500	62	24	180	12	55	170	1	1	0	5	1	0	0	0
42	500	500	62	24	180	15	55	180	1	1	0	5	0	0	0	0
43	500	500	82	24	190	18	55	180	1	1	0	5	1	0	0	1
44	500	500	82	24	190	23	60	190	1	1	0	5	1	0	0	1
45	500	500	92	24	200	16	60	190	1	1	0	5	2	0	0	1
46	500	500	38	24	200	26	60	200	1	1	1	5	2	0	1	1
47	500	500	56	24	210	29	60	200	1	1	1	5	2	0	1	1
48	500	500	54	24	210	39	60	210	1	1	1	5	2	0	1	1
49	500	500	62	20	220	32	60	210	1	1	1	5	2	0	1	1
50	500	500	56	20	220	42	60	220	1	1	1	5	2	0	1	0
51	500	500	70	10	230	52	60	220	1	1	1	5	2	0	1	0
52	500	500	52	20	230	61	60	230	1	1	1	5	2	0	1	0
53	500	500	54	20	240	60	60	230	1	1	1	5	2	0	1	1
54	500	500	46	20	240	54	60	240	1	1	1	5	2	0	1	1
55	500	500	58	20	250	63	60	240	1	1	1	5	2	0	1	1
56	500	500	44	20	250	73	60	250	1	1	1	5	2	0	1	2
57	500	500	40	24	260	72	60	250	1	1	1	5	2	0	1	1
58	500	500	38	24	260	71	60	250	1	1	1	5	2	0	1	1
59	500	500	56	24	270	81	60	250	1	1	1	5	2	0	1	1
60	500	500	56	24	270	91	60	260	1	1	1	5	1	0	1	2
61	500	500	66	24	280	14	60	260	1	1	1	5	2	0	1	1
62	500	500	66	24	280	14	50	260	1	1	1	5	2	0	1	1
63	500	500	86	24	290	24	50	260	1	1	1	5	2	0	1	2
64	500	500	84	24	290	24	50	270	1	1	1	5	2	0	1	2
65	500	500	92	14	300	12	60	270	1	1	1	5	2	0	1	2
66	500	500	80	20	300	2	50	270	1	1	1	4	1	0	1	2
67	500	500	94	10	310	12	50	270	1	1	1	4	1	0	1	2
68	500	500	78	20	310	20	40	280	1	1	1	4	1	0	1	2
69	500	500	82	20	320	10	48	280	1	1	1	4	1	0	1	2
70	500	500	76	24	320	8	38	280	1	1	1	4	1	0	1	2
71	500	500	89	24	330	16	38	280	1	1	1	4	1	0	1	2
72	500	500	89	24	330	10	32	280	1	1	1	4	1	0	1	2
73	500	500	89	14	330	8	32	280	1	1	1	4	1	0	1	2
74	500	500	79	24	330	1	22	280	1	1	1	4	1	0	1	1
75	500	500	99	14	340	11	22	280	1	1	1	4	1	0	1	2
76	500	500	89	24	340	9	22	280	1	1	1	4	1	0	1	2
77	500	500	89	24	340	7	22	280	1	1	1	4	1	0	1	2
78	500	500	89	24	340	5	22	280	1	1	1	4	1	0	1	2
79	500	500	109	14	350	13	22	280	1	1	1	4	1	0	1	2
80	500	500	99	24	350	11	22	280	1	1	1	4	1	0	1	2
81	500	500	98	24	350	9	22	280	1	1	1	4	1	0	1	2
82	500	500	97	24	350	7	22	280	1	1	1	4	1	0	1	2
83	500	500	116	24	360	15	22	280	1	1	1	4	1	0	1	2
84	500	500	41	24	360	13	22	280	2	1	1	4	1	1	1	2
85	500	482	25	30	360	11	22	280	2	1	1	4	1	1	1	2
86	500	482	12	43	360	9	22	280	2	1	1	4	1	1	1	2
87	500	464	32	33	370	17	22	280	2	1	1	4	1	1	1	2
88	500	464	16	49	370	15	22	280	2	1	1	4	1	1	1	2
89	500	446	12	43	370	13	22	280	2	1	1	4	1	1	1	2
90	500	446	12	43	370	11	22	280	2	1	1	4	1	1	1	2
91	500	428	32	33	380	19	22	280	2	1	1	4	1	1	1	2
92	500	428	16	49	380	12	22	280	2	1	1	4	1	1	1	2
93	500	410	12	43	380	10	22	280	2	1	1	4	1	1	1	2
94	500	410	12	43	380	8	22	280	2	1	1	4	1	1	1	2
95	500	392	32	33	390	16	22	280	2	1	1	4	1	1	1	2
96	500	392	16	49	390	14	22	280	2	1	1	4	1	1	1	2
97	500	374	12	43	390	12	22	280	2	1	1	4	1	1	1	2
98	500	374	12	43	390	10	22	280	2	1	1	4	1	1	1	2
99	500	356	32	33	400	18	22	280	2	1	1	4	1	1	1	2
100	500	356	16	49	400	16	22	280	2	1	1	4	1	1	1	2
101	500	338	12	43	400	14	22	280	2	1	1	4	1	1	1	2
102	500	338	12	43	400	12	22	280	2	1	1	4	1	1	1	2
103	500	320	22	33	400	22	22	280	2	1	1	4	1	1	1	2
104	500	320	12	43	400	15	22	280	2	1	1	4	1	1	1	2
105	500	302	12	33	400	15	22	280	2	1	1	4	1	1	1	2
106	500	302	12	33	400	15	22	280	2	1	1	4	1	1	1	2
107	500	284	22	23	400	25	22	280	2	1	1	4	1	1	1	2
108	500	284	12	33	400	25	22	280	2	1	1	4	1	1	1	2
109	500	266	12	23	400	25	22	280	2	1	1	4	1	1	1	2
110	500	266	12	23	400	25	22	280	2	1	1	4	1	1	1	2
111	500	248	22	13	400	35	22	280	2	1	1	4	1	1	1	2
112	500	248	12	23	400	35	22	280	2	1	1	4	1	1	1	2
113	500	230	12	13	400	35	22	280	2	1	1	4	1	1	1	2
114	500	230	12	13	400	35	22	280	2	1	1	4	1	1	1	2
115	500	212	22	3	400	45	22	280	2	1	1	4	1	1	1	2
116	500	212	12	13	400	45	22	280	2	1	1	4	1	1	1	2
117	500	194	12	3	400	45	22	280	2	1	1	4	1	1	1	2
118	500	194	12	3	400	45	22	280	2	1	1	4	1	1	1	2
119	500	194	22	3	400	55	22	280	2	1	1	4	1	1	1	2
120	500	176	12	3	400	55	22	280	2	1	1	4	1	1	1	2
121	500	176	12	3	400	55	22	280	2	1	1	4	1	1	1	2
122	500	176	12	3	400	55	22	280	2	1	1	4	1	1	1	2
123	500	176	22	3	400	65	22	280	2	1	1	4	1	1	1	2
124	500	158	12	3	400	65	22	280	2	1	1	4	1	1	1	2
125	500	158	12	3	400	65	22	280	2	1	1	4	1	1	1	2
126	500	158	12	3	400	65	22	280	2	1	1	4	1	1	1	2
127	500	158	22	3	400	75	22	280	2	1	1	4	1	1	1	2
128	500	140	12	3	400	3	22	280	2	1	1	4	1	1	1	2
129	500	140	12	3	400	3	12	280	2	1	1	4	1	1	1	2
130	500	140	12	3	400	3	12	280	2	1	1	4	1	1	1	2
131	500	140	22	3	400	13	2	280	2	0	1	4	1	1	1	2
132	500	122	12	3	400	13	2	280	2	0	1	4	1	1	1	2
133	500	122	12	3	400	13	2	280	2	0	1	4	1	1	1	2
134	500	122	12	3	400	13	2	280	2	0	1	4	1	1	1	2
135	500	122	22	3	400	23	2	280	2	0	1	4	1	1	1	2
136	500	104	12	3	400	12	13	280	2	0	1	4	1	1	1	2
137	500	104	12	3	400	12	13	280	2	0	1	4	1	1	1	2
138	500	104	12	3	400	12	13	280	2	0	1	4	1	1	1	2
139	500	104	22	3	400	22	13	280	2	0	1	4	1	1	1	2
140	500	86	12	3	400	12	23	280	2	0	1	4	1	1	1	2
141	500	86	12	3	400	12	23	280	2	0	1	4	1	1	1	2
142	500	86	12	3	400	12	23	280	2	0	1	4	1	1	1	2
143	500	86	22	3	400	22	23	280	2	0	1	4	1	1	1	2
144	500	68	12	3	400	22	23	280	2	0	1	4	1	1	1	2
145	500	68	12	3	400	22	23	280	2	0	1	4	1	1	1	2
146	500	68	12	3	400	22	23	280	2	0	1	4	1	1	1	2
147	500	68	22	3	400	32	23	280	2	0	1	4	1	1	1	2
148	500	50	12	3	400	32	23	280	2	0	1	4	1	1	1	2
149	500	50	12	3	400	32	23	280	2	0	1	4	1	1	1	2
150	500	50	12	3	400	32	23	280	2	0	1	4	1	1	1	2
151	500	50	22	3	400	42	23	280	2	0	1	4	1	1	1	2
152	500	32	12	3	400	42	23	280	2	0	1	4	1	1	1	2
153	500	32	12	3	400	42	23	280	2	0	1	4	1	1	1	2
154	500	32	12	3	400	42	23	280	2	0	1	4	1	1	1	2
155	500	32	22	3	400	52	23	280	2	0	1	4	1	1	1	2
156	500	14	12	3	400	52	23	280	2	0	1	4	1	1	1	2
157	500	14	12	3	400	52	23	280	2	0	1	4	1	1	1	2
158	500	14	12	3	400	52	23	280	2	0	1	4	1	1	1	2
159	500	14	22	3	400	62	23	280	2	0	1	4	1	1	1	2
160	500	0	12	3	400	62	23	280	2	0	1	4	1	1	1	2
