r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	37	20	120	33	24	60	1	1	1	5	1	0	1	0
30	500	500	33	20	120	26	24	60	1	1	1	5	1	0	1	1
31	500	500	49	20	130	22	24	60	1	1	1	5	1	0	1	1
32	500	500	45	20	130	22	14	60	1	1	1	5	1	0	1	0
33	500	500	51	20	140	15	24	70	1	1	1	5	2	0	1	1
34	500	500	39	20	140	15	14	70	1	1	1	5	2	0	1	1
35	500	500	44	24	150	18	14	70	1	1	1	5	2	0	1	1
36	500	500	43	20	150	12	10	70	1	1	1	5	2	0	1	1
37	500	500	48	20	160	15	10	80	1	1	1	5	2	0	1	1
38	500	500	43	20	160	8	0	80	1	1	1	5	2	0	1	0
39	500	500	51	20	170	18	0	80	1	1	1	5	2	0	1	1
40	500	500	47	24	170	5	6	80	1	1	1	5	1	0	1	0
41	500	500	57	24	180	15	6	90	1	1	1	5	1	0	1	1
42	500	500	3	24	180	8	6	90	1	2	1	5	1	0	1	1
43	500	500	23	20	190	18	6	90	1	2	1	5	1	0	1	1
44	500	500	9	24	190	12	2	90	1	2	1	5	1	0	1	1
45	500	500	19	24	200	22	2	100	1	2	1	5	1	0	1	1
46	500	500	19	20	200	12	2	100	1	2	1	5	2	0	1	1
47	500	500	35	24	210	22	2	100	1	2	1	5	1	0	1	1
48	500	500	35	20	210	12	12	100	1	2	1	5	2	0	1	1
49	500	500	33	24	220	22	12	110	1	2	1	5	2	0	1	1
50	500	500	33	20	220	12	22	110	1	2	1	5	2	0	1	1
51	500	500	41	24	230	22	22	110	1	2	1	5	2	0	1	1
52	500	500	41	20	230	22	22	110	1	2	1	5	1	0	1	1
53	500	500	37	24	240	32	22	120	1	2	1	5	2	0	1	1
54	500	500	29	20	240	32	22	120	1	2	1	5	2	0	1	1
55	500	500	37	20	250	41	22	120	1	2	1	5	2	0	1	1
56	500	500	25	20	250	40	22	120	1	2	1	5	2	0	1	1
57	500	500	31	16	260	49	22	130	1	2	1	5	2	0	1	1
58	500	500	15	16	260	48	22	130	1	2	1	5	1	0	1	1
59	500	500	35	8	270	57	22	130	1	2	1	5	2	0	1	1
60	500	500	3	20	270	56	12	130	1	2	1	5	2	0	1	1
61	500	500	12	16	280	53	24	140	1	2	1	5	2	0	1	1
62	500	500	3	12	280	52	14	140	1	2	1	5	2	0	1	1
63	500	500	22	8	290	45	24	140	1	2	1	5	2	0	1	1
64	500	500	11	14	290	44	14	140	1	2	1	5	2	0	1	1
65	500	500	13	10	300	43	24	150	1	2	1	5	2	0	1	1
66	500	500	13	6	300	42	14	150	1	2	1	5	1	0	1	1
67	500	500	33	2	310	41	24	150	1	2	1	5	2	0	1	1
68	500	500	17	14	310	40	14	150	1	2	1	5	2	0	1	1
69	500	500	22	15	320	39	24	160	1	2	1	5	1	0	1	1
70	500	500	5	20	320	38	24	160	1	2	1	5	2	0	1	1
71	500	500	25	16	330	47	24	160	1	2	1	5	1	0	1	1
72	500	500	17	20	330	40	24	160	1	2	1	5	2	0	1	1
73	500	500	23	20	340	49	24	170	1	2	1	5	1	0	1	1
74	500	500	19	20	340	48	24	170	1	2	1	5	1	0	1	1
75	500	500	35	20	350	57	24	170	1	2	1	5	1	0	1	1
76	500	500	31	20	350	56	24	170	1	2	1	5	1	0	1	1
77	500	500	37	20	360	65	24	180	1	2	1	5	1	0	1	1
78	500	500	33	20	360	64	24	180	1	2	1	5	1	0	1	1
79	500	500	49	20	370	73	24	180	1	2	1	5	1	0	1	1
80	500	500	45	20	370	72	24	180	1	2	1	5	1	0	1	1
81	500	500	51	20	380	75	24	190	1	2	1	5	1	0	1	1
82	500	500	47	20	380	74	24	190	1	2	1	5	1	0	1	1
83	500	500	63	20	390	83	24	190	1	2	1	5	1	0	1	1
84	500	500	57	20	390	82	24	190	1	2	1	5	2	0	1	1
85	500	500	63	20	400	91	24	200	1	2	1	5	2	0	1	1
86	500	500	57	20	400	90	24	200	1	2	1	5	1	0	1	1
87	500	500	73	20	410	99	24	200	1	2	1	5	2	0	1	1
88	500	500	59	20	410	98	4	200	1	2	1	5	2	0	1	1
89	500	500	62	20	420	91	20	210	1	2	1	5	2	0	1	1
90	500	500	55	20	420	80	14	210	1	2	1	5	2	0	1	1
91	500	500	70	20	430	79	24	210	1	2	1	5	2	0	1	1
92	500	500	63	20	430	78	14	210	1	2	1	5	2	0	1	1
93	500	500	59	20	440	77	24	220	1	2	1	5	2	0	1	1
94	500	500	53	20	440	76	14	220	1	2	1	5	2	0	1	1
95	500	500	68	20	450	75	14	220	1	2	1	5	1	0	1	1
96	500	500	63	20	450	64	14	220	1	2	1	5	2	0	1	1
97	500	500	59	20	460	63	24	230	1	2	1	5	2	0	1	1
98	500	500	52	20	460	62	14	230	1	2	1	5	2	0	1	1
99	500	500	59	20	470	55	24	230	1	2	1	5	2	0	1	1
100	500	500	53	20	470	54	14	230	1	2	1	5	1	0	1	1
101	500	500	57	20	480	53	24	240	1	2	1	5	2	0	1	1
102	500	500	51	20	480	52	14	240	1	2	1	5	2	0	1	1
103	500	500	67	20	490	51	24	240	1	2	1	5	2	0	1	1
104	500	500	61	20	490	50	14	240	1	2	1	5	1	0	1	1
105	500	500	58	20	500	49	24	250	1	2	1	5	2	0	1	1
106	500	500	45	20	500	48	14	250	1	2	1	5	1	0	1	1
107	500	500	61	20	510	47	24	250	1	2	1	5	2	0	1	1
108	500	500	57	20	510	41	14	250	1	2	1	5	1	0	1	1
109	500	500	62	20	520	40	24	260	1	2	1	5	1	0	1	1
110	500	500	57	20	520	39	14	260	1	2	1	5	1	0	1	1
111	500	500	72	20	530	38	24	260	1	2	1	5	1	0	1	1
112	500	500	67	20	530	37	14	260	1	2	1	5	1	0	1	1
113	500	500	64	20	540	36	24	270	1	2	1	5	1	0	1	1
114	500	500	58	20	540	35	14	270	1	2	1	5	0	0	1	1
115	500	500	72	20	550	34	24	270	1	2	1	5	1	0	1	1
116	500	500	66	20	550	33	14	270	1	2	1	5	1	0	1	1
117	500	500	70	20	560	27	24	280	1	2	1	5	1	0	1	1
118	500	500	64	20	560	26	14	280	1	2	1	5	0	0	1	1
119	500	500	78	20	570	25	24	280	1	2	1	5	1	0	1	1
120	500	500	63	20	570	24	14	280	1	2	1	5	1	0	1	1
121	500	500	66	20	580	23	24	290	1	2	1	5	1	0	1	1
122	500	500	61	20	580	22	14	290	1	2	1	5	2	0	1	1
123	500	500	67	16	590	21	24	290	1	2	1	5	2	0	1	1
124	500	500	56	20	590	20	14	290	1	2	1	5	2	0	1	1
125	500	500	51	20	600	21	22	300	1	2	1	5	2	0	1	1
126	500	500	45	20	600	15	12	300	1	2	1	5	1	0	1	1
127	500	500	59	20	610	24	12	300	1	2	1	5	2	0	1	1
128	500	500	53	20	610	11	14	300	1	2	1	5	2	0	1	1
129	500	500	57	20	620	20	14	310	1	2	1	5	2	0	1	1
130	500	500	51	20	620	11	22	310	1	2	1	5	1	0	1	1
131	500	500	65	20	630	20	22	310	1	2	1	5	2	0	1	1
132	500	500	52	20	630	19	12	310	1	2	1	5	2	0	1	1
133	500	500	55	20	640	21	19	320	1	2	1	5	2	0	1	1
134	500	500	48	20	640	15	14	320	1	2	1	5	2	0	1	1
135	500	500	54	20	650	19	14	320	1	2	1	5	2	0	1	1
136	500	500	49	20	650	11	11	320	1	2	1	5	2	0	1	1
137	500	500	44	20	660	10	11	320	1	2	1	5	2	0	1	1
138	500	500	38	20	660	9	1	320	1	2	1	5	1	0	1	1
139	500	500	45	20	670	18	1	320	1	2	1	5	2	0	1	1
140	500	500	41	20	670	11	7	320	1	2	1	5	1	0	1	1
141	500	500	47	20	680	10	7	320	1	2	1	5	0	0	1	1
142	500	500	43	20	680	9	7	320	1	2	1	5	1	0	1	1
143	500	500	59	20	690	18	7	320	1	2	1	5	0	0	1	1
144	500	500	55	20	690	6	3	320	1	2	1	5	1	0	1	1
145	500	500	61	20	700	5	3	320	1	2	1	5	1	0	1	1
146	500	500	57	20	700	4	3	320	1	2	1	5	1	0	1	1
147	500	500	64	16	710	13	3	320	1	2	1	5	2	0	1	1
148	500	500	47	20	710	12	3	320	1	2	1	5	1	0	1	1
149	500	500	53	20	720	11	3	320	1	2	1	5	1	0	1	1
150	500	500	49	20	720	10	3	320	1	2	1	5	0	0	1	1
151	500	500	65	20	730	19	3	320	1	2	1	5	0	0	1	1
152	500	500	61	20	730	11	0	320	1	2	1	5	0	0	1	1
153	500	500	67	20	740	5	0	320	1	2	1	5	0	0	1	1
154	500	500	63	20	740	4	0	320	1	2	1	5	1	0	1	1
155	500	500	79	20	750	13	0	320	1	2	1	5	1	0	1	1
156	500	500	66	20	750	12	0	320	1	2	1	5	1	0	1	1
157	500	500	72	20	760	11	0	320	1	2	1	5	1	0	1	1
158	500	500	68	20	760	10	0	320	1	2	1	5	0	0	1	1
159	500	500	84	20	770	19	0	320	1	2	1	5	1	0	1	1
160	500	500	79	20	770	11	7	320	1	2	1	5	1	0	1	1
161	500	500	84	20	780	10	7	320	1	2	1	5	1	0	1	1
162	500	500	79	20	780	4	7	320	1	2	1	5	1	0	1	1
163	500	500	94	20	790	13	7	320	1	2	1	5	1	0	1	1
164	500	500	89	20	790	12	7	320	1	2	1	5	1	0	1	1
165	500	500	95	20	800	11	7	320	1	2	1	5	0	0	1	1
166	500	500	91	20	800	10	7	320	1	2	1	5	1	0	1	1
167	500	500	107	20	810	19	7	320	1	2	1	5	1	0	1	1
168	500	500	103	20	810	11	4	320	1	2	1	5	1	0	1	1
169	500	500	109	20	820	10	4	320	1	2	1	5	1	0	1	1
170	500	500	105	20	820	9	4	320	1	2	1	5	1	0	1	1
171	500	500	121	20	830	13	4	320	1	2	1	5	1	0	1	1
172	500	500	26	20	830	12	4	320	2	2	1	5	1	1	1	1
173	500	482	32	10	840	11	4	320	2	2	1	5	1	1	1	1
174	500	482	16	22	840	10	4	320	2	2	1	5	2	1	1	1
175	500	464	32	12	850	19	4	320	2	2	1	5	1	1	1	1
176	500	464	16	24	850	11	1	320	2	2	1	5	2	1	1	1
177	500	446	22	14	860	10	1	320	2	2	1	5	2	1	1	1
178	500	446	3	20	860	9	1	320	2	2	1	5	1	1	1	1
179	500	428	23	6	870	18	1	320	2	2	1	5	1	1	1	1
180	500	428	12	13	870	6	7	320	2	2	1	5	0	1	1	1
181	500	428	22	9	880	5	7	320	2	2	1	5	1	1	1	1
182	500	410	12	5	880	4	7	320	2	2	1	5	0	1	1	1
183	500	410	32	1	890	13	7	320	2	2	1	5	2	1	1	1
184	500	392	16	3	890	12	7	320	2	2	1	5	1	1	1	1
185	500	392	22	3	900	11	7	320	2	2	1	5	2	1	1	1
186	500	392	12	9	900	10	7	320	2	2	1	5	1	1	1	1
187	500	392	32	5	910	19	7	320	2	2	1	5	2	1	1	1
188	500	374	16	7	910	11	4	320	2	2	1	5	1	1	1	1
189	500	374	22	7	920	5	4	320	2	2	1	5	2	1	1	1
190	500	356	12	3	920	4	4	320	2	2	1	5	1	1	1	1
191	500	356	32	3	930	13	4	320	2	2	1	5	2	1	1	1
192	500	338	16	5	930	12	4	320	2	2	1	5	1	1	1	1
193	500	338	22	5	940	11	4	320	2	2	1	5	2	1	1	1
194	500	320	12	1	940	10	4	320	2	2	1	5	1	1	1	1
195	500	320	32	1	950	19	4	320	2	2	1	5	2	1	1	1
196	500	302	16	3	950	11	1	320	2	2	1	5	1	1	1	1
197	500	302	22	3	960	10	1	320	2	2	1	5	2	1	1	1
198	500	302	12	9	960	9	1	320	2	2	1	5	2	1	1	1
199	500	302	23	5	970	18	1	320	2	2	1	5	2	1	1	1
200	500	284	12	2	970	11	7	320	2	2	1	5	2	1	1	1
201	500	284	22	2	980	10	7	320	2	2	1	5	1	1	1	1
202	500	284	12	8	980	9	7	320	2	2	1	5	2	1	1	1
203	500	284	32	4	990	18	7	320	2	2	1	5	1	1	1	1
204	500	266	16	6	990	11	3	320	2	2	1	5	2	1	1	1
205	500	266	22	6	1000	5	3	320	2	2	1	5	1	1	1	1
206	500	248	12	2	1000	4	3	320	2	2	1	5	2	1	1	1
207	500	248	32	2	1010	13	3	320	2	2	1	5	1	1	1	1
208	500	230	16	4	1010	12	3	320	2	2	1	5	2	1	1	1
209	500	230	22	4	1020	11	3	320	2	2	1	5	1	1	1	1
210	500	212	12	0	1020	10	3	320	2	2	1	5	2	1	1	1
211	500	212	32	0	1030	19	3	320	2	2	1	5	1	1	1	1
212	500	194	16	2	1030	11	0	320	2	2	1	5	2	1	1	1
213	500	194	22	2	1040	10	0	320	2	2	1	5	1	1	1	1
214	500	194	3	8	1040	9	0	320	2	2	1	5	1	1	1	1
215	500	194	23	4	1050	18	0	320	2	2	1	5	1	1	1	1
216	500	176	12	1	1050	11	6	320	2	2	1	5	0	1	1	1
217	500	176	22	1	1060	10	6	320	2	2	1	5	1	1	1	1
218	500	176	12	7	1060	9	6	320	2	2	1	5	0	1	1	1
219	500	176	32	3	1070	18	6	320	2	2	1	5	1	1	1	1
220	500	158	16	5	1070	11	2	320	2	2	1	5	0	1	1	1
221	500	158	22	5	1080	5	2	320	2	2	1	5	1	1	1	1
222	500	140	12	1	1080	4	2	320	2	2	1	5	0	1	1	1
223	500	140	32	1	1090	13	2	320	2	2	1	5	1	1	1	1
224	500	122	16	3	1090	12	2	320	2	2	1	5	0	1	1	1
225	500	122	22	3	1100	11	2	320	2	2	1	5	1	1	1	1
226	500	122	12	9	1100	10	2	320	2	2	1	5	0	1	1	1
227	500	122	32	5	1110	19	2	320	2	2	1	5	1	1	1	1
228	500	104	16	7	1110	11	9	320	2	2	1	5	0	1	1	1
229	500	104	22	7	1120	10	9	320	2	2	1	5	1	1	1	1
230	500	86	12	3	1120	9	9	320	2	2	1	5	0	1	1	1
231	500	86	32	3	1130	18	9	320	2	2	1	5	1	1	1	1
232	500	68	16	5	1130	11	5	320	2	2	1	5	0	1	1	1
233	500	68	22	5	1140	10	5	320	2	2	1	5	1	1	1	1
234	500	50	12	1	1140	9	5	320	2	2	1	5	1	1	1	1
235	500	50	23	1	1150	13	5	320	2	2	1	5	1	1	1	1
236	500	50	12	8	1150	11	5	320	2	2	1	5	1	1	1	1
237	500	50	22	4	1160	10	5	320	2	2	1	5	0	1	1	1
238	500	32	12	0	1160	9	5	320	2	2	1	5	1	1	1	1
239	500	32	32	0	1170	18	5	320	2	2	1	5	0	1	1	1
240	500	14	16	2	1170	11	1	320	2	2	1	5	1	1	1	1
241	500	14	22	2	1180	10	1	320	2	2	1	5	0	1	1	1
242	500	14	12	8	1180	9	1	320	2	2	1	5	1	1	1	1
243	500	14	32	4	1190	18	1	320	2	2	1	5	0	1	1	1
244	500	0	16	6	1190	11	7	320	2	2	1	5	1	1	1	1
