r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	33	14	50	41	50	90	1	0	0	6	2	0	0	0
30	500	500	32	24	60	31	60	90	1	0	0	6	2	0	0	1
31	500	500	33	24	60	61	50	110	1	0	0	6	2	0	0	1
32	500	500	31	24	60	44	60	110	1	0	0	6	1	0	0	1
33	500	500	29	24	60	44	50	110	1	0	0	6	2	0	0	0
34	500	500	39	14	70	34	60	110	1	0	0	6	2	0	0	1
35	500	500	39	24	70	57	50	130	1	0	0	6	2	0	0	1
36	500	500	35	24	70	47	60	130	1	0	0	6	2	0	0	0
37	500	500	33	24	70	47	60	130	1	0	0	6	2	0	0	1
38	500	500	41	14	80	47	60	130	1	0	0	6	2	0	0	1
39	500	500	39	24	80	77	60	150	1	0	0	6	2	0	0	0
40	500	500	35	14	80	29	60	150	1	0	0	6	2	0	0	1
41	500	500	23	24	80	23	60	150	1	0	0	6	2	0	0	1
42	500	500	31	24	90	23	60	150	1	0	0	6	2	0	0	0
43	500	500	39	24	90	53	60	170	1	0	0	6	2	0	0	1
44	500	500	35	24	90	8	60	170	1	0	0	6	2	0	0	1
45	500	500	33	14	90	2	60	170	1	0	0	6	2	0	0	1
46	500	500	26	24	100	2	60	170	1	0	0	6	2	0	0	0
47	500	500	29	24	100	22	60	180	1	0	0	6	2	0	0	2
48	500	500	29	24	100	16	60	180	1	0	0	6	2	0	0	2
49	500	500	29	24	100	16	60	180	1	0	0	6	2	0	0	1
50	500	500	39	24	110	16	60	180	1	0	0	6	2	0	0	2
51	500	500	47	24	110	36	60	190	1	0	0	6	2	0	0	2
52	500	500	45	24	110	36	60	190	1	0	0	6	2	0	0	1
53	500	500	43	24	110	36	60	190	1	0	0	6	2	0	0	1
54	500	500	51	24	120	36	60	190	1	0	0	6	2	0	0	2
55	500	500	59	24	120	54	60	200	1	0	0	6	2	0	0	1
56	500	500	57	24	120	10	60	200	1	0	0	6	2	0	0	2
57	500	500	57	24	120	8	60	200	1	0	0	6	2	0	0	2
58	500	500	65	24	130	6	60	200	1	0	0	6	2	0	0	1
59	500	500	73	24	130	24	60	210	1	0	0	6	2	0	0	2
60	500	500	71	24	130	10	60	210	1	0	0	6	2	0	0	2
61	500	500	69	24	130	6	60	210	1	0	0	6	2	0	0	2
62	500	500	77	24	140	2	56	210	1	0	0	6	2	0	0	2
63	500	500	85	24	140	22	56	220	1	0	0	6	2	0	0	2
64	500	500	7	24	140	14	56	220	2	0	0	6	2	0	0	2
65	500	500	7	14	140	10	56	220	2	0	0	6	2	0	0	2
66	500	500	7	14	140	7	52	220	2	0	0	6	2	0	0	2
67	500	500	17	4	140	24	52	230	2	0	0	6	2	0	0	2
68	500	500	12	9	140	13	56	230	2	0	0	6	2	0	0	2
69	500	500	12	9	140	10	56	230	2	0	0	6	2	0	0	2
70	500	500	12	9	140	7	52	230	2	0	0	6	2	0	0	2
71	500	500	22	9	140	26	52	240	2	0	0	6	2	0	0	2
72	500	500	12	9	140	17	56	240	2	0	0	5	2	0	0	2
73	500	500	12	9	140	12	60	240	2	0	0	5	2	0	0	2
74	500	500	12	9	140	11	56	240	2	0	0	5	2	0	0	2
75	500	500	22	9	140	30	56	250	2	0	0	5	2	0	0	2
76	500	500	12	9	140	25	60	250	2	0	0	5	2	0	0	2
77	500	500	12	9	140	24	60	250	2	0	0	5	2	0	0	2
78	500	500	12	9	140	23	60	250	2	0	0	5	2	0	0	2
79	500	500	22	9	140	42	60	260	2	0	0	5	2	0	0	2
80	500	500	12	9	140	41	60	260	2	0	0	5	2	0	0	2
81	500	500	12	9	140	40	60	260	2	0	0	5	2	0	0	2
82	500	500	12	9	140	39	56	260	2	0	0	5	2	0	0	2
83	500	500	22	9	140	54	60	270	2	0	0	5	2	0	0	2
84	500	500	12	9	140	53	60	270	2	0	0	5	2	0	0	2
85	500	500	12	9	140	52	60	270	2	0	0	5	2	0	0	2
86	500	500	12	9	140	51	60	270	2	0	0	5	2	0	0	2
87	500	500	22	9	140	70	60	280	2	0	0	5	2	0	0	2
88	500	500	12	9	140	69	60	280	2	0	0	5	2	0	0	2
89	500	500	12	9	140	68	60	280	2	0	0	5	2	0	0	2
90	500	500	12	9	140	67	56	280	2	0	0	5	2	0	0	2
91	500	500	22	9	140	82	60	290	2	0	0	5	2	0	0	2
92	500	500	12	9	140	12	60	290	2	0	0	5	2	0	0	2
93	500	500	12	9	140	11	50	290	2	0	0	5	2	0	0	2
94	500	500	12	9	140	10	50	290	2	0	0	5	2	0	0	2
95	500	500	22	9	140	29	40	300	2	0	0	5	2	0	0	2
96	500	500	12	9	140	12	56	300	2	0	0	5	2	0	0	2
97	500	500	12	9	140	11	46	300	2	0	0	4	1	0	0	2
98	500	500	12	9	140	10	42	300	2	0	0	4	1	0	0	2
99	500	500	22	9	140	29	42	310	2	0	0	4	1	0	0	2
100	500	500	12	9	140	12	48	310	2	0	0	4	1	0	0	1
101	500	500	12	9	140	12	48	310	2	0	0	4	1	0	0	1
102	500	500	12	9	140	6	38	310	2	0	0	3	0	0	0	1
103	500	500	22	9	140	26	38	320	2	0	0	3	0	0	0	1
104	500	500	12	9	140	12	52	320	2	0	0	3	0	0	0	1
105	500	500	12	9	140	12	52	320	2	0	0	3	0	0	0	1
106	500	500	12	9	140	12	52	320	2	0	0	3	0	0	0	1
107	500	500	22	9	140	32	52	330	2	0	0	3	0	0	0	1
108	500	500	12	9	140	24	60	330	2	0	0	3	0	0	0	1
109	500	500	12	9	140	24	60	330	2	0	0	3	0	0	0	1
110	500	500	12	9	140	24	60	330	2	0	0	3	0	0	0	1
111	500	500	22	9	140	44	60	340	2	0	0	3	0	0	0	1
112	500	500	12	9	140	44	60	340	2	0	0	3	0	0	0	0
113	500	500	12	9	140	2	60	340	2	0	0	3	0	0	0	0
114	500	500	12	9	140	2	60	340	2	0	0	3	0	0	0	0
115	500	500	22	9	140	22	60	350	2	0	0	3	0	0	0	0
116	500	500	12	9	140	16	60	350	2	0	0	3	0	0	0	0
117	500	500	12	9	140	16	60	350	2	0	0	3	0	0	0	0
118	500	500	12	9	140	10	60	350	2	0	0	3	0	0	0	0
119	500	500	22	9	140	30	60	360	2	0	0	3	0	0	0	0
120	500	500	12	9	140	24	60	360	2	0	0	3	0	0	0	0
121	500	500	12	9	140	24	60	360	2	0	0	3	0	0	0	0
122	500	500	12	9	140	24	60	360	2	0	0	3	0	0	0	0
123	500	500	22	9	140	43	60	370	2	0	0	3	0	0	0	0
124	500	500	12	9	140	42	60	370	2	0	0	3	0	0	0	0
125	500	500	12	9	140	52	60	380	2	0	0	3	0	0	0	0
126	500	500	12	9	140	52	60	380	2	0	0	3	0	0	0	0
127	500	500	22	9	140	28	60	390	2	0	0	3	0	0	0	0
128	500	500	12	9	140	18	60	390	2	0	0	3	0	0	0	0
129	500	500	12	9	140	28	56	400	2	0	0	3	0	0	0	0
130	500	500	12	9	140	24	56	400	2	0	0	3	0	0	0	0
131	500	500	22	9	140	40	56	410	2	0	0	3	0	0	0	0
132	500	500	12	19	140	46	56	420	2	0	0	3	0	0	0	0
133	500	500	12	19	140	42	56	420	2	0	0	3	0	0	0	0
134	500	500	12	19	140	38	56	420	2	0	0	3	0	0	0	0
135	500	500	22	19	140	54	56	430	2	0	0	3	0	0	0	0
136	500	500	17	24	140	2	56	430	2	0	0	3	0	0	0	0
137	500	500	17	24	140	12	52	440	2	0	0	3	0	0	0	0
138	500	500	17	24	140	12	48	440	2	0	0	3	0	0	0	0
139	500	500	27	24	140	32	48	450	2	0	0	3	0	0	0	0
140	500	500	27	24	140	30	60	460	2	0	0	3	0	0	0	0
141	500	500	27	24	140	30	60	460	2	0	0	3	0	0	0	0
142	500	500	27	24	140	30	60	460	2	0	0	3	0	0	0	0
143	500	500	37	24	140	50	60	470	2	0	0	3	0	0	0	0
144	500	500	37	24	140	50	60	470	2	0	0	3	0	0	0	0
145	500	500	37	24	140	60	60	480	2	0	0	3	0	0	0	0
146	500	500	37	24	140	60	60	480	2	0	0	3	0	0	0	0
147	500	500	47	24	140	80	60	490	2	0	0	3	0	0	0	0
148	500	500	47	24	140	12	60	500	2	0	0	3	0	0	0	0
149	500	500	47	24	140	12	60	500	2	0	0	3	0	0	0	0
150	500	500	47	24	140	12	60	500	2	0	0	3	0	0	0	0
151	500	500	57	24	140	32	60	510	2	0	0	3	0	0	0	0
152	500	500	57	24	140	32	60	510	2	0	0	3	0	0	0	0
153	500	500	57	24	140	42	60	520	2	0	0	3	0	0	0	0
154	500	500	57	24	140	42	60	520	2	0	0	3	0	0	0	0
155	500	500	67	24	140	62	60	530	2	0	0	3	0	0	0	0
156	500	500	25	24	140	16	60	540	2	0	0	3	0	0	0	0
157	500	500	25	24	140	8	60	540	2	0	0	3	0	0	0	0
158	500	500	19	24	140	8	60	540	2	0	0	3	0	0	0	0
159	500	500	29	24	140	20	60	550	2	0	0	3	0	0	0	0
160	500	500	23	24	140	12	60	550	2	0	0	3	0	0	0	0
161	500	500	23	24	140	22	60	560	2	0	0	3	0	0	0	0
162	500	500	17	24	140	14	60	560	2	0	0	3	0	0	0	0
163	500	500	27	24	140	34	60	570	2	0	0	3	0	0	0	0
164	500	500	21	24	140	44	60	580	2	0	0	3	0	0	0	0
165	500	500	21	24	140	53	60	590	2	0	0	3	0	0	0	0
166	500	500	15	24	140	52	60	590	2	0	0	3	0	0	0	0
167	500	500	25	24	140	72	60	600	2	0	0	3	0	0	0	0
168	500	500	19	24	140	72	60	600	2	0	0	3	0	0	0	0
169	500	500	29	24	150	82	60	610	2	0	0	3	0	0	0	0
170	500	500	39	24	160	92	60	620	2	0	0	3	0	0	0	0
171	500	500	49	24	160	112	60	630	2	0	0	3	0	0	0	0
172	500	500	15	24	170	122	60	640	2	0	0	3	0	0	0	0
173	500	500	15	24	170	132	60	650	2	0	0	3	0	0	0	0
174	500	500	15	24	170	132	60	650	2	0	0	3	0	0	0	0
175	500	500	25	24	170	152	60	660	2	0	0	3	0	0	0	0
176	500	500	29	24	180	66	60	660	2	0	0	3	0	0	0	0
177	500	500	29	24	180	67	60	670	2	0	0	3	0	0	0	0
178	500	500	23	24	180	77	60	680	2	0	0	3	0	0	0	0
179	500	500	33	24	180	45	60	700	2	0	0	3	0	0	0	0
180	500	500	37	24	190	56	60	720	2	0	0	3	0	0	0	0
181	500	500	37	24	190	66	60	730	2	0	0	3	0	0	0	0
182	500	500	31	24	190	57	60	730	2	0	0	3	0	0	0	0
183	500	500	41	24	190	68	60	740	2	0	0	3	0	0	0	0
184	500	500	45	24	200	78	60	750	2	0	0	3	0	0	0	0
185	500	500	45	24	200	79	60	760	2	0	0	3	0	0	0	0
186	500	500	39	24	200	89	60	770	2	0	0	3	0	0	0	0
187	500	500	49	24	200	100	60	780	2	0	0	3	0	0	0	0
188	500	500	59	24	210	120	60	800	2	0	0	3	0	0	0	0
189	500	500	59	24	210	121	60	810	2	0	0	3	0	0	0	0
190	500	500	59	24	210	121	60	810	2	0	0	3	0	0	0	0
191	500	500	69	24	210	141	60	820	2	0	0	3	0	0	0	0
192	500	500	79	24	220	55	60	830	2	0	0	3	0	0	0	0
193	482	500	33	24	220	65	50	840	2	0	0	3	0	0	0	0
194	482	500	26	24	220	49	66	840	2	0	0	3	0	0	0	0
195	464	500	36	24	220	69	56	850	2	0	0	3	0	0	0	0
196	464	500	32	24	230	73	72	870	2	0	0	3	0	0	0	0
197	446	500	25	24	230	75	70	880	2	0	0	3	0	0	0	0
198	446	500	25	24	230	75	80	890	2	0	0	3	0	0	0	0
199	428	500	35	24	230	27	70	900	2	0	0	3	0	0	0	0
200	428	500	45	24	240	47	66	920	2	0	0	3	0	0	0	0
201	410	500	45	24	240	57	52	930	2	0	0	3	0	0	0	0
202	414	500	44	24	240	56	59	940	2	0	0	3	0	0	0	0
203	400	500	53	24	240	66	55	950	2	0	0	3	0	0	0	0
204	408	500	54	24	250	70	67	970	2	0	0	3	0	0	0	1
205	398	500	52	24	250	67	66	980	2	0	0	3	0	0	0	1
206	406	500	50	24	250	63	76	990	2	0	0	3	0	0	0	0
207	396	500	58	14	250	79	66	1000	2	0	0	3	0	0	0	1
208	404	500	49	24	260	65	80	1020	2	0	0	3	0	0	0	1
209	394	500	47	14	260	75	66	1030	2	0	0	3	0	0	0	1
210	402	500	34	24	260	71	76	1040	2	0	0	3	0	0	0	1
211	392	500	41	14	260	87	66	1050	2	0	0	3	0	0	0	0
212	400	500	38	24	270	25	76	1070	2	0	0	3	0	0	0	0
213	390	500	35	14	270	35	62	1080	2	0	0	3	0	0	0	0
214	398	500	22	24	270	35	58	1090	2	0	0	3	0	0	0	0
215	388	500	30	14	270	55	48	1100	2	0	0	3	0	0	0	0
216	396	500	28	24	280	56	57	1120	2	0	0	3	0	0	0	0
217	386	500	19	24	280	56	53	1130	2	0	0	3	0	0	0	0
218	394	500	17	24	280	46	59	1140	2	0	0	3	0	0	0	0
219	384	500	25	24	280	66	45	1150	2	0	0	3	0	0	0	0
220	392	500	33	24	290	60	61	1170	2	0	0	3	0	0	0	0
221	382	500	31	24	290	56	65	1180	2	0	0	3	0	0	0	0
222	390	500	29	24	290	46	75	1190	2	0	0	3	0	0	0	0
223	380	500	37	24	290	66	65	1200	2	0	0	3	0	0	0	0
224	388	500	45	24	300	61	80	1220	2	0	0	3	0	0	0	0
225	378	500	43	24	300	71	70	1230	2	0	0	3	0	0	0	0
226	386	500	41	24	300	61	80	1240	2	0	0	3	0	0	0	0
227	376	500	49	24	300	81	70	1250	2	0	0	3	0	0	0	0
228	384	500	57	24	310	91	80	1270	2	0	0	3	0	0	0	0
229	374	500	55	24	310	101	70	1280	2	0	0	3	0	0	0	0
230	382	500	53	24	310	101	80	1290	2	0	0	3	0	0	0	0
231	372	500	61	24	310	121	70	1300	2	0	0	3	0	0	0	0
232	380	500	69	24	320	131	80	1320	2	0	0	3	0	0	0	0
233	370	500	67	24	320	141	70	1330	2	0	0	3	0	0	0	0
234	378	500	65	24	320	141	80	1340	2	0	0	3	0	0	0	0
235	368	500	73	24	320	161	70	1350	2	0	0	3	0	0	0	0
236	376	500	81	24	330	101	80	1370	2	0	0	3	0	0	0	0
237	366	500	79	24	330	111	70	1380	2	0	0	3	0	0	0	0
238	374	500	77	24	330	111	80	1390	2	0	0	3	0	0	0	0
239	364	500	85	24	330	131	70	1400	2	0	0	3	0	0	0	0
240	372	500	93	24	340	141	80	1420	2	0	0	3	0	0	0	0
241	362	500	91	24	340	79	70	1430	2	0	0	3	0	0	0	0
242	370	500	89	24	340	79	80	1440	2	0	0	3	0	0	0	0
243	360	500	97	24	340	88	70	1450	2	0	0	3	0	0	0	0
244	368	500	105	24	350	98	80	1470	2	0	0	3	0	0	0	0
245	358	500	103	24	350	108	70	1480	2	0	0	3	0	0	0	0
246	366	500	101	24	350	108	80	1490	2	0	0	3	0	0	0	0
247	356	500	109	24	350	128	70	1500	2	0	0	3	0	0	0	0
248	364	500	117	24	360	138	80	1520	2	0	0	3	0	0	0	0
249	354	500	115	24	360	148	70	1530	2	0	0	3	0	0	0	0
250	362	500	113	24	360	148	80	1540	2	0	0	3	0	0	0	0
251	352	500	121	24	360	168	70	1550	2	0	0	3	0	0	0	0
252	360	500	129	24	370	178	80	1570	2	0	0	3	0	0	0	0
253	350	500	127	24	370	78	70	1580	2	0	0	3	0	0	0	0
254	358	500	125	24	370	78	80	1590	2	0	0	3	0	0	0	0
255	348	500	133	24	370	98	70	1600	2	0	0	3	0	0	0	0
256	356	500	70	24	380	108	80	1620	2	0	0	4	0	0	0	0
257	346	500	17	24	380	118	70	1630	2	0	1	4	0	0	0	0
258	354	500	15	24	380	118	80	1640	2	0	0	4	0	0	0	0
259	344	500	23	24	380	128	70	1650	2	0	0	4	0	0	0	0
260	352	500	31	24	390	61	80	1670	2	0	0	4	0	0	0	0
261	342	500	29	24	390	50	70	1680	2	0	0	4	1	0	0	0
262	350	500	27	24	390	50	80	1690	2	0	0	4	1	0	0	0
263	340	500	35	24	390	59	70	1700	2	0	0	4	1	0	0	0
264	348	500	43	24	400	69	80	1720	2	0	0	4	1	0	0	0
265	338	500	39	24	400	79	70	1730	2	0	0	4	1	0	0	0
266	346	500	37	24	400	79	80	1740	2	0	0	4	1	0	0	0
267	336	500	45	24	400	99	70	1750	2	0	0	4	1	0	0	0
268	344	500	51	24	410	109	80	1770	2	0	0	4	1	0	0	0
269	334	500	49	24	410	109	70	1780	2	0	0	4	1	0	0	0
270	342	500	47	24	410	109	70	1790	2	0	0	4	1	0	0	0
271	332	500	55	24	410	119	66	1800	2	0	0	4	1	0	0	0
272	340	500	63	24	420	125	70	1820	2	0	0	3	0	0	0	0
273	330	500	61	24	420	46	70	1830	2	0	0	3	0	0	0	0
274	338	500	59	24	420	46	80	1840	2	0	0	3	0	0	0	0
275	328	500	67	24	420	66	70	1850	2	0	0	3	0	0	0	0
276	336	500	75	24	430	76	80	1870	2	0	0	3	0	0	0	0
277	326	500	73	24	430	86	70	1880	2	0	0	3	0	0	0	0
278	334	500	71	24	430	86	80	1890	2	0	0	3	0	0	0	0
279	324	500	79	24	430	106	70	1900	2	0	0	3	0	0	0	0
280	332	500	87	24	440	116	80	1920	2	0	0	3	0	0	0	0
281	322	500	85	24	440	43	70	1930	2	0	0	3	0	0	0	0
282	330	500	83	24	440	31	80	1940	2	0	0	3	0	0	0	0
283	320	500	91	24	440	51	70	1950	2	0	0	3	0	0	0	0
284	328	500	99	24	450	49	80	1970	2	0	0	3	0	0	0	0
285	318	500	97	24	450	47	70	1980	2	0	0	3	0	0	0	0
286	326	500	95	24	450	47	80	1990	2	0	0	3	0	0	0	0
287	316	500	103	24	450	55	70	2000	2	0	0	3	0	0	0	0
288	324	500	111	24	460	65	80	2020	2	0	0	3	0	0	0	0
289	314	500	109	24	460	63	70	2030	2	0	0	3	0	0	0	0
290	322	500	107	24	460	63	80	2040	2	0	0	3	0	0	0	0
291	312	500	115	24	460	83	70	2050	2	0	0	3	0	0	0	0
292	320	500	123	24	470	93	80	2070	2	0	0	3	0	0	0	0
293	310	500	121	24	470	103	70	2080	2	0	0	3	0	0	0	0
294	318	500	119	24	470	103	80	2090	2	0	0	3	0	0	0	0
295	308	500	127	24	470	123	70	2100	2	0	0	3	0	0	0	0
296	316	500	135	24	480	48	80	2120	2	0	0	3	0	0	0	1
297	306	500	62	24	480	44	70	2130	2	0	0	4	0	0	0	1
298	314	500	9	24	480	42	80	2140	2	0	1	4	0	0	0	1
299	304	500	17	24	480	48	70	2150	2	0	0	4	0	0	0	1
300	312	500	25	24	490	56	76	2170	2	0	0	4	0	0	0	1
301	302	500	23	24	490	50	70	2180	2	0	0	4	0	0	0	1
302	310	500	21	24	490	38	80	2190	2	0	0	4	1	0	0	1
303	300	500	29	24	490	46	70	2200	2	0	0	4	1	0	0	1
304	308	500	37	24	500	54	70	2220	2	0	0	4	1	0	0	1
305	298	500	35	24	500	52	70	2230	2	0	0	4	1	0	0	1
306	306	500	33	24	500	50	80	2240	2	0	0	4	0	0	0	1
307	296	500	41	24	500	58	70	2250	2	0	0	4	1	0	0	1
308	304	500	42	24	510	55	80	2270	2	0	0	4	1	0	0	1
309	294	500	40	24	510	65	60	2280	2	0	0	4	0	0	0	1
310	302	500	38	24	510	59	76	2290	2	0	0	4	0	0	0	1
311	292	500	46	24	510	75	60	2300	2	0	0	4	0	0	0	1
312	300	500	54	24	520	79	76	2320	2	0	0	4	0	0	0	1
313	290	500	52	24	520	85	70	2330	2	0	0	4	0	0	0	1
314	298	500	50	24	520	85	80	2340	2	0	0	4	0	0	0	1
315	288	500	58	24	520	105	70	2350	2	0	0	4	0	0	0	1
316	296	500	66	24	530	115	80	2370	2	0	0	4	0	0	0	1
317	286	500	64	24	530	125	70	2380	2	0	0	4	0	0	0	1
318	294	500	62	24	530	125	80	2390	2	0	0	4	1	0	0	1
319	284	500	63	24	530	145	70	2400	2	0	0	4	1	0	0	1
320	292	500	71	24	540	25	70	2420	2	0	0	4	0	0	0	1
321	282	500	69	24	540	25	60	2430	2	0	0	3	0	0	0	1
322	290	500	67	24	540	22	63	2440	2	0	0	3	0	0	0	1
323	280	500	75	24	540	32	63	2450	2	0	0	3	0	0	0	1
324	288	500	83	24	550	36	79	2470	2	0	0	3	0	0	0	1
325	278	500	81	24	550	46	69	2480	2	0	0	3	0	0	0	1
326	286	500	79	24	550	32	80	2490	2	0	0	3	0	0	0	1
327	276	500	87	24	550	52	70	2500	2	0	0	3	0	0	0	1
328	284	500	95	24	560	49	80	2520	2	0	0	3	0	0	0	1
329	274	500	93	24	560	59	70	2530	2	0	0	3	0	0	0	1
330	282	500	91	24	560	46	80	2540	2	0	0	3	0	0	0	1
331	272	500	99	24	560	66	70	2550	2	0	0	3	0	0	0	1
332	280	500	107	24	570	63	80	2570	2	0	0	3	0	0	0	1
333	270	500	105	24	570	73	70	2580	2	0	0	3	0	0	0	1
334	278	500	103	24	570	60	80	2590	2	0	0	3	0	0	0	1
335	268	500	111	24	570	80	70	2600	2	0	0	3	0	0	0	1
336	276	500	119	24	580	90	80	2620	2	0	0	3	0	0	0	1
337	266	500	117	24	580	100	70	2630	2	0	0	3	0	0	0	1
338	274	500	115	24	580	100	80	2640	2	0	0	3	0	0	0	1
339	264	500	123	24	580	120	70	2650	2	0	0	3	0	0	0	1
340	272	500	131	24	590	130	80	2670	2	0	0	3	0	0	0	1
341	262	500	59	24	590	140	70	2680	2	0	0	4	0	0	0	1
342	270	500	57	24	590	140	80	2690	2	0	0	4	0	0	0	1
343	260	500	65	24	590	22	70	2700	2	0	0	4	0	0	0	1
344	268	500	73	24	600	32	80	2720	2	0	0	4	0	0	0	1
345	258	500	71	24	600	42	70	2730	2	0	0	4	0	0	0	1
346	266	500	69	24	600	42	80	2740	2	0	0	4	0	0	0	1
347	256	500	26	24	600	62	70	2750	2	0	1	4	0	0	0	1
348	264	500	34	24	610	72	80	2770	2	0	0	4	0	0	0	1
349	254	500	32	24	610	82	70	2780	2	0	0	4	0	0	0	1
350	262	500	30	24	610	82	80	2790	2	0	0	4	0	0	0	1
351	252	500	38	24	610	92	70	2800	2	0	0	4	0	0	0	1
352	260	500	46	24	620	102	80	2820	2	0	0	4	0	0	0	1
353	250	500	44	24	620	102	70	2830	2	0	0	4	0	0	0	1
354	258	500	42	24	620	102	80	2840	2	0	0	4	0	0	0	1
355	248	500	50	24	620	26	70	2850	2	0	0	4	1	0	0	1
356	256	500	58	24	630	36	76	2870	2	0	0	4	0	0	0	1
357	246	500	56	24	630	42	70	2880	2	0	0	4	0	0	0	1
358	254	500	54	24	630	42	80	2890	2	0	0	4	0	0	0	1
359	244	500	62	24	630	52	70	2900	2	0	0	4	0	0	0	1
360	252	500	70	24	640	62	80	2920	2	0	0	4	0	0	0	1
361	242	500	68	24	640	72	70	2930	2	0	0	4	0	0	0	1
362	250	500	66	24	640	72	80	2940	2	0	0	4	0	0	0	1
363	240	500	74	24	640	92	70	2950	2	0	0	4	0	0	0	1
364	248	500	82	24	650	92	80	2970	2	0	0	4	0	0	0	1
365	238	500	80	24	650	102	70	2980	2	0	0	4	0	0	0	1
366	246	500	78	24	650	102	76	2990	2	0	0	4	0	0	0	1
367	236	500	86	24	650	118	70	3000	2	0	0	4	0	0	0	1
368	244	500	94	24	660	128	76	3020	2	0	0	4	0	0	0	1
369	234	500	92	24	660	134	70	3030	2	0	0	4	0	0	0	1
370	242	500	90	24	660	134	76	3040	2	0	0	4	0	0	0	1
371	232	500	98	24	660	50	70	3050	2	0	0	4	0	0	0	1
372	240	500	106	24	670	45	76	3070	2	0	0	4	0	0	0	1
373	230	500	104	24	670	41	70	3080	2	0	0	4	0	0	0	1
374	238	500	102	24	670	26	80	3090	2	0	0	4	0	0	0	1
375	228	500	110	24	670	46	70	3100	2	0	0	4	0	0	0	1
376	236	500	118	24	680	56	80	3120	2	0	0	4	0	0	0	1
377	226	500	116	24	680	51	70	3130	2	0	0	4	0	0	0	1
378	234	500	114	24	680	51	80	3140	2	0	0	4	0	0	0	1
379	224	500	122	24	680	56	70	3150	2	0	0	4	0	0	0	1
380	232	500	130	24	690	66	80	3170	2	0	0	4	0	0	0	1
381	222	500	128	24	690	76	60	3180	2	0	0	3	0	0	0	1
382	230	500	126	24	690	70	76	3190	2	0	0	3	0	0	0	1
383	220	500	134	24	690	86	70	3200	2	0	0	3	0	0	0	1
384	228	500	142	24	700	96	80	3220	2	0	0	3	0	0	0	1
385	218	500	140	24	700	106	70	3230	2	0	0	3	0	0	0	1
386	226	500	138	24	700	106	80	3240	2	0	0	3	0	0	0	1
387	216	500	146	24	700	126	70	3250	2	0	0	3	0	0	0	1
388	224	500	154	24	710	136	80	3270	2	0	0	3	0	0	0	1
389	214	500	152	24	710	146	70	3280	2	0	0	3	0	0	0	1
390	222	500	150	24	710	146	80	3290	2	0	0	3	0	0	0	1
391	212	500	158	24	710	166	70	3300	2	0	0	3	0	0	0	1
392	220	500	166	24	720	176	80	3320	2	0	0	3	0	0	0	1
393	210	500	164	24	720	186	70	3330	2	0	0	3	0	0	0	1
394	218	500	92	24	720	186	80	3340	2	0	0	4	0	0	0	1
395	208	500	49	24	720	206	70	3350	2	0	1	4	0	0	0	1
396	216	500	57	24	730	216	80	3370	2	0	0	4	0	0	0	1
397	206	500	55	24	730	74	66	3380	2	0	0	4	0	0	0	1
398	214	500	53	24	730	60	80	3390	2	0	0	4	0	0	0	1
399	204	500	61	24	730	70	70	3400	2	0	0	4	1	0	0	1
