ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-11T18:40:17Z	CAP12	0	antler	6000	A	T	core_destroyed	227
2026-08-11T18:40:20Z	CAP12	1	antler	6000	B	C	core_destroyed	74
2026-08-11T18:40:24Z	CAP12	2	atoll	6000	A	C	core_destroyed	492
2026-08-11T18:40:34Z	CAP12	3	atoll	6000	B	C	core_destroyed	941
2026-08-11T18:40:44Z	CAP12	4	drumlin	6000	A	C	core_destroyed	385
2026-08-11T18:40:53Z	CAP12	5	drumlin	6000	B	C	core_destroyed	305
2026-08-11T18:40:56Z	CAP12	6	fjordgate	6000	A	T	core_destroyed	239
2026-08-11T18:40:59Z	CAP12	7	fjordgate	6000	B	C	core_destroyed	244
2026-08-11T18:41:02Z	CAP12	8	heart	6000	A	T	core_destroyed	105
2026-08-11T18:41:10Z	CAP12	9	heart	6000	B	T	tiebreak	1000
2026-08-11T18:41:13Z	CAP12	10	hive	6000	A	C	core_destroyed	126
2026-08-11T18:41:21Z	CAP12	11	hive	6000	B	T	core_destroyed	421
2026-08-11T18:41:25Z	CAP12	12	meander	6000	A	C	core_destroyed	168
2026-08-11T18:41:29Z	CAP12	13	meander	6000	B	T	core_destroyed	176
2026-08-11T18:41:32Z	CAP12	14	nordkap	6000	A	T	core_destroyed	136
2026-08-11T18:41:35Z	CAP12	15	nordkap	6000	B	C	core_destroyed	144
2026-08-11T18:41:38Z	CAP12	16	antler	6001	A	T	core_destroyed	175
2026-08-11T18:41:40Z	CAP12	17	antler	6001	B	C	core_destroyed	130
2026-08-11T18:41:45Z	CAP12	18	atoll	6001	A	C	tiebreak	1000
2026-08-11T18:41:48Z	CAP12	19	atoll	6001	B	T	core_destroyed	248
2026-08-11T18:41:55Z	CAP12	20	drumlin	6001	A	T	core_destroyed	243
2026-08-11T18:41:58Z	CAP12	21	drumlin	6001	B	C	core_destroyed	186
2026-08-11T18:42:01Z	CAP12	22	fjordgate	6001	A	T	core_destroyed	181
2026-08-11T18:42:03Z	CAP12	23	fjordgate	6001	B	T	core_destroyed	176
2026-08-11T18:42:10Z	CAP12	24	heart	6001	A	C	core_destroyed	233
2026-08-11T18:42:18Z	CAP12	25	heart	6001	B	C	core_destroyed	222
2026-08-11T18:42:21Z	CAP12	26	hive	6001	A	T	core_destroyed	182
2026-08-11T18:42:34Z	CAP12	27	hive	6001	B	C	core_destroyed	505
2026-08-11T18:42:37Z	CAP12	28	meander	6001	A	C	core_destroyed	124
2026-08-11T18:42:40Z	CAP12	29	meander	6001	B	T	core_destroyed	168
2026-08-11T18:42:46Z	CAP12	30	nordkap	6001	A	C	core_destroyed	288
2026-08-11T18:42:48Z	CAP12	31	nordkap	6001	B	C	core_destroyed	201
2026-08-11T18:42:51Z	CAP12	32	antler	6002	A	T	core_destroyed	137
2026-08-11T18:42:56Z	CAP12	33	antler	6002	B	C	core_destroyed	260
2026-08-11T18:42:58Z	CAP12	34	atoll	6002	A	T	core_destroyed	127
2026-08-11T18:43:03Z	CAP12	35	atoll	6002	B	T	core_destroyed	339
2026-08-11T18:43:07Z	CAP12	36	drumlin	6002	A	C	core_destroyed	183
