tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
nodoor_yulerune_s2_A	yulerune	2	A	nodoor	US	nodoor	Core destroyed	332	0	530	0
ring_yulerune_s2_A	yulerune	2	A	ring	US	ring	Core destroyed	185	0	130	0
v530_yulerune_s2_B	yulerune	2	B	v530	US	_v530home	Core destroyed	326	0	2460	240
parent_yulerune_s2_B	yulerune	2	B	parent	US	parent_arm	Core destroyed	305	0	1530	0
flagoff_yulerune_s2_B	yulerune	2	B	flagoff	US	flagoff_arm	Core destroyed	98	0	530	0
nomouth_yulerune_s2_B	yulerune	2	B	nomouth	US	nomouth	Core destroyed	511	0	1370	0
nocorner_yulerune_s2_B	yulerune	2	B	nocorner	US	nocorner	Core destroyed	516	0	910	0
nodoor_yulerune_s2_B	yulerune	2	B	nodoor	US	nodoor	Core destroyed	624	0	1580	770
ring_yulerune_s2_B	yulerune	2	B	ring	US	ring	Core destroyed	155	0	50	0
v530_antler_s1_A	antler	1	A	v530	OPP	_v488beltbreak2	Core destroyed	339	0	2390	1000
parent_antler_s1_A	antler	1	A	parent	US	parent_arm	Core destroyed	254	0	1910	1260
flagoff_antler_s1_A	antler	1	A	flagoff	US	flagoff_arm	Core destroyed	150	0	1050	200
nomouth_antler_s1_A	antler	1	A	nomouth	US	nomouth	Core destroyed	120	0	560	280
nocorner_antler_s1_A	antler	1	A	nocorner	OPP	_v488beltbreak2	Core destroyed	176	0	430	1190
nodoor_antler_s1_A	antler	1	A	nodoor	OPP	_v488beltbreak2	Core destroyed	294	0	180	1670
ring_antler_s1_A	antler	1	A	ring	US	ring	Core destroyed	500	0	2970	3100
v530_antler_s1_B	antler	1	B	v530	OPP	_v488beltbreak2	Core destroyed	619	0	380	1500
parent_antler_s1_B	antler	1	B	parent	OPP	_v488beltbreak2	Core destroyed	217	0	1780	1760
flagoff_antler_s1_B	antler	1	B	flagoff	OPP	_v488beltbreak2	Core destroyed	260	0	740	1650
nomouth_antler_s1_B	antler	1	B	nomouth	US	nomouth	Core destroyed	108	0	500	250
nocorner_antler_s1_B	antler	1	B	nocorner	US	nocorner	Core destroyed	165	0	390	120
nodoor_antler_s1_B	antler	1	B	nodoor	US	nodoor	Core destroyed	170	0	740	250
ring_antler_s1_B	antler	1	B	ring	US	ring	Core destroyed	121	0	320	40
v530_antler_s2_A	antler	2	A	v530	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	2480	3300
parent_antler_s2_A	antler	2	A	parent	US	parent_arm	Core destroyed	261	0	880	1020
flagoff_antler_s2_A	antler	2	A	flagoff	US	flagoff_arm	Core destroyed	194	0	1440	140
nomouth_antler_s2_A	antler	2	A	nomouth	US	nomouth	Core destroyed	484	0	3690	1940
nocorner_antler_s2_A	antler	2	A	nocorner	US	nocorner	Core destroyed	191	0	720	150
nodoor_antler_s2_A	antler	2	A	nodoor	US	nodoor	Core destroyed	138	0	870	930
ring_antler_s2_A	antler	2	A	ring	OPP	_v488beltbreak2	Core destroyed	170	0	720	1050
v530_antler_s2_B	antler	2	B	v530	US	_v530home	Core destroyed	382	0	3700	560
parent_antler_s2_B	antler	2	B	parent	US	parent_arm	Core destroyed	157	0	1440	0
flagoff_antler_s2_B	antler	2	B	flagoff	OPP	_v488beltbreak2	Core destroyed	197	0	570	1030
nomouth_antler_s2_B	antler	2	B	nomouth	OPP	_v488beltbreak2	Core destroyed	194	0	920	830
nocorner_antler_s2_B	antler	2	B	nocorner	OPP	_v488beltbreak2	Core destroyed	182	0	490	1570
nodoor_antler_s2_B	antler	2	B	nodoor	US	nodoor	Core destroyed	148	0	690	440
ring_antler_s2_B	antler	2	B	ring	OPP	_v488beltbreak2	Core destroyed	271	0	1820	2530
v530_fjordgate_s1_A	fjordgate	1	A	v530	OPP	_v488beltbreak2	Core destroyed	147	0	170	700
parent_fjordgate_s1_A	fjordgate	1	A	parent	OPP	_v488beltbreak2	Core destroyed	127	0	330	600
