tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
twinB_glacierkeep_s11_B	glacierkeep	11	B	twinB	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	6030	11580
twinA_glacierkeep_s12_A	glacierkeep	12	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	342	0	0	990
twinB_glacierkeep_s12_A	glacierkeep	12	A	twinB	US	twinB	Core destroyed	341	0	270	0
twinA_glacierkeep_s12_B	glacierkeep	12	B	twinA	OPP	_x3r0v169mjolnir	Core destroyed	658	0	2070	4920
twinB_glacierkeep_s12_B	glacierkeep	12	B	twinB	US	twinB	Titanium collected (tiebreak)	1000	0	120	0
twinA_glacierkeep_s13_A	glacierkeep	13	A	twinA	US	twinA	Core destroyed	578	0	1120	0
twinB_glacierkeep_s13_A	glacierkeep	13	A	twinB	US	twinB	Core destroyed	445	0	0	0
twinA_glacierkeep_s13_B	glacierkeep	13	B	twinA	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	2040	7580
twinB_glacierkeep_s13_B	glacierkeep	13	B	twinB	US	twinB	Core destroyed	277	0	0	0
twinA_glacierkeep_s14_A	glacierkeep	14	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	308	0	0	1630
twinB_glacierkeep_s14_A	glacierkeep	14	A	twinB	US	twinB	Core destroyed	411	0	230	0
twinA_glacierkeep_s14_B	glacierkeep	14	B	twinA	OPP	_x3r0v169mjolnir	Core destroyed	573	0	0	2240
twinB_glacierkeep_s14_B	glacierkeep	14	B	twinB	US	twinB	Core destroyed	721	0	4250	3200
twinA_glacierkeep_s15_A	glacierkeep	15	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	514	0	0	880
twinB_glacierkeep_s15_A	glacierkeep	15	A	twinB	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	2240	8320
twinA_glacierkeep_s15_B	glacierkeep	15	B	twinA	US	twinA	Core destroyed	373	0	0	0
twinB_glacierkeep_s15_B	glacierkeep	15	B	twinB	OPP	_x3r0v169mjolnir	Core destroyed	433	0	0	400
twinA_archipelago_s16_A	archipelago	16	A	twinA	US	twinA	Core destroyed	189	0	1320	1470
twinB_archipelago_s16_A	archipelago	16	A	twinB	OPP	_x3r0v169mjolnir	Core destroyed	345	0	1660	4540
twinA_archipelago_s16_B	archipelago	16	B	twinA	OPP	_x3r0v169mjolnir	Core destroyed	353	0	440	440
twinB_archipelago_s16_B	archipelago	16	B	twinB	OPP	_x3r0v169mjolnir	Core destroyed	288	0	1710	2890
twinA_archipelago_s17_A	archipelago	17	A	twinA	US	twinA	Core destroyed	312	0	2200	2460
twinB_archipelago_s17_A	archipelago	17	A	twinB	OPP	_x3r0v169mjolnir	Core destroyed	349	0	970	4880
twinA_archipelago_s17_B	archipelago	17	B	twinA	OPP	_x3r0v169mjolnir	Core destroyed	214	0	960	3030
