tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
atoll_s20_B	atoll	20	B	OPP	340	8	340	0	0	52	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s21_A	atoll	21	A	US	288	8	288	0	100	259	100	0	-1	0	100	0	0		704	196	508		1.7639
atoll_s21_B	atoll	21	B	OPP	255	8	255	0	0	221	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s19_A	drakkarfjord	19	A	OPP	865	8	865	71	788	196	133	45	33	26	88	378	0	378	2096	2326	-230	8.4	-0.2805
drakkarfjord_s19_B	drakkarfjord	19	B	US	114	8	114	39	74	100	74	28	40	11	46	252	0	252	334	80	254	9.0	2.9535
drakkarfjord_s20_A	drakkarfjord	20	A	US	173	8	173	60	73	122	36	18	100	42	18	144	0	144	360	0	360	8.0	2.3226
drakkarfjord_s20_B	drakkarfjord	20	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s21_A	drakkarfjord	21	A	US	172	8	172	88	56	157	56	56	116	32	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s21_B	drakkarfjord	21	B	US	361	8	361	61	321	237	211	36	40	25	175	324	0	324	1004	824	180	9.0	0.5538
glacierkeep_s19_A	glacierkeep	19	A	US	162	8	162	110	63	73	29	29	99	81	0	144	0	144	360	0	360	4.9655	2.7068
glacierkeep_s19_B	glacierkeep	19	B	US	305	8	305	144	109	145	3	3	196	141	0	18	0	18	486	0	486	6.0	1.6093
glacierkeep_s20_A	glacierkeep	20	A	US	148	8	148	66	56	131	56	56	92	10	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s20_B	glacierkeep	20	B	US	736	8	736	63	56	664	56	55	681	8	1	504	0	504	0	0	0	9.1636	0.0
glacierkeep_s21_A	glacierkeep	21	A	US	131	8	131	101	56	77	56	56	75	45	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s21_B	glacierkeep	21	B	US	1000	8	1000	89	11	892	11	0	-1	89	11	0	0		82	12	70		0.07
midgard_s19_A	midgard	19	A	OPP	265	8	265	0	215	57	17	0	-1	0	17	0	0		0	0	0		0.0
midgard_s19_B	midgard	19	B	US	543	8	543	0	63	417	40	0	-1	0	40	0	0		504	0	504		0.9282
midgard_s20_A	midgard	20	A	OPP	135	8	135	0	88	81	43	0	-1	0	43	0	0		362	342	20		0.1481
midgard_s20_B	midgard	20	B	US	222	8	222	0	142	213	142	0	-1	0	142	0	0		504	0	504		2.2703
midgard_s21_A	midgard	21	A	OPP	391	8	391	0	243	150	16	0	-1	0	16	0	0		828	716	112		0.2864
midgard_s21_B	midgard	21	B	US	173	8	173	0	65	140	48	0	-1	0	48	0	0		504	0	504		2.9133
nordkap_s19_A	nordkap	19	A	US	213	8	213	0	105	101	4	0	-1	0	4	0	0		504	0	504		2.3662
nordkap_s19_B	nordkap	19	B	US	309	8	309	253	204	56	47	28	56	225	19	0	0	0	504	0	504	0.0	1.7936
nordkap_s20_A	nordkap	20	A	US	529	8	529	30	441	409	341	5	88	25	336	36	0	36	1940	1476	464	7.2	0.8855
nordkap_s20_B	nordkap	20	B	US	109	8	109	72	102	61	61	33	37	39	28	234	0	234	270	0	270	7.0909	3.5526
nordkap_s21_A	nordkap	21	A	US	1000	8	1000	86	907	63	6	3	105	83	3	18	0	18	228	246	-18	6.0	-0.0181
nordkap_s21_B	nordkap	21	B	US	121	8	121	83	114	68	68	39	38	44	29	270	0	270	234	0	234	6.9231	2.8537
yulerune_s19_A	yulerune	19	A	US	256	8	256	0	56	246	56	0	-1	0	56	0	0		504	0	504		1.9688
yulerune_s19_B	yulerune	19	B	OPP	370	8	370	0	0	96	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s20_A	yulerune	20	A	OPP	176	8	176	0	0	126	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s20_B	yulerune	20	B	OPP	490	8	490	0	0	187	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s21_A	yulerune	21	A	OPP	291	8	291	0	0	189	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s21_B	yulerune	21	B	OPP	381	8	381	0	7	323	7	0	-1	0	7	0	0		0	0	0		0.0
atoll_s22_A	atoll	22	A	US	170	8	170	0	98	163	98	0	-1	0	98	0	0		690	188	502		2.9529
atoll_s22_B	atoll	22	B	US	124	8	124	69	56	115	56	56	68	13	0	504	0	504	0	0	0	9.0	0.0
atoll_s23_A	atoll	23	A	US	196	8	196	0	56	183	56	0	-1	0	56	0	0		504	0	504		2.5714
atoll_s23_B	atoll	23	B	US	162	8	162	0	56	152	56	0	-1	0	56	0	0		504	0	504		3.1111
atoll_s24_A	atoll	24	A	US	869	8	869	0	461	807	430	0	-1	0	430	0	0		2104	1604	500		0.5754
atoll_s24_B	atoll	24	B	US	1000	8	1000	0	15	987	15	0	-1	0	15	0	0		144	0	144		0.144
drakkarfjord_s22_A	drakkarfjord	22	A	US	90	8	90	57	56	75	55	55	34	2	0	486	0	486	18	0	18	8.8364	0.5143
drakkarfjord_s22_B	drakkarfjord	22	B	OPP	521	8	521	0	461	56	10	0	-1	0	10	0	0		1702	1344	358		0.6871
drakkarfjord_s23_A	drakkarfjord	23	A	US	103	8	103	74	56	89	56	56	47	18	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s23_B	drakkarfjord	23	B	US	116	8	116	39	76	102	76	28	40	11	48	252	0	252	340	88	252	9.0	2.8636
drakkarfjord_s24_A	drakkarfjord	24	A	OPP	1000	8	1000	0	38	959	17	0	-1	0	17	0	0		124	124	0		0.0
drakkarfjord_s24_B	drakkarfjord	24	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
glacierkeep_s22_A	glacierkeep	22	A	US	132	8	132	89	57	77	52	52	75	37	0	450	0	450	54	0	54	8.6538	0.675
glacierkeep_s22_B	glacierkeep	22	B	OPP	893	8	893	0	0	841	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s23_A	glacierkeep	23	A	US	110	8	110	82	58	14	14	14	56	68	0	0	0	0	504	0	504	0.0	5.25
glacierkeep_s23_B	glacierkeep	23	B	US	1000	8	1000	85	222	703	3	3	92	82	0	18	0	18	786	804	-18	6.0	-0.0181
glacierkeep_s24_A	glacierkeep	24	A	US	112	8	112	84	60	13	13	13	60	71	0	0	0	0	504	0	504	0.0	5.0909
glacierkeep_s24_B	glacierkeep	24	B	US	245	8	245	89	108	88	11	0	-1	89	11	0	0		504	0	504		2.0571
midgard_s22_A	midgard	22	A	OPP	305	8	305	0	0	247	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s22_B	midgard	22	B	US	142	8	142	0	56	133	56	0	-1	0	56	0	0		504	0	504		3.5493
midgard_s23_A	midgard	23	A	OPP	317	8	317	0	270	195	160	0	-1	0	160	0	0		748	748	0		0.0
midgard_s23_B	midgard	23	B	OPP	175	8	175	0	123	162	123	0	-1	0	123	0	0		0	0	0		0.0
midgard_s24_A	midgard	24	A	US	164	8	164	0	56	151	56	0	-1	0	56	0	0		504	0	504		3.0732
midgard_s24_B	midgard	24	B	OPP	167	8	167	0	0	120	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s22_A	nordkap	22	A	US	129	8	129	83	73	58	12	12	56	71	0	18	0	18	486	0	486	1.5	4.1538
nordkap_s22_B	nordkap	22	B	US	241	8	241	55	234	140	140	25	42	30	115	36	0	36	468	0	468	1.44	2.1667
nordkap_s23_A	nordkap	23	A	US	453	8	453	412	56	442	56	56	397	356	0	504	0	504	0	0	0	9.0	0.0
nordkap_s23_B	nordkap	23	B	OPP	204	8	204	0	197	153	153	0	-1	0	153	0	0		0	0	0		0.0
nordkap_s24_A	nordkap	24	A	US	284	8	284	0	98	262	98	0	-1	0	98	0	0		690	188	502		1.7676
nordkap_s24_B	nordkap	24	B	OPP	349	8	349	290	281	64	10	0	-1	290	10	0	0		432	0	432		1.2378
yulerune_s22_A	yulerune	22	A	US	748	8	748	0	56	682	56	0	-1	0	56	0	0		504	0	504		0.6738
yulerune_s22_B	yulerune	22	B	OPP	240	8	240	0	0	229	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s23_A	yulerune	23	A	US	656	8	656	0	56	282	56	0	-1	0	56	0	0		504	0	504		0.7683
yulerune_s23_B	yulerune	23	B	US	491	8	491	0	56	321	56	0	-1	0	56	0	0		504	0	504		1.0265
yulerune_s24_A	yulerune	24	A	US	387	8	387	0	56	317	56	0	-1	0	56	0	0		504	0	504		1.3023
yulerune_s24_B	yulerune	24	B	US	393	8	393	0	93	310	19	0	-1	0	19	0	0		504	0	504		1.2824
atoll_s25_A	atoll	25	A	US	445	8	445	0	145	425	145	0	-1	0	145	0	0		1174	670	504		1.1326
atoll_s25_B	atoll	25	B	US	152	8	152	0	92	143	92	0	-1	0	92	0	0		664	160	504		3.3158
atoll_s26_A	atoll	26	A	US	228	8	228	0	92	221	92	0	-1	0	92	0	0		664	164	500		2.193
atoll_s26_B	atoll	26	B	US	238	8	238	0	92	229	92	0	-1	0	92	0	0		664	164	500		2.1008
atoll_s27_A	atoll	27	A	US	642	8	642	0	449	634	449	0	-1	0	449	0	0		2322	1820	502		0.7819
atoll_s27_B	atoll	27	B	US	127	8	127	0	61	102	49	0	-1	0	49	0	0		504	0	504		3.9685
drakkarfjord_s25_A	drakkarfjord	25	A	US	99	8	99	53	56	85	56	43	48	10	13	378	0	378	126	0	126	8.7907	2.25
drakkarfjord_s25_B	drakkarfjord	25	B	US	120	8	120	73	56	106	56	56	64	17	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s26_A	drakkarfjord	26	A	US	192	8	192	34	156	178	156	28	36	6	128	252	0	252	708	460	248	9.0	1.5122
drakkarfjord_s26_B	drakkarfjord	26	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
drakkarfjord_s27_A	drakkarfjord	27	A	US	186	8	186	34	64	171	64	34	127	0	30	324	0	324	216	32	184	9.5294	1.2105
drakkarfjord_s27_B	drakkarfjord	27	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
glacierkeep_s25_A	glacierkeep	25	A	US	111	8	111	83	56	56	56	56	55	27	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s25_B	glacierkeep	25	B	US	245	8	245	89	108	88	11	0	-1	89	11	0	0		504	0	504		2.0571
glacierkeep_s26_A	glacierkeep	26	A	US	165	8	165	137	101	3	3	3	72	134	0	0	0	0	504	0	504	0.0	3.1111
glacierkeep_s26_B	glacierkeep	26	B	US	197	8	197	144	118	79	18	18	79	126	0	108	0	108	396	0	396	6.0	2.2123
glacierkeep_s27_A	glacierkeep	27	A	OPP	323	8	323	22	0	191	0	0	-1	22	0	0	0		0	0	0		0.0
glacierkeep_s27_B	glacierkeep	27	B	OPP	785	8	785	0	0	733	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s25_A	midgard	25	A	US	301	8	301	0	93	203	16	0	-1	0	16	0	0		504	0	504		1.6744
midgard_s25_B	midgard	25	B	US	258	8	258	0	66	246	66	0	-1	0	66	0	0		632	124	508		1.969
midgard_s26_A	midgard	26	A	US	365	8	365	0	101	262	16	0	-1	0	16	0	0		504	0	504		1.3808
midgard_s26_B	midgard	26	B	US	743	8	743	0	688	526	484	0	-1	0	484	0	0		504	0	504		0.6783
midgard_s27_A	midgard	27	A	US	565	8	565	424	153	278	12	12	412	412	0	90	0	90	414	0	414	7.5	0.7486
midgard_s27_B	midgard	27	B	US	169	8	169	0	120	156	120	0	-1	0	120	0	0		504	0	504		2.9822
nordkap_s25_A	nordkap	25	A	US	153	8	153	0	73	63	12	0	-1	0	12	0	0		504	0	504		3.2941
nordkap_s25_B	nordkap	25	B	US	775	8	775	268	345	709	292	125	77	143	167	522	0	522	126	140	-14	4.176	-0.0215
nordkap_s26_A	nordkap	26	A	US	210	8	210	25	39	198	39	0	-1	25	39	0	0		506	0	506		2.4095
nordkap_s26_B	nordkap	26	B	OPP	377	8	377	18	369	259	259	18	137	0	241	0	0	0	144	0	144	0.0	0.4011
nordkap_s27_A	nordkap	27	A	US	1000	8	1000	711	227	581	227	15	646	696	212	108	0	108	1120	892	228	7.2	0.2315
nordkap_s27_B	nordkap	27	B	OPP	826	8	826	189	283	618	111	0	-1	189	111	0	0		1102	836	266		0.322
yulerune_s25_A	yulerune	25	A	US	182	8	182	0	56	168	56	0	-1	0	56	0	0		504	0	504		2.7692
yulerune_s25_B	yulerune	25	B	OPP	144	8	144	0	0	28	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s26_A	yulerune	26	A	US	448	8	448	0	56	361	56	0	-1	0	56	0	0		504	0	504		1.125
yulerune_s26_B	yulerune	26	B	OPP	318	8	318	0	0	213	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s27_A	yulerune	27	A	US	1000	8	1000	0	972	165	148	0	-1	0	148	0	0		0	0	0		0.0
yulerune_s27_B	yulerune	27	B	US	219	8	219	0	193	208	193	0	-1	0	193	0	0		504	0	504		2.3014
atoll_s28_A	atoll	28	A	OPP	479	8	479	0	0	468	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s28_B	atoll	28	B	US	156	8	156	0	94	146	94	0	-1	0	94	0	0		674	168	506		3.2436
atoll_s29_A	atoll	29	A	US	1000	8	1000	0	6	960	6	0	-1	0	6	0	0		54	0	54		0.054
atoll_s29_B	atoll	29	B	OPP	453	8	453	0	48	431	48	0	-1	0	48	0	0		414	36	378		0.8344
atoll_s30_A	atoll	30	A	US	307	8	307	0	105	300	105	0	-1	0	105	0	0		848	336	512		1.6678
atoll_s30_B	atoll	30	B	US	187	8	187	0	117	62	1	0	-1	0	1	0	0		504	0	504		2.6952
drakkarfjord_s28_A	drakkarfjord	28	A	US	89	8	89	49	56	74	55	47	33	2	8	396	0	396	108	0	108	8.4255	2.5714
drakkarfjord_s28_B	drakkarfjord	28	B	US	98	8	98	59	56	84	56	53	42	6	3	486	0	486	18	0	18	9.1698	0.4
drakkarfjord_s29_A	drakkarfjord	29	A	US	95	8	95	65	56	79	54	53	39	12	1	450	0	450	54	0	54	8.4906	1.2857
drakkarfjord_s29_B	drakkarfjord	29	B	US	461	8	461	18	385	113	51	18	86	0	33	162	0	162	906	564	342	9.0	0.772
drakkarfjord_s30_A	drakkarfjord	30	A	US	116	8	116	49	56	102	56	49	63	0	7	450	0	450	50	0	50	9.1837	0.7463
drakkarfjord_s30_B	drakkarfjord	30	B	US	461	8	461	18	385	113	51	18	86	0	33	162	0	162	906	564	342	9.0	0.772
glacierkeep_s28_A	glacierkeep	28	A	US	146	8	146	1	77	75	23	1	71	0	22	0	0	0	504	0	504	0.0	3.4759
glacierkeep_s28_B	glacierkeep	28	B	OPP	889	8	889	89	797	52	25	3	92	86	22	18	0	18	2076	1894	182	6.0	0.2054
glacierkeep_s29_A	glacierkeep	29	A	US	180	8	180	65	68	162	68	34	112	31	34	306	0	306	250	52	198	9.0	1.3562
glacierkeep_s29_B	glacierkeep	29	B	US	1000	8	1000	934	0	121	0	0	-1	934	0	0	0		0	0	0		0.0
glacierkeep_s30_A	glacierkeep	30	A	US	124	8	124	82	56	37	16	16	68	66	0	18	0	18	486	0	486	1.125	4.5
glacierkeep_s30_B	glacierkeep	30	B	OPP	1000	8	1000	85	408	471	7	3	92	82	4	18	0	18	1292	1300	-8	6.0	-0.008
midgard_s28_A	midgard	28	A	US	247	8	247	0	54	235	54	0	-1	0	54	0	0		504	0	504		2.0405
midgard_s28_B	midgard	28	B	US	1000	8	1000	0	916	863	794	0	-1	0	794	0	0		0	0	0		0.0
midgard_s29_A	midgard	29	A	US	341	8	341	0	157	169	16	0	-1	0	16	0	0		504	0	504		1.478
midgard_s29_B	midgard	29	B	US	233	8	233	0	184	226	184	0	-1	0	184	0	0		504	0	504		2.1631
midgard_s30_A	midgard	30	A	US	237	8	237	0	85	160	24	0	-1	0	24	0	0		504	0	504		2.1266
midgard_s30_B	midgard	30	B	OPP	280	8	280	0	10	266	10	0	-1	0	10	0	0		0	0	0		0.0
nordkap_s28_A	nordkap	28	A	US	832	8	832	0	329	754	268	0	-1	0	268	0	0		1322	812	510		0.613
nordkap_s28_B	nordkap	28	B	OPP	300	8	300	0	65	272	65	0	-1	0	65	0	0		0	0	0		0.0
nordkap_s29_A	nordkap	29	A	US	566	8	566	0	261	362	119	0	-1	0	119	0	0		1080	578	502		0.8869
nordkap_s29_B	nordkap	29	B	OPP	343	8	343	0	0	37	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s30_A	nordkap	30	A	US	265	8	265	223	207	50	5	5	58	218	0	36	0	36	468	0	468	7.2	1.8
nordkap_s30_B	nordkap	30	B	OPP	304	8	304	0	103	12	12	0	-1	0	12	0	0		0	0	0		0.0
yulerune_s28_A	yulerune	28	A	OPP	1000	8	1000	0	0	41	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s28_B	yulerune	28	B	US	513	8	513	0	277	166	11	0	-1	0	11	0	0		504	0	504		0.9825
yulerune_s29_A	yulerune	29	A	OPP	185	8	185	0	0	113	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_B	yulerune	29	B	US	505	8	505	0	479	383	368	0	-1	0	368	0	0		504	0	504		0.998
yulerune_s30_A	yulerune	30	A	US	191	8	191	0	167	173	159	0	-1	0	159	0	0		566	60	506		2.6492
yulerune_s30_B	yulerune	30	B	US	181	8	181	0	56	170	56	0	-1	0	56	0	0		504	0	504		2.7845
atoll_s31_A	atoll	31	A	US	318	8	318	0	215	186	91	0	-1	0	91	0	0		824	316	508		1.5975
atoll_s31_B	atoll	31	B	US	116	8	116	0	56	107	56	0	-1	0	56	0	0		504	0	504		4.3448
atoll_s32_A	atoll	32	A	US	124	8	124	0	56	117	56	0	-1	0	56	0	0		504	0	504		4.0645
atoll_s32_B	atoll	32	B	OPP	149	8	149	0	0	51	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s33_A	atoll	33	A	OPP	611	8	611	0	33	573	28	0	-1	0	28	0	0		288	288	0		0.0
atoll_s33_B	atoll	33	B	US	375	8	375	0	63	363	63	0	-1	0	63	0	0		504	0	504		1.344
drakkarfjord_s31_A	drakkarfjord	31	A	US	99	8	99	55	62	85	62	47	37	8	15	414	0	414	116	24	92	8.8085	1.7692
drakkarfjord_s31_B	drakkarfjord	31	B	US	917	8	917	127	877	373	347	25	40	102	322	234	0	234	2276	2006	270	9.36	0.3027
drakkarfjord_s32_A	drakkarfjord	32	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s32_B	drakkarfjord	32	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s33_A	drakkarfjord	33	A	US	92	8	92	56	56	77	55	55	36	1	0	486	0	486	18	0	18	8.8364	0.4865
drakkarfjord_s33_B	drakkarfjord	33	B	US	461	8	461	18	385	113	51	18	86	0	33	162	0	162	906	564	342	9.0	0.772
glacierkeep_s31_A	glacierkeep	31	A	US	126	8	126	98	58	52	52	52	72	46	0	468	0	468	36	0	36	9.0	0.4865
glacierkeep_s31_B	glacierkeep	31	B	US	143	8	143	10	59	91	51	5	87	5	46	54	0	54	450	0	450	10.8	3.2609
glacierkeep_s32_A	glacierkeep	32	A	US	120	8	120	75	56	104	56	56	64	19	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s32_B	glacierkeep	32	B	US	1000	8	1000	899	844	79	0	0	-1	899	0	0	0		306	0	306		0.306
glacierkeep_s33_A	glacierkeep	33	A	US	819	8	819	777	191	534	54	54	765	723	0	486	0	486	18	0	18	9.0	0.0235
glacierkeep_s33_B	glacierkeep	33	B	OPP	1000	8	1000	55	944	173	165	24	56	31	141	216	0	216	1498	1714	-216	9.0	-0.2213
midgard_s31_A	midgard	31	A	OPP	372	8	372	0	0	361	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s31_B	midgard	31	B	US	210	8	210	0	38	197	38	0	-1	0	38	0	0		504	0	504		2.4
midgard_s32_A	midgard	32	A	US	176	8	176	0	61	163	60	0	-1	0	60	0	0		504	0	504		2.8636
midgard_s32_B	midgard	32	B	US	210	8	210	0	161	198	160	0	-1	0	160	0	0		504	0	504		2.4
midgard_s33_A	midgard	33	A	OPP	257	8	257	0	0	222	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s33_B	midgard	33	B	US	485	8	485	0	149	316	13	0	-1	0	13	0	0		504	0	504		1.0392
nordkap_s31_A	nordkap	31	A	OPP	1000	8	1000	0	981	171	165	0	-1	0	165	0	0		0	0	0		0.0
nordkap_s31_B	nordkap	31	B	US	373	8	373	308	366	365	365	308	64	0	57	504	0	504	0	0	0	1.6364	0.0
nordkap_s32_A	nordkap	32	A	US	1000	8	1000	20	442	463	107	3	68	17	104	18	0	18	1866	1804	62	6.0	0.0622
nordkap_s32_B	nordkap	32	B	US	129	8	129	71	122	121	121	71	58	0	50	504	0	504	0	0	0	7.0986	0.0
nordkap_s33_A	nordkap	33	A	US	676	8	676	135	500	285	177	5	177	130	172	54	0	54	1416	964	452	10.8	0.6736
nordkap_s33_B	nordkap	33	B	US	290	8	290	222	62	279	58	50	56	172	8	396	0	396	108	0	108	7.92	0.45
yulerune_s31_A	yulerune	31	A	OPP	377	8	377	0	349	287	274	0	-1	0	274	0	0		450	0	450		1.1936
yulerune_s31_B	yulerune	31	B	US	172	8	172	0	56	157	56	0	-1	0	56	0	0		504	0	504		2.9302
yulerune_s32_A	yulerune	32	A	US	376	8	376	0	352	364	350	0	-1	0	350	0	0		504	0	504		1.3404
yulerune_s32_B	yulerune	32	B	OPP	325	8	325	0	0	190	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s33_A	yulerune	33	A	US	197	8	197	0	56	186	56	0	-1	0	56	0	0		504	0	504		2.5584
yulerune_s33_B	yulerune	33	B	OPP	245	8	245	0	0	116	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s34_A	atoll	34	A	OPP	166	8	166	0	0	129	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s34_B	atoll	34	B	US	346	8	346	0	272	333	272	0	-1	0	272	0	0		1472	972	500		1.4451
atoll_s35_A	atoll	35	A	US	797	8	797	0	590	790	590	0	-1	0	590	0	0		2334	1834	500		0.6274
atoll_s35_B	atoll	35	B	US	220	8	220	29	89	207	89	0	-1	29	89	0	0		666	164	502		2.2818
atoll_s36_A	atoll	36	A	OPP	1000	8	1000	0	0	615	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s36_B	atoll	36	B	US	1000	8	1000	0	934	59	2	0	-1	0	2	0	0		36	0	36		0.036
drakkarfjord_s34_A	drakkarfjord	34	A	US	90	8	90	57	56	75	55	55	34	2	0	486	0	486	18	0	18	8.8364	0.5143
drakkarfjord_s34_B	drakkarfjord	34	B	US	461	8	461	18	385	113	51	18	86	0	33	162	0	162	906	564	342	9.0	0.772
drakkarfjord_s35_A	drakkarfjord	35	A	US	93	8	93	64	56	79	56	56	37	8	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s35_B	drakkarfjord	35	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
drakkarfjord_s36_A	drakkarfjord	36	A	US	224	8	224	34	188	210	188	28	36	6	160	252	0	252	840	592	248	9.0	1.2653
drakkarfjord_s36_B	drakkarfjord	36	B	US	98	8	98	52	56	84	56	51	42	1	5	468	0	468	36	0	36	9.1765	0.766
glacierkeep_s34_A	glacierkeep	34	A	OPP	269	8	269	20	0	226	0	0	-1	20	0	0	0		0	0	0		0.0
glacierkeep_s34_B	glacierkeep	34	B	US	445	8	445	326	109	311	3	3	336	323	0	18	0	18	486	0	486	6.0	1.0995
glacierkeep_s35_A	glacierkeep	35	A	US	428	8	428	40	131	293	79	0	-1	40	79	0	0		806	304	502		1.1729
glacierkeep_s35_B	glacierkeep	35	B	OPP	893	8	893	159	0	315	0	0	-1	159	0	0	0		0	0	0		0.0
glacierkeep_s36_A	glacierkeep	36	A	US	123	8	123	78	56	106	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s36_B	glacierkeep	36	B	US	265	8	265	174	165	91	9	2	107	172	7	18	0	18	486	0	486	9.0	1.8479
midgard_s34_A	midgard	34	A	OPP	312	8	312	0	0	66	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s34_B	midgard	34	B	OPP	212	8	212	0	0	50	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s35_A	midgard	35	A	OPP	220	8	220	0	168	81	41	0	-1	0	41	0	0		490	490	0		0.0
midgard_s35_B	midgard	35	B	OPP	388	8	388	0	165	97	52	0	-1	0	52	0	0		0	0	0		0.0
midgard_s36_A	midgard	36	A	OPP	201	8	201	0	151	112	76	0	-1	0	76	0	0		0	0	0		0.0
midgard_s36_B	midgard	36	B	US	462	8	462	0	94	379	85	0	-1	0	85	0	0		668	168	500		1.0823
nordkap_s34_A	nordkap	34	A	US	104	8	104	81	68	48	22	22	36	59	0	126	0	126	378	0	378	5.7273	4.6098
nordkap_s34_B	nordkap	34	B	US	161	8	161	0	154	59	59	0	-1	0	59	0	0		504	0	504		3.1304
nordkap_s35_A	nordkap	35	A	US	137	8	137	25	82	126	82	15	55	10	67	126	0	126	496	116	380	8.4	3.1148
nordkap_s35_B	nordkap	35	B	US	314	8	314	0	104	304	104	0	-1	0	104	0	0		642	136	506		1.6115
nordkap_s36_A	nordkap	36	A	US	124	8	124	96	76	38	11	11	48	85	0	18	0	18	486	0	486	1.6364	4.3009
nordkap_s36_B	nordkap	36	B	OPP	204	8	204	0	197	153	153	0	-1	0	153	0	0		0	0	0		0.0
yulerune_s34_A	yulerune	34	A	OPP	1000	8	1000	0	0	111	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s34_B	yulerune	34	B	US	318	8	318	0	56	302	56	0	-1	0	56	0	0		504	0	504		1.5849
yulerune_s35_A	yulerune	35	A	OPP	515	8	515	0	0	480	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s35_B	yulerune	35	B	US	193	8	193	0	97	99	19	0	-1	0	19	0	0		504	0	504		2.6114
yulerune_s36_A	yulerune	36	A	OPP	197	8	197	0	0	104	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s36_B	yulerune	36	B	OPP	284	8	284	0	0	140	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s37_A	atoll	37	A	OPP	1000	8	1000	0	14	993	14	0	-1	0	14	0	0		106	106	0		0.0
atoll_s37_B	atoll	37	B	OPP	424	8	424	0	354	142	81	0	-1	0	81	0	0		618	618	0		0.0
atoll_s38_A	atoll	38	A	OPP	392	8	392	0	0	333	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s38_B	atoll	38	B	US	772	8	772	0	56	747	56	0	-1	0	56	0	0		504	0	504		0.6528
atoll_s39_A	atoll	39	A	US	208	8	208	156	56	199	56	56	152	100	0	504	0	504	0	0	0	9.0	0.0
atoll_s39_B	atoll	39	B	US	1000	8	1000	922	5	983	5	0	-1	922	5	0	0		36	0	36		0.036
drakkarfjord_s37_A	drakkarfjord	37	A	OPP	865	8	865	71	788	196	133	45	33	26	88	378	0	378	2096	2326	-230	8.4	-0.2805
drakkarfjord_s37_B	drakkarfjord	37	B	US	443	8	443	29	403	391	365	20	40	9	345	180	0	180	1790	1470	320	9.0	0.7565
