arm	opp	map	seed	seat	md5	turns	cond	winner	tb
V543DOSE	CTRLWAVE	holmgang	13	B	49fe285d800d907cd04eadb7d8c8947e	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	holmgang	14	A	17dce82edb87bd43212b6d592a7d059f	568	core_destroyed	B	0
V543DOSE	CTRLWAVE	holmgang	14	B	2ac50ffbefddd9d2462f6f7d85d4649f	546	core_destroyed	B	0
V543DOSE	CTRLWAVE	holmgang	15	A	50957daebf41a280db49b1d973f0a324	326	core_destroyed	A	0
V543DOSE	CTRLWAVE	holmgang	15	B	906651a9aee90f5e85d3d2604ef9fb31	308	core_destroyed	A	0
V543DOSE	CTRLWAVE	holmgang	16	A	39882e261b316b9767040aae22226ebb	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	holmgang	16	B	d9e4bbc5e1d79fe23dacab6ad481d5dc	715	core_destroyed	A	0
V543DOSE	CTRLWAVE	holmgang	17	A	8d00171744ac9ef6f5cadfb701f508b2	384	core_destroyed	B	0
V543DOSE	CTRLWAVE	holmgang	17	B	a8101624976afe97e9e90e97b491c551	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	holmgang	18	A	4acde332126924a832bc1406282393a5	660	core_destroyed	A	0
V543DOSE	CTRLWAVE	holmgang	18	B	adfdc719154bd6ea6cb4b10cf73fda35	174	core_destroyed	B	0
V543DOSE	CTRLWAVE	holmgang	19	A	a56fc20c0e2126983bab96e36918ffb1	150	core_destroyed	B	0
V543DOSE	CTRLWAVE	holmgang	19	B	50d266cb9cc4b20d170e8316a15cac48	227	core_destroyed	A	0
V543DOSE	CTRLWAVE	holmgang	20	A	e7f06d92333351c3d84c524bce3d4b96	184	core_destroyed	A	0
V543DOSE	CTRLWAVE	holmgang	20	B	a419c84bbf3208103ee69f782020c305	169	core_destroyed	B	0
V543DOSE	CTRLWAVE	icefloe	1	A	eb96a72a2af1b063c2fbef480a8af4a6	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	1	B	eb96a72a2af1b063c2fbef480a8af4a6	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	2	A	4b1a2161597d18691dd36f541f3b2962	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	2	B	4b1a2161597d18691dd36f541f3b2962	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	3	A	deb62e0657dca482342bfdc382816f47	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	3	B	deb62e0657dca482342bfdc382816f47	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	4	A	3d6b7c16c8e570935cd777427eabee30	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	4	B	3d6b7c16c8e570935cd777427eabee30	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	5	A	1bf3e6da46c6b4f507129bcaa3dadad0	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	5	B	1bf3e6da46c6b4f507129bcaa3dadad0	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	6	A	b699cc243bd9e662a2281756fc4991fa	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	6	B	b699cc243bd9e662a2281756fc4991fa	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	7	A	8a7de5e42ac631b13c28ff3b87660592	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	7	B	8a7de5e42ac631b13c28ff3b87660592	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	8	A	cb51efdd30a35a55cfc4bd8ec89cd907	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	8	B	cb51efdd30a35a55cfc4bd8ec89cd907	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	9	A	f64e592fd6edfd32cf875abb33c889c6	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	9	B	f64e592fd6edfd32cf875abb33c889c6	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	10	A	c28b8e8f7b3b58013eb1e5260b7ebb24	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	10	B	c28b8e8f7b3b58013eb1e5260b7ebb24	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	11	A	6fa9352efcf9573a724ad61e38f4d10c	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	11	B	6fa9352efcf9573a724ad61e38f4d10c	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	12	A	13e827405b513af756579ad10e8ddb4f	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	12	B	13e827405b513af756579ad10e8ddb4f	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	13	A	089361f1234fd330797ab973881a1347	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	13	B	089361f1234fd330797ab973881a1347	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	14	A	019cca38f077422f085ddfbab2aa8a6c	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	14	B	019cca38f077422f085ddfbab2aa8a6c	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	15	A	bbe32b54e2189f21a7607d22307e419c	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	15	B	bbe32b54e2189f21a7607d22307e419c	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	16	A	e1acd8401f504e72b7811bb6804c3860	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	16	B	e1acd8401f504e72b7811bb6804c3860	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	17	A	52f152b33f1681cbb672b39b6e100fb6	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	17	B	52f152b33f1681cbb672b39b6e100fb6	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	18	A	2c70560e5f66843ffb67196ddf6cf5f9	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	18	B	2c70560e5f66843ffb67196ddf6cf5f9	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	19	A	fc806b1dac68fd1f96361eb66f404c1c	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	19	B	fc806b1dac68fd1f96361eb66f404c1c	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	20	A	3564a4c74c1bc89965fe27d8f6dc8326	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	icefloe	20	B	3564a4c74c1bc89965fe27d8f6dc8326	114	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	1	A	66af6d592df5cc8761698dc66bdf1a6a	244	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	1	B	0d0886438895cc8b2c88e83e88e64fcb	353	core_destroyed	B	0
V543DOSE	CTRLWAVE	jotunheim	2	A	b8f9804bbbf81d0470eda652e13df72f	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	jotunheim	2	B	80fa6e848fe15767e9d7e95dd5b1b387	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	jotunheim	3	A	d834246c90bdfb9db4b91524b3d83c75	519	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	3	B	0bc13d844404c956191369e573f6d207	1000	harvesters	A	0
V543DOSE	CTRLWAVE	jotunheim	4	A	e94605dd2d03c64fc2cd7030f68e9b6b	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	jotunheim	4	B	52ea70d982295d215167185c62791ba2	391	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	5	A	9666e9daa947f9a3594e351e52e8c60c	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	jotunheim	5	B	1e4efbc7ea9dcca9074b7592e09a2057	1000	harvesters	B	0
V543DOSE	CTRLWAVE	jotunheim	6	A	f1db4613ffe5d4a4845079daa642dc71	871	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	6	B	0f04d5da0b169ef84b1d86181ef42291	467	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	7	A	a74f29a803c1b4bc26a6c79197405284	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	jotunheim	7	B	c003d61e1434f1a3725a0a49245fc5d1	757	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	8	A	67d027e72764bf3034286f4565ce732d	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	jotunheim	8	B	120241e5339537e2373d0e28d3c1cd3a	335	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	9	A	b9e304cca0fa54a029d299aa9992fc87	467	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	9	B	4eee3c2e3dbcb80b2e89dbab58ac6c03	515	core_destroyed	B	0
V543DOSE	CTRLWAVE	jotunheim	10	A	830b4f3c65d23934ccb05e15e2f18e22	415	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	10	B	f76e7128cdc79f9837033e9684459cde	184	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	11	A	d8b515c31ff89d13b6c7937d926e5849	265	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	11	B	8cf87dabe2e8cc742588abd8c0055fa3	341	core_destroyed	B	0
V543DOSE	CTRLWAVE	jotunheim	12	A	3848dea667249c7496264d95864618e2	286	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	12	B	fd8c6dddcf13e98cbaebffaf5d0cd4b2	527	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	13	A	a037c6fda41fcfea51842e306b2c7b32	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	jotunheim	13	B	58caf570c4698e5789a98163d426188b	289	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	14	A	1ea4f3240ac06feaca032b2c4830c3e2	245	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	14	B	e34d172f59b4a34e04648da7f042a3af	313	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	15	A	7d2c82c5b402012ca87e621383bc6ad8	651	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	15	B	4f6bbc7577a80174f283435edf4f51c9	579	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	16	A	048cf41897c5d2ef48b64f51f5687d02	249	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	16	B	50d9930383865be61a5acd4f29ece82e	823	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	17	A	3e440d8586eae89a83afa8632af0dae9	362	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	17	B	e87bdcc6804bb0fd9cab51fec22ca3c0	1000	harvesters	A	0
V543DOSE	CTRLWAVE	jotunheim	18	A	cb89209f242b50c5a9a599f0bd931f93	567	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	18	B	7cf04ab81bf2a26a5586cc3bddae9284	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	jotunheim	19	A	d18864c926fbc72afda8fe5885052550	970	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	19	B	7490546112d99ecf95a396998e5e2f53	213	core_destroyed	B	0
V543DOSE	CTRLWAVE	jotunheim	20	A	24cd86ed025e46e07200d5de1fbfec22	359	core_destroyed	A	0
V543DOSE	CTRLWAVE	jotunheim	20	B	f0b422c1f671a29a1e77e062961ef21b	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	longhouse	1	A	b6094e2d2742cfe8012d9c5459baefdd	129	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	1	B	c96a1da65b1e8477c262b5e5fb0e53ca	149	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	2	A	fd6db699b26a8e231c5ee382d076f943	193	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	2	B	d9dd2f21008f37a75c8b3101f70932e7	169	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	3	A	577013992a8e65f045c6fd04f9c54f6b	145	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	3	B	2c959bf16e3902555087fd5f51dcd66f	178	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	4	A	17c30859e8f83579fbf0adf34b16e368	185	titanium_collected	A	0
V543DOSE	CTRLWAVE	longhouse	4	B	a5927f267c7945db8167b547302f9568	357	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	5	A	56a785db2aaaa65ffefccf0dc175d9e7	120	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	5	B	ffc18a86dbb4b60965f112cc6abfe11a	241	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	6	A	17a74bf737eff8fff0798eb36f8b597b	156	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	6	B	308331997a92dcdf90dff84d01cafc78	185	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	7	A	7484e15659e96e497ea13d65e005a2b1	112	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	7	B	80cc5b3edc6e23f264947bc77c5fabd0	113	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	8	A	78facd193641c1e1798e55b6e4f9fd10	193	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	8	B	9ea81d56e411507759911888ec621638	429	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	9	A	dfaa15dbf007a81a36fb02db74740659	102	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	9	B	dcc926cd839bf432ddd47dd088b27adb	149	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	10	A	c65fe5c98715848642fe7c5888fc4956	173	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	10	B	dcd176030a856a018da43d6ca3592588	389	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	11	A	da3ddb0ac9ee7c278cd9006af26e810e	116	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	11	B	5a43a3a4796318cbe74bbd536ac79cb4	154	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	12	A	9ed7c37e12cf1799c7ccc2bf761cffa4	157	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	12	B	898aa57898eef7ec3b36e038977fe4d7	102	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	13	A	967d44d4b094d74015702f3cd0eb36be	136	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	13	B	6cf63708a30765bd797798e58802406f	185	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	14	A	09d7d07299eb796caf546417b44c3d19	113	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	14	B	fcb566afb2259e8a4dfee74b55bd301b	153	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	15	A	ecdfd1ad1c4e335c9754ca07f441ff71	169	titanium_collected	A	0
V543DOSE	CTRLWAVE	longhouse	15	B	40a2fe2dee5c696d3e10494334392199	137	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	16	A	019b6f736a721f4497faa95ccaf69492	152	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	16	B	d32ed18c96de70906be3fbfe6660df0a	189	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	17	A	bd62e4d6af5ac8f7c22c26c76416f7fc	166	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	17	B	103431fb25322d637e61689cf95694a3	229	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	18	A	955606ae505bc02b3f082613b4d0b1dd	124	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	18	B	584efc74ed15a9a58bdeaa439f736ec2	221	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	19	A	71ad5d0ee329d6597e6f0e5380900d06	133	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	19	B	570200b03379aa370d372244d0287464	102	core_destroyed	B	0
V543DOSE	CTRLWAVE	longhouse	20	A	4696bc74102990cfc7ab9f389d4df84d	221	core_destroyed	A	0
V543DOSE	CTRLWAVE	longhouse	20	B	1768b6b454b364e3dcf5cfd3c2f260a6	169	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	1	A	41c7a4bd4d0f2fbc0e9f63fff5b511dd	260	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	1	B	ce1f8c07159e549131204d43a923e11f	561	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	2	A	9e23734ccc982d2441ffe72db02c50e2	298	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	2	B	49f48a55ddbe95bdf494f54768c9859e	184	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	3	A	1d77e02f7630e251d1e44ca224ae9aa7	191	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	3	B	f3b882f93beffdca433acd4404b8eab4	225	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	4	A	a1a7386387ed7763134b34f4a6994595	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	midgard	4	B	337d6745181787933ea74d558e3f0e9e	426	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	5	A	26143f41d41cdae259e253377dc85945	308	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	5	B	1cc578f6e072cbcde08f86dd40c4dfb8	340	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	6	A	5f2ef3166adc2cbea23b3755a808cd7d	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	midgard	6	B	aaf54323c09dbaea0c5e9ac9ddcce3bb	234	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	7	A	617314daa3f570df63dece8cc5994ae6	185	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	7	B	fc5682ad348f3bb6dfc692c7ae95938a	269	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	8	A	79e0f18495f37ae0fd5fc71f0f06f41b	293	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	8	B	77df1b9eba59f57124d57b3c0e72e252	275	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	9	A	3214b3576499f186bec04e6db0c711a3	294	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	9	B	4db4e241e629db754f942ed4f7e9df68	156	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	10	A	2121c810fec1dccb64af8278496239cf	325	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	10	B	aa42d8aa703e954768a72eeccd5fbc8f	298	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	11	A	66954f668cf86d1679d51371bf1a4f06	505	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	11	B	082560f28627ff243592513c5c101ccc	175	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	12	A	a385f9d8d5abd5e86eaf7360546d8991	392	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	12	B	90ba895e059ac02d4de99396e26e19a3	338	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	13	A	c822f2e64022dc6fcb1cfa22bd8d3690	578	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	13	B	e3a2628e268c5fde731fd2e6ab9fe52a	498	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	14	A	49408f272a97d8d064fff4fbac84d1f6	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	midgard	14	B	19f67f64c3c381d5e79ce3506206a213	297	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	15	A	9577ee5a705bdc9197dc7300d95e6110	255	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	15	B	6f804858c8be3192b4290f727c3ec2f2	191	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	16	A	f64e15c9d66ad04dbee4e6fb3c7edee4	422	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	16	B	3ec9d60bae11ef831b13bad97e355470	207	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	17	A	402dcd48534d102273145cc743f13f2f	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	midgard	17	B	c4c0508d00281c8ef6655bc579acc313	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	midgard	18	A	492bd534d9960517265d86018ce3c02c	193	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	18	B	13e57e8a486ee2c6d7f1f5f5b60ab3de	996	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	19	A	04d7cfd8cdeeed9b989ed9136bc20c89	217	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	19	B	b48f5d9f76e41fe38aa293db009dbffa	617	core_destroyed	B	0
V543DOSE	CTRLWAVE	midgard	20	A	b5e556c1f691ddc7a824461abd4796a3	159	core_destroyed	A	0
V543DOSE	CTRLWAVE	midgard	20	B	164f7eaf272cc4b681068a9b1e9e0e52	801	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	1	A	e0377938e314e89146afd38de6ca3f7a	170	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	1	B	ee6e11caddf023d6f73fca01677682d9	149	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	2	A	f29fdd82d937d2f1e1af8893d7edd5a5	373	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	2	B	6f2a99bb901e3339e19f18423f457676	417	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	3	A	774162d689014b539e88466911501fdd	726	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	3	B	19ca0f502c2e52aafe9c9a84b30fd0ad	636	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	4	A	95f4382941c2f431fa7d6ee3ce45e7db	689	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	4	B	5532a89c91836fa3e3edf04b823e1c9a	719	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	5	A	02617c75cd55447c37d1ff78e02ce931	117	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	5	B	b56ae3a45d99ed1824561c50a09fceab	355	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	6	A	89500043fb8adc88cd1d6bcd28a95b0a	322	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	6	B	1a22b7370cdf1f932a654e8e5c81c5dd	342	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	7	A	2e9341be6f69eb87fec0ee9d82d41f61	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	paths	7	B	6a0fea294f2aeae3dadddd126bf0abf1	387	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	8	A	b574284376d4108c30262d06beee4856	418	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	8	B	eda1608f959e16f41d91a04bb2c8c8ca	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	paths	9	A	e32e9e0d8ce9a4e66676ca313dedd32e	128	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	9	B	2dd3cf650392e0bb8f05a3c694ad5857	327	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	10	A	e68e562b9f7f7447ffc7837c82d16b29	162	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	10	B	469eded122e28c14ff6e7da6d31bdea1	218	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	11	A	d955b255d7f734d1d8c0efe27239111a	496	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	11	B	dff42dbb45746e416b0e37be33949257	223	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	12	A	3fea6bff9c3fdb41d97758ee8f16f517	435	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	12	B	fd4676b892ce8ee2cc5e1b61e401eb5e	261	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	13	A	f01fd4b69fd778cecf6d21c60b451d01	334	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	13	B	22f7faedc7ade1ef1986b459bc126adf	283	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	14	A	580be3d4908d02a93110469da44da6c7	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	paths	14	B	0c849220fa7a73b2a14433afa97d3868	245	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	15	A	a5aedbdae7c3de5ebb64cd3ce9aaf205	455	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	15	B	6bd1ee9c1753019110edc101d3ee75a9	295	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	16	A	de5a0fed21e3a9fe93d69ab1a975fc1f	156	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	16	B	3cfec47c9afbfa324aa147563e3377d4	417	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	17	A	2bbab07eb04557a740ca3a6db09efbc5	157	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	17	B	b36b7b8b19f2a5b5efae1d0296ce98d6	665	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	18	A	56ca73ea735aaa60b4803a4e84bd1c18	388	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	18	B	9b87a960eab2259dd70939bfc3234950	689	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	19	A	87694df1dc718d6770ff935bf5514ad8	167	core_destroyed	B	0
V543DOSE	CTRLWAVE	paths	19	B	bbdd70e637455f5c806bdcee5eb250f8	767	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	20	A	8800347c382dc3c74cc82395bd223afa	145	core_destroyed	A	0
V543DOSE	CTRLWAVE	paths	20	B	97effb943823ce5a7492a625fe0c38c8	530	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	1	A	8b48a23fe7294ae468d20d0084af5b36	184	core_destroyed	B	0
V543DOSE	CTRLWAVE	skald	1	B	3debb92ee49a60458b622f8ad58b6055	235	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	2	A	4135ae98c9cdcef34fba81d3c8170e64	558	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	2	B	135e3bfb5636948077be55e100ff42e0	290	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	3	A	f3ff283ceb1938837f284c93f845173c	165	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	3	B	07d375c15b13caffbfb6a0a5e18dadd2	204	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	4	A	6d5675c1198023ee445eaeda6dc24564	180	core_destroyed	B	0
V543DOSE	CTRLWAVE	skald	4	B	29a6581cee6c8594944effab0816ec7e	185	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	5	A	70e97e06d4b7be6fe5a0327edab78077	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	skald	5	B	8eef8edecd6ced74ab42265471e88eea	215	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	6	A	b0ff87c2497bbb5dca786b85e45770f2	173	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	6	B	86c7a2c278e2cf022fa6f9b7de0e4862	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	skald	7	A	0b2cffb260680cb9cc9fa181a9bb5155	228	core_destroyed	B	0
V543DOSE	CTRLWAVE	skald	7	B	3e0dc4a2e3c44ef801e2e4277287c8a9	156	core_destroyed	B	0
V543DOSE	CTRLWAVE	skald	8	A	2a8c2360ee23c1627e81aa4a5395484a	636	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	8	B	85546646aaa10f701fd54ab899f511eb	323	core_destroyed	B	0
V543DOSE	CTRLWAVE	skald	9	A	20f54977e20f767ff3a5ae2785578f08	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	skald	9	B	1c4bf152edb886b33c75dbee355581e3	383	core_destroyed	B	0
V543DOSE	CTRLWAVE	skald	10	A	95efe5f0bd52910333a518dc5143b7bd	632	core_destroyed	B	0
