arm	opp	map	seed	seat	md5	turns	cond	winner	tb
BASE	OPP1	valkyrie	7	A	2921d544149da7a34a805aa798a3f193	485	core_destroyed	A	0
BASE	OPP1	valkyrie	7	B	43333f4ad12e7c2ed1d9afecb278bcd9	474	core_destroyed	A	0
BASE	OPP1	saga	3	A	6cdf3082042fc476d69b683eb64aa1db	201	core_destroyed	A	0
BASE	OPP1	saga	3	B	fc0775c2379d830db641afd374c33b3b	488	core_destroyed	B	0
BASE	OPP1	saga	7	A	8a52967c57dbc33282512ff5e51c3ec1	165	core_destroyed	A	0
BASE	OPP1	saga	7	B	2e67a2eaa7a6b0a278bac1b11c8cbd58	488	core_destroyed	B	0
BASE	OPP1	nordkap	3	A	02b379b167ddafa28ccc7de09c5ec8c9	191	core_destroyed	A	0
BASE	OPP1	nordkap	3	B	151ba3d3b52e672f38dbae968998c7ac	122	core_destroyed	B	0
BASE	OPP1	nordkap	7	A	928f37b05523d9a3ce8d35200c85f841	191	core_destroyed	A	0
BASE	OPP1	nordkap	7	B	d22f3c0b2e941bbd8d8533883372363b	122	core_destroyed	B	0
BASE	OPP1	holmgang	3	A	932a229723f0d3e83797d474276a66c2	902	core_destroyed	A	0
BASE	OPP1	holmgang	3	B	e56f6de3249d0ba88c50b312b67200d6	404	core_destroyed	B	0
BASE	OPP1	holmgang	7	A	c8f5cf539fe5cc6dd522e413723b8cf1	902	core_destroyed	A	0
BASE	OPP1	holmgang	7	B	ae553a125ec0d38df0c2cdfbfe72fe1a	404	core_destroyed	B	0
BASE	OPP1	ragnarok	3	A	27a1303b9cc6a7b53bb3f4c89d85b58d	187	core_destroyed	B	0
BASE	OPP1	ragnarok	3	B	61d8c6b9af86117a4f9cf2de9421cafb	149	core_destroyed	B	0
BASE	OPP1	ragnarok	7	A	6d83634227001eda2a895fa2e6ad15f2	187	core_destroyed	B	0
BASE	OPP1	ragnarok	7	B	a13c6fbb01537cb7d08ae3a2a772ff95	149	core_destroyed	B	0
BASE	OPP2	atoll	3	A	897d123e8939056c80b17e81d8e18ead	445	core_destroyed	B	0
BASE	OPP2	atoll	3	B	894f23ca9b16b09f53d7bb9eefbf7b2d	96	core_destroyed	A	0
BASE	OPP2	atoll	7	A	f7fcee0744e8db9d326a6c590776f173	445	core_destroyed	B	0
BASE	OPP2	atoll	7	B	074db687552a360382a176ef9ea365fa	96	core_destroyed	A	0
BASE	OPP2	drakkarfjord	3	A	ce77987b2b95759cdd44dcaa0a116070	109	core_destroyed	A	0
BASE	OPP2	drakkarfjord	3	B	d0fda5737ef5d117aeda2f82c3079178	295	core_destroyed	B	0
BASE	OPP2	drakkarfjord	7	A	656842add78aa5842074592b396df81a	109	core_destroyed	A	0
BASE	OPP2	drakkarfjord	7	B	e0aebcacc3a5ad9351c2b6b3854b9c1a	295	core_destroyed	B	0
BASE	OPP2	glacierkeep	3	A	4bd76559056c729f9b714cb06a65caf1	569	core_destroyed	A	0
BASE	OPP2	glacierkeep	3	B	b18915a4747d1dcbba442d9bdec70f46	420	core_destroyed	B	0
BASE	OPP2	glacierkeep	7	A	7ef3ba2c9f1965fb08ef4035cffed2e9	569	core_destroyed	A	0
BASE	OPP2	glacierkeep	7	B	5c3c43c0ab9509a2dc076601a0aabff0	420	core_destroyed	B	0
BASE	OPP2	midgard	3	A	da2bf66a8282dd446f23cfa0f1dea29b	156	core_destroyed	A	0
BASE	OPP2	midgard	3	B	6fb0cfd341cf6b623083b18cecbc7043	375	core_destroyed	A	0
BASE	OPP2	midgard	7	A	bfb36061230919e92068de53d3c38322	156	core_destroyed	A	0
BASE	OPP2	midgard	7	B	3b63497075277ea1f7fb574571042dd8	375	core_destroyed	A	0
BASE	OPP2	jotunheim	3	A	d4a4df247a970495f7bc50145d403c99	814	core_destroyed	B	0
BASE	OPP2	jotunheim	3	B	e7b362508a364688a788a0e7cf447851	1000	titanium_collected	A	0
BASE	OPP2	jotunheim	7	A	2764ad66dec49360bb6958e1a0d2768b	814	core_destroyed	B	0
BASE	OPP2	jotunheim	7	B	3f0fe4e43117a1fba8bc692131e56cb0	1000	titanium_collected	A	0
BASE	OPP2	valkyrie	3	A	3fccb60135bf9ff74fc0beff7af0b0e4	311	core_destroyed	A	0
BASE	OPP2	valkyrie	3	B	1c486881fa65676ef4472a886d58b7fd	246	core_destroyed	B	0
BASE	OPP2	valkyrie	7	A	7aeb3dd011c4c92d8750f8b50535d86b	311	core_destroyed	A	0
BASE	OPP2	valkyrie	7	B	c276b0ba8758e04c42b8102b56844f8b	246	core_destroyed	B	0
BASE	OPP2	saga	3	A	3dfbea24ad241d9c65f97232e84baa1d	175	core_destroyed	B	0
BASE	OPP2	saga	3	B	8e9ccec51e0e9f75caac756071037e5d	178	core_destroyed	A	0
BASE	OPP2	saga	7	A	6f26600c68696e16b05e29609b9800d1	175	core_destroyed	B	0
BASE	OPP2	saga	7	B	55d33b15d68b2606c6e8f6753ec13de9	178	core_destroyed	A	0
BASE	OPP2	nordkap	3	A	c43e2b10ead11345b4ce9964175500b4	218	core_destroyed	A	0
BASE	OPP2	nordkap	3	B	0524d78384a394b041c9104c94e61c12	375	core_destroyed	A	0
BASE	OPP2	nordkap	7	A	3432c477b76c9ab1d38eaae511001c08	218	core_destroyed	A	0
BASE	OPP2	nordkap	7	B	f23bb510f9c00320134bb304b28fffb3	375	core_destroyed	A	0
BASE	OPP2	holmgang	3	A	69acc65df0a73e6446463c4678c2450f	102	core_destroyed	A	0
BASE	OPP2	holmgang	3	B	78e538c4a6923a4f89d78c412d83f009	302	core_destroyed	B	0
BASE	OPP2	holmgang	7	A	22c5cb34b5a6d7c0f34f994b2f348f87	102	core_destroyed	A	0
BASE	OPP2	holmgang	7	B	407a8b92aa59b4dfa0c80f739a9ea134	302	core_destroyed	B	0
BASE	OPP2	ragnarok	3	A	6fbc642680e40d44b0ad089703ad4868	116	core_destroyed	A	0
BASE	OPP2	ragnarok	3	B	72619c57bc06754b946d27c57fb96fe4	187	core_destroyed	B	0
BASE	OPP2	ragnarok	7	A	290a5ac292542b796e34279279c438b9	116	core_destroyed	A	0
BASE	OPP2	ragnarok	7	B	e37d1a321de7d4228bec0ee3e41f7d6a	187	core_destroyed	B	0
