tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
glacierkeep_s4_A	glacierkeep	4	A	OPP	389	8	389	22	0	335	0	0	-1	22	0	0	0		0	0	0		0.0
glacierkeep_s4_B	glacierkeep	4	B	US	253	8	253	207	161	1	1	1	92	206	0	0	0	0	504	0	504	0.0	2.0
glacierkeep_s5_A	glacierkeep	5	A	US	128	8	128	82	61	93	54	54	72	28	0	486	0	486	18	0	18	9.0	0.2432
glacierkeep_s5_B	glacierkeep	5	B	OPP	1000	8	1000	0	0	28	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s6_A	glacierkeep	6	A	US	127	8	127	80	56	96	42	42	71	38	0	252	0	252	252	0	252	6.0	2.9647
glacierkeep_s6_B	glacierkeep	6	B	US	457	8	457	254	108	326	3	3	349	251	0	18	0	18	486	0	486	6.0	1.0705
midgard_s4_A	midgard	4	A	US	1000	8	1000	0	883	142	34	0	-1	0	34	0	0		312	312	0		0.0
midgard_s4_B	midgard	4	B	OPP	491	8	491	0	0	459	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s5_A	midgard	5	A	OPP	243	8	243	0	0	122	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s5_B	midgard	5	B	OPP	1000	8	1000	0	0	428	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s6_A	midgard	6	A	OPP	649	8	649	0	217	488	104	0	-1	0	104	0	0		432	0	432		0.6656
midgard_s6_B	midgard	6	B	OPP	481	8	481	0	430	404	366	0	-1	0	366	0	0		234	0	234		0.4865
nordkap_s4_A	nordkap	4	A	US	133	8	133	110	92	17	5	5	48	105	0	0	0	0	504	0	504	0.0	3.9375
nordkap_s4_B	nordkap	4	B	OPP	279	8	279	0	84	229	54	0	-1	0	54	0	0		46	46	0		0.0
nordkap_s5_A	nordkap	5	A	OPP	720	8	720	102	408	542	261	38	64	64	223	36	0	36	108	144	-36	0.9474	-0.0528
nordkap_s5_B	nordkap	5	B	US	532	8	532	451	525	188	188	115	81	336	73	504	0	504	0	0	0	4.3826	0.0
nordkap_s6_A	nordkap	6	A	US	197	8	197	170	149	42	6	6	48	164	0	18	0	18	486	0	486	3.0	2.5445
nordkap_s6_B	nordkap	6	B	OPP	445	8	445	46	436	107	107	36	64	10	71	0	0	0	1194	864	330	0.0	0.8068
yulerune_s4_A	yulerune	4	A	OPP	641	8	641	0	0	235	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s4_B	yulerune	4	B	OPP	748	8	748	0	175	559	19	0	-1	0	19	0	0		648	648	0		0.0
yulerune_s5_A	yulerune	5	A	OPP	318	8	318	0	0	257	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s5_B	yulerune	5	B	OPP	222	8	222	0	0	58	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s6_A	yulerune	6	A	US	209	8	209	0	56	180	56	0	-1	0	56	0	0		504	0	504		2.4115
yulerune_s6_B	yulerune	6	B	OPP	213	8	213	0	189	51	36	0	-1	0	36	0	0		0	0	0		0.0
atoll_s7_A	atoll	7	A	US	639	8	639	216	567	154	101	3	72	213	98	36	0	36	1276	804	472	12.0	0.7421
atoll_s7_B	atoll	7	B	US	312	8	312	46	56	303	56	46	266	0	10	414	0	414	90	0	90	9.0	0.3383
atoll_s8_A	atoll	8	A	US	1000	8	1000	0	22	986	20	0	-1	0	20	0	0		272	272	0		0.0
atoll_s8_B	atoll	8	B	US	398	8	398	0	338	92	41	0	-1	0	41	0	0		1416	916	500		1.2563
atoll_s9_A	atoll	9	A	OPP	992	8	992	0	8	983	8	0	-1	0	8	0	0		122	8	114		0.1149
atoll_s9_B	atoll	9	B	OPP	201	8	201	0	0	189	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s7_A	drakkarfjord	7	A	US	88	8	88	57	56	74	56	56	32	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s7_B	drakkarfjord	7	B	US	287	8	287	60	247	230	204	44	40	16	160	396	0	396	848	738	110	9.0	0.4527
drakkarfjord_s8_A	drakkarfjord	8	A	US	149	8	149	32	84	135	84	19	65	13	65	162	0	162	466	124	342	8.5263	2.6308
drakkarfjord_s8_B	drakkarfjord	8	B	US	317	8	317	0	92	302	92	0	-1	0	92	0	0		664	160	504		1.5899
drakkarfjord_s9_A	drakkarfjord	9	A	US	139	8	139	54	76	125	76	29	63	25	47	252	0	252	340	88	252	8.6897	2.2909
drakkarfjord_s9_B	drakkarfjord	9	B	US	284	8	284	60	244	227	201	44	40	16	157	396	0	396	838	734	104	9.0	0.4333
glacierkeep_s7_A	glacierkeep	7	A	US	124	8	124	82	57	52	49	49	67	33	0	432	0	432	72	0	72	8.8163	0.96
glacierkeep_s7_B	glacierkeep	7	B	OPP	769	8	769	0	0	638	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s8_A	glacierkeep	8	A	US	144	8	144	112	56	69	56	56	88	56	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s8_B	glacierkeep	8	B	US	312	8	312	253	56	259	56	53	256	200	3	486	0	486	18	0	18	9.1698	0.0695
glacierkeep_s9_A	glacierkeep	9	A	US	361	8	361	204	89	104	40	24	272	180	16	216	0	216	288	0	288	9.0	0.8546
glacierkeep_s9_B	glacierkeep	9	B	US	624	8	624	152	226	364	56	0	-1	152	56	0	0		1102	598	504		0.8077
midgard_s7_A	midgard	7	A	OPP	453	8	453	0	0	221	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s7_B	midgard	7	B	OPP	777	8	777	0	0	450	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s8_A	midgard	8	A	US	1000	8	1000	0	0	111	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s8_B	midgard	8	B	OPP	373	8	373	0	0	263	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s9_A	midgard	9	A	OPP	229	8	229	0	183	164	127	0	-1	0	127	0	0		138	138	0		0.0
midgard_s9_B	midgard	9	B	OPP	333	8	333	0	0	171	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s7_A	nordkap	7	A	OPP	1000	8	1000	0	832	146	1	0	-1	0	1	0	0		2776	2532	244		0.244
nordkap_s7_B	nordkap	7	B	US	161	8	161	0	154	59	59	0	-1	0	59	0	0		504	0	504		3.1304
nordkap_s8_A	nordkap	8	A	US	171	8	171	0	67	112	19	0	-1	0	19	0	0		504	0	504		2.9474
nordkap_s8_B	nordkap	8	B	US	349	8	349	55	341	70	70	5	120	50	65	0	0	0	504	0	504	0.0	1.4651
nordkap_s9_A	nordkap	9	A	US	280	8	280	197	56	246	56	46	224	151	10	450	0	450	54	0	54	9.7826	0.2308
nordkap_s9_B	nordkap	9	B	OPP	165	8	165	144	156	15	15	3	21	141	12	0	0	0	0	0	0	0.0	0.0
yulerune_s7_A	yulerune	7	A	OPP	160	8	160	0	0	134	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s7_B	yulerune	7	B	US	206	8	206	0	82	195	82	0	-1	0	82	0	0		618	116	502		2.4369
yulerune_s8_A	yulerune	8	A	US	135	8	135	0	107	124	107	0	-1	0	107	0	0		504	0	504		3.7333
yulerune_s8_B	yulerune	8	B	OPP	377	8	377	0	0	141	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s9_A	yulerune	9	A	OPP	1000	8	1000	0	0	57	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s9_B	yulerune	9	B	OPP	248	8	248	0	0	178	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s10_A	atoll	10	A	OPP	325	8	325	0	0	307	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s10_B	atoll	10	B	US	312	8	312	46	56	303	56	46	266	0	10	414	0	414	90	0	90	9.0	0.3383
atoll_s11_A	atoll	11	A	US	529	8	529	0	399	261	142	0	-1	0	142	0	0		2614	2112	502		0.949
atoll_s11_B	atoll	11	B	US	438	8	438	0	308	429	308	0	-1	0	308	0	0		1636	1136	500		1.1416
atoll_s12_A	atoll	12	A	US	269	8	269	0	65	262	65	0	-1	0	65	0	0		566	62	504		1.8736
atoll_s12_B	atoll	12	B	US	144	8	144	89	56	135	56	56	88	33	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s10_A	drakkarfjord	10	A	US	88	8	88	57	56	74	56	56	32	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s10_B	drakkarfjord	10	B	US	153	8	153	85	68	139	68	32	86	53	36	270	0	270	290	52	238	8.4375	1.9669
drakkarfjord_s11_A	drakkarfjord	11	A	US	224	8	224	34	188	210	188	28	36	6	160	252	0	252	840	592	248	9.0	1.2653
drakkarfjord_s11_B	drakkarfjord	11	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
drakkarfjord_s12_A	drakkarfjord	12	A	US	91	8	91	62	56	77	56	56	35	6	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s12_B	drakkarfjord	12	B	OPP	521	8	521	0	461	56	10	0	-1	0	10	0	0		1702	1344	358		0.6871
glacierkeep_s10_A	glacierkeep	10	A	US	144	8	144	112	56	69	56	56	88	56	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s10_B	glacierkeep	10	B	US	624	8	624	152	226	364	56	0	-1	152	56	0	0		1102	598	504		0.8077
glacierkeep_s11_A	glacierkeep	11	A	US	172	8	172	129	68	52	12	12	124	117	0	0	0	0	504	0	504	0.0	3.15
glacierkeep_s11_B	glacierkeep	11	B	US	1000	8	1000	89	11	892	11	0	-1	89	11	0	0		82	12	70		0.07
glacierkeep_s12_A	glacierkeep	12	A	US	185	8	185	142	117	40	0	0	-1	142	0	0	0		504	0	504		2.7243
glacierkeep_s12_B	glacierkeep	12	B	OPP	954	8	954	0	0	902	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s10_A	midgard	10	A	OPP	429	8	429	0	370	347	296	0	-1	0	296	0	0		0	0	0		0.0
midgard_s10_B	midgard	10	B	US	151	8	151	0	56	138	56	0	-1	0	56	0	0		504	0	504		3.3377
midgard_s11_A	midgard	11	A	OPP	161	8	161	0	69	70	27	0	-1	0	27	0	0		228	228	0		0.0
midgard_s11_B	midgard	11	B	OPP	132	8	132	0	87	89	58	0	-1	0	58	0	0		370	370	0		0.0
midgard_s12_A	midgard	12	A	OPP	260	8	260	0	79	207	36	0	-1	0	36	0	0		366	366	0		0.0
midgard_s12_B	midgard	12	B	US	350	8	350	0	304	343	304	0	-1	0	304	0	0		504	0	504		1.44
nordkap_s10_A	nordkap	10	A	US	507	8	507	137	439	159	124	6	257	131	118	54	0	54	1182	734	448	9.0	0.8942
nordkap_s10_B	nordkap	10	B	US	171	8	171	119	91	68	18	18	104	101	0	162	0	162	342	0	342	9.0	2.2353
nordkap_s11_A	nordkap	11	A	US	229	8	229	10	54	174	54	0	-1	10	54	0	0		522	16	506		2.2096
nordkap_s11_B	nordkap	11	B	OPP	276	8	276	0	8	85	7	0	-1	0	7	0	0		0	0	0		0.0
nordkap_s12_A	nordkap	12	A	US	577	8	577	265	469	159	62	10	108	255	52	72	0	72	882	450	432	7.2	0.7619
nordkap_s12_B	nordkap	12	B	US	191	8	191	118	184	101	101	36	73	82	65	162	0	162	342	0	342	4.5	2.2065
yulerune_s10_A	yulerune	10	A	OPP	249	8	249	0	0	198	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s10_B	yulerune	10	B	OPP	845	8	845	0	0	467	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s11_A	yulerune	11	A	OPP	288	8	288	0	0	157	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s11_B	yulerune	11	B	OPP	140	8	140	0	0	121	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s12_A	yulerune	12	A	US	384	8	384	0	126	219	22	0	-1	0	22	0	0		504	0	504		1.3125
yulerune_s12_B	yulerune	12	B	OPP	691	8	691	0	0	247	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s13_A	atoll	13	A	OPP	1000	8	1000	0	7	972	7	0	-1	0	7	0	0		54	0	54		0.054
atoll_s13_B	atoll	13	B	OPP	694	8	694	0	304	670	298	0	-1	0	298	0	0		1408	1118	290		0.4179
atoll_s14_A	atoll	14	A	US	632	8	632	0	348	621	347	0	-1	0	347	0	0		1816	1316	500		0.7911
atoll_s14_B	atoll	14	B	OPP	362	8	362	0	0	250	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s15_A	atoll	15	A	US	220	8	220	0	96	213	96	0	-1	0	96	0	0		684	180	504		2.2909
atoll_s15_B	atoll	15	B	OPP	634	8	634	0	0	397	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s13_A	drakkarfjord	13	A	US	153	8	153	54	80	139	80	21	75	33	59	180	0	180	428	108	320	8.5714	2.4242
drakkarfjord_s13_B	drakkarfjord	13	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s14_A	drakkarfjord	14	A	US	106	8	106	55	64	92	64	42	42	13	22	378	0	378	158	36	122	9.0	1.9062
drakkarfjord_s14_B	drakkarfjord	14	B	US	98	8	98	52	56	84	56	51	42	1	5	468	0	468	36	0	36	9.1765	0.766
drakkarfjord_s15_A	drakkarfjord	15	A	US	101	8	101	57	56	87	56	56	45	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s15_B	drakkarfjord	15	B	US	544	8	544	40	504	227	201	25	40	15	176	216	0	216	1804	1520	284	8.64	0.5472
glacierkeep_s13_A	glacierkeep	13	A	US	115	8	115	72	56	99	55	55	59	17	0	486	0	486	18	0	18	8.8364	0.3
glacierkeep_s13_B	glacierkeep	13	B	US	1000	8	1000	60	932	165	154	24	68	36	130	216	0	216	1050	1266	-216	9.0	-0.2213
glacierkeep_s14_A	glacierkeep	14	A	OPP	777	8	777	728	45	123	0	0	-1	728	0	0	0		144	0	144		0.1853
glacierkeep_s14_B	glacierkeep	14	B	US	317	8	317	118	246	103	79	0	-1	118	79	0	0		990	486	504		1.5899
glacierkeep_s15_A	glacierkeep	15	A	US	143	8	143	0	66	101	49	0	-1	0	49	0	0		504	0	504		3.5245
glacierkeep_s15_B	glacierkeep	15	B	US	217	8	217	96	109	93	3	3	108	93	0	18	0	18	486	0	486	6.0	2.271
midgard_s13_A	midgard	13	A	OPP	221	8	221	0	171	162	124	0	-1	0	124	0	0		0	0	0		0.0
midgard_s13_B	midgard	13	B	US	266	8	266	0	207	256	207	0	-1	0	207	0	0		504	0	504		1.8947
midgard_s14_A	midgard	14	A	OPP	409	8	409	0	357	196	151	0	-1	0	151	0	0		450	0	450		1.1002
midgard_s14_B	midgard	14	B	OPP	297	8	297	0	45	204	16	0	-1	0	16	0	0		288	0	288		0.9697
midgard_s15_A	midgard	15	A	US	172	8	172	0	56	159	56	0	-1	0	56	0	0		504	0	504		2.9302
midgard_s15_B	midgard	15	B	US	207	8	207	0	56	184	56	0	-1	0	56	0	0		504	0	504		2.4348
nordkap_s13_A	nordkap	13	A	US	441	8	441	320	225	99	0	0	-1	320	0	0	0		504	0	504		1.1429
nordkap_s13_B	nordkap	13	B	US	161	8	161	0	154	59	59	0	-1	0	59	0	0		504	0	504		3.1304
nordkap_s14_A	nordkap	14	A	US	1000	8	1000	951	30	57	3	3	64	948	0	18	0	18	126	0	126	6.0	0.1264
nordkap_s14_B	nordkap	14	B	OPP	210	8	210	0	4	183	4	0	-1	0	4	0	0		0	0	0		0.0
nordkap_s15_A	nordkap	15	A	US	732	8	732	35	664	545	504	0	-1	35	504	0	0		2688	2178	510		0.6967
nordkap_s15_B	nordkap	15	B	US	117	8	117	80	85	66	41	33	41	47	8	288	0	288	216	0	216	8.7273	2.5714
yulerune_s13_A	yulerune	13	A	OPP	186	8	186	0	0	117	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s13_B	yulerune	13	B	US	193	8	193	0	97	99	19	0	-1	0	19	0	0		504	0	504		2.6114
yulerune_s14_A	yulerune	14	A	US	301	8	301	0	38	291	38	0	-1	0	38	0	0		504	0	504		1.6744
yulerune_s14_B	yulerune	14	B	OPP	1000	8	1000	0	125	812	22	0	-1	0	22	0	0		502	502	0		0.0
yulerune_s15_A	yulerune	15	A	OPP	541	8	541	0	0	262	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s15_B	yulerune	15	B	US	439	8	439	0	43	410	43	0	-1	0	43	0	0		510	8	502		1.1435
atoll_s16_A	atoll	16	A	US	119	8	119	0	58	85	31	0	-1	0	31	0	0		514	8	506		4.2521
atoll_s16_B	atoll	16	B	US	128	8	128	0	56	119	56	0	-1	0	56	0	0		504	0	504		3.9375
atoll_s17_A	atoll	17	A	OPP	726	8	726	0	0	715	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s17_B	atoll	17	B	US	146	8	146	0	56	134	56	0	-1	0	56	0	0		504	0	504		3.4521
atoll_s18_A	atoll	18	A	US	250	8	250	143	56	243	56	56	194	87	0	504	0	504	0	0	0	9.0	0.0
atoll_s18_B	atoll	18	B	OPP	327	8	327	0	0	149	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s16_A	drakkarfjord	16	A	US	211	8	211	56	126	108	64	3	113	53	61	0	0	0	684	176	508	0.0	2.4423
drakkarfjord_s16_B	drakkarfjord	16	B	US	121	8	121	62	56	107	56	48	65	14	8	414	0	414	90	0	90	8.625	1.2329
drakkarfjord_s17_A	drakkarfjord	17	A	OPP	338	8	338	0	277	52	5	0	-1	0	5	0	0		162	162	0		0.0
drakkarfjord_s17_B	drakkarfjord	17	B	US	614	8	614	19	541	405	346	7	73	12	339	54	0	54	2108	1648	460	7.7143	0.7578
drakkarfjord_s18_A	drakkarfjord	18	A	US	90	8	90	57	56	76	56	56	34	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s18_B	drakkarfjord	18	B	US	96	8	96	66	56	82	56	55	40	11	1	504	0	504	0	0	0	9.1636	0.0
glacierkeep_s16_A	glacierkeep	16	A	OPP	753	8	753	675	22	56	0	0	-1	675	0	0	0		0	0	0		0.0
glacierkeep_s16_B	glacierkeep	16	B	OPP	1000	8	1000	924	0	5	0	0	-1	924	0	0	0		0	0	0		0.0
glacierkeep_s17_A	glacierkeep	17	A	US	123	8	123	78	56	108	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s17_B	glacierkeep	17	B	US	1000	8	1000	87	924	36	9	7	76	80	2	54	0	54	126	180	-54	7.7143	-0.0544
glacierkeep_s18_A	glacierkeep	18	A	US	165	8	165	102	86	45	8	8	79	94	0	0	0	0	504	0	504	0.0	3.2102
glacierkeep_s18_B	glacierkeep	18	B	OPP	1000	8	1000	923	872	10	0	0	-1	923	0	0	0		0	0	0		0.0
midgard_s16_A	midgard	16	A	US	269	8	269	0	219	176	138	0	-1	0	138	0	0		504	0	504		1.8736
midgard_s16_B	midgard	16	B	OPP	349	8	349	0	37	268	16	0	-1	0	16	0	0		252	0	252		0.7221
midgard_s17_A	midgard	17	A	OPP	225	8	225	0	176	151	117	0	-1	0	117	0	0		0	0	0		0.0
midgard_s17_B	midgard	17	B	OPP	364	8	364	0	0	243	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s18_A	midgard	18	A	US	273	8	273	0	93	172	16	0	-1	0	16	0	0		504	0	504		1.8462
midgard_s18_B	midgard	18	B	OPP	486	8	486	0	0	177	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s16_A	nordkap	16	A	US	102	8	102	65	56	91	56	56	46	9	0	504	0	504	0	0	0	9.0	0.0
nordkap_s16_B	nordkap	16	B	US	469	8	469	232	421	53	12	10	52	222	2	72	0	72	1000	568	432	7.2	0.9412
nordkap_s17_A	nordkap	17	A	US	336	8	336	276	56	293	56	56	280	220	0	504	0	504	0	0	0	9.0	0.0
nordkap_s17_B	nordkap	17	B	OPP	218	8	218	0	110	200	99	0	-1	0	99	0	0		164	164	0		0.0
nordkap_s18_A	nordkap	18	A	US	217	8	217	159	109	101	3	3	108	156	0	18	0	18	486	0	486	6.0	2.271
nordkap_s18_B	nordkap	18	B	US	165	8	165	121	158	57	57	21	44	100	36	36	0	36	468	0	468	1.7143	3.25
yulerune_s16_A	yulerune	16	A	OPP	291	8	291	0	0	189	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s16_B	yulerune	16	B	OPP	252	8	252	0	0	195	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s17_A	yulerune	17	A	US	217	8	217	0	93	125	16	0	-1	0	16	0	0		504	0	504		2.3226
yulerune_s17_B	yulerune	17	B	OPP	212	8	212	0	84	135	20	0	-1	0	20	0	0		468	0	468		2.2075
yulerune_s18_A	yulerune	18	A	OPP	1000	8	1000	0	129	128	114	0	-1	0	114	0	0		0	0	0		0.0
yulerune_s18_B	yulerune	18	B	OPP	220	8	220	0	0	77	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s19_A	atoll	19	A	OPP	290	8	290	0	0	262	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s19_B	atoll	19	B	US	454	8	454	0	261	416	261	0	-1	0	261	0	0		1614	1112	502		1.1057
atoll_s20_A	atoll	20	A	US	266	8	266	0	91	259	91	0	-1	0	91	0	0		504	0	504		1.8947
