tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
atoll_s20_B	atoll	20	B	OPP	535	8	535	0	0	60	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s21_A	atoll	21	A	OPP	449	8	449	0	0	441	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s21_B	atoll	21	B	US	1000	8	1000	0	535	852	403	0	-1	0	403	0	0		2450	2046	404		0.404
drakkarfjord_s19_A	drakkarfjord	19	A	OPP	473	8	473	0	55	326	32	0	-1	0	32	0	0		248	248	0		0.0
drakkarfjord_s19_B	drakkarfjord	19	B	US	383	8	383	27	343	174	148	16	40	11	132	144	0	144	1354	998	356	9.0	0.97
drakkarfjord_s20_A	drakkarfjord	20	A	US	117	8	117	51	80	103	80	43	37	8	37	378	0	378	230	108	122	8.7907	1.6486
drakkarfjord_s20_B	drakkarfjord	20	B	US	461	8	461	18	385	113	51	18	86	0	33	162	0	162	906	564	342	9.0	0.772
drakkarfjord_s21_A	drakkarfjord	21	A	US	224	8	224	34	188	210	188	28	36	6	160	252	0	252	840	592	248	9.0	1.2653
drakkarfjord_s21_B	drakkarfjord	21	B	US	116	8	116	39	76	102	76	28	40	11	48	252	0	252	340	88	252	9.0	2.8636
glacierkeep_s19_A	glacierkeep	19	A	OPP	581	8	581	22	0	376	0	0	-1	22	0	0	0		0	0	0		0.0
glacierkeep_s19_B	glacierkeep	19	B	US	225	8	225	92	112	96	1	1	113	91	0	0	0	0	504	0	504	0.0	2.25
glacierkeep_s20_A	glacierkeep	20	A	OPP	323	8	323	22	0	191	0	0	-1	22	0	0	0		0	0	0		0.0
glacierkeep_s20_B	glacierkeep	20	B	US	900	8	900	206	56	848	56	56	844	150	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s21_A	glacierkeep	21	A	US	119	8	119	76	56	76	56	56	63	20	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s21_B	glacierkeep	21	B	OPP	1000	8	1000	89	188	735	3	3	96	86	0	18	0	18	678	696	-18	6.0	-0.0181
midgard_s19_A	midgard	19	A	US	314	8	314	0	221	285	219	0	-1	0	219	0	0		504	0	504		1.6051
midgard_s19_B	midgard	19	B	OPP	417	8	417	0	0	297	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s20_A	midgard	20	A	US	1000	8	1000	0	0	153	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s20_B	midgard	20	B	US	192	8	192	0	108	185	108	0	-1	0	108	0	0		504	0	504		2.625
midgard_s21_A	midgard	21	A	OPP	221	8	221	0	169	145	100	0	-1	0	100	0	0		0	0	0		0.0
midgard_s21_B	midgard	21	B	US	161	8	161	0	100	148	100	0	-1	0	100	0	0		504	0	504		3.1304
nordkap_s19_A	nordkap	19	A	US	841	8	841	727	86	422	86	11	586	716	75	90	0	90	550	140	410	8.1818	0.494
nordkap_s19_B	nordkap	19	B	OPP	210	8	210	0	31	31	19	0	-1	0	19	0	0		0	0	0		0.0
nordkap_s20_A	nordkap	20	A	US	117	8	117	89	69	51	20	20	48	69	0	108	0	108	396	0	396	5.4	4.0825
nordkap_s20_B	nordkap	20	B	US	509	8	509	451	281	136	7	4	232	447	3	18	0	18	486	0	486	4.5	0.9624
nordkap_s21_A	nordkap	21	A	US	676	8	676	135	500	285	177	5	177	130	172	54	0	54	1416	964	452	10.8	0.6736
nordkap_s21_B	nordkap	21	B	US	336	8	336	176	80	322	74	74	60	102	0	648	0	648	108	252	-144	8.7568	-0.5496
yulerune_s19_A	yulerune	19	A	US	337	8	337	0	93	208	16	0	-1	0	16	0	0		504	0	504		1.4955
yulerune_s19_B	yulerune	19	B	US	154	8	154	0	35	140	35	0	-1	0	35	0	0		504	0	504		3.2727
yulerune_s20_A	yulerune	20	A	OPP	201	8	201	0	177	103	89	0	-1	0	89	0	0		0	0	0		0.0
yulerune_s20_B	yulerune	20	B	OPP	1000	8	1000	0	0	173	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s21_A	yulerune	21	A	US	773	8	773	0	153	228	12	0	-1	0	12	0	0		504	0	504		0.652
yulerune_s21_B	yulerune	21	B	OPP	529	8	529	0	0	136	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s22_A	atoll	22	A	OPP	831	8	831	0	30	817	27	0	-1	0	27	0	0		486	0	486		0.5848
atoll_s22_B	atoll	22	B	US	232	8	232	0	98	222	98	0	-1	0	98	0	0		694	188	506		2.181
atoll_s23_A	atoll	23	A	OPP	459	8	459	0	0	440	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s23_B	atoll	23	B	US	127	8	127	0	61	102	49	0	-1	0	49	0	0		504	0	504		3.9685
atoll_s24_A	atoll	24	A	US	364	8	364	15	152	349	152	4	212	11	148	36	0	36	896	428	468	9.0	1.3
atoll_s24_B	atoll	24	B	US	385	8	385	329	192	130	3	3	193	326	0	18	0	18	486	0	486	6.0	1.2723
drakkarfjord_s22_A	drakkarfjord	22	A	US	99	8	99	55	62	85	62	47	37	8	15	414	0	414	116	24	92	8.8085	1.7692
drakkarfjord_s22_B	drakkarfjord	22	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s23_A	drakkarfjord	23	A	US	1000	8	1000	36	908	86	19	0	-1	36	19	0	0		446	446	0		0.0
drakkarfjord_s23_B	drakkarfjord	23	B	US	120	8	120	73	56	106	56	56	64	17	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s24_A	drakkarfjord	24	A	US	90	8	90	57	56	75	55	55	34	2	0	486	0	486	18	0	18	8.8364	0.5143
drakkarfjord_s24_B	drakkarfjord	24	B	US	120	8	120	73	56	106	56	56	64	17	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s22_A	glacierkeep	22	A	US	150	8	150	103	82	68	23	23	80	80	0	162	0	162	342	0	342	7.0435	2.6929
glacierkeep_s22_B	glacierkeep	22	B	US	340	8	340	0	280	285	272	0	-1	0	272	0	0		1568	1068	500		1.4706
glacierkeep_s23_A	glacierkeep	23	A	US	108	8	108	65	56	65	56	56	52	9	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s23_B	glacierkeep	23	B	US	1000	8	1000	48	63	917	3	3	83	45	0	18	0	18	288	306	-18	6.0	-0.0181
glacierkeep_s24_A	glacierkeep	24	A	US	123	8	123	78	56	108	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s24_B	glacierkeep	24	B	US	445	8	445	326	109	311	3	3	336	323	0	18	0	18	486	0	486	6.0	1.0995
midgard_s22_A	midgard	22	A	OPP	202	8	202	0	0	105	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s22_B	midgard	22	B	OPP	156	8	156	0	0	80	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s23_A	midgard	23	A	OPP	529	8	529	0	479	404	366	0	-1	0	366	0	0		216	0	216		0.4083
midgard_s23_B	midgard	23	B	OPP	183	8	183	0	0	98	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s24_A	midgard	24	A	US	218	8	218	0	168	196	167	0	-1	0	167	0	0		504	0	504		2.3119
midgard_s24_B	midgard	24	B	OPP	132	8	132	0	80	78	39	0	-1	0	39	0	0		298	298	0		0.0
nordkap_s22_A	nordkap	22	A	US	124	8	124	96	76	38	11	11	48	85	0	18	0	18	486	0	486	1.6364	4.3009
nordkap_s22_B	nordkap	22	B	US	185	8	185	136	178	59	59	18	49	118	41	18	0	18	486	0	486	1.0	2.9102
nordkap_s23_A	nordkap	23	A	US	117	8	117	89	69	51	20	20	48	69	0	108	0	108	396	0	396	5.4	4.0825
nordkap_s23_B	nordkap	23	B	OPP	309	8	309	268	302	201	201	168	41	100	33	18	0	18	450	0	450	0.1071	3.1915
nordkap_s24_A	nordkap	24	A	US	457	8	457	342	89	405	71	12	36	330	59	90	0	90	414	0	414	7.5	0.9303
nordkap_s24_B	nordkap	24	B	OPP	161	8	161	2	4	101	4	0	-1	2	4	0	0		0	0	0		0.0
yulerune_s22_A	yulerune	22	A	OPP	257	8	257	0	0	231	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s22_B	yulerune	22	B	OPP	1000	8	1000	0	113	848	17	0	-1	0	17	0	0		288	0	288		0.288
yulerune_s23_A	yulerune	23	A	OPP	300	8	300	0	0	81	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s23_B	yulerune	23	B	US	253	8	253	0	93	167	16	0	-1	0	16	0	0		504	0	504		1.9921
yulerune_s24_A	yulerune	24	A	US	533	8	533	0	138	434	51	0	-1	0	51	0	0		656	156	500		0.9381
yulerune_s24_B	yulerune	24	B	OPP	224	8	224	0	0	171	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s25_A	atoll	25	A	US	208	8	208	156	56	199	56	56	152	100	0	504	0	504	0	0	0	9.0	0.0
atoll_s25_B	atoll	25	B	OPP	369	8	369	0	0	59	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s26_A	atoll	26	A	US	284	8	284	0	116	270	116	0	-1	0	116	0	0		674	172	502		1.7676
atoll_s26_B	atoll	26	B	OPP	311	8	311	0	0	301	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s27_A	atoll	27	A	US	298	8	298	0	56	290	56	0	-1	0	56	0	0		504	0	504		1.6913
atoll_s27_B	atoll	27	B	OPP	420	8	420	0	140	278	15	0	-1	0	15	0	0		378	292	86		0.2048
drakkarfjord_s25_A	drakkarfjord	25	A	US	101	8	101	52	56	86	55	50	45	2	5	432	0	432	72	0	72	8.64	1.4118
drakkarfjord_s25_B	drakkarfjord	25	B	OPP	521	8	521	0	461	55	9	0	-1	0	9	0	0		1688	1348	340		0.6526
drakkarfjord_s26_A	drakkarfjord	26	A	US	112	8	112	10	76	98	76	4	36	6	72	36	0	36	560	88	472	9.0	4.3704
drakkarfjord_s26_B	drakkarfjord	26	B	US	116	8	116	39	76	102	76	28	40	11	48	252	0	252	340	88	252	9.0	2.8636
drakkarfjord_s27_A	drakkarfjord	27	A	US	186	8	186	34	64	171	64	34	127	0	30	324	0	324	216	32	184	9.5294	1.2105
drakkarfjord_s27_B	drakkarfjord	27	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s25_A	glacierkeep	25	A	OPP	476	8	476	0	0	78	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s25_B	glacierkeep	25	B	US	197	8	197	151	89	92	27	26	108	125	1	162	0	162	342	0	342	6.2308	2.0
glacierkeep_s26_A	glacierkeep	26	A	US	127	8	127	80	56	96	42	42	71	38	0	252	0	252	252	0	252	6.0	2.9647
glacierkeep_s26_B	glacierkeep	26	B	US	217	8	217	179	149	35	4	4	68	175	0	18	0	18	486	0	486	4.5	2.2817
glacierkeep_s27_A	glacierkeep	27	A	OPP	780	8	780	40	105	644	52	0	-1	40	52	0	0		702	288	414		0.5308
glacierkeep_s27_B	glacierkeep	27	B	US	143	8	143	10	59	91	51	5	87	5	46	54	0	54	450	0	450	10.8	3.2609
midgard_s25_A	midgard	25	A	OPP	197	8	197	0	0	77	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s25_B	midgard	25	B	OPP	457	8	457	0	405	161	122	0	-1	0	122	0	0		1540	1440	100		0.2188
midgard_s26_A	midgard	26	A	OPP	161	8	161	0	112	94	53	0	-1	0	53	0	0		0	0	0		0.0
midgard_s26_B	midgard	26	B	US	192	8	192	0	108	185	108	0	-1	0	108	0	0		504	0	504		2.625
midgard_s27_A	midgard	27	A	US	201	8	201	0	81	126	28	0	-1	0	28	0	0		504	0	504		2.5075
midgard_s27_B	midgard	27	B	US	201	8	201	0	63	184	61	0	-1	0	61	0	0		504	0	504		2.5075
nordkap_s25_A	nordkap	25	A	US	277	8	277	27	270	143	143	0	-1	27	143	0	0		504	0	504		1.8195
nordkap_s25_B	nordkap	25	B	US	161	8	161	0	154	59	59	0	-1	0	59	0	0		504	0	504		3.1304
nordkap_s26_A	nordkap	26	A	US	477	8	477	207	371	116	39	24	64	183	15	198	0	198	968	662	306	8.25	0.6755
nordkap_s26_B	nordkap	26	B	US	269	8	269	180	181	131	52	3	160	177	49	18	0	18	486	0	486	6.0	1.8271
nordkap_s27_A	nordkap	27	A	US	277	8	277	27	270	143	143	0	-1	27	143	0	0		504	0	504		1.8195
nordkap_s27_B	nordkap	27	B	US	373	8	373	308	366	365	365	308	64	0	57	504	0	504	0	0	0	1.6364	0.0
yulerune_s25_A	yulerune	25	A	OPP	1000	8	1000	0	0	346	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s25_B	yulerune	25	B	US	374	8	374	0	93	336	82	0	-1	0	82	0	0		664	164	500		1.3369
yulerune_s26_A	yulerune	26	A	US	347	8	347	0	63	301	28	0	-1	0	28	0	0		504	0	504		1.4524
yulerune_s26_B	yulerune	26	B	OPP	232	8	232	0	0	75	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s27_A	yulerune	27	A	OPP	477	8	477	0	11	466	11	0	-1	0	11	0	0		0	0	0		0.0
yulerune_s27_B	yulerune	27	B	OPP	176	8	176	0	8	149	8	0	-1	0	8	0	0		72	0	72		0.4091
atoll_s28_A	atoll	28	A	OPP	204	8	204	0	104	197	104	0	-1	0	104	0	0		496	342	154		0.7549
atoll_s28_B	atoll	28	B	US	150	8	150	0	88	136	83	0	-1	0	83	0	0		648	140	508		3.3867
atoll_s29_A	atoll	29	A	OPP	400	8	400	0	0	384	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s29_B	atoll	29	B	OPP	340	8	340	0	0	52	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s30_A	atoll	30	A	US	161	8	161	0	69	100	23	0	-1	0	23	0	0		504	0	504		3.1304
atoll_s30_B	atoll	30	B	US	420	8	420	0	292	410	292	0	-1	0	292	0	0		1564	1064	500		1.1905
drakkarfjord_s28_A	drakkarfjord	28	A	OPP	286	8	286	0	0	259	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s28_B	drakkarfjord	28	B	US	96	8	96	66	56	82	56	55	40	11	1	504	0	504	0	0	0	9.1636	0.0
drakkarfjord_s29_A	drakkarfjord	29	A	US	112	8	112	10	76	98	76	4	36	6	72	36	0	36	560	88	472	9.0	4.3704
drakkarfjord_s29_B	drakkarfjord	29	B	US	116	8	116	39	76	102	76	28	40	11	48	252	0	252	340	88	252	9.0	2.8636
drakkarfjord_s30_A	drakkarfjord	30	A	US	92	8	92	56	56	77	55	55	36	1	0	486	0	486	18	0	18	8.8364	0.4865
drakkarfjord_s30_B	drakkarfjord	30	B	US	600	8	600	86	560	254	228	21	40	65	207	180	0	180	2212	1892	320	8.5714	0.5527
glacierkeep_s28_A	glacierkeep	28	A	US	165	8	165	133	85	85	21	21	80	112	0	162	0	162	342	0	342	7.7143	2.375
glacierkeep_s28_B	glacierkeep	28	B	OPP	838	8	838	167	574	302	94	23	128	144	71	198	0	198	1352	1550	-198	8.6087	-0.2429
glacierkeep_s29_A	glacierkeep	29	A	US	143	8	143	100	55	100	55	55	63	45	0	486	0	486	18	0	18	8.8364	0.2045
glacierkeep_s29_B	glacierkeep	29	B	US	217	8	217	179	149	35	4	4	68	175	0	18	0	18	486	0	486	4.5	2.2817
glacierkeep_s30_A	glacierkeep	30	A	US	195	8	195	94	84	110	39	13	60	81	26	0	0	0	676	176	500	0.0	2.7473
glacierkeep_s30_B	glacierkeep	30	B	OPP	1000	8	1000	55	944	211	203	24	56	31	179	216	0	216	1730	1946	-216	9.0	-0.2213
midgard_s28_A	midgard	28	A	US	341	8	341	0	53	332	53	0	-1	0	53	0	0		522	18	504		1.478
midgard_s28_B	midgard	28	B	US	495	8	495	0	75	351	9	0	-1	0	9	0	0		514	8	506		1.0222
midgard_s29_A	midgard	29	A	OPP	646	8	646	0	77	410	14	0	-1	0	14	0	0		172	172	0		0.0
midgard_s29_B	midgard	29	B	US	198	8	198	70	152	179	145	70	128	0	75	504	0	504	0	0	0	7.2	0.0
midgard_s30_A	midgard	30	A	US	228	8	228	0	88	209	88	0	-1	0	88	0	0		504	0	504		2.2105
midgard_s30_B	midgard	30	B	US	161	8	161	0	100	148	100	0	-1	0	100	0	0		504	0	504		3.1304
nordkap_s28_A	nordkap	28	A	US	141	8	141	18	86	128	86	17	55	1	69	144	0	144	494	132	362	8.4706	2.9194
nordkap_s28_B	nordkap	28	B	US	117	8	117	79	110	62	62	44	41	35	18	288	0	288	216	0	216	6.5455	2.9589
nordkap_s29_A	nordkap	29	A	OPP	641	8	641	0	0	473	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s29_B	nordkap	29	B	US	130	8	130	0	50	120	50	0	-1	0	50	0	0		504	0	504		3.8769
nordkap_s30_A	nordkap	30	A	US	104	8	104	81	68	48	22	22	36	59	0	126	0	126	378	0	378	5.7273	4.6098
nordkap_s30_B	nordkap	30	B	OPP	761	8	761	708	753	232	232	188	53	520	44	0	0	0	0	0	0	0.0	0.0
yulerune_s28_A	yulerune	28	A	US	218	8	218	0	60	208	60	0	-1	0	60	0	0		520	16	504		2.3119
yulerune_s28_B	yulerune	28	B	OPP	232	8	232	0	20	210	16	0	-1	0	16	0	0		162	0	162		0.6983
yulerune_s29_A	yulerune	29	A	OPP	241	8	241	0	0	231	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_B	yulerune	29	B	OPP	315	8	315	0	0	193	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s30_A	yulerune	30	A	US	386	8	386	0	342	323	293	0	-1	0	293	0	0		504	0	504		1.3057
yulerune_s30_B	yulerune	30	B	OPP	251	8	251	0	0	128	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_A	atoll	31	A	OPP	553	8	553	0	0	509	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_B	atoll	31	B	OPP	591	8	591	0	0	570	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s32_A	atoll	32	A	US	117	8	117	0	56	110	56	0	-1	0	56	0	0		504	0	504		4.3077
atoll_s32_B	atoll	32	B	US	398	8	398	0	338	92	41	0	-1	0	41	0	0		1416	916	500		1.2563
atoll_s33_A	atoll	33	A	OPP	524	8	524	0	33	497	28	0	-1	0	28	0	0		288	288	0		0.0
atoll_s33_B	atoll	33	B	US	159	8	159	0	69	86	5	0	-1	0	5	0	0		504	0	504		3.1698
drakkarfjord_s31_A	drakkarfjord	31	A	US	116	8	116	0	56	102	56	0	-1	0	56	0	0		504	0	504		4.3448
drakkarfjord_s31_B	drakkarfjord	31	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
drakkarfjord_s32_A	drakkarfjord	32	A	US	92	8	92	63	56	78	56	56	36	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s32_B	drakkarfjord	32	B	US	266	8	266	0	56	251	56	0	-1	0	56	0	0		504	0	504		1.8947
drakkarfjord_s33_A	drakkarfjord	33	A	US	103	8	103	74	56	89	56	56	47	18	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s33_B	drakkarfjord	33	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s31_A	glacierkeep	31	A	US	119	8	119	76	56	76	56	56	63	20	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s31_B	glacierkeep	31	B	OPP	1000	8	1000	85	408	471	7	3	92	82	4	18	0	18	1292	1300	-8	6.0	-0.008
glacierkeep_s32_A	glacierkeep	32	A	US	183	8	183	152	56	152	56	56	127	96	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s32_B	glacierkeep	32	B	US	617	8	617	96	501	102	55	12	116	84	43	108	0	108	840	444	396	9.0	0.6545
glacierkeep_s33_A	glacierkeep	33	A	US	111	8	111	83	56	56	56	56	55	27	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s33_B	glacierkeep	33	B	US	1000	8	1000	84	0	916	0	0	-1	84	0	0	0		0	0	0		0.0
midgard_s31_A	midgard	31	A	US	849	8	849	0	56	830	46	0	-1	0	46	0	0		504	0	504		0.5936
midgard_s31_B	midgard	31	B	US	271	8	271	0	146	254	146	0	-1	0	146	0	0		504	0	504		1.8598
midgard_s32_A	midgard	32	A	US	1000	8	1000	0	883	142	34	0	-1	0	34	0	0		312	312	0		0.0
midgard_s32_B	midgard	32	B	US	371	8	371	0	56	303	56	0	-1	0	56	0	0		504	0	504		1.3585
midgard_s33_A	midgard	33	A	US	233	8	233	0	184	178	145	0	-1	0	145	0	0		504	0	504		2.1631
midgard_s33_B	midgard	33	B	US	327	8	327	0	56	277	56	0	-1	0	56	0	0		504	0	504		1.5413
nordkap_s31_A	nordkap	31	A	US	611	8	611	13	468	545	412	4	44	9	408	18	0	18	2188	1698	490	4.5	0.8072
nordkap_s31_B	nordkap	31	B	OPP	1000	8	1000	877	923	57	2	0	-1	877	2	0	0		18	18	0		0.0
nordkap_s32_A	nordkap	32	A	US	443	8	443	0	114	368	61	0	-1	0	61	0	0		630	124	506		1.1422
nordkap_s32_B	nordkap	32	B	OPP	341	8	341	0	0	323	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s33_A	nordkap	33	A	US	116	8	116	0	56	105	56	0	-1	0	56	0	0		504	0	504		4.3448
nordkap_s33_B	nordkap	33	B	OPP	210	8	210	0	31	31	19	0	-1	0	19	0	0		0	0	0		0.0
yulerune_s31_A	yulerune	31	A	US	502	8	502	0	56	469	56	0	-1	0	56	0	0		504	0	504		1.004
yulerune_s31_B	yulerune	31	B	OPP	283	8	283	0	0	120	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s32_A	yulerune	32	A	OPP	1000	8	1000	0	0	89	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s32_B	yulerune	32	B	US	417	8	417	0	93	253	16	0	-1	0	16	0	0		504	0	504		1.2086
yulerune_s33_A	yulerune	33	A	OPP	285	8	285	0	0	83	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s33_B	yulerune	33	B	US	210	8	210	0	56	199	56	0	-1	0	56	0	0		504	0	504		2.4
atoll_s34_A	atoll	34	A	OPP	517	8	517	0	24	459	24	0	-1	0	24	0	0		0	0	0		0.0
atoll_s34_B	atoll	34	B	US	158	8	158	0	96	149	96	0	-1	0	96	0	0		684	180	504		3.1899
atoll_s35_A	atoll	35	A	US	144	8	144	72	56	135	54	54	88	18	0	468	0	468	36	0	36	8.6667	0.4
atoll_s35_B	atoll	35	B	US	245	8	245	56	73	135	3	0	-1	56	3	0	0		504	0	504		2.0571
atoll_s36_A	atoll	36	A	US	309	8	309	0	161	151	11	0	-1	0	11	0	0		504	0	504		1.6311
atoll_s36_B	atoll	36	B	US	278	8	278	0	213	149	93	0	-1	0	93	0	0		834	330	504		1.8129
drakkarfjord_s34_A	drakkarfjord	34	A	OPP	550	8	550	0	45	536	45	0	-1	0	45	0	0		346	346	0		0.0
drakkarfjord_s34_B	drakkarfjord	34	B	US	98	8	98	52	56	84	56	51	42	1	5	468	0	468	36	0	36	9.1765	0.766
drakkarfjord_s35_A	drakkarfjord	35	A	US	99	8	99	56	56	85	56	46	48	10	10	414	0	414	90	0	90	9.0	1.6981
drakkarfjord_s35_B	drakkarfjord	35	B	US	98	8	98	52	56	84	56	51	42	1	5	468	0	468	36	0	36	9.1765	0.766
drakkarfjord_s36_A	drakkarfjord	36	A	US	121	8	121	22	84	107	84	15	37	7	69	126	0	126	506	124	382	8.4	3.6038
drakkarfjord_s36_B	drakkarfjord	36	B	US	1000	8	1000	0	0	986	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s34_A	glacierkeep	34	A	US	180	8	180	65	68	162	68	34	112	31	34	306	0	306	250	52	198	9.0	1.3562
glacierkeep_s34_B	glacierkeep	34	B	US	261	8	261	194	140	109	6	6	121	188	0	36	0	36	468	0	468	6.0	1.8353
glacierkeep_s35_A	glacierkeep	35	A	US	119	8	119	76	56	76	56	56	63	20	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s35_B	glacierkeep	35	B	OPP	1000	8	1000	3	0	948	0	0	-1	3	0	0	0		0	0	0		0.0
glacierkeep_s36_A	glacierkeep	36	A	US	144	8	144	117	69	77	38	38	75	79	0	234	0	234	270	0	270	6.1579	2.5472
glacierkeep_s36_B	glacierkeep	36	B	OPP	1000	8	1000	89	202	735	17	3	96	86	14	18	0	18	678	696	-18	6.0	-0.0181
midgard_s34_A	midgard	34	A	US	257	8	257	0	56	234	56	0	-1	0	56	0	0		504	0	504		1.9611
midgard_s34_B	midgard	34	B	US	533	8	533	0	169	343	11	0	-1	0	11	0	0		504	0	504		0.9456
midgard_s35_A	midgard	35	A	OPP	420	8	420	0	18	341	18	0	-1	0	18	0	0		150	150	0		0.0
midgard_s35_B	midgard	35	B	US	265	8	265	0	93	162	16	0	-1	0	16	0	0		504	0	504		1.9019
midgard_s36_A	midgard	36	A	OPP	272	8	272	0	222	179	149	0	-1	0	149	0	0		0	0	0		0.0
midgard_s36_B	midgard	36	B	OPP	203	8	203	0	0	183	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s34_A	nordkap	34	A	US	782	8	782	208	733	156	118	21	49	187	97	180	0	180	1472	1148	324	8.5714	0.4258
nordkap_s34_B	nordkap	34	B	OPP	146	8	146	0	137	111	109	0	-1	0	109	0	0		0	0	0		0.0
nordkap_s35_A	nordkap	35	A	OPP	419	8	419	4	374	67	33	3	45	1	30	18	0	18	1148	1136	12	6.0	0.0288
nordkap_s35_B	nordkap	35	B	US	217	8	217	168	208	58	57	24	49	144	33	0	0	0	504	0	504	0.0	2.6114
nordkap_s36_A	nordkap	36	A	OPP	844	8	844	93	405	281	7	5	80	88	2	36	0	36	764	800	-36	7.2	-0.0429
nordkap_s36_B	nordkap	36	B	OPP	184	8	184	0	79	147	52	0	-1	0	52	0	0		0	0	0		0.0
yulerune_s34_A	yulerune	34	A	US	309	8	309	0	68	293	67	0	-1	0	67	0	0		560	52	508		1.644
yulerune_s34_B	yulerune	34	B	OPP	1000	8	1000	0	0	126	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s35_A	yulerune	35	A	US	441	8	441	0	133	303	11	0	-1	0	11	0	0		504	0	504		1.1429
yulerune_s35_B	yulerune	35	B	US	202	8	202	0	56	187	56	0	-1	0	56	0	0		504	0	504		2.495
yulerune_s36_A	yulerune	36	A	US	294	8	294	0	265	284	265	0	-1	0	265	0	0		504	0	504		1.7143
yulerune_s36_B	yulerune	36	B	OPP	220	8	220	0	0	91	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s37_A	atoll	37	A	OPP	611	8	611	0	33	573	28	0	-1	0	28	0	0		288	288	0		0.0
atoll_s37_B	atoll	37	B	OPP	316	8	316	0	0	298	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s38_A	atoll	38	A	OPP	419	8	419	0	0	385	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s38_B	atoll	38	B	US	157	8	157	0	56	148	56	0	-1	0	56	0	0		504	0	504		3.2102
atoll_s39_A	atoll	39	A	OPP	144	8	144	0	0	55	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s39_B	atoll	39	B	US	238	8	238	0	92	229	92	0	-1	0	92	0	0		664	164	500		2.1008
drakkarfjord_s37_A	drakkarfjord	37	A	US	115	8	115	8	82	100	81	6	33	2	75	36	0	36	582	116	466	6.0	4.2752
drakkarfjord_s37_B	drakkarfjord	37	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
