ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-14T13:26:33Z	V141VS140R	0	antler	280000	A	T	core_destroyed	216
2026-08-14T13:26:35Z	V141VS140R	1	antler	280000	B	C	core_destroyed	297
2026-08-14T13:26:38Z	V141VS140R	2	archipelago	280000	A	T	core_destroyed	103
2026-08-14T13:26:40Z	V141VS140R	3	archipelago	280000	B	T	core_destroyed	83
2026-08-14T13:26:42Z	V141VS140R	4	auroraveil	280000	A	T	core_destroyed	121
2026-08-14T13:26:43Z	V141VS140R	5	auroraveil	280000	B	C	core_destroyed	117
2026-08-14T13:26:51Z	V141VS140R	6	drakkarfjord	280000	A	C	core_destroyed	384
2026-08-14T13:26:57Z	V141VS140R	7	drakkarfjord	280000	B	C	core_destroyed	569
2026-08-14T13:27:00Z	V141VS140R	8	drumlin	280000	A	C	core_destroyed	197
2026-08-14T13:27:02Z	V141VS140R	9	drumlin	280000	B	C	core_destroyed	156
2026-08-14T13:27:03Z	V141VS140R	10	fjordgate	280000	A	C	core_destroyed	91
2026-08-14T13:27:05Z	V141VS140R	11	fjordgate	280000	B	C	core_destroyed	268
2026-08-14T13:27:06Z	V141VS140R	12	frostgate	280000	A	C	core_destroyed	125
2026-08-14T13:27:10Z	V141VS140R	13	frostgate	280000	B	T	core_destroyed	318
2026-08-14T13:27:17Z	V141VS140R	14	glacierkeep	280000	A	T	core_destroyed	842
2026-08-14T13:27:25Z	V141VS140R	15	glacierkeep	280000	B	C	core_destroyed	702
2026-08-14T13:27:29Z	V141VS140R	16	icefloe	280000	A	T	core_destroyed	222
2026-08-14T13:27:31Z	V141VS140R	17	icefloe	280000	B	C	core_destroyed	184
2026-08-14T13:27:34Z	V141VS140R	18	midgard	280000	A	T	core_destroyed	139
2026-08-14T13:27:37Z	V141VS140R	19	midgard	280000	B	C	core_destroyed	80
2026-08-14T13:27:41Z	V141VS140R	20	nordkap	280000	A	C	core_destroyed	374
2026-08-14T13:27:43Z	V141VS140R	21	nordkap	280000	B	C	core_destroyed	169
2026-08-14T13:27:46Z	V141VS140R	22	ragnarok	280000	A	C	tiebreak	461
2026-08-14T13:27:49Z	V141VS140R	23	ragnarok	280000	B	C	core_destroyed	125
2026-08-14T13:27:52Z	V141VS140R	24	royale	280000	A	C	core_destroyed	272
2026-08-14T13:28:00Z	V141VS140R	25	royale	280000	B	T	tiebreak	1000
2026-08-14T13:28:03Z	V141VS140R	26	valkyrie	280000	A	C	core_destroyed	155
2026-08-14T13:28:05Z	V141VS140R	27	valkyrie	280000	B	T	core_destroyed	120
2026-08-14T13:28:08Z	V141VS140R	28	yulerune	280000	A	C	core_destroyed	232
2026-08-14T13:28:12Z	V141VS140R	29	yulerune	280000	B	T	core_destroyed	334
2026-08-14T13:28:15Z	V141VS140R	30	antler	280001	A	C	core_destroyed	384
2026-08-14T13:28:18Z	V141VS140R	31	antler	280001	B	C	core_destroyed	191
2026-08-14T13:28:21Z	V141VS140R	32	archipelago	280001	A	T	core_destroyed	119
2026-08-14T13:28:23Z	V141VS140R	33	archipelago	280001	B	T	core_destroyed	74
2026-08-14T13:28:24Z	V141VS140R	34	auroraveil	280001	A	C	core_destroyed	118
2026-08-14T13:28:26Z	V141VS140R	35	auroraveil	280001	B	T	core_destroyed	168
2026-08-14T13:28:30Z	V141VS140R	36	drakkarfjord	280001	A	C	core_destroyed	212
2026-08-14T13:28:46Z	V141VS140R	37	drakkarfjord	280001	B	C	tiebreak	1000
