# FIXTURE	shard=V140VS146	treatment=bots/_v223sealrepair	control=bots/_x3r0v146	planned_n=1000	workers=1	host=MacBook-Pro	start=2026-08-14T21:43:08Z	runner=tools/overnight.sh
ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-14T21:43:11Z	V140VS146	0	antler	310000	A	T	core_destroyed	396
2026-08-14T21:43:14Z	V140VS146	1	antler	310000	B	C	core_destroyed	331
2026-08-14T21:43:21Z	V140VS146	2	archipelago	310000	A	C	core_destroyed	502
2026-08-14T21:43:23Z	V140VS146	3	archipelago	310000	B	T	core_destroyed	221
2026-08-14T21:43:25Z	V140VS146	4	auroraveil	310000	A	T	core_destroyed	127
2026-08-14T21:43:29Z	V140VS146	5	auroraveil	310000	B	T	core_destroyed	449
2026-08-14T21:43:32Z	V140VS146	6	drakkarfjord	310000	A	C	core_destroyed	153
2026-08-14T21:43:37Z	V140VS146	7	drakkarfjord	310000	B	T	core_destroyed	297
2026-08-14T21:43:43Z	V140VS146	8	drumlin	310000	A	C	core_destroyed	342
2026-08-14T21:43:46Z	V140VS146	9	drumlin	310000	B	T	core_destroyed	293
2026-08-14T21:43:48Z	V140VS146	10	fjordgate	310000	A	C	core_destroyed	105
2026-08-14T21:43:50Z	V140VS146	11	fjordgate	310000	B	C	core_destroyed	128
2026-08-14T21:43:55Z	V140VS146	12	frostgate	310000	A	C	tiebreak	1000
2026-08-14T21:43:57Z	V140VS146	13	frostgate	310000	B	T	core_destroyed	140
2026-08-14T21:44:03Z	V140VS146	14	glacierkeep	310000	A	T	core_destroyed	467
2026-08-14T21:44:10Z	V140VS146	15	glacierkeep	310000	B	T	tiebreak	1000
2026-08-14T21:44:13Z	V140VS146	16	icefloe	310000	A	C	core_destroyed	176
2026-08-14T21:44:15Z	V140VS146	17	icefloe	310000	B	T	core_destroyed	131
2026-08-14T21:44:19Z	V140VS146	18	midgard	310000	A	C	core_destroyed	157
2026-08-14T21:44:25Z	V140VS146	19	midgard	310000	B	C	core_destroyed	284
2026-08-14T21:44:26Z	V140VS146	20	nordkap	310000	A	T	core_destroyed	107
2026-08-14T21:44:29Z	V140VS146	21	nordkap	310000	B	C	core_destroyed	589
2026-08-14T21:44:35Z	V140VS146	22	ragnarok	310000	A	T	core_destroyed	270
2026-08-14T21:44:41Z	V140VS146	23	ragnarok	310000	B	C	core_destroyed	256
2026-08-14T21:44:43Z	V140VS146	24	royale	310000	A	T	core_destroyed	115
