2026-08-14T18:36:53Z	SENT41	4108	yulerune	286136	A	T	core_destroyed	234
2026-08-14T18:36:56Z	SENT41	4109	yulerune	286136	B	C	core_destroyed	228
2026-08-14T18:37:00Z	SENT41	4110	antler	286137	A	T	core_destroyed	469
2026-08-14T18:37:02Z	SENT41	4111	antler	286137	B	T	core_destroyed	402
2026-08-14T18:37:04Z	SENT41	4112	archipelago	286137	A	C	core_destroyed	117
2026-08-14T18:37:06Z	SENT41	4113	archipelago	286137	B	C	core_destroyed	110
2026-08-14T18:37:08Z	SENT41	4114	auroraveil	286137	A	T	core_destroyed	281
2026-08-14T18:37:10Z	SENT41	4115	auroraveil	286137	B	T	core_destroyed	147
2026-08-14T18:37:12Z	SENT41	4116	drakkarfjord	286137	A	C	core_destroyed	133
2026-08-14T18:37:18Z	SENT41	4117	drakkarfjord	286137	B	C	core_destroyed	575
2026-08-14T18:37:20Z	SENT41	4118	drumlin	286137	A	C	core_destroyed	159
2026-08-14T18:37:21Z	SENT41	4119	drumlin	286137	B	C	core_destroyed	157
2026-08-14T18:37:22Z	SENT41	4120	fjordgate	286137	A	C	core_destroyed	177
2026-08-14T18:37:23Z	SENT41	4121	fjordgate	286137	B	C	core_destroyed	152
2026-08-14T18:37:24Z	SENT41	4122	frostgate	286137	A	C	core_destroyed	161
2026-08-14T18:37:26Z	SENT41	4123	frostgate	286137	B	T	core_destroyed	155
2026-08-14T18:37:32Z	SENT41	4124	glacierkeep	286137	A	T	tiebreak	1000
2026-08-14T18:37:37Z	SENT41	4125	glacierkeep	286137	B	C	tiebreak	1000
2026-08-14T18:37:40Z	SENT41	4126	icefloe	286137	A	T	core_destroyed	335
2026-08-14T18:37:42Z	SENT41	4127	icefloe	286137	B	C	core_destroyed	141
2026-08-14T18:37:49Z	SENT41	4128	midgard	286137	A	C	core_destroyed	321
2026-08-14T18:37:52Z	SENT41	4129	midgard	286137	B	C	core_destroyed	95
2026-08-14T18:37:55Z	SENT41	4130	nordkap	286137	A	C	core_destroyed	701
2026-08-14T18:37:57Z	SENT41	4131	nordkap	286137	B	C	core_destroyed	175
2026-08-14T18:38:09Z	SENT41	4132	ragnarok	286137	A	T	tiebreak	1000
2026-08-14T18:38:11Z	SENT41	4133	ragnarok	286137	B	C	core_destroyed	123
2026-08-14T18:38:13Z	SENT41	4134	royale	286137	A	C	core_destroyed	429
2026-08-14T18:38:14Z	SENT41	4135	royale	286137	B	C	core_destroyed	437
2026-08-14T18:38:16Z	SENT41	4136	valkyrie	286137	A	C	core_destroyed	136
2026-08-14T18:38:18Z	SENT41	4137	valkyrie	286137	B	T	core_destroyed	115
2026-08-14T18:38:22Z	SENT41	4138	yulerune	286137	A	T	core_destroyed	324
2026-08-14T18:38:23Z	SENT41	4139	yulerune	286137	B	T	core_destroyed	219
2026-08-14T18:38:25Z	SENT41	4140	antler	286138	A	C	core_destroyed	206
2026-08-14T18:38:26Z	SENT41	4141	antler	286138	B	C	core_destroyed	114
2026-08-14T18:38:28Z	SENT41	4142	archipelago	286138	A	C	core_destroyed	126
2026-08-14T18:38:30Z	SENT41	4143	archipelago	286138	B	T	core_destroyed	126
2026-08-14T18:38:32Z	SENT41	4144	auroraveil	286138	A	C	core_destroyed	118
2026-08-14T18:38:33Z	SENT41	4145	auroraveil	286138	B	C	core_destroyed	133
2026-08-14T18:38:37Z	SENT41	4146	drakkarfjord	286138	A	C	core_destroyed	244
2026-08-14T18:38:57Z	SENT41	4147	drakkarfjord	286138	B	C	tiebreak	1000
2026-08-14T18:39:00Z	SENT41	4148	drumlin	286138	A	C	core_destroyed	222
2026-08-14T18:39:01Z	SENT41	4149	drumlin	286138	B	C	core_destroyed	80
2026-08-14T18:39:02Z	SENT41	4150	fjordgate	286138	A	T	core_destroyed	114
2026-08-14T18:39:05Z	SENT41	4151	fjordgate	286138	B	C	core_destroyed	431
2026-08-14T18:39:06Z	SENT41	4152	frostgate	286138	A	T	core_destroyed	277
2026-08-14T18:39:07Z	SENT41	4153	frostgate	286138	B	C	core_destroyed	125
2026-08-14T18:39:10Z	SENT41	4154	glacierkeep	286138	A	C	core_destroyed	355
2026-08-14T18:39:17Z	SENT41	4155	glacierkeep	286138	B	C	core_destroyed	560
2026-08-14T18:39:18Z	SENT41	4156	icefloe	286138	A	T	core_destroyed	135
2026-08-14T18:39:20Z	SENT41	4157	icefloe	286138	B	C	core_destroyed	224
2026-08-14T18:39:22Z	SENT41	4158	midgard	286138	A	T	core_destroyed	132
2026-08-14T18:39:26Z	SENT41	4159	midgard	286138	B	T	core_destroyed	362
2026-08-14T18:39:28Z	SENT41	4160	nordkap	286138	A	T	core_destroyed	357
2026-08-14T18:39:29Z	SENT41	4161	nordkap	286138	B	C	core_destroyed	227
2026-08-14T18:40:12Z	SENT41	4162	ragnarok	286138	A	T	tiebreak	1000
2026-08-14T18:40:14Z	SENT41	4163	ragnarok	286138	B	C	core_destroyed	145
2026-08-14T18:40:15Z	SENT41	4164	royale	286138	A	C	core_destroyed	225
2026-08-14T18:40:17Z	SENT41	4165	royale	286138	B	C	core_destroyed	203
2026-08-14T18:40:20Z	SENT41	4166	valkyrie	286138	A	C	core_destroyed	169
2026-08-14T18:40:26Z	SENT41	4167	valkyrie	286138	B	T	core_destroyed	355
