ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-14T09:25:39Z	AIMTHROW	0	antler	266000	A	C	core_destroyed	349
2026-08-14T09:25:41Z	AIMTHROW	1	antler	266000	B	T	core_destroyed	150
2026-08-14T09:25:44Z	AIMTHROW	2	archipelago	266000	A	T	core_destroyed	143
2026-08-14T09:25:46Z	AIMTHROW	3	archipelago	266000	B	T	core_destroyed	77
2026-08-14T09:25:48Z	AIMTHROW	4	auroraveil	266000	A	T	core_destroyed	136
2026-08-14T09:25:51Z	AIMTHROW	5	auroraveil	266000	B	C	core_destroyed	242
2026-08-14T09:25:58Z	AIMTHROW	6	drakkarfjord	266000	A	T	core_destroyed	324
2026-08-14T09:26:08Z	AIMTHROW	7	drakkarfjord	266000	B	C	core_destroyed	602
2026-08-14T09:26:10Z	AIMTHROW	8	drumlin	266000	A	C	core_destroyed	183
2026-08-14T09:26:15Z	AIMTHROW	9	drumlin	266000	B	T	core_destroyed	286
2026-08-14T09:26:19Z	AIMTHROW	10	fjordgate	266000	A	C	core_destroyed	454
2026-08-14T09:26:21Z	AIMTHROW	11	fjordgate	266000	B	C	tiebreak	1000
2026-08-14T09:26:23Z	AIMTHROW	12	frostgate	266000	A	C	core_destroyed	187
2026-08-14T09:26:26Z	AIMTHROW	13	frostgate	266000	B	C	core_destroyed	220
2026-08-14T09:26:32Z	AIMTHROW	14	glacierkeep	266000	A	C	tiebreak	1000
2026-08-14T09:26:40Z	AIMTHROW	15	glacierkeep	266000	B	T	tiebreak	1000
2026-08-14T09:26:50Z	AIMTHROW	16	icefloe	266000	A	T	core_destroyed	813
2026-08-14T09:26:54Z	AIMTHROW	17	icefloe	266000	B	C	core_destroyed	320
2026-08-14T09:27:00Z	AIMTHROW	18	midgard	266000	A	C	core_destroyed	239
2026-08-14T09:27:02Z	AIMTHROW	19	midgard	266000	B	T	core_destroyed	127
2026-08-14T09:27:05Z	AIMTHROW	20	nordkap	266000	A	T	core_destroyed	245
2026-08-14T09:27:07Z	AIMTHROW	21	nordkap	266000	B	C	core_destroyed	234
2026-08-14T09:27:12Z	AIMTHROW	22	ragnarok	266000	A	T	core_destroyed	203
2026-08-14T09:28:16Z	AIMTHROW	23	ragnarok	266000	B	C	tiebreak	1000
2026-08-14T09:28:18Z	AIMTHROW	24	royale	266000	A	C	core_destroyed	176
2026-08-14T09:28:22Z	AIMTHROW	25	royale	266000	B	C	core_destroyed	876
2026-08-14T09:28:25Z	AIMTHROW	26	valkyrie	266000	A	C	core_destroyed	87
2026-08-14T09:28:28Z	AIMTHROW	27	valkyrie	266000	B	C	core_destroyed	113
2026-08-14T09:28:32Z	AIMTHROW	28	yulerune	266000	A	T	core_destroyed	373
2026-08-14T09:28:34Z	AIMTHROW	29	yulerune	266000	B	C	core_destroyed	214
2026-08-14T09:28:37Z	AIMTHROW	30	antler	266001	A	C	core_destroyed	427
