ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-14T08:30:52Z	MAPSEALX7	0	antler	264000	A	T	core_destroyed	183
2026-08-14T08:30:53Z	MAPSEALX7	1	antler	264000	B	T	core_destroyed	197
2026-08-14T08:30:56Z	MAPSEALX7	2	archipelago	264000	A	C	core_destroyed	130
2026-08-14T08:31:03Z	MAPSEALX7	3	archipelago	264000	B	C	core_destroyed	486
2026-08-14T08:31:06Z	MAPSEALX7	4	auroraveil	264000	A	T	core_destroyed	419
2026-08-14T08:31:10Z	MAPSEALX7	5	auroraveil	264000	B	T	core_destroyed	529
2026-08-14T08:31:15Z	MAPSEALX7	6	drakkarfjord	264000	A	T	core_destroyed	761
2026-08-14T08:31:22Z	MAPSEALX7	7	drakkarfjord	264000	B	C	core_destroyed	335
2026-08-14T08:31:29Z	MAPSEALX7	8	drumlin	264000	A	C	tiebreak	1000
2026-08-14T08:31:31Z	MAPSEALX7	9	drumlin	264000	B	T	core_destroyed	301
2026-08-14T08:31:33Z	MAPSEALX7	10	fjordgate	264000	A	C	core_destroyed	344
2026-08-14T08:31:34Z	MAPSEALX7	11	fjordgate	264000	B	T	core_destroyed	144
2026-08-14T08:31:37Z	MAPSEALX7	12	frostgate	264000	A	T	core_destroyed	430
2026-08-14T08:31:40Z	MAPSEALX7	13	frostgate	264000	B	T	core_destroyed	440
2026-08-14T08:31:49Z	MAPSEALX7	14	glacierkeep	264000	A	T	core_destroyed	789
2026-08-14T08:31:57Z	MAPSEALX7	15	glacierkeep	264000	B	T	tiebreak	1000
2026-08-14T08:31:59Z	MAPSEALX7	16	icefloe	264000	A	C	core_destroyed	377
2026-08-14T08:32:02Z	MAPSEALX7	17	icefloe	264000	B	C	core_destroyed	282
2026-08-14T08:32:05Z	MAPSEALX7	18	midgard	264000	A	C	core_destroyed	88
2026-08-14T08:32:08Z	MAPSEALX7	19	midgard	264000	B	C	core_destroyed	244
2026-08-14T08:32:10Z	MAPSEALX7	20	nordkap	264000	A	T	core_destroyed	195
2026-08-14T08:32:12Z	MAPSEALX7	21	nordkap	264000	B	T	tiebreak	1000
2026-08-14T08:32:58Z	MAPSEALX7	22	ragnarok	264000	A	T	tiebreak	1000
2026-08-14T08:33:01Z	MAPSEALX7	23	ragnarok	264000	B	T	core_destroyed	129
2026-08-14T08:33:03Z	MAPSEALX7	24	royale	264000	A	T	core_destroyed	313
2026-08-14T08:33:04Z	MAPSEALX7	25	royale	264000	B	C	core_destroyed	213
2026-08-14T08:33:06Z	MAPSEALX7	26	valkyrie	264000	A	T	core_destroyed	115
2026-08-14T08:33:10Z	MAPSEALX7	27	valkyrie	264000	B	C	core_destroyed	201
2026-08-14T08:33:12Z	MAPSEALX7	28	yulerune	264000	A	C	core_destroyed	200
2026-08-14T08:33:20Z	MAPSEALX7	29	yulerune	264000	B	C	tiebreak	1000
2026-08-14T08:33:23Z	MAPSEALX7	30	antler	264001	A	C	core_destroyed	601
2026-08-14T08:33:26Z	MAPSEALX7	31	antler	264001	B	T	core_destroyed	394
2026-08-14T08:33:28Z	MAPSEALX7	32	archipelago	264001	A	T	core_destroyed	118
2026-08-14T08:33:31Z	MAPSEALX7	33	archipelago	264001	B	T	core_destroyed	87
2026-08-14T08:33:34Z	MAPSEALX7	34	auroraveil	264001	A	C	core_destroyed	533
2026-08-14T08:33:36Z	MAPSEALX7	35	auroraveil	264001	B	T	core_destroyed	144
2026-08-14T08:33:39Z	MAPSEALX7	36	drakkarfjord	264001	A	T	core_destroyed	165
2026-08-14T08:33:42Z	MAPSEALX7	37	drakkarfjord	264001	B	T	core_destroyed	166
2026-08-14T08:33:43Z	MAPSEALX7	38	drumlin	264001	A	T	core_destroyed	102
2026-08-14T08:33:47Z	MAPSEALX7	39	drumlin	264001	B	C	core_destroyed	216
2026-08-14T08:33:48Z	MAPSEALX7	40	fjordgate	264001	A	T	core_destroyed	231
2026-08-14T08:33:50Z	MAPSEALX7	41	fjordgate	264001	B	C	core_destroyed	99
2026-08-14T08:33:52Z	MAPSEALX7	42	frostgate	264001	A	C	core_destroyed	239
2026-08-14T08:33:55Z	MAPSEALX7	43	frostgate	264001	B	C	core_destroyed	293
2026-08-14T08:34:16Z	MAPSEALX7	44	glacierkeep	264001	A	T	tiebreak	1000
2026-08-14T08:34:19Z	MAPSEALX7	45	glacierkeep	264001	B	C	core_destroyed	260
2026-08-14T08:34:21Z	MAPSEALX7	46	icefloe	264001	A	T	core_destroyed	130
2026-08-14T08:34:22Z	MAPSEALX7	47	icefloe	264001	B	T	core_destroyed	186
2026-08-14T08:34:25Z	MAPSEALX7	48	midgard	264001	A	T	core_destroyed	104
2026-08-14T08:34:28Z	MAPSEALX7	49	midgard	264001	B	T	core_destroyed	124
2026-08-14T08:34:31Z	MAPSEALX7	50	nordkap	264001	A	C	tiebreak	1000
2026-08-14T08:34:33Z	MAPSEALX7	51	nordkap	264001	B	C	core_destroyed	222
2026-08-14T08:34:39Z	MAPSEALX7	52	ragnarok	264001	A	C	core_destroyed	352
2026-08-14T08:34:42Z	MAPSEALX7	53	ragnarok	264001	B	C	core_destroyed	117
2026-08-14T08:34:45Z	MAPSEALX7	54	royale	264001	A	C	tiebreak	1000
2026-08-14T08:34:46Z	MAPSEALX7	55	royale	264001	B	T	core_destroyed	109
2026-08-14T08:34:48Z	MAPSEALX7	56	valkyrie	264001	A	T	core_destroyed	139
2026-08-14T08:34:50Z	MAPSEALX7	57	valkyrie	264001	B	C	core_destroyed	116
2026-08-14T08:34:54Z	MAPSEALX7	58	yulerune	264001	A	T	core_destroyed	496
2026-08-14T08:34:57Z	MAPSEALX7	59	yulerune	264001	B	T	core_destroyed	232
2026-08-14T08:34:58Z	MAPSEALX7	60	antler	264002	A	T	core_destroyed	257
2026-08-14T08:35:00Z	MAPSEALX7	61	antler	264002	B	C	core_destroyed	519
2026-08-14T08:35:05Z	MAPSEALX7	62	archipelago	264002	A	T	core_destroyed	207
2026-08-14T08:35:15Z	MAPSEALX7	63	archipelago	264002	B	T	core_destroyed	837
2026-08-14T08:35:17Z	MAPSEALX7	64	auroraveil	264002	A	T	core_destroyed	151
2026-08-14T08:35:19Z	MAPSEALX7	65	auroraveil	264002	B	T	core_destroyed	198
2026-08-14T08:35:23Z	MAPSEALX7	66	drakkarfjord	264002	A	T	core_destroyed	240
2026-08-14T08:35:34Z	MAPSEALX7	67	drakkarfjord	264002	B	T	tiebreak	1000
2026-08-14T08:35:39Z	MAPSEALX7	68	drumlin	264002	A	C	core_destroyed	295
2026-08-14T08:35:45Z	MAPSEALX7	69	drumlin	264002	B	C	tiebreak	1000
2026-08-14T08:35:46Z	MAPSEALX7	70	fjordgate	264002	A	T	core_destroyed	234
2026-08-14T08:35:49Z	MAPSEALX7	71	fjordgate	264002	B	C	core_destroyed	376
2026-08-14T08:35:52Z	MAPSEALX7	72	frostgate	264002	A	C	core_destroyed	212
2026-08-14T08:35:53Z	MAPSEALX7	73	frostgate	264002	B	C	core_destroyed	129
2026-08-14T08:36:00Z	MAPSEALX7	74	glacierkeep	264002	A	T	tiebreak	1000
2026-08-14T08:36:02Z	MAPSEALX7	75	glacierkeep	264002	B	C	core_destroyed	383
2026-08-14T08:36:06Z	MAPSEALX7	76	icefloe	264002	A	T	core_destroyed	234
2026-08-14T08:36:09Z	MAPSEALX7	77	icefloe	264002	B	C	core_destroyed	308
2026-08-14T08:36:12Z	MAPSEALX7	78	midgard	264002	A	T	core_destroyed	81
2026-08-14T08:36:15Z	MAPSEALX7	79	midgard	264002	B	C	core_destroyed	137
2026-08-14T08:36:17Z	MAPSEALX7	80	nordkap	264002	A	T	core_destroyed	124
2026-08-14T08:36:21Z	MAPSEALX7	81	nordkap	264002	B	T	core_destroyed	323
2026-08-14T08:36:25Z	MAPSEALX7	82	ragnarok	264002	A	C	core_destroyed	172
2026-08-14T08:36:28Z	MAPSEALX7	83	ragnarok	264002	B	C	core_destroyed	109
2026-08-14T08:36:29Z	MAPSEALX7	84	royale	264002	A	C	core_destroyed	221
2026-08-14T08:36:31Z	MAPSEALX7	85	royale	264002	B	C	core_destroyed	186
2026-08-14T08:36:33Z	MAPSEALX7	86	valkyrie	264002	A	T	core_destroyed	129
2026-08-14T08:36:36Z	MAPSEALX7	87	valkyrie	264002	B	T	core_destroyed	169
2026-08-14T08:36:41Z	MAPSEALX7	88	yulerune	264002	A	C	core_destroyed	369
2026-08-14T08:36:43Z	MAPSEALX7	89	yulerune	264002	B	T	core_destroyed	217
2026-08-14T08:36:45Z	MAPSEALX7	90	antler	264003	A	C	core_destroyed	186
2026-08-14T08:36:47Z	MAPSEALX7	91	antler	264003	B	C	core_destroyed	335
2026-08-14T08:36:49Z	MAPSEALX7	92	archipelago	264003	A	T	core_destroyed	132
2026-08-14T08:36:52Z	MAPSEALX7	93	archipelago	264003	B	T	core_destroyed	116
2026-08-14T08:36:57Z	MAPSEALX7	94	auroraveil	264003	A	C	core_destroyed	772
2026-08-14T08:36:59Z	MAPSEALX7	95	auroraveil	264003	B	C	core_destroyed	207
2026-08-14T08:37:02Z	MAPSEALX7	96	drakkarfjord	264003	A	C	core_destroyed	173
2026-08-14T08:37:18Z	MAPSEALX7	97	drakkarfjord	264003	B	C	core_destroyed	684
2026-08-14T08:37:21Z	MAPSEALX7	98	drumlin	264003	A	T	core_destroyed	279
2026-08-14T08:37:24Z	MAPSEALX7	99	drumlin	264003	B	C	core_destroyed	184
2026-08-14T08:37:25Z	MAPSEALX7	100	fjordgate	264003	A	C	core_destroyed	144
2026-08-14T08:37:28Z	MAPSEALX7	101	fjordgate	264003	B	C	tiebreak	1000
2026-08-14T08:37:30Z	MAPSEALX7	102	frostgate	264003	A	C	core_destroyed	398
2026-08-14T08:37:32Z	MAPSEALX7	103	frostgate	264003	B	T	core_destroyed	222
2026-08-14T08:37:35Z	MAPSEALX7	104	glacierkeep	264003	A	T	core_destroyed	268
2026-08-14T08:37:40Z	MAPSEALX7	105	glacierkeep	264003	B	C	tiebreak	1000
2026-08-14T08:37:44Z	MAPSEALX7	106	icefloe	264003	A	C	core_destroyed	344
2026-08-14T08:37:48Z	MAPSEALX7	107	icefloe	264003	B	T	core_destroyed	367
2026-08-14T08:37:50Z	MAPSEALX7	108	midgard	264003	A	T	core_destroyed	207
2026-08-14T08:37:54Z	MAPSEALX7	109	midgard	264003	B	T	core_destroyed	300
2026-08-14T08:37:56Z	MAPSEALX7	110	nordkap	264003	A	T	core_destroyed	172
2026-08-14T08:37:57Z	MAPSEALX7	111	nordkap	264003	B	T	core_destroyed	385
2026-08-14T08:38:46Z	MAPSEALX7	112	ragnarok	264003	A	T	tiebreak	1000
2026-08-14T08:39:33Z	MAPSEALX7	113	ragnarok	264003	B	C	tiebreak	1000
2026-08-14T08:39:34Z	MAPSEALX7	114	royale	264003	A	C	core_destroyed	169
2026-08-14T08:39:37Z	MAPSEALX7	115	royale	264003	B	C	tiebreak	1000
