ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-13T04:36:06Z	SALTREP	0	antler	200000	A	C	core_destroyed	365
2026-08-13T04:36:07Z	SALTREP	1	antler	200000	B	T	core_destroyed	179
2026-08-13T04:36:09Z	SALTREP	2	atoll	200000	A	C	core_destroyed	741
2026-08-13T04:36:11Z	SALTREP	3	atoll	200000	B	T	core_destroyed	166
2026-08-13T04:36:13Z	SALTREP	4	drumlin	200000	A	T	core_destroyed	131
2026-08-13T04:36:17Z	SALTREP	5	drumlin	200000	B	C	core_destroyed	528
2026-08-13T04:36:18Z	SALTREP	6	fjordgate	200000	A	T	core_destroyed	142
2026-08-13T04:36:20Z	SALTREP	7	fjordgate	200000	B	C	core_destroyed	297
2026-08-13T04:36:21Z	SALTREP	8	heart	200000	A	C	core_destroyed	554
2026-08-13T04:36:24Z	SALTREP	9	heart	200000	B	T	core_destroyed	238
2026-08-13T04:36:26Z	SALTREP	10	hive	200000	A	T	core_destroyed	250
2026-08-13T04:36:28Z	SALTREP	11	hive	200000	B	T	core_destroyed	138
2026-08-13T04:36:29Z	SALTREP	12	meander	200000	A	T	core_destroyed	138
2026-08-13T04:36:30Z	SALTREP	13	meander	200000	B	C	core_destroyed	126
2026-08-13T04:36:31Z	SALTREP	14	nordkap	200000	A	T	core_destroyed	189
2026-08-13T04:36:32Z	SALTREP	15	nordkap	200000	B	C	core_destroyed	114
2026-08-13T04:36:34Z	SALTREP	16	antler	200001	A	C	core_destroyed	581
2026-08-13T04:36:36Z	SALTREP	17	antler	200001	B	C	core_destroyed	141
2026-08-13T04:36:37Z	SALTREP	18	atoll	200001	A	T	core_destroyed	340
2026-08-13T04:36:39Z	SALTREP	19	atoll	200001	B	C	core_destroyed	261
2026-08-13T04:36:44Z	SALTREP	20	drumlin	200001	A	C	core_destroyed	323
2026-08-13T04:36:48Z	SALTREP	21	drumlin	200001	B	C	core_destroyed	520
2026-08-13T04:36:50Z	SALTREP	22	fjordgate	200001	A	C	core_destroyed	248
2026-08-13T04:36:51Z	SALTREP	23	fjordgate	200001	B	T	core_destroyed	198
2026-08-13T04:36:54Z	SALTREP	24	heart	200001	A	T	core_destroyed	346
2026-08-13T04:36:59Z	SALTREP	25	heart	200001	B	C	tiebreak	1000
2026-08-13T04:37:02Z	SALTREP	26	hive	200001	A	C	core_destroyed	141
2026-08-13T04:37:06Z	SALTREP	27	hive	200001	B	T	core_destroyed	312
2026-08-13T04:37:07Z	SALTREP	28	meander	200001	A	C	core_destroyed	152
2026-08-13T04:37:10Z	SALTREP	29	meander	200001	B	T	core_destroyed	376
2026-08-13T04:37:11Z	SALTREP	30	nordkap	200001	A	C	core_destroyed	124
2026-08-13T04:37:12Z	SALTREP	31	nordkap	200001	B	T	core_destroyed	252
2026-08-13T04:37:14Z	SALTREP	32	antler	200002	A	C	core_destroyed	478
2026-08-13T04:37:16Z	SALTREP	33	antler	200002	B	T	core_destroyed	334
2026-08-13T04:37:18Z	SALTREP	34	atoll	200002	A	T	core_destroyed	372
2026-08-13T04:37:19Z	SALTREP	35	atoll	200002	B	T	core_destroyed	94
2026-08-13T04:37:22Z	SALTREP	36	drumlin	200002	A	T	core_destroyed	220
2026-08-13T04:37:23Z	SALTREP	37	drumlin	200002	B	T	core_destroyed	105
2026-08-13T04:37:24Z	SALTREP	38	fjordgate	200002	A	C	core_destroyed	381
2026-08-13T04:37:26Z	SALTREP	39	fjordgate	200002	B	T	core_destroyed	236
2026-08-13T04:37:28Z	SALTREP	40	heart	200002	A	T	core_destroyed	317
2026-08-13T04:37:30Z	SALTREP	41	heart	200002	B	T	core_destroyed	238
2026-08-13T04:37:32Z	SALTREP	42	hive	200002	A	T	core_destroyed	103
2026-08-13T04:37:34Z	SALTREP	43	hive	200002	B	C	core_destroyed	170
2026-08-13T04:37:37Z	SALTREP	44	meander	200002	A	C	tiebreak	1000
