ts	shard	game	map	seed	seat	winner	cond	turns
2026-08-13T19:03:19Z	QUIET0	0	antler	231000	A	T	core_destroyed	298
2026-08-13T19:03:21Z	QUIET0	1	antler	231000	B	T	core_destroyed	328
2026-08-13T19:03:23Z	QUIET0	2	archipelago	231000	A	C	core_destroyed	186
2026-08-13T19:03:26Z	QUIET0	3	archipelago	231000	B	C	core_destroyed	277
2026-08-13T19:03:28Z	QUIET0	4	auroraveil	231000	A	T	core_destroyed	159
2026-08-13T19:03:30Z	QUIET0	5	auroraveil	231000	B	C	tiebreak	1000
2026-08-13T19:03:33Z	QUIET0	6	drakkarfjord	231000	A	C	core_destroyed	165
2026-08-13T19:03:37Z	QUIET0	7	drakkarfjord	231000	B	C	core_destroyed	243
2026-08-13T19:03:38Z	QUIET0	8	drumlin	231000	A	T	core_destroyed	150
2026-08-13T19:03:40Z	QUIET0	9	drumlin	231000	B	C	core_destroyed	122
2026-08-13T19:03:41Z	QUIET0	10	fjordgate	231000	A	T	core_destroyed	172
2026-08-13T19:03:42Z	QUIET0	11	fjordgate	231000	B	T	core_destroyed	160
2026-08-13T19:03:44Z	QUIET0	12	frostgate	231000	A	C	core_destroyed	524
2026-08-13T19:03:45Z	QUIET0	13	frostgate	231000	B	C	core_destroyed	140
2026-08-13T19:03:47Z	QUIET0	14	glacierkeep	231000	A	C	core_destroyed	275
2026-08-13T19:03:48Z	QUIET0	15	glacierkeep	231000	B	C	core_destroyed	107
2026-08-13T19:03:50Z	QUIET0	16	icefloe	231000	A	T	core_destroyed	133
2026-08-13T19:03:52Z	QUIET0	17	icefloe	231000	B	C	core_destroyed	165
2026-08-13T19:03:54Z	QUIET0	18	midgard	231000	A	C	core_destroyed	92
2026-08-13T19:03:57Z	QUIET0	19	midgard	231000	B	C	core_destroyed	124
2026-08-13T19:03:58Z	QUIET0	20	nordkap	231000	A	T	core_destroyed	119
2026-08-13T19:04:00Z	QUIET0	21	nordkap	231000	B	T	core_destroyed	302
2026-08-13T19:04:07Z	QUIET0	22	ragnarok	231000	A	T	core_destroyed	561
2026-08-13T19:04:09Z	QUIET0	23	ragnarok	231000	B	C	core_destroyed	104
2026-08-13T19:04:10Z	QUIET0	24	royale	231000	A	C	core_destroyed	144
2026-08-13T19:04:12Z	QUIET0	25	royale	231000	B	T	core_destroyed	184
2026-08-13T19:04:24Z	QUIET0	26	valkyrie	231000	A	C	tiebreak	1000
2026-08-13T19:04:27Z	QUIET0	27	valkyrie	231000	B	T	core_destroyed	162
2026-08-13T19:04:28Z	QUIET0	28	yulerune	231000	A	T	core_destroyed	238
2026-08-13T19:04:30Z	QUIET0	29	yulerune	231000	B	T	core_destroyed	220
2026-08-13T19:04:34Z	QUIET0	30	antler	231001	A	C	core_destroyed	539
2026-08-13T19:04:36Z	QUIET0	31	antler	231001	B	T	core_destroyed	328
2026-08-13T19:04:39Z	QUIET0	32	archipelago	231001	A	T	core_destroyed	208
2026-08-13T19:04:41Z	QUIET0	33	archipelago	231001	B	C	core_destroyed	87
2026-08-13T19:04:44Z	QUIET0	34	auroraveil	231001	A	T	tiebreak	1000
2026-08-13T19:04:46Z	QUIET0	35	auroraveil	231001	B	C	tiebreak	1000
2026-08-13T19:04:48Z	QUIET0	36	drakkarfjord	231001	A	C	core_destroyed	133
2026-08-13T19:04:52Z	QUIET0	37	drakkarfjord	231001	B	C	core_destroyed	364
2026-08-13T19:04:54Z	QUIET0	38	drumlin	231001	A	C	core_destroyed	181
2026-08-13T19:04:56Z	QUIET0	39	drumlin	231001	B	C	core_destroyed	238
