tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
nomouth_yulerune_s2_A	yulerune	2	A	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	129	0	0	680
ring_yulerune_s2_A	yulerune	2	A	ring	US	ring	Titanium collected (tiebreak)	1000	0	90	0
v530_yulerune_s2_B	yulerune	2	B	v530	US	_v530home	Core destroyed	553	0	1870	400
parent_yulerune_s2_B	yulerune	2	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	277	0	70	1180
flagoff_yulerune_s2_B	yulerune	2	B	flagoff	US	flagoff_arm	Core destroyed	414	0	1010	20
nomouth_yulerune_s2_B	yulerune	2	B	nomouth	US	nomouth	Core destroyed	522	0	3750	5940
ring_yulerune_s2_B	yulerune	2	B	ring	US	ring	Core destroyed	212	0	850	190
v530_drakkarfjord_s1_A	drakkarfjord	1	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	544	0	230	830
parent_drakkarfjord_s1_A	drakkarfjord	1	A	parent	US	parent_arm	Harvesters (tiebreak)	1000	0	0	0
flagoff_drakkarfjord_s1_A	drakkarfjord	1	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	593	0	0	250
nomouth_drakkarfjord_s1_A	drakkarfjord	1	A	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	205	0	0	790
ring_drakkarfjord_s1_A	drakkarfjord	1	A	ring	OPP	_x3r0v165mjolnirB	Core destroyed	718	0	100	3300
v530_drakkarfjord_s1_B	drakkarfjord	1	B	v530	US	_v530home	Core destroyed	203	0	440	0
parent_drakkarfjord_s1_B	drakkarfjord	1	B	parent	US	parent_arm	Core destroyed	182	0	770	0
flagoff_drakkarfjord_s1_B	drakkarfjord	1	B	flagoff	US	flagoff_arm	Core destroyed	172	0	730	0
nomouth_drakkarfjord_s1_B	drakkarfjord	1	B	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	712	0	120	1580
ring_drakkarfjord_s1_B	drakkarfjord	1	B	ring	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	20
v530_drakkarfjord_s2_A	drakkarfjord	2	A	v530	US	_v530home	Core destroyed	386	0	840	170
parent_drakkarfjord_s2_A	drakkarfjord	2	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	464	0	0	1090
flagoff_drakkarfjord_s2_A	drakkarfjord	2	A	flagoff	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	5610
nomouth_drakkarfjord_s2_A	drakkarfjord	2	A	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	205	0	0	800
ring_drakkarfjord_s2_A	drakkarfjord	2	A	ring	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	1850	8520
v530_drakkarfjord_s2_B	drakkarfjord	2	B	v530	US	_v530home	Core destroyed	321	0	320	0
parent_drakkarfjord_s2_B	drakkarfjord	2	B	parent	US	parent_arm	Core destroyed	175	0	740	0
flagoff_drakkarfjord_s2_B	drakkarfjord	2	B	flagoff	US	flagoff_arm	Core destroyed	117	0	480	0
nomouth_drakkarfjord_s2_B	drakkarfjord	2	B	nomouth	US	nomouth	Titanium collected (tiebreak)	1000	0	120	0
ring_drakkarfjord_s2_B	drakkarfjord	2	B	ring	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	2420
v530_ragnarok_s1_A	ragnarok	1	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	145	0	0	690
parent_ragnarok_s1_A	ragnarok	1	A	parent	US	parent_arm	Core destroyed	126	0	590	220
flagoff_ragnarok_s1_A	ragnarok	1	A	flagoff	US	flagoff_arm	Core destroyed	116	0	530	360
nomouth_ragnarok_s1_A	ragnarok	1	A	nomouth	US	nomouth	Core destroyed	142	0	660	220
ring_ragnarok_s1_A	ragnarok	1	A	ring	US	ring	Core destroyed	139	0	640	230
v530_ragnarok_s1_B	ragnarok	1	B	v530	US	_v530home	Core destroyed	180	0	480	210
parent_ragnarok_s1_B	ragnarok	1	B	parent	US	parent_arm	Core destroyed	193	0	510	190
flagoff_ragnarok_s1_B	ragnarok	1	B	flagoff	US	flagoff_arm	Core destroyed	193	0	510	180
nomouth_ragnarok_s1_B	ragnarok	1	B	nomouth	US	nomouth	Core destroyed	147	0	410	180
ring_ragnarok_s1_B	ragnarok	1	B	ring	US	ring	Core destroyed	337	0	870	880
v530_ragnarok_s2_A	ragnarok	2	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	153	0	0	730
parent_ragnarok_s2_A	ragnarok	2	A	parent	US	parent_arm	Core destroyed	149	0	480	430
flagoff_ragnarok_s2_A	ragnarok	2	A	flagoff	US	flagoff_arm	Core destroyed	130	0	610	190
nomouth_ragnarok_s2_A	ragnarok	2	A	nomouth	US	nomouth	Core destroyed	135	0	630	210
ring_ragnarok_s2_A	ragnarok	2	A	ring	US	ring	Core destroyed	139	0	640	230
v530_ragnarok_s2_B	ragnarok	2	B	v530	US	_v530home	Core destroyed	305	0	820	800
parent_ragnarok_s2_B	ragnarok	2	B	parent	US	parent_arm	Core destroyed	277	0	720	490
flagoff_ragnarok_s2_B	ragnarok	2	B	flagoff	US	flagoff_arm	Core destroyed	193	0	510	190
nomouth_ragnarok_s2_B	ragnarok	2	B	nomouth	US	nomouth	Core destroyed	147	0	410	180
ring_ragnarok_s2_B	ragnarok	2	B	ring	US	ring	Core destroyed	213	0	560	250
v530_royale_s1_A	royale	1	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	384	0	1600	4360
parent_royale_s1_A	royale	1	A	parent	US	parent_arm	Core destroyed	136	0	1280	450
flagoff_royale_s1_A	royale	1	A	flagoff	US	flagoff_arm	Core destroyed	212	0	2130	60
nomouth_royale_s1_A	royale	1	A	nomouth	US	nomouth	Core destroyed	140	0	630	40
ring_royale_s1_A	royale	1	A	ring	OPP	_x3r0v165mjolnirB	Core destroyed	272	0	320	1950
v530_royale_s1_B	royale	1	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	393	0	6220	3820
parent_royale_s1_B	royale	1	B	parent	US	parent_arm	Core destroyed	174	0	1260	30
flagoff_royale_s1_B	royale	1	B	flagoff	US	flagoff_arm	Core destroyed	165	0	1760	0
nomouth_royale_s1_B	royale	1	B	nomouth	US	nomouth	Core destroyed	371	0	2040	0
ring_royale_s1_B	royale	1	B	ring	US	ring	Core destroyed	236	0	1430	950
v530_royale_s2_A	royale	2	A	v530	US	_v530home	Core destroyed	336	0	1660	880
parent_royale_s2_A	royale	2	A	parent	US	parent_arm	Core destroyed	136	0	1280	450
flagoff_royale_s2_A	royale	2	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	262	0	1650	2950
nomouth_royale_s2_A	royale	2	A	nomouth	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	4450	11940
ring_royale_s2_A	royale	2	A	ring	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	11190	16090
v530_royale_s2_B	royale	2	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	383	0	270	3240
parent_royale_s2_B	royale	2	B	parent	US	parent_arm	Core destroyed	194	0	2050	350
flagoff_royale_s2_B	royale	2	B	flagoff	US	flagoff_arm	Core destroyed	162	0	1390	180
nomouth_royale_s2_B	royale	2	B	nomouth	US	nomouth	Core destroyed	344	0	2500	1490
ring_royale_s2_B	royale	2	B	ring	US	ring	Core destroyed	287	0	3010	1550
v530_nordkap_s1_A	nordkap	1	A	v530	US	_v530home	Core destroyed	845	0	80	130
parent_nordkap_s1_A	nordkap	1	A	parent	US	parent_arm	Core destroyed	280	0	2190	350
flagoff_nordkap_s1_A	nordkap	1	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	344	0	1950	1440
nomouth_nordkap_s1_A	nordkap	1	A	nomouth	US	nomouth	Core destroyed	283	0	2390	300
ring_nordkap_s1_A	nordkap	1	A	ring	US	ring	Core destroyed	298	0	1400	90
v530_nordkap_s1_B	nordkap	1	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	149	0	120	690
parent_nordkap_s1_B	nordkap	1	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	154	0	360	1190
flagoff_nordkap_s1_B	nordkap	1	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	253	0	180	1910
nomouth_nordkap_s1_B	nordkap	1	B	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	274	0	1430	1860
ring_nordkap_s1_B	nordkap	1	B	ring	OPP	_x3r0v165mjolnirB	Core destroyed	186	0	210	890
v530_nordkap_s2_A	nordkap	2	A	v530	US	_v530home	Core destroyed	504	0	280	90
parent_nordkap_s2_A	nordkap	2	A	parent	US	parent_arm	Core destroyed	771	0	2060	220
flagoff_nordkap_s2_A	nordkap	2	A	flagoff	US	flagoff_arm	Core destroyed	247	0	1030	20
nomouth_nordkap_s2_A	nordkap	2	A	nomouth	US	nomouth	Core destroyed	229	0	530	90
ring_nordkap_s2_A	nordkap	2	A	ring	OPP	_x3r0v165mjolnirB	Core destroyed	285	0	360	2400
v530_nordkap_s2_B	nordkap	2	B	v530	US	_v530home	Core destroyed	197	0	180	120
parent_nordkap_s2_B	nordkap	2	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	188	0	260	570
flagoff_nordkap_s2_B	nordkap	2	B	flagoff	US	flagoff_arm	Core destroyed	875	0	2160	3800
nomouth_nordkap_s2_B	nordkap	2	B	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	233	0	240	1110
ring_nordkap_s2_B	nordkap	2	B	ring	US	ring	Core destroyed	281	0	530	220
v530_icefloe_s3_A	icefloe	3	A	v530	US	_v530home	Core destroyed	201	0	400	0
parent_icefloe_s3_A	icefloe	3	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	328	0	0	4510
flagoff_icefloe_s3_A	icefloe	3	A	flagoff	US	flagoff_arm	Core destroyed	882	0	1650	80
nomouth_icefloe_s3_A	icefloe	3	A	nomouth	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	3770	10820
ring_icefloe_s3_A	icefloe	3	A	ring	US	ring	Core destroyed	544	0	1910	620
v530_icefloe_s3_B	icefloe	3	B	v530	US	_v530home	Core destroyed	320	0	2100	590
parent_icefloe_s3_B	icefloe	3	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	288	0	470	1140
flagoff_icefloe_s3_B	icefloe	3	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	117	0	0	550
nomouth_icefloe_s3_B	icefloe	3	B	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	701	0	260	6530
ring_icefloe_s3_B	icefloe	3	B	ring	OPP	_x3r0v165mjolnirB	Core destroyed	403	0	1710	4480
v530_icefloe_s4_A	icefloe	4	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	382	0	1240	4800
parent_icefloe_s4_A	icefloe	4	A	parent	US	parent_arm	Core destroyed	888	0	1710	80
flagoff_icefloe_s4_A	icefloe	4	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	482	0	0	3580
nomouth_icefloe_s4_A	icefloe	4	A	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	610	0	2440	7490
ring_icefloe_s4_A	icefloe	4	A	ring	US	ring	Core destroyed	258	0	220	470
v530_icefloe_s4_B	icefloe	4	B	v530	US	_v530home	Core destroyed	317	0	2580	220
parent_icefloe_s4_B	icefloe	4	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	668	0	1360	1630
flagoff_icefloe_s4_B	icefloe	4	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	117	0	0	550
nomouth_icefloe_s4_B	icefloe	4	B	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	249	0	0	1050
ring_icefloe_s4_B	icefloe	4	B	ring	US	ring	Core destroyed	272	0	1250	310
v530_auroraveil_s3_A	auroraveil	3	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	147	0	20	750
parent_auroraveil_s3_A	auroraveil	3	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	133	0	290	420
flagoff_auroraveil_s3_A	auroraveil	3	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	349	0	830	330
nomouth_auroraveil_s3_A	auroraveil	3	A	nomouth	US	nomouth	Core destroyed	230	0	530	0
ring_auroraveil_s3_A	auroraveil	3	A	ring	OPP	_x3r0v165mjolnirB	Core destroyed	191	0	210	1310
v530_auroraveil_s3_B	auroraveil	3	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	419	0	1790	3870
parent_auroraveil_s3_B	auroraveil	3	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	193	0	0	750
flagoff_auroraveil_s3_B	auroraveil	3	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	227	0	0	980
nomouth_auroraveil_s3_B	auroraveil	3	B	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	118	0	0	490
ring_auroraveil_s3_B	auroraveil	3	B	ring	US	ring	Core destroyed	367	0	510	0
v530_auroraveil_s4_A	auroraveil	4	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	225	0	340	1080
parent_auroraveil_s4_A	auroraveil	4	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	170	0	380	550
flagoff_auroraveil_s4_A	auroraveil	4	A	flagoff	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	2460	10410
nomouth_auroraveil_s4_A	auroraveil	4	A	nomouth	US	nomouth	Core destroyed	195	0	440	0
ring_auroraveil_s4_A	auroraveil	4	A	ring	OPP	_x3r0v165mjolnirB	Core destroyed	597	0	0	1380
v530_auroraveil_s4_B	auroraveil	4	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	235	0	0	1300
parent_auroraveil_s4_B	auroraveil	4	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	243	0	0	1310
flagoff_auroraveil_s4_B	auroraveil	4	B	flagoff	US	flagoff_arm	Core destroyed	404	0	870	0
nomouth_auroraveil_s4_B	auroraveil	4	B	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	252	0	0	1230
ring_auroraveil_s4_B	auroraveil	4	B	ring	US	ring	Core destroyed	323	0	1560	1430
v530_glacierkeep_s3_A	glacierkeep	3	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	315	0	0	960
parent_glacierkeep_s3_A	glacierkeep	3	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	691	0	0	2140
flagoff_glacierkeep_s3_A	glacierkeep	3	A	flagoff	US	flagoff_arm	Core destroyed	636	0	0	0
nomouth_glacierkeep_s3_A	glacierkeep	3	A	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	269	0	0	650
ring_glacierkeep_s3_A	glacierkeep	3	A	ring	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	80	2770
v530_glacierkeep_s3_B	glacierkeep	3	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	458	0	1030	3490
parent_glacierkeep_s3_B	glacierkeep	3	B	parent	US	parent_arm	Core destroyed	412	0	0	0
flagoff_glacierkeep_s3_B	glacierkeep	3	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	456	0	0	2270
nomouth_glacierkeep_s3_B	glacierkeep	3	B	nomouth	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	1420
ring_glacierkeep_s3_B	glacierkeep	3	B	ring	US	ring	Core destroyed	424	0	370	0
v530_glacierkeep_s4_A	glacierkeep	4	A	v530	US	_v530home	Titanium stored (tiebreak)	1000	0	0	0
parent_glacierkeep_s4_A	glacierkeep	4	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	642	0	0	5740
flagoff_glacierkeep_s4_A	glacierkeep	4	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	378	0	0	400
nomouth_glacierkeep_s4_A	glacierkeep	4	A	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	294	0	0	750
ring_glacierkeep_s4_A	glacierkeep	4	A	ring	US	ring	Core destroyed	444	0	70	0
v530_glacierkeep_s4_B	glacierkeep	4	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	339	0	0	1570
parent_glacierkeep_s4_B	glacierkeep	4	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	231	0	0	640
flagoff_glacierkeep_s4_B	glacierkeep	4	B	flagoff	US	flagoff_arm	Core destroyed	261	0	0	0
nomouth_glacierkeep_s4_B	glacierkeep	4	B	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	577	0	0	1410
ring_glacierkeep_s4_B	glacierkeep	4	B	ring	OPP	_x3r0v165mjolnirB	Core destroyed	465	0	0	1460
v530_yulerune_s3_A	yulerune	3	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	256	0	80	1570
parent_yulerune_s3_A	yulerune	3	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	101	0	0	520
flagoff_yulerune_s3_A	yulerune	3	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	145	0	0	370
nomouth_yulerune_s3_A	yulerune	3	A	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	171	0	0	460
ring_yulerune_s3_A	yulerune	3	A	ring	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	5920	13150
v530_yulerune_s3_B	yulerune	3	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	312	0	590	3040
parent_yulerune_s3_B	yulerune	3	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	438	0	0	630
flagoff_yulerune_s3_B	yulerune	3	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	267	0	0	790
nomouth_yulerune_s3_B	yulerune	3	B	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	466	0	400	2330
ring_yulerune_s3_B	yulerune	3	B	ring	OPP	_x3r0v165mjolnirB	Core destroyed	316	0	650	4360
v530_yulerune_s4_A	yulerune	4	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	267	0	80	1650
parent_yulerune_s4_A	yulerune	4	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	205	0	0	720
flagoff_yulerune_s4_A	yulerune	4	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	153	0	0	720
nomouth_yulerune_s4_A	yulerune	4	A	nomouth	OPP	_x3r0v165mjolnirB	Core destroyed	322	0	0	550
ring_yulerune_s4_A	yulerune	4	A	ring	US	ring	Titanium collected (tiebreak)	1000	0	90	0
v530_yulerune_s4_B	yulerune	4	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	560	0	3080	3450
parent_yulerune_s4_B	yulerune	4	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	309	0	0	2380
flagoff_yulerune_s4_B	yulerune	4	B	flagoff	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	4820	7860
nomouth_yulerune_s4_B	yulerune	4	B	nomouth	US	nomouth	Core destroyed	201	0	460	50
