tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
auroraveil_s904000_A	auroraveil	904000	A	US	ctrl_dup	Core destroyed	210	0	480	230
auroraveil_s904000_B	auroraveil	904000	B	OPP	_v542wave	Core destroyed	217	0	80	670
auroraveil_s904001_A	auroraveil	904001	A	US	ctrl_dup	Core destroyed	178	0	710	150
auroraveil_s904001_B	auroraveil	904001	B	OPP	_v542wave	Core destroyed	171	0	120	530
auroraveil_s904002_A	auroraveil	904002	A	US	ctrl_dup	Core destroyed	178	0	710	150
auroraveil_s904002_B	auroraveil	904002	B	OPP	_v542wave	Core destroyed	240	0	0	550
bifrost_s904000_A	bifrost	904000	A	US	ctrl_dup	Core destroyed	439	0	1070	990
bifrost_s904000_B	bifrost	904000	B	OPP	_v542wave	Core destroyed	283	0	550	1330
bifrost_s904001_A	bifrost	904001	A	OPP	_v542wave	Titanium collected (tiebreak)	1000	0	4120	4920
bifrost_s904001_B	bifrost	904001	B	US	ctrl_dup	Core destroyed	486	0	4770	1620
bifrost_s904002_A	bifrost	904002	A	OPP	_v542wave	Core destroyed	868	0	3410	4250
bifrost_s904002_B	bifrost	904002	B	US	ctrl_dup	Core destroyed	337	0	580	550
fimbulwinter_s904000_A	fimbulwinter	904000	A	US	ctrl_dup	Core destroyed	157	0	700	90
fimbulwinter_s904000_B	fimbulwinter	904000	B	US	ctrl_dup	Core destroyed	152	0	700	410
fimbulwinter_s904001_A	fimbulwinter	904001	A	US	ctrl_dup	Core destroyed	161	0	720	370
fimbulwinter_s904001_B	fimbulwinter	904001	B	US	ctrl_dup	Core destroyed	151	0	700	380
fimbulwinter_s904002_A	fimbulwinter	904002	A	US	ctrl_dup	Core destroyed	484	0	2340	500
fimbulwinter_s904002_B	fimbulwinter	904002	B	OPP	_v542wave	Core destroyed	182	0	840	750
glacierkeep_s904000_A	glacierkeep	904000	A	US	ctrl_dup	Core destroyed	201	0	500	0
glacierkeep_s904000_B	glacierkeep	904000	B	OPP	_v542wave	Core destroyed	219	0	0	860
