tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
flagoff_drakkarfjord_s1_B	drakkarfjord	1	B	flagoff	US	flagoff_arm	Core destroyed	400	0	2540	0
v530_drakkarfjord_s1_B	drakkarfjord	1	B	v530	US	v530_arm	Core destroyed	197	0	0	0
v531fix_drakkarfjord_s1_B	drakkarfjord	1	B	v531fix	US	_v531fix	Core destroyed	209	0	0	0
parent_drakkarfjord_s2_A	drakkarfjord	2	A	parent	US	parent_arm	Core destroyed	209	0	240	90
flagoff_drakkarfjord_s2_A	drakkarfjord	2	A	flagoff	US	flagoff_arm	Core destroyed	106	0	410	0
v530_drakkarfjord_s2_A	drakkarfjord	2	A	v530	OPP	_v488beltbreak2	Core destroyed	723	0	0	430
v531fix_drakkarfjord_s2_A	drakkarfjord	2	A	v531fix	US	_v531fix	Core destroyed	175	0	370	0
parent_drakkarfjord_s2_B	drakkarfjord	2	B	parent	US	parent_arm	Core destroyed	456	0	950	0
flagoff_drakkarfjord_s2_B	drakkarfjord	2	B	flagoff	US	flagoff_arm	Core destroyed	122	0	350	0
v530_drakkarfjord_s2_B	drakkarfjord	2	B	v530	US	v530_arm	Core destroyed	563	0	840	0
v531fix_drakkarfjord_s2_B	drakkarfjord	2	B	v531fix	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	1360	3880
parent_glacierkeep_s1_A	glacierkeep	1	A	parent	US	parent_arm	Core destroyed	196	0	490	140
flagoff_glacierkeep_s1_A	glacierkeep	1	A	flagoff	US	flagoff_arm	Core destroyed	112	0	230	0
v530_glacierkeep_s1_A	glacierkeep	1	A	v530	US	v530_arm	Core destroyed	269	0	300	0
v531fix_glacierkeep_s1_A	glacierkeep	1	A	v531fix	US	_v531fix	Core destroyed	185	0	10	0
parent_glacierkeep_s1_B	glacierkeep	1	B	parent	US	parent_arm	Core destroyed	369	0	380	0
flagoff_glacierkeep_s1_B	glacierkeep	1	B	flagoff	US	flagoff_arm	Core destroyed	167	0	370	0
v530_glacierkeep_s1_B	glacierkeep	1	B	v530	US	v530_arm	Titanium collected (tiebreak)	1000	0	11520	0
v531fix_glacierkeep_s1_B	glacierkeep	1	B	v531fix	US	_v531fix	Core destroyed	257	0	0	0
parent_glacierkeep_s2_A	glacierkeep	2	A	parent	US	parent_arm	Core destroyed	112	0	230	0
flagoff_glacierkeep_s2_A	glacierkeep	2	A	flagoff	US	flagoff_arm	Core destroyed	124	0	260	0
v530_glacierkeep_s2_A	glacierkeep	2	A	v530	US	v530_arm	Core destroyed	525	0	0	0
v531fix_glacierkeep_s2_A	glacierkeep	2	A	v531fix	US	_v531fix	Core destroyed	197	0	10	0
parent_glacierkeep_s2_B	glacierkeep	2	B	parent	US	parent_arm	Core destroyed	305	0	10	0
flagoff_glacierkeep_s2_B	glacierkeep	2	B	flagoff	US	flagoff_arm	Core destroyed	269	0	0	0
v530_glacierkeep_s2_B	glacierkeep	2	B	v530	US	v530_arm	Core destroyed	715	0	2010	0
v531fix_glacierkeep_s2_B	glacierkeep	2	B	v531fix	US	_v531fix	Core destroyed	269	0	0	0
parent_nordkap_s1_A	nordkap	1	A	parent	US	parent_arm	Core destroyed	281	0	190	190
flagoff_nordkap_s1_A	nordkap	1	A	flagoff	US	flagoff_arm	Core destroyed	414	0	410	320
v530_nordkap_s1_A	nordkap	1	A	v530	US	v530_arm	Core destroyed	153	0	660	60
v531fix_nordkap_s1_A	nordkap	1	A	v531fix	OPP	_v488beltbreak2	Core destroyed	235	0	210	2320
parent_nordkap_s1_B	nordkap	1	B	parent	US	parent_arm	Core destroyed	269	0	110	70
flagoff_nordkap_s1_B	nordkap	1	B	flagoff	US	flagoff_arm	Core destroyed	292	0	3410	1570
v530_nordkap_s1_B	nordkap	1	B	v530	OPP	_v488beltbreak2	Core destroyed	232	0	160	3430
v531fix_nordkap_s1_B	nordkap	1	B	v531fix	US	_v531fix	Core destroyed	537	0	250	90
parent_nordkap_s2_A	nordkap	2	A	parent	US	parent_arm	Core destroyed	112	0	500	70
flagoff_nordkap_s2_A	nordkap	2	A	flagoff	US	flagoff_arm	Core destroyed	200	0	510	80
v530_nordkap_s2_A	nordkap	2	A	v530	US	v530_arm	Core destroyed	184	0	430	130
v531fix_nordkap_s2_A	nordkap	2	A	v531fix	US	_v531fix	Core destroyed	663	0	4810	70
parent_nordkap_s2_B	nordkap	2	B	parent	US	parent_arm	Core destroyed	133	0	310	90
flagoff_nordkap_s2_B	nordkap	2	B	flagoff	US	flagoff_arm	Core destroyed	161	0	90	90
v530_nordkap_s2_B	nordkap	2	B	v530	OPP	_v488beltbreak2	Core destroyed	494	0	3100	3520
v531fix_nordkap_s2_B	nordkap	2	B	v531fix	OPP	_v488beltbreak2	Core destroyed	250	0	150	980
parent_yulerune_s1_A	yulerune	1	A	parent	US	parent_arm	Core destroyed	465	0	930	40
flagoff_yulerune_s1_A	yulerune	1	A	flagoff	US	flagoff_arm	Core destroyed	97	0	230	0
v530_yulerune_s1_A	yulerune	1	A	v530	US	v530_arm	Core destroyed	332	0	530	0
v531fix_yulerune_s1_A	yulerune	1	A	v531fix	US	_v531fix	Core destroyed	322	0	2240	100
parent_yulerune_s1_B	yulerune	1	B	parent	US	parent_arm	Core destroyed	121	0	210	50
flagoff_yulerune_s1_B	yulerune	1	B	flagoff	US	flagoff_arm	Core destroyed	89	0	210	0
v530_yulerune_s1_B	yulerune	1	B	v530	OPP	_v488beltbreak2	Core destroyed	493	0	110	30
v531fix_yulerune_s1_B	yulerune	1	B	v531fix	US	_v531fix	Core destroyed	101	0	280	0
parent_yulerune_s2_A	yulerune	2	A	parent	US	parent_arm	Core destroyed	100	0	330	0
flagoff_yulerune_s2_A	yulerune	2	A	flagoff	US	flagoff_arm	Core destroyed	97	0	230	0
v530_yulerune_s2_A	yulerune	2	A	v530	US	v530_arm	Core destroyed	738	0	4260	4430
v531fix_yulerune_s2_A	yulerune	2	A	v531fix	US	_v531fix	Core destroyed	146	0	360	0
parent_yulerune_s2_B	yulerune	2	B	parent	US	parent_arm	Core destroyed	211	0	1970	0
flagoff_yulerune_s2_B	yulerune	2	B	flagoff	US	flagoff_arm	Core destroyed	153	0	220	110
v530_yulerune_s2_B	yulerune	2	B	v530	US	v530_arm	Core destroyed	217	0	40	20
v531fix_yulerune_s2_B	yulerune	2	B	v531fix	US	_v531fix	Core destroyed	166	0	380	0
parent_antler_s1_A	antler	1	A	parent	US	parent_arm	Core destroyed	194	0	1020	670
flagoff_antler_s1_A	antler	1	A	flagoff	US	flagoff_arm	Core destroyed	267	0	3000	580
v530_antler_s1_A	antler	1	A	v530	OPP	_v488beltbreak2	Core destroyed	264	0	1430	2410
v531fix_antler_s1_A	antler	1	A	v531fix	OPP	_v488beltbreak2	Core destroyed	420	0	2850	3010
parent_antler_s1_B	antler	1	B	parent	US	parent_arm	Core destroyed	142	0	400	120
flagoff_antler_s1_B	antler	1	B	flagoff	US	flagoff_arm	Core destroyed	596	0	2390	1600
v530_antler_s1_B	antler	1	B	v530	US	v530_arm	Core destroyed	561	0	2650	2670
v531fix_antler_s1_B	antler	1	B	v531fix	US	_v531fix	Core destroyed	302	0	1310	370
parent_antler_s2_A	antler	2	A	parent	OPP	_v488beltbreak2	Core destroyed	220	0	690	2160
flagoff_antler_s2_A	antler	2	A	flagoff	US	flagoff_arm	Core destroyed	343	0	1170	2060
v530_antler_s2_A	antler	2	A	v530	US	v530_arm	Core destroyed	208	0	1410	750
v531fix_antler_s2_A	antler	2	A	v531fix	OPP	_v488beltbreak2	Core destroyed	160	0	1110	1260
parent_antler_s2_B	antler	2	B	parent	US	parent_arm	Core destroyed	142	0	370	70
flagoff_antler_s2_B	antler	2	B	flagoff	OPP	_v488beltbreak2	Core destroyed	117	0	230	1040
v530_antler_s2_B	antler	2	B	v530	US	v530_arm	Core destroyed	261	0	1480	100
v531fix_antler_s2_B	antler	2	B	v531fix	US	_v531fix	Core destroyed	122	0	630	40
parent_fjordgate_s1_A	fjordgate	1	A	parent	US	parent_arm	Core destroyed	257	0	1710	40
flagoff_fjordgate_s1_A	fjordgate	1	A	flagoff	US	flagoff_arm	Core destroyed	197	0	840	90
v530_fjordgate_s1_A	fjordgate	1	A	v530	OPP	_v488beltbreak2	Core destroyed	135	0	590	250
v531fix_fjordgate_s1_A	fjordgate	1	A	v531fix	US	_v531fix	Core destroyed	159	0	380	660
parent_fjordgate_s1_B	fjordgate	1	B	parent	OPP	_v488beltbreak2	Core destroyed	174	0	620	1090
flagoff_fjordgate_s1_B	fjordgate	1	B	flagoff	OPP	_v488beltbreak2	Core destroyed	448	0	1450	2100
v530_fjordgate_s1_B	fjordgate	1	B	v530	US	v530_arm	Core destroyed	309	0	1500	1450
v531fix_fjordgate_s1_B	fjordgate	1	B	v531fix	US	_v531fix	Core destroyed	142	0	340	70
parent_fjordgate_s2_A	fjordgate	2	A	parent	US	parent_arm	Core destroyed	282	0	1340	240
flagoff_fjordgate_s2_A	fjordgate	2	A	flagoff	US	flagoff_arm	Core destroyed	701	0	2550	360
v530_fjordgate_s2_A	fjordgate	2	A	v530	US	v530_arm	Core destroyed	173	0	770	310
v531fix_fjordgate_s2_A	fjordgate	2	A	v531fix	US	_v531fix	Core destroyed	161	0	740	390
parent_fjordgate_s2_B	fjordgate	2	B	parent	OPP	_v488beltbreak2	Core destroyed	149	0	430	650
flagoff_fjordgate_s2_B	fjordgate	2	B	flagoff	US	flagoff_arm	Core destroyed	178	0	1160	0
v530_fjordgate_s2_B	fjordgate	2	B	v530	US	v530_arm	Core destroyed	250	0	1540	40
v531fix_fjordgate_s2_B	fjordgate	2	B	v531fix	OPP	_v488beltbreak2	Core destroyed	381	0	1210	1060
parent_midgard_s1_A	midgard	1	A	parent	OPP	_v488beltbreak2	Core destroyed	134	0	800	1290
flagoff_midgard_s1_A	midgard	1	A	flagoff	US	flagoff_arm	Core destroyed	201	0	1210	700
v530_midgard_s1_A	midgard	1	A	v530	US	v530_arm	Core destroyed	200	0	1060	830
v531fix_midgard_s1_A	midgard	1	A	v531fix	US	_v531fix	Core destroyed	445	0	710	670
parent_midgard_s1_B	midgard	1	B	parent	US	parent_arm	Core destroyed	193	0	980	580
flagoff_midgard_s1_B	midgard	1	B	flagoff	OPP	_v488beltbreak2	Core destroyed	278	0	650	2450
v530_midgard_s1_B	midgard	1	B	v530	US	v530_arm	Core destroyed	264	0	2310	1530
v531fix_midgard_s1_B	midgard	1	B	v531fix	US	_v531fix	Core destroyed	192	0	1600	470
parent_midgard_s2_A	midgard	2	A	parent	OPP	_v488beltbreak2	Core destroyed	197	0	530	1680
flagoff_midgard_s2_A	midgard	2	A	flagoff	US	flagoff_arm	Core destroyed	329	0	1090	680
v530_midgard_s2_A	midgard	2	A	v530	US	v530_arm	Core destroyed	358	0	580	860
v531fix_midgard_s2_A	midgard	2	A	v531fix	OPP	_v488beltbreak2	Core destroyed	176	0	630	860
parent_midgard_s2_B	midgard	2	B	parent	US	parent_arm	Core destroyed	228	0	2120	840
flagoff_midgard_s2_B	midgard	2	B	flagoff	OPP	_v488beltbreak2	Core destroyed	184	0	610	1380
v530_midgard_s2_B	midgard	2	B	v530	US	v530_arm	Core destroyed	529	0	770	680
v531fix_midgard_s2_B	midgard	2	B	v531fix	US	_v531fix	Core destroyed	147	0	1170	980
parent_atoll_s3_A	atoll	3	A	parent	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	2610	2790
flagoff_atoll_s3_A	atoll	3	A	flagoff	US	flagoff_arm	Titanium collected (tiebreak)	1000	0	4970	3070
v530_atoll_s3_A	atoll	3	A	v530	US	v530_arm	Core destroyed	165	0	790	500
v531fix_atoll_s3_A	atoll	3	A	v531fix	OPP	_v488beltbreak2	Core destroyed	310	0	120	1500
parent_atoll_s3_B	atoll	3	B	parent	US	parent_arm	Core destroyed	243	0	1920	340
flagoff_atoll_s3_B	atoll	3	B	flagoff	OPP	_v488beltbreak2	Core destroyed	447	0	2210	1170
v530_atoll_s3_B	atoll	3	B	v530	OPP	_v488beltbreak2	Core destroyed	309	0	0	970
v531fix_atoll_s3_B	atoll	3	B	v531fix	US	_v531fix	Core destroyed	765	0	1770	1190
parent_atoll_s4_A	atoll	4	A	parent	OPP	_v488beltbreak2	Core destroyed	510	0	3040	5580
flagoff_atoll_s4_A	atoll	4	A	flagoff	OPP	_v488beltbreak2	Core destroyed	442	0	2190	5100
v530_atoll_s4_A	atoll	4	A	v530	US	v530_arm	Titanium collected (tiebreak)	1000	0	1810	160
v531fix_atoll_s4_A	atoll	4	A	v531fix	OPP	_v488beltbreak2	Core destroyed	249	0	590	1880
parent_atoll_s4_B	atoll	4	B	parent	OPP	_v488beltbreak2	Core destroyed	421	0	1190	1290
flagoff_atoll_s4_B	atoll	4	B	flagoff	OPP	_v488beltbreak2	Core destroyed	515	0	2850	2540
v530_atoll_s4_B	atoll	4	B	v530	OPP	_v488beltbreak2	Core destroyed	814	0	1990	2020
v531fix_atoll_s4_B	atoll	4	B	v531fix	OPP	_v488beltbreak2	Core destroyed	252	0	80	1230
parent_drakkarfjord_s3_A	drakkarfjord	3	A	parent	US	parent_arm	Core destroyed	353	0	310	0
flagoff_drakkarfjord_s3_A	drakkarfjord	3	A	flagoff	US	flagoff_arm	Core destroyed	169	0	550	210
v530_drakkarfjord_s3_A	drakkarfjord	3	A	v530	US	v530_arm	Core destroyed	453	0	0	0
v531fix_drakkarfjord_s3_A	drakkarfjord	3	A	v531fix	US	_v531fix	Core destroyed	233	0	590	0
parent_drakkarfjord_s3_B	drakkarfjord	3	B	parent	US	parent_arm	Core destroyed	96	0	320	0
flagoff_drakkarfjord_s3_B	drakkarfjord	3	B	flagoff	US	flagoff_arm	Core destroyed	125	0	360	0
v530_drakkarfjord_s3_B	drakkarfjord	3	B	v530	US	v530_arm	Core destroyed	249	0	590	0
v531fix_drakkarfjord_s3_B	drakkarfjord	3	B	v531fix	OPP	_v488beltbreak2	Core destroyed	553	0	0	0
parent_drakkarfjord_s4_A	drakkarfjord	4	A	parent	US	parent_arm	Core destroyed	89	0	340	0
flagoff_drakkarfjord_s4_A	drakkarfjord	4	A	flagoff	OPP	_v488beltbreak2	Core destroyed	405	0	870	4270
v530_drakkarfjord_s4_A	drakkarfjord	4	A	v530	US	v530_arm	Core destroyed	237	0	0	0
v531fix_drakkarfjord_s4_A	drakkarfjord	4	A	v531fix	US	_v531fix	Core destroyed	265	0	600	0
parent_drakkarfjord_s4_B	drakkarfjord	4	B	parent	US	parent_arm	Core destroyed	101	0	280	0
flagoff_drakkarfjord_s4_B	drakkarfjord	4	B	flagoff	OPP	_v488beltbreak2	Core destroyed	705	0	250	0
v530_drakkarfjord_s4_B	drakkarfjord	4	B	v530	US	v530_arm	Core destroyed	237	0	0	0
v531fix_drakkarfjord_s4_B	drakkarfjord	4	B	v531fix	US	_v531fix	Titanium collected (tiebreak)	1000	0	3970	770
parent_glacierkeep_s3_A	glacierkeep	3	A	parent	US	parent_arm	Core destroyed	205	0	220	120
flagoff_glacierkeep_s3_A	glacierkeep	3	A	flagoff	US	flagoff_arm	Core destroyed	170	0	410	0
v530_glacierkeep_s3_A	glacierkeep	3	A	v530	US	v530_arm	Core destroyed	750	0	4560	4860
v531fix_glacierkeep_s3_A	glacierkeep	3	A	v531fix	US	_v531fix	Core destroyed	142	0	220	0
parent_glacierkeep_s3_B	glacierkeep	3	B	parent	US	parent_arm	Core destroyed	708	0	0	0
flagoff_glacierkeep_s3_B	glacierkeep	3	B	flagoff	US	flagoff_arm	Core destroyed	157	0	80	0
v530_glacierkeep_s3_B	glacierkeep	3	B	v530	US	v530_arm	Core destroyed	261	0	0	0
v531fix_glacierkeep_s3_B	glacierkeep	3	B	v531fix	US	_v531fix	Core destroyed	273	0	0	0
parent_glacierkeep_s4_A	glacierkeep	4	A	parent	US	parent_arm	Core destroyed	110	0	230	0
flagoff_glacierkeep_s4_A	glacierkeep	4	A	flagoff	US	flagoff_arm	Core destroyed	165	0	150	0
v530_glacierkeep_s4_A	glacierkeep	4	A	v530	OPP	_v488beltbreak2	Core destroyed	157	0	0	170
v531fix_glacierkeep_s4_A	glacierkeep	4	A	v531fix	US	_v531fix	Core destroyed	181	0	10	0
parent_glacierkeep_s4_B	glacierkeep	4	B	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	10	0
flagoff_glacierkeep_s4_B	glacierkeep	4	B	flagoff	US	flagoff_arm	Core destroyed	249	0	10	0
v530_glacierkeep_s4_B	glacierkeep	4	B	v530	OPP	_v488beltbreak2	Harvesters (tiebreak)	1000	0	0	0
v531fix_glacierkeep_s4_B	glacierkeep	4	B	v531fix	US	_v531fix	Harvesters (tiebreak)	1000	0	0	0
parent_nordkap_s3_A	nordkap	3	A	parent	OPP	_v488beltbreak2	Core destroyed	148	0	0	980
flagoff_nordkap_s3_A	nordkap	3	A	flagoff	US	flagoff_arm	Core destroyed	281	0	2070	60
v530_nordkap_s3_A	nordkap	3	A	v530	US	v530_arm	Core destroyed	307	0	1910	460
v531fix_nordkap_s3_A	nordkap	3	A	v531fix	US	_v531fix	Core destroyed	127	0	290	60
parent_nordkap_s3_B	nordkap	3	B	parent	OPP	_v488beltbreak2	Core destroyed	937	0	100	210
flagoff_nordkap_s3_B	nordkap	3	B	flagoff	US	flagoff_arm	Core destroyed	327	0	410	50
v530_nordkap_s3_B	nordkap	3	B	v530	US	v530_arm	Core destroyed	272	0	1220	970
v531fix_nordkap_s3_B	nordkap	3	B	v531fix	US	_v531fix	Core destroyed	341	0	160	40
parent_nordkap_s4_A	nordkap	4	A	parent	US	parent_arm	Core destroyed	341	0	960	90
flagoff_nordkap_s4_A	nordkap	4	A	flagoff	US	flagoff_arm	Core destroyed	263	0	490	50
v530_nordkap_s4_A	nordkap	4	A	v530	US	v530_arm	Core destroyed	133	0	110	0
v531fix_nordkap_s4_A	nordkap	4	A	v531fix	US	_v531fix	Core destroyed	193	0	450	130
parent_nordkap_s4_B	nordkap	4	B	parent	OPP	_v488beltbreak2	Core destroyed	179	0	50	1040
flagoff_nordkap_s4_B	nordkap	4	B	flagoff	OPP	_v488beltbreak2	Core destroyed	425	0	70	1420
v530_nordkap_s4_B	nordkap	4	B	v530	US	v530_arm	Core destroyed	235	0	2150	550
v531fix_nordkap_s4_B	nordkap	4	B	v531fix	US	_v531fix	Core destroyed	161	0	150	80
parent_yulerune_s3_A	yulerune	3	A	parent	US	parent_arm	Core destroyed	91	0	290	0
flagoff_yulerune_s3_A	yulerune	3	A	flagoff	US	flagoff_arm	Core destroyed	105	0	200	0
v530_yulerune_s3_A	yulerune	3	A	v530	US	v530_arm	Core destroyed	444	0	1070	0
v531fix_yulerune_s3_A	yulerune	3	A	v531fix	US	_v531fix	Core destroyed	387	0	2890	0
parent_yulerune_s3_B	yulerune	3	B	parent	US	parent_arm	Core destroyed	119	0	320	0
flagoff_yulerune_s3_B	yulerune	3	B	flagoff	US	flagoff_arm	Core destroyed	101	0	220	0
v530_yulerune_s3_B	yulerune	3	B	v530	US	v530_arm	Core destroyed	217	0	40	20
v531fix_yulerune_s3_B	yulerune	3	B	v531fix	US	_v531fix	Core destroyed	173	0	40	20
parent_yulerune_s4_A	yulerune	4	A	parent	US	parent_arm	Core destroyed	102	0	260	0
flagoff_yulerune_s4_A	yulerune	4	A	flagoff	US	flagoff_arm	Core destroyed	300	0	200	0
v530_yulerune_s4_A	yulerune	4	A	v530	US	v530_arm	Core destroyed	537	0	50	80
v531fix_yulerune_s4_A	yulerune	4	A	v531fix	US	_v531fix	Core destroyed	146	0	360	0
parent_yulerune_s4_B	yulerune	4	B	parent	US	parent_arm	Core destroyed	109	0	350	0
flagoff_yulerune_s4_B	yulerune	4	B	flagoff	US	flagoff_arm	Core destroyed	188	0	590	0
v530_yulerune_s4_B	yulerune	4	B	v530	US	v530_arm	Core destroyed	137	0	160	0
v531fix_yulerune_s4_B	yulerune	4	B	v531fix	US	_v531fix	Titanium collected (tiebreak)	1000	0	100	0
parent_antler_s3_A	antler	3	A	parent	US	parent_arm	Core destroyed	323	0	3690	1130
flagoff_antler_s3_A	antler	3	A	flagoff	US	flagoff_arm	Core destroyed	334	0	1630	2560
v530_antler_s3_A	antler	3	A	v530	US	v530_arm	Core destroyed	130	0	560	240
v531fix_antler_s3_A	antler	3	A	v531fix	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	410	590
parent_antler_s3_B	antler	3	B	parent	US	parent_arm	Core destroyed	468	0	3310	360
flagoff_antler_s3_B	antler	3	B	flagoff	US	flagoff_arm	Core destroyed	116	0	760	240
v530_antler_s3_B	antler	3	B	v530	US	v530_arm	Core destroyed	193	0	350	90
v531fix_antler_s3_B	antler	3	B	v531fix	US	_v531fix	Core destroyed	184	0	1440	1330
parent_antler_s4_A	antler	4	A	parent	US	parent_arm	Core destroyed	393	0	3660	1920
flagoff_antler_s4_A	antler	4	A	flagoff	US	flagoff_arm	Core destroyed	140	0	980	660
v530_antler_s4_A	antler	4	A	v530	US	v530_arm	Core destroyed	152	0	1110	400
v531fix_antler_s4_A	antler	4	A	v531fix	OPP	_v488beltbreak2	Core destroyed	210	0	1490	1460
parent_antler_s4_B	antler	4	B	parent	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	3670	4990
flagoff_antler_s4_B	antler	4	B	flagoff	US	flagoff_arm	Core destroyed	305	0	760	370
v530_antler_s4_B	antler	4	B	v530	OPP	_v488beltbreak2	Core destroyed	187	0	410	790
v531fix_antler_s4_B	antler	4	B	v531fix	US	_v531fix	Core destroyed	116	0	790	150
parent_fjordgate_s3_A	fjordgate	3	A	parent	OPP	_v488beltbreak2	Core destroyed	162	0	200	930
flagoff_fjordgate_s3_A	fjordgate	3	A	flagoff	US	flagoff_arm	Titanium collected (tiebreak)	1000	0	820	350
v530_fjordgate_s3_A	fjordgate	3	A	v530	US	v530_arm	Core destroyed	144	0	750	200
v531fix_fjordgate_s3_A	fjordgate	3	A	v531fix	US	_v531fix	Core destroyed	219	0	1840	230
parent_fjordgate_s3_B	fjordgate	3	B	parent	US	parent_arm	Core destroyed	136	0	540	230
flagoff_fjordgate_s3_B	fjordgate	3	B	flagoff	US	flagoff_arm	Core destroyed	134	0	770	0
v530_fjordgate_s3_B	fjordgate	3	B	v530	US	v530_arm	Core destroyed	201	0	1170	370
v531fix_fjordgate_s3_B	fjordgate	3	B	v531fix	OPP	_v488beltbreak2	Core destroyed	253	0	500	1070
parent_fjordgate_s4_A	fjordgate	4	A	parent	US	parent_arm	Core destroyed	197	0	840	90
flagoff_fjordgate_s4_A	fjordgate	4	A	flagoff	OPP	_v488beltbreak2	Core destroyed	162	0	200	930
v530_fjordgate_s4_A	fjordgate	4	A	v530	US	v530_arm	Core destroyed	720	0	2140	2210
v531fix_fjordgate_s4_A	fjordgate	4	A	v531fix	US	_v531fix	Core destroyed	397	0	1930	1270
parent_fjordgate_s4_B	fjordgate	4	B	parent	OPP	_v488beltbreak2	Core destroyed	183	0	950	1210
flagoff_fjordgate_s4_B	fjordgate	4	B	flagoff	OPP	_v488beltbreak2	Core destroyed	449	0	320	0
v530_fjordgate_s4_B	fjordgate	4	B	v530	US	v530_arm	Core destroyed	196	0	820	70
v531fix_fjordgate_s4_B	fjordgate	4	B	v531fix	OPP	_v488beltbreak2	Core destroyed	553	0	90	1260
parent_midgard_s3_A	midgard	3	A	parent	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	880	930
flagoff_midgard_s3_A	midgard	3	A	flagoff	US	flagoff_arm	Core destroyed	303	0	1250	660
v530_midgard_s3_A	midgard	3	A	v530	US	v530_arm	Core destroyed	313	0	1070	740
v531fix_midgard_s3_A	midgard	3	A	v531fix	US	_v531fix	Core destroyed	326	0	2230	1010
parent_midgard_s3_B	midgard	3	B	parent	US	parent_arm	Core destroyed	737	0	710	770
flagoff_midgard_s3_B	midgard	3	B	flagoff	OPP	_v488beltbreak2	Core destroyed	251	0	1050	2100
v530_midgard_s3_B	midgard	3	B	v530	OPP	_v488beltbreak2	Core destroyed	246	0	600	2320
v531fix_midgard_s3_B	midgard	3	B	v531fix	OPP	_v488beltbreak2	Core destroyed	277	0	740	1640
parent_midgard_s4_A	midgard	4	A	parent	US	parent_arm	Core destroyed	309	0	2300	660
flagoff_midgard_s4_A	midgard	4	A	flagoff	US	flagoff_arm	Core destroyed	685	0	2320	1010
v530_midgard_s4_A	midgard	4	A	v530	OPP	_v488beltbreak2	Core destroyed	705	0	470	970
v531fix_midgard_s4_A	midgard	4	A	v531fix	US	_v531fix	Core destroyed	265	0	690	940
parent_midgard_s4_B	midgard	4	B	parent	US	parent_arm	Core destroyed	169	0	1250	610
flagoff_midgard_s4_B	midgard	4	B	flagoff	US	flagoff_arm	Core destroyed	177	0	1770	600
v530_midgard_s4_B	midgard	4	B	v530	US	v530_arm	Core destroyed	240	0	2000	1050
v531fix_midgard_s4_B	midgard	4	B	v531fix	OPP	_v488beltbreak2	Core destroyed	301	0	890	1770
parent_atoll_s5_A	atoll	5	A	parent	US	parent_arm	Core destroyed	141	0	340	60
flagoff_atoll_s5_A	atoll	5	A	flagoff	US	flagoff_arm	Core destroyed	249	0	1200	330
v530_atoll_s5_A	atoll	5	A	v530	OPP	_v488beltbreak2	Core destroyed	561	0	340	2590
v531fix_atoll_s5_A	atoll	5	A	v531fix	OPP	_v488beltbreak2	Core destroyed	249	0	590	1880
