tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
v538_off_archipelago_s4_A	archipelago	4	A	v538_off	OPP	opp_off	Core destroyed	447	0	2330	2270
flagoff_off_archipelago_s4_A	archipelago	4	A	flagoff_off	OPP	opp_off	Core destroyed	147	0	880	580
masteroff_off_archipelago_s4_A	archipelago	4	A	masteroff_off	OPP	opp_off	Core destroyed	147	0	880	580
par_off_archipelago_s4_B	archipelago	4	B	par_off	US	par_off	Core destroyed	450	0	1250	1490
par_twin_archipelago_s4_B	archipelago	4	B	par_twin	US	par_twin	Core destroyed	450	0	1250	1490
v538_off_archipelago_s4_B	archipelago	4	B	v538_off	US	v538_off	Core destroyed	311	0	980	800
flagoff_off_archipelago_s4_B	archipelago	4	B	flagoff_off	US	flagoff_off	Core destroyed	450	0	1250	1490
masteroff_off_archipelago_s4_B	archipelago	4	B	masteroff_off	US	masteroff_off	Core destroyed	450	0	1250	1490
par_off_archipelago_s5_A	archipelago	5	A	par_off	OPP	opp_off	Core destroyed	147	0	880	580
par_twin_archipelago_s5_A	archipelago	5	A	par_twin	OPP	opp_off	Core destroyed	147	0	880	580
v538_off_archipelago_s5_A	archipelago	5	A	v538_off	OPP	opp_off	Core destroyed	447	0	2330	2270
flagoff_off_archipelago_s5_A	archipelago	5	A	flagoff_off	OPP	opp_off	Core destroyed	147	0	880	580
masteroff_off_archipelago_s5_A	archipelago	5	A	masteroff_off	OPP	opp_off	Core destroyed	147	0	880	580
par_off_archipelago_s5_B	archipelago	5	B	par_off	US	par_off	Core destroyed	450	0	1250	1490
par_twin_archipelago_s5_B	archipelago	5	B	par_twin	US	par_twin	Core destroyed	450	0	1250	1490
v538_off_archipelago_s5_B	archipelago	5	B	v538_off	US	v538_off	Core destroyed	311	0	980	800
flagoff_off_archipelago_s5_B	archipelago	5	B	flagoff_off	US	flagoff_off	Core destroyed	450	0	1250	1490
masteroff_off_archipelago_s5_B	archipelago	5	B	masteroff_off	US	masteroff_off	Core destroyed	450	0	1250	1490
par_off_midgard_s1_A	midgard	1	A	par_off	OPP	opp_off	Core destroyed	365	0	490	610
par_twin_midgard_s1_A	midgard	1	A	par_twin	OPP	opp_off	Core destroyed	365	0	490	610
v538_off_midgard_s1_A	midgard	1	A	v538_off	OPP	opp_off	Core destroyed	629	0	550	620
flagoff_off_midgard_s1_A	midgard	1	A	flagoff_off	OPP	opp_off	Core destroyed	365	0	490	610
masteroff_off_midgard_s1_A	midgard	1	A	masteroff_off	OPP	opp_off	Core destroyed	365	0	490	610
par_off_midgard_s1_B	midgard	1	B	par_off	US	par_off	Core destroyed	270	0	2050	1600
par_twin_midgard_s1_B	midgard	1	B	par_twin	US	par_twin	Core destroyed	270	0	2050	1600
v538_off_midgard_s1_B	midgard	1	B	v538_off	US	v538_off	Core destroyed	152	0	1230	550
flagoff_off_midgard_s1_B	midgard	1	B	flagoff_off	US	flagoff_off	Core destroyed	270	0	2050	1600
masteroff_off_midgard_s1_B	midgard	1	B	masteroff_off	US	masteroff_off	Core destroyed	270	0	2050	1600
par_off_midgard_s2_A	midgard	2	A	par_off	OPP	opp_off	Core destroyed	365	0	490	610
par_twin_midgard_s2_A	midgard	2	A	par_twin	OPP	opp_off	Core destroyed	365	0	490	610
v538_off_midgard_s2_A	midgard	2	A	v538_off	OPP	opp_off	Core destroyed	629	0	550	620
flagoff_off_midgard_s2_A	midgard	2	A	flagoff_off	OPP	opp_off	Core destroyed	365	0	490	610
masteroff_off_midgard_s2_A	midgard	2	A	masteroff_off	OPP	opp_off	Core destroyed	365	0	490	610
par_off_midgard_s2_B	midgard	2	B	par_off	US	par_off	Core destroyed	270	0	2050	1600
par_twin_midgard_s2_B	midgard	2	B	par_twin	US	par_twin	Core destroyed	270	0	2050	1600
v538_off_midgard_s2_B	midgard	2	B	v538_off	US	v538_off	Core destroyed	136	0	900	570
flagoff_off_midgard_s2_B	midgard	2	B	flagoff_off	US	flagoff_off	Core destroyed	270	0	2050	1600
masteroff_off_midgard_s2_B	midgard	2	B	masteroff_off	US	masteroff_off	Core destroyed	270	0	2050	1600
par_off_midgard_s3_A	midgard	3	A	par_off	OPP	opp_off	Core destroyed	365	0	490	610
par_twin_midgard_s3_A	midgard	3	A	par_twin	OPP	opp_off	Core destroyed	365	0	490	610
v538_off_midgard_s3_A	midgard	3	A	v538_off	OPP	opp_off	Core destroyed	629	0	550	620
flagoff_off_midgard_s3_A	midgard	3	A	flagoff_off	OPP	opp_off	Core destroyed	365	0	490	610
masteroff_off_midgard_s3_A	midgard	3	A	masteroff_off	OPP	opp_off	Core destroyed	365	0	490	610
par_off_midgard_s3_B	midgard	3	B	par_off	US	par_off	Core destroyed	270	0	2050	1600
par_twin_midgard_s3_B	midgard	3	B	par_twin	US	par_twin	Core destroyed	270	0	2050	1600
v538_off_midgard_s3_B	midgard	3	B	v538_off	US	v538_off	Core destroyed	136	0	900	570
flagoff_off_midgard_s3_B	midgard	3	B	flagoff_off	US	flagoff_off	Core destroyed	270	0	2050	1600
masteroff_off_midgard_s3_B	midgard	3	B	masteroff_off	US	masteroff_off	Core destroyed	270	0	2050	1600
par_off_midgard_s4_A	midgard	4	A	par_off	OPP	opp_off	Core destroyed	365	0	490	610
par_twin_midgard_s4_A	midgard	4	A	par_twin	OPP	opp_off	Core destroyed	365	0	490	610
v538_off_midgard_s4_A	midgard	4	A	v538_off	OPP	opp_off	Core destroyed	629	0	550	620
flagoff_off_midgard_s4_A	midgard	4	A	flagoff_off	OPP	opp_off	Core destroyed	365	0	490	610
masteroff_off_midgard_s4_A	midgard	4	A	masteroff_off	OPP	opp_off	Core destroyed	365	0	490	610
par_off_midgard_s4_B	midgard	4	B	par_off	US	par_off	Core destroyed	270	0	2050	1600
par_twin_midgard_s4_B	midgard	4	B	par_twin	US	par_twin	Core destroyed	270	0	2050	1600
v538_off_midgard_s4_B	midgard	4	B	v538_off	US	v538_off	Core destroyed	136	0	900	570
flagoff_off_midgard_s4_B	midgard	4	B	flagoff_off	US	flagoff_off	Core destroyed	270	0	2050	1600
masteroff_off_midgard_s4_B	midgard	4	B	masteroff_off	US	masteroff_off	Core destroyed	270	0	2050	1600
par_off_midgard_s5_A	midgard	5	A	par_off	OPP	opp_off	Core destroyed	365	0	490	610
par_twin_midgard_s5_A	midgard	5	A	par_twin	OPP	opp_off	Core destroyed	365	0	490	610
v538_off_midgard_s5_A	midgard	5	A	v538_off	OPP	opp_off	Core destroyed	629	0	550	620
flagoff_off_midgard_s5_A	midgard	5	A	flagoff_off	OPP	opp_off	Core destroyed	365	0	490	610
masteroff_off_midgard_s5_A	midgard	5	A	masteroff_off	OPP	opp_off	Core destroyed	365	0	490	610
par_off_midgard_s5_B	midgard	5	B	par_off	US	par_off	Core destroyed	270	0	2050	1600
par_twin_midgard_s5_B	midgard	5	B	par_twin	US	par_twin	Core destroyed	270	0	2050	1600
v538_off_midgard_s5_B	midgard	5	B	v538_off	US	v538_off	Core destroyed	152	0	1230	550
flagoff_off_midgard_s5_B	midgard	5	B	flagoff_off	US	flagoff_off	Core destroyed	270	0	2050	1600
masteroff_off_midgard_s5_B	midgard	5	B	masteroff_off	US	masteroff_off	Core destroyed	270	0	2050	1600
par_off_glacierkeep_s1_A	glacierkeep	1	A	par_off	US	par_off	Core destroyed	121	0	200	0
par_twin_glacierkeep_s1_A	glacierkeep	1	A	par_twin	US	par_twin	Core destroyed	121	0	200	0
v538_off_glacierkeep_s1_A	glacierkeep	1	A	v538_off	US	v538_off	Core destroyed	121	0	200	0
flagoff_off_glacierkeep_s1_A	glacierkeep	1	A	flagoff_off	US	flagoff_off	Core destroyed	121	0	200	0
masteroff_off_glacierkeep_s1_A	glacierkeep	1	A	masteroff_off	US	masteroff_off	Core destroyed	121	0	200	0
par_off_glacierkeep_s1_B	glacierkeep	1	B	par_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
par_twin_glacierkeep_s1_B	glacierkeep	1	B	par_twin	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
v538_off_glacierkeep_s1_B	glacierkeep	1	B	v538_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
flagoff_off_glacierkeep_s1_B	glacierkeep	1	B	flagoff_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
masteroff_off_glacierkeep_s1_B	glacierkeep	1	B	masteroff_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
par_off_glacierkeep_s2_A	glacierkeep	2	A	par_off	US	par_off	Core destroyed	121	0	200	0
par_twin_glacierkeep_s2_A	glacierkeep	2	A	par_twin	US	par_twin	Core destroyed	121	0	200	0
v538_off_glacierkeep_s2_A	glacierkeep	2	A	v538_off	US	v538_off	Core destroyed	121	0	200	0
flagoff_off_glacierkeep_s2_A	glacierkeep	2	A	flagoff_off	US	flagoff_off	Core destroyed	121	0	200	0
masteroff_off_glacierkeep_s2_A	glacierkeep	2	A	masteroff_off	US	masteroff_off	Core destroyed	121	0	200	0
par_off_glacierkeep_s2_B	glacierkeep	2	B	par_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
par_twin_glacierkeep_s2_B	glacierkeep	2	B	par_twin	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
v538_off_glacierkeep_s2_B	glacierkeep	2	B	v538_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
flagoff_off_glacierkeep_s2_B	glacierkeep	2	B	flagoff_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
masteroff_off_glacierkeep_s2_B	glacierkeep	2	B	masteroff_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
par_off_glacierkeep_s3_A	glacierkeep	3	A	par_off	US	par_off	Core destroyed	121	0	200	0
par_twin_glacierkeep_s3_A	glacierkeep	3	A	par_twin	US	par_twin	Core destroyed	121	0	200	0
v538_off_glacierkeep_s3_A	glacierkeep	3	A	v538_off	US	v538_off	Core destroyed	121	0	200	0
flagoff_off_glacierkeep_s3_A	glacierkeep	3	A	flagoff_off	US	flagoff_off	Core destroyed	121	0	200	0
masteroff_off_glacierkeep_s3_A	glacierkeep	3	A	masteroff_off	US	masteroff_off	Core destroyed	121	0	200	0
par_off_glacierkeep_s3_B	glacierkeep	3	B	par_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
par_twin_glacierkeep_s3_B	glacierkeep	3	B	par_twin	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
v538_off_glacierkeep_s3_B	glacierkeep	3	B	v538_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
flagoff_off_glacierkeep_s3_B	glacierkeep	3	B	flagoff_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
masteroff_off_glacierkeep_s3_B	glacierkeep	3	B	masteroff_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
par_off_glacierkeep_s4_A	glacierkeep	4	A	par_off	US	par_off	Core destroyed	121	0	200	0
par_twin_glacierkeep_s4_A	glacierkeep	4	A	par_twin	US	par_twin	Core destroyed	121	0	200	0
v538_off_glacierkeep_s4_A	glacierkeep	4	A	v538_off	US	v538_off	Core destroyed	121	0	200	0
flagoff_off_glacierkeep_s4_A	glacierkeep	4	A	flagoff_off	US	flagoff_off	Core destroyed	121	0	200	0
masteroff_off_glacierkeep_s4_A	glacierkeep	4	A	masteroff_off	US	masteroff_off	Core destroyed	121	0	200	0
par_off_glacierkeep_s4_B	glacierkeep	4	B	par_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
par_twin_glacierkeep_s4_B	glacierkeep	4	B	par_twin	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
v538_off_glacierkeep_s4_B	glacierkeep	4	B	v538_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
flagoff_off_glacierkeep_s4_B	glacierkeep	4	B	flagoff_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
masteroff_off_glacierkeep_s4_B	glacierkeep	4	B	masteroff_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
par_off_glacierkeep_s5_A	glacierkeep	5	A	par_off	US	par_off	Core destroyed	121	0	200	0
par_twin_glacierkeep_s5_A	glacierkeep	5	A	par_twin	US	par_twin	Core destroyed	121	0	200	0
v538_off_glacierkeep_s5_A	glacierkeep	5	A	v538_off	US	v538_off	Core destroyed	121	0	200	0
flagoff_off_glacierkeep_s5_A	glacierkeep	5	A	flagoff_off	US	flagoff_off	Core destroyed	121	0	200	0
masteroff_off_glacierkeep_s5_A	glacierkeep	5	A	masteroff_off	US	masteroff_off	Core destroyed	121	0	200	0
par_off_glacierkeep_s5_B	glacierkeep	5	B	par_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
par_twin_glacierkeep_s5_B	glacierkeep	5	B	par_twin	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
v538_off_glacierkeep_s5_B	glacierkeep	5	B	v538_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
flagoff_off_glacierkeep_s5_B	glacierkeep	5	B	flagoff_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
masteroff_off_glacierkeep_s5_B	glacierkeep	5	B	masteroff_off	OPP	opp_off	Harvesters (tiebreak)	1000	0	0	0
par_off_yulerune_s1_A	yulerune	1	A	par_off	US	par_off	Core destroyed	208	0	1630	40
par_twin_yulerune_s1_A	yulerune	1	A	par_twin	US	par_twin	Core destroyed	208	0	1630	40
v538_off_yulerune_s1_A	yulerune	1	A	v538_off	US	v538_off	Core destroyed	208	0	1630	40
flagoff_off_yulerune_s1_A	yulerune	1	A	flagoff_off	US	flagoff_off	Core destroyed	208	0	1630	40
masteroff_off_yulerune_s1_A	yulerune	1	A	masteroff_off	US	masteroff_off	Core destroyed	208	0	1630	40
par_off_yulerune_s1_B	yulerune	1	B	par_off	US	par_off	Core destroyed	136	0	410	110
par_twin_yulerune_s1_B	yulerune	1	B	par_twin	US	par_twin	Core destroyed	136	0	410	110
v538_off_yulerune_s1_B	yulerune	1	B	v538_off	US	v538_off	Core destroyed	136	0	410	110
flagoff_off_yulerune_s1_B	yulerune	1	B	flagoff_off	US	flagoff_off	Core destroyed	136	0	410	110
masteroff_off_yulerune_s1_B	yulerune	1	B	masteroff_off	US	masteroff_off	Core destroyed	136	0	410	110
par_off_yulerune_s2_A	yulerune	2	A	par_off	US	par_off	Core destroyed	208	0	1630	40
par_twin_yulerune_s2_A	yulerune	2	A	par_twin	US	par_twin	Core destroyed	208	0	1630	40
v538_off_yulerune_s2_A	yulerune	2	A	v538_off	US	v538_off	Core destroyed	208	0	1630	40
flagoff_off_yulerune_s2_A	yulerune	2	A	flagoff_off	US	flagoff_off	Core destroyed	208	0	1630	40
masteroff_off_yulerune_s2_A	yulerune	2	A	masteroff_off	US	masteroff_off	Core destroyed	208	0	1630	40
par_off_yulerune_s2_B	yulerune	2	B	par_off	US	par_off	Core destroyed	136	0	410	110
par_twin_yulerune_s2_B	yulerune	2	B	par_twin	US	par_twin	Core destroyed	136	0	410	110
v538_off_yulerune_s2_B	yulerune	2	B	v538_off	US	v538_off	Core destroyed	136	0	410	110
flagoff_off_yulerune_s2_B	yulerune	2	B	flagoff_off	US	flagoff_off	Core destroyed	136	0	410	110
masteroff_off_yulerune_s2_B	yulerune	2	B	masteroff_off	US	masteroff_off	Core destroyed	136	0	410	110
par_off_yulerune_s3_A	yulerune	3	A	par_off	US	par_off	Core destroyed	208	0	1630	40
par_twin_yulerune_s3_A	yulerune	3	A	par_twin	US	par_twin	Core destroyed	208	0	1630	40
v538_off_yulerune_s3_A	yulerune	3	A	v538_off	US	v538_off	Core destroyed	208	0	1630	40
flagoff_off_yulerune_s3_A	yulerune	3	A	flagoff_off	US	flagoff_off	Core destroyed	208	0	1630	40
masteroff_off_yulerune_s3_A	yulerune	3	A	masteroff_off	US	masteroff_off	Core destroyed	208	0	1630	40
par_off_yulerune_s3_B	yulerune	3	B	par_off	US	par_off	Core destroyed	136	0	410	110
par_twin_yulerune_s3_B	yulerune	3	B	par_twin	US	par_twin	Core destroyed	136	0	410	110
v538_off_yulerune_s3_B	yulerune	3	B	v538_off	US	v538_off	Core destroyed	136	0	410	110
flagoff_off_yulerune_s3_B	yulerune	3	B	flagoff_off	US	flagoff_off	Core destroyed	136	0	410	110
masteroff_off_yulerune_s3_B	yulerune	3	B	masteroff_off	US	masteroff_off	Core destroyed	136	0	410	110
par_off_yulerune_s4_A	yulerune	4	A	par_off	US	par_off	Core destroyed	208	0	1630	40
par_twin_yulerune_s4_A	yulerune	4	A	par_twin	US	par_twin	Core destroyed	208	0	1630	40
v538_off_yulerune_s4_A	yulerune	4	A	v538_off	US	v538_off	Core destroyed	208	0	1630	40
flagoff_off_yulerune_s4_A	yulerune	4	A	flagoff_off	US	flagoff_off	Core destroyed	208	0	1630	40
masteroff_off_yulerune_s4_A	yulerune	4	A	masteroff_off	US	masteroff_off	Core destroyed	208	0	1630	40
par_off_yulerune_s4_B	yulerune	4	B	par_off	US	par_off	Core destroyed	136	0	410	110
par_twin_yulerune_s4_B	yulerune	4	B	par_twin	US	par_twin	Core destroyed	136	0	410	110
v538_off_yulerune_s4_B	yulerune	4	B	v538_off	US	v538_off	Core destroyed	136	0	410	110
flagoff_off_yulerune_s4_B	yulerune	4	B	flagoff_off	US	flagoff_off	Core destroyed	136	0	410	110
masteroff_off_yulerune_s4_B	yulerune	4	B	masteroff_off	US	masteroff_off	Core destroyed	136	0	410	110
par_off_yulerune_s5_A	yulerune	5	A	par_off	US	par_off	Core destroyed	208	0	1630	40
par_twin_yulerune_s5_A	yulerune	5	A	par_twin	US	par_twin	Core destroyed	208	0	1630	40
v538_off_yulerune_s5_A	yulerune	5	A	v538_off	US	v538_off	Core destroyed	208	0	1630	40
flagoff_off_yulerune_s5_A	yulerune	5	A	flagoff_off	US	flagoff_off	Core destroyed	208	0	1630	40
masteroff_off_yulerune_s5_A	yulerune	5	A	masteroff_off	US	masteroff_off	Core destroyed	208	0	1630	40
par_off_yulerune_s5_B	yulerune	5	B	par_off	US	par_off	Core destroyed	136	0	410	110
par_twin_yulerune_s5_B	yulerune	5	B	par_twin	US	par_twin	Core destroyed	136	0	410	110
v538_off_yulerune_s5_B	yulerune	5	B	v538_off	US	v538_off	Core destroyed	136	0	410	110
flagoff_off_yulerune_s5_B	yulerune	5	B	flagoff_off	US	flagoff_off	Core destroyed	136	0	410	110
masteroff_off_yulerune_s5_B	yulerune	5	B	masteroff_off	US	masteroff_off	Core destroyed	136	0	410	110
par_off_nordkap_s1_A	nordkap	1	A	par_off	US	par_off	Core destroyed	191	0	560	100
par_twin_nordkap_s1_A	nordkap	1	A	par_twin	US	par_twin	Core destroyed	191	0	560	100
v538_off_nordkap_s1_A	nordkap	1	A	v538_off	US	v538_off	Core destroyed	191	0	560	100
flagoff_off_nordkap_s1_A	nordkap	1	A	flagoff_off	US	flagoff_off	Core destroyed	191	0	560	100
masteroff_off_nordkap_s1_A	nordkap	1	A	masteroff_off	US	masteroff_off	Core destroyed	191	0	560	100
par_off_nordkap_s1_B	nordkap	1	B	par_off	US	par_off	Core destroyed	122	0	390	80
par_twin_nordkap_s1_B	nordkap	1	B	par_twin	US	par_twin	Core destroyed	122	0	390	80
v538_off_nordkap_s1_B	nordkap	1	B	v538_off	US	v538_off	Core destroyed	122	0	390	80
flagoff_off_nordkap_s1_B	nordkap	1	B	flagoff_off	US	flagoff_off	Core destroyed	122	0	390	80
masteroff_off_nordkap_s1_B	nordkap	1	B	masteroff_off	US	masteroff_off	Core destroyed	122	0	390	80
par_off_nordkap_s2_A	nordkap	2	A	par_off	US	par_off	Core destroyed	191	0	560	100
par_twin_nordkap_s2_A	nordkap	2	A	par_twin	US	par_twin	Core destroyed	191	0	560	100
v538_off_nordkap_s2_A	nordkap	2	A	v538_off	US	v538_off	Core destroyed	191	0	560	100
flagoff_off_nordkap_s2_A	nordkap	2	A	flagoff_off	US	flagoff_off	Core destroyed	191	0	560	100
masteroff_off_nordkap_s2_A	nordkap	2	A	masteroff_off	US	masteroff_off	Core destroyed	191	0	560	100
par_off_nordkap_s2_B	nordkap	2	B	par_off	US	par_off	Core destroyed	122	0	390	80
par_twin_nordkap_s2_B	nordkap	2	B	par_twin	US	par_twin	Core destroyed	122	0	390	80
v538_off_nordkap_s2_B	nordkap	2	B	v538_off	US	v538_off	Core destroyed	122	0	390	80
flagoff_off_nordkap_s2_B	nordkap	2	B	flagoff_off	US	flagoff_off	Core destroyed	122	0	390	80
masteroff_off_nordkap_s2_B	nordkap	2	B	masteroff_off	US	masteroff_off	Core destroyed	122	0	390	80
par_off_nordkap_s3_A	nordkap	3	A	par_off	US	par_off	Core destroyed	191	0	560	100
par_twin_nordkap_s3_A	nordkap	3	A	par_twin	US	par_twin	Core destroyed	191	0	560	100
v538_off_nordkap_s3_A	nordkap	3	A	v538_off	US	v538_off	Core destroyed	191	0	560	100
flagoff_off_nordkap_s3_A	nordkap	3	A	flagoff_off	US	flagoff_off	Core destroyed	191	0	560	100
masteroff_off_nordkap_s3_A	nordkap	3	A	masteroff_off	US	masteroff_off	Core destroyed	191	0	560	100
par_off_nordkap_s3_B	nordkap	3	B	par_off	US	par_off	Core destroyed	122	0	390	80
par_twin_nordkap_s3_B	nordkap	3	B	par_twin	US	par_twin	Core destroyed	122	0	390	80
v538_off_nordkap_s3_B	nordkap	3	B	v538_off	US	v538_off	Core destroyed	122	0	390	80
flagoff_off_nordkap_s3_B	nordkap	3	B	flagoff_off	US	flagoff_off	Core destroyed	122	0	390	80
masteroff_off_nordkap_s3_B	nordkap	3	B	masteroff_off	US	masteroff_off	Core destroyed	122	0	390	80
par_off_nordkap_s4_A	nordkap	4	A	par_off	US	par_off	Core destroyed	191	0	560	100
par_twin_nordkap_s4_A	nordkap	4	A	par_twin	US	par_twin	Core destroyed	191	0	560	100
v538_off_nordkap_s4_A	nordkap	4	A	v538_off	US	v538_off	Core destroyed	191	0	560	100
flagoff_off_nordkap_s4_A	nordkap	4	A	flagoff_off	US	flagoff_off	Core destroyed	191	0	560	100
masteroff_off_nordkap_s4_A	nordkap	4	A	masteroff_off	US	masteroff_off	Core destroyed	191	0	560	100
par_off_nordkap_s4_B	nordkap	4	B	par_off	US	par_off	Core destroyed	122	0	390	80
par_twin_nordkap_s4_B	nordkap	4	B	par_twin	US	par_twin	Core destroyed	122	0	390	80
v538_off_nordkap_s4_B	nordkap	4	B	v538_off	US	v538_off	Core destroyed	122	0	390	80
flagoff_off_nordkap_s4_B	nordkap	4	B	flagoff_off	US	flagoff_off	Core destroyed	122	0	390	80
masteroff_off_nordkap_s4_B	nordkap	4	B	masteroff_off	US	masteroff_off	Core destroyed	122	0	390	80
par_off_nordkap_s5_A	nordkap	5	A	par_off	US	par_off	Core destroyed	191	0	560	100
par_twin_nordkap_s5_A	nordkap	5	A	par_twin	US	par_twin	Core destroyed	191	0	560	100
v538_off_nordkap_s5_A	nordkap	5	A	v538_off	US	v538_off	Core destroyed	191	0	560	100
flagoff_off_nordkap_s5_A	nordkap	5	A	flagoff_off	US	flagoff_off	Core destroyed	191	0	560	100
masteroff_off_nordkap_s5_A	nordkap	5	A	masteroff_off	US	masteroff_off	Core destroyed	191	0	560	100
par_off_nordkap_s5_B	nordkap	5	B	par_off	US	par_off	Core destroyed	122	0	390	80
par_twin_nordkap_s5_B	nordkap	5	B	par_twin	US	par_twin	Core destroyed	122	0	390	80
v538_off_nordkap_s5_B	nordkap	5	B	v538_off	US	v538_off	Core destroyed	122	0	390	80
flagoff_off_nordkap_s5_B	nordkap	5	B	flagoff_off	US	flagoff_off	Core destroyed	122	0	390	80
masteroff_off_nordkap_s5_B	nordkap	5	B	masteroff_off	US	masteroff_off	Core destroyed	122	0	390	80
